DATOS HORARIOS 2022_CRUZ ROJA,,,,,,,,,,,,,
NOTA: LOS DATOS SON PREVALIDADOS,,,,,,,,,,,,,
,,,,,,,,,,,,,
MES,DIA,HORA,O3 [ppm],SO2 [ppm],CO [ppm],NO2 [ppm],PM10 [µg/m³],PM2.5 [µg/m³],TEMP,WS,WD,HR,PBAR
SEPTIEMBRE,2,14,0.043,0.002,0.37,0.01,5,11,27.44,2.13,75.77,44.33,621.66
SEPTIEMBRE,2,15,0.043,0.003,0.38,0.011,9,13,27.61,1.87,82.25,43.27,621.1
SEPTIEMBRE,2,16,0.041,0.002,0.37,0.011,12,11,27.72,2.34,70.48,42.93,620.74
SEPTIEMBRE,2,17,0.041,0.002,0.36,0.01,11,11,27.83,3.53,74.03,41.34,620.33
SEPTIEMBRE,2,18,0.039,0.001,0.34,0.01,9,12,27.9,4.12,61.29,41.96,620.24
SEPTIEMBRE,2,19,0.033,0.001,0.37,0.011,16,11,26.65,3.11,55.09,45.55,620.36
SEPTIEMBRE,2,20,0.026,0.001,0.4,0.014,10,7,25.26,2.95,41.12,50.29,620.88
SEPTIEMBRE,2,21,0.026,0.002,0.4,0.015,15,10,24.09,2.81,38.83,53.72,621.61
SEPTIEMBRE,2,22,0.028,0.002,0.32,0.012,15,10,22.88,4.76,34.3,60.62,622.22
SEPTIEMBRE,2,23,0.03,0.001,0.29,0.009,9,5,22.04,4.5,62.24,63.11,622.62
SEPTIEMBRE,3,0,0.029,0.001,0.29,0.008,4,6,21.74,5.51,65.33,65.77,622.76
SEPTIEMBRE,3,1,0.028,0.001,0.25,0.008,5,5,21.33,2.59,82.89,66.56,623.05
SEPTIEMBRE,3,2,0.026,0.013,0.26,0.01,13,6,21.07,3.27,68.43,67.46,623.03
SEPTIEMBRE,3,3,0.025,0.004,0.25,0.011,6,10,20.38,2.21,48.01,71.28,622.76
SEPTIEMBRE,3,4,0.023,0.006,0.25,0.011,4,10,19.99,0.97,44.68,72.51,622.54
SEPTIEMBRE,3,5,0.019,0.016,0.25,0.012,14,9,19.1,1.36,48.75,77.13,622.49
SEPTIEMBRE,3,6,0.018,0.013,0.25,0.013,15,11,18.95,0.67,57.48,75.97,622.85
SEPTIEMBRE,3,7,0.017,0.005,0.36,0.015,6,7,18.96,0.76,49.73,74.36,623.06
SEPTIEMBRE,3,8,0.02,0.009,0.52,0.019,14,4,19.2,0.97,63.86,74.81,623.15
SEPTIEMBRE,3,9,0.024,0.01,0.3,0.014,10,19,21.91,2.9,78.9,62.8,623.4
SEPTIEMBRE,3,10,0.026,0.009,0.37,0.011,12,15,22.85,2.99,65.68,60.03,623.68
SEPTIEMBRE,3,11,0.028,0.008,0.32,0.011,16,14,22.72,3.48,65.68,60.18,623.73
SEPTIEMBRE,3,12,0.031,0.005,0.3,0.01,7,11,23.82,2.87,65.71,56.74,623.38
SEPTIEMBRE,3,13,0.034,0.003,0.31,0.009,7,4,25.57,3.08,73.27,51.55,622.49
SEPTIEMBRE,3,14,0.034,0.003,0.31,0.009,10,6,26.14,3.82,38.86,48.16,621.75
SEPTIEMBRE,3,15,0.035,0.002,0.32,0.009,5,10,26.81,3.94,36.15,45.6,621.03
SEPTIEMBRE,3,16,0.035,0.001,0.32,0.009,7,11,27.4,4.25,74.13,43.5,620.45
SEPTIEMBRE,3,17,0.032,0.001,0.34,0.009,11,13,26.41,4.63,32.37,48.04,620.31
SEPTIEMBRE,3,18,0.03,0.001,0.33,0.009,10,10,26.03,5.28,22.67,50.07,620.37
SEPTIEMBRE,3,19,0.027,0.001,0.32,0.009,15,6,24.14,5.14,34.41,56.66,621.03
SEPTIEMBRE,3,20,0.026,0.001,0.31,0.009,7,3,22.98,4.05,53.62,59.16,621.38
SEPTIEMBRE,3,21,0.025,0.001,0.31,0.01,4,1,22.25,3,56.25,62.13,621.97
SEPTIEMBRE,3,22,0.025,0.001,0.32,0.011,4,3,21.41,3.66,55.85,65.87,622.35
SEPTIEMBRE,3,23,0.023,0.002,0.31,0.011,6,5,20.9,2.16,58.08,67.95,622.74
SEPTIEMBRE,4,0,0.021,0.009,0.3,0.011,9,7,20.55,2.78,71.71,69.7,622.93
SEPTIEMBRE,4,1,0.021,0.015,0.24,0.011,6,9,20.34,3.57,66.52,71.07,622.62
SEPTIEMBRE,4,2,0.02,0.017,0.21,0.01,9,10,20.12,4.12,60.08,71.81,622.11
SEPTIEMBRE,4,3,0.019,0.014,0.19,0.01,9,12,19.69,4.82,74.39,73.01,621.87
SEPTIEMBRE,4,4,0.018,0.017,0.19,0.01,7,12,19.06,5.47,59.43,74.3,621.86
SEPTIEMBRE,4,5,0.018,0.017,0.18,0.01,11,12,18.63,5.34,65.92,72.32,622.14
SEPTIEMBRE,4,6,0.017,0.057,0.2,0.01,21,17,17.92,3.58,67.05,73.44,622.55
SEPTIEMBRE,4,7,0.016,0.012,0.18,0.011,17,24,18.17,3.51,92.06,71.53,622.61
SEPTIEMBRE,4,8,0.015,0.056,0.25,0.012,11,13,18.54,2.61,103.27,68.83,622.73
SEPTIEMBRE,4,9,0.019,0.023,0.21,0.011,19,29,19.53,4.3,70.64,64.26,622.73
SEPTIEMBRE,4,10,0.025,0.006,0.18,0.009,12,11,21.56,4.06,67.78,58.61,622.65
SEPTIEMBRE,4,11,0.028,0.021,0.23,0.009,16,12,23.1,3.6,68,55.12,622.32
SEPTIEMBRE,4,12,0.03,0.036,0.22,0.009,22,24,24.78,4.6,62,51.05,621.69
SEPTIEMBRE,4,13,0.031,0.042,0.23,0.008,25,17,25.88,6.64,64,46.78,621.1
SEPTIEMBRE,4,14,0.033,0.037,0.21,0.007,31,17,26.34,6.3,73.1,44.9,620.42
SEPTIEMBRE,4,15,0.033,0.054,0.22,0.008,21,21,26.92,5.84,58.73,43.6,620.08
SEPTIEMBRE,4,16,0.035,0.026,0.2,0.007,22,17,27.68,6.17,51.94,40.86,619.29
SEPTIEMBRE,4,17,0.037,0.005,0.18,0.006,10,18,27.92,5.83,55.94,39.71,618.87
SEPTIEMBRE,4,18,0.034,0.003,0.19,0.007,13,15,27.51,5,61.91,41.58,618.78
SEPTIEMBRE,4,19,0.03,0.002,0.21,0.008,9,10,25.78,4.91,58.37,49.55,619
SEPTIEMBRE,4,20,0.026,0.002,0.21,0.008,11,7,23.97,4.77,55.61,54.69,619.58
SEPTIEMBRE,4,21,0.025,0.002,0.21,0.01,7,7,23.1,4.68,57.43,56.26,620.41
SEPTIEMBRE,4,22,0.025,0.002,0.2,0.009,5,1,22.34,3.51,61.19,58.94,621.45
SEPTIEMBRE,4,23,0.023,0.004,0.19,0.01,6,1,21.93,4.59,66.03,61.39,621.89
SEPTIEMBRE,5,0,0.02,0.027,0.2,0.011,7,2,21.57,2.8,66.71,63.33,622.19
SEPTIEMBRE,5,1,0.021,0.015,0.28,0.009,9,9,20.8,3.41,50.08,67.61,622.22
SEPTIEMBRE,5,2,0.023,0.004,0.28,0.008,10,11,18.68,1.82,68.88,81.21,621.86
SEPTIEMBRE,5,3,0.017,0.007,0.27,0.01,9,9,18.17,0.78,65.18,85.05,621.45
SEPTIEMBRE,5,4,0.014,0.005,0.27,0.013,4,12,18.12,0.45,55.07,85.35,621.4
SEPTIEMBRE,5,5,0.012,0.007,0.29,0.015,9,6,18.48,0.45,64.88,83.69,621.36
SEPTIEMBRE,5,6,0.011,0.008,0.28,0.016,6,7,19.19,1.29,61.11,77.97,621.24
SEPTIEMBRE,5,7,0.01,0.026,0.39,0.016,12,10,19.14,2.13,70.24,77.12,621.47
SEPTIEMBRE,5,8,0.011,0.073,0.4,0.015,16,8,19.61,2.64,62.05,75.46,621.97
SEPTIEMBRE,5,9,0.013,0.027,0.45,0.014,16,21,20.44,2.41,65.37,73.24,622.35
SEPTIEMBRE,5,10,0.018,0.032,0.38,0.013,15,12,21.84,3.42,71.49,66.92,622.49
SEPTIEMBRE,5,11,0.025,0.026,0.33,0.01,9,16,23.48,4.64,72.7,60.55,622.54
SEPTIEMBRE,5,12,0.03,0.032,0.39,0.011,18,15,24.91,3.53,63.13,55.2,622.49
SEPTIEMBRE,5,13,0.029,0.009,0.55,0.013,23,29,24.17,3.45,87.43,58.43,622.31
SEPTIEMBRE,5,14,0.03,0.005,0.41,0.009,11,15,23.82,1.45,302.07,60.07,621.79
SEPTIEMBRE,5,15,0.031,0.014,0.34,0.01,10,14,25.32,2.23,54.67,55.5,621.13
SEPTIEMBRE,5,16,0.027,0.018,0.41,0.012,28,21,25.07,3.76,83.35,57.35,620.62
SEPTIEMBRE,5,17,0.02,0.041,0.44,0.013,28,9,24.26,3.84,70.4,63.08,620.51
SEPTIEMBRE,5,18,0.024,0.013,0.41,0.012,27,38,23.44,3.16,64.78,64.08,620.89
SEPTIEMBRE,5,19,0.023,0.005,0.55,0.016,16,10,22.49,2.31,95.05,71.01,621.46
SEPTIEMBRE,5,20,0.021,0.008,0.41,0.014,18,17,21.32,3.89,85.78,72.18,622.09
SEPTIEMBRE,5,21,0.011,0.021,0.34,0.013,24,20,19.39,2.97,25.12,82.29,622.89
SEPTIEMBRE,5,22,0.009,0.032,0.29,0.013,18,35,18.99,2.74,27.08,84.03,623.47
SEPTIEMBRE,5,23,0.009,0.028,0.27,0.012,17,26,19.03,2.04,30.57,82.39,623.85
SEPTIEMBRE,6,0,0.009,0.022,0.28,0.012,13,16,18.91,1.22,32.2,82.1,623.95
SEPTIEMBRE,6,1,0.009,0.012,0.25,0.012,11,9,19,0.86,58.06,82.02,623.71
SEPTIEMBRE,6,2,0.009,0.013,0.26,0.013,13,11,18.97,0.45,75.56,81.83,623.35
SEPTIEMBRE,6,3,0.009,0.013,0.29,0.013,13,12,19.05,0.45,77.02,81.13,623.34
SEPTIEMBRE,6,4,0.008,0.015,0.36,0.018,14,13,19.02,0.45,89.79,81.43,623.27
SEPTIEMBRE,6,5,0.008,0.014,0.31,0.017,15,21,18.95,0.45,78.65,80.48,623.24
SEPTIEMBRE,6,6,0.01,0.008,0.44,0.017,12,13,18.46,0.45,68.68,82.56,623.59
SEPTIEMBRE,6,7,0.008,0.008,0.5,0.019,14,13,18.31,0.62,80.91,83.27,624
SEPTIEMBRE,6,8,0.01,0.008,0.61,0.019,15,11,18.38,0.94,65.33,83.67,624.43
SEPTIEMBRE,6,9,0.008,0.015,0.56,0.015,17,18,19.56,0.98,54.39,79.5,624.93
SEPTIEMBRE,6,10,0.008,0.024,0.56,0.01,23,15,20.77,1.57,52.04,72.74,625.3
SEPTIEMBRE,6,11,0.013,0.021,0.41,0.005,18,25,21.94,2.05,65.25,67.58,625.16
SEPTIEMBRE,6,12,0.018,0.011,0.37,0.004,10,13,23.74,1.16,90.5,56.65,624.84
SEPTIEMBRE,6,13,0.025,0.003,0.39,0.004,9,11,24.94,1.18,112.05,51.72,624.64
SEPTIEMBRE,6,14,0.034,0.003,0.34,0.003,11,8,26.04,1.2,247.84,49.32,624.12
SEPTIEMBRE,6,15,0.036,0.003,0.38,0.003,12,9,26.04,1.03,275.02,47.68,623.3
SEPTIEMBRE,6,16,0.038,0.002,0.44,0.007,4,10,27.12,0.98,276.84,44.38,622.68
SEPTIEMBRE,6,17,0.032,0.002,0.61,0.009,19,11,24.82,2.09,268.65,55.33,622.57
SEPTIEMBRE,6,18,0.027,0.002,0.51,0.007,15,14,24.43,0.45,249.69,54.58,622.64
SEPTIEMBRE,6,19,0.016,0.002,0.88,0.015,15,11,23.39,2.2,146.42,61.86,623.09
SEPTIEMBRE,6,20,0.02,0.002,0.59,0.008,18,9,21.43,2.32,105.05,69.51,623.82
SEPTIEMBRE,6,21,0.017,0.001,0.55,0.01,9,12,21.63,0.54,88.11,63.01,624.31
SEPTIEMBRE,6,22,0.018,0.002,0.41,0.007,17,10,20.68,1.39,80.42,70.31,625.28
SEPTIEMBRE,6,23,0.021,0.002,0.34,0.004,10,8,19.24,0.92,76.31,79.7,625.74
SEPTIEMBRE,7,0,0.02,0.002,0.3,0.004,4,9,18.77,0.45,38.09,82.76,626.06
SEPTIEMBRE,7,1,0.022,0.002,0.26,0.005,9,10,18.83,0.57,47.29,79.46,625.95
SEPTIEMBRE,7,2,0.021,0.003,0.26,0.004,8,10,18.35,1.97,56.39,83.14,625.81
SEPTIEMBRE,7,3,0.016,0.01,0.27,0.004,13,21,18.09,1.18,68.63,85.58,625.52
SEPTIEMBRE,7,4,0.018,0.01,0.27,0.004,10,19,17.72,0.5,100.72,86.2,625.19
SEPTIEMBRE,7,5,0.017,0.01,0.29,0.005,10,11,17.46,0.87,61.18,86.39,625.14
SEPTIEMBRE,7,6,0.012,0.014,0.41,0.011,13,10,17.24,1.12,43.05,86.02,625.31
SEPTIEMBRE,7,7,0.011,0.012,0.58,0.014,9,25,17.21,0.49,143.45,86.14,625.42
SEPTIEMBRE,7,8,0.012,0.014,0.7,0.015,16,15,17.37,0.71,139.91,84.93,625.8
SEPTIEMBRE,7,9,0.013,0.007,0.67,0.013,6,13,18.23,0.58,73.1,82.75,626.04
SEPTIEMBRE,7,10,0.017,0.004,0.56,0.01,12,12,18.85,1.11,130.01,80.93,626.02
SEPTIEMBRE,7,11,0.021,0.003,0.57,0.009,12,12,20.15,0.7,206.61,74.94,625.75
SEPTIEMBRE,7,12,0.027,0.004,0.64,0.009,8,10,22.23,0.53,251.77,66.72,625.17
SEPTIEMBRE,7,13,0.035,0.005,0.54,0.008,20,10,23.5,0.49,284.16,59.82,624.68
SEPTIEMBRE,7,14,0.042,0.007,0.5,0.006,17,16,24.08,1.04,256.28,59.14,624
SEPTIEMBRE,7,15,0.044,0.003,0.54,0.008,19,17,25.38,0.83,281.16,53.87,622.81
SEPTIEMBRE,7,16,0.046,0.002,0.67,0.01,15,16,26.21,1.51,266.18,53.36,622.03
SEPTIEMBRE,7,17,0.037,0.002,0.57,0.009,33,22,22.74,2.26,263.83,67.61,622.05
SEPTIEMBRE,7,18,0.026,0.002,0.6,0.012,18,18,20.63,1.11,309.97,77.25,622.14
SEPTIEMBRE,7,19,0.025,0.002,0.52,0.009,11,11,20.1,1.32,334.27,78.85,622.37
SEPTIEMBRE,7,20,0.021,0.002,0.55,0.009,6,12,20.18,1.31,243.72,78.36,622.91
SEPTIEMBRE,7,21,0.019,0.002,0.56,0.009,14,15,19.55,2.16,350.37,82.29,623.71
SEPTIEMBRE,7,22,0.019,0.002,0.49,0.007,7,14,18.9,1.05,303.87,84.21,624.26
SEPTIEMBRE,7,23,0.021,0.001,0.37,0.005,5,12,18.43,0.52,314.05,85.62,624.63
SEPTIEMBRE,8,0,0.023,0.001,0.33,0.004,4,11,18.04,0.68,290.56,86.37,624.54
SEPTIEMBRE,8,1,0.021,0.001,0.24,0.002,4,8,17.79,0.45,251.72,86.97,624.3
SEPTIEMBRE,8,2,0.021,0.001,0.24,0.002,5,4,17.59,1.23,253.96,87.73,624.02
SEPTIEMBRE,8,3,0.021,0.001,0.23,0.003,5,8,17.38,0.5,286.26,88.19,623.74
SEPTIEMBRE,8,4,0.022,0.001,0.23,0.003,3,10,17.4,0.45,293.87,88.37,623.5
SEPTIEMBRE,8,5,0.019,0.001,0.27,0.004,5,8,17.45,0.61,322.94,88.41,623.19
SEPTIEMBRE,8,6,0.013,0.001,0.64,0.009,5,10,17.45,0.45,321.78,88.45,623.05
SEPTIEMBRE,8,7,0.009,0.002,0.95,0.013,10,8,17.38,0.5,264.51,88.28,622.87
SEPTIEMBRE,8,8,0.01,0.002,0.94,0.011,6,7,17.56,0.47,274.38,88.16,622.96
SEPTIEMBRE,8,9,0.014,0.001,0.52,0.007,5,10,18.33,0.46,293,86.37,623.32
SEPTIEMBRE,8,10,0.018,0.001,0.54,0.008,6,5,20.29,0.48,280.73,74.35,623.3
SEPTIEMBRE,8,11,0.024,0.001,0.48,0.008,12,2,21.83,0.45,93.63,66.77,623.01
SEPTIEMBRE,8,12,0.029,0.004,0.54,0.01,17,5,22.42,0.7,40.31,64.59,622.6
SEPTIEMBRE,8,13,0.036,0.006,0.49,0.009,19,9,23.74,0.45,57.94,60.4,621.74
SEPTIEMBRE,8,14,0.041,0.003,0.43,0.007,15,18,25.08,0.58,32.3,55.68,621.05
SEPTIEMBRE,8,15,0.036,0.002,0.35,0.005,20,9,22.89,3.6,12.92,67.54,620.58
SEPTIEMBRE,8,16,0.03,0.001,0.25,0.003,10,19,21.74,3.23,52.01,69.08,620.11
SEPTIEMBRE,8,17,0.031,0.002,0.32,0.005,2,1,23.06,2.16,85.71,62.01,619.49
SEPTIEMBRE,8,18,0.026,0.001,0.45,0.008,14,1,22.73,2.75,82.01,66.81,619.28
SEPTIEMBRE,8,19,0.022,0.001,0.49,0.009,14,4,22.29,1.12,93.48,67.98,619.36
SEPTIEMBRE,8,20,0.015,0.001,0.66,0.014,18,7,21.42,0.46,82.14,72.61,619.85
SEPTIEMBRE,8,21,0.011,0.001,0.8,0.018,20,10,21.2,0.45,86.05,74.19,620.32
SEPTIEMBRE,8,22,0.008,0.002,0.68,0.017,28,17,20.49,0.45,87.09,78.31,620.87
SEPTIEMBRE,8,23,0.009,0.002,0.61,0.018,36,14,20.28,0.45,90.69,78.25,621.37
SEPTIEMBRE,9,0,0.008,0.003,0.4,0.016,21,29,19.72,0.84,67.35,78.22,621.03
SEPTIEMBRE,9,1,0.009,0.008,0.38,0.014,22,21,19,1.33,75.17,77.09,620.77
SEPTIEMBRE,9,2,0.012,0.005,0.32,0.011,16,8,18.28,1.46,80.19,78.15,620.59
SEPTIEMBRE,9,3,0.01,0.01,0.29,0.01,17,16,17.96,1.59,62.4,79.13,620.38
SEPTIEMBRE,9,4,0.015,0.024,0.24,0.008,21,21,18.53,2.07,57.25,73.38,619.99
SEPTIEMBRE,9,5,0.017,0.007,0.24,0.006,10,15,18.03,0.55,95.4,74.18,619.68
SEPTIEMBRE,9,6,0.01,0.009,0.41,0.011,18,12,16.95,0.93,73.34,80.83,619.8
SEPTIEMBRE,9,7,0.009,0.012,0.59,0.011,29,10,16.62,0.73,107.05,80.14,620.34
SEPTIEMBRE,9,8,0.011,0.01,0.72,0.013,30,13,16.94,1.67,74.21,76.66,620.64
SEPTIEMBRE,9,9,0.017,0.049,0.39,0.01,32,21,18.66,2.48,69.36,69.28,621.05
SEPTIEMBRE,9,10,0.029,0.023,0.36,0.009,21,39,21.08,1.89,61.78,57.37,621.08
SEPTIEMBRE,9,11,0.032,0.021,0.42,0.012,19,12,22.54,1.37,55.7,52.75,621.05
SEPTIEMBRE,9,12,0.044,0.008,0.38,0.007,15,24,24.38,1.65,87,43.86,620.81
SEPTIEMBRE,9,13,0.051,0.02,0.35,0.007,15,15,26.02,0.98,85.67,37.65,620.34
SEPTIEMBRE,9,14,0.056,0.006,0.49,0.007,15,17,26.75,1.59,25.72,36.5,619.72
SEPTIEMBRE,9,15,0.057,0.007,0.41,0.007,12,17,27.2,1.21,332.46,36.7,619.03
SEPTIEMBRE,9,16,0.056,0.004,0.42,0.008,16,18,27.59,1,339.36,36.93,618.38
SEPTIEMBRE,9,17,0.053,0.003,0.45,0.008,19,15,27.35,1.23,57.85,38.52,618.18
SEPTIEMBRE,9,18,0.045,0.002,0.68,0.014,16,19,26.67,0.45,310.23,39.96,618.23
SEPTIEMBRE,9,19,0.034,0.002,1.02,0.022,21,10,26.35,0.52,173.89,40.95,618.37
SEPTIEMBRE,9,20,0.016,0.004,1.43,0.033,34,17,25.43,0.45,242.97,47.28,618.91
SEPTIEMBRE,9,21,0.015,0.004,0.94,0.03,49,24,23.56,0.47,252.32,59.15,619.31
SEPTIEMBRE,9,22,0.024,0.002,0.62,0.017,34,20,22.42,0.59,235.9,66.82,620.08
SEPTIEMBRE,9,23,0.023,0.002,0.6,0.016,17,18,22.35,0.83,126.12,67.15,620.36
SEPTIEMBRE,10,0,0.021,0.002,0.51,0.012,32,18,21.76,0.94,87.41,71.18,620.59
SEPTIEMBRE,10,1,0.021,0.001,0.39,0.007,20,17,20.9,0.49,260.68,77.43,620.75
SEPTIEMBRE,10,2,0.027,0.001,0.28,0.004,16,21,20.51,0.82,224.21,77.25,620.58
SEPTIEMBRE,10,3,0.025,0.001,0.26,0.004,13,13,19.96,0.47,325.28,78.6,620.45
SEPTIEMBRE,10,4,0.024,0.001,0.25,0.004,8,12,19.78,0.45,62.11,80.12,620.38
SEPTIEMBRE,10,5,0.02,0.001,0.3,0.005,12,12,19.75,0.45,66.12,81.17,620.44
SEPTIEMBRE,10,6,0.015,0.002,0.28,0.008,12,12,19.93,0.45,73.5,80.73,620.67
SEPTIEMBRE,10,7,0.011,0.002,0.43,0.013,21,12,19.64,0.87,80.22,76.81,621.23
SEPTIEMBRE,10,8,0.018,0.011,0.4,0.012,18,13,20.05,1.13,71.61,68.59,621.79
SEPTIEMBRE,10,9,0.025,0.032,0.32,0.009,20,18,21.36,2.84,76.22,62.82,622.12
SEPTIEMBRE,10,10,0.034,0.04,0.32,0.007,28,14,22.42,3.31,74.79,58.53,622.31
SEPTIEMBRE,10,11,0.043,0.021,0.4,0.008,27,27,23.89,3.18,72.44,52.24,622.46
SEPTIEMBRE,10,12,0.052,0.015,0.37,0.009,19,19,25.66,2.73,79.13,46.61,622.28
SEPTIEMBRE,10,13,0.056,0.013,0.34,0.005,19,19,26.85,2.76,68.18,39.54,621.82
SEPTIEMBRE,10,14,0.061,0.022,0.34,0.006,16,14,27.86,2.26,78.52,36.18,621.26
SEPTIEMBRE,10,15,0.06,0.016,0.32,0.005,20,19,28.51,1.65,51.74,33.82,620.66
SEPTIEMBRE,10,16,0.064,0.003,0.3,0.003,13,15,28.62,1.84,48.91,34.19,620.25
SEPTIEMBRE,10,17,0.061,0.001,0.32,0.003,11,12,28.73,1.1,35.14,33.41,620.07
SEPTIEMBRE,10,18,0.061,0.002,0.3,0.003,14,20,28.76,2.26,37.83,34.51,620.03
SEPTIEMBRE,10,19,0.056,0.001,0.34,0.004,17,12,27.34,1.41,40.97,38.63,620.31
SEPTIEMBRE,10,20,0.035,0.001,0.49,0.011,18,10,25.45,0.9,42.11,49.58,620.88
SEPTIEMBRE,10,21,0.035,0.001,0.36,0.008,16,18,23.78,1.96,64.55,53.56,621.55
SEPTIEMBRE,10,22,0.036,0.004,0.34,0.006,13,10,23.22,1.68,75.71,54.9,622.32
SEPTIEMBRE,10,23,0.029,0.037,0.34,0.009,23,10,22.36,1.3,68.89,59.47,622.9
SEPTIEMBRE,11,0,0.026,0.053,0.29,0.009,26,25,21.75,2.36,61.32,62.76,623.31
SEPTIEMBRE,11,1,0.029,0.034,0.31,0.007,23,30,21.04,3.61,59.24,65.54,623.35
SEPTIEMBRE,11,2,0.034,0.006,0.29,0.005,16,23,20.58,3.77,50.09,66.35,623.3
SEPTIEMBRE,11,3,0.037,0.003,0.27,0.003,11,10,19.91,4.21,54.78,68.3,623.33
SEPTIEMBRE,11,4,0.034,0.002,0.25,0.002,13,17,18.83,2.45,43.7,71.88,623.35
SEPTIEMBRE,11,5,0.034,0.002,0.25,0.002,12,14,18.49,1.43,49.12,72.01,623.4
SEPTIEMBRE,11,6,0.035,0.002,0.26,0.002,13,14,18.48,0.8,60.25,70.83,623.66
SEPTIEMBRE,11,7,0.037,0.002,0.28,0.003,13,12,18.7,1.82,100.5,68.77,623.97
