DATOS MÓVILES  DE ACUERDO AL ÍNDICE AIRE Y SALUD_CRUZ ROJA 2020,,,,,,,,,
NOTA: LOS DATOS SON PREVALIDADOS,,,,,,,,,
,,,,,,,,,
MES,DIA,HORA,O3 Horario,O3 Promedio de 8 hrs. ,SO2 promedio de 24 hrs.,CO Promedio de 8 hrs.,PM10 Promedio ponderado  de 12 hrs.,PM2.5 Promedio ponderado  de 12 hrs.,NO2 Horario
JUN,16,7,30.18,41.01,25.33,0.64,16.69,11,6.63
JUN,16,8,33.64,39.45,21.64,0.69,12.08,15,5.10
JUN,16,9,44.76,39.46,21.12,0.68,16.59,15,NA
JUN,16,10,46.23,39.55,20.91,0.67,15.92,16,NA
JUN,16,11,49.69,40.25,21.21,0.69,18.92,20,NA
JUN,16,12,51.04,41.34,20.99,0.70,22.07,18,NA
JUN,16,13,53.85,43.07,20.35,0.73,55.46,19,NA
JUN,16,14,54.93,45.54,20.53,0.78,246.26,15,NA
JUN,16,15,53.34,48.43,20.41,0.77,160.04,14,NA
JUN,16,16,51.32,50.64,20.28,0.73,83.76,11,NA
JUN,16,17,50.89,51.41,20.21,0.70,50.79,10,NA
JUN,16,18,48.12,51.65,20.22,0.69,31.93,9,NA
JUN,16,19,46.80,51.29,19.89,0.68,27.79,9,NA
JUN,16,20,38.88,49.77,19.91,0.66,27.35,11,NA
JUN,16,21,33.63,47.24,19.87,0.63,24.85,12,NA
JUN,16,22,28.16,43.89,20.33,0.62,21.78,10,NA
JUN,16,23,25.88,40.46,26.79,0.77,19.70,9,NA
JUN,17,0,26.93,37.41,27.45,0.82,19.59,11,NA
JUN,17,1,16.51,33.11,30.01,0.81,19.80,10,NA
JUN,17,2,20.98,29.72,29.61,0.88,21.13,22,NA
JUN,17,3,21.80,26.60,29.71,0.88,17.53,21,NA
JUN,17,4,21.69,24.45,29.77,0.88,12.24,17,NA
JUN,17,5,20.33,22.79,29.76,0.88,13.17,16,NA
JUN,17,6,9.34,20.43,30.51,0.84,13.83,12,NA
JUN,17,7,7.74,18.17,30.80,0.71,21.18,16,NA
JUN,17,8,11.04,16.18,33.75,0.69,23.23,17,NA
JUN,17,9,18.70,16.45,32.62,0.71,27.65,25,NA
JUN,17,10,24.72,16.92,31.19,0.65,27.80,22,NA
JUN,17,11,34.24,18.47,30.00,0.66,73.02,21,NA
JUN,17,12,44.41,21.31,30.06,0.71,131.64,19,NA
JUN,17,13,57.24,25.93,30.39,0.78,145.98,21,NA
JUN,17,14,65.97,33.01,30.67,0.83,91.87,28,NA
JUN,17,15,65.49,40.23,31.11,0.84,61.46,27,NA
JUN,17,16,53.60,45.54,32.18,0.84,44.51,25,NA
JUN,17,17,44.85,48.81,33.30,0.86,44.17,25,NA
JUN,17,18,33.53,49.92,33.31,0.87,40.44,19,NA
JUN,17,19,28.67,49.22,33.33,0.90,27.39,16,NA
JUN,17,20,26.48,46.98,35.07,0.89,30.00,15,NA
JUN,17,21,17.76,42.04,35.68,0.83,33.41,20,NA
JUN,17,22,20.68,36.38,35.26,0.78,29.54,18,NA
JUN,17,23,21.75,30.92,29.46,0.79,23.57,15,NA
JUN,18,0,19.18,26.61,29.69,0.76,23.18,13,NA
JUN,18,1,13.33,22.67,29.40,0.77,23.22,15,NA
JUN,18,2,21.46,21.16,25.25,0.77,22.85,22,NA
JUN,18,3,22.80,20.43,25.23,0.74,16.07,18,NA
JUN,18,4,18.37,19.42,27.08,0.72,16.66,14,NA
JUN,18,5,14.60,19.02,30.87,0.72,20.96,16,NA
JUN,18,6,7.96,17.43,30.33,0.74,20.80,18,NA
JUN,18,7,1.69,14.92,30.12,0.77,25.47,16,NA
JUN,18,8,6.16,13.30,26.88,0.81,32.43,17,NA
JUN,18,9,15.43,13.56,26.41,0.78,35.93,17,NA
JUN,18,10,36.23,15.40,27.48,0.86,29.82,24,NA
JUN,18,11,52.70,19.14,28.49,0.90,35.21,32,NA
JUN,18,12,53.19,23.49,27.79,0.90,34.49,31,NA
JUN,18,13,54.58,28.49,26.88,0.91,30.04,29,NA
JUN,18,14,51.30,33.91,26.09,0.91,28.37,25,NA
JUN,18,15,57.98,40.95,25.68,0.88,22.11,22,NA
JUN,18,16,56.27,47.21,24.90,0.87,25.50,18,NA
JUN,18,17,41.49,50.47,23.81,0.86,30.58,19,NA
JUN,18,18,36.72,50.53,23.81,0.80,31.76,15,NA
JUN,18,19,30.61,47.77,23.80,0.77,35.26,16,NA
JUN,18,20,28.02,44.62,22.05,0.76,28.93,17,NA
JUN,18,21,24.47,40.86,21.44,0.76,23.64,16,NA
JUN,18,22,22.79,37.29,21.62,0.75,22.86,15,NA
JUN,18,23,22.76,32.89,21.37,0.73,22.94,14,NA
JUN,19,0,24.27,28.89,21.30,0.70,21.53,14,NA
JUN,19,1,24.88,26.81,17.70,0.68,19.61,14,NA
JUN,19,2,21.27,24.88,17.40,0.65,15.85,13,NA
JUN,19,3,16.43,23.11,19.81,0.63,14.10,11,NA
JUN,19,4,10.67,20.94,24.75,0.63,27.39,20,NA
JUN,19,5,15.69,19.84,26.34,0.65,34.33,32,NA
JUN,19,6,20.35,19.54,28.67,0.73,24.54,25,NA
JUN,19,7,14.78,18.54,28.81,0.73,18.60,18,NA
JUN,19,8,17.46,17.69,28.82,0.74,15.36,15,NA
JUN,19,9,23.69,17.54,31.01,0.77,15.86,13,NA
JUN,19,10,31.54,18.83,32.32,0.79,23.15,21,NA
JUN,19,11,38.37,21.57,31.37,0.79,21.50,21,NA
JUN,19,12,47.86,26.22,32.13,0.79,22.58,17,NA
JUN,19,13,54.15,31.02,33.19,0.78,21.89,23,NA
JUN,19,14,62.91,36.34,34.29,0.74,24.38,20,NA
JUN,19,15,55.59,41.45,34.71,0.78,24.40,20,NA
JUN,19,16,59.15,46.66,34.70,0.78,22.02,16,NA
JUN,19,17,56.45,50.75,34.88,0.78,22.02,17,NA
JUN,19,18,41.44,51.99,34.93,0.78,25.73,14,NA
JUN,19,19,36.05,51.70,34.98,0.78,25.80,11,NA
JUN,19,20,33.19,49.87,35.24,0.77,25.30,11,NA
JUN,19,21,28.64,46.68,36.81,0.77,23.32,12,NA
JUN,19,22,20.69,41.40,43.68,0.73,28.39,15,NA
JUN,19,23,12.72,36.04,49.14,0.69,37.43,21,NA
JUN,20,0,20.00,31.15,54.25,0.67,35.31,27,NA
JUN,20,1,25.04,27.22,67.97,0.68,29.57,24,NA
JUN,20,2,22.48,24.85,71.31,0.71,27.75,24,NA
JUN,20,3,21.34,23.01,68.95,0.70,19.35,21,NA
JUN,20,4,19.82,21.34,62.19,0.70,14.84,15,NA
JUN,20,5,19.90,20.25,56.88,0.65,14.38,13,NA
JUN,20,6,16.12,19.68,55.05,0.65,11.71,13,NA
JUN,20,7,5.77,18.81,58.37,0.67,22.88,15,NA
JUN,20,8,10.01,17.56,63.08,0.69,32.98,31,NA
JUN,20,9,26.21,17.71,64.22,0.68,29.47,33,NA
JUN,20,10,31.06,18.78,62.66,0.64,21.08,27,NA
JUN,20,11,32.65,20.20,62.59,0.65,18.99,22,NA
JUN,20,12,41.64,22.92,62.75,0.70,21.15,18,NA
JUN,20,13,52.12,26.95,62.36,0.75,21.76,19,NA
JUN,20,14,60.80,32.53,61.98,0.80,26.86,23,NA
JUN,20,15,58.71,39.15,62.08,0.82,22.59,23,NA
JUN,20,16,54.00,44.65,62.48,0.83,25.92,22,NA
JUN,20,17,44.60,46.95,64.05,0.86,22.98,20,NA
JUN,20,18,39.80,48.04,65.05,0.89,61.53,15,NA
JUN,20,19,38.98,48.83,65.03,0.88,116.23,12,NA
JUN,20,20,36.07,48.13,64.79,0.83,74.76,10,NA
JUN,20,21,33.48,45.81,63.23,0.78,48.67,11,NA
JUN,20,22,30.80,42.06,56.16,0.71,35.01,11,NA
JUN,20,23,20.71,37.30,52.99,0.67,28.33,11,NA
JUN,21,0,20.01,33.06,52.82,0.64,37.52,20,NA
JUN,21,1,22.51,30.30,39.59,0.63,31.19,20,NA
JUN,21,2,21.75,28.04,36.29,0.58,21.75,18,NA
JUN,21,3,20.36,25.71,36.11,0.57,15.92,13,NA
JUN,21,4,19.55,23.65,36.01,0.56,12.91,12,NA
JUN,21,5,16.06,21.47,35.95,0.56,10.22,11,NA
JUN,21,6,10.50,18.93,35.61,0.56,11.50,9,NA
JUN,21,7,8.14,17.36,33.15,0.58,15.08,9,NA
JUN,21,8,NA,16.98,30.44,0.60,14.72,NA,NA
JUN,21,9,19.92,16.61,30.58,0.60,17.75,NA,NA
JUN,21,10,27.58,17.44,29.94,0.64,22.58,NA,NA
JUN,21,11,38.70,20.06,29.73,0.67,19.17,NA,NA
JUN,21,12,45.24,23.73,28.66,0.71,21.95,NA,NA
JUN,21,13,49.60,28.53,27.93,0.75,24.46,NA,NA
JUN,21,14,46.70,33.70,27.31,0.80,26.00,NA,NA
JUN,21,15,51.66,39.91,26.83,0.82,24.19,NA,NA
JUN,21,16,52.96,41.55,26.30,0.82,27.67,NA,NA
JUN,21,17,54.07,45.82,24.63,0.83,31.01,NA,NA
JUN,21,18,56.57,49.44,23.71,0.81,25.49,NA,NA
JUN,21,19,49.89,50.84,23.74,0.82,27.76,NA,NA
JUN,21,20,36.67,49.76,23.75,0.84,29.37,NA,NA
JUN,21,21,34.07,47.82,23.76,0.85,34.02,16,NA
JUN,21,22,38.08,46.75,23.76,0.82,39.13,17,NA
JUN,21,23,38.74,45.13,21.08,0.80,30.62,14,NA
JUN,22,0,34.91,42.87,15.38,0.78,34.19,13,NA
JUN,22,1,19.07,38.50,15.04,0.77,35.33,12,NA
JUN,22,2,24.82,34.53,15.13,0.76,25.00,16,NA
JUN,22,3,23.57,31.24,15.16,0.74,14.06,12,NA
JUN,22,4,21.65,29.36,15.68,0.68,9.66,9,NA
JUN,22,5,22.92,27.97,15.94,0.65,11.34,9,NA
JUN,22,6,19.43,25.64,16.28,0.65,11.36,11,NA
JUN,22,7,5.85,21.53,15.39,0.68,14.23,13,NA
JUN,22,8,9.55,18.36,13.56,0.72,13.47,13,NA
JUN,22,9,15.83,17.95,10.56,0.75,16.17,11,NA
JUN,22,10,19.16,17.24,10.50,0.77,20.84,21,NA
JUN,22,11,24.77,17.39,10.64,0.79,19.09,18,NA
JUN,22,12,35.14,19.08,10.95,0.81,16.42,18,NA
JUN,22,13,41.86,21.45,11.45,0.83,19.18,18,NA
JUN,22,14,46.51,24.83,11.46,0.85,17.16,16,NA
JUN,22,15,50.96,30.47,11.41,0.85,16.68,17,5.88
JUN,22,16,50.04,35.53,11.32,0.82,15.10,17,5.17
JUN,22,17,52.65,40.14,11.22,0.78,13.67,16,4.91
JUN,22,18,46.77,43.59,11.07,0.78,17.86,15,6.96
JUN,22,19,41.21,45.64,11.00,0.79,130.21,13,10.08
JUN,22,20,32.97,45.37,10.98,0.79,168.77,12,12.36
JUN,22,21,34.76,44.48,11.00,0.78,145.11,16,4.86
JUN,22,22,28.12,42.19,11.05,0.77,78.93,14,9.46
JUN,22,23,35.65,40.27,11.05,0.74,41.32,11,3.50
JUN,23,0,32.72,38.11,10.99,0.72,23.38,9,2.86
JUN,23,1,28.52,35.09,10.77,0.71,17.64,5,3.03
JUN,23,2,26.70,32.58,10.61,0.69,12.00,4,4.85
JUN,23,3,26.78,30.78,10.53,0.66,8.77,4,4.17
JUN,23,4,26.19,29.93,9.96,0.64,7.71,6,2.51
JUN,23,5,22.02,28.34,9.64,0.63,6.91,7,5.63
JUN,23,6,15.37,26.75,8.86,0.62,9.42,7,10.56
JUN,23,7,13.07,23.92,8.54,0.65,13.54,5,14.17
JUN,23,8,15.80,21.81,8.20,0.69,14.29,5,13.31
JUN,23,9,25.08,21.38,7.36,0.72,14.07,8,8.30
JUN,23,10,27.87,21.52,6.83,0.74,9.11,9,8.40
JUN,23,11,36.60,22.75,6.45,0.76,14.53,12,6.93
JUN,23,12,49.51,25.67,6.25,0.81,18.74,16,6.90
JUN,23,13,67.04,31.29,6.33,0.86,28.89,22,7.77
JUN,23,14,60.79,36.97,6.30,0.87,27.79,28,5.32
JUN,23,15,53.93,42.08,6.22,0.85,20.68,24,4.49
JUN,23,16,61.16,47.75,6.21,0.82,14.12,16,4.37
JUN,23,17,46.00,50.36,10.23,0.81,29.70,13,6.81
JUN,23,18,37.01,51.50,12.02,0.82,28.58,25,8.13
JUN,23,19,29.70,50.64,13.52,0.82,30.43,25,12.57
JUN,23,20,23.77,47.42,13.77,0.82,26.54,27,14.98
JUN,23,21,31.68,43.00,13.79,0.78,22.14,26,6.05
JUN,23,22,27.51,38.84,14.72,0.76,17.44,20,8.08
JUN,23,23,23.39,35.03,16.06,0.75,22.15,24,10.06
JUN,24,0,21.54,30.07,16.61,0.74,19.04,20,8.13
JUN,24,1,13.39,26.00,16.85,0.74,17.35,18,12.37
JUN,24,2,5.55,22.07,19.16,0.71,24.00,15,20.01
JUN,24,3,8.78,19.45,21.50,0.70,26.33,22,14.36
JUN,24,4,10.60,17.81,22.38,0.67,25.26,22,12.73
JUN,24,5,3.72,14.31,23.11,0.66,24.37,18,18.74
JUN,24,6,1.27,11.03,23.36,0.67,21.20,18,18.72
JUN,24,7,2.75,8.45,23.55,0.69,20.22,14,14.91
JUN,24,8,9.89,6.99,23.73,0.71,18.73,13,9.41
JUN,24,9,21.68,8.03,23.85,0.71,16.74,15,2.46
JUN,24,10,27.23,10.74,24.51,0.71,14.08,13,3.21
JUN,24,11,30.33,13.43,25.31,0.74,10.83,12,2.67
JUN,24,12,33.26,16.27,25.28,0.75,11.10,16,2.65
JUN,24,13,35.91,20.29,24.78,0.76,10.62,13,4.46
JUN,24,14,43.20,25.53,25.17,0.78,13.82,11,4.28
JUN,24,15,42.40,30.49,25.25,0.77,16.56,14,4.12
JUN,24,16,39.46,34.18,25.28,0.76,14.23,10,5.27
JUN,24,17,33.74,35.69,21.27,0.76,14.60,8,3.25
JUN,24,18,26.37,35.58,19.49,0.78,13.17,8,8.05
JUN,24,19,28.12,35.31,18.00,0.77,12.68,7,6.76
JUN,24,20,24.18,34.17,17.76,0.77,11.63,8,8.99
JUN,24,21,24.64,32.76,17.71,0.76,16.47,8,10.18
JUN,24,22,22.26,30.15,17.33,0.73,19.10,9,9.28
JUN,24,23,18.73,27.19,16.68,0.72,20.63,10,12.71
JUN,25,0,21.40,24.93,17.59,0.71,22.87,14,7.24
JUN,25,1,22.56,23.53,18.54,0.70,21.59,16,4.25
JUN,25,2,20.50,22.80,16.45,0.67,17.25,15,2.68
JUN,25,3,17.67,21.49,14.23,0.65,12.10,15,4.60
JUN,25,4,16.29,20.51,13.44,0.63,12.13,13,4.94
JUN,25,5,18.46,19.74,12.78,0.62,10.89,14,2.28
JUN,25,6,9.91,18.19,13.13,0.62,11.62,12,4.73
JUN,25,7,14.37,17.65,14.50,0.63,12.16,14,4.44
JUN,25,8,10.80,16.32,14.66,0.66,7.65,11,8.34
JUN,25,9,16.69,15.59,15.40,0.68,6.98,9,4.13
JUN,25,10,18.24,15.30,15.59,0.70,11.21,8,3.30
JUN,25,11,23.77,16.07,15.85,0.71,13.47,8,2.59
JUN,25,12,28.57,17.60,16.16,0.71,15.25,15,1.87
JUN,25,13,32.73,19.39,16.46,0.72,18.69,17,2.58
JUN,25,14,37.00,22.77,16.24,0.72,55.43,17,2.14
JUN,25,15,33.23,25.13,16.20,0.71,79.18,17,3.55
JUN,25,16,22.04,26.53,16.56,0.71,76.05,14,5.80
JUN,25,17,21.18,27.09,16.84,0.69,48.99,20,4.05
JUN,25,18,11.26,26.22,17.98,0.69,30.02,17,7.77
JUN,25,19,7.48,24.19,19.43,0.69,22.53,19,6.53
JUN,25,20,3.63,21.07,22.88,0.69,27.49,17,13.43
JUN,25,21,1.87,17.21,26.07,0.70,37.31,33,13.59
JUN,25,22,2.37,12.88,26.78,0.72,28.70,32,8.72
JUN,25,23,1.34,8.90,27.10,0.72,23.99,32,6.12
JUN,26,0,3.68,6.60,26.20,0.70,18.94,25,5.09
JUN,26,1,3.23,4.36,25.43,0.70,16.41,18,9.86
JUN,26,2,1.39,3.12,27.18,0.69,22.62,20,12.64
JUN,26,3,1.93,2.43,28.34,0.69,24.39,29,6.11
JUN,26,4,2.37,2.27,28.69,0.68,19.08,25,9.95
JUN,26,5,1.89,2.27,28.91,0.67,17.81,16,10.78
JUN,26,6,2.21,2.25,29.41,0.66,21.69,13,11.80
JUN,26,7,1.87,2.32,28.69,0.66,22.72,16,11.14
JUN,26,8,2.59,2.18,28.78,0.68,23.78,21,10.71
JUN,26,9,3.63,2.23,29.37,0.71,22.72,19,7.46
JUN,26,10,12.35,3.60,29.92,0.72,18.83,21,3.60
JUN,26,11,16.78,5.46,29.40,0.74,17.40,18,4.91
JUN,26,12,25.82,8.39,29.28,0.75,13.74,21,3.89
JUN,26,13,33.62,12.36,29.26,0.75,14.71,18,3.11
JUN,26,14,36.69,16.67,29.14,0.76,14.66,17,4.87
JUN,26,15,32.64,20.52,29.22,0.78,25.26,18,8.49
JUN,26,16,25.38,23.36,28.88,0.78,23.22,22,6.25
JUN,26,17,22.87,25.77,28.63,0.76,18.47,17,4.76
JUN,26,18,16.53,26.29,28.23,0.75,21.52,12,5.63
JUN,26,19,14.36,25.99,29.06,0.74,22.85,18,7.36
JUN,26,20,18.09,25.02,25.96,0.75,20.77,19,9.69
JUN,26,21,9.42,21.99,23.93,0.75,22.91,16,9.95
JUN,26,22,5.28,18.07,24.73,0.74,29.43,24,11.56
JUN,26,23,15.29,15.90,27.68,0.73,22.87,25,5.30
JUN,27,0,5.22,13.38,28.66,0.71,20.17,20,7.29
JUN,27,1,6.19,11.30,29.34,0.69,23.45,24,6.27
JUN,27,2,10.35,10.53,27.77,0.68,23.39,24,6.40
JUN,27,3,3.16,9.13,26.87,0.68,23.03,24,15.20
JUN,27,4,1.33,7.03,26.77,0.67,21.08,22,16.24
JUN,27,5,1.23,6.01,26.69,0.67,23.12,22,17.21
JUN,27,6,1.20,5.50,25.73,0.69,21.77,22,16.56
JUN,27,7,1.65,3.79,25.02,0.71,26.17,22,16.02
JUN,27,8,2.20,3.41,24.79,0.79,34.95,26,18.67
JUN,27,9,7.64,3.60,23.80,0.83,38.70,31,15.65
JUN,27,10,13.17,3.95,23.05,0.85,34.06,29,9.62
JUN,27,11,21.96,6.30,23.15,0.85,30.71,27,5.98
JUN,27,12,35.28,10.54,23.54,0.85,30.25,28,4.46
JUN,27,13,46.77,16.23,23.67,0.85,31.74,32,5.46
JUN,27,14,53.26,22.74,23.66,0.85,34.47,33,5.28
JUN,27,15,51.85,29.01,23.91,0.83,30.88,31,4.49
JUN,27,16,53.18,35.39,24.20,0.75,28.19,29,3.86
JUN,27,17,55.08,41.32,24.27,0.72,26.39,27,4.65
JUN,27,18,56.01,46.67,23.67,0.72,29.07,27,5.75
JUN,27,19,54.47,50.74,21.49,0.72,33.33,24,6.03
JUN,27,20,48.42,52.38,21.21,0.73,38.76,23,9.64
JUN,27,21,38.21,51.31,20.05,0.73,40.90,24,5.77
JUN,27,22,30.97,48.52,17.97,0.73,36.96,23,5.55
JUN,27,23,26.97,45.41,14.04,0.72,36.67,22,4.65
JUN,28,0,28.22,42.29,12.50,0.71,32.70,22,3.22
JUN,28,1,22.16,38.18,11.42,0.69,33.03,23,8.38
JUN,28,2,23.17,34.07,11.04,0.67,32.89,22,7.72
JUN,28,3,32.65,31.35,10.69,0.66,29.69,22,1.94
JUN,28,4,30.91,29.16,10.39,0.63,27.18,21,NA
JUN,28,5,28.64,27.96,10.27,0.62,23.17,21,1.91
JUN,28,6,21.01,26.72,10.23,0.61,23.78,21,5.83
JUN,28,7,21.95,26.09,10.17,0.60,23.90,20,4.85
JUN,28,8,15.06,24.44,10.09,0.61,26.63,20,7.82
JUN,28,9,11.27,23.08,9.72,0.64,30.99,23,8.80
JUN,28,10,17.03,22.32,9.15,0.66,30.56,30,6.32
JUN,28,11,32.51,22.30,9.02,0.67,27.92,25,4.26
JUN,28,12,37.98,23.18,10.00,0.83,37.14,28,7.40
JUN,28,13,40.06,24.61,10.61,0.91,53.06,36,8.38
JUN,28,14,47.03,27.86,11.24,0.94,113.96,34,7.88
JUN,28,15,58.85,32.47,11.38,0.96,103.28,32,4.59
JUN,28,16,65.86,38.82,11.32,0.96,71.73,29,4.02
JUN,28,17,69.22,46.07,11.62,0.96,52.84,30,3.67
JUN,28,18,71.50,52.88,12.14,0.97,45.46,32,4.70
JUN,28,19,44.35,54.36,12.26,0.97,50.32,31,5.92
JUN,28,20,35.25,54.01,12.26,0.83,47.44,27,5.00
JUN,28,21,35.41,53.43,12.26,0.77,37.05,27,5.00
JUN,28,22,31.77,51.53,12.27,0.75,33.67,21,4.03
JUN,28,23,31.52,48.11,12.28,0.73,31.58,21,3.35
JUN,29,0,26.17,43.15,12.29,0.71,27.80,21,4.59
JUN,29,1,27.44,37.93,12.30,0.69,30.87,21,1.75
JUN,29,2,30.61,32.82,12.31,0.65,27.54,15,NA
JUN,29,3,23.27,30.18,12.30,0.64,22.73,18,1.58
JUN,29,4,19.16,28.17,12.28,0.62,21.63,19,2.67
JUN,29,5,21.92,26.48,12.23,0.61,17.57,16,5.12
JUN,29,6,16.44,24.57,12.14,0.61,16.66,16,9.19
JUN,29,7,10.40,21.93,12.10,0.65,17.78,17,13.67
JUN,29,8,7.20,19.56,12.02,0.70,18.51,16,15.85
JUN,29,9,11.43,17.56,11.95,0.74,17.22,18,9.45
JUN,29,10,23.14,16.62,11.89,0.76,17.31,17,7.17
JUN,29,11,31.50,17.65,11.40,0.80,24.50,15,10.40
JUN,29,12,46.08,21.01,9.66,0.83,26.71,16,8.55
JUN,29,13,54.57,25.10,8.52,0.85,24.90,20,7.30
JUN,29,14,64.70,31.13,7.88,0.88,24.22,20,8.40
JUN,29,15,76.85,39.43,7.75,0.88,26.37,23,7.98
JUN,29,16,81.49,48.72,7.87,0.86,30.11,28,6.75
JUN,29,17,79.99,57.29,7.89,0.86,30.46,28,7.63
JUN,29,18,69.25,63.05,7.47,0.87,31.17,32,9.11
JUN,29,19,63.14,67.01,7.37,0.85,32.79,30,8.77
JUN,29,20,41.28,66.41,7.34,0.85,34.18,30,13.55
JUN,29,21,28.36,63.13,7.33,0.85,31.89,24,18.39
JUN,29,22,24.65,58.13,7.31,0.82,29.87,20,8.27
JUN,29,23,22.95,51.39,7.28,0.78,27.16,20,7.70
JUN,30,0,21.83,43.93,7.85,0.75,26.09,19,9.87
JUN,30,1,16.59,36.01,11.25,0.77,29.52,24,8.59
JUN,30,2,22.78,30.20,12.53,0.74,27.93,22,4.64
JUN,30,3,31.91,26.29,12.77,0.72,22.61,19,2.85
JUN,30,4,31.75,25.10,12.89,0.70,18.05,15,3.16
JUN,30,5,23.94,24.55,12.95,0.68,13.56,13,3.60
JUN,30,6,8.02,22.47,12.99,0.68,16.22,17,9.04
JUN,30,7,13.22,21.25,13.02,0.69,18.99,16,11.28
JUN,30,8,21.78,21.25,13.05,0.71,16.15,16,9.80
JUN,30,9,22.25,21.96,13.07,0.70,14.34,15,13.10
JUN,30,10,32.57,23.18,13.08,0.72,17.39,17,8.92
JUN,30,11,41.51,24.38,13.12,0.74,18.47,17,7.19
JUN,30,12,48.53,26.48,13.66,0.80,27.90,18,10.92
JUN,30,13,58.87,30.84,14.19,0.86,32.51,28,13.68
JUN,30,14,62.61,37.67,14.22,0.87,30.98,32,5.76
JUN,30,15,56.00,43.02,13.91,0.87,25.29,30,4.65
JUN,30,16,57.06,47.43,13.62,0.86,26.41,NA,3.82
JUN,30,17,54.04,51.40,13.34,0.84,32.95,NA,4.73
JUN,30,18,59.48,54.76,13.35,0.85,30.64,NA,7.29
JUN,30,19,53.05,56.21,13.40,0.84,30.07,NA,7.31
JUN,30,20,36.55,54.71,13.41,0.82,30.07,NA,15.78
JUN,30,21,27.80,50.82,13.42,0.81,35.39,NA,20.00
JUN,30,22,32.00,47.00,13.44,0.79,33.91,NA,12.14
JUN,30,23,35.74,44.46,13.88,0.78,28.29,NA,7.23
