DATOS MÓVILES  DE ACUERDO AL ÍNDICE AIRE Y SALUD_CRUZ ROJA 2020,,,,,,,,,
NOTA: LOS DATOS SON PREVALIDADOS,,,,,,,,,
,,,,,,,,,
MES,DIA,HORA,O3 Horario,O3 Promedio de 8 hrs. ,SO2 promedio de 24 hrs.,CO Promedio de 8 hrs.,PM10 Promedio ponderado  de 12 hrs.,PM2.5 Promedio ponderado  de 12 hrs.,NO2 Horario
ABRIL,3,1,23.526383,39.066621,5.0869,0.614269,43.843,19.6988,11.0475
ABRIL,3,2,27.4245,34.758379,4.844117,0.604395,44.4677,22.3364,8.56225
ABRIL,3,3,25.586633,30.888829,4.821363,0.578675,40.035,23.7273,10.263797
ABRIL,3,4,26.592333,29.82301,4.847607,0.502253,36.4947,24.029,4.83549
ABRIL,3,5,28.026267,29.31569,4.879307,0.451813,32.6516,20.5072,2.475628
ABRIL,3,6,16.936777,26.921758,4.934917,0.434294,33.7225,22.9574,12.088033
ABRIL,3,7,5.729163,23.197382,5.019438,0.445592,38.1133,24.742,19.68985
ABRIL,3,8,10.262828,20.510611,5.107033,0.484556,43.8901,23.8548,20.979483
ABRIL,3,9,19.82195,20.047556,5.159059,0.509379,50.42,31.2071,13.201578
ABRIL,3,10,34.219167,20.89689,5.195734,0.525652,46.2405,34.7431,7.630372
ABRIL,3,11,40.014033,22.700315,5.241674,0.544991,41.1466,28.1563,7.924295
ABRIL,3,12,46.879817,25.23625,5.285701,0.563735,37.8753,29.5774,7.542169
ABRIL,3,13,49.364583,27.90354,5.33352,0.583478,35.8247,57.1574,6.008112
ABRIL,3,14,49.5605,31.981505,5.381161,0.596899,35.9499,55.7356,6.314638
ABRIL,3,15,53.408083,37.94137,5.42849,0.583495,35.2125,39.9037,5.473223
ABRIL,3,16,52.540217,43.226044,5.483391,0.553782,39.4809,31.0897,6.835737
ABRIL,3,17,58.870933,48.107167,5.536488,0.53892,38.2575,27.2601,5.731447
ABRIL,3,18,61.652933,51.536387,5.588778,0.522916,39.1019,26.7752,3.406795
ABRIL,3,19,52.0441,53.040146,5.589418,0.523004,49.8922,24.163,6.93676
ABRIL,3,20,38.20135,51.955337,5.592409,0.548159,59.8765,23.576,12.224373
ABRIL,3,21,32.679933,49.869756,5.586769,0.567114,60.4159,23.3296,11.176033
ABRIL,3,22,31.6728,47.633794,5.611559,0.57872,58.2055,23.7854,8.477138
ABRIL,3,23,31.259617,44.865235,5.61288,0.58202,52.1446,26.8241,5.509363
ABRIL,4,0,28.1468,41.816058,5.615135,0.573719,41.2898,23.385,6.733573
ABRIL,4,1,30.082933,38.217558,5.598259,0.567877,39.169,21.307,5.937828
ABRIL,4,2,27.50095,33.94856,5.575432,0.569638,37.7375,22.271,5.232983
ABRIL,4,3,32.97585,31.565029,5.562467,0.544549,33.9445,22.1572,1.421406
ABRIL,4,4,30.068067,30.548369,5.557598,0.498528,31.4385,22.1436,1.57139
ABRIL,4,5,25.17195,29.609871,5.56001,0.460073,31.2381,17.3324,3.839843
ABRIL,4,6,19.238217,28.055548,5.574035,0.43406,31.7212,14.9875,11.023605
ABRIL,4,7,8.216371,25.175142,5.618858,0.43358,38.9621,19.3947,17.809883
ABRIL,4,8,16.654483,23.738603,5.585198,0.45225,45.5641,24.0584,14.3058
ABRIL,4,9,27.889017,23.464363,5.579373,0.469202,43.8203,23.5491,9.597587
ABRIL,4,10,39.69255,24.988313,5.577979,0.476461,38.3778,23.7631,4.758178
ABRIL,4,11,45.247667,26.52229,5.572428,0.493718,35.6094,20.164,5.547373
ABRIL,4,12,47.754117,28.733047,5.568681,0.509923,35.3152,19.3359,5.02879
ABRIL,4,13,43.785867,31.059786,5.566649,0.53051,31.8879,19.9115,5.8899
ABRIL,4,14,42.5431,33.972897,5.557194,0.551715,30.5495,19.0168,5.648813
ABRIL,4,15,44.0597,38.453313,5.550184,0.557329,28.5216,16.7298,5.895218
ABRIL,4,16,51.70315,42.834396,5.54647,0.537199,25.6143,15.996,4.697853
ABRIL,4,17,52.14095,45.865888,5.540359,0.520249,26.0897,18.3618,4.691667
ABRIL,4,18,54.08955,47.665513,5.536165,0.517691,29.4652,19.6449,4.950082
ABRIL,4,19,47.4363,47.939092,5.537595,0.530637,36.1911,18.1443,9.575657
ABRIL,4,20,35.948917,46.463442,5.529128,0.568137,45.3463,17.073,15.625318
ABRIL,4,21,35.2507,45.396546,5.515007,0.565688,45.6674,18.178,4.769595
ABRIL,4,22,29.064867,43.711767,5.484931,0.559375,41.3274,17.8163,4.561272
ABRIL,4,23,23.263317,41.112219,5.475016,0.54984,34.8593,13.5479,6.015478
ABRIL,5,0,25.287983,37.810323,5.46678,0.54649,31.9652,11.8416,4.846715
ABRIL,5,1,21.83895,34.022573,5.467104,0.543796,31.2176,12.1922,6.902772
ABRIL,5,2,21.148967,29.905,5.466129,0.535854,31.2181,12.1907,6.586873
ABRIL,5,3,23.8925,26.962025,5.475374,0.514068,31.2298,16.5205,8.672992
ABRIL,5,4,26.426667,25.771744,5.472583,0.469981,31.6319,19.628,6.603893
ABRIL,5,5,25.4995,24.552844,5.480472,0.461891,28.116,19.3406,4.620748
ABRIL,5,6,16.544017,22.987738,5.446445,0.451885,41.7248,27.6721,11.21161
ABRIL,5,7,11.4422,21.510098,5.356229,0.465655,36.7502,26.4394,15.105633
ABRIL,5,8,12.620155,19.92662,5.342687,0.477939,35.5805,25.5144,11.075837
ABRIL,5,9,24.62395,20.274745,5.341717,0.498318,41.4394,24.4933,9.99397
ABRIL,5,10,34.78765,21.706306,5.343278,0.522367,43.1721,22.1093,5.788167
ABRIL,5,11,41.117317,24.132682,5.342858,0.512419,33.4595,18.519,4.235477
ABRIL,5,12,46.667033,26.662728,5.33903,0.505539,25.4637,18.8332,NA
ABRIL,5,13,45.742067,29.193049,5.338123,0.510474,25.4882,18.4192,2.75964
ABRIL,5,14,52.863,33.732922,5.359942,0.50426,23.3857,18.3763,NA
ABRIL,5,15,54.309117,39.091286,5.371377,0.483279,19.8328,15.1058,2.302031
ABRIL,5,16,56.703383,44.60169,5.385566,0.470423,20.2714,13.1173,NA
ABRIL,5,17,58.05525,48.780602,5.387921,0.445658,21.2225,14.8014,NA
ABRIL,5,18,57.344583,51.600219,5.388125,0.433804,21.4624,13.8139,NA
ABRIL,5,19,55.408083,53.386565,5.473898,0.440038,23.5529,13.623,NA
ABRIL,5,20,36.837317,52.15785,5.630997,0.484029,31.7304,13.4403,12.822347
ABRIL,5,21,31.27445,50.349398,5.634831,0.49311,39.8851,16.3767,6.511902
ABRIL,5,22,28.361667,47.286731,5.635122,0.507924,39.8838,18.1608,5.844015
ABRIL,5,23,23.00225,43.373373,5.640501,0.519653,NA,16.0805,6.611893
ABRIL,6,0,23.518267,39.225233,5.639796,0.516884,NA,18.4596,4.185913
ABRIL,6,1,16.245317,33.998992,5.633077,0.515311,116.2499,18.7245,9.841387
ABRIL,6,2,10.550707,28.149757,5.635334,0.513529,67.4793,16.4302,13.397633
ABRIL,6,3,4.678315,21.808536,5.62156,0.507757,48.6098,15.0455,14.321183
ABRIL,6,4,5.200525,17.853937,5.648851,0.468059,40.4204,15.2962,15.951617
ABRIL,6,5,6.817747,14.796849,5.650967,0.449817,34.65,18.6506,13.68497
ABRIL,6,6,5.904635,11.98972,5.67119,0.461105,37.5942,24.0822,16.830467
ABRIL,6,7,4.600697,9.689526,5.713431,0.506512,41.0617,21.0931,15.88195
ABRIL,6,8,8.406232,7.800522,5.875601,0.598279,48.3016,21.9163,20.525317
ABRIL,6,9,10.43021,7.073634,6.013795,0.662252,61.0532,24.8288,24.3081
ABRIL,6,10,27.382767,9.177641,6.103703,0.718774,61.9707,25.0659,23.914133
ABRIL,6,11,36.614283,13.169637,6.117273,0.724258,50.7971,30.6264,7.042587
ABRIL,6,12,36.002733,17.019913,6.123455,0.726954,38.7698,22.8594,4.819769
ABRIL,6,13,45.72385,21.883176,6.130609,0.730843,27.2117,22.7894,NA
ABRIL,6,14,55.305417,28.058274,6.149055,0.705505,24.4053,23.5351,NA
ABRIL,6,15,62.1736,35.254887,6.211862,0.64535,34.0716,36.4312,2.965919
ABRIL,6,16,58.054717,41.460947,6.223017,0.559525,28.9312,27.1697,4.987908
ABRIL,6,17,63.711133,48.121063,6.234613,0.4989,28.1959,25.0184,3.05357
ABRIL,6,18,50.117033,50.962846,6.238445,0.460058,28.1689,23.4195,6.391555
ABRIL,6,19,36.266983,50.919433,6.155145,0.47485,51.2044,17.6639,10.318658
ABRIL,6,20,27.1995,49.819029,5.995208,0.489449,55.9044,16.9308,6.690817
ABRIL,6,21,25.434833,47.282902,6.001341,0.498609,49.6506,18.098,6.617118
ABRIL,6,22,30.027633,44.123179,6.016393,0.511736,40.816,21.7403,4.875848
ABRIL,6,23,25.072917,39.485594,6.021889,0.519013,32.4822,20.6124,5.298992
ABRIL,7,0,28.424867,35.781862,6.032931,0.513068,29.7373,21.634,5.921433
ABRIL,7,1,31.70625,31.781252,6.063955,0.512296,25.3932,19.7269,8.896273
ABRIL,7,2,31.30885,29.430229,6.083866,0.491551,26.3584,15.2238,6.264008
ABRIL,7,3,23.0685,27.780419,6.137223,0.474803,27.5738,13.7513,10.42939
ABRIL,7,4,17.791152,26.604375,6.143536,0.456503,27.6097,14.3208,11.225668
ABRIL,7,5,24.6177,26.502234,6.140916,0.440957,27.2167,13.9235,6.333157
ABRIL,7,6,13.105395,24.386954,6.160764,0.448725,28.804,13.9981,12.508033
ABRIL,7,7,15.6202,23.205364,6.158683,0.51861,35.4874,16.3424,13.454
ABRIL,7,8,18.179,21.924631,6.050242,0.58229,44.1216,19.599,14.594017
ABRIL,7,9,27.168867,21.357458,5.926361,0.621616,43.4379,24.7037,13.62845
ABRIL,7,10,37.70045,22.156408,5.920645,0.645245,41.903,38.2494,9.443863
ABRIL,7,11,34.0501,23.529108,5.928534,0.638651,33.8464,31.3879,2.310397
ABRIL,7,12,34.503633,25.618168,5.927445,0.64214,28.2381,23.7937,3.359277
ABRIL,7,13,35.73599,27.007954,5.921494,0.651383,25.7743,23.7951,3.28309
ABRIL,7,14,49.032917,31.498895,5.891815,0.639076,24.5399,14.9,2.985003
ABRIL,7,15,50.093817,35.808097,5.824566,0.567539,23.5071,35.4869,2.813946
ABRIL,7,16,49.07537,39.670143,5.808874,0.512929,27.9846,35.4927,4.559664
ABRIL,7,17,49.469417,42.457712,5.803354,0.483008,29.8795,NA,3.934757
ABRIL,7,18,42.10315,43.008049,5.798057,0.480298,34.6753,NA,5.063492
ABRIL,7,19,37.126917,43.392651,5.801458,0.505606,43.221,24.0965,6.806232
ABRIL,7,20,30.638717,42.909537,5.801777,0.526735,44.381,23.898,7.668077
ABRIL,7,21,29.707683,42.155999,5.793231,0.537988,42.9914,19.8974,5.690182
ABRIL,7,22,27.500417,39.464436,5.776777,0.545685,36.8794,17.4109,5.769355
ABRIL,7,23,29.28845,36.863765,5.764383,0.552978,36.4236,16.4318,5.900668
ABRIL,8,0,34.2147,35.006181,5.752371,0.549605,32.6901,26.948,6.740645
ABRIL,8,1,27.741267,32.290163,5.717607,0.538312,31.1278,31.749,2.337415
ABRIL,8,2,21.802783,29.752617,5.707596,0.524716,29.7611,28.3305,13.257183
ABRIL,8,3,25.63445,28.316058,5.681423,0.50546,29.9613,26.4411,14.106567
ABRIL,8,4,42.384583,29.784292,5.652713,0.489412,30.6093,24.0004,12.191883
ABRIL,8,5,30.16695,29.8417,5.636542,0.475722,29.3326,20.6704,5.337655
ABRIL,8,6,16.365,28.449773,5.593209,0.474206,26.1201,21.0124,8.3646
ABRIL,8,7,10.206963,26.064587,5.584677,0.540183,32.7942,22.4752,17.68085
ABRIL,8,8,16.926917,23.903614,5.802086,0.592977,44.4371,22.2689,15.592833
ABRIL,8,9,20.655767,23.017927,5.836209,0.654622,46.8711,20.9589,18.358667
ABRIL,8,10,34.057783,24.549802,5.797987,0.714736,54.9918,23.7382,23.435433
ABRIL,8,11,39.717567,26.310191,5.777497,0.726242,55.0666,42.9767,7.823823
ABRIL,8,12,46.18825,26.78565,5.768755,0.729174,41.227,47.3149,4.712128
ABRIL,8,13,51.193417,29.413958,5.774322,0.734039,33.8299,44.0387,3.471045
ABRIL,8,14,53.3195,34.033271,5.770196,0.732145,32.763,31.9597,4.586884
ABRIL,8,15,50.172283,39.028936,5.763388,0.66102,26.1928,23.914,3.638765
ABRIL,8,16,50.102267,43.175854,5.747337,0.607393,23.5859,37.5826,3.800745
ABRIL,8,17,47.976417,46.590936,5.728677,0.563203,23.145,37.7129,5.824435
ABRIL,8,18,49.78945,48.557394,5.720392,0.512311,25.2446,32.0936,5.039518
ABRIL,8,19,39.763367,48.563119,5.707691,0.516714,25.5734,30.8807,10.02089
ABRIL,8,20,22.9537,45.6588,5.718445,0.561068,30.4598,22.7234,19.0373
ABRIL,8,21,24.578883,42.331983,5.724627,0.573768,37.2331,20.7396,10.107397
ABRIL,8,22,26.474017,38.976298,5.730809,0.582413,38.0587,16.1607,7.676405
ABRIL,8,23,27.670333,36.163554,5.73539,0.584811,38.6828,16.576,3.873895
ABRIL,9,0,25.323917,33.066261,5.749546,0.586455,32.4057,17.3133,3.754068
ABRIL,9,1,21.0239,29.697196,5.782974,0.580556,32.5668,17.8648,7.83262
ABRIL,9,2,23.4477,26.404477,5.776485,0.571984,33.7825,13.7709,4.858417
ABRIL,9,3,19.870117,23.917821,5.758209,0.55235,31.708,15.1452,9.81333
ABRIL,9,4,22.110205,23.812384,5.759255,0.50062,29.5843,12.4618,7.171773
ABRIL,9,5,3.603922,21.190514,5.923635,0.489258,31.3673,14.6143,15.911333
ABRIL,9,6,3.749337,18.349929,6.084483,0.492347,32.5106,16.7572,15.310317
ABRIL,9,7,3.899108,15.378526,6.088399,0.554533,42.7232,18.6469,15.495667
ABRIL,9,8,3.779495,12.685473,5.861872,0.609047,49.951,18.6775,16.874167
ABRIL,9,9,22.404912,12.8581,5.829696,0.633502,58.3966,23.3993,15.502467
ABRIL,9,10,37.827833,14.655616,5.800619,0.66399,60.7289,26.2884,12.06295
ABRIL,9,11,42.246733,17.452693,5.810761,0.684846,52.6121,23.8621,6.640153
ABRIL,9,12,46.179867,20.461401,5.820307,0.705113,40.9,20.6578,6.511186
ABRIL,9,13,49.245933,26.166652,5.812676,0.70499,32.8998,34.403,3.752258
ABRIL,9,14,52.382767,32.245831,5.815078,0.700322,30.0713,39.8488,4.729191
ABRIL,9,15,58.130383,39.02474,5.830399,0.640824,27.7758,33.6317,3.202137
ABRIL,9,16,59.713933,46.016545,5.840715,0.589076,26.7129,26.9758,NA
ABRIL,9,17,59.226567,50.619252,5.855895,0.563212,28.0871,27.5543,3.193096
ABRIL,9,18,56.906183,53.004046,5.866902,0.542453,28.0403,27.0994,5.001261
ABRIL,9,19,54.79115,54.572098,5.868433,0.527054,28.4672,24.5857,2.638852
ABRIL,9,20,33.01275,52.926208,5.859331,0.539615,31.3279,21.4964,13.246138
ABRIL,9,21,33.848783,51.001565,5.861616,0.552044,37.4631,17.6498,8.445777
ABRIL,9,22,38.128733,49.21981,5.85944,0.549046,39.3108,17.744,3.965416
ABRIL,9,23,41.388917,47.127127,5.862035,0.548192,37.6298,18.614,1.291492
ABRIL,10,0,34.851817,44.019363,5.855186,0.547417,35.301,17.7455,2.91129
ABRIL,10,1,33.901283,40.853702,5.835859,0.545361,32.408,19.5064,2.262047
ABRIL,10,2,32.786567,37.83875,5.840159,0.538464,33.1974,18.4765,3.560423
ABRIL,10,3,29.636267,34.69439,5.83137,0.534557,30.7622,16.8047,NA
ABRIL,10,4,28.297667,34.105004,5.82514,0.501189,31.6144,27.9699,NA
ABRIL,10,5,24.272217,32.907934,5.690084,0.483737,29.2157,29.9268,3.993848
ABRIL,10,6,19.069433,30.525521,5.558952,0.488237,29.3175,27.9942,8.369045
ABRIL,10,7,10.381767,26.649627,5.537999,0.524845,32.3653,26.2926,15.249827
ABRIL,10,8,7.158577,23.187972,5.524595,0.580638,45.3395,25.0003,17.459783
ABRIL,10,9,22.495443,21.762242,5.517915,0.592972,49.3488,35.9065,9.082807
ABRIL,10,10,34.648467,21.99498,5.497504,0.603682,40.5034,30.4275,5.676075
ABRIL,10,11,44.520883,23.855557,5.484753,0.607023,29.033,30.6075,3.216547
ABRIL,10,12,48.20705,26.34423,5.476447,0.616747,24.4837,30.1641,2.732554
ABRIL,10,13,49.847017,29.54108,5.474121,0.626324,24.0795,27.6745,NA
ABRIL,10,14,51.046383,33.538198,5.470301,0.62559,21.8395,25.963,NA
ABRIL,10,15,55.398617,39.165305,5.460132,0.59082,24.2809,23.4544,1.958559
ABRIL,10,16,51.17745,44.667664,5.455164,0.538572,22.1143,24.1471,NA
ABRIL,10,17,54.62875,48.684327,5.44797,0.526592,23.2785,23.5612,NA
ABRIL,10,18,55.136167,51.24529,5.443825,0.519148,26.8298,20.2805,2.411457
ABRIL,10,19,51.6169,52.132292,5.437526,0.520571,27.5414,17.9802,1.63155
ABRIL,10,20,41.365567,51.277106,5.43791,0.529789,32.1638,16.6875,6.433265
ABRIL,10,21,35.096333,49.433271,5.434046,0.543527,36.5341,22.4239,6.47317
ABRIL,10,22,35.5046,47.490548,5.431129,0.545629,38.6815,25.0425,4.585825
ABRIL,10,23,36.172017,45.087223,5.426557,0.55016,38.8954,24.0539,3.75972
ABRIL,11,0,31.090533,42.576358,5.423741,0.551161,37.2278,23.8636,3.975015
ABRIL,11,1,31.928783,39.738863,5.409607,0.552833,33.7054,27.3665,2.680603
ABRIL,11,2,33.5523,37.040879,5.39824,0.550292,33.6689,26.6336,NA
ABRIL,11,3,31.419617,34.516219,5.390912,0.547855,31.899,27.41,0.774613
ABRIL,11,4,28.99,32.969273,5.387238,0.533853,30.6193,25.6814,1.728976
ABRIL,11,5,24.214733,31.609073,5.362688,0.51535,32.2203,25.6904,3.59289
ABRIL,11,6,16.42775,29.224467,5.332508,0.509811,32.9217,23.0583,8.649017
ABRIL,11,7,13.739167,26.42036,5.313828,0.524444,34.1686,21.0007,11.758923
ABRIL,11,8,13.107865,24.172527,5.365582,0.570137,36.8432,24.3937,17.043883
ABRIL,11,9,35.1577,24.576142,5.510777,0.608689,43.6264,26.5956,16.494683
ABRIL,11,10,38.452267,25.188637,5.530592,0.633341,45.0838,29.3999,9.040225
ABRIL,11,11,46.093767,27.022906,5.535878,0.645866,37.9662,26.5341,3.950952
ABRIL,11,12,40.427083,28.452542,5.535281,0.660954,31.2707,23.2432,4.460318
ABRIL,11,13,40.483783,30.486173,5.535466,0.678896,37.3164,20.7916,4.538293
ABRIL,11,14,41.510217,33.621481,5.533214,0.690322,36.7206,19.5109,5.448768
ABRIL,11,15,46.4471,37.709973,5.528799,0.684391,45.0879,18.8906,4.371862
ABRIL,11,16,46.752217,41.915517,5.516774,0.637964,76.6735,18.187,1.707031
ABRIL,11,17,45.105467,43.158988,5.5092,0.602059,88.7681,19.3286,1.356359
ABRIL,11,18,39.83725,43.332111,5.501122,0.577434,88.3433,20.552,1.866382
ABRIL,11,19,35.7662,42.041165,5.500158,0.571964,66.8503,19.4342,3.808592
ABRIL,11,20,30.82605,40.841036,5.494472,0.570607,51.3058,16.7318,5.497972
ABRIL,11,21,32.89955,39.893006,5.489926,0.562833,43.9592,14.8034,3.781777
ABRIL,11,22,30.716067,38.543738,5.507206,0.565446,42.8864,12.6618,5.344965
ABRIL,11,23,29.269417,36.396527,5.522505,0.564282,56.276,32.7465,4.711208
ABRIL,12,0,31.8485,34.533563,5.525027,0.567386,47.1798,34.7223,2.164922
ABRIL,12,1,29.9224,32.635679,5.533519,0.568058,40.2155,28.4755,1.857358
ABRIL,12,2,33.46965,31.839729,5.543943,0.569789,35.7552,23.198,0.952553
ABRIL,12,3,31.459533,31.301396,5.577813,0.566981,30.9535,25.2877,1.135353
ABRIL,12,4,24.591333,30.522056,5.615994,0.560718,28.3219,25.7272,3.728255
ABRIL,12,5,22.436267,29.214146,5.65518,0.554756,32.3034,22.5699,4.702297
ABRIL,12,6,23.456383,28.306685,5.672756,0.536035,32.3254,21.7619,5.323965
ABRIL,12,7,22.641233,27.478162,5.680497,0.530895,29.9853,21.0534,6.515055
ABRIL,12,8,25.602117,26.697365,5.596785,0.530534,25.7066,22.1648,3.742145
ABRIL,12,9,31.1736,26.853765,5.436261,0.538014,23.6673,25.8102,3.082792
ABRIL,12,10,34.342283,26.962844,5.415482,0.546861,23.9093,29.2543,3.131108
ABRIL,12,11,36.788067,27.62891,5.406045,0.552836,24.9415,27.1192,3.196373
ABRIL,12,12,36.478178,29.114766,5.398647,0.552382,32.881,27.0256,1.801158
ABRIL,12,13,38.295783,31.097206,5.390289,0.559511,33.8682,NA,2.853078
ABRIL,12,14,37.6526,32.871733,5.378726,0.564057,59.4516,NA,1.74196
ABRIL,12,15,36.056033,34.548583,5.372244,0.557578,57.3527,18.7523,2.297579
ABRIL,12,16,36.6763,35.932856,5.373919,0.549413,56.9409,21.865,NA
ABRIL,12,17,39.227783,36.939628,5.371583,0.536513,50.8971,22.5714,NA
ABRIL,12,18,36.078117,37.156608,5.369856,0.523862,38.0639,18.0295,NA
ABRIL,12,19,36.265617,37.091301,5.369077,0.517717,34.5099,15.3931,1.290996
ABRIL,12,20,32.7719,36.628017,5.367217,0.524286,33.3084,12.8486,3.346515
ABRIL,12,21,26.793033,35.190173,5.363252,0.521398,30.8641,15.1432,2.756597
ABRIL,12,22,26.786967,33.831969,5.343574,0.520899,28.2566,10.4238,1.992442
ABRIL,12,23,28.692617,32.911542,5.330175,0.514114,28.6936,9.1373,NA
ABRIL,13,0,28.697483,31.91419,5.325641,0.509485,23.6216,12.9039,NA
ABRIL,13,1,23.25915,29.918111,5.320926,0.505532,19.7127,12.9409,NA
ABRIL,13,2,20.089667,27.919554,5.335986,0.502669,19.2007,14.0691,4.446495
ABRIL,13,3,16.02135,25.389021,5.327979,0.49888,20.2838,10.2912,5.631528
ABRIL,13,4,7.063645,22.175489,5.299101,0.485363,23.2216,13.0981,12.779588
ABRIL,13,5,6.736007,19.668361,5.264866,0.478425,25.6976,16.5834,13.725183
ABRIL,13,6,5.65635,17.027034,5.25114,0.483481,24.895,15.2551,14.617567
ABRIL,13,7,3.786455,13.913763,5.256567,0.545437,30.9816,17.2239,17.011317
ABRIL,13,8,8.320195,11.366602,5.270867,0.610662,38.9345,16.5824,15.4204
ABRIL,13,9,19.240433,10.864263,5.297114,0.6406,40.6692,18.1715,12.121007
ABRIL,13,10,29.582883,12.050915,5.308637,0.66602,44.9558,23.2304,9.82761
ABRIL,13,11,40.65325,15.129902,5.300319,0.682877,42.3177,20.6017,6.619732
ABRIL,13,12,43.961483,19.742132,5.286515,0.691484,33.7525,20.6404,3.957487
ABRIL,13,13,40.943583,24.018079,5.263179,0.69814,28.6546,21.5282,4.356855
ABRIL,13,14,42.367783,28.607008,5.233329,0.694815,24.2488,19.5326,4.505745
ABRIL,13,15,46.085583,33.894399,5.200902,0.641239,20.6262,14.0535,3.992548
ABRIL,13,16,49.368367,39.025421,5.168942,0.583219,21.1672,10.5585,3.073005
