DATOS MÓVILES  DE ACUERDO AL ÍNDICE AIRE Y SALUD_NATIVITAS 2021,,,,,,,,
NOTA: LOS DATOS SON PREVALIDADOS,,,,,,,,
,,,,,,,,
MES,DIA,HORA,O3 Horario [ppm],O3 Promedio de 8 hrs. [ppm],SO2 promedio de 24 hrs. [ppm],CO Promedio de 8 hrs. [ppm],PM10 Promedio ponderado  de 12 hrs. [µg/m³],NO2 Horario [ppm]
OCTUBRE,2,13,0.0509,0.0303,0.0042,0.9368,18,NA
OCTUBRE,2,14,0.0630,0.0350,0.004,0.9467,17,NA
OCTUBRE,2,15,0.0736,0.0417,0.0038,0.9516,20,NA
OCTUBRE,2,16,0.0669,0.0483,0.0039,0.9149,22,NA
OCTUBRE,2,17,0.0565,0.0525,0.004,0.8873,23,NA
OCTUBRE,2,18,0.0519,0.0550,0.0041,0.8607,20,NA
OCTUBRE,2,19,0.0375,0.0553,0.0041,0.9079,13,NA
OCTUBRE,2,20,0.0330,0.0542,0.0042,0.9435,18,NA
OCTUBRE,2,21,0.0301,0.0516,0.0045,0.9486,18,NA
OCTUBRE,2,22,0.0326,0.0478,0.0045,0.9471,21,NA
OCTUBRE,2,23,0.0306,0.0424,0.0046,0.9388,17,NA
OCTUBRE,3,0,0.0313,0.0379,0.0046,0.9432,16,NA
OCTUBRE,3,1,0.0336,0.0351,0.0046,0.9376,NA,NA
OCTUBRE,3,2,0.0332,0.0327,0.0046,0.9298,NA,NA
OCTUBRE,3,3,0.0311,0.0319,0.0045,0.8482,NA,NA
OCTUBRE,3,4,0.0253,0.0310,0.0045,0.7915,NA,NA
OCTUBRE,3,5,0.0243,0.0303,0.0045,0.7698,NA,NA
OCTUBRE,3,6,0.0239,0.0292,0.0045,0.7668,NA,NA
OCTUBRE,3,7,0.0162,0.0274,0.0045,0.7711,NA,NA
OCTUBRE,3,8,0.0183,0.0257,0.0045,0.7825,NA,NA
OCTUBRE,3,9,0.0243,0.0246,0.0045,0.7985,NA,NA
OCTUBRE,3,10,0.0330,0.0246,0.0045,0.8089,NA,NA
OCTUBRE,3,11,0.0353,0.0251,0.0045,0.8155,NA,NA
OCTUBRE,3,12,0.0406,0.0270,0.0043,0.821,NA,NA
OCTUBRE,3,13,0.0445,0.0295,0.0042,0.8281,9,NA
OCTUBRE,3,14,0.0481,0.0325,0.0041,0.8235,7,NA
OCTUBRE,3,15,0.0467,0.0364,0.0041,0.8125,7,NA
OCTUBRE,3,16,0.0374,0.0387,0.0039,0.8036,7,NA
OCTUBRE,3,17,0.0335,0.0399,0.0037,0.7997,10,NA
OCTUBRE,3,18,0.0284,0.0393,0.0036,0.7917,13,NA
OCTUBRE,3,19,0.0222,0.0377,0.0037,0.7889,13,NA
OCTUBRE,3,20,0.0168,0.0347,0.0037,0.7947,12,NA
OCTUBRE,3,21,0.0158,0.0311,0.0035,0.7907,13,NA
OCTUBRE,3,22,0.0150,0.0270,0.0036,0.787,13,NA
OCTUBRE,3,23,0.0130,0.0228,0.0037,0.7752,13,NA
OCTUBRE,4,0,0.0150,0.0200,0.0038,0.7545,9,NA
OCTUBRE,4,1,0.0127,0.0174,0.0038,0.733,10,NA
OCTUBRE,4,2,0.0136,0.0155,0.0039,0.7195,8,NA
OCTUBRE,4,3,0.0114,0.0142,0.0039,0.7045,8,NA
OCTUBRE,4,4,0.0119,0.0136,0.0039,0.6825,9,NA
OCTUBRE,4,5,0.0065,0.0124,0.0039,0.6704,11,NA
OCTUBRE,4,6,0.0061,0.0113,0.004,0.683,12,NA
OCTUBRE,4,7,0.0043,0.0102,0.004,0.7067,18,NA
OCTUBRE,4,8,0.0063,0.0091,0.0041,0.7419,20,NA
OCTUBRE,4,9,0.0166,0.0096,0.0041,0.7535,18,NA
OCTUBRE,4,10,0.0186,0.0102,0.0041,0.7682,16,NA
OCTUBRE,4,11,0.0215,0.0115,0.0041,0.7836,15,NA
OCTUBRE,4,12,0.0250,0.0131,0.0041,0.7979,13,NA
OCTUBRE,4,13,0.0281,0.0158,0.0041,0.8066,11,NA
OCTUBRE,4,14,0.0281,0.0186,0.0042,0.791,NA,NA
OCTUBRE,4,15,0.0288,0.0216,0.0042,0.7688,NA,NA
OCTUBRE,4,16,0.0271,0.0242,0.0042,0.7437,NA,NA
OCTUBRE,4,17,0.0253,0.0253,0.0042,0.7613,NA,NA
OCTUBRE,4,18,0.0234,0.0259,0.0044,0.7848,NA,NA
OCTUBRE,4,19,0.0204,0.0258,0.0045,0.7991,NA,NA
OCTUBRE,4,20,0.0174,0.0248,0.005,0.8011,NA,NA
OCTUBRE,4,21,0.0156,0.0233,0.0051,0.8027,NA,NA
OCTUBRE,4,22,0.0147,0.0216,0.0052,0.8022,NA,NA
OCTUBRE,4,23,0.0149,0.0199,0.0052,0.797,NA,NA
OCTUBRE,5,0,0.0137,0.0182,0.0053,0.7857,NA,NA
OCTUBRE,5,1,0.0114,0.0164,0.0053,0.7562,NA,NA
OCTUBRE,5,2,0.0123,0.0151,0.0053,0.7175,7,NA
OCTUBRE,5,3,0.0146,0.0143,0.0053,0.6866,8,NA
OCTUBRE,5,4,0.0114,0.0136,0.0053,0.672,NA,NA
OCTUBRE,5,5,0.0122,0.0132,0.0054,0.6614,NA,NA
OCTUBRE,5,6,0.0071,0.0122,0.0054,0.6667,NA,NA
OCTUBRE,5,7,0.0071,0.0112,0.0054,0.6898,NA,NA
OCTUBRE,5,8,0.0093,0.0107,0.0054,0.712,NA,NA
OCTUBRE,5,9,0.0184,0.0116,0.0055,0.7314,NA,NA
OCTUBRE,5,10,0.0242,0.0130,0.0055,0.7401,NA,NA
OCTUBRE,5,11,0.0262,0.0145,0.0055,0.7516,NA,NA
OCTUBRE,5,12,0.0280,0.0166,0.0055,0.7645,NA,NA
OCTUBRE,5,13,0.0317,0.0190,0.0055,0.7788,NA,NA
OCTUBRE,5,14,0.0332,0.0223,0.0056,0.7747,NA,NA
OCTUBRE,5,15,0.0343,0.0257,0.0056,0.7588,NA,NA
OCTUBRE,5,16,0.0331,0.0286,0.0056,0.7467,8,NA
OCTUBRE,5,17,0.0314,0.0303,0.0056,0.7451,9,NA
OCTUBRE,5,18,0.0317,0.0312,0.0054,0.7812,15,NA
OCTUBRE,5,19,0.0279,0.0314,0.0061,0.7887,17,NA
OCTUBRE,5,20,0.0265,0.0312,0.0056,0.7898,17,NA
OCTUBRE,5,21,0.0271,0.0306,0.0056,0.7808,16,NA
OCTUBRE,5,22,0.0238,0.0295,0.0054,0.7813,13,NA
OCTUBRE,5,23,0.0248,0.0283,0.0053,0.7756,11,NA
OCTUBRE,6,0,0.0255,0.0273,0.0053,0.7653,NA,NA
OCTUBRE,6,1,0.0224,0.0262,0.0053,0.7468,NA,NA
OCTUBRE,6,2,0.0262,0.0255,0.0053,0.7044,NA,NA
OCTUBRE,6,3,0.0266,0.0254,0.0053,0.6874,NA,NA
OCTUBRE,6,4,0.0257,0.0253,0.0053,0.6742,NA,NA
OCTUBRE,6,5,0.0236,0.0248,0.0053,0.669,NA,NA
OCTUBRE,6,6,0.0146,0.0237,0.0053,0.6754,NA,NA
OCTUBRE,6,7,0.0125,0.0221,0.0053,0.6963,NA,NA
OCTUBRE,6,8,0.0175,0.0211,0.0053,0.7133,NA,NA
OCTUBRE,6,9,0.0265,0.0216,0.0053,0.7274,NA,NA
OCTUBRE,6,10,0.0336,0.0226,0.0053,0.7383,NA,NA
OCTUBRE,6,11,0.0387,0.0241,0.0054,0.7528,NA,NA
OCTUBRE,6,12,0.0434,0.0263,0.0054,0.7692,NA,NA
OCTUBRE,6,13,0.0466,0.0292,0.0054,0.7841,15,NA
OCTUBRE,6,14,0.0491,0.0335,0.0054,0.7828,14,NA
OCTUBRE,6,15,0.0446,0.0375,0.0055,0.7735,16,NA
OCTUBRE,6,16,0.0414,0.0405,0.0055,0.7828,18,NA
OCTUBRE,6,17,0.0387,0.0420,0.0059,0.7912,17,NA
OCTUBRE,6,18,0.0363,0.0424,0.006,0.8086,16,NA
OCTUBRE,6,19,0.0328,0.0416,0.0055,0.8213,19,NA
OCTUBRE,6,20,0.0284,0.0397,0.0056,0.8302,19,NA
OCTUBRE,6,21,0.0281,0.0374,0.0059,0.8282,32,NA
OCTUBRE,6,22,0.0255,0.0345,0.006,0.8284,31,NA
OCTUBRE,6,23,0.0280,0.0324,0.0062,0.8189,21,NA
OCTUBRE,7,0,0.0301,0.0310,0.0063,0.7969,16,NA
OCTUBRE,7,1,0.0307,0.0300,0.0063,0.7772,NA,NA
OCTUBRE,7,2,0.0291,0.0291,0.0063,0.7509,NA,NA
OCTUBRE,7,3,0.0288,0.0286,0.0063,0.7256,NA,NA
OCTUBRE,7,4,0.0284,0.0286,0.0063,0.7006,NA,NA
OCTUBRE,7,5,0.0285,0.0286,0.0063,0.6883,NA,NA
OCTUBRE,7,6,0.0190,0.0278,0.0063,0.6962,NA,NA
OCTUBRE,7,7,0.0173,0.0265,0.0063,0.7114,NA,NA
OCTUBRE,7,8,0.0193,0.0251,0.0063,0.7273,NA,NA
OCTUBRE,7,9,0.0266,0.0246,0.0064,0.7412,NA,NA
OCTUBRE,7,10,0.0377,0.0257,0.0064,0.7536,NA,NA
OCTUBRE,7,11,0.0421,0.0274,0.0064,0.764,NA,NA
OCTUBRE,7,12,0.0446,0.0294,0.0063,0.7743,NA,NA
OCTUBRE,7,13,0.0489,0.0319,0.0063,0.7843,13,NA
OCTUBRE,7,14,0.0538,0.0363,0.0063,0.7743,13,NA
OCTUBRE,7,15,0.0512,0.0405,0.0063,0.7687,15,NA
OCTUBRE,7,16,0.0488,0.0442,0.0065,0.7615,18,NA
OCTUBRE,7,17,0.0432,0.0463,0.0065,0.7702,18,NA
OCTUBRE,7,18,0.0361,0.0461,0.0066,0.7906,21,NA
OCTUBRE,7,19,0.0332,0.0450,0.0071,0.7963,19,NA
OCTUBRE,7,20,0.0298,0.0431,0.0078,0.8026,19,NA
OCTUBRE,7,21,0.0341,0.0413,0.0077,0.7986,20,NA
OCTUBRE,7,22,0.0301,0.0383,0.0079,0.7951,23,NA
OCTUBRE,7,23,0.0265,0.0352,0.0084,0.786,22,NA
OCTUBRE,8,0,0.0303,0.0329,0.0085,0.776,19,NA
OCTUBRE,8,1,0.0307,0.0313,0.0086,0.7524,15,NA
OCTUBRE,8,2,0.0293,0.0305,0.0086,0.7183,13,NA
OCTUBRE,8,3,0.0326,0.0304,0.0086,0.7023,13,NA
OCTUBRE,8,4,0.0330,0.0308,0.0089,0.6847,14,NA
OCTUBRE,8,5,0.0313,0.0305,0.009,0.6792,14,NA
OCTUBRE,8,6,0.0285,0.0303,0.009,0.6783,15,NA
OCTUBRE,8,7,0.0307,0.0308,0.0091,0.6898,14,NA
OCTUBRE,8,8,0.0268,0.0303,0.0096,0.7137,19,NA
OCTUBRE,8,9,0.0391,0.0314,0.0097,0.7248,23,NA
OCTUBRE,8,10,0.0445,0.0333,0.0097,0.7349,21,NA
OCTUBRE,8,11,0.0472,0.0351,0.0097,0.7452,20,NA
OCTUBRE,8,12,0.0499,0.0372,0.0098,0.7614,16,NA
OCTUBRE,8,13,0.0533,0.0400,0.0098,0.7725,16,NA
OCTUBRE,8,14,0.0535,0.0431,0.0098,0.7788,15,NA
OCTUBRE,8,15,0.0530,0.0459,0.0098,0.7739,16,NA
OCTUBRE,8,16,0.0509,0.0489,0.0096,0.7573,NA,NA
OCTUBRE,8,17,0.0445,0.0496,0.0095,0.7545,NA,NA
OCTUBRE,8,18,0.0411,0.0492,0.0093,0.7639,NA,NA
OCTUBRE,8,19,0.0310,0.0471,0.0086,0.7877,NA,NA
OCTUBRE,8,20,0.0283,0.0444,0.0076,0.8139,NA,NA
OCTUBRE,8,21,0.0289,0.0414,0.0091,0.8305,NA,NA
OCTUBRE,8,22,0.0225,0.0375,0.0109,0.8349,NA,NA
OCTUBRE,8,23,0.0255,0.0341,0.0104,0.8326,NA,NA
OCTUBRE,9,0,0.0250,0.0309,0.0103,0.8291,NA,NA
OCTUBRE,9,1,0.0285,0.0289,0.0103,0.8213,NA,NA
OCTUBRE,9,2,0.0299,0.0275,0.0103,0.8039,NA,NA
OCTUBRE,9,3,0.0301,0.0273,0.0103,0.7703,NA,NA
OCTUBRE,9,4,0.0310,0.0277,0.01,0.729,13,NA
OCTUBRE,9,5,0.0317,0.0280,0.0099,0.7007,10,NA
OCTUBRE,9,6,0.0241,0.0282,0.0099,0.6942,11,NA
OCTUBRE,9,7,0.0175,0.0272,0.0098,0.7025,14,NA
OCTUBRE,9,8,0.0171,0.0262,0.0094,0.7237,18,NA
OCTUBRE,9,9,0.0283,0.0262,0.0092,0.7413,22,NA
OCTUBRE,9,10,0.0330,0.0266,0.0092,0.7562,23,NA
OCTUBRE,9,11,0.0384,0.0276,0.0092,0.7705,20,NA
OCTUBRE,9,12,0.0448,0.0294,0.0092,0.7871,21,NA
OCTUBRE,9,13,0.0501,0.0317,0.0092,0.7985,19,NA
OCTUBRE,9,14,0.0512,0.0350,0.0092,0.8068,15,NA
OCTUBRE,9,15,0.0490,0.0390,0.0093,0.8363,12,NA
OCTUBRE,9,16,0.0466,0.0427,0.0096,0.8316,15,NA
OCTUBRE,9,17,0.0449,0.0447,0.0096,0.8395,16,NA
OCTUBRE,9,18,0.0380,0.0454,0.0098,0.8526,15,NA
OCTUBRE,9,19,0.0355,0.0450,0.0098,0.9024,23,NA
OCTUBRE,9,20,0.0185,0.0417,0.0098,1.0067,38,NA
OCTUBRE,9,21,0.0213,0.0381,0.0081,1.0741,47,NA
OCTUBRE,9,22,0.0193,0.0341,0.006,1.0938,40,NA
OCTUBRE,9,23,0.0133,0.0297,0.006,1.0831,31,NA
OCTUBRE,10,0,0.0173,0.0260,0.006,1.0735,26,NA
OCTUBRE,10,1,0.0130,0.0220,0.006,1.061,18,0.008
OCTUBRE,10,2,0.0071,0.0181,0.006,1.0415,16,NA
OCTUBRE,10,3,0.0042,0.0142,0.006,0.9912,17,NA
OCTUBRE,10,4,NA,0.0136,0.006,0.8907,23,NA
OCTUBRE,10,5,NA,0.0123,0.0062,0.8254,22,NA
OCTUBRE,10,6,NA,NA,0.0062,0.8101,24,NA
OCTUBRE,10,7,NA,NA,0.0063,0.8026,29,NA
OCTUBRE,10,8,0.0059,NA,0.0063,0.8245,31,NA
OCTUBRE,10,9,0.0140,NA,0.0064,0.8374,26,NA
OCTUBRE,10,10,0.0277,NA,0.0064,0.8509,23,NA
OCTUBRE,10,11,0.0419,NA,0.0064,0.8596,22,NA
OCTUBRE,10,12,0.0473,NA,0.0065,0.8593,20,NA
OCTUBRE,10,13,0.0505,0.0312,0.0065,0.8667,16,NA
OCTUBRE,10,14,0.0504,0.0340,0.0065,0.8589,15,NA
OCTUBRE,10,15,0.0515,0.0361,0.0064,0.8468,14,NA
OCTUBRE,10,16,0.0527,0.0420,0.0061,0.8226,14,NA
OCTUBRE,10,17,0.0534,0.0469,0.0059,0.8062,15,NA
OCTUBRE,10,18,0.0508,0.0498,0.0057,0.8014,19,NA
OCTUBRE,10,19,0.0403,0.0496,0.0056,0.8189,24,0.0086
OCTUBRE,10,20,0.0375,0.0484,0.0056,0.8386,29,NA
OCTUBRE,10,21,0.0307,0.0459,0.0055,0.8478,31,NA
OCTUBRE,10,22,0.0255,0.0428,0.0055,0.8592,28,NA
OCTUBRE,10,23,0.0226,0.0392,0.0051,0.872,24,NA
OCTUBRE,11,0,0.0184,0.0349,0.005,0.8813,24,NA
OCTUBRE,11,1,0.0154,0.0301,0.0049,0.8872,28,NA
OCTUBRE,11,2,0.0162,0.0258,0.0048,0.8783,22,NA
OCTUBRE,11,3,0.0161,0.0228,0.0048,0.8439,NA,NA
OCTUBRE,11,4,0.0139,0.0198,0.0047,0.8105,NA,NA
OCTUBRE,11,5,0.0128,0.0176,0.0046,0.7861,NA,NA
OCTUBRE,11,6,0.0094,0.0156,0.0044,0.7751,NA,NA
OCTUBRE,11,7,0.0048,0.0134,0.0043,0.7823,NA,NA
OCTUBRE,11,8,0.0067,0.0119,0.0042,0.8105,NA,NA
OCTUBRE,11,9,0.0163,0.0120,0.0042,0.824,NA,NA
OCTUBRE,11,10,0.0266,0.0133,0.0041,0.831,NA,NA
OCTUBRE,11,11,0.0350,0.0157,0.0041,0.8413,NA,NA
OCTUBRE,11,12,0.0433,0.0194,0.004,0.8469,NA,NA
OCTUBRE,11,13,0.0435,0.0232,0.0039,0.855,NA,NA
OCTUBRE,11,14,0.0450,0.0276,0.0038,0.847,NA,NA
OCTUBRE,11,15,0.0477,0.0330,0.0038,0.8199,20,NA
OCTUBRE,11,16,0.0506,0.0385,0.0038,0.7818,18,NA
OCTUBRE,11,17,0.0521,0.0430,0.0037,0.7635,16,NA
OCTUBRE,11,18,0.0498,0.0459,0.0037,0.7632,18,NA
OCTUBRE,11,19,0.0366,0.0461,0.0037,0.7874,25,NA
OCTUBRE,11,20,0.0281,0.0442,0.0037,0.7993,32,NA
OCTUBRE,11,21,0.0286,0.0423,0.0037,0.8004,27,NA
OCTUBRE,11,22,0.0220,0.0394,0.0037,0.8015,20,NA
OCTUBRE,11,23,0.0201,0.0360,0.0037,0.7979,17,NA
OCTUBRE,12,0,0.0179,0.0319,0.0036,0.7897,15,NA
OCTUBRE,12,1,0.0160,0.0274,0.0036,0.7791,13,NA
OCTUBRE,12,2,0.0148,0.0230,0.0036,0.765,11,NA
OCTUBRE,12,3,0.0157,0.0204,0.0036,0.7245,9,NA
OCTUBRE,12,4,0.0135,0.0186,0.0035,0.7033,9,NA
OCTUBRE,12,5,0.0102,0.0163,0.0035,0.6921,12,NA
OCTUBRE,12,6,0.0070,0.0144,0.0035,0.6945,15,NA
OCTUBRE,12,7,0.0035,0.0123,0.0035,0.7173,19,NA
OCTUBRE,12,8,0.0048,0.0107,0.0034,0.742,22,NA
OCTUBRE,12,9,0.0082,0.0097,0.0034,0.7636,22,NA
OCTUBRE,12,10,0.0178,0.0101,0.0034,0.777,20,NA
OCTUBRE,12,11,0.0322,0.0122,0.0034,0.7873,22,NA
OCTUBRE,12,12,0.0446,0.0160,0.0034,0.8062,23,NA
OCTUBRE,12,13,0.0478,0.0207,0.0034,0.8082,25,NA
OCTUBRE,12,14,0.0470,0.0257,0.0034,0.7999,23,NA
OCTUBRE,12,15,0.0454,0.0310,0.0035,0.7721,19,NA
OCTUBRE,12,16,0.0450,0.0360,0.0035,0.7428,17,NA
OCTUBRE,12,17,0.0439,0.0405,0.0035,0.7212,15,NA
OCTUBRE,12,18,0.0430,0.0436,0.0035,0.7142,16,NA
OCTUBRE,12,19,0.0314,0.0435,0.0035,0.7244,32,NA
OCTUBRE,12,20,0.0196,0.0404,0.0035,0.7362,38,NA
OCTUBRE,12,21,0.0231,0.0373,0.0035,0.7506,38,NA
OCTUBRE,12,22,0.0221,0.0342,0.0034,0.7613,31,NA
OCTUBRE,12,23,0.0213,0.0312,0.0034,0.7722,25,NA
OCTUBRE,13,0,0.0204,0.0281,0.0034,0.7802,17,NA
OCTUBRE,13,1,0.0202,0.0251,0.0034,0.7828,17,NA
OCTUBRE,13,2,0.0205,0.0223,0.0034,0.7761,15,NA
OCTUBRE,13,3,0.0159,0.0204,0.0034,0.7577,12,NA
OCTUBRE,13,4,0.0033,0.0183,0.0033,0.735,17,NA
OCTUBRE,13,5,0.0036,0.0159,0.0033,0.7251,23,NA
OCTUBRE,13,6,0.0025,0.0134,0.0034,0.7436,28,NA
OCTUBRE,13,7,NA,0.0123,0.0034,0.7843,48,NA
OCTUBRE,13,8,0.0023,0.0097,0.0039,0.8239,60,NA
OCTUBRE,13,9,0.0077,0.0079,0.0043,0.8903,77,NA
OCTUBRE,13,10,0.0213,0.0081,0.0049,0.9546,86,NA
OCTUBRE,13,11,0.0360,0.0109,0.0053,0.9754,76,NA
OCTUBRE,13,12,0.0382,0.0159,0.0057,0.9759,50,NA
OCTUBRE,13,13,0.0406,0.0212,0.0059,0.9724,34,NA
OCTUBRE,13,14,0.0353,0.0259,0.0059,0.9447,24,NA
OCTUBRE,13,15,0.0331,0.0268,0.0059,0.8983,19,NA
OCTUBRE,13,16,0.0371,0.0312,0.0059,0.8583,14,NA
OCTUBRE,13,17,0.0363,0.0347,0.0059,0.8019,15,NA
OCTUBRE,13,18,0.0320,0.0361,0.0059,0.7599,15,NA
OCTUBRE,13,19,0.0264,0.0349,0.0059,0.7644,17,NA
OCTUBRE,13,20,0.0200,0.0326,0.0059,0.7879,24,NA
OCTUBRE,13,21,0.0176,0.0297,0.0059,0.8112,27,NA
OCTUBRE,13,22,0.0184,0.0276,0.0059,0.8317,27,NA
OCTUBRE,13,23,0.0181,0.0257,0.0059,0.8436,26,NA
OCTUBRE,14,0,0.0160,0.0231,0.006,0.8418,21,NA
OCTUBRE,14,1,0.0148,0.0204,0.006,0.8375,15,NA
OCTUBRE,14,2,0.0185,0.0187,0.006,0.822,14,NA
OCTUBRE,14,3,0.0081,0.0164,0.006,0.798,16,NA
OCTUBRE,14,4,0.0124,0.0155,0.0061,0.7662,16,NA
OCTUBRE,14,5,0.0107,0.0146,0.0061,0.7405,16,NA
OCTUBRE,14,6,0.0104,0.0136,0.0061,0.7285,15,NA
OCTUBRE,14,7,0.0135,0.0131,0.006,0.7332,16,NA
OCTUBRE,14,8,0.0107,0.0124,0.0056,0.7888,24,NA
OCTUBRE,14,9,0.0129,0.0122,0.0051,0.8175,33,NA
OCTUBRE,14,10,0.0215,0.0125,0.0046,0.8277,35,NA
OCTUBRE,14,11,0.0297,0.0152,0.0042,0.8335,29,NA
OCTUBRE,14,12,0.0365,0.0182,0.0037,0.8402,22,NA
OCTUBRE,14,13,0.0394,0.0218,0.0036,0.8449,17,NA
OCTUBRE,14,14,0.0441,0.0260,0.0035,0.8343,13,NA
OCTUBRE,14,15,0.0494,0.0305,0.0034,0.8172,11,NA
OCTUBRE,14,16,0.0532,0.0358,0.0034,0.7674,14,NA
OCTUBRE,14,17,0.0521,0.0407,0.0034,0.7401,18,NA
OCTUBRE,14,18,0.0475,0.0440,0.0034,0.7535,19,NA
OCTUBRE,14,19,0.0312,0.0442,0.0033,0.8024,26,NA
OCTUBRE,14,20,0.0147,0.0414,0.0033,0.8618,32,NA
OCTUBRE,14,21,0.0030,0.0369,0.0033,0.9874,42,NA
OCTUBRE,14,22,0.0177,0.0336,0.0033,1.037,57,NA
OCTUBRE,14,23,0.0251,0.0306,0.0033,1.0466,45,NA
OCTUBRE,15,0,0.0197,0.0264,0.0033,1.0504,34,NA
OCTUBRE,15,1,0.0079,0.0209,0.0033,1.0581,29,NA
OCTUBRE,15,2,NA,0.0170,0.0033,1.0512,30,NA
OCTUBRE,15,3,NA,0.0147,0.0033,1.0271,54,NA
OCTUBRE,15,4,0.0141,0.0146,0.0034,0.9775,46,NA
OCTUBRE,15,5,0.0117,0.0161,0.0034,0.8615,45,NA
OCTUBRE,15,6,NA,NA,0.0037,0.8297,57,NA
OCTUBRE,15,7,NA,NA,0.0051,0.9702,68,NA
OCTUBRE,15,8,0.0013,NA,0.0059,1.1253,73,NA
OCTUBRE,15,9,0.0047,NA,0.0064,1.2495,80,NA
OCTUBRE,15,10,0.0238,NA,0.0071,1.2809,79,NA
OCTUBRE,15,11,0.0360,0.0153,0.0079,1.2668,58,NA
OCTUBRE,15,12,0.0472,0.0208,0.0084,1.2621,38,NA
OCTUBRE,15,13,0.0480,0.0268,0.0085,1.2558,27,NA
OCTUBRE,15,14,0.0464,0.0296,0.0086,1.2446,21,NA
OCTUBRE,15,15,0.0451,0.0316,0.0087,1.1109,17,NA
OCTUBRE,15,16,0.0438,0.0369,0.009,0.992,18,NA
OCTUBRE,15,17,0.0428,0.0416,0.01,0.8695,19,NA
OCTUBRE,15,18,0.0403,0.0437,0.0105,0.8299,19,NA
OCTUBRE,15,19,0.0326,0.0433,0.0106,0.8393,26,NA
OCTUBRE,15,20,0.0202,0.0399,0.0107,0.8613,30,NA
OCTUBRE,15,21,0.0149,0.0358,0.0108,0.8768,30,NA
OCTUBRE,15,22,0.0157,0.0319,0.0108,0.883,28,NA
OCTUBRE,15,23,0.0188,0.0286,0.0108,0.8706,26,NA
OCTUBRE,16,0,0.0170,0.0253,0.0108,0.8276,24,NA
OCTUBRE,16,1,0.0163,0.0220,0.0108,0.8114,19,NA
OCTUBRE,16,2,0.0143,0.0187,0.0108,0.7983,17,NA
OCTUBRE,16,3,0.0129,0.0163,0.0108,0.7743,19,NA
OCTUBRE,16,4,0.0080,0.0148,0.0108,0.7429,21,NA
OCTUBRE,16,5,0.0047,0.0135,0.0108,0.7199,24,NA
