DATOS MÓVILES  DE ACUERDO AL ÍNDICE AIRE Y SALUD_NATIVITAS 2021,,,,,,,
NOTA: LOS DATOS SON PREVALIDADOS,,,,,,,
,,,,,,,
MES,DIA,HORA,O3 Horario [ppm],O3 Promedio de 8 hrs. [ppm],SO2 promedio de 24 hrs. [ppm],CO Promedio de 8 hrs. [ppm],PM10 Promedio ponderado  de 12 hrs. [µg/m³]
ABRIL,5,7,0.0174,0.0250,0.0085,1.026,39
ABRIL,5,8,0.0174,0.0237,0.0085,1.046,39
ABRIL,5,9,0.0211,0.0227,0.0085,1.067,36
ABRIL,5,10,0.0266,0.0226,0.0085,1.081,37
ABRIL,5,11,0.0331,0.0233,0.0085,1.094,37
ABRIL,5,12,0.0409,0.0250,0.0086,1.104,41
ABRIL,5,13,0.0482,0.0281,0.0085,1.112,52
ABRIL,5,14,0.0550,0.0325,0.0077,1.114,48
ABRIL,5,15,0.0554,0.0372,0.0073,1.100,37
ABRIL,5,16,0.0525,0.0416,0.0069,1.084,33
ABRIL,5,17,0.0516,0.0454,0.0067,1.072,34
ABRIL,5,18,0.0482,0.0481,0.0067,1.070,44
ABRIL,5,19,0.0413,0.0491,0.0067,1.100,57
ABRIL,5,20,0.0380,0.0488,0.0065,1.110,62
ABRIL,5,21,0.0331,0.0469,0.0065,1.126,59
ABRIL,5,22,0.0359,0.0445,0.0065,1.124,75
ABRIL,5,23,0.0322,0.0416,0.0064,1.129,61
ABRIL,6,0,0.0356,0.0395,0.0064,1.124,46
ABRIL,6,1,0.0330,0.0372,0.0062,1.114,40
ABRIL,6,2,0.0332,0.0353,0.0061,1.102,33
ABRIL,6,3,0.0291,0.0337,0.0061,1.060,29
ABRIL,6,4,0.0284,0.0326,0.0061,1.038,30
ABRIL,6,5,0.0219,0.0312,0.0061,1.015,32
ABRIL,6,6,0.0139,0.0284,0.0061,1.026,37
ABRIL,6,7,0.0056,0.0251,0.0063,1.072,44
ABRIL,6,8,0.0089,0.0218,0.0064,1.105,55
ABRIL,6,9,0.0221,0.0204,0.0066,1.126,53
ABRIL,6,10,0.0342,0.0205,0.0067,1.136,49
ABRIL,6,11,0.0430,0.0223,0.0068,1.146,46
ABRIL,6,12,0.0480,0.0247,0.0069,1.154,44
ABRIL,6,13,0.0479,0.0279,0.0069,1.160,43
ABRIL,6,14,0.0530,0.0328,0.0069,1.144,41
ABRIL,6,15,0.0523,0.0387,0.0069,1.100,41
ABRIL,6,16,0.0526,0.0441,0.0070,1.078,41
ABRIL,6,17,0.0541,0.0481,0.0071,1.069,44
ABRIL,6,18,0.0414,0.0490,0.0071,1.071,112
ABRIL,6,19,0.0396,0.0486,0.0073,1.079,102
ABRIL,6,20,0.0391,0.0475,0.0074,1.084,74
ABRIL,6,21,0.0339,0.0457,0.0075,1.089,54
ABRIL,6,22,0.0336,0.0433,0.0074,1.091,42
ABRIL,6,23,0.0401,0.0418,0.0074,1.087,32
ABRIL,7,0,0.0366,0.0398,0.0089,1.083,27
ABRIL,7,1,0.0348,0.0374,0.0111,1.077,27
ABRIL,7,2,0.0259,0.0355,0.0115,1.073,30
ABRIL,7,3,0.0224,0.0333,0.0127,1.064,34
ABRIL,7,4,0.0092,0.0296,0.0130,1.067,36
ABRIL,7,5,0.0055,0.0260,0.0133,1.073,43
ABRIL,7,6,0.0033,0.0222,0.0136,1.125,47
ABRIL,7,7,0.0047,0.0178,0.0324,1.207,60
ABRIL,7,8,0.0045,0.0138,0.0372,1.299,80
ABRIL,7,9,0.0111,0.0108,0.0409,1.352,90
ABRIL,7,10,0.0284,0.0111,0.0420,1.376,69
ABRIL,7,11,0.0397,0.0133,0.0426,1.391,54
ABRIL,7,12,0.0487,0.0182,0.0429,1.389,42
ABRIL,7,13,0.0503,0.0238,0.0429,1.374,37
ABRIL,7,14,0.0500,0.0297,0.0429,1.317,33
ABRIL,7,15,0.0540,0.0358,0.0430,1.234,32
ABRIL,7,16,0.0561,0.0423,0.0430,1.137,29
ABRIL,7,17,0.0575,0.0481,0.0430,1.078,28
ABRIL,7,18,0.0572,0.0517,0.0430,1.048,30
ABRIL,7,19,0.0539,0.0535,0.0429,1.039,35
ABRIL,7,20,0.0450,0.0530,0.0428,1.064,42
ABRIL,7,21,0.0350,0.0511,0.0428,1.114,50
ABRIL,7,22,0.0226,0.0477,0.0428,1.188,59
ABRIL,7,23,0.0217,0.0436,0.0428,1.236,69
ABRIL,8,0,0.0110,0.0380,0.0415,1.272,72
ABRIL,8,1,0.0186,0.0331,0.0395,1.292,70
ABRIL,8,2,0.0185,0.0283,0.0393,1.313,62
ABRIL,8,3,0.0077,0.0225,0.0382,1.325,63
ABRIL,8,4,0.0040,0.0174,0.0382,1.316,68
ABRIL,8,5,0.0028,0.0134,0.0381,1.296,62
ABRIL,8,6,0.0021,0.0108,0.0380,1.288,71
ABRIL,8,7,0.0026,0.0084,0.0194,1.296,79
ABRIL,8,8,0.0051,0.0077,0.0148,1.327,100
ABRIL,8,9,0.0135,0.0070,0.0113,1.358,104
ABRIL,8,10,0.0250,0.0079,0.0104,1.367,90
ABRIL,8,11,0.0439,0.0124,0.0099,1.361,71
ABRIL,8,12,0.0492,0.0180,0.0097,1.344,55
ABRIL,8,13,0.0519,0.0242,0.0096,1.323,46
ABRIL,8,14,0.0578,0.0311,0.0096,1.268,41
ABRIL,8,15,0.0589,0.0382,0.0096,1.220,39
ABRIL,8,16,0.0598,0.0450,0.0096,1.158,36
ABRIL,8,17,0.0594,0.0507,0.0096,1.113,35
ABRIL,8,18,0.0589,0.0550,0.0096,1.096,35
ABRIL,8,19,0.0542,0.0563,0.0096,1.103,37
ABRIL,8,20,0.0415,0.0553,0.0096,1.142,44
ABRIL,8,21,0.0332,0.0530,0.0096,1.168,58
ABRIL,8,22,0.0375,0.0504,0.0096,1.169,58
ABRIL,8,23,0.0288,0.0467,0.0096,1.180,62
ABRIL,9,0,0.0274,0.0426,0.0095,1.198,61
ABRIL,9,1,0.0163,0.0372,0.0094,1.222,56
ABRIL,9,2,0.0160,0.0318,0.0094,1.239,55
ABRIL,9,3,0.0123,0.0266,0.0093,1.235,55
ABRIL,9,4,0.0187,0.0238,0.0091,1.204,52
ABRIL,9,5,0.0068,0.0205,0.0090,1.208,84
ABRIL,9,6,0.0076,0.0167,0.0089,1.244,89
ABRIL,9,7,0.0031,0.0135,0.0089,1.333,76
ABRIL,9,8,0.0028,0.0104,0.0089,1.459,98
ABRIL,9,9,0.0046,0.0090,0.0091,1.540,119
ABRIL,9,10,0.0272,0.0104,0.0091,1.558,109
ABRIL,9,11,0.0448,0.0145,0.0090,1.556,82
ABRIL,9,12,0.0492,0.0183,0.0090,1.553,62
ABRIL,9,13,0.0517,0.0239,0.0089,1.526,51
ABRIL,9,14,0.0547,0.0298,0.0089,1.482,48
ABRIL,9,15,0.0556,0.0363,0.0089,1.379,51
ABRIL,9,16,0.0556,0.0429,0.0089,1.238,49
ABRIL,9,17,0.0565,0.0494,0.0089,1.136,46
ABRIL,9,18,0.0541,0.0528,0.0089,1.095,46
ABRIL,9,19,0.0467,0.0530,0.0089,1.098,43
ABRIL,9,20,0.0402,0.0519,0.0088,1.110,49
ABRIL,9,21,0.0368,0.0500,0.0088,1.121,55
ABRIL,9,22,0.0380,0.0479,0.0088,1.158,62
ABRIL,9,23,0.0344,0.0453,0.0088,1.188,73
ABRIL,10,0,0.0311,0.0422,0.0087,1.211,68
ABRIL,10,1,0.0272,0.0386,0.0087,1.230,66
ABRIL,10,2,0.0224,0.0346,0.0087,1.248,58
ABRIL,10,3,0.0294,0.0324,0.0086,1.239,52
ABRIL,10,4,0.0280,0.0309,0.0086,1.225,46
ABRIL,10,5,0.0193,0.0287,0.0086,1.217,44
ABRIL,10,6,0.0127,0.0256,0.0084,1.213,45
ABRIL,10,7,0.0045,0.0218,0.0083,1.256,57
ABRIL,10,8,0.0062,0.0187,0.0081,1.321,64
ABRIL,10,9,0.0217,0.0180,0.0078,1.334,72
ABRIL,10,10,0.0336,0.0194,0.0075,1.338,63
ABRIL,10,11,0.0432,0.0211,0.0075,1.339,52
ABRIL,10,12,0.0432,0.0230,0.0075,1.339,45
ABRIL,10,13,0.0469,0.0265,0.0074,1.332,40
ABRIL,10,14,0.0530,0.0315,0.0075,1.300,42
ABRIL,10,15,0.0527,0.0376,0.0075,1.229,45
ABRIL,10,16,0.0524,0.0433,0.0075,1.140,41
ABRIL,10,17,0.0510,0.0470,0.0075,1.113,36
ABRIL,10,18,0.0493,0.0490,0.0075,1.097,47
ABRIL,10,19,0.0452,0.0492,0.0076,1.115,44
ABRIL,10,20,0.0300,0.0476,0.0076,1.171,59
ABRIL,10,21,0.0299,0.0454,0.0076,1.213,68
ABRIL,10,22,0.0325,0.0429,0.0076,1.231,70
ABRIL,10,23,0.0345,0.0406,0.0077,1.245,69
ABRIL,11,0,0.0245,0.0371,0.0077,1.273,69
ABRIL,11,1,0.0225,0.0335,0.0078,1.298,75
ABRIL,11,2,0.0149,0.0292,0.0078,1.336,75
ABRIL,11,3,0.0205,0.0262,0.0078,1.344,70
ABRIL,11,4,0.0226,0.0252,0.0078,1.310,66
ABRIL,11,5,0.0223,0.0243,0.0078,1.293,62
ABRIL,11,6,0.0196,0.0227,0.0078,1.315,60
ABRIL,11,7,0.0093,0.0195,0.0078,1.365,66
ABRIL,11,8,0.0085,0.0175,0.0079,1.429,84
ABRIL,11,9,0.0243,0.0178,0.0081,1.473,85
ABRIL,11,10,0.0370,0.0205,0.0082,1.449,78
ABRIL,11,11,0.0412,0.0231,0.0083,1.423,62
ABRIL,11,12,0.0435,0.0257,0.0084,1.406,48
ABRIL,11,13,0.0483,0.0290,0.0084,1.386,49
ABRIL,11,14,0.0505,0.0328,0.0085,1.350,47
ABRIL,11,15,0.0527,0.0383,0.0085,1.286,43
ABRIL,11,16,0.0546,0.0440,0.0086,1.199,41
ABRIL,11,17,0.0559,0.0480,0.0087,1.133,40
ABRIL,11,18,0.0544,0.0501,0.0087,1.130,44
ABRIL,11,19,0.0509,0.0514,0.0088,1.141,57
ABRIL,11,20,0.0409,0.0510,0.0088,1.157,66
ABRIL,11,21,0.0413,0.0502,0.0089,1.156,78
ABRIL,11,22,0.0372,0.0485,0.0089,1.166,70
ABRIL,11,23,0.0354,0.0463,0.0089,1.171,63
ABRIL,12,0,0.0376,0.0442,0.0089,1.175,58
ABRIL,12,1,0.0293,0.0409,0.0089,1.174,51
ABRIL,12,2,0.0287,0.0377,0.0088,1.168,52
ABRIL,12,3,0.0276,0.0347,0.0087,1.161,50
ABRIL,12,4,0.0267,0.0330,0.0087,1.144,51
ABRIL,12,5,0.0272,0.0312,0.0086,1.153,51
ABRIL,12,6,0.0243,0.0296,0.0085,1.168,52
ABRIL,12,7,0.0065,0.0260,0.0084,1.245,62
ABRIL,12,8,0.0036,0.0217,0.0083,1.366,91
ABRIL,12,9,0.0219,0.0208,0.0080,1.403,98
ABRIL,12,10,0.0355,0.0217,0.0079,1.409,79
ABRIL,12,11,0.0408,0.0233,0.0077,1.411,66
ABRIL,12,12,0.0475,0.0259,0.0076,1.412,55
ABRIL,12,13,0.0511,0.0289,0.0075,1.402,46
ABRIL,12,14,0.0519,0.0324,0.0074,1.376,42
ABRIL,12,15,0.0535,0.0382,0.0073,1.298,41
ABRIL,12,16,0.0541,0.0445,0.0072,1.172,41
ABRIL,12,17,0.0542,0.0486,0.0071,1.135,42
ABRIL,12,18,0.0547,0.0510,0.0070,1.136,46
ABRIL,12,19,0.0511,0.0523,0.0070,1.143,61
ABRIL,12,20,0.0425,0.0516,0.0068,1.157,65
ABRIL,12,21,0.0382,0.0500,0.0067,1.162,67
ABRIL,12,22,0.0337,0.0477,0.0066,1.162,59
ABRIL,12,23,0.0321,0.0451,0.0065,1.159,48
ABRIL,13,0,0.0311,0.0422,0.0064,1.162,46
ABRIL,13,1,0.0276,0.0389,0.0064,1.163,47
ABRIL,13,2,0.0264,0.0353,0.0064,1.153,43
ABRIL,13,3,0.0191,0.0313,0.0065,1.145,48
ABRIL,13,4,0.0213,0.0287,0.0066,1.133,51
ABRIL,13,5,0.0179,0.0261,0.0066,1.135,52
ABRIL,13,6,0.0169,0.0240,0.0066,1.155,48
ABRIL,13,7,0.0052,0.0207,0.0067,1.234,67
ABRIL,13,8,0.0086,0.0179,0.0067,1.304,78
ABRIL,13,9,0.0196,0.0169,0.0068,1.333,78
ABRIL,13,10,0.0307,0.0174,0.0068,1.347,69
ABRIL,13,11,0.0405,0.0201,0.0069,1.364,61
ABRIL,13,12,0.0458,0.0232,0.0070,1.360,52
ABRIL,13,13,0.0478,0.0269,0.0070,1.351,44
ABRIL,13,14,0.0473,0.0307,0.0070,1.329,36
ABRIL,13,15,0.0500,0.0363,0.0071,1.247,35
ABRIL,13,16,0.0507,0.0416,0.0071,1.178,38
ABRIL,13,17,0.0506,0.0454,0.0072,1.150,37
ABRIL,13,18,0.0493,0.0478,0.0072,1.149,41
ABRIL,13,19,0.0450,0.0483,0.0072,1.156,43
ABRIL,13,20,0.0313,0.0465,0.0073,1.211,48
ABRIL,13,21,0.0375,0.0452,0.0074,1.231,73
ABRIL,13,22,0.0344,0.0436,0.0074,1.240,71
ABRIL,13,23,0.0318,0.0413,0.0083,1.247,70
ABRIL,14,0,0.0274,0.0384,0.0096,1.246,91
ABRIL,14,1,0.0276,0.0355,0.0107,1.245,85
ABRIL,14,2,0.0287,0.0330,0.0122,1.229,73
ABRIL,14,3,0.0307,0.0312,0.0125,1.201,56
ABRIL,14,4,0.0255,0.0304,0.0127,1.145,49
ABRIL,14,5,0.0204,0.0283,0.0132,1.131,48
ABRIL,14,6,0.0087,0.0251,0.0138,1.166,57
ABRIL,14,7,0.0093,0.0223,0.0140,1.213,61
ABRIL,14,8,0.0069,0.0197,0.0142,1.286,76
ABRIL,14,9,0.0132,0.0179,0.0144,1.358,92
ABRIL,14,10,0.0329,0.0184,0.0147,1.380,81
ABRIL,14,11,0.0455,0.0203,0.0148,1.401,66
ABRIL,14,12,0.0511,0.0235,0.0149,1.412,60
ABRIL,14,13,0.0522,0.0275,0.0149,1.411,65
ABRIL,14,14,0.0512,0.0328,0.0150,1.377,61
ABRIL,14,15,0.0520,0.0381,0.0150,1.334,53
ABRIL,14,16,0.0528,0.0439,0.0150,1.263,49
ABRIL,14,17,0.0518,0.0487,0.0150,1.193,47
ABRIL,14,18,0.0492,0.0507,0.0150,1.180,50
ABRIL,14,19,0.0395,0.0500,0.0150,1.168,67
ABRIL,14,20,0.0311,0.0475,0.0150,1.165,92
ABRIL,14,21,0.0216,0.0436,0.0149,1.200,89
ABRIL,14,22,0.0144,0.0390,0.0152,1.218,74
ABRIL,14,23,0.0205,0.0351,0.0145,1.213,71
ABRIL,15,0,0.0181,0.0308,0.0139,1.212,65
ABRIL,15,1,0.0310,0.0282,0.0130,1.209,77
ABRIL,15,2,0.0330,0.0262,0.0120,1.201,80
ABRIL,15,3,0.0311,0.0251,0.0120,1.196,70
ABRIL,15,4,0.0253,0.0244,0.0119,1.189,57
ABRIL,15,5,0.0170,0.0238,0.0115,1.158,53
ABRIL,15,6,0.0123,0.0235,0.0110,1.158,61
ABRIL,15,7,0.0038,0.0215,0.0108,1.245,78
ABRIL,15,8,0.0047,0.0198,0.0106,1.333,90
ABRIL,15,9,0.0218,0.0186,0.0104,1.367,87
ABRIL,15,10,0.0344,0.0188,0.0101,1.389,90
ABRIL,15,11,0.0428,0.0203,0.0099,1.403,76
ABRIL,15,12,0.0516,0.0236,0.0098,1.413,64
ABRIL,15,13,0.0528,0.0280,0.0097,1.407,57
ABRIL,15,14,0.0517,0.0330,0.0097,1.385,48
ABRIL,15,15,0.0527,0.0391,0.0096,1.292,46
ABRIL,15,16,0.0550,0.0454,0.0095,1.199,45
ABRIL,15,17,0.0553,0.0495,0.0094,1.167,47
ABRIL,15,18,0.0529,0.0518,0.0093,1.150,45
ABRIL,15,19,0.0453,0.0521,0.0093,1.165,47
ABRIL,15,20,0.0306,0.0495,0.0092,1.231,53
ABRIL,15,21,0.0329,0.0470,0.0092,1.256,65
ABRIL,15,22,0.0351,0.0450,0.0089,1.276,69
ABRIL,15,23,0.0341,0.0426,0.0086,1.311,83
ABRIL,16,0,0.0277,0.0392,0.0080,1.347,87
ABRIL,16,1,0.0292,0.0360,0.0077,1.369,85
ABRIL,16,2,0.0301,0.0331,0.0073,1.368,73
ABRIL,16,3,0.0266,0.0308,0.0070,1.340,66
ABRIL,16,4,0.0244,0.0300,0.0069,1.264,62
ABRIL,16,5,0.0223,0.0287,0.0067,1.241,60
ABRIL,16,6,0.0186,0.0266,0.0067,1.238,58
ABRIL,16,7,0.0132,0.0240,0.0066,1.237,48
ABRIL,16,8,0.0129,0.0222,0.0066,1.263,57
ABRIL,16,9,0.0212,0.0212,0.0066,1.267,61
ABRIL,16,10,0.0342,0.0217,0.0066,1.267,66
ABRIL,16,11,0.0423,0.0236,0.0066,1.277,55
ABRIL,16,12,0.0486,0.0267,0.0066,1.278,48
ABRIL,16,13,0.0505,0.0302,0.0066,1.279,46
ABRIL,16,14,0.0508,0.0342,0.0066,1.268,55
ABRIL,16,15,0.0532,0.0392,0.0067,1.239,62
ABRIL,16,16,0.0528,0.0442,0.0067,1.184,52
ABRIL,16,17,0.0529,0.0482,0.0068,1.160,48
ABRIL,16,18,0.0496,0.0501,0.0068,1.172,48
ABRIL,16,19,0.0461,0.0506,0.0069,1.188,55
ABRIL,16,20,0.0386,0.0493,0.0070,1.226,71
ABRIL,16,21,0.0359,0.0475,0.0070,1.250,89
ABRIL,16,22,0.0337,0.0454,0.0071,1.264,94
ABRIL,16,23,0.0308,0.0425,0.0071,1.284,85
ABRIL,17,0,0.0287,0.0395,0.0072,1.308,76
ABRIL,17,1,0.0252,0.0361,0.0075,1.328,73
ABRIL,17,2,0.0300,0.0336,0.0075,1.325,65
ABRIL,17,3,0.0292,0.0315,0.0074,1.308,62
ABRIL,17,4,0.0291,0.0303,0.0074,1.272,64
ABRIL,17,5,0.0265,0.0291,0.0074,1.251,60
ABRIL,17,6,0.0222,0.0277,0.0074,1.243,54
ABRIL,17,7,0.0143,0.0257,0.0074,1.271,52
ABRIL,17,8,0.0115,0.0235,0.0073,1.311,59
ABRIL,17,9,0.0160,0.0224,0.0073,1.329,64
ABRIL,17,10,0.0310,0.0225,0.0073,1.329,60
ABRIL,17,11,0.0406,0.0239,0.0073,1.331,57
ABRIL,17,12,0.0463,0.0260,0.0073,1.337,51
ABRIL,17,13,0.0498,0.0289,0.0074,1.334,51
ABRIL,17,14,0.0517,0.0326,0.0074,1.329,51
ABRIL,17,15,0.0534,0.0375,0.0074,1.297,52
ABRIL,17,16,0.0483,0.0421,0.0074,1.228,52
ABRIL,17,17,0.0447,0.0457,0.0074,1.182,58
ABRIL,17,18,0.0472,0.0477,0.0074,1.169,79
ABRIL,17,19,0.0454,0.0483,0.0074,1.163,106
ABRIL,17,20,0.0377,0.0473,0.0074,1.168,99
ABRIL,17,21,0.0258,0.0443,0.0074,1.202,80
ABRIL,17,22,0.0223,0.0406,0.0074,1.239,88
ABRIL,17,23,0.0294,0.0376,0.0075,1.257,89
ABRIL,18,0,0.0233,0.0345,0.0074,1.292,80
ABRIL,18,1,0.0229,0.0317,0.0073,1.326,73
ABRIL,18,2,0.0248,0.0289,0.0073,1.348,72
ABRIL,18,3,0.0260,0.0265,0.0073,1.364,61
ABRIL,18,4,0.0257,0.0250,0.0073,1.363,55
ABRIL,18,5,0.0243,0.0248,0.0074,1.343,53
ABRIL,18,6,0.0148,0.0239,0.0074,1.335,57
ABRIL,18,7,0.0094,0.0214,0.0074,1.351,68
ABRIL,18,8,0.0115,0.0199,0.0075,1.364,93
ABRIL,18,9,0.0254,0.0202,0.0075,1.358,84
ABRIL,18,10,0.0353,0.0216,0.0076,1.353,72
ABRIL,18,11,0.0449,0.0239,0.0076,1.348,60
ABRIL,18,12,0.0454,0.0264,0.0076,1.344,51
ABRIL,18,13,0.0457,0.0290,0.0076,1.334,47
ABRIL,18,14,0.0454,0.0329,0.0076,1.299,43
ABRIL,18,15,0.0427,0.0370,0.0075,1.246,40
ABRIL,18,16,0.0415,0.0408,0.0075,1.194,45
ABRIL,18,17,0.0415,0.0428,0.0075,1.162,37
ABRIL,18,18,0.0404,0.0434,0.0074,1.138,35
ABRIL,18,19,0.0366,0.0424,0.0074,1.113,64
ABRIL,18,20,0.0257,0.0399,0.0074,1.120,57
ABRIL,18,21,0.0207,0.0368,0.0074,1.158,57
ABRIL,18,22,0.0245,0.0342,0.0073,1.174,66
ABRIL,18,23,0.0227,0.0317,0.0073,1.201,67
ABRIL,19,0,0.0215,0.0292,0.0073,1.238,68
ABRIL,19,1,0.0248,0.0271,0.0073,1.268,66
ABRIL,19,2,0.0173,0.0242,0.0072,1.303,62
ABRIL,19,3,0.0143,0.0214,0.0072,1.346,61
ABRIL,19,4,0.0142,0.0200,0.0072,1.359,62
ABRIL,19,5,0.0195,0.0199,0.0071,1.335,59
