DATOS MÓVILES  DE ACUERDO AL ÍNDICE AIRE Y SALUD_NATIVITAS 2021,,,,,,,
NOTA: LOS DATOS SON PREVALIDADOS,,,,,,,
,,,,,,,
MES,DIA,HORA,O3 Horario [ppm],O3 Promedio de 8 hrs. [ppm],SO2 promedio de 24 hrs. [ppm],CO Promedio de 8 hrs. [ppm],PM10 Promedio ponderado  de 12 hrs. [µg/m³]
SEPTIEMBRE,3,10,0.0164,0.0174,0.0036,0.7430,25
SEPTIEMBRE,3,11,0.0243,0.0171,0.0037,0.7625,19
SEPTIEMBRE,3,12,0.029,0.0177,0.0037,0.7774,14
SEPTIEMBRE,3,13,0.0343,0.0188,0.0038,0.7893,14
SEPTIEMBRE,3,14,0.0365,0.0213,0.0038,0.7928,13
SEPTIEMBRE,3,15,0.0344,0.0241,0.0038,0.7884,13
SEPTIEMBRE,3,16,0.0329,0.0272,0.0037,0.7835,13
SEPTIEMBRE,3,17,0.0468,0.0318,0.0035,0.7632,15
SEPTIEMBRE,3,18,0.0395,0.0347,0.0034,0.7703,19
SEPTIEMBRE,3,19,0.027,0.0350,0.0033,0.7812,19
SEPTIEMBRE,3,20,0.0177,0.0336,0.0033,0.8082,20
SEPTIEMBRE,3,21,0.018,0.0316,0.0033,0.8189,18
SEPTIEMBRE,3,22,0.0145,0.0289,0.0032,0.8219,16
SEPTIEMBRE,3,23,0.0146,0.0264,0.0031,0.8115,16
SEPTIEMBRE,4,0,0.018,0.0245,0.0031,0.7952,15
SEPTIEMBRE,4,1,0.0189,0.0210,0.0031,0.7792,13
SEPTIEMBRE,4,2,0.0212,0.0187,0.0030,0.7467,11
SEPTIEMBRE,4,3,0.0192,0.0178,0.0030,0.7216,13
SEPTIEMBRE,4,4,0.0198,0.0180,0.0030,0.6829,10
SEPTIEMBRE,4,5,0.0188,0.0181,0.0030,0.6615,12
SEPTIEMBRE,4,6,0.0141,0.0181,0.0029,0.6627,12
SEPTIEMBRE,4,7,0.0122,0.0178,0.0029,0.6804,12
SEPTIEMBRE,4,8,0.0105,0.0168,0.0029,0.7042,17
SEPTIEMBRE,4,9,0.0153,0.0164,0.0029,0.7396,20
SEPTIEMBRE,4,10,0.0269,0.0171,0.0028,0.7590,22
SEPTIEMBRE,4,11,0.0324,0.0187,0.0028,0.7722,22
SEPTIEMBRE,4,12,0.0368,0.0209,0.0027,0.7812,19
SEPTIEMBRE,4,13,0.0398,0.0235,0.0027,0.7876,15
SEPTIEMBRE,4,14,0.0435,0.0272,0.0026,0.7742,12
SEPTIEMBRE,4,15,0.046,0.0314,0.0026,0.7510,11
SEPTIEMBRE,4,16,0.0423,0.0354,0.0026,0.7510,11
SEPTIEMBRE,4,17,0.0399,0.0384,0.0027,0.7319,9
SEPTIEMBRE,4,18,0.0359,0.0396,0.0027,0.7355,11
SEPTIEMBRE,4,19,0.0333,0.0397,0.0028,0.7398,19
SEPTIEMBRE,4,20,0.0311,0.0390,0.0027,0.7542,21
SEPTIEMBRE,4,21,0.0288,0.0376,0.0027,0.7883,42
SEPTIEMBRE,4,22,0.0273,0.0356,0.0027,0.8296,31
SEPTIEMBRE,4,23,0.0301,0.0336,0.0027,0.8472,22
SEPTIEMBRE,5,0,0.029,0.0319,0.0027,0.8288,14
SEPTIEMBRE,5,1,0.0279,0.0304,0.0027,0.8174,9
SEPTIEMBRE,5,2,0.022,0.0287,0.0026,0.8056,9
SEPTIEMBRE,5,3,0.0222,0.0273,0.0026,0.7946,12
SEPTIEMBRE,5,4,0.0126,0.0250,0.0026,0.7834,16
SEPTIEMBRE,5,5,0.0095,0.0226,0.0026,0.7492,20
SEPTIEMBRE,5,6,0.0068,0.0200,0.0026,0.7152,21
SEPTIEMBRE,5,7,0.0058,0.0170,0.0026,0.7056,22
SEPTIEMBRE,5,8,0.0077,0.0143,0.0026,0.7217,25
SEPTIEMBRE,5,9,0.015,0.0127,0.0026,0.7307,23
SEPTIEMBRE,5,10,0.0237,0.0129,0.0026,0.7340,20
SEPTIEMBRE,5,11,0.0315,0.0141,0.0026,0.7364,18
SEPTIEMBRE,5,12,0.041,0.0176,0.0026,0.7353,16
SEPTIEMBRE,5,13,0.0521,0.0229,0.0026,0.7415,20
SEPTIEMBRE,5,14,0.0556,0.0291,0.0026,0.7386,33
SEPTIEMBRE,5,15,0.0549,0.0352,0.0026,0.7389,27
SEPTIEMBRE,5,16,0.0627,0.0421,0.0026,0.7348,26
SEPTIEMBRE,5,17,0.0684,0.0487,0.0027,0.7466,27
SEPTIEMBRE,5,18,0.0466,0.0516,0.0027,0.7747,29
SEPTIEMBRE,5,19,0.0383,0.0524,0.0027,0.7926,30
SEPTIEMBRE,5,20,0.0268,0.0506,0.0028,0.8177,19
SEPTIEMBRE,5,21,0.0293,0.0478,0.0028,0.8209,15
SEPTIEMBRE,5,22,0.0295,0.0446,0.0028,0.8289,13
SEPTIEMBRE,5,23,0.0243,0.0407,0.0028,0.8292,15
SEPTIEMBRE,6,0,0.0246,0.0360,0.0028,0.8150,14
SEPTIEMBRE,6,1,0.0245,0.0305,0.0028,0.7952,14
SEPTIEMBRE,6,2,0.0242,0.0277,0.0028,0.7578,13
SEPTIEMBRE,6,3,0.0136,0.0246,0.0028,0.7427,15
SEPTIEMBRE,6,4,0.0138,0.0230,0.0028,0.7212,17
SEPTIEMBRE,6,5,0.0116,0.0208,0.0028,0.7261,21
SEPTIEMBRE,6,6,0.0105,0.0184,0.0028,0.7405,23
SEPTIEMBRE,6,7,0.0091,0.0165,0.0028,0.7718,21
SEPTIEMBRE,6,8,0.0096,0.0146,0.0028,0.7905,23
SEPTIEMBRE,6,9,0.0164,0.0136,0.0028,0.8130,20
SEPTIEMBRE,6,10,0.0238,0.0136,0.0028,0.8361,18
SEPTIEMBRE,6,11,0.0326,0.0159,0.0029,0.8412,16
SEPTIEMBRE,6,12,0.0371,0.0188,0.0029,0.8450,13
SEPTIEMBRE,6,13,0.0437,0.0229,0.0029,0.8338,13
SEPTIEMBRE,6,14,0.0428,0.0269,0.0029,0.8127,11
SEPTIEMBRE,6,15,0.0385,0.0306,0.0029,0.7730,9
SEPTIEMBRE,6,16,0.0443,0.0349,0.0034,0.7589,9
SEPTIEMBRE,6,17,0.0347,0.0372,0.0037,0.7380,12
SEPTIEMBRE,6,18,0.034,0.0385,0.0037,0.7395,15
SEPTIEMBRE,6,19,0.0248,0.0375,0.0037,0.7791,18
SEPTIEMBRE,6,20,0.0147,0.0347,0.0037,0.8121,19
SEPTIEMBRE,6,21,0.0135,0.0309,0.0037,0.8308,20
SEPTIEMBRE,6,22,0.0253,0.0287,0.0037,0.8285,19
SEPTIEMBRE,6,23,0.0301,0.0277,0.0037,0.8321,15
SEPTIEMBRE,7,0,0.0288,0.0257,0.0037,0.8205,10
SEPTIEMBRE,7,1,0.0276,0.0249,0.0037,0.8110,10
SEPTIEMBRE,7,2,0.0241,0.0236,0.0038,0.7811,9
SEPTIEMBRE,7,3,0.0214,0.0232,0.0038,0.7222,6
SEPTIEMBRE,7,4,0.0193,0.0238,0.0038,0.6689,8
SEPTIEMBRE,7,5,0.0163,0.0241,0.0038,0.6421,9
SEPTIEMBRE,7,6,0.008,0.0220,0.0038,0.6505,11
SEPTIEMBRE,7,7,0.0038,0.0187,0.0038,0.6641,14
SEPTIEMBRE,7,8,0.0029,0.0154,0.0038,0.7037,24
SEPTIEMBRE,7,9,0.0061,0.0127,0.0038,0.7464,30
SEPTIEMBRE,7,10,0.0126,0.0113,0.0038,0.7792,28
SEPTIEMBRE,7,11,0.0217,0.0113,0.0038,0.8054,25
SEPTIEMBRE,7,12,0.0295,0.0126,0.0038,0.8211,22
SEPTIEMBRE,7,13,0.0426,0.0159,0.0038,0.8293,17
SEPTIEMBRE,7,14,0.0511,0.0213,0.0038,0.8210,15
SEPTIEMBRE,7,15,0.0503,0.0271,0.0038,0.8344,12
SEPTIEMBRE,7,16,0.045,0.0324,0.0034,0.8279,12
SEPTIEMBRE,7,17,0.0413,0.0368,0.0031,0.8293,14
SEPTIEMBRE,7,18,0.0292,0.0388,0.0031,0.8587,16
SEPTIEMBRE,7,19,0.0267,0.0395,0.0031,0.8441,20
SEPTIEMBRE,7,20,0.0304,0.0396,0.0031,0.8431,14
SEPTIEMBRE,7,21,0.0242,0.0373,0.0030,0.8542,16
SEPTIEMBRE,7,22,0.0174,0.0331,0.0031,0.8732,14
SEPTIEMBRE,7,23,0.0164,0.0288,0.0031,0.8520,10
SEPTIEMBRE,8,0,0.0198,0.0257,0.0031,0.8322,10
SEPTIEMBRE,8,1,0.0172,0.0227,0.0031,0.7991,10
SEPTIEMBRE,8,2,0.0109,0.0204,0.0031,0.7519,10
SEPTIEMBRE,8,3,0.0095,0.0182,0.0031,0.7600,13
SEPTIEMBRE,8,4,0.0047,0.0150,0.0031,0.7668,16
SEPTIEMBRE,8,5,0.0029,0.0124,0.0031,0.7632,16
SEPTIEMBRE,8,6,0.0039,0.0107,0.0031,0.7547,17
SEPTIEMBRE,8,7,0.0029,0.0090,0.0031,0.7876,20
SEPTIEMBRE,8,8,0.0022,0.0068,0.0031,0.8516,27
SEPTIEMBRE,8,9,0.0076,0.0056,0.0031,0.9084,30
SEPTIEMBRE,8,10,0.0201,0.0067,0.0031,0.9369,26
SEPTIEMBRE,8,11,0.031,0.0094,0.0031,0.9466,22
SEPTIEMBRE,8,12,0.0415,0.0140,0.0032,0.9473,20
SEPTIEMBRE,8,13,0.0527,0.0203,0.0032,0.9506,20
SEPTIEMBRE,8,14,0.0551,0.0267,0.0033,0.9485,19
SEPTIEMBRE,8,15,0.0534,0.0330,0.0034,0.9133,19
SEPTIEMBRE,8,16,0.057,0.0398,0.0034,0.8445,17
SEPTIEMBRE,8,17,0.0621,0.0466,0.0033,0.7847,15
SEPTIEMBRE,8,18,0.0452,0.0498,0.0032,0.7597,18
SEPTIEMBRE,8,19,0.0331,0.0500,0.0032,0.7517,20
SEPTIEMBRE,8,20,0.0294,0.0485,0.0032,0.7610,19
SEPTIEMBRE,8,21,0.0209,0.0445,0.0032,0.7747,21
SEPTIEMBRE,8,22,0.0198,0.0401,0.0032,0.7829,20
SEPTIEMBRE,8,23,0.0173,0.0356,0.0032,0.8012,16
SEPTIEMBRE,9,0,0.0144,0.0303,0.0032,0.8255,14
SEPTIEMBRE,9,1,0.0097,0.0237,0.0031,0.8353,14
SEPTIEMBRE,9,2,0.0359,0.0226,0.0031,0.8341,15
SEPTIEMBRE,9,3,0.0128,0.0200,0.0031,0.8343,20
SEPTIEMBRE,9,4,0.0158,0.0183,0.0031,0.8118,21
SEPTIEMBRE,9,5,0.0222,0.0185,0.0033,0.7823,19
SEPTIEMBRE,9,6,0.0188,0.0184,0.0034,0.7744,18
SEPTIEMBRE,9,7,0.0107,0.0175,0.0034,0.7724,22
SEPTIEMBRE,9,8,0.0128,0.0173,0.0034,0.7714,23
SEPTIEMBRE,9,9,0.0165,0.0182,0.0034,0.7869,29
SEPTIEMBRE,9,10,0.0323,0.0177,0.0035,0.7845,31
SEPTIEMBRE,9,11,0.0383,0.0209,0.0035,0.7778,26
SEPTIEMBRE,9,12,0.047,0.0248,0.0034,0.7860,22
SEPTIEMBRE,9,13,0.0541,0.0288,0.0034,0.7925,19
SEPTIEMBRE,9,14,0.0558,0.0334,0.0033,0.7882,18
SEPTIEMBRE,9,15,0.057,0.0392,0.0032,0.7707,18
SEPTIEMBRE,9,16,0.0527,0.0442,0.0031,0.7471,18
SEPTIEMBRE,9,17,0.0425,0.0475,0.0031,0.7330,20
SEPTIEMBRE,9,18,0.039,0.0483,0.0031,0.7384,24
SEPTIEMBRE,9,19,0.0343,0.0478,0.0031,0.7493,25
SEPTIEMBRE,9,20,0.0288,0.0455,0.0032,0.7542,24
SEPTIEMBRE,9,21,0.0277,0.0422,0.0035,0.7569,22
SEPTIEMBRE,9,22,0.0266,0.0386,0.0037,0.7560,22
SEPTIEMBRE,9,23,0.0248,0.0346,0.0038,0.7597,22
SEPTIEMBRE,10,0,0.025,0.0311,0.0038,0.7546,22
SEPTIEMBRE,10,1,0.0251,0.0289,0.0039,0.7419,19
SEPTIEMBRE,10,2,0.0261,0.0273,0.0039,0.7267,17
SEPTIEMBRE,10,3,0.0322,0.0271,0.0040,0.7046,16
SEPTIEMBRE,10,4,0.0334,0.0276,0.0039,0.6941,18
SEPTIEMBRE,10,5,0.0266,0.0275,0.0038,0.6846,19
SEPTIEMBRE,10,6,0.0178,0.0264,0.0037,0.6868,21
SEPTIEMBRE,10,7,0.008,0.0243,0.0037,0.6975,27
SEPTIEMBRE,10,8,NA,0.0242,0.0037,0.7393,36
SEPTIEMBRE,10,9,0.0281,0.0246,0.0037,0.7587,38
SEPTIEMBRE,10,10,0.0459,0.0274,0.0037,0.7749,34
SEPTIEMBRE,10,11,0.0504,0.0300,0.0037,0.7897,28
SEPTIEMBRE,10,12,0.0528,0.0328,0.0037,0.7977,23
SEPTIEMBRE,10,13,0.0542,0.0368,0.0037,0.8087,20
SEPTIEMBRE,10,14,0.0543,0.0420,0.0037,0.8142,20
SEPTIEMBRE,10,15,0.0515,0.0482,0.0039,0.8092,22
SEPTIEMBRE,10,16,0.0521,0.0487,0.0042,0.7765,24
SEPTIEMBRE,10,17,0.0497,0.0514,0.0045,0.7645,23
SEPTIEMBRE,10,18,0.0463,0.0514,0.0059,0.7903,22
SEPTIEMBRE,10,19,0.0411,0.0502,0.0065,0.7990,25
SEPTIEMBRE,10,20,0.0378,0.0484,0.0070,0.8058,26
SEPTIEMBRE,10,21,0.0367,0.0462,0.0069,0.8082,26
SEPTIEMBRE,10,22,0.0346,0.0437,0.0068,0.8095,23
SEPTIEMBRE,10,23,0.0365,0.0419,0.0067,0.8016,21
SEPTIEMBRE,11,0,0.0362,0.0399,0.0067,0.7939,19
SEPTIEMBRE,11,1,0.0316,0.0376,0.0069,0.7907,14
SEPTIEMBRE,11,2,0.029,0.0354,0.0070,0.7517,16
SEPTIEMBRE,11,3,0.0225,0.0331,0.0070,0.7317,14
SEPTIEMBRE,11,4,0.0228,0.0312,0.0070,0.7145,14
SEPTIEMBRE,11,5,0.0198,0.0291,0.0071,0.7053,14
SEPTIEMBRE,11,6,0.009,0.0259,0.0071,0.7181,20
SEPTIEMBRE,11,7,0.0069,0.0222,0.0071,0.7588,27
SEPTIEMBRE,11,8,0.0084,0.0187,0.0072,0.7960,40
SEPTIEMBRE,11,9,0.0183,0.0171,0.0072,0.8211,39
SEPTIEMBRE,11,10,0.0315,0.0174,0.0073,0.8514,34
SEPTIEMBRE,11,11,0.041,0.0197,0.0074,0.8641,24
SEPTIEMBRE,11,12,0.0412,0.0220,0.0074,0.8769,19
SEPTIEMBRE,11,13,0.0433,0.0249,0.0075,0.8843,16
SEPTIEMBRE,11,14,0.0429,0.0292,0.0075,0.8712,14
SEPTIEMBRE,11,15,0.0444,0.0339,0.0075,0.8389,15
SEPTIEMBRE,11,16,0.045,0.0384,0.0074,0.8096,12
SEPTIEMBRE,11,17,0.0411,0.0413,0.0078,0.8140,16
SEPTIEMBRE,11,18,0.0381,0.0421,0.0095,0.9887,21
SEPTIEMBRE,11,19,0.036,0.0415,0.0104,1.0429,21
SEPTIEMBRE,11,20,0.0312,0.0403,0.0103,1.0465,13
SEPTIEMBRE,11,21,0.0308,0.0387,0.0103,1.0454,12
SEPTIEMBRE,11,22,0.0276,0.0368,0.0105,1.0394,11
SEPTIEMBRE,11,23,0.0237,0.0342,0.0108,1.0310,10
SEPTIEMBRE,12,0,0.0238,0.0315,0.0108,1.0230,8
SEPTIEMBRE,12,1,0.0231,0.0293,0.0107,0.9865,8
SEPTIEMBRE,12,2,0.0202,0.0271,0.0107,0.7778,NA
SEPTIEMBRE,12,3,0.0145,0.0244,0.0107,0.7103,NA
SEPTIEMBRE,12,4,0.0134,0.0222,0.0107,0.6899,10
SEPTIEMBRE,12,5,0.015,0.0202,0.0107,0.6797,10
SEPTIEMBRE,12,6,0.0127,0.0183,0.0107,0.6814,9
SEPTIEMBRE,12,7,0.0099,0.0166,0.0107,0.6931,11
SEPTIEMBRE,12,8,0.0121,0.0151,0.0106,0.7202,17
SEPTIEMBRE,12,9,0.0236,0.0152,0.0106,0.7359,16
SEPTIEMBRE,12,10,0.0301,0.0164,0.0106,0.7512,13
SEPTIEMBRE,12,11,0.0327,0.0187,0.0105,0.7638,11
SEPTIEMBRE,12,12,0.0345,0.0213,0.0104,0.7793,10
SEPTIEMBRE,12,13,0.035,0.0238,0.0104,0.7877,8
SEPTIEMBRE,12,14,0.0349,0.0266,0.0103,0.7870,9
SEPTIEMBRE,12,15,0.0337,0.0296,0.0101,0.7821,7
SEPTIEMBRE,12,16,0.0357,0.0325,0.0100,0.7631,7
SEPTIEMBRE,12,17,0.0366,0.0341,0.0093,0.7609,8
SEPTIEMBRE,12,18,0.0337,0.0346,0.0061,0.7595,10
SEPTIEMBRE,12,19,0.0307,0.0343,0.0046,0.7583,11
SEPTIEMBRE,12,20,0.0275,0.0335,0.0043,0.7619,11
SEPTIEMBRE,12,21,0.0287,0.0327,0.0042,0.7603,11
SEPTIEMBRE,12,22,0.0243,0.0313,0.0040,0.7583,12
SEPTIEMBRE,12,23,0.021,0.0298,0.0037,0.7482,11
SEPTIEMBRE,13,0,0.0222,0.0281,0.0036,0.7381,8
SEPTIEMBRE,13,1,0.0228,0.0264,0.0035,0.7230,10
SEPTIEMBRE,13,2,0.0224,0.0249,0.0035,0.7054,11
SEPTIEMBRE,13,3,0.0195,0.0235,0.0035,0.6883,9
SEPTIEMBRE,13,4,0.021,0.0227,0.0034,0.6667,8
SEPTIEMBRE,13,5,0.0203,0.0217,0.0034,0.6579,9
SEPTIEMBRE,13,6,0.0145,0.0205,0.0034,0.6643,10
SEPTIEMBRE,13,7,0.01,0.0191,0.0034,0.7053,16
SEPTIEMBRE,13,8,0.0105,0.0176,0.0035,0.7391,22
SEPTIEMBRE,13,9,0.0237,0.0177,0.0035,0.7582,23
SEPTIEMBRE,13,10,0.0276,0.0184,0.0035,0.7739,18
SEPTIEMBRE,13,11,0.0297,0.0197,0.0035,0.7925,17
SEPTIEMBRE,13,12,0.0333,0.0212,0.0035,0.8115,25
SEPTIEMBRE,13,13,0.0399,0.0237,0.0036,0.8219,27
SEPTIEMBRE,13,14,0.0474,0.0278,0.0036,0.8109,19
SEPTIEMBRE,13,15,0.0501,0.0328,0.0036,0.7743,16
SEPTIEMBRE,13,16,0.0524,0.0380,0.0036,0.7459,15
SEPTIEMBRE,13,17,0.046,0.0408,0.0036,0.7475,17
SEPTIEMBRE,13,18,0.0401,0.0424,0.0036,0.7536,23
SEPTIEMBRE,13,19,0.0274,0.0421,0.0035,0.7697,23
SEPTIEMBRE,13,20,0.0231,0.0408,0.0035,0.7845,22
SEPTIEMBRE,13,21,0.0213,0.0385,0.0034,0.7878,19
SEPTIEMBRE,13,22,0.0186,0.0349,0.0034,0.7905,14
SEPTIEMBRE,13,23,0.0123,0.0301,0.0033,0.7857,11
SEPTIEMBRE,14,0,0.0116,0.0250,0.0033,0.7819,8
SEPTIEMBRE,14,1,0.0127,0.0209,0.0033,0.7666,8
SEPTIEMBRE,14,2,0.0143,0.0177,0.0033,0.7556,11
SEPTIEMBRE,14,3,0.0163,0.0163,0.0033,0.7286,28
SEPTIEMBRE,14,4,0.0154,0.0153,0.0033,0.7037,28
SEPTIEMBRE,14,5,0.0096,0.0138,0.0033,0.6963,NA
SEPTIEMBRE,14,6,0.0032,0.0119,0.0033,0.6975,NA
SEPTIEMBRE,14,7,0.0038,0.0109,0.0033,0.7077,10
SEPTIEMBRE,14,8,0.0039,0.0099,0.0032,0.7433,16
SEPTIEMBRE,14,9,0.0107,0.0097,0.0032,0.7743,20
SEPTIEMBRE,14,10,0.0152,0.0098,0.0032,0.7816,21
SEPTIEMBRE,14,11,0.0187,0.0101,0.0032,0.7876,19
SEPTIEMBRE,14,12,0.0246,0.0112,0.0032,0.8021,14
SEPTIEMBRE,14,13,0.0349,0.0144,0.0032,0.8091,11
SEPTIEMBRE,14,14,0.0379,0.0187,0.0032,0.8082,12
SEPTIEMBRE,14,15,0.0329,0.0223,0.0031,0.8030,10
SEPTIEMBRE,14,16,0.034,0.0261,0.0031,0.7744,10
SEPTIEMBRE,14,17,0.0321,0.0288,0.0031,0.7454,8
SEPTIEMBRE,14,18,0.0288,0.0305,0.0031,0.7465,9
SEPTIEMBRE,14,19,0.0233,0.0311,0.0031,0.7545,12
SEPTIEMBRE,14,20,0.0182,0.0303,0.0031,0.7631,13
SEPTIEMBRE,14,21,0.0161,0.0279,0.0031,0.7646,12
SEPTIEMBRE,14,22,0.0136,0.0249,0.0031,0.7672,10
SEPTIEMBRE,14,23,0.0158,0.0227,0.0031,0.7679,9
SEPTIEMBRE,15,0,0.0147,0.0203,0.0031,0.7668,9
SEPTIEMBRE,15,1,0.0148,0.0182,0.0030,0.7656,19
SEPTIEMBRE,15,2,0.0134,0.0163,0.0030,0.7565,18
SEPTIEMBRE,15,3,0.0072,0.0142,0.0030,0.7429,14
SEPTIEMBRE,15,4,0.0053,0.0126,0.0030,0.7192,9
SEPTIEMBRE,15,5,0.0062,0.0114,0.0030,0.7086,12
SEPTIEMBRE,15,6,0.0073,0.0106,0.0029,0.7085,12
SEPTIEMBRE,15,7,0.0028,0.0090,0.0029,0.7342,NA
SEPTIEMBRE,15,8,0.004,0.0076,0.0029,0.7629,NA
SEPTIEMBRE,15,9,0.0077,0.0067,0.0029,0.7860,28
SEPTIEMBRE,15,10,0.0145,0.0069,0.0028,0.7982,32
SEPTIEMBRE,15,11,0.0227,0.0088,0.0028,0.8043,24
SEPTIEMBRE,15,12,0.0305,0.0120,0.0028,0.8065,20
SEPTIEMBRE,15,13,0.034,0.0154,0.0028,0.8093,17
SEPTIEMBRE,15,14,0.0457,0.0202,0.0029,0.8183,18
SEPTIEMBRE,15,15,0.0395,0.0248,0.0030,0.7865,16
SEPTIEMBRE,15,16,0.0404,0.0294,0.0030,0.7570,13
SEPTIEMBRE,15,17,0.0479,0.0344,0.0030,0.7400,12
SEPTIEMBRE,15,18,0.0464,0.0384,0.0030,0.7363,21
SEPTIEMBRE,15,19,0.0619,0.0433,0.0031,0.7587,27
SEPTIEMBRE,15,20,0.0361,0.0440,0.0033,0.7869,38
SEPTIEMBRE,15,21,0.0168,0.0418,0.0033,0.8189,41
SEPTIEMBRE,15,22,0.0096,0.0373,0.0034,0.8197,40
SEPTIEMBRE,15,23,0.0117,0.0339,0.0034,0.8408,32
SEPTIEMBRE,16,0,0.0093,0.0300,0.0034,0.8663,33
SEPTIEMBRE,16,1,0.0156,0.0259,0.0034,0.8773,31
SEPTIEMBRE,16,2,0.0181,0.0224,0.0034,0.8792,26
SEPTIEMBRE,16,3,0.0132,0.0163,0.0034,0.8604,21
SEPTIEMBRE,16,4,0.0092,0.0129,0.0034,0.8424,21
SEPTIEMBRE,16,5,0.0092,0.0120,0.0034,0.8211,27
SEPTIEMBRE,16,6,0.0073,0.0117,0.0034,0.8218,27
SEPTIEMBRE,16,7,0.0036,0.0107,0.0034,0.8247,30
SEPTIEMBRE,16,8,0.0071,0.0104,0.0034,0.8211,34
