DATOS MÓVILES  DE ACUERDO AL ÍNDICE AIRE Y SALUD_NATIVITAS 2021,,,,,,,
NOTA: LOS DATOS SON PREVALIDADOS,,,,,,,
,,,,,,,
MES,DIA,HORA,O3 Horario [ppm],O3 Promedio de 8 hrs. [ppm],SO2 promedio de 24 hrs. [ppm],CO Promedio de 8 hrs. [ppm],PM10 Promedio ponderado  de 12 hrs. [µg/m³]
FEB,5,23,0.018,0.0327,0.0123,3.955,62
FEB,6,0,0.0122,0.028,0.0122,4.002,52
FEB,6,1,0.0193,0.0244,0.012,4.014,48
FEB,6,2,0.0107,0.0198,0.012,4.028,46
FEB,6,3,0.01,0.0169,0.012,4.017,44
FEB,6,4,0.013,0.0159,0.0119,3.973,43
FEB,6,5,0.0091,0.0147,0.0118,3.917,44
FEB,6,6,0.0037,0.012,0.0117,3.913,49
FEB,6,7,0.0009,0.0099,0.0115,3.917,58
FEB,6,8,0.0006,0.0084,0.0114,4.016,73
FEB,6,9,0.0018,0.0062,0.0111,4.133,104
FEB,6,10,0.012,0.0064,0.0091,4.145,102
FEB,6,11,0.0306,0.009,0.0086,4.136,90
FEB,6,12,0.0358,0.0118,0.0085,4.126,66
FEB,6,13,0.0394,0.0156,0.0084,4.115,50
FEB,6,14,0.0381,0.0199,0.0084,4.094,46
FEB,6,15,0.0352,0.0242,0.0084,4.039,38
FEB,6,16,NA,0.0276,0.0085,3.916,38
FEB,6,17,NA,0.0319,0.0086,3.776,NA
FEB,6,18,0.0332,0.0354,0.0086,3.737,NA
FEB,6,19,0.0307,0.0354,0.0086,3.73,44
FEB,6,20,0.0215,0.033,0.0086,3.774,45
FEB,6,21,0.0144,0.0289,0.0086,3.865,50
FEB,6,22,0.0106,0.0243,0.0086,3.938,55
FEB,6,23,0.0022,0.0188,0.0087,4.059,58
FEB,7,0,0.0012,0.0163,0.0088,4.178,69
FEB,7,1,0.0008,0.0143,0.0091,4.275,90
FEB,7,2,0.0002,0.0102,0.0092,4.454,110
FEB,7,3,0.0005,0.0064,0.0093,4.503,98
FEB,7,4,0.0015,0.0039,0.0094,4.491,84
FEB,7,5,0.0046,0.0027,0.0095,4.443,71
FEB,7,6,0.0049,0.002,0.0095,4.404,63
FEB,7,7,0.0077,0.0027,0.0095,4.341,58
FEB,7,8,0.0059,0.0033,0.0094,4.229,57
FEB,7,9,0.0132,0.0048,0.0092,4.106,63
FEB,7,10,0.0257,0.008,0.0091,3.944,63
FEB,7,11,0.0329,0.012,0.009,3.915,65
FEB,7,12,0.0423,0.0171,0.009,3.908,65
FEB,7,13,0.0496,0.0228,0.0091,3.897,62
FEB,7,14,0.0508,0.0285,0.0092,3.884,55
FEB,7,15,0.0504,0.0339,0.0092,3.865,48
FEB,7,16,0.0506,0.0395,0.0091,3.84,44
FEB,7,17,0.0523,0.0443,0.009,3.829,44
FEB,7,18,0.051,0.0475,0.0091,3.834,45
FEB,7,19,0.0454,0.0491,0.0091,3.837,47
FEB,7,20,0.0309,0.0476,0.0091,3.838,54
FEB,7,21,0.0249,0.0446,0.0091,3.851,62
FEB,7,22,0.0208,0.0408,0.0091,3.884,66
FEB,7,23,0.013,0.0361,0.0091,3.945,65
FEB,8,0,0.0052,0.0304,0.0089,3.99,76
FEB,8,1,0.0077,0.0249,0.0087,4.023,70
FEB,8,2,0.0076,0.0194,0.0085,4.027,68
FEB,8,3,0.0136,0.0155,0.0083,4.007,56
FEB,8,4,0.0095,0.0128,0.0081,4.003,48
FEB,8,5,0.009,0.0108,0.008,3.991,40
FEB,8,6,0.0095,0.0094,0.0078,3.971,39
FEB,8,7,0.0036,0.0082,0.0078,3.95,41
FEB,8,8,NA,0.0087,0.0078,4.061,54
FEB,8,9,NA,0.0088,0.0078,4.154,111
FEB,8,10,0.0082,0.0089,0.0079,4.211,118
FEB,8,11,0.0256,0.0109,0.0078,4.225,92
FEB,8,12,0.0353,0.0152,0.0077,4.22,65
FEB,8,13,0.0401,0.0204,0.0075,4.217,49
FEB,8,14,0.0439,0.0261,0.0074,4.2,40
FEB,8,15,NA,NA,0.0074,4.214,NA
FEB,8,16,NA,NA,0.0074,4.075,NA
FEB,8,17,NA,NA,0.0074,NA,NA
FEB,8,18,0.0261,NA,0.0074,NA,NA
FEB,8,19,0.0304,NA,0.0073,NA,24
FEB,8,20,0.0054,NA,0.0073,NA,40
FEB,8,21,0.001,NA,0.0073,NA,89
FEB,8,22,0.0039,NA,0.0074,NA,142
FEB,8,23,0.0043,0.0119,0.0076,5.139,155
FEB,9,0,0.0036,0.0107,0.0078,5.051,155
FEB,9,1,0.0019,0.0096,0.0081,4.955,127
FEB,9,2,0.0012,0.0065,0.0085,4.976,114
FEB,9,3,NA,0.003,0.0086,4.959,96
FEB,9,4,NA,0.0026,0.0088,4.771,78
FEB,9,5,0.0014,0.0027,0.0091,4.434,78
FEB,9,6,0.001,0.0022,0.0093,4.24,79
FEB,9,7,NA,NA,0.0095,4.166,67
FEB,9,8,0.0004,NA,0.0096,4.203,72
FEB,9,9,0.0014,NA,0.0098,4.302,118
FEB,9,10,0.0044,NA,0.01,4.306,123
FEB,9,11,0.0204,0.0049,0.01,4.283,87
FEB,9,12,0.0344,0.0091,0.0101,4.271,64
FEB,9,13,0.044,0.0152,0.0101,4.239,49
FEB,9,14,0.0514,0.0224,0.0101,4.201,43
FEB,9,15,0.0539,0.0263,0.01,4.143,42
FEB,9,16,0.0567,0.0333,0.0099,4.012,40
FEB,9,17,0.0578,0.0404,0.0098,3.848,41
FEB,9,18,0.0553,0.0467,0.0098,3.785,38
FEB,9,19,0.0426,0.0495,0.0098,3.809,43
FEB,9,20,0.0119,0.0467,0.0099,3.99,63
FEB,9,21,0.0085,0.0423,0.0099,4.149,95
FEB,9,22,0.022,0.0386,0.0097,4.202,103
FEB,9,23,0.0234,0.0348,0.0096,4.234,101
FEB,10,0,0.0124,0.0292,0.0094,4.289,85
FEB,10,1,0.0036,0.0225,0.0092,4.312,78
FEB,10,2,0.0039,0.016,0.0091,4.325,69
FEB,10,3,0.0031,0.0111,0.0092,4.318,66
FEB,10,4,0.0038,0.0101,0.0092,4.147,66
FEB,10,5,0.0133,0.0107,0.0089,3.993,57
FEB,10,6,0.0056,0.0086,0.0088,3.968,55
FEB,10,7,0.005,0.0063,0.0087,4.005,54
FEB,10,8,0.0026,0.0051,0.0086,4.037,64
FEB,10,9,0.0048,0.0053,0.0086,4.162,97
FEB,10,10,0.011,0.0061,0.0085,4.216,106
FEB,10,11,0.0264,0.0091,0.0084,4.189,82
FEB,10,12,0.036,0.0131,0.0084,4.172,60
FEB,10,13,0.0411,0.0166,0.0084,4.171,52
FEB,10,14,0.0394,0.0208,0.0084,4.141,40
FEB,10,15,0.0402,0.0252,0.0084,4.073,34
FEB,10,16,0.04,0.0299,0.0083,3.98,31
FEB,10,17,0.037,0.0339,0.0083,3.834,30
FEB,10,18,0.0372,0.0372,0.0083,3.766,29
FEB,10,19,0.0308,0.0377,0.0082,3.785,33
FEB,10,20,0.0148,0.0351,0.0082,3.854,54
FEB,10,21,0.0188,0.0323,0.0081,3.88,62
FEB,10,22,0.02,0.0298,0.0081,3.903,63
FEB,10,23,0.0202,0.0273,0.0081,3.918,53
FEB,11,0,0.0163,0.0244,0.008,3.925,45
FEB,11,1,0.016,0.0217,0.0078,3.926,35
FEB,11,2,0.0125,0.0187,0.0077,3.924,32
FEB,11,3,0.015,0.0167,0.0075,3.896,32
FEB,11,4,0.0159,0.0168,0.0074,3.82,30
FEB,11,5,0.0177,0.0167,0.0074,3.787,29
FEB,11,6,0.0133,0.0159,0.0073,3.773,30
FEB,11,7,0.0052,0.014,0.0073,3.799,34
FEB,11,8,0.0026,0.0123,0.0074,3.861,63
FEB,11,9,0.0028,0.0106,0.0074,3.945,98
FEB,11,10,0.012,0.0106,0.0078,3.963,99
FEB,11,11,0.025,0.0118,0.0079,3.963,79
FEB,11,12,0.0267,0.0132,0.0079,3.951,58
FEB,11,13,0.0264,0.0142,0.0078,3.939,48
FEB,11,14,0.0314,0.0165,0.0078,3.92,59
FEB,11,15,0.0335,0.02,0.0078,3.87,67
FEB,11,16,0.036,0.0242,0.0078,3.792,57
FEB,11,17,0.0348,0.0282,0.0078,3.695,62
FEB,11,18,0.0319,0.0307,0.0078,3.673,60
FEB,11,19,0.0272,0.031,0.0078,3.676,56
FEB,11,20,0.0216,0.0304,0.0078,3.704,64
FEB,11,21,0.0194,0.0295,0.0077,3.73,56
FEB,11,22,0.0188,0.0279,0.0077,3.746,47
FEB,11,23,0.0192,0.0261,0.0077,3.755,38
FEB,12,0,0.0126,0.0232,0.0078,3.771,50
FEB,12,1,0.009,0.02,0.0079,3.779,52
FEB,12,2,0.003,0.0163,0.008,3.785,47
FEB,12,3,0.0024,0.0132,0.0083,3.787,44
FEB,12,4,0.0023,0.0108,0.0085,3.779,40
FEB,12,5,0.0023,0.0087,0.0087,3.778,39
FEB,12,6,0.0021,0.0066,0.0089,3.796,41
FEB,12,7,0.0023,0.0045,0.009,3.874,52
FEB,12,8,0.002,0.0032,0.0091,3.956,74
FEB,12,9,0.0021,0.0023,0.0092,4.046,96
FEB,12,10,0.0062,0.0027,0.0101,4.063,116
FEB,12,11,0.0161,0.0044,0.0103,4.054,90
FEB,12,12,0.0248,0.0072,0.0103,4.027,68
FEB,12,13,0.0266,0.0103,0.0103,4.001,52
FEB,12,14,0.0275,0.0135,0.0103,3.967,44
FEB,12,15,0.0283,0.0167,0.0104,3.879,102
FEB,12,16,0.0278,0.0199,0.0104,3.783,200
FEB,12,17,0.0292,0.0233,0.0104,3.688,146
FEB,12,18,0.0278,0.026,0.0104,3.662,100
FEB,12,19,0.0233,0.0269,0.0105,3.669,74
FEB,12,20,0.0142,0.0256,0.0105,3.726,63
FEB,12,21,0.0115,0.0237,0.0106,3.771,62
FEB,12,22,0.014,0.022,0.0106,3.798,61
FEB,12,23,0.0072,0.0194,0.0106,3.856,58
FEB,13,0,0.0026,0.0162,0.0107,3.933,54
FEB,13,1,0.0025,0.0129,0.0107,3.979,56
FEB,13,2,0.0041,0.0099,0.0106,4.016,57
FEB,13,3,0.003,0.0074,0.0104,4.037,52
FEB,13,4,0.005,0.0062,0.0102,4.013,50
FEB,13,5,0.004,0.0053,0.0101,4.004,50
FEB,13,6,0.002,0.0038,0.0099,4.006,48
FEB,13,7,0.0047,0.0035,0.0098,3.974,43
FEB,13,8,0.0028,0.0035,0.0096,4.045,44
FEB,13,9,0.0043,0.0037,0.0094,4.078,47
FEB,13,10,0.0189,0.0056,0.008,4.042,45
FEB,13,11,0.0291,0.0089,0.0076,3.998,36
FEB,13,12,0.0356,0.0127,0.0076,3.965,31
FEB,13,13,0.0388,0.017,0.0075,3.93,30
FEB,13,14,0.0438,0.0222,0.0075,3.901,33
FEB,13,15,0.0485,0.0277,0.0074,3.879,53
FEB,13,16,0.0489,0.0335,0.0074,3.736,60
FEB,13,17,0.0476,0.0389,0.0073,3.661,51
FEB,13,18,0.0445,0.0421,0.0073,3.662,44
FEB,13,19,0.0371,0.0431,0.0072,3.689,43
FEB,13,20,0.0316,0.0426,0.0072,3.722,42
FEB,13,21,0.0276,0.0412,0.0071,3.767,40
FEB,13,22,0.0249,0.0388,0.0071,3.805,42
FEB,13,23,0.0245,0.0358,0.007,3.827,42
FEB,14,0,0.0139,0.0315,0.0069,3.871,43
FEB,14,1,0.0198,0.028,0.0068,3.882,44
FEB,14,2,0.023,0.0253,0.0067,3.882,36
FEB,14,3,0.0245,0.0237,0.0067,3.866,31
FEB,14,4,0.0205,0.0223,0.0066,3.847,27
FEB,14,5,0.0195,0.0213,0.0066,3.813,27
FEB,14,6,0.0093,0.0194,0.0066,3.79,29
FEB,14,7,0.0039,0.0168,0.0065,3.834,37
FEB,14,8,0.0026,0.0154,0.0065,3.94,56
FEB,14,9,0.0048,0.0135,0.0065,4.041,85
FEB,14,10,0.0194,0.0131,0.0065,4.061,73
FEB,14,11,0.0323,0.014,0.0065,4.075,54
FEB,14,12,0.0384,0.0163,0.0066,4.071,37
FEB,14,13,0.042,0.0191,0.0066,4.067,29
FEB,14,14,0.0452,0.0236,0.0066,4.06,33
FEB,14,15,0.0455,0.0288,0.0066,4,41
FEB,14,16,0.0439,0.0339,0.0067,3.859,47
FEB,14,17,0.0449,0.039,0.0067,3.751,47
FEB,14,18,0.0431,0.0419,0.0067,3.732,50
FEB,14,19,0.039,0.0428,0.0067,3.726,54
FEB,14,20,0.0313,0.0419,0.0068,3.747,52
FEB,14,21,0.0263,0.0399,0.0068,3.774,48
FEB,14,22,0.0302,0.038,0.0068,3.792,42
FEB,14,23,0.028,0.0358,0.0068,3.802,40
FEB,15,0,0.0212,0.033,0.0068,3.808,40
FEB,15,1,0.0222,0.0302,0.0068,3.81,37
FEB,15,2,0.023,0.0276,0.0068,3.805,32
FEB,15,3,0.0226,0.0256,0.0068,3.798,29
FEB,15,4,0.0181,0.024,0.0068,3.783,27
FEB,15,5,0.0107,0.022,0.0068,3.764,28
FEB,15,6,0.0039,0.0187,0.0069,3.754,31
FEB,15,7,0.0027,0.0156,0.0069,3.791,39
FEB,15,8,0.0026,0.0132,0.0069,3.87,59
FEB,15,9,0.0081,0.0115,0.0069,3.934,84
FEB,15,10,0.0225,0.0114,0.0069,3.958,68
FEB,15,11,0.0312,0.0125,0.0069,3.961,50
FEB,15,12,0.0374,0.0149,0.0069,3.957,44
FEB,15,13,0.0436,0.019,0.0069,3.945,36
FEB,15,14,0.043,0.0239,0.0069,3.934,35
FEB,15,15,0.0453,0.0292,0.0069,3.878,43
FEB,15,16,0.0414,0.034,0.0069,3.784,49
FEB,15,17,0.04,0.038,0.0069,3.711,46
FEB,15,18,0.0383,0.04,0.0069,3.691,41
FEB,15,19,0.0311,0.04,0.0069,3.709,37
FEB,15,20,0.0224,0.0381,0.0069,3.762,38
FEB,15,21,0.0199,0.0352,0.0069,3.819,44
FEB,15,22,0.0127,0.0314,0.007,3.915,62
FEB,15,23,0.0099,0.027,0.007,3.983,78
FEB,16,0,0.0189,0.0242,0.007,4.01,67
FEB,16,1,0.0068,0.02,0.0071,4.046,57
FEB,16,2,0.0138,0.0169,0.0071,4.054,53
FEB,16,3,0.0089,0.0142,0.0072,4.056,44
FEB,16,4,0.0031,0.0118,0.0073,4.044,44
FEB,16,5,0.0023,0.0096,0.0074,4.047,53
FEB,16,6,0.0027,0.0083,0.0075,4.088,66
FEB,16,7,0.0024,0.0074,0.0076,4.161,79
FEB,16,8,0.0022,0.0053,0.0077,4.236,96
FEB,16,9,0.0035,0.0048,0.0082,4.29,124
FEB,16,10,0.0116,0.0046,0.0085,4.341,125
FEB,16,11,0.0232,0.0064,0.0086,4.343,93
FEB,16,12,0.0355,0.0104,0.0087,4.302,59
FEB,16,13,0.0414,0.0153,0.0087,4.242,41
FEB,16,14,0.0437,0.0204,0.0088,4.116,44
FEB,16,15,0.0443,0.0257,0.0088,3.979,57
FEB,16,16,0.0406,0.0305,0.0089,3.879,66
FEB,16,17,0.0394,0.035,0.0089,3.793,70
FEB,16,18,0.0367,0.0381,0.009,3.734,80
FEB,16,19,0.035,0.0396,0.009,3.723,79
FEB,16,20,0.031,0.039,0.009,3.75,64
FEB,16,21,0.0267,0.0372,0.0091,3.789,51
FEB,16,22,0.0266,0.035,0.0091,3.816,47
FEB,16,23,0.027,0.0329,0.0091,3.836,47
FEB,17,0,0.0255,0.031,0.0091,3.85,43
FEB,17,1,0.0244,0.0291,0.0091,3.854,40
FEB,17,2,0.0242,0.0276,0.0091,3.854,34
FEB,17,3,0.0191,0.0256,0.009,3.846,30
FEB,17,4,0.0175,0.0239,0.009,3.84,33
FEB,17,5,0.0116,0.022,0.0089,3.826,42
FEB,17,6,0.0041,0.0192,0.0088,3.814,43
FEB,17,7,0.0026,0.0161,0.0087,3.866,44
FEB,17,8,0.0029,0.0133,0.0086,3.998,61
FEB,17,9,NA,0.0117,0.0081,4.031,61
FEB,17,10,NA,0.0096,0.0078,4.078,NA
FEB,17,11,NA,NA,0.0076,NA,NA
FEB,17,12,0.0368,NA,0.0076,NA,NA
FEB,17,13,0.0387,NA,0.0076,NA,29
FEB,17,14,0.0409,NA,0.0075,NA,26
FEB,17,15,0.0404,NA,0.0075,NA,29
FEB,17,16,0.0435,NA,0.0075,NA,32
FEB,17,17,0.0452,0.0409,0.0075,0.531,35
FEB,17,18,0.0418,0.0411,0.0075,0.519,37
FEB,17,19,0.0362,0.0404,0.0075,0.51,39
FEB,17,20,0.026,0.0391,0.0076,0.485,45
FEB,17,21,0.021,0.0369,0.0076,0.492,55
FEB,17,22,0.0152,0.0337,0.0077,0.494,63
FEB,17,23,0.0146,0.0304,0.0079,0.502,64
FEB,18,0,0.0114,0.0264,0.008,0.533,69
FEB,18,1,0.0138,0.0225,0.0082,0.527,60
FEB,18,2,0.0072,0.0182,0.0086,0.517,55
FEB,18,3,0.0063,0.0144,0.0089,0.514,55
FEB,18,4,0.02,0.0137,0.0089,0.483,47
FEB,18,5,0.0122,0.0126,0.0089,0.449,41
FEB,18,6,0.004,0.0112,0.009,0.442,48
FEB,18,7,0.0035,0.0098,0.009,0.472,63
FEB,18,8,0.0034,0.0088,0.0092,0.512,63
FEB,18,9,0.0046,0.0077,0.0095,0.637,105
FEB,18,10,0.0105,0.0081,0.0099,0.713,130
FEB,18,11,0.0317,0.0112,0.0099,0.714,93
FEB,18,12,0.04,0.0137,0.0098,0.718,60
FEB,18,13,0.04,0.0172,0.0098,0.715,40
FEB,18,14,0.0456,0.0224,0.0098,0.697,34
FEB,18,15,0.0435,0.0274,0.0097,0.635,29
FEB,18,16,0.041,0.0321,0.0097,0.541,28
FEB,18,17,0.0438,0.037,0.0096,0.403,26
FEB,18,18,0.0409,0.0408,0.0096,0.374,25
FEB,18,19,0.0348,0.0412,0.0095,0.364,31
FEB,18,20,0.0235,0.0391,0.0095,0.376,39
FEB,18,21,0.0221,0.0369,0.0094,0.39,48
FEB,18,22,0.015,0.0331,0.0093,0.423,52
FEB,18,23,0.0085,0.0287,0.0092,0.481,60
FEB,19,0,0.0051,0.0242,0.0091,0.541,72
FEB,19,1,0.0041,0.0192,0.0091,0.602,86
FEB,19,2,0.0047,0.0147,0.0089,0.582,89
FEB,19,3,0.0051,0.011,0.0089,0.607,90
FEB,19,4,0.0041,0.0086,0.0089,0.591,88
FEB,19,5,0.0092,0.007,0.0089,0.566,79
FEB,19,6,0.0159,0.0071,0.0088,0.524,69
FEB,19,7,0.0178,0.0083,0.0089,0.471,61
FEB,19,8,0.014,0.0094,0.0106,0.424,62
FEB,19,9,0.0168,0.0109,0.0136,0.379,64
FEB,19,10,0.0191,0.0127,0.0145,0.356,76
FEB,19,11,0.023,0.015,0.0158,0.339,74
FEB,19,12,0.0288,0.0181,0.0168,0.349,69
FEB,19,13,0.0307,0.0208,0.018,0.368,67
FEB,19,14,0.0369,0.0234,0.018,0.389,59
FEB,19,15,0.0346,0.0255,0.0203,0.4,59
FEB,19,16,0.0396,0.0287,0.0203,0.424,52
FEB,19,17,0.0403,0.0316,0.0202,0.422,44
FEB,19,18,0.0362,0.0338,0.0211,0.422,43
FEB,19,19,0.0352,0.0353,0.0212,0.415,44
FEB,19,20,0.0319,0.0357,0.0227,0.41,44
FEB,19,21,0.0263,0.0351,0.0233,0.399,48
FEB,19,22,0.0248,0.0336,0.0236,0.393,60
FEB,19,23,0.0209,0.0319,0.0252,0.385,56
FEB,20,0,0.0217,0.0297,0.0254,0.344,52
FEB,20,1,0.0259,0.0279,0.0253,0.352,39
FEB,20,2,0.0254,0.0265,0.0251,0.594,31
FEB,20,3,0.024,0.0251,0.0248,0.638,29
FEB,20,4,0.0227,0.024,0.0248,0.653,36
FEB,20,5,0.0168,0.0228,0.0247,0.704,33
FEB,20,6,0.0153,0.0216,0.0248,0.732,32
FEB,20,7,0.0122,0.0205,0.0246,0.737,31
FEB,20,8,0.007,0.0186,0.0228,0.777,40
FEB,20,9,0.0114,0.0168,0.0197,0.805,52
FEB,20,10,0.0207,0.0162,0.0183,0.577,58
FEB,20,11,0.0292,0.0169,0.0169,0.546,57
FEB,20,12,0.0374,0.0187,0.016,0.536,55
FEB,20,13,0.0475,0.0226,0.0153,0.5,53
FEB,20,14,0.0575,0.0279,0.0173,0.501,58
FEB,20,15,0.0624,0.0341,0.0158,0.506,54
FEB,20,16,0.0599,0.0407,0.016,0.491,45
FEB,20,17,0.0592,0.0467,0.0161,0.455,41
FEB,20,18,0.0591,0.0515,0.0152,0.439,39
FEB,20,19,0.054,0.0546,0.0152,0.449,43
