DATOS MÓVILES  DE ACUERDO AL ÍNDICE AIRE Y SALUD_NATIVITAS 2021,,,,,,,
NOTA: LOS DATOS SON PREVALIDADOS,,,,,,,
,,,,,,,
MES,DIA,HORA,O3 Horario [ppm],O3 Promedio de 8 hrs. [ppm],SO2 promedio de 24 hrs. [ppm],CO Promedio de 8 hrs. [ppm],PM10 Promedio ponderado  de 12 hrs. [µg/m³]
MAYO,18,9,0.0269,0.0242,0.0063,1.377,48
MAYO,18,10,0.0362,0.0246,0.0062,1.385,44
MAYO,18,11,0.0434,0.0262,0.0062,1.388,42
MAYO,18,12,0.0460,0.0285,0.0062,1.383,38
MAYO,18,13,0.0478,0.0319,0.0061,1.376,31
MAYO,18,14,0.0506,0.0355,0.0062,1.359,27
MAYO,18,15,0.0529,0.0401,0.0062,1.320,26
MAYO,18,16,0.0535,0.0447,0.0062,1.282,27
MAYO,18,17,0.0551,0.0482,0.0062,1.263,27
MAYO,18,18,0.0543,0.0505,0.0062,1.250,28
MAYO,18,19,0.0542,0.0518,0.0062,1.248,35
MAYO,18,20,0.0471,0.0519,0.0063,1.266,46
MAYO,18,21,0.0415,0.0511,0.0063,1.283,46
MAYO,18,22,0.0382,0.0496,0.0063,1.304,50
MAYO,18,23,0.0303,0.0468,0.0063,1.327,53
MAYO,19,0,0.0271,0.0435,0.0063,1.350,51
MAYO,19,1,0.0303,0.0404,0.0064,1.363,51
MAYO,19,2,0.0314,0.0375,0.0064,1.375,41
MAYO,19,3,0.0329,0.0348,0.0064,1.379,40
MAYO,19,4,0.0306,0.0328,0.0064,1.367,43
MAYO,19,5,0.0293,0.0313,0.0064,1.356,40
MAYO,19,6,0.0259,0.0297,0.0064,1.354,42
MAYO,19,7,0.0164,0.0280,0.0064,1.372,46
MAYO,19,8,0.0208,0.0272,0.0065,1.388,64
MAYO,19,9,0.0285,0.0270,0.0065,1.400,91
MAYO,19,10,0.0380,0.0278,0.0065,1.398,87
MAYO,19,11,0.0415,0.0289,0.0065,1.392,65
MAYO,19,12,0.0430,0.0304,0.0065,1.383,50
MAYO,19,13,0.0449,0.0324,0.0065,1.372,45
MAYO,19,14,0.0494,0.0353,0.0065,1.353,49
MAYO,19,15,0.0484,0.0393,0.0065,1.314,43
MAYO,19,16,0.0479,0.0427,0.0065,1.277,47
MAYO,19,17,0.0459,0.0449,0.0065,1.250,69
MAYO,19,18,0.0444,0.0457,0.0065,1.238,77
MAYO,19,19,0.0415,0.0457,0.0065,1.235,67
MAYO,19,20,0.0366,0.0449,0.0065,1.243,61
MAYO,19,21,0.0342,0.0435,0.0065,1.259,65
MAYO,19,22,0.0337,0.0416,0.0065,1.268,64
MAYO,19,23,0.0304,0.0393,0.0065,1.269,50
MAYO,20,0,0.0252,0.0365,0.0065,1.280,42
MAYO,20,1,0.0244,0.0338,0.0065,1.294,34
MAYO,20,2,0.0177,0.0305,0.0065,1.311,38
MAYO,20,3,0.0125,0.0268,0.0065,1.321,43
MAYO,20,4,0.0108,0.0236,0.0067,1.329,49
MAYO,20,5,0.0074,0.0203,0.0068,1.333,50
MAYO,20,6,0.0086,0.0171,0.0071,1.362,76
MAYO,20,7,0.0032,0.0137,0.0073,1.425,91
MAYO,20,8,0.0099,0.0118,0.0074,1.455,104
MAYO,20,9,0.0213,0.0114,0.0075,1.475,86
MAYO,20,10,0.0342,0.0135,0.0075,1.485,71
MAYO,20,11,0.0460,0.0177,0.0075,1.486,53
MAYO,20,12,0.0532,0.0230,0.0076,1.486,47
MAYO,20,13,0.0591,0.0294,0.0077,1.476,52
MAYO,20,14,0.0608,0.0360,0.0077,1.442,52
MAYO,20,15,0.0646,0.0436,0.0079,1.385,45
MAYO,20,16,0.0657,0.0506,0.0080,1.353,39
MAYO,20,17,0.0682,0.0565,0.0083,1.328,38
MAYO,20,18,0.0698,0.0609,0.0085,1.309,39
MAYO,20,19,0.0678,0.0636,0.0086,1.301,50
MAYO,20,20,0.0530,0.0636,0.0089,1.314,118
MAYO,20,21,0.0442,0.0618,0.0090,1.348,126
MAYO,20,22,0.0303,0.0579,0.0092,1.388,119
MAYO,20,23,0.0289,0.0535,0.0094,1.387,90
MAYO,21,0,0.0283,0.0488,0.0095,1.385,72
MAYO,21,1,0.0288,0.0439,0.0097,1.381,55
MAYO,21,2,0.0311,0.0390,0.0100,1.378,42
MAYO,21,3,0.0289,0.0342,0.0110,1.375,39
MAYO,21,4,0.0296,0.0313,0.0113,1.350,39
MAYO,21,5,0.0287,0.0293,0.0112,1.312,35
MAYO,21,6,0.0236,0.0285,0.0110,1.285,36
MAYO,21,7,0.0150,0.0268,0.0109,1.310,42
MAYO,21,8,0.0182,0.0255,0.0109,1.341,51
MAYO,21,9,0.0263,0.0252,0.0108,1.363,52
MAYO,21,10,0.0370,0.0259,0.0108,1.380,47
MAYO,21,11,0.0432,0.0277,0.0111,1.391,45
MAYO,21,12,0.0520,0.0305,0.0120,1.403,48
MAYO,21,13,0.0625,0.0347,0.0128,1.414,51
MAYO,21,14,0.0623,0.0395,0.0130,1.410,45
MAYO,21,15,0.0631,0.0456,0.0131,1.388,44
MAYO,21,16,0.0662,0.0516,0.0133,1.363,41
MAYO,21,17,0.0686,0.0569,0.0133,1.349,43
MAYO,21,18,0.0656,0.0604,0.0132,1.354,43
MAYO,21,19,0.0605,0.0626,0.0132,1.379,44
MAYO,21,20,0.0494,0.0623,0.0129,1.419,36
MAYO,21,21,0.0332,0.0586,0.0130,1.435,54
MAYO,21,22,0.0306,0.0546,0.0129,1.438,70
MAYO,21,23,0.0287,0.0503,0.0127,1.442,57
MAYO,22,0,0.0278,0.0455,0.0127,1.444,56
MAYO,22,1,0.0297,0.0407,0.0126,1.440,47
MAYO,22,2,0.0288,0.0361,0.0122,1.425,42
MAYO,22,3,0.0304,0.0323,0.0112,1.391,37
MAYO,22,4,0.0306,0.0300,0.0108,1.338,34
MAYO,22,5,0.0272,0.0292,0.0107,1.312,31
MAYO,22,6,0.0221,0.0282,0.0106,1.314,33
MAYO,22,7,0.0196,0.0270,0.0106,1.322,38
MAYO,22,8,0.0216,0.0262,0.0105,1.341,45
MAYO,22,9,0.0276,0.0260,0.0105,1.359,51
MAYO,22,10,0.0338,0.0266,0.0104,1.375,50
MAYO,22,11,0.0433,0.0282,0.0102,1.391,49
MAYO,22,12,0.0502,0.0307,0.0093,1.413,48
MAYO,22,13,0.0569,0.0344,0.0085,1.422,46
MAYO,22,14,0.0597,0.0391,0.0083,1.420,46
MAYO,22,15,0.0613,0.0443,0.0082,1.416,43
MAYO,22,16,0.0627,0.0494,0.0079,1.402,42
MAYO,22,17,0.0640,0.0540,0.0077,1.392,44
MAYO,22,18,0.0607,0.0574,0.0076,1.392,45
MAYO,22,19,0.0570,0.0591,0.0076,1.407,46
MAYO,22,20,0.0519,0.0593,0.0077,1.417,48
MAYO,22,21,0.0410,0.0573,0.0086,1.443,65
MAYO,22,22,0.0279,0.0533,0.0092,1.494,107
MAYO,22,23,0.0247,0.0487,0.0093,1.497,89
MAYO,23,0,0.0261,0.0442,0.0093,1.495,69
MAYO,23,1,0.0279,0.0397,0.0093,1.489,65
MAYO,23,2,0.0282,0.0356,0.0094,1.476,55
MAYO,23,3,0.0286,0.0320,0.0095,1.449,44
MAYO,23,4,0.0306,0.0294,0.0097,1.420,39
MAYO,23,5,0.0294,0.0279,0.0099,1.384,33
MAYO,23,6,0.0259,0.0277,0.0100,1.332,30
MAYO,23,7,0.0238,0.0276,0.0101,1.330,33
MAYO,23,8,0.0257,0.0275,0.0102,1.337,33
MAYO,23,9,0.0317,0.0280,0.0103,1.353,33
MAYO,23,10,0.0354,0.0289,0.0104,1.367,39
MAYO,23,11,0.0425,0.0306,0.0104,1.380,40
MAYO,23,12,0.0493,0.0330,0.0105,1.396,42
MAYO,23,13,0.0530,0.0359,0.0107,1.406,43
MAYO,23,14,0.0554,0.0396,0.0109,1.415,45
MAYO,23,15,0.0588,0.0440,0.0112,1.413,43
MAYO,23,16,0.0594,0.0482,0.0115,1.409,45
MAYO,23,17,0.0586,0.0515,0.0117,1.403,47
MAYO,23,18,0.0438,0.0526,0.0118,1.404,45
MAYO,23,19,0.0366,0.0519,0.0118,1.416,43
MAYO,23,20,0.0335,0.0499,0.0118,1.429,53
MAYO,23,21,0.0288,0.0469,0.0109,1.441,81
MAYO,23,22,0.0320,0.0439,0.0107,1.428,81
MAYO,23,23,0.0349,0.0410,0.0116,1.416,71
MAYO,24,0,0.0361,0.0381,0.0117,1.402,44
MAYO,24,1,0.0311,0.0346,0.0118,1.386,28
MAYO,24,2,0.0297,0.0329,0.0117,1.365,22
MAYO,24,3,0.0287,0.0319,0.0116,1.335,19
MAYO,24,4,0.0248,0.0308,0.0115,1.303,16
MAYO,24,5,0.0209,0.0298,0.0115,1.286,17
MAYO,24,6,0.0167,0.0279,0.0114,1.291,19
MAYO,24,7,0.0119,0.0250,0.0113,1.304,27
MAYO,24,8,0.0154,0.0224,0.0113,1.333,38
MAYO,24,9,0.0235,0.0215,0.0112,1.352,39
MAYO,24,10,0.0320,0.0217,0.0112,1.366,43
MAYO,24,11,0.0377,0.0229,0.0112,1.385,41
MAYO,24,12,0.0466,0.0256,0.0111,1.400,43
MAYO,24,13,0.0523,0.0295,0.0109,1.409,43
MAYO,24,14,0.0543,0.0342,0.0107,1.411,34
MAYO,24,15,0.0536,0.0394,0.0105,1.403,31
MAYO,24,16,0.0482,0.0435,0.0102,1.388,34
MAYO,24,17,0.0447,0.0462,0.0102,1.388,36
MAYO,24,18,0.0427,0.0475,0.0118,1.391,56
MAYO,24,19,0.0420,0.0481,0.0120,1.394,50
MAYO,24,20,0.0372,0.0469,0.0121,1.404,40
MAYO,24,21,0.0312,0.0442,0.0123,1.401,36
MAYO,24,22,0.0265,0.0408,0.0120,1.402,30
MAYO,24,23,0.0238,0.0370,0.0112,1.401,27
MAYO,25,0,0.0235,0.0340,0.0111,1.394,26
MAYO,25,1,0.0228,0.0312,0.0111,1.380,22
MAYO,25,2,0.0223,0.0287,0.0110,1.367,24
MAYO,25,3,0.0214,0.0261,0.0110,1.348,24
MAYO,25,4,0.0208,0.0240,0.0111,1.324,25
MAYO,25,5,0.0218,0.0229,0.0110,1.313,27
MAYO,25,6,0.0194,0.0220,0.0110,1.315,26
MAYO,25,7,0.0157,0.0210,0.0109,1.325,31
MAYO,25,8,0.0182,0.0203,0.0108,1.341,35
MAYO,25,9,0.0223,0.0202,0.0107,1.351,36
MAYO,25,10,0.0302,0.0212,0.0107,1.367,39
MAYO,25,11,0.0419,0.0238,0.0106,1.383,39
MAYO,25,12,0.0518,0.0277,0.0106,1.396,NA
MAYO,25,13,0.0591,0.0323,0.0106,1.407,NA
MAYO,25,14,0.0594,0.0373,0.0108,1.378,76
MAYO,25,15,0.0596,0.0428,0.0109,1.321,54
MAYO,25,16,0.0515,0.0470,0.0107,1.291,46
MAYO,25,17,0.0434,0.0496,0.0102,1.274,38
MAYO,25,18,0.0472,0.0518,0.0085,1.242,32
MAYO,25,19,0.0465,0.0523,0.0083,1.224,35
MAYO,25,20,0.0376,0.0505,0.0082,1.214,38
MAYO,25,21,0.0303,0.0469,0.0078,1.193,36
MAYO,25,22,0.0286,0.0431,0.0074,1.189,32
MAYO,25,23,0.0224,0.0384,0.0073,1.212,29
MAYO,26,0,0.0206,0.0346,NA,1.203,33
MAYO,26,1,0.0183,0.0314,NA,1.187,33
MAYO,26,2,0.0188,0.0279,NA,1.182,33
MAYO,26,3,0.0181,0.0243,NA,1.161,29
MAYO,26,4,0.0196,0.0221,NA,1.135,33
MAYO,26,5,0.0209,0.0209,NA,1.123,49
MAYO,26,6,0.0189,0.0197,NA,1.130,38
MAYO,26,7,0.0149,0.0188,NA,1.148,37
MAYO,26,8,0.0161,0.0182,NA,1.164,39
MAYO,26,9,0.0237,0.0189,NA,1.176,41
MAYO,26,10,0.0295,0.0202,NA,1.184,39
MAYO,26,11,0.0334,0.0221,NA,1.192,39
MAYO,26,12,0.0389,0.0245,NA,1.197,33
MAYO,26,13,0.0434,0.0273,NA,1.202,30
MAYO,26,14,0.0491,0.0311,NA,1.190,27
MAYO,26,15,0.0501,0.0355,0.0022,1.170,21
MAYO,26,16,0.0505,0.0398,0.0021,1.154,25
MAYO,26,17,0.0431,0.0422,0.0022,1.143,32
MAYO,26,18,0.0410,0.0437,0.0022,1.138,44
MAYO,26,19,0.0346,0.0438,0.0024,1.145,138
MAYO,26,20,0.0311,0.0429,0.0024,1.154,177
MAYO,26,21,0.0296,0.0411,0.0025,1.167,110
MAYO,26,22,0.0253,0.0382,0.0024,1.173,68
MAYO,26,23,0.0202,0.0344,0.0024,1.177,51
MAYO,27,0,0.0213,0.0308,0.0024,1.176,43
MAYO,27,1,0.0207,0.0280,0.0024,1.171,39
MAYO,27,2,0.0181,0.0251,0.0024,1.164,32
MAYO,27,3,0.0105,0.0221,0.0035,1.150,32
MAYO,27,4,0.0199,0.0207,0.0039,1.136,27
MAYO,27,5,0.0203,0.0195,0.0039,1.120,26
MAYO,27,6,0.0163,0.0184,0.0040,1.124,27
MAYO,27,7,0.0092,0.0170,0.0041,1.142,34
MAYO,27,8,0.0122,0.0159,0.0043,1.168,48
MAYO,27,9,0.0200,0.0158,0.0043,1.188,48
MAYO,27,10,0.0301,0.0173,0.0044,1.208,49
MAYO,27,11,0.0408,0.0211,0.0045,1.229,47
MAYO,27,12,0.0502,0.0249,0.0047,1.251,42
MAYO,27,13,0.0622,0.0301,0.0058,1.274,43
MAYO,27,14,0.0707,0.0369,0.0075,1.284,47
MAYO,27,15,0.0667,0.0441,0.0083,1.273,43
MAYO,27,16,0.0632,0.0505,0.0088,1.252,42
MAYO,27,17,0.0513,0.0544,0.0095,1.247,39
MAYO,27,18,0.0420,0.0559,0.0099,1.241,41
MAYO,27,19,0.0383,0.0556,0.0102,1.237,42
MAYO,27,20,0.0339,0.0535,0.0134,1.227,41
MAYO,27,21,0.0307,0.0496,0.0148,1.210,40
MAYO,27,22,0.0160,0.0428,0.0165,1.200,41
MAYO,27,23,0.0182,0.0367,0.0166,1.193,42
MAYO,28,0,0.0146,0.0306,0.0167,1.192,42
MAYO,28,1,0.0144,0.0260,0.0168,1.189,33
MAYO,28,2,0.0104,0.0221,0.0170,1.188,37
MAYO,28,3,0.0129,0.0189,0.0159,1.176,37
MAYO,28,4,0.0099,0.0159,0.0157,1.170,35
MAYO,28,5,0.0019,0.0123,0.0156,1.176,36
MAYO,28,6,0.0023,0.0106,0.0159,1.195,44
MAYO,28,7,0.0056,0.0090,0.0161,1.218,53
MAYO,28,8,0.0094,0.0083,0.0164,1.247,61
MAYO,28,9,0.0271,0.0099,0.0166,1.264,62
MAYO,28,10,0.0352,0.0130,0.0166,1.274,55
MAYO,28,11,0.0431,0.0168,0.0165,1.292,51
MAYO,28,12,0.0482,0.0216,0.0165,1.309,47
MAYO,28,13,0.0526,0.0279,0.0154,1.305,45
MAYO,28,14,0.0528,0.0342,0.0138,1.289,39
MAYO,28,15,0.0560,0.0405,0.0133,1.280,36
MAYO,28,16,0.0595,0.0468,0.0132,1.261,39
MAYO,28,17,0.0631,0.0513,0.0129,1.245,42
MAYO,28,18,0.0615,0.0546,0.0129,1.230,42
MAYO,28,19,0.0556,0.0562,0.0127,1.225,48
MAYO,28,20,0.0379,0.0549,0.0095,1.244,58
MAYO,28,21,0.0269,0.0517,0.0080,1.287,60
MAYO,28,22,0.0308,0.0489,0.0063,1.295,61
MAYO,28,23,0.0306,0.0457,0.0062,1.298,62
MAYO,29,0,0.0276,0.0418,0.0061,1.304,60
MAYO,29,1,0.0250,0.0370,0.0060,1.311,55
MAYO,29,2,0.0275,0.0327,0.0059,1.316,48
MAYO,29,3,0.0257,0.0290,0.0058,1.310,41
MAYO,29,4,0.0265,0.0276,0.0057,1.279,35
MAYO,29,5,0.0215,0.0269,0.0057,1.242,35
MAYO,29,6,0.0185,0.0254,0.0051,1.238,35
MAYO,29,7,0.0152,0.0234,0.0048,1.237,40
MAYO,29,8,0.0145,0.0218,0.0043,1.244,41
MAYO,29,9,0.0230,0.0216,0.0041,1.247,41
MAYO,29,10,0.0303,0.0219,0.0040,1.255,43
MAYO,29,11,0.0358,0.0232,0.0039,1.264,44
MAYO,29,12,0.0408,0.0250,0.0039,1.273,42
MAYO,29,13,0.0444,0.0278,0.0038,1.281,38
MAYO,29,14,0.0485,0.0316,0.0038,1.289,41
MAYO,29,15,0.0510,0.0360,0.0034,1.288,42
MAYO,29,16,0.0521,0.0407,0.0030,1.275,41
MAYO,29,17,0.0525,0.0444,0.0025,1.280,43
MAYO,29,18,0.0482,0.0466,0.0021,1.287,46
MAYO,29,19,0.0405,0.0472,0.0018,1.294,68
MAYO,29,20,0.0356,0.0466,0.0023,1.300,58
MAYO,29,21,0.0354,0.0455,0.0024,1.302,51
MAYO,29,22,0.0277,0.0429,0.0024,1.302,46
MAYO,29,23,0.0226,0.0393,0.0024,1.301,42
MAYO,30,0,0.0236,0.0358,0.0024,1.299,39
MAYO,30,1,0.0248,0.0323,0.0025,1.284,36
MAYO,30,2,0.0235,0.0292,0.0025,1.265,35
MAYO,30,3,0.0203,0.0267,0.0027,1.248,35
MAYO,30,4,0.0148,0.0241,0.0029,1.234,27
MAYO,30,5,0.0146,0.0215,0.0032,1.237,36
MAYO,30,6,0.0136,0.0197,0.0033,1.238,38
MAYO,30,7,0.0109,0.0183,0.0034,1.251,43
MAYO,30,8,0.0176,0.0175,0.0036,1.261,44
MAYO,30,9,0.0222,0.0172,0.0036,1.272,38
MAYO,30,10,0.0288,0.0178,0.0036,1.291,35
MAYO,30,11,0.0377,0.0200,0.0037,1.301,36
MAYO,30,12,0.0453,0.0238,0.0037,1.304,35
MAYO,30,13,0.0487,0.0281,0.0038,1.292,33
MAYO,30,14,0.0489,0.0325,0.0039,1.284,29
MAYO,30,15,0.0478,0.0371,0.0040,1.264,29
MAYO,30,16,0.0476,0.0409,0.0041,1.249,25
MAYO,30,17,0.0490,0.0442,0.0041,1.233,22
MAYO,30,18,0.0487,0.0467,0.0041,1.217,22
MAYO,30,19,0.0447,0.0476,0.0042,1.216,22
MAYO,30,20,0.0394,0.0469,0.0037,1.216,68
MAYO,30,21,0.0339,0.0450,0.0035,1.216,66
MAYO,30,22,0.0332,0.0430,0.0035,1.215,48
MAYO,30,23,0.0291,0.0407,0.0034,1.220,38
MAYO,31,0,0.0267,0.0381,0.0033,1.233,29
MAYO,31,1,0.0269,0.0353,0.0032,1.245,28
MAYO,31,2,0.0135,0.0309,0.0032,1.247,27
MAYO,31,3,0.0176,0.0275,0.0030,1.236,32
MAYO,31,4,0.0148,0.0245,0.0029,1.228,33
MAYO,31,5,0.0161,0.0222,0.0028,1.221,36
MAYO,31,6,0.0096,0.0193,0.0028,1.221,38
MAYO,31,7,0.0059,0.0164,0.0028,1.247,49
MAYO,31,8,0.0104,0.0144,0.0027,1.255,56
MAYO,31,9,0.0203,0.0135,0.0028,1.258,50
MAYO,31,10,0.0275,0.0153,0.0028,1.261,47
MAYO,31,11,0.0362,0.0176,0.0028,1.272,44
MAYO,31,12,0.0509,0.0221,0.0029,1.286,41
MAYO,31,13,0.0740,0.0293,0.0032,1.291,46
MAYO,31,14,0.0718,0.0371,0.0034,1.290,48
MAYO,31,15,NA,0.0416,0.0034,1.265,36
MAYO,31,16,0.0729,0.0505,0.0034,1.251,33
MAYO,31,17,NA,0.0555,0.0037,NA,32
MAYO,31,18,NA,NA,0.0039,NA,38
MAYO,31,19,NA,NA,0.0041,NA,44
MAYO,31,20,NA,NA,0.0044,NA,50
MAYO,31,21,NA,NA,0.0046,NA,49
MAYO,31,22,NA,NA,0.0048,NA,47
MAYO,31,23,NA,NA,0.0050,NA,36
