DATOS MÓVILES  DE ACUERDO AL ÍNDICE AIRE Y SALUD_NATIVITAS 2021,,,,,,,,
NOTA: LOS DATOS SON PREVALIDADOS,,,,,,,,
,,,,,,,,
MES,DIA,HORA,O3 Horario [ppm],O3 Promedio de 8 hrs. [ppm],SO2 promedio de 24 hrs. [ppm],CO Promedio de 8 hrs. [ppm],PM10 Promedio ponderado  de 12 hrs. [µg/m³],NO2 Horario [ppm]
NOVIEMBRE,5,13,0.0473,0.0268,0.0051,0.8226,22,0.0057
NOVIEMBRE,5,14,0.0541,0.0313,0.0052,0.8262,25,0.0049
NOVIEMBRE,5,15,0.0549,0.0363,0.0052,0.8111,22,0.0042
NOVIEMBRE,5,16,0.0536,0.0414,0.0047,0.7887,19,0.0036
NOVIEMBRE,5,17,0.0507,0.0455,0.0045,0.7724,24,0.0045
NOVIEMBRE,5,18,0.0421,0.0474,0.0043,0.7743,25,0.0103
NOVIEMBRE,5,19,0.0176,0.0452,0.0043,0.8503,46,0.0283
NOVIEMBRE,5,20,0.0153,0.0419,0.0044,0.9292,58,0.0283
NOVIEMBRE,5,21,0.0249,0.0391,0.0043,0.9442,55,0.0136
NOVIEMBRE,5,22,0.0294,0.036,0.0041,0.9532,43,0.0089
NOVIEMBRE,5,23,0.0247,0.0323,0.004,0.9674,32,0.0105
NOVIEMBRE,6,0,0.0226,0.0284,0.004,0.9767,27,0.0115
NOVIEMBRE,6,1,0.0164,0.0241,0.004,0.9771,21,0.0132
NOVIEMBRE,6,2,0.0153,0.0208,0.004,0.966,18,0.0113
NOVIEMBRE,6,3,0.0122,0.0201,0.0041,0.8896,22,0.0151
NOVIEMBRE,6,4,NA,0.0208,0.0043,0.8185,28,0.0185
NOVIEMBRE,6,5,0.0025,0.0176,0.0045,0.8104,35,0.0188
NOVIEMBRE,6,6,0.0043,0.014,0.005,0.8131,30,0.014
NOVIEMBRE,6,7,0.0043,0.0111,0.0051,0.8181,30,0.0142
NOVIEMBRE,6,8,0.0064,0.0088,0.0051,0.8289,28,0.0118
NOVIEMBRE,6,9,0.0139,0.0084,0.0052,0.8438,34,0.0086
NOVIEMBRE,6,10,0.0224,0.0094,0.0052,0.8529,33,0.0082
NOVIEMBRE,6,11,0.033,0.0124,0.0053,0.8529,30,0.0063
NOVIEMBRE,6,12,0.041,0.016,0.0054,0.844,26,0.0047
NOVIEMBRE,6,13,0.0425,0.021,0.0054,0.845,22,0.0052
NOVIEMBRE,6,14,0.0415,0.0256,0.0055,0.8381,21,0.0062
NOVIEMBRE,6,15,0.0424,0.0304,0.0055,0.8399,18,0.0068
NOVIEMBRE,6,16,0.0423,0.0349,0.006,0.8614,20,0.0087
NOVIEMBRE,6,17,0.0461,0.0389,0.0069,0.8589,24,0.0076
NOVIEMBRE,6,18,0.0407,0.0412,0.0071,0.8897,28,0.0126
NOVIEMBRE,6,19,0.0277,0.0405,0.0077,0.924,34,0.0177
NOVIEMBRE,6,20,0.0256,0.0386,0.0083,0.9423,35,0.0143
NOVIEMBRE,6,21,0.0297,0.037,0.0082,0.9427,30,0.0094
NOVIEMBRE,6,22,0.0272,0.0352,0.0092,0.9496,27,0.0077
NOVIEMBRE,6,23,0.0289,0.0335,0.0094,0.9329,26,0.0066
NOVIEMBRE,7,0,0.0252,0.0314,0.0094,0.8987,24,0.0086
NOVIEMBRE,7,1,0.0271,0.029,0.0094,0.8853,23,0.0063
NOVIEMBRE,7,2,0.0278,0.0274,0.0094,0.841,18,0.005
NOVIEMBRE,7,3,0.0204,0.0265,0.0092,0.7991,15,0.008
NOVIEMBRE,7,4,0.0191,0.0257,0.0093,0.7775,18,0.0084
NOVIEMBRE,7,5,0.0176,0.0242,0.0096,0.763,20,0.007
NOVIEMBRE,7,6,0.0139,0.0225,0.0092,0.7528,17,0.0093
NOVIEMBRE,7,7,0.0085,0.02,0.0092,0.7589,18,0.0126
NOVIEMBRE,7,8,0.0074,0.0177,0.0091,0.7726,21,0.0122
NOVIEMBRE,7,9,0.0181,0.0166,0.0091,0.7873,25,0.0081
NOVIEMBRE,7,10,0.0293,0.0168,0.0091,0.7971,22,0.0064
NOVIEMBRE,7,11,0.0363,0.0188,0.009,0.8054,21,0.0049
NOVIEMBRE,7,12,0.0442,0.0219,0.009,0.8081,18,0.004
NOVIEMBRE,7,13,0.0522,0.0262,0.009,0.825,15,0.0055
NOVIEMBRE,7,14,0.0552,0.0314,0.0094,0.8761,16,0.0064
NOVIEMBRE,7,15,0.051,0.0367,0.0102,0.8632,14,0.0043
NOVIEMBRE,7,16,0.0504,0.0421,0.0097,0.8502,12,0.0053
NOVIEMBRE,7,17,0.0525,0.0464,0.0087,0.8445,14,0.0067
NOVIEMBRE,7,18,0.0507,0.0491,0.0086,0.857,15,0.0092
NOVIEMBRE,7,19,0.0298,0.0482,0.0079,0.9157,25,0.0209
NOVIEMBRE,7,20,0.0372,0.0474,0.0074,1.0623,28,0.0095
NOVIEMBRE,7,21,0.0313,0.0448,0.0137,1.0507,29,0.008
NOVIEMBRE,7,22,0.022,0.0406,0.0134,1.015,31,0.0112
NOVIEMBRE,7,23,0.0248,0.0374,0.0133,1.0209,26,0.0076
NOVIEMBRE,8,0,0.029,0.0347,0.0133,1.0111,24,0.0046
NOVIEMBRE,8,1,0.0284,0.0317,0.0133,0.9976,26,0.0033
NOVIEMBRE,8,2,0.0278,0.0288,0.0133,0.9738,22,0.004
NOVIEMBRE,8,3,0.0263,0.0284,0.0133,0.9051,18,0.0036
NOVIEMBRE,8,4,0.0145,0.0255,0.013,0.7554,18,0.0095
NOVIEMBRE,8,5,0.0168,0.0237,0.0128,0.7514,18,0.0068
NOVIEMBRE,8,6,0.0107,0.0223,0.0127,0.7368,17,0.0102
NOVIEMBRE,8,7,0.0058,0.0199,0.0127,0.7596,21,0.0139
NOVIEMBRE,8,8,0.0097,0.0175,0.0127,0.7871,26,0.012
NOVIEMBRE,8,9,0.0163,0.016,0.0126,0.8105,28,0.0095
NOVIEMBRE,8,10,0.0254,0.0157,0.0126,0.8298,30,0.0072
NOVIEMBRE,8,11,0.0324,0.0164,0.0126,0.8435,25,0.0059
NOVIEMBRE,8,12,0.0434,0.02,0.0126,0.8455,22,0.006
NOVIEMBRE,8,13,0.0652,0.0261,0.0127,0.9336,23,0.01
NOVIEMBRE,8,14,0.066,0.033,0.013,1.074,26,0.0082
NOVIEMBRE,8,15,0.0632,0.0402,0.0135,1.0954,24,0.0068
NOVIEMBRE,8,16,0.0589,0.0464,0.0142,1.0852,25,0.0068
NOVIEMBRE,8,17,0.0541,0.0511,0.0145,1.0674,26,0.0069
NOVIEMBRE,8,18,0.0427,0.0532,0.0145,1.0776,27,0.0166
NOVIEMBRE,8,19,0.0179,0.0514,0.0145,1.1619,35,0.0355
NOVIEMBRE,8,20,0.0252,0.0491,0.0144,1.2042,46,0.0241
NOVIEMBRE,8,21,0.0251,0.0441,0.0088,1.1353,44,0.0135
NOVIEMBRE,8,22,0.0252,0.039,0.0088,1.0013,38,0.0096
NOVIEMBRE,8,23,0.0224,0.0339,0.0087,0.9583,32,0.0085
NOVIEMBRE,9,0,0.0235,0.0295,0.0087,0.9434,30,0.0072
NOVIEMBRE,9,1,0.0251,0.0259,0.0088,0.9401,22,0.0066
NOVIEMBRE,9,2,0.024,0.0235,0.0088,0.9119,18,0.0064
NOVIEMBRE,9,3,0.0202,0.0238,0.0088,0.8145,14,0.0075
NOVIEMBRE,9,4,0.0173,0.0228,0.0088,0.7691,16,0.0099
NOVIEMBRE,9,5,0.02,0.0222,0.0087,0.747,15,0.0062
NOVIEMBRE,9,6,0.0132,0.0207,0.0087,0.7387,16,0.0095
NOVIEMBRE,9,7,0.0101,0.0192,0.0087,0.7484,17,0.0113
NOVIEMBRE,9,8,0.0096,0.0174,0.0087,0.7785,22,0.0128
NOVIEMBRE,9,9,0.0188,0.0167,0.0088,0.7985,27,0.0091
NOVIEMBRE,9,10,0.0264,0.017,0.0088,0.8125,29,0.0072
NOVIEMBRE,9,11,0.0343,0.0187,0.0088,0.822,30,0.0061
NOVIEMBRE,9,12,0.0435,0.022,0.0088,0.8271,27,0.0049
NOVIEMBRE,9,13,0.0514,0.0259,0.0087,0.8369,22,0.0052
NOVIEMBRE,9,14,0.0653,0.0324,0.008,0.8956,25,0.0064
NOVIEMBRE,9,15,0.0673,0.0396,0.0075,0.912,25,0.0061
NOVIEMBRE,9,16,0.0667,0.0467,0.0075,0.9311,29,0.0065
NOVIEMBRE,9,17,0.0496,0.0506,0.008,0.9402,26,0.0084
NOVIEMBRE,9,18,0.0352,0.0517,0.0086,0.954,25,0.0154
NOVIEMBRE,9,19,0.0168,0.0495,0.0087,1.0241,30,0.031
NOVIEMBRE,9,20,0.0126,0.0456,0.0088,1.1447,66,0.029
NOVIEMBRE,9,21,0.0257,0.0424,0.0083,1.1556,64,0.014
NOVIEMBRE,9,22,0.0221,0.037,0.0085,1.1063,48,0.0144
NOVIEMBRE,9,23,0.0171,0.0307,0.0085,1.0853,41,0.0144
NOVIEMBRE,10,0,0.0218,0.0251,0.0085,1.0379,33,0.0105
NOVIEMBRE,10,1,0.0182,0.0212,0.0085,1.0092,29,0.0112
NOVIEMBRE,10,2,0.0156,0.0187,0.0085,0.9839,23,0.0114
NOVIEMBRE,10,3,0.0099,0.0179,0.0085,0.9067,26,0.0161
NOVIEMBRE,10,4,0.0111,0.0177,0.0086,0.7847,23,0.0142
NOVIEMBRE,10,5,0.0146,0.0163,0.0085,0.7663,22,0.0098
NOVIEMBRE,10,6,0.0032,0.014,0.0085,0.7636,24,0.0218
NOVIEMBRE,10,7,0.0049,0.0124,0.0086,0.7823,35,0.0158
NOVIEMBRE,10,8,0.0028,0.01,0.0087,0.8213,42,0.017
