DATOS MÓVILES  DE ACUERDO AL ÍNDICE AIRE Y SALUD_NATIVITAS 2021,,,,,,,
NOTA: LOS DATOS SON PREVALIDADOS,,,,,,,
,,,,,,,
MES,DIA,HORA,O3 Horario [ppm],O3 Promedio de 8 hrs. [ppm],SO2 promedio de 24 hrs. [ppm],CO Promedio de 8 hrs. [ppm],PM10 Promedio ponderado  de 12 hrs. [µg/m³]
JUNIO,2,5,0.0169,0.0254,0.0045,NA,15
JUNIO,2,6,0.0095,0.0230,0.0046,NA,14
JUNIO,2,7,0.0029,0.0196,0.0047,NA,15
JUNIO,2,8,0.0069,0.0169,0.0048,NA,17
JUNIO,2,9,0.0119,0.0152,NA,NA,22
JUNIO,2,10,0.0235,0.0152,NA,NA,22
JUNIO,2,11,0.0352,0.0165,NA,NA,20
JUNIO,2,12,0.0458,0.0191,NA,NA,18
JUNIO,2,13,0.0539,0.0237,NA,NA,20
JUNIO,2,14,0.0545,0.0293,NA,NA,19
JUNIO,2,15,0.0575,0.0362,NA,NA,14
JUNIO,2,16,0.0566,0.0424,NA,NA,15
JUNIO,2,17,0.0490,0.0470,NA,NA,22
JUNIO,2,18,0.0434,0.0495,NA,NA,42
JUNIO,2,19,0.0408,0.0502,NA,NA,53
JUNIO,2,20,0.0316,0.0484,NA,NA,50
JUNIO,2,21,0.0295,0.0454,NA,NA,57
JUNIO,2,22,0.0221,0.0413,NA,NA,50
JUNIO,2,23,0.0236,0.0371,NA,NA,38
JUNIO,3,0,0.0250,0.0331,NA,NA,29
JUNIO,3,1,0.0228,0.0298,NA,NA,25
JUNIO,3,2,0.0233,0.0273,NA,NA,18
JUNIO,3,3,0.0300,0.0260,NA,NA,18
JUNIO,3,4,0.0335,0.0262,NA,NA,15
JUNIO,3,5,0.0273,0.0259,NA,NA,13
JUNIO,3,6,0.0289,0.0268,NA,NA,11
JUNIO,3,7,0.0256,0.0270,NA,NA,11
JUNIO,3,8,0.0265,0.0272,NA,NA,13
JUNIO,3,9,0.0302,0.0282,NA,NA,15
JUNIO,3,10,NA,0.0289,NA,NA,13
JUNIO,3,11,NA,0.0287,NA,NA,13
JUNIO,3,12,NA,NA,NA,NA,17
JUNIO,3,13,NA,NA,NA,NA,20
JUNIO,3,14,NA,NA,NA,NA,19
JUNIO,3,15,NA,NA,NA,NA,19
JUNIO,3,16,0.0646,NA,NA,NA,12
JUNIO,3,17,0.0562,NA,NA,NA,16
JUNIO,3,18,0.0457,NA,NA,NA,17
JUNIO,3,19,0.0419,NA,NA,NA,13
JUNIO,3,20,0.0424,NA,NA,NA,15
JUNIO,3,21,0.0410,0.0486,NA,NA,13
JUNIO,3,22,0.0360,0.0468,NA,NA,11
JUNIO,3,23,0.0314,0.0449,NA,NA,12
JUNIO,4,0,0.0318,0.0408,NA,NA,13
JUNIO,4,1,0.0387,0.0386,NA,NA,16
JUNIO,4,2,0.0381,0.0377,NA,NA,14
JUNIO,4,3,0.0371,0.0371,NA,NA,12
JUNIO,4,4,0.0354,0.0362,NA,NA,11
JUNIO,4,5,0.0389,0.0359,NA,NA,11
JUNIO,4,6,0.0317,0.0354,NA,NA,11
JUNIO,4,7,0.0234,0.0344,NA,NA,12
JUNIO,4,8,0.0209,0.0330,NA,NA,10
JUNIO,4,9,0.0190,0.0306,NA,NA,13
JUNIO,4,10,0.0230,0.0287,NA,NA,13
JUNIO,4,11,0.0325,0.0281,NA,NA,14
JUNIO,4,12,0.0399,0.0287,NA,NA,17
JUNIO,4,13,0.0487,0.0299,NA,NA,19
JUNIO,4,14,0.0578,0.0331,NA,NA,20
JUNIO,4,15,0.0565,0.0373,NA,NA,16
JUNIO,4,16,0.0572,0.0418,NA,NA,11
JUNIO,4,17,0.0631,0.0473,NA,NA,11
JUNIO,4,18,0.0559,0.0514,NA,NA,13
JUNIO,4,19,0.0543,0.0542,NA,NA,14
JUNIO,4,20,0.0426,0.0545,NA,NA,18
JUNIO,4,21,0.0377,0.0531,NA,NA,25
JUNIO,4,22,0.0315,0.0498,NA,NA,28
JUNIO,4,23,0.0201,0.0453,NA,NA,30
JUNIO,5,0,0.0265,0.0415,NA,NA,NA
JUNIO,5,1,0.0316,0.0375,NA,NA,NA
JUNIO,5,2,0.0316,0.0345,NA,NA,13
JUNIO,5,3,0.0346,0.0320,NA,NA,14
JUNIO,5,4,0.0275,0.0301,NA,NA,16
JUNIO,5,5,0.0195,0.0279,NA,NA,16
JUNIO,5,6,0.0107,0.0253,NA,NA,19
JUNIO,5,7,0.0047,0.0233,NA,NA,29
JUNIO,5,8,0.0157,0.0220,NA,NA,37
JUNIO,5,9,0.0303,0.0218,NA,NA,32
JUNIO,5,10,0.0411,0.0230,NA,NA,25
JUNIO,5,11,0.0548,0.0255,NA,NA,21
JUNIO,5,12,0.0638,0.0301,NA,NA,17
JUNIO,5,13,0.0707,0.0365,NA,NA,17
JUNIO,5,14,0.0732,0.0443,NA,NA,13
JUNIO,5,15,0.0796,0.0537,NA,NA,11
JUNIO,5,16,0.0808,0.0618,NA,NA,16
JUNIO,5,17,0.0773,0.0677,NA,NA,17
JUNIO,5,18,0.0751,0.0719,NA,NA,17
JUNIO,5,19,0.0598,0.0725,NA,NA,22
JUNIO,5,20,0.0444,0.0701,NA,NA,23
JUNIO,5,21,0.0361,0.0658,NA,NA,24
JUNIO,5,22,0.0349,0.0610,NA,NA,26
JUNIO,5,23,0.0329,0.0551,NA,NA,24
JUNIO,6,0,0.0298,0.0488,NA,NA,20
JUNIO,6,1,0.0300,0.0429,NA,NA,19
JUNIO,6,2,0.0474,0.0394,NA,NA,15
JUNIO,6,3,0.0533,0.0386,NA,NA,14
JUNIO,6,4,0.0414,0.0382,NA,NA,12
JUNIO,6,5,0.0353,0.0381,NA,NA,14
JUNIO,6,6,0.0358,0.0382,NA,NA,18
JUNIO,6,7,0.0160,0.0361,NA,NA,22
JUNIO,6,8,0.0267,0.0357,NA,NA,27
JUNIO,6,9,0.0400,0.0370,NA,NA,24
JUNIO,6,10,0.0503,0.0374,NA,NA,21
JUNIO,6,11,0.0638,0.0387,NA,NA,22
JUNIO,6,12,0.0727,0.0426,NA,NA,21
JUNIO,6,13,0.0833,0.0486,NA,NA,18
JUNIO,6,14,0.0996,0.0565,NA,NA,23
JUNIO,6,15,0.1120,0.0685,NA,NA,32
JUNIO,6,16,0.0718,0.0742,NA,NA,37
JUNIO,6,17,0.0682,0.0777,NA,NA,27
JUNIO,6,18,0.0675,0.0799,NA,NA,22
JUNIO,6,19,0.0664,0.0802,NA,NA,23
JUNIO,6,20,0.0568,0.0782,NA,NA,27
JUNIO,6,21,0.0551,0.0747,NA,NA,26
JUNIO,6,22,0.0563,0.0693,NA,NA,23
JUNIO,6,23,0.0529,0.0619,NA,NA,23
JUNIO,7,0,0.0377,0.0576,NA,NA,24
JUNIO,7,1,0.0342,0.0534,NA,NA,29
JUNIO,7,2,0.0405,0.0500,NA,NA,24
JUNIO,7,3,0.0182,0.0440,NA,NA,23
JUNIO,7,4,0.0115,0.0383,NA,NA,25
JUNIO,7,5,0.0085,0.0325,NA,NA,28
JUNIO,7,6,0.0067,0.0263,NA,NA,31
JUNIO,7,7,0.0087,0.0208,NA,NA,43
JUNIO,7,8,0.0153,0.0180,NA,NA,47
JUNIO,7,9,0.0356,0.0181,NA,NA,43
JUNIO,7,10,0.0492,0.0192,NA,NA,34
JUNIO,7,11,0.0629,0.0248,NA,NA,25
JUNIO,7,12,0.0715,0.0323,NA,NA,25
JUNIO,7,13,0.0645,0.0393,NA,NA,24
JUNIO,7,14,0.0742,0.0477,NA,NA,23
JUNIO,7,15,NA,0.0533,NA,NA,23
JUNIO,7,16,NA,0.0597,NA,NA,NA
JUNIO,7,17,0.0636,0.0643,NA,NA,NA
JUNIO,7,18,0.0629,0.0666,NA,NA,37
JUNIO,7,19,0.0542,0.0652,NA,NA,44
JUNIO,7,20,0.0453,0.0608,NA,NA,39
JUNIO,7,21,0.0431,0.0572,NA,NA,28
JUNIO,7,22,0.0277,0.0495,NA,NA,30
JUNIO,7,23,0.0212,0.0454,NA,NA,35
JUNIO,8,0,0.0199,0.0422,NA,NA,35
JUNIO,8,1,0.0157,0.0362,NA,NA,43
JUNIO,8,2,0.0077,0.0293,NA,NA,43
JUNIO,8,3,0.0061,0.0233,NA,NA,42
JUNIO,8,4,0.0023,0.0179,NA,NA,43
JUNIO,8,5,0.0045,0.0131,NA,NA,48
JUNIO,8,6,0.0029,0.0100,NA,NA,47
JUNIO,8,7,0.0036,0.0078,NA,NA,52
JUNIO,8,8,0.0108,0.0067,NA,NA,58
JUNIO,8,9,0.0188,0.0071,NA,NA,57
JUNIO,8,10,0.0313,0.0100,NA,NA,54
JUNIO,8,11,0.0439,0.0148,NA,NA,48
JUNIO,8,12,0.0623,0.0223,NA,NA,45
JUNIO,8,13,0.0658,0.0299,NA,NA,43
JUNIO,8,14,0.0712,0.0385,NA,NA,35
JUNIO,8,15,0.0594,0.0454,NA,NA,33
JUNIO,8,16,0.0591,0.0515,NA,NA,29
JUNIO,8,17,0.0550,0.0560,NA,NA,26
JUNIO,8,18,0.0513,0.0585,NA,NA,25
JUNIO,8,19,0.0469,0.0589,NA,NA,66
JUNIO,8,20,0.0426,0.0564,NA,NA,120
JUNIO,8,21,0.0437,0.0537,NA,NA,79
JUNIO,8,22,0.0466,0.0506,NA,NA,54
JUNIO,8,23,0.0461,0.0489,NA,NA,40
JUNIO,9,0,0.0372,0.0462,NA,NA,38
JUNIO,9,1,0.0335,0.0435,NA,NA,32
JUNIO,9,2,0.0175,0.0393,NA,NA,39
JUNIO,9,3,0.0265,0.0367,NA,NA,42
JUNIO,9,4,0.0273,0.0348,NA,NA,39
JUNIO,9,5,0.0194,0.0317,NA,NA,39
JUNIO,9,6,0.0166,0.0280,NA,NA,38
JUNIO,9,7,0.0129,0.0238,NA,NA,40
JUNIO,9,8,0.0199,0.0217,NA,NA,48
JUNIO,9,9,0.0376,0.0222,NA,NA,55
JUNIO,9,10,0.0472,0.0259,NA,NA,50
JUNIO,9,11,0.0569,0.0297,NA,NA,46
JUNIO,9,12,0.0629,0.0342,NA,NA,42
JUNIO,9,13,0.0639,0.0397,NA,NA,39
JUNIO,9,14,0.0636,0.0456,NA,NA,38
JUNIO,9,15,0.0578,0.0512,NA,NA,37
JUNIO,9,16,0.0593,0.0561,NA,NA,40
JUNIO,9,17,0.0572,0.0586,NA,NA,34
JUNIO,9,18,0.0518,0.0592,NA,NA,28
JUNIO,9,19,0.0457,0.0578,NA,NA,29
JUNIO,9,20,0.0411,0.0551,NA,NA,29
JUNIO,9,21,0.0328,0.0512,NA,NA,28
JUNIO,9,22,0.0308,0.0471,NA,NA,33
JUNIO,9,23,0.0255,0.0430,NA,NA,33
JUNIO,10,0,0.0255,0.0388,NA,NA,26
JUNIO,10,1,0.0259,0.0349,NA,NA,20
JUNIO,10,2,0.0246,0.0315,NA,NA,19
JUNIO,10,3,0.0464,0.0316,NA,NA,21
JUNIO,10,4,0.0244,0.0295,NA,NA,21
JUNIO,10,5,0.0143,0.0272,NA,NA,24
JUNIO,10,6,0.0125,0.0249,NA,NA,26
JUNIO,10,7,0.0112,0.0231,NA,NA,33
JUNIO,10,8,0.0184,0.0222,NA,NA,35
JUNIO,10,9,0.0293,0.0226,NA,NA,36
JUNIO,10,10,0.0348,0.0239,NA,NA,30
JUNIO,10,11,0.0392,0.0230,NA,NA,29
JUNIO,10,12,0.0486,0.0261,NA,NA,29
JUNIO,10,13,0.0572,0.0314,NA,NA,29
JUNIO,10,14,0.0549,0.0367,NA,NA,29
JUNIO,10,15,0.0524,0.0419,NA,NA,27
JUNIO,10,16,0.0488,0.0457,NA,NA,26
JUNIO,10,17,0.0496,0.0482,NA,NA,26
JUNIO,10,18,0.0502,0.0501,NA,NA,27
JUNIO,10,19,0.0353,0.0496,NA,NA,30
JUNIO,10,20,0.0319,0.0475,NA,NA,30
JUNIO,10,21,0.0230,0.0433,NA,NA,34
JUNIO,10,22,0.0261,0.0397,NA,NA,31
JUNIO,10,23,0.0338,0.0373,NA,NA,27
JUNIO,11,0,0.0259,0.0345,NA,NA,22
JUNIO,11,1,0.0273,0.0317,NA,NA,23
JUNIO,11,2,0.0235,0.0284,NA,NA,21
JUNIO,11,3,0.0223,0.0267,NA,NA,18
JUNIO,11,4,0.0171,0.0249,NA,NA,19
JUNIO,11,5,0.0131,0.0236,NA,NA,21
JUNIO,11,6,0.0088,0.0215,NA,NA,20
JUNIO,11,7,0.0034,0.0177,NA,NA,26
JUNIO,11,8,0.0099,0.0157,NA,NA,35
JUNIO,11,9,0.0247,0.0153,NA,NA,36
JUNIO,11,10,0.0334,0.0166,NA,NA,31
JUNIO,11,11,0.0373,0.0184,NA,NA,25
JUNIO,11,12,0.0403,0.0214,NA,NA,109
JUNIO,11,13,0.0481,0.0257,NA,NA,188
JUNIO,11,14,0.0533,0.0313,NA,NA,117
JUNIO,11,15,0.0522,0.0374,NA,NA,68
JUNIO,11,16,0.0509,0.0425,NA,NA,43
JUNIO,11,17,0.0471,0.0453,NA,NA,32
JUNIO,11,18,0.0421,0.0464,NA,NA,30
JUNIO,11,19,0.0367,0.0463,NA,NA,26
JUNIO,11,20,0.0285,0.0449,NA,NA,33
JUNIO,11,21,0.0236,0.0418,NA,NA,32
JUNIO,11,22,0.0312,0.0390,NA,NA,28
JUNIO,11,23,0.0263,0.0358,NA,NA,29
JUNIO,12,0,0.0270,0.0328,NA,NA,28
JUNIO,12,1,0.0312,0.0308,NA,NA,20
JUNIO,12,2,0.0309,0.0294,NA,NA,13
JUNIO,12,3,0.0308,0.0287,NA,NA,11
JUNIO,12,4,0.0308,0.0290,NA,NA,11
JUNIO,12,5,0.0314,0.0300,NA,NA,12
JUNIO,12,6,0.0214,0.0287,NA,NA,15
JUNIO,12,7,0.0089,0.0266,NA,NA,24
JUNIO,12,8,0.0205,0.0258,0.0099,NA,34
JUNIO,12,9,0.0318,0.0258,0.0097,NA,32
JUNIO,12,10,0.0374,0.0266,0.0095,NA,25
JUNIO,12,11,0.0422,0.0280,0.0095,NA,27
JUNIO,12,12,0.0476,0.0301,0.0094,NA,66
JUNIO,12,13,0.0470,0.0321,0.0092,NA,155
JUNIO,12,14,0.0483,0.0354,0.0091,NA,131
JUNIO,12,15,0.0447,0.0399,0.0090,NA,77
JUNIO,12,16,0.0411,0.0425,0.0094,NA,48
JUNIO,12,17,0.0373,0.0432,0.0111,NA,39
JUNIO,12,18,0.0313,0.0424,0.0116,NA,30
JUNIO,12,19,0.0300,0.0409,0.0123,NA,25
JUNIO,12,20,0.0271,0.0383,0.0123,NA,23
JUNIO,12,21,0.0198,0.0349,0.0119,NA,20
JUNIO,12,22,0.0204,0.0315,0.0118,NA,19
JUNIO,12,23,0.0226,0.0287,0.0114,NA,17
JUNIO,13,0,0.0228,0.0264,0.0109,NA,14
JUNIO,13,1,0.0258,0.0250,0.0108,NA,14
JUNIO,13,2,0.0222,0.0238,0.0103,NA,11
JUNIO,13,3,0.0219,0.0228,0.0101,NA,21
JUNIO,13,4,0.0158,0.0214,0.0098,NA,30
JUNIO,13,5,0.0118,0.0204,0.0091,NA,21
JUNIO,13,6,0.0099,0.0191,0.0087,NA,14
JUNIO,13,7,0.0073,0.0172,0.0085,NA,11
JUNIO,13,8,0.0102,0.0156,0.0084,NA,13
JUNIO,13,9,0.0137,0.0141,0.0082,NA,14
JUNIO,13,10,0.0183,0.0136,0.0080,NA,12
JUNIO,13,11,0.0215,0.0136,0.0077,NA,11
JUNIO,13,12,0.0270,0.0150,0.0077,NA,17
JUNIO,13,13,0.0322,0.0175,0.0078,NA,42
JUNIO,13,14,0.0315,0.0202,0.0078,NA,61
JUNIO,13,15,0.0279,0.0228,0.0080,NA,43
JUNIO,13,16,0.0260,0.0248,0.0075,NA,34
JUNIO,13,17,0.0350,0.0274,0.0056,NA,25
JUNIO,13,18,0.0241,0.0281,0.0045,NA,16
JUNIO,13,19,0.0155,0.0274,0.0032,NA,14
JUNIO,13,20,0.0131,0.0257,0.0031,NA,15
JUNIO,13,21,0.0102,0.0229,0.0031,NA,16
JUNIO,13,22,0.0117,0.0204,0.0031,NA,23
JUNIO,13,23,0.0152,0.0189,0.0031,NA,16
JUNIO,14,0,0.0158,0.0176,0.0032,NA,16
JUNIO,14,1,0.0145,0.0150,0.0032,NA,NA
JUNIO,14,2,0.0137,0.0137,0.0032,NA,NA
JUNIO,14,3,0.0135,0.0135,0.0033,NA,6
JUNIO,14,4,0.0140,0.0136,0.0033,NA,6
JUNIO,14,5,0.0130,0.0139,0.0034,NA,NA
JUNIO,14,6,0.0114,0.0139,0.0035,NA,NA
JUNIO,14,7,0.0090,0.0131,0.0035,NA,10
JUNIO,14,8,0.0091,0.0123,0.0035,NA,10
JUNIO,14,9,0.0127,0.0120,0.0036,NA,13
JUNIO,14,10,0.0173,0.0125,0.0036,NA,12
JUNIO,14,11,0.0178,0.0130,0.0036,NA,23
JUNIO,14,12,0.0222,0.0140,0.0035,NA,17
JUNIO,14,13,0.0279,0.0159,0.0034,NA,14
JUNIO,14,14,0.0374,0.0192,0.0032,NA,13
JUNIO,14,15,0.0404,0.0231,0.0030,NA,14
JUNIO,14,16,0.0322,0.0260,0.0031,NA,20
JUNIO,14,17,0.0211,0.0270,0.0036,NA,24
JUNIO,14,18,0.0133,0.0265,0.0037,NA,22
JUNIO,14,19,0.0175,0.0265,0.0039,NA,36
JUNIO,14,20,0.0158,0.0257,0.0040,NA,21
JUNIO,14,21,0.0151,0.0241,0.0043,NA,15
JUNIO,14,22,0.0144,0.0212,0.0047,NA,14
JUNIO,14,23,0.0122,0.0177,0.0050,NA,12
JUNIO,15,0,0.0132,0.0153,0.0059,NA,17
JUNIO,15,1,0.0152,0.0146,0.0063,NA,17
JUNIO,15,2,0.0210,0.0156,0.0064,NA,NA
JUNIO,15,3,0.0202,0.0159,0.0065,NA,NA
JUNIO,15,4,0.0170,0.0160,0.0065,NA,9
JUNIO,15,5,0.0129,0.0158,0.0064,NA,9
JUNIO,15,6,0.0077,0.0149,0.0064,NA,12
JUNIO,15,7,0.0107,0.0148,0.0064,NA,16
JUNIO,15,8,0.0121,0.0146,0.0065,NA,18
JUNIO,15,9,0.0204,0.0153,0.0066,NA,22
JUNIO,15,10,0.0262,0.0159,0.0067,NA,20
JUNIO,15,11,0.0330,0.0175,0.0072,NA,24
JUNIO,15,12,0.0432,0.0208,0.0077,NA,24
JUNIO,15,13,0.0520,0.0257,0.0079,NA,21
JUNIO,15,14,0.0551,0.0316,0.0083,NA,18
JUNIO,15,15,0.0568,0.0374,0.0085,NA,22
JUNIO,15,16,0.0551,0.0427,0.0086,NA,21
JUNIO,15,17,0.0476,0.0461,0.0084,NA,19
JUNIO,15,18,0.0407,0.0479,0.0090,NA,21
JUNIO,15,19,0.0396,0.0488,0.0095,NA,24
JUNIO,15,20,0.0365,0.0479,0.0094,NA,24
JUNIO,15,21,0.0351,0.0458,0.0101,NA,24
JUNIO,15,22,0.0339,0.0432,0.0108,NA,22
JUNIO,15,23,0.0244,0.0391,0.0123,NA,25
JUNIO,16,0,0.0240,0.0352,0.0130,NA,32
JUNIO,16,1,0.0301,0.0331,0.0127,NA,32
JUNIO,16,2,0.0286,0.0315,0.0126,NA,23
JUNIO,16,3,0.0263,0.0299,0.0126,NA,18
JUNIO,16,4,0.0188,0.0277,0.0128,NA,19
JUNIO,16,5,0.0194,0.0257,0.0128,NA,19
JUNIO,16,6,0.0177,0.0237,0.0129,NA,21
JUNIO,16,7,0.0122,0.0221,0.0130,NA,29
JUNIO,16,8,0.0200,0.0216,0.0130,NA,31
JUNIO,16,9,0.0246,0.0210,0.0129,NA,29
JUNIO,16,10,0.0330,0.0215,0.0129,NA,25
JUNIO,16,11,0.0377,0.0229,0.0123,NA,22
JUNIO,16,12,0.0429,0.0259,0.0118,NA,19
JUNIO,16,13,0.0492,0.0297,0.0116,NA,16
JUNIO,16,14,0.0518,0.0339,0.0117,NA,19
JUNIO,16,15,0.0518,0.0389,0.0120,NA,19
JUNIO,16,16,0.0529,0.0430,0.0127,NA,20
JUNIO,16,17,0.0515,0.0463,0.0131,NA,23
JUNIO,16,18,0.0485,0.0483,0.0130,NA,57
JUNIO,16,19,0.0457,0.0493,0.0134,NA,46
JUNIO,16,20,0.0409,0.0490,0.0144,NA,35
JUNIO,16,21,0.0403,0.0479,0.0148,NA,28
JUNIO,16,22,0.0396,0.0464,0.0147,NA,21
JUNIO,16,23,0.0429,0.0453,0.0169,NA,24
JUNIO,17,0,0.0436,0.0441,0.0184,NA,26
JUNIO,17,1,0.0343,0.0420,0.0197,NA,22
JUNIO,17,2,0.0353,0.0403,0.0199,NA,17
JUNIO,17,3,0.0289,0.0382,0.0200,NA,27
JUNIO,17,4,0.0235,0.0361,0.0204,NA,33
JUNIO,17,5,0.0262,0.0343,0.0206,NA,22
JUNIO,17,6,0.0189,0.0317,0.0207,NA,18
JUNIO,17,7,0.0176,0.0286,0.0207,NA,22
JUNIO,17,8,0.0184,0.0254,0.0207,NA,23
JUNIO,17,9,0.0278,0.0246,0.0208,NA,23
JUNIO,17,10,0.0320,0.0242,0.0212,NA,25
JUNIO,17,11,0.0339,0.0248,0.0220,NA,27
JUNIO,17,12,0.0370,0.0265,0.0223,NA,23
JUNIO,17,13,0.0354,0.0276,0.0225,NA,21
JUNIO,17,14,0.0367,0.0299,0.0223,NA,18
JUNIO,17,15,0.0329,0.0318,0.0226,NA,20
JUNIO,17,16,0.0315,0.0334,0.0225,NA,18
JUNIO,17,17,0.0309,0.0338,0.0225,NA,20
JUNIO,17,18,0.0308,0.0336,0.0222,NA,21
JUNIO,17,19,0.0302,0.0332,0.0214,NA,19
JUNIO,17,20,0.0289,0.0322,0.0203,NA,19
JUNIO,17,21,0.0291,0.0314,0.0200,NA,12
JUNIO,17,22,0.0292,0.0304,0.0196,NA,12
JUNIO,17,23,0.0256,0.0295,0.0158,NA,12
JUNIO,18,0,0.0249,0.0287,0.0128,NA,10
JUNIO,18,1,0.0265,0.0281,0.0119,NA,10
JUNIO,18,2,0.0272,0.0277,0.0118,NA,7
JUNIO,18,3,0.0280,0.0274,0.0118,NA,6
JUNIO,18,4,0.0264,0.0271,0.0113,NA,6
JUNIO,18,5,0.0261,0.0267,0.0113,NA,7
JUNIO,18,6,0.0267,0.0264,0.0112,NA,6
JUNIO,18,7,0.0218,0.0259,0.0112,NA,8
JUNIO,18,8,0.0192,0.0252,0.0116,NA,14
JUNIO,18,9,0.0224,0.0247,0.0119,NA,17
JUNIO,18,10,0.0253,0.0245,0.0122,NA,20
JUNIO,18,11,0.0299,0.0247,0.0117,NA,19
JUNIO,18,12,0.0332,0.0256,0.0120,NA,16
JUNIO,18,13,0.0371,0.0270,0.0121,NA,17
JUNIO,18,14,0.0377,0.0283,0.0121,NA,18
JUNIO,18,15,0.0379,0.0304,0.0115,NA,19
JUNIO,18,16,0.0377,0.0327,0.0111,NA,19
JUNIO,18,17,0.0333,0.0340,0.0105,NA,16
JUNIO,18,18,0.0310,0.0347,0.0104,NA,18
JUNIO,18,19,0.0271,0.0344,0.0103,NA,22
JUNIO,18,20,0.0182,0.0325,0.0102,NA,21
JUNIO,18,21,0.0176,0.0301,0.0092,NA,24
JUNIO,18,22,0.0142,0.0271,0.0086,NA,17
JUNIO,18,23,0.0128,0.0240,0.0083,NA,17
JUNIO,19,0,0.0169,0.0214,0.0082,NA,12
JUNIO,19,1,0.0163,0.0193,0.0076,NA,NA
JUNIO,19,2,0.0139,0.0171,0.0074,NA,8
JUNIO,19,3,0.0151,0.0156,0.0073,NA,NA
JUNIO,19,4,0.0163,0.0154,0.0071,NA,7
JUNIO,19,5,0.0140,0.0149,0.0070,NA,8
JUNIO,19,6,0.0115,0.0146,0.0069,NA,9
JUNIO,19,7,0.0115,0.0144,0.0068,NA,10
JUNIO,19,8,0.0124,0.0139,0.0063,NA,10
JUNIO,19,9,0.0130,0.0135,0.0059,NA,14
JUNIO,19,10,0.0176,0.0139,0.0053,NA,18
JUNIO,19,11,0.0179,0.0143,0.0051,NA,18
JUNIO,19,12,0.0180,0.0145,0.0046,NA,19
JUNIO,19,13,0.0197,0.0152,0.0042,NA,19
JUNIO,19,14,0.0205,0.0163,0.0036,NA,20
JUNIO,19,15,0.0229,0.0178,0.0032,NA,22
JUNIO,19,16,0.0196,0.0187,0.0029,NA,16
JUNIO,19,17,0.0169,0.0192,0.0025,NA,12
JUNIO,19,18,0.0188,0.0193,0.0022,NA,10
JUNIO,19,19,0.0185,0.0194,0.0022,NA,10
JUNIO,19,20,0.0161,0.0191,0.0021,NA,8
JUNIO,19,21,0.0163,0.0187,0.0021,NA,7
JUNIO,19,22,0.0160,0.0181,0.0020,NA,7
JUNIO,19,23,0.0128,0.0169,0.0020,NA,9
JUNIO,20,0,0.0143,0.0162,0.0020,NA,NA
JUNIO,20,1,0.0109,0.0155,0.0020,NA,8
JUNIO,20,2,0.0127,0.0147,0.0020,NA,7
JUNIO,20,3,0.0140,0.0142,0.0019,NA,7
JUNIO,20,4,0.0100,0.0134,0.0019,NA,5
JUNIO,20,5,0.0081,0.0124,0.0019,0.600616667,6
JUNIO,20,6,0.0034,0.0108,0.0018,0.683042857,11
JUNIO,20,7,0.0035,0.0096,0.0017,0.7946875,18
JUNIO,20,8,NA,0.0089,0.0017,0.904965,21
JUNIO,20,9,0.0193,0.0101,0.0016,0.9306725,19
JUNIO,20,10,0.0249,0.0119,0.0014,0.93361125,16
JUNIO,20,11,0.0300,0.0142,0.0013,0.9442075,14
JUNIO,20,12,0.0359,0.0179,0.0012,0.94824625,12
JUNIO,20,13,0.0389,0.0223,0.0011,0.948395,12
