DATOS HORARIOS 2017_CRUZ ROJA,,,,,,,,,,,,,
,,,,,,,,,,,,,
MES,DIA,HORA,O3,SO2,CO,NO2,PM10,WS,WD,TEMP,HR,PBAR,PM2.5
JUL,3,11,15.8,12.4,0.74,12.29,28.67,4.1,90.13,22.63,61.21,627.13,17.3
JUL,3,12,20.07,12.22,0.77,15.18,29.16,2.93,145.39,23.4,58.66,626.68,21.48
JUL,3,13,27.33,20.52,1.05,14.36,45.17,1.99,149.33,24.55,55.35,626.17,26.1
JUL,3,14,25.5,21.41,0.89,16.43,47.79,2.23,179.53,26.02,49.87,625.51,25.36
JUL,3,15,33.32,20.95,0.91,15.75,48.14,2.07,173.27,27.04,46.73,624.61,21.4
JUL,3,16,32.9,15.27,0.7,15.08,49.57,2.29,143.34,28.24,41.38,623.91,17.47
JUL,3,17,45.84,18.27,0.73,12.8,40.8,1.75,142.67,28.05,41.83,623.36,24.72
JUL,3,18,41.6,8.71,0.7,11.46,37.47,3.99,37.94,25.52,53.27,623.19,24.97
JUL,3,19,32.03,5.55,0.78,15.14,32.02,3.56,254.1,23.04,62.32,624,15.16
JUL,3,20,23.83,5.32,0.8,16.53,46.29,4.18,192.03,18.91,78.86,625.09,22.64
JUL,3,21,23.64,4.88,0.76,15.73,28.24,2.81,185.38,18.36,76.23,625.75,5.36
JUL,3,22,24.45,4.79,0.64,12.56,8.42,1.69,156.08,17.16,85.42,626.87,NA
JUL,3,23,24.01,4.32,0.65,13.25,19.73,1.79,254.38,17.08,86.81,627.23,9.75
JUL,4,0,25.78,4.11,0.54,10.27,15.78,1.25,285.12,16.76,87.32,627.37,5.88
JUL,4,1,22.84,3.86,0.48,10.48,8.33,1.83,290.25,16.77,87.34,626.98,NA
JUL,4,2,18.16,3.84,0.48,14.02,8.79,0.95,271.63,16.55,86.93,626.42,6.9
JUL,4,3,15.71,3.69,0.51,14.21,17.68,0.7,211.18,16.43,87.29,626.19,11.84
JUL,4,4,15.46,3.61,0.51,12.77,10.53,0.59,167.25,16.47,87.33,626.11,NA
JUL,4,5,16.91,3.72,0.52,12.49,20.38,0.72,187.96,16.32,87.11,625.99,14.82
JUL,4,6,13.54,3.85,0.75,15.7,26.2,0.66,230.18,16.39,87.19,626,12.72
JUL,4,7,12,4.25,1.06,17.74,29.43,0.59,307.92,16.53,87.11,626.29,17.13
JUL,4,8,12.46,10.47,1.3,18.86,35.66,0.76,51.01,17.04,86.03,626.53,NA
JUL,4,9,11.04,16.97,1.17,19.61,130.19,0.83,123.56,17.74,84.03,626.79,90.76
JUL,4,10,12.84,23.29,1.26,18.32,184.67,1.25,273.34,19.62,77.49,626.66,84.62
JUL,4,11,16.99,23.49,1.57,21.39,154.05,1.7,226.23,21.4,71.51,626.55,71.81
JUL,4,12,22.83,14.3,0.95,17.24,160.5,1.45,190,22.93,64.96,626.27,56.99
JUL,4,13,27.3,14.22,0.89,16.54,84.73,1.55,223.53,24.62,57.92,625.65,27.83
JUL,4,14,35.73,11.38,0.81,15.59,64.88,2.06,164.12,25.63,52.42,625.08,22.67
JUL,4,15,34.29,6.83,1.07,18.88,59.7,2.62,252.43,25.51,54.21,624.4,29.58
JUL,4,16,32.49,5.51,1.08,19.43,83.9,2.77,268.36,25,54.65,623.97,25.48
JUL,4,17,40.35,6.06,0.86,14.92,66.58,2,85.55,25.83,54.04,623.52,20.98
JUL,4,18,22.97,10.43,0.79,17.66,55.02,4.69,105.14,23.62,59.27,623.92,31.7
JUL,4,19,16.51,10.56,0.73,17.37,68.52,2.67,103.73,20.16,68.38,624.64,31.1
JUL,4,20,12.53,9.49,0.8,21.02,53.85,3.36,103.19,19.69,73.3,625.62,17.76
JUL,4,21,9.48,23.45,0.59,17.88,31.76,4.21,91.17,18.56,76.79,626.23,NA
JUL,4,22,12.24,9.51,0.63,16.08,54.85,2.18,103.1,18.41,76.21,626.09,17.45
JUL,4,23,17.99,9.2,0.62,12.67,26.13,1.2,58.47,18.08,73.96,626.46,4.35
JUL,5,0,15.58,8.06,0.64,15.36,23.07,1.15,250.29,17.72,75.04,626.4,2.77
JUL,5,1,9.69,6.11,0.63,19.18,31.72,1.12,276.67,16.94,79.08,626.59,11.25
JUL,5,2,8.47,4.89,0.6,20.86,24.9,0.59,268.22,16.47,80.64,626.37,9.08
JUL,5,3,9.05,4.67,0.61,19.65,31.35,0.64,94.92,16.27,81.57,626.18,8.15
JUL,5,4,10.53,5.1,0.64,20.25,29,1.03,126.62,16.13,80.91,625.96,15.97
JUL,5,5,9,4.99,0.64,19.59,39,0.86,129.44,15.7,82.67,626.12,15.46
JUL,5,6,9.34,5.45,0.79,17,38.75,0.73,323.33,15.05,84.51,626.18,20.53
JUL,5,7,9.36,5.01,1.14,16.27,47.45,0.56,265.36,15.15,85.46,626.4,10.11
JUL,5,8,9.64,9.39,1.65,19.45,58.23,0.7,188.83,17.31,78.26,626.82,12.41
JUL,5,9,9.8,11.54,1.19,21.01,95.83,1.65,147.65,18.68,72.5,626.73,32.57
JUL,5,10,13.38,24.98,0.87,17.26,89.67,1.25,114.03,21.28,65.06,626.65,30.45
JUL,5,11,16.76,19.93,1.11,13.75,63.66,2.17,95.82,22.87,58.71,626.39,26.17
JUL,5,12,17.55,19.87,0.76,15.43,44.38,2.53,121.9,24.06,53.53,626.06,17.06
JUL,5,13,21.62,19.69,0.67,15.44,46.13,2.55,138.27,25.26,48.84,625.7,19.54
JUL,5,14,26.8,12.79,0.75,15.22,42.08,2.48,156.98,25.79,48.39,625.18,17.05
JUL,5,15,27.16,23.53,0.89,15.79,54.58,2,169.44,27.1,44.79,624.66,17.5
JUL,5,16,36.66,12.31,0.88,11.86,50.94,2.56,43.03,28.9,32.64,623.71,16.47
JUL,5,17,38.52,4.34,0.6,10.48,27.49,3.54,31.9,29.56,25.85,623.02,7.84
JUL,5,18,36.58,7.51,0.85,9.45,23.77,3.88,57.87,29.68,26.93,622.69,8.28
JUL,5,19,33.81,4.24,0.64,9.02,28.51,3.84,61.97,29.13,28.64,622.85,11.14
JUL,5,20,30.91,4.09,0.56,10.4,28.91,4.22,58.74,27.11,35.44,623.74,15.26
JUL,5,21,20.9,5.02,0.61,13.34,34.19,3.74,109.93,23.74,47.4,624.56,12.46
JUL,5,22,16.08,21.32,0.83,13.32,35.27,3.77,72.7,23.98,49.75,625,18.76
JUL,5,23,13.18,26.07,0.53,13.41,30.19,5.41,77.82,22.92,56.5,625.89,24.49
JUL,6,0,10.68,45.55,0.5,14.77,50.54,5.53,77.2,21.95,61.77,626.3,32.53
JUL,6,1,14.04,30,0.85,11.52,57.68,3.39,69.34,21.22,63.53,626.34,25.65
JUL,6,2,10.69,31.17,0.52,17.2,28.62,3.8,81.39,20.04,69.17,626.14,20.49
JUL,6,3,9.53,39.71,0.49,15.68,40.91,3.73,84.3,19.82,69.06,625.88,30.12
JUL,6,4,11.98,47.77,0.47,12.01,38.87,2.6,88.75,19.31,68.81,625.76,18.24
JUL,6,5,11.11,39.24,0.49,14.17,39.95,1.66,93.06,18.4,72.93,625.82,24.58
JUL,6,6,11.07,52.7,0.53,13.82,45.17,1.53,75.57,17.89,74.87,625.91,22.99
JUL,6,7,9.82,52.23,0.76,16.85,26.9,2.89,81.37,17.96,74.34,626.15,16.6
JUL,6,8,11.7,56.56,0.6,15.26,37.86,3.37,77.11,18.76,70.99,626.35,15.85
JUL,6,9,12.34,34.24,0.55,13.31,49.52,3.66,90.19,20.37,64.52,626.62,23.24
JUL,6,10,15.91,19.76,0.61,11.37,46.76,3.36,83.44,21.88,58.26,626.94,19.46
JUL,6,11,17.32,19.46,0.76,9.92,31.35,3.52,71.46,23.02,52.96,626.68,14.52
JUL,6,12,22.21,22.55,0.6,10.37,21.16,3.13,86.02,24.77,46.15,626.2,13.18
JUL,6,13,25.19,19.61,0.69,11.38,28.1,2.94,89.11,26.45,41,625.52,15.27
JUL,6,14,28.04,15.1,1.02,9.77,23.11,3.09,78.18,27.52,35.56,625.02,9.86
