DATOS HORARIOS 2017_CRUZ ROJA,,,,,,,,,,,,,
,,,,,,,,,,,,,
MES,DIA,HORA,O3,SO2,CO,NO2,PM10,WS,WD,TEMP,HR,PBAR,PM2.5
DIC,5,23,9.74,34.37,0.815,35.42,157.37,1.62,102.8,20.21,41,624.87,74.52
DIC,6,0,6.17,40.2,0.445,28.76,132.47,2.71,90.95,20.09,36.86,624.9,69.6
DIC,6,1,7.31,71.8,0.155,20.46,90.17,3.39,90.85,19.85,36.12,624.96,49.75
DIC,6,2,12.3,23.11,0.095,11.71,66.91,1.4,122.62,17.35,44.77,625.12,38.73
DIC,6,3,13.28,28.71,0.075,8.75,59.11,1.54,94.45,16.37,51.4,625,29.6
DIC,6,4,10.14,64.92,0.015,6.8,56.1,2.15,94.96,15.4,62.78,624.95,39.04
DIC,6,5,9.48,62.23,0.015,4.11,51.66,1.95,78.35,14.43,68.85,625.04,50.09
DIC,6,6,4.79,92.14,0.005,8.97,61.13,2.73,86.44,14.2,73.12,625.35,36.44
DIC,6,7,4.32,74.93,0.015,8.52,56.36,3.74,86.85,14.34,73.72,625.84,54.85
DIC,6,8,6.37,84.08,0.065,7.64,48.78,3.38,84.41,14.69,72.7,626.25,50.5
DIC,6,9,5.56,73.02,0.065,7.2,50.65,3.57,83.98,15.68,69.16,626.72,40.76
DIC,6,10,12.39,57.93,0.005,2.52,62.16,4.34,80.2,17.21,63.06,626.71,44.95
DIC,6,11,18.44,44.83,0.015,1.7,49.54,4.14,88.69,19.11,54.82,626.48,43.48
DIC,6,12,23.48,37.08,0.015,1.7,49.83,3.64,102.76,21.14,45.2,625.89,35.18
DIC,6,13,26.56,30.91,0.005,1.7,51.53,3.02,111.15,22.75,38.14,625.04,36.45
DIC,6,14,30.71,17.28,0.005,1.7,63.27,2.03,136.73,24.12,33.32,624.12,36.25
DIC,6,15,37.48,6.97,0.015,1.7,55.71,1.27,179.24,25.69,28.06,623.55,27.76
DIC,6,16,42.46,2.95,0.075,4.77,66.53,1.39,296.51,25.86,28.09,623,29.65
DIC,6,17,45.97,3.02,0.005,1.7,70.09,1.3,101.08,26.63,26.69,622.82,40.29
DIC,6,18,35.88,5.23,0.155,9.11,82.4,1.52,299.57,25.77,27.85,622.88,33.32
DIC,6,19,11.15,5.67,0.825,29.13,108.81,0.69,352.25,23.56,32.15,623.14,41.34
DIC,6,20,1.86,6.07,2.505,37.16,124.66,0.69,5.74,22.04,34.73,623.62,40.49
DIC,6,21,1.14,6.35,3.895,37.13,157.36,0.82,146.8,21.22,37,624,59.05
DIC,6,22,2.18,5.45,2.445,31.16,252.1,1.08,250.18,19.3,42.83,624.41,67.3
DIC,6,23,1.78,3.4,0.745,21.41,218.35,1.13,331.96,16.99,46.21,624.68,84.84
DIC,7,0,1.77,3.45,0.775,20.91,175.91,0.86,118.3,17.07,46.56,624.69,95.75
DIC,7,1,2.56,7.56,0.445,17.25,163.37,1.17,110.34,16.5,54.59,624.64,87.69
DIC,7,2,3.03,5.7,0.195,12.12,114.45,0.68,119.78,15.95,56.34,624.58,79.33
DIC,7,3,0.85,6.81,0.365,13.4,111.49,0.59,304.16,14.77,58.52,624.46,67.38
DIC,7,4,11.76,8.7,0.315,11.49,107.12,1.14,121.24,14.18,61.57,624.28,74.16
DIC,7,5,5.38,7.33,0.175,10.39,100.71,1.45,105.38,14.36,67.37,624.1,77.28
DIC,7,6,1.14,6.03,0.295,6.16,79.03,0.97,201.87,12.8,67.37,624.11,49.53
DIC,7,7,5.43,5.89,0.695,7.3,83.58,0.96,109.95,13.11,73.51,624.05,53.79
DIC,7,8,5.25,6.82,1.015,8.16,101.49,1.58,108.05,12.87,72.65,624.27,61.75
DIC,7,9,2.92,38.65,0.675,7.28,101.32,1.75,101.69,14.12,66.54,624.63,68.63
DIC,7,10,8.21,76.38,0.685,9.63,89.24,1.24,133.32,17.74,58.2,625.1,64.8
DIC,7,11,19,36.8,0.605,9.69,84.12,1.75,244.48,19.7,53.4,624.83,65.82
DIC,7,12,25.82,11.6,0.345,10.59,74.89,2.91,255.8,21.61,48.98,624.3,54.57
DIC,7,13,28.71,4.76,0.315,6.63,85.21,3.97,248.03,23.06,43.83,623.53,42.94
DIC,7,14,25.94,3.38,0.295,7.83,84.64,3.77,227.17,23.96,39.21,622.33,32.43
DIC,7,15,24.96,2.69,0.315,8.02,66.97,3.92,219.67,25.09,34.3,621.48,28.51
DIC,7,16,24.44,1.97,0.275,6.15,87.01,4.5,225.35,25.63,32.69,620.7,42.75
DIC,7,17,21.15,2.21,0.305,7.98,67.69,3.74,224.6,25.95,32.15,620.5,NA
DIC,7,18,16.61,2.13,0.465,12.4,57.71,3.42,217.89,25.56,32.26,620.65,29.26
DIC,7,19,10.4,3,0.615,13.77,70.84,3.15,174.54,23.65,41.24,621.02,21.96
DIC,7,20,7.87,2.34,0.555,12.75,70.18,3.12,216.15,22.12,40.23,621.87,34.08
DIC,7,21,11.87,2.31,0.275,7.1,60.37,3.56,214.2,20.74,44.32,622.42,27.53
DIC,7,22,10.39,2.01,0.345,8.09,42.62,2.12,205.1,19.69,46.37,622.6,17.52
DIC,7,23,8.7,1.94,0.345,10.44,55.27,1.59,209.67,18.67,49.69,622.65,25.79
DIC,8,0,2.45,1.88,0.355,18.55,51.26,0.99,272.09,17.42,53.29,622.56,29.62
DIC,8,1,2.24,1.74,0.115,15.29,54.42,0.75,327.7,15.84,57.84,622.4,27.69
DIC,8,2,1.54,2.08,0.155,17.35,51.82,0.94,271.19,15.16,61.9,622.25,27.77
