DATOS HORARIOS 2017_CRUZ ROJA,,,,,,,,,,,,,
,,,,,,,,,,,,,
MES,DIA,HORA,O3,SO2,CO,NO2,PM10,WS,WD,TEMP,HR,PBAR,PM2.5
ABR,5,17,41.89,4.1,0.72,13.78,53.97,1.89,271.7,32.21,5.36,620.76,15.7
ABR,5,18,37.11,4.62,0.74,13.76,45.08,1.7,263.81,32.68,4.27,620.77,14.84
ABR,5,19,26.84,4.67,1.01,24.02,37.38,1.35,314.86,31.34,4.24,621.05,14.85
ABR,5,20,10.87,4.95,1.71,36.58,37.15,1.64,48.41,29.35,8.75,621.63,18.22
ABR,5,21,15.06,48.24,0.98,22.89,75.91,6.34,73.65,26.11,37.63,622.78,38.04
ABR,5,22,16.86,39.88,0.72,15.82,161.32,7.58,79.52,23.56,48.25,623.6,51.88
ABR,5,23,16.66,49.36,1.65,12.41,173.4,5.93,64.34,22.4,48.54,624.13,45.96
ABR,6,0,17.6,21.05,1.64,11.18,96.98,5.54,55.67,21.2,54.29,624.45,31.69
ABR,6,1,12.8,98.78,2.08,12.91,82.54,4.21,69.06,20.65,57.69,624.51,37.44
ABR,6,2,11.2,92.54,1.45,13.35,74.06,5.47,77.1,20.01,59.85,624.24,42.99
ABR,6,3,6.53,76.72,1.39,12.71,68.34,5.1,74.7,19.58,60.98,623.91,40.94
ABR,6,4,5.89,70.93,1.43,13.12,63.45,4.5,81.83,18.91,63.92,623.95,39.6
ABR,6,5,8.07,42.1,0.95,13.57,68.48,4.72,77.67,17.95,67.43,624.18,38.89
ABR,6,6,8.44,50.4,1.14,13.31,55.68,3.76,66.51,17.97,67.26,624.51,37.1
ABR,6,7,8.71,71.52,1.99,16.84,64.18,3.12,72.27,17.71,68.24,625.08,32.17
ABR,6,8,5.99,50.05,0.97,20.6,82.05,3.46,87.45,17.71,68.16,625.7,41.77
ABR,6,9,6.2,42.57,0.81,19.74,111.99,4.96,87.91,19.19,63.07,626.31,52.05
ABR,6,10,9.39,31.51,0.7,15.98,99.04,5.85,86.29,20.51,58.32,626.53,39.98
ABR,6,11,12.7,30.91,0.66,14.78,85.76,5.09,86.87,22.69,50.4,626.37,40.87
ABR,6,12,18.68,19.13,0.71,15.27,80.15,3.56,107.52,24.96,39.41,625.99,36.45
ABR,6,13,29.56,8.63,0.74,14.19,74.02,2.85,124.85,26.98,29.28,624.99,39.65
ABR,6,14,34.22,6.7,0.75,13.85,60.78,2.06,128.98,28.71,24.04,624.2,18.26
ABR,6,15,30.51,5.98,0.84,17.97,60.1,3.03,267.24,29.68,21.18,623.48,20.99
ABR,6,16,30.44,5.03,0.87,17.44,60.32,2.91,281.61,30.48,19.09,622.89,33.73
ABR,6,17,34.81,4.29,0.79,15.05,59.14,2.8,279.77,30.4,18.18,622.55,27.41
ABR,6,18,31.72,4.4,0.91,19.82,57.91,2.96,278.94,30.55,17.79,622.44,25.92
ABR,6,19,27.31,4.27,1.17,23.55,64.23,1.92,299.56,29.76,21.53,622.55,32.23
ABR,6,20,17.79,4.3,1.47,33.59,71.35,1.32,281.38,28.62,23.14,622.91,30.2
ABR,6,21,15.41,4.78,1.36,28.76,108.02,3.26,43.04,26.17,28.55,623.79,44.39
ABR,6,22,17.61,7.79,0.75,16.83,104.51,3.56,84.31,23.77,34.62,624.79,31.81
ABR,6,23,15.02,30.44,1.06,15.88,92.48,5.17,69.97,21.85,40.01,625.51,23.79
ABR,7,0,19.16,17.76,1.08,12.31,94.74,4.07,56.62,21.43,40.25,625.6,16.4
ABR,7,1,10.98,43.23,0.75,16.8,50.43,3.11,96.02,19.89,45.88,625.56,28.1
ABR,7,2,7.17,61.55,0.57,17.83,68.23,2.86,90.26,18.37,50.41,625.42,49.66
ABR,7,3,6.87,44.22,0.54,15.71,84.32,3.29,101.07,17.51,51.85,625.4,41.65
ABR,7,4,5.56,38.39,0.55,15.25,56.67,2.69,101.01,16.77,53.88,625.28,22.65
ABR,7,5,6.24,48.3,0.56,17.23,51.97,2.44,97.73,16,56.46,625.25,29.87
ABR,7,6,4.62,38.99,0.64,18.9,60.31,2.4,96.52,15.55,58,625.36,26.15
ABR,7,7,5.16,43.81,0.8,21.84,50.68,1.95,93.88,15.07,59.69,625.68,25.27
ABR,7,8,7.44,51.15,0.87,22.79,86.72,2.35,79.84,16.46,56.34,626.28,32.67
ABR,7,9,6.92,37.75,1.15,24.31,96.07,3.14,101.93,17.81,53.38,626.69,40.36
