DATOS HORARIOS 2017_CRUZ ROJA,,,,,,,,,,,,,
,,,,,,,,,,,,,
MES,DIA,HORA,O3,SO2,CO,NO2,PM10,WS,WD,TEMP,HR,PBAR,PM2.5
AGO,1,21,NA,5.21,0.58,9.92,29.66,3.15,74.9,25.96,39.32,623.34,8.11
AGO,1,22,NA,13.27,0.66,10.23,27.71,5.11,61.01,25.06,45.62,624.01,10.61
AGO,1,23,NA,13.25,1.19,8.86,38.86,5.18,54.72,24.03,50.19,624.8,15.18
AGO,2,0,NA,48.19,0.78,8.7,25.01,4.19,67.22,23.06,53.6,625.26,14.15
AGO,2,1,NA,49.75,0.97,7.2,19.75,2.15,62.07,22.17,56.07,625.11,18.09
AGO,2,2,NA,14.55,0.74,8.01,15.57,2.92,49.16,21.4,57.17,625.11,NA
AGO,2,3,NA,88.78,1.2,11.26,16.08,2.86,74.61,20.91,58.27,625.09,NA
AGO,2,4,NA,17.5,0.83,8.21,32.99,2.48,53.97,19.92,59.21,624.77,18.6
AGO,2,5,NA,7.17,0.54,7.75,12.81,2.51,57.94,19.02,60.59,625.04,NA
AGO,2,6,NA,7.31,0.57,10.01,12.24,2.12,53.28,18.5,64.21,625.48,NA
AGO,2,7,NA,6.03,0.7,14.64,25.43,1.28,60.89,18.23,66.31,625.82,NA
AGO,2,8,NA,7.84,0.98,17.3,35.99,1.81,134.52,18.8,66.52,626.21,NA
AGO,2,9,NA,32.04,0.86,15.87,83.4,2.51,102.97,20.91,63.25,626.23,NA
AGO,2,10,NA,24.94,0.66,13.23,77.71,3.93,91.13,22.76,58.81,626.24,NA
AGO,2,11,NA,12.3,0.48,2.63,54.37,3.87,82.43,23.93,56.1,626.07,NA
AGO,2,12,NA,NA,NA,NA,40.6,3.29,78.88,24.81,53.27,625.81,NA
AGO,2,13,NA,NA,NA,NA,42.17,3.02,106.24,25.79,49.74,625.41,NA
AGO,2,14,NA,NA,NA,NA,54.71,2.59,100.04,26.79,46.2,624.72,NA
AGO,2,15,NA,36.42,NA,7.63,60.59,2.48,88.28,28.1,41.46,623.97,NA
AGO,2,16,NA,15.71,0.64,NA,48.77,2.14,84.08,29.15,38.15,623.31,NA
AGO,2,17,NA,7.17,0.71,NA,38.67,1.93,106.55,30.16,33.35,622.69,NA
AGO,2,18,NA,2.68,0.47,15.25,36.4,2.05,280.69,30.17,35.24,622.42,NA
AGO,2,19,NA,4.06,0.6,23.39,36.95,2.81,256.45,29.4,39.59,622.66,NA
AGO,2,20,NA,3.96,0.81,30.91,87.81,3.5,235.2,25.67,55.43,623.23,NA
AGO,2,21,NA,2.66,0.65,26.82,75.94,2.42,238.25,23.48,60.09,623.81,NA
AGO,2,22,NA,2.34,0.56,24.38,36.2,1.66,277.34,23.14,61.86,624.56,NA
AGO,2,23,NA,2.3,0.54,29.89,43.28,1.6,243.88,22.86,64.96,625.25,NA
AGO,3,0,NA,2.02,0.44,23.47,53.08,1.38,193.68,22.49,63.34,625.65,18.8
AGO,3,1,NA,6.75,0.38,22.95,33.48,1.28,133.97,22.33,64.05,625.68,21.05
AGO,3,2,NA,25.18,0.48,28.29,39.52,2.74,80.63,21.96,64.74,625.54,25.47
AGO,3,3,NA,27.02,0.52,17.64,43.29,3.28,64.27,21.57,67.07,625.59,20.51
AGO,3,4,NA,27.44,0.43,17.48,28.8,2.65,70.22,20.56,71.35,625.53,19.97
AGO,3,5,NA,34.29,0.36,21.02,29.56,2.2,108.62,19.68,73.53,625.8,29.83
AGO,3,6,NA,8.25,0.39,22.81,42.95,2.05,130.68,18.98,73.34,626.46,20
AGO,3,7,NA,15.59,0.57,23.33,34.44,1.2,94.04,19.36,71.87,626.63,18.14
AGO,3,8,NA,12.84,0.74,20.48,52.22,1.48,326.73,19.54,71.31,626.87,14.08
AGO,3,9,NA,6.01,0.87,21.45,63.58,1.26,261.18,20.57,69.42,627.14,11.45
AGO,3,10,NA,19.71,0.7,24.56,48.29,2.91,103.74,22.37,63.43,627.33,26.35
AGO,3,11,NA,52.62,NA,NA,67.53,NA,NA,NA,NA,NA,49.38
AGO,3,12,NA,43.92,0.5,21.32,50.45,2.21,95.03,25.53,52.98,626.71,29.19
AGO,3,13,NA,12.72,0.55,20.25,55.3,1.68,146.37,26.7,48.28,626.23,24.88
AGO,3,14,NA,18.65,NA,20.96,48.54,1.94,NA,27.1,47.78,625.75,29.92
AGO,3,15,NA,24.55,NA,20.18,63.61,2.31,NA,27.97,44.17,625.08,36.3
AGO,3,16,NA,5.47,0.8,19.27,47.46,1.99,291.66,28.4,41.94,624.56,20.5
AGO,3,17,NA,9.58,1.48,19.17,47.76,2.18,291.25,29.34,38.09,623.91,25.01
AGO,3,18,NA,5.26,0.83,22.59,53.16,2.12,255.39,29.87,34.89,623.68,26.33
AGO,3,19,NA,2.05,0.77,27.62,39.85,2.97,236.88,28.46,40.66,623.95,23.99
AGO,3,20,NA,2.02,1.07,38.66,42.27,2.52,220.65,27.43,43.96,623.91,16.33
AGO,3,21,NA,2.13,1.07,35.42,59.13,2.62,209.92,25.69,51.97,624.59,14.43
AGO,3,22,NA,2.28,0.81,24.22,58.02,2.8,217.18,23.52,64.37,625.51,18.97
AGO,3,23,NA,4.47,0.67,23.38,31.63,3.89,115.76,20.35,70.64,626.52,16.19
AGO,4,0,NA,9.18,0.63,20.63,34.91,2.48,115.22,18.79,75.68,627.14,9.12
AGO,4,1,NA,10.76,0.57,23.18,24.48,2.79,118.73,18.3,84.14,627.07,NA
AGO,4,2,NA,3.9,0.54,18.95,27.46,1.58,133.79,18.51,83.02,626.94,NA
AGO,4,3,NA,2.54,0.52,16.96,19.73,1.23,243,18.73,81.83,626.97,NA
AGO,4,4,NA,2.29,0.49,22.24,16.58,1.09,301.13,18.06,85.23,626.79,NA
AGO,4,5,NA,2.06,0.5,20.17,21.65,1.87,261.27,17.46,86.29,626.81,NA
AGO,4,6,NA,1.7,0.56,20.41,13.9,1.6,294.48,17.1,86.2,626.78,NA
AGO,4,7,NA,1.73,0.74,27.61,19.93,1.37,299.76,17.18,85.64,627.06,NA
AGO,4,8,NA,1.65,0.97,26.72,33.51,1.18,281.6,18.17,80.58,627.23,NA
AGO,4,9,NA,1.72,1.05,26.25,31.09,1.33,293.32,19.79,74.71,627.34,NA
AGO,4,10,NA,4.82,0.97,26.63,43.27,1.31,272.8,21.4,69.74,627.27,NA
AGO,4,11,NA,7.16,0.74,27.23,70.33,1.44,243.89,22.38,65.1,627.31,NA
AGO,4,12,NA,3.74,0.47,23.13,69.57,2.11,253.25,22.64,56.96,626.63,NA
AGO,4,13,NA,2.44,NA,21.99,NA,2.14,220.74,25.34,53.14,626.87,NA
AGO,4,14,NA,4.4,NA,21.08,50.34,2.29,190.08,26.35,50.73,626.22,NA
AGO,4,15,NA,7.93,0.66,23.06,36.6,2.35,200.42,27.34,46.38,625.5,NA
AGO,4,16,NA,8.2,0.5,22.44,35.35,1.92,192.16,28.34,41.91,624.79,NA
AGO,4,17,NA,8.49,0.57,23.3,35.99,1.99,224.35,28.92,40.91,624.12,NA
AGO,4,18,NA,6.69,0.68,26.04,49.67,2.83,231.96,28.79,42.1,623.77,NA
AGO,4,19,NA,3.48,0.71,27.43,41.24,3,234.47,27.74,44.22,623.79,NA
AGO,4,20,NA,2.97,0.75,29.55,35.24,1.91,300.95,26.77,46.65,624.06,NA
AGO,4,21,NA,2.76,0.52,21.04,40.66,1.99,51.98,25.26,54.01,624.84,NA
AGO,4,22,NA,29.03,0.65,20.05,29.94,3.6,67.97,25.29,50.41,625.57,NA
AGO,4,23,NA,51.28,1.14,21.1,22.82,4.66,76.12,23.55,59.14,626.31,NA
AGO,5,0,NA,8.8,0.59,20.97,22.81,2.95,151.99,21.36,71.69,626.67,19.09
AGO,5,1,NA,3.89,0.31,18.87,24.02,1.92,120.07,20.65,74.38,626.39,19.29
AGO,5,2,NA,7.66,0.26,26.53,15.41,1.52,308.31,19.87,77.62,626.09,NA
AGO,5,3,NA,4.36,0.25,27.85,27.79,1.17,233.61,19.05,79.69,625.94,16.59
AGO,5,4,NA,2.52,0.21,19.08,23.73,1.2,272.38,18.89,77.56,625.91,10.44
AGO,5,5,NA,1.98,0.2,23.68,16.51,1.24,253.58,18.9,77.36,625.84,9.69
AGO,5,6,NA,1.64,0.27,23.8,21.91,1.78,225.57,18.55,78.66,626.04,11.13
AGO,5,7,NA,1.45,0.5,27.93,20.94,0.91,308.47,18.26,80.14,626.44,9.12
AGO,5,8,NA,2.29,1.01,29.21,33.11,0.91,225.72,19.38,76.71,626.72,11.2
AGO,5,9,NA,9.82,0.82,31.77,47.76,1.64,143.43,20.54,73.56,626.97,18.3
AGO,5,10,NA,20.18,0.55,31.79,80.44,2.3,113.07,21.87,69,626.78,55.1
AGO,5,11,NA,30.53,0.34,27.5,79.36,2.57,92.34,23.09,64.68,626.51,36.78
AGO,5,12,NA,21.15,0.36,27.01,65.58,2.5,102.39,24.76,58.59,626.03,36.68
AGO,5,13,NA,18.36,0.33,28.25,57.62,3.11,120.55,26.45,49.56,625.4,30.41
AGO,5,14,NA,25.25,0.33,26.04,52.11,2.01,124.72,27.82,44.37,624.79,28.08
AGO,5,15,NA,19.99,0.45,23.68,50,1.69,148.51,28.92,40.98,623.96,27.85
AGO,5,16,NA,15.97,0.47,21.73,53.96,1.74,139.28,29.46,39.06,623.04,27.83
AGO,5,17,NA,16.41,0.59,24.18,49.02,1.49,225.28,29.84,39.65,622.59,31.6
AGO,5,18,NA,12.11,0.52,19.66,59.28,1.66,211.23,30.59,38.68,622.46,26.38
AGO,5,19,NA,4.86,0.57,25.79,48.04,4.75,244.92,26.75,51.88,622.49,38.3
AGO,5,20,NA,3.14,0.53,21.49,58.15,4.38,287.46,20.35,76.29,624.04,31.85
AGO,5,21,NA,3.33,0.68,21.97,35.62,3.59,20.85,20.21,78.62,625.02,23.22
AGO,5,22,NA,5.32,1.05,23.98,25.16,2.99,170.71,19.34,83.48,625.33,NA
AGO,5,23,NA,3.32,0.6,19.84,31.96,1.71,293.59,19.16,81.85,625.78,15.3
AGO,6,0,NA,4.36,0.57,22.09,13.5,1.87,94.5,19.24,82.95,626.15,NA
AGO,6,1,NA,6.75,0.44,27.3,20.17,1.73,119.73,18.82,82.8,625.77,NA
AGO,6,2,NA,4.52,0.44,34.51,32.9,1.86,110.63,18.68,81.32,625.53,18.51
AGO,6,3,NA,16.4,0.29,29.64,38.46,1.25,5.41,18.45,81.23,625.13,25.29
AGO,6,4,NA,4.11,0.35,28.22,35.88,0.86,274.38,17.89,84.9,625.04,16.15
AGO,6,5,NA,3.14,0.33,23.95,26.43,0.82,300.49,17.77,85.47,624.88,12.83
AGO,6,6,NA,2.99,0.41,22.85,25.53,0.69,30.37,18.07,85.13,625.04,16.61
AGO,6,7,NA,3.31,0.54,29.18,23.88,1.14,120.27,17.81,85.25,625.05,21.71
AGO,6,8,NA,3.86,0.68,27.2,54.8,1.33,131.93,18.12,83.83,625.27,25.16
AGO,6,9,NA,4.74,0.68,30.94,59.18,2.15,116.39,19.9,78.61,625.52,25.79
AGO,6,10,NA,10.22,0.65,36.85,87.82,1.95,132.68,21.53,73.5,625.5,51.29
AGO,6,11,NA,17.52,0.54,37.21,118.13,1.94,133.23,23.49,66.33,625.36,55.09
AGO,6,12,NA,27.99,0.4,31.25,79.72,1.67,132.23,25.47,58.9,625.09,36.73
AGO,6,13,NA,9.66,0.41,23.63,61.54,1.83,192.09,26.73,51.99,624.65,22.24
AGO,6,14,NA,4.27,0.45,19.18,43.32,1.74,222.18,27.82,49.52,624.04,18.04
AGO,6,15,NA,5.91,0.45,20.02,41.39,1.82,243.94,29.02,44.11,623.35,8.96
AGO,6,16,NA,6.44,0.34,15.01,50.11,1.71,357.86,29.46,43.58,622.74,17.06
AGO,6,17,NA,2.85,0.32,19.24,34.18,2.47,152.46,29.56,38.46,622.51,13.15
AGO,6,18,NA,1.87,0.3,20.73,17.36,3.61,164.64,28.51,45.02,621.99,12.33
AGO,6,19,NA,1.89,0.3,21.37,29.56,4.92,194.29,26.16,53.82,622.55,15.19
AGO,6,20,NA,1.77,0.42,20.97,28.37,2.66,213.66,23.15,62.91,623.35,16.91
AGO,6,21,NA,3.38,0.53,22.5,27.82,3.44,91.72,22.86,63.36,623.91,4.8
AGO,6,22,NA,3.69,0.68,14.88,33.52,4.51,349.16,17.27,86.15,625.8,24.66
AGO,6,23,NA,2.9,0.43,13.45,21.56,1.99,90.81,17.76,83.22,625.81,12.66
AGO,7,0,NA,1.97,0.26,15.03,10.82,2.61,292.88,17.85,85.67,625.4,9.04
AGO,7,1,NA,12.43,0.39,21.51,9.35,1.8,14.66,18.53,83.46,625.58,NA
AGO,7,2,NA,5.66,0.29,19.58,37.89,1.16,133.62,18.52,83.79,625.37,16.33
AGO,7,3,NA,4.11,0.44,19.48,27.7,1.79,194.58,18.09,85.65,625.3,23.99
AGO,7,4,NA,2.81,0.25,14.28,31.06,1.1,245.93,18.08,84.81,625.3,13.62
AGO,7,5,NA,1.94,0.2,14.43,16.29,0.74,275.01,17.95,85.26,625.01,NA
AGO,7,6,NA,1.62,0.27,19.8,25.23,0.64,280.17,17.93,85.79,625.15,12.39
AGO,7,7,NA,1.62,0.75,28.46,26.76,0.68,198.46,18.2,84.64,625.28,19.01
AGO,7,8,NA,1.54,1.47,27.99,42.01,0.6,205.23,19.06,82.13,625.55,15.3
AGO,7,9,NA,2.19,1.73,27.7,45.44,0.86,86.03,20.55,74.79,625.67,11.24
AGO,7,10,NA,12.16,0.84,28.73,41.8,0.94,65.26,21.9,68.7,625.61,23.05
AGO,7,11,NA,36.45,1.44,38.99,92,1.31,273.08,23.59,62.64,625.31,65.82
AGO,7,12,NA,19.81,1.06,33.62,138.7,2.37,265.47,24.46,57.16,624.97,65.55
AGO,7,13,NA,9.45,0.82,26.51,86.09,2.43,291.71,25.84,51.93,624.4,35.43
AGO,7,14,NA,5.22,0.55,21.19,55.65,2.12,288.93,27.05,48.08,623.87,19.3
AGO,7,15,NA,4.14,0.58,20.97,44.59,2.48,288.18,28.15,47.8,623.21,20.52
AGO,7,16,NA,5.39,0.61,18.6,48.93,2.3,287.51,28.91,45.74,622.57,17.9
AGO,7,17,NA,4.37,0.6,21.35,51.56,2.58,294.66,29.22,45.25,621.79,20.96
AGO,7,18,NA,2.19,0.62,27,40.91,3.25,257.16,29.55,44.07,621.3,14.85
AGO,7,19,NA,1.9,0.76,31.77,47.74,3.85,231.03,28.51,49.79,621.47,18.77
AGO,7,20,NA,1.9,0.88,34.48,35.66,3,247.4,27.12,53.94,621.73,13.88
AGO,7,21,NA,1.69,0.76,28.24,50.15,3.74,293.73,24.33,58.64,622.67,13.86
AGO,7,22,NA,4.39,0.51,20.43,41.62,2.47,166.64,21.04,70.94,623.54,10.81
AGO,7,23,NA,3.16,0.45,23.01,33.37,3.47,222.34,20.2,74.29,624.69,11.33
AGO,8,0,NA,1.74,0.22,14.96,32.58,2.37,246.89,18.64,77.32,625.21,8.67
AGO,8,1,NA,1.41,0.14,14.14,11.44,1.84,296.15,18.24,78.99,625.33,8.21
AGO,8,2,NA,1.22,0.13,16.89,10.48,1.75,299.41,18.22,80.68,625.06,5.83
AGO,8,3,NA,1.27,0.1,14.76,11.67,1.01,261.4,18.35,77.87,625.05,6.89
AGO,8,4,NA,1.26,0.11,16.08,11.48,0.92,300.38,18.11,79.48,624.68,7.6
AGO,8,5,NA,1.4,0.12,21.07,11.47,1.14,3.9,17.71,79.27,624.42,9.65
AGO,8,6,NA,1.74,0.36,30,19.91,1.59,131.9,17.31,79.78,624.56,10.27
AGO,8,7,NA,1.74,0.9,32.64,45.84,1,155.38,17.07,81,624.79,15.37
AGO,8,8,NA,2.64,1.15,31.24,69.95,1.11,285.44,18.41,76.67,625.22,8.66
AGO,8,9,NA,11.28,0.94,26.03,96.17,1.97,102.69,20.21,72.35,625.46,23.45
AGO,8,10,NA,4.89,0.52,17.55,69.21,3.65,64.92,22.56,57.66,625.45,13.41
AGO,8,11,NA,13.51,0.5,18.05,27.46,3.4,70.87,23.66,50.14,625.43,12.42
AGO,8,12,NA,10.15,0.5,16.68,29.15,3.52,73.28,24.7,48.75,625.18,14.57
AGO,8,13,NA,15.34,0.49,19.66,23.1,3.43,92.62,25.58,47.76,624.82,11.26
AGO,8,14,NA,16.72,0.37,17.05,54.35,3.46,73.33,26.37,44.49,624.17,18.87
AGO,8,15,NA,13.55,0.33,17.23,25.11,3.19,90.42,27.94,38.38,623.39,7.93
AGO,8,16,NA,12.52,0.75,16.07,22.17,2.77,87.24,28.67,37.73,622.65,10.23
AGO,8,17,NA,13.15,0.79,15.8,33.16,2.02,99.75,29.58,36.96,622.07,14.24
AGO,8,18,NA,14.04,0.49,22.67,31.84,2.52,122.07,29.21,38.55,621.61,18.19
AGO,8,19,NA,6.28,0.43,23.66,46.4,1.93,113.15,28.63,39.99,621.71,20.28
AGO,8,20,NA,4.44,0.66,31.72,40.8,2.39,297.91,27.11,48.08,622.11,22.82
AGO,8,21,NA,2.35,0.33,15.75,57.94,3.98,55.77,26.11,42.51,622.9,11.68
AGO,8,22,NA,2.69,0.24,16.54,24.28,5.17,56.34,24.06,52.43,623.51,15.46
AGO,8,23,NA,14.73,0.38,16.16,37.64,4.9,55.45,23.05,56.53,624.11,16.06
AGO,9,0,NA,8.38,0.52,14.98,35.55,4.86,54.56,22.03,58.74,624.4,15.12
AGO,9,1,NA,2.26,0.19,12.6,18.65,5.11,53.63,21.06,60.77,624.55,15.8
AGO,9,2,NA,5.85,0.29,11.83,28.18,3.83,56.99,20.43,64,624.72,15.72
AGO,9,3,NA,19.18,1.37,11.75,25.63,3.06,56.09,20.13,66.02,624.68,16.79
AGO,9,4,NA,3.25,0.31,11.05,32.32,2.53,57.84,19.4,67.69,624.41,19.22
AGO,9,5,NA,2.81,0.15,11.77,26.24,2.05,47.9,18.95,68.62,624.61,16.06
AGO,9,6,NA,1.86,0.14,14.17,32.84,2.83,55.68,18.86,68.84,624.99,17.22
AGO,9,7,NA,1.6,0.2,16.48,27.06,3.55,49.16,18.67,68.81,625.06,16.27
AGO,9,8,NA,31.79,1.52,19.28,34.71,3.58,58.19,19.56,64.48,625.21,10.76
AGO,9,9,NA,5.3,0.82,18.8,27.61,3.21,62.06,20.96,61.08,625.51,8.02
AGO,9,10,NA,5.26,0.92,18.34,44.98,5.08,53.23,22.36,54.8,625.71,12.91
AGO,9,11,NA,4.3,0.91,18.1,24.32,5.03,57.16,23.52,50.01,625.77,9.82
AGO,9,12,NA,9.68,1.64,18.36,27.64,4.38,61.27,25.11,44.56,625.42,8.61
AGO,9,13,NA,4.51,0.62,17.82,28.29,4.61,68.85,26.08,39.01,624.84,7.99
AGO,9,14,NA,2.48,0.41,15.92,18.09,4.08,72.18,27.3,36.11,624.19,3.52
AGO,9,15,NA,1.48,0.31,15.28,17.29,3.74,69.27,28.01,34.56,623.74,4.17
AGO,9,16,NA,1.22,0.21,16.04,22.85,4.96,56.88,28.5,31.32,623.33,6.85
AGO,9,17,NA,1.21,0.19,14.76,22.14,4.78,50.9,28.65,31.96,623.09,6.1
AGO,9,18,NA,1.34,0.24,14.7,29.48,4.67,57.41,27.92,33.31,623.01,10.77
AGO,9,19,NA,1.18,0.26,16.48,24.98,4.81,52.88,26.8,38.07,623.3,8.71
AGO,9,20,NA,2.17,0.27,17.2,26.27,2.99,49.89,25.5,42.48,623.73,8.79
AGO,9,21,NA,1.57,0.33,15.24,31.3,3.55,51.93,24.58,44.01,624.24,8.29
AGO,9,22,NA,4.79,0.64,13.87,19.12,4.2,51.18,23.92,46.79,624.49,3.83
AGO,9,23,NA,7.33,1.26,12.83,23.18,4.31,48.9,23.13,52.02,624.89,11.12
AGO,10,0,NA,3.25,0.51,11.59,32.75,3.34,50.38,22.12,58.84,625.21,9.29
AGO,10,1,NA,1.82,0.23,9.41,13.54,3.08,63.71,21.71,60.51,624.86,4.71
AGO,10,2,NA,1.46,0.16,9.08,16.39,2.38,55.51,21.18,62.75,624.48,3.57
AGO,10,3,NA,1.27,0.14,9.49,12.57,2.57,96.35,20.97,63.12,624.01,5.95
AGO,10,4,NA,1.15,0.13,8.95,12.46,3.19,63.21,21.02,62.99,623.76,6.59
AGO,10,5,NA,1.27,0.13,13.3,10.04,2.61,323.58,20.69,65.04,623.64,1.53
AGO,10,6,NA,1.17,0.13,10.62,6.25,3.65,61.25,20.65,66.35,623.57,4.32
AGO,10,7,NA,1.06,0.25,13.9,8.93,2.14,88.86,20.36,68.14,623.46,2.78
AGO,10,8,NA,1.15,0.4,15.14,13.22,3.28,251.57,20.87,64.71,623.62,4.84
AGO,10,9,NA,1.17,0.43,16,17.11,3.28,284.46,21.72,61.44,623.75,0.54
AGO,10,10,NA,1.25,0.45,14.49,19.37,3.6,118.1,21.93,60.7,623.99,6.78
AGO,10,11,NA,1,0.45,16,16.82,4.02,91.59,22.11,61.39,623.93,1.13
AGO,10,12,NA,1.44,0.54,16.1,16.77,3.62,129.16,22.2,61.87,623.82,1.81
AGO,10,13,NA,1.45,0.56,16.55,17.34,4.19,78.57,22.68,60.74,623.53,1.69
AGO,10,14,NA,1.29,0.48,16.49,18.62,5.38,71.71,23.72,57.09,623.05,1.09
AGO,10,15,NA,1.06,0.31,13.85,14.91,5.42,70.26,22.87,61.08,622.85,9.23
AGO,10,16,NA,1.09,0.27,14.49,15.47,5.23,58.86,22.49,61.59,622.62,4.7
AGO,10,17,NA,1.01,0.28,14.26,14.35,4.78,52.53,21.87,65.07,622.72,1.86
AGO,10,18,NA,1.17,0.46,15.32,13.89,4.94,52.85,21.26,67.88,622.88,2.62
AGO,10,19,NA,22.21,3.04,18.95,7.41,5.71,61.13,21.57,66.73,623.01,NA
AGO,10,20,NA,42.49,2.02,19.76,18.27,5.99,67.66,20.74,71.26,623.51,11.51
AGO,10,21,NA,37.51,0.85,22.33,22.66,5.09,76,20.86,69.86,623.86,7.29
AGO,10,22,NA,29.69,0.44,21.44,23.53,4.47,77.4,20.88,69.42,624.32,13.8
AGO,10,23,NA,32.57,0.29,21.04,14.64,4.1,79.4,20.65,70.04,624.87,10.13
AGO,11,0,NA,31.5,0.21,21.86,23.72,4.62,81.74,20.06,72.75,625.04,17.08
AGO,11,1,NA,46.03,0.2,21.66,24.03,4.13,78.05,19.92,73.09,625.1,12.07
AGO,11,2,NA,47.37,0.2,20.16,11.36,3.02,88.05,19.71,74.06,625.12,NA
AGO,11,3,NA,40.55,0.19,20.58,21.44,3.25,77.83,19.91,72.85,625.02,15.84
AGO,11,4,NA,46.15,0.19,20.5,23.72,2.77,84.92,19.83,72.34,624.91,17.49
AGO,11,5,NA,23.13,0.19,17.99,21.46,3.45,99.72,19.53,71.93,624.94,12.39
AGO,11,6,NA,16.57,0.25,21.53,18.58,3.89,100.95,19.36,72.8,625.08,12.4
AGO,11,7,NA,25.3,0.33,21.34,30.76,3.78,92.7,18.99,74.6,625.42,19.16
AGO,11,8,NA,40.31,0.41,20.88,28.37,3.38,81.55,19.93,70.22,625.95,7.34
AGO,11,9,NA,33.02,0.42,21.82,24.6,4.33,90.4,21.35,65.41,626.32,16.97
AGO,11,10,NA,30.31,0.37,18.71,26.98,5.62,73.54,22.41,60.56,626.31,15.57
AGO,11,11,NA,22.31,0.44,19.62,20.61,5.29,86.54,23.68,56.12,626.36,15.06
AGO,11,12,NA,25.37,0.43,19.01,30.89,4.89,91.78,25.17,51.59,626.27,NA
AGO,11,13,NA,17.5,0.38,19.56,133.11,3.93,102.14,26.21,47.34,625.75,28.02
AGO,11,14,NA,19.52,0.45,18.23,42.86,3.43,85.13,26.98,44.99,625.07,18.53
AGO,11,15,NA,13.72,0.51,17.44,35.82,3.05,84.67,27.96,40.83,624.36,12.54
AGO,11,16,NA,13.41,0.7,16.71,27.51,2.9,85.76,28.62,39.49,623.74,12.62
AGO,11,17,NA,8.97,0.68,14.53,32.7,2.99,70.04,28.96,36.79,623.02,14.69
AGO,11,18,NA,23.38,0.75,19.58,18.89,3.66,79.83,29.34,34.81,622.81,14.35
AGO,11,19,NA,26.71,0.57,27.49,43.09,3.94,109.81,28.07,40.63,622.89,26.15
AGO,11,20,NA,6.28,0.73,30.36,65.75,2.83,124.51,24.07,59.8,623.58,29.61
AGO,11,21,NA,27.72,0.68,30.29,57.96,3.44,92.52,24.38,54.69,624.22,17.14
AGO,11,22,NA,30.41,0.47,24.86,45.68,5.04,90.66,23.83,52.32,624.78,23.58
AGO,11,23,NA,37.2,0.37,23.46,38.27,4,86.3,22.86,55.67,625.29,19.59
AGO,12,0,NA,36.22,0.33,22.21,31.66,4.5,89.63,22.26,59.85,625.78,20.52
AGO,12,1,NA,39.78,0.3,20.98,32.76,4.25,82.52,21.52,63.86,625.78,19.57
AGO,12,2,NA,49.78,0.29,22.28,37.02,3.13,80.71,20.71,65.14,625.65,19.74
AGO,12,3,NA,44.22,0.37,19.52,28.03,2.84,82.66,20.34,66.62,625.52,17.72
AGO,12,4,NA,36.14,0.33,20.9,22.42,2.99,75.59,19.82,68.75,625.32,10.41
AGO,12,5,NA,20.65,1.89,15.49,22.97,3.28,56.99,19.67,67.12,625.13,9.92
AGO,12,6,NA,51.24,1.29,20.69,15.52,3.48,76.42,18.75,71.46,625.21,7.5
AGO,12,7,NA,22.81,1.89,16.43,15.47,3.64,63.5,18.52,70.66,625.4,NA
