DATOS MÓVILES  DE ACUERDO AL ÍNDICE AIRE Y SALUD_NATIVITAS 2020,,,,,,,,
NOTA: LOS DATOS SON PREVALIDADOS,,,,,,,,
,,,,,,,,
MES,DIA,HORA,O3 Horario [ppm],O3 Promedio de 8 hrs. [ppm],SO2 promedio de 24 hrs. [ppm],CO Promedio de 8 hrs. [ppm],PM10 Promedio ponderado  de 12 hrs. [µg/m³],NO2 Horario [ppm]
DIC,2,23,0.0121,0.0221,0.0039,3.541,79,NA
DIC,3,0,0.0043,0.0160,0.0040,3.613,76,NA
DIC,3,1,0.0009,0.0106,0.0041,3.632,70,NA
DIC,3,2,0.0007,0.0080,0.0042,3.598,68,NA
DIC,3,3,0.0002,0.0054,0.0043,3.601,65,NA
DIC,3,4,0.0001,0.0034,0.0044,3.592,62,NA
DIC,3,5,0.0001,0.0023,0.0045,3.582,60,NA
DIC,3,6,0.0002,0.0008,0.0046,3.573,59,NA
DIC,3,7,0.0003,0.0004,0.0046,3.562,61,NA
DIC,3,8,0.0004,0.0005,0.0047,3.533,62,NA
DIC,3,9,0.0022,0.0020,0.0048,3.515,65,NA
DIC,3,10,0.0122,0.0044,0.0049,3.488,69,NA
DIC,3,11,0.0199,0.0083,0.0050,3.452,64,NA
DIC,3,12,0.0316,0.0134,0.0051,3.425,59,NA
DIC,3,13,0.0405,0.0184,0.0051,3.378,45,NA
DIC,3,14,0.0406,0.0227,0.0051,3.337,35,NA
DIC,3,15,0.0342,0.0270,0.0051,3.302,35,NA
DIC,3,16,0.0348,0.0311,0.0051,3.261,38,NA
DIC,3,17,0.0351,0.0330,0.0051,3.254,38,NA
DIC,3,18,0.0276,0.0330,0.0051,3.262,39,NA
DIC,3,19,0.0195,0.0312,0.0051,3.288,47,NA
DIC,3,20,0.0172,0.0284,0.0051,3.309,53,NA
DIC,3,21,0.0181,0.0250,0.0051,3.353,54,NA
DIC,3,22,0.0133,0.0209,0.0054,3.416,48,NA
DIC,3,23,0.0021,0.0168,0.0056,3.477,60,NA
DIC,4,0,0.0012,0.0125,0.0060,3.529,81,NA
DIC,4,1,0.0007,0.0091,0.0062,3.546,81,NA
DIC,4,2,0.0006,0.0067,0.0062,3.552,81,NA
DIC,4,3,0.0004,0.0046,0.0063,3.560,73,NA
DIC,4,4,0.0003,0.0024,0.0064,3.573,69,NA
DIC,4,5,0.0004,0.0007,0.0065,3.567,67,NA
DIC,4,6,0.0002,0.0005,0.0065,3.531,66,NA
DIC,4,7,0.0001,0.0004,0.0065,3.507,68,NA
DIC,4,8,0.0003,0.0004,0.0072,3.499,75,NA
DIC,4,9,0.0006,0.0006,0.0084,3.518,86,NA
DIC,4,10,0.0023,0.0021,0.0088,3.504,111,NA
DIC,4,11,0.0124,0.0053,0.0088,3.468,101,NA
DIC,4,12,0.0265,0.0091,0.0087,3.434,71,NA
DIC,4,13,0.0305,0.0125,0.0087,3.409,48,NA
DIC,4,14,0.0273,0.0158,0.0087,3.400,37,NA
DIC,4,15,0.0262,0.0187,0.0087,3.381,37,NA
DIC,4,16,0.0236,0.0218,0.0087,3.352,40,NA
DIC,4,17,0.0259,0.0243,0.0088,3.333,42,NA
DIC,4,18,0.0218,0.0244,0.0088,3.368,43,NA
DIC,4,19,0.0136,0.0217,0.0088,3.465,49,NA
DIC,4,20,0.0050,0.0185,0.0087,3.540,54,NA
DIC,4,21,0.0042,0.0153,0.0087,3.615,56,NA
DIC,4,22,0.0020,0.0122,0.0085,3.663,59,NA
DIC,4,23,0.0014,0.0096,0.0081,3.685,53,NA
DIC,5,0,0.0028,0.0065,0.0077,3.691,54,NA
DIC,5,1,0.0013,0.0041,0.0075,3.674,52,NA
DIC,5,2,0.0025,0.0026,0.0074,3.631,45,NA
DIC,5,3,0.0017,0.0027,0.0072,3.538,41,NA
DIC,5,4,0.0056,0.0023,0.0070,3.472,31,NA
DIC,5,5,0.0008,0.0022,0.0069,3.400,29,NA
DIC,5,6,0.0017,0.0021,0.0068,3.385,30,NA
DIC,5,7,0.0006,0.0018,0.0068,3.420,36,NA
DIC,5,8,0.0002,0.0020,0.0064,3.421,56,NA
DIC,5,9,0.0026,0.0032,0.0053,3.420,65,NA
DIC,5,10,0.0121,0.0057,0.0048,3.408,67,NA
DIC,5,11,0.0222,0.0083,0.0046,3.407,46,NA
DIC,5,12,0.0260,0.0116,0.0046,3.401,32,NA
DIC,5,13,0.0274,0.0150,0.0046,3.393,27,NA
DIC,5,14,0.0288,0.0186,0.0046,3.352,30,NA
DIC,5,15,0.0295,0.0222,0.0045,3.289,30,NA
DIC,5,16,0.0293,0.0255,0.0045,3.276,31,NA
DIC,5,17,0.0289,0.0271,0.0045,3.284,34,NA
DIC,5,18,0.0251,0.0272,0.0044,3.311,50,NA
DIC,5,19,0.0228,0.0260,0.0044,3.335,54,NA
DIC,5,20,0.0160,0.0244,0.0044,3.370,61,NA
DIC,5,21,0.0148,0.0215,0.0044,3.439,68,NA
DIC,5,22,0.0059,0.0182,0.0044,3.513,72,NA
DIC,5,23,0.0031,0.0155,0.0044,3.525,66,NA
DIC,6,0,0.0075,0.0134,0.0044,3.521,54,NA
DIC,6,1,0.0120,0.0113,0.0044,3.526,45,NA
DIC,6,2,0.0085,0.0090,0.0044,3.526,38,NA
DIC,6,3,0.0043,0.0075,0.0044,3.516,37,NA
DIC,6,4,0.0043,0.0061,0.0044,3.503,38,NA
DIC,6,5,0.0036,0.0058,0.0044,3.454,43,NA
DIC,6,6,0.0031,0.0055,0.0044,3.409,46,NA
DIC,6,7,0.0008,0.0047,0.0043,3.446,47,NA
DIC,6,8,0.0006,0.0034,0.0041,3.492,49,NA
DIC,6,9,0.0019,0.0029,0.0045,3.502,64,NA
DIC,6,10,0.0043,0.0036,0.0048,3.515,74,NA
DIC,6,11,0.0104,0.0052,0.0051,3.515,68,NA
DIC,6,12,0.0166,0.0080,0.0053,3.509,69,NA
DIC,6,13,0.0266,0.0115,0.0054,3.496,51,NA
DIC,6,14,0.0306,0.0148,0.0055,3.470,36,NA
DIC,6,15,0.0277,0.0184,0.0055,3.427,31,NA
DIC,6,16,0.0294,0.0216,0.0056,3.397,27,NA
DIC,6,17,0.0273,0.0236,0.0057,3.395,31,NA
DIC,6,18,0.0204,0.0241,0.0057,3.413,54,NA
DIC,6,19,0.0144,0.0229,0.0057,3.461,52,NA
DIC,6,20,0.0071,0.0207,0.0057,3.494,47,NA
DIC,6,21,0.0084,0.0177,0.0057,3.538,43,NA
DIC,6,22,0.0072,0.0154,0.0057,3.554,41,NA
DIC,6,23,0.0090,0.0134,0.0058,3.578,36,NA
DIC,7,0,0.0109,0.0111,0.0058,3.553,35,NA
DIC,7,1,0.0095,0.0095,0.0059,3.518,29,NA
DIC,7,2,0.0090,0.0087,0.0060,3.460,31,NA
DIC,7,3,0.0117,0.0094,0.0060,3.382,31,NA
DIC,7,4,0.0132,0.0101,0.0059,3.323,30,NA
DIC,7,5,0.0152,0.0112,0.0059,3.260,26,NA
DIC,7,6,0.0159,0.0122,0.0058,3.228,24,NA
