DATOS HORARIOS 2022_DIF,,,,,,,,,,,,,,
NOTA: LOS DATOS SON PREVALIDADOS,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
MES,DIA,HORA,O3 [ppm],SO2 [ppm],CO [ppm],NO2 [ppm],PM10 [µg/m³],PM2.5 [µg/m³],TEMP,WS,WD,HR,PBAR,UV
AGOSTO,11,7,0.006,0.008,0.7,NA,42,NA,NA,1.84,71.29,NA,NA,0.02
AGOSTO,11,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AGOSTO,11,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AGOSTO,11,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AGOSTO,11,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AGOSTO,11,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AGOSTO,11,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AGOSTO,11,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AGOSTO,11,15,0.048,0.008,0.34,NA,5,22,28.37,3.33,86.72,25.79,623.57,5.02
AGOSTO,11,16,0.05,0.008,0.55,NA,42,1,29.31,2.95,113.68,24.33,622.81,3.79
AGOSTO,11,17,0.052,0.008,0.55,NA,50,1,29.94,3.02,106.45,24.27,622.05,2.31
AGOSTO,11,18,0.052,0.008,0.64,NA,26,2,30.01,2.36,113.04,23.96,621.7,0.96
AGOSTO,11,19,0.055,0.008,0.47,NA,38,5,28.04,3.32,270.27,30.78,621.84,0.11
