DATOS HORARIOS 2022_DIF,,,,,,,,,,,,,,
NOTA: LOS DATOS SON PREVALIDADOS,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
MES,DIA,HORA,O3 [ppm],SO2 [ppm],CO [ppm],NO2 [ppm],PM10 [µg/m³],PM2.5 [µg/m³],TEMP,WS,WD,HR,PBAR,UV
SEPTIEMBRE,1,22,0.026,0.005,0.66,NA,33,8,21.82,2.56,188.5,62.46,622.57,NA
SEPTIEMBRE,1,23,0.032,0.005,0.6,NA,22,9,21.04,2.31,199.55,63.03,622.98,NA
SEPTIEMBRE,2,0,0.028,0.005,0.57,NA,24,11,20.34,1.21,222.16,67.91,623.27,NA
SEPTIEMBRE,2,1,0.025,0.005,0.58,NA,22,12,19.48,1.78,125.78,75.62,623.3,NA
SEPTIEMBRE,2,2,0.016,0.005,0.56,NA,25,11,19.81,1.7,74.44,73.2,623.16,NA
SEPTIEMBRE,2,3,0.014,0.007,0.53,NA,23,13,19.48,2,66.34,71.72,623.1,NA
SEPTIEMBRE,2,4,0.018,0.007,0.53,NA,16,12,19.33,3.23,65.63,71.38,622.95,NA
SEPTIEMBRE,2,5,0.016,0.007,0.59,NA,24,11,18.85,2.4,74.73,73.64,623.03,NA
SEPTIEMBRE,2,6,0.006,0.006,0.93,0.011,31,12,17.48,2.3,121.02,81.64,623.25,NA
SEPTIEMBRE,2,7,0.005,0.006,1.06,0.011,53,12,16.99,2.32,130.18,83.67,623.46,NA
SEPTIEMBRE,2,8,0.008,0.006,1.1,0.01,59,14,18.27,2.88,96.71,78.99,623.41,NA
SEPTIEMBRE,2,9,0.017,0.005,0.84,0.006,46,21,20.47,4.54,82.27,71.76,623.4,0.91
SEPTIEMBRE,2,10,0.023,0.005,0.81,0.007,36,12,22.13,3.81,91.72,62.85,623.59,2.1
SEPTIEMBRE,2,11,0.031,0.005,0.78,0.006,32,9,23.59,4.02,80.81,55.77,623.74,3.45
SEPTIEMBRE,2,12,0.034,0.005,0.82,NA,26,8,25.25,2.91,80.15,49.27,623.3,3.54
SEPTIEMBRE,2,13,0.034,0.006,0.9,0.008,49,10,26.32,3.53,87.41,45.43,622.83,4.17
SEPTIEMBRE,2,14,0.038,0.006,0.77,NA,64,11,27.42,3.42,85.47,40.94,622.27,3.89
SEPTIEMBRE,2,15,0.038,0.006,0.78,NA,64,7,27.53,3.09,99.66,40.07,621.74,2.16
SEPTIEMBRE,2,16,0.033,0.006,0.82,NA,42,7,27.43,2.92,95.02,40.13,621.34,1.03
SEPTIEMBRE,2,17,0.033,0.008,0.71,NA,44,7,27.59,3.86,51.77,38.43,620.9,0.69
SEPTIEMBRE,2,18,0.03,0.014,0.74,NA,24,9,27.7,4.76,53.87,38.17,620.8,NA
SEPTIEMBRE,2,19,0.022,0.029,0.86,0.011,50,14,26.47,3.52,59.35,41.49,620.96,NA
SEPTIEMBRE,2,20,0.02,0.025,0.78,NA,52,14,24.93,3.68,50.62,47.6,621.5,NA
SEPTIEMBRE,2,21,0.022,0.01,0.67,NA,32,14,23.51,4.09,40.55,52.43,622.22,NA
SEPTIEMBRE,2,22,0.021,0.011,0.62,NA,31,12,22.34,4.65,53.87,60.67,622.82,NA
SEPTIEMBRE,2,23,0.021,0.031,0.59,NA,47,16,21.71,5.02,63.91,62.51,623.22,NA
SEPTIEMBRE,3,0,0.021,0.028,0.56,NA,37,25,21.23,4.13,64.15,65.83,623.4,NA
SEPTIEMBRE,3,1,0.018,0.014,0.55,NA,19,19,20.23,1.98,100.39,71.53,623.71,NA
SEPTIEMBRE,3,2,0.025,0.008,0.54,NA,14,10,19.85,2.96,85.21,72.35,623.67,NA
SEPTIEMBRE,3,3,0.023,0.006,0.53,NA,13,12,19.07,3.11,77.51,76.74,623.35,NA
SEPTIEMBRE,3,4,0.019,0.006,0.55,NA,17,10,18.76,2.43,91.97,78.65,623.12,NA
SEPTIEMBRE,3,5,0.013,0.006,0.58,NA,15,7,18.01,2.32,95.14,82.31,623.13,NA
SEPTIEMBRE,3,6,0.013,0.006,0.7,0.009,23,7,17.58,2.04,83.71,84.11,623.47,NA
SEPTIEMBRE,3,7,0.01,0.007,0.81,0.011,34,8,17.84,1.95,79.95,81.19,623.69,NA
SEPTIEMBRE,3,8,0.01,0.007,0.85,0.008,39,8,18.52,2.18,106.26,78.05,623.74,NA
SEPTIEMBRE,3,9,0.016,0.006,0.88,0.006,32,21,21.09,3.18,93.56,67.21,624.05,1.11
SEPTIEMBRE,3,10,0.019,0.006,0.9,0.006,31,8,21.72,2.79,110.17,63.94,624.36,1.13
SEPTIEMBRE,3,11,0.022,0.005,0.84,0.006,30,9,22.99,3.55,72.1,58.85,624.39,2.19
SEPTIEMBRE,3,12,0.024,0.005,0.89,0.007,59,9,23.75,3.03,84.1,55.4,624.05,3.08
SEPTIEMBRE,3,13,0.028,0.007,0.82,0.007,164,7,25.43,3.42,78.47,49.87,623.2,3.68
SEPTIEMBRE,3,14,0.025,0.007,0.9,0.007,92,6,25.56,3.93,84.87,48.4,622.49,1.57
SEPTIEMBRE,3,15,0.028,0.01,0.8,0.007,46,7,26.7,4.26,62.4,43.08,621.75,3.1
SEPTIEMBRE,3,16,0.027,0.016,0.73,NA,41,8,27.01,4.2,62.77,41.17,621.2,1.53
SEPTIEMBRE,3,17,0.024,0.02,0.71,NA,43,13,25.95,5.44,42.55,46.06,621.04,NA
SEPTIEMBRE,3,18,0.024,0.009,0.67,NA,28,12,25.59,6.19,44.33,48.27,621.11,NA
SEPTIEMBRE,3,19,0.02,0.01,0.68,NA,43,8,23.64,5.55,43.24,56.3,621.73,NA
SEPTIEMBRE,3,20,0.016,0.027,0.72,NA,33,9,22.47,4.37,55.01,59.54,622.1,NA
SEPTIEMBRE,3,21,0.016,0.02,0.73,NA,40,21,21.62,4.05,64.63,63.19,622.65,NA
SEPTIEMBRE,3,22,0.018,0.014,0.64,NA,20,6,20.76,4.44,50.84,67.03,623.04,NA
SEPTIEMBRE,3,23,0.016,0.022,0.69,NA,24,8,20.24,3.28,74.67,69.33,623.43,NA
SEPTIEMBRE,4,0,0.015,0.01,0.63,NA,21,10,18.95,2.84,81.3,77.08,623.65,NA
SEPTIEMBRE,4,1,0.014,0.007,0.6,NA,15,8,18.79,2.49,97.32,77.76,623.4,NA
SEPTIEMBRE,4,2,0.017,0.006,0.56,NA,12,3,18.87,3.77,75.8,76,622.81,NA
SEPTIEMBRE,4,3,0.017,0.006,0.55,NA,15,4,18.52,3.81,82.01,77.13,622.62,NA
SEPTIEMBRE,4,4,0.016,0.005,0.55,NA,14,7,17.81,4.75,73.24,79.04,622.55,NA
SEPTIEMBRE,4,5,0.015,0.005,0.55,NA,21,8,17.4,3.28,88.93,76.28,622.89,NA
SEPTIEMBRE,4,6,0.013,0.005,0.57,NA,26,8,16.83,3.36,74.53,77.29,623.25,NA
SEPTIEMBRE,4,7,0.013,0.005,0.63,NA,27,8,16.8,3.52,70.01,76.44,623.25,NA
SEPTIEMBRE,4,8,0.012,0.005,0.7,0.005,21,3,17.71,2.86,79.53,71.52,623.47,NA
SEPTIEMBRE,4,9,0.016,0.005,0.73,0.005,30,21,19.14,3.78,76.16,64.9,623.5,0.96
SEPTIEMBRE,4,10,0.019,0.005,0.76,0.004,27,5,20.96,4.05,82.19,58.69,623.39,2.3
SEPTIEMBRE,4,11,0.023,0.005,0.84,0.005,27,5,22.79,3.65,97.71,54.27,623.1,3.19
SEPTIEMBRE,4,12,0.024,0.005,0.8,0.006,35,8,24.37,5.24,92.13,49.72,622.54,4.75
SEPTIEMBRE,4,13,0.027,0.005,0.77,0.005,56,10,25.42,6.57,91.88,45.52,621.9,5.35
SEPTIEMBRE,4,14,0.028,0.005,0.78,0.005,56,9,25.96,6.21,93.78,43.1,621.34,4.12
SEPTIEMBRE,4,15,0.03,0.005,0.74,NA,38,8,27.12,6.07,86.73,40.19,620.87,4.23
SEPTIEMBRE,4,16,0.031,0.005,0.72,NA,40,9,27.78,5.91,74.05,37.94,620.12,2.91
SEPTIEMBRE,4,17,0.031,0.005,0.66,NA,31,15,27.92,5.51,70.07,37.22,619.66,1.27
SEPTIEMBRE,4,18,0.029,0.005,0.69,NA,38,3,27.2,4.98,70.1,38.19,619.6,NA
SEPTIEMBRE,4,19,0.02,0.021,0.7,NA,33,6,25.44,4.69,57.12,47.77,619.82,NA
SEPTIEMBRE,4,20,0.017,0.023,0.73,NA,76,11,23.4,4.99,70.73,54.86,620.43,NA
SEPTIEMBRE,4,21,0.02,0.008,0.68,NA,100,7,22.27,5.24,71.86,57.06,621.31,NA
SEPTIEMBRE,4,22,0.019,0.006,0.67,NA,33,7,21.38,4.18,76.48,60.75,622.29,NA
SEPTIEMBRE,4,23,0.017,0.006,0.6,NA,17,7,20.8,3.63,84.14,64.78,622.79,NA
SEPTIEMBRE,5,0,0.017,0.005,0.56,NA,21,5,20.43,3.33,93.38,66.52,623.08,NA
SEPTIEMBRE,5,1,0.019,0.005,0.55,NA,20,8,19.56,3.39,150.35,72.59,623.18,NA
SEPTIEMBRE,5,2,0.018,0.005,0.56,NA,9,5,17.39,2.65,147.3,88.98,622.75,NA
SEPTIEMBRE,5,3,0.016,0.005,0.57,NA,9,3,17.29,2.13,62.33,91.78,622.29,NA
SEPTIEMBRE,5,4,0.012,0.005,0.58,NA,14,3,17.2,1.31,129.16,91.41,622.17,NA
SEPTIEMBRE,5,5,0.009,0.005,0.62,NA,12,2,17.11,1.31,101.39,91.55,622.11,NA
SEPTIEMBRE,5,6,0.005,0.005,0.89,0.01,12,16,17.3,2.37,85.94,90.83,622.05,NA
SEPTIEMBRE,5,7,0.004,0.005,1.01,0.01,21,8,17.71,2.78,92.7,86.48,622.32,NA
SEPTIEMBRE,5,8,0.005,0.005,1.1,0.01,18,7,18.49,2.74,98.99,82.76,622.89,NA
SEPTIEMBRE,5,9,0.008,0.005,1.01,0.008,27,6,19.24,3.03,107.09,79.16,623.27,0.13
SEPTIEMBRE,5,10,0.013,0.005,0.94,0.007,29,15,21.02,3.81,88.67,71.05,623.37,1.13
SEPTIEMBRE,5,11,0.02,0.005,0.88,0.006,24,8,22.79,4.74,86.34,62.51,623.44,2.31
SEPTIEMBRE,5,12,0.026,0.005,0.94,0.008,27,10,24.23,3.92,100.3,56.55,623.38,2.58
SEPTIEMBRE,5,13,0.023,0.005,1.01,0.01,33,11,23.16,3.51,147.22,64.5,623.28,1.25
SEPTIEMBRE,5,14,0.022,0.005,0.97,0.008,22,8,23.39,2.12,102.24,64.07,622.68,1.94
SEPTIEMBRE,5,15,0.025,0.005,0.84,0.007,17,8,25.09,2.82,112.23,56.7,622.05,2.78
SEPTIEMBRE,5,16,0.022,0.005,0.78,0.006,24,9,25.45,5.11,146.67,51.25,621.69,1.16
SEPTIEMBRE,5,17,0.021,0.005,0.97,0.009,30,5,23.8,3.99,94.99,63.52,621.55,0.73
SEPTIEMBRE,5,18,0.018,0.005,0.98,0.009,33,6,22.94,3.68,119.9,64.66,621.91,NA
SEPTIEMBRE,5,19,0.013,0.005,1.18,0.014,35,11,21.66,2.88,115.21,75.31,622.43,NA
SEPTIEMBRE,5,20,0.012,0.005,1.04,0.013,38,14,20.76,3.52,98.93,77.31,623.07,NA
SEPTIEMBRE,5,21,0.014,0.005,0.83,NA,33,13,18.53,3.28,88.6,87.11,623.84,NA
SEPTIEMBRE,5,22,0.013,0.005,0.71,NA,17,17,17.66,3.41,88.85,92.6,624.36,NA
SEPTIEMBRE,5,23,0.015,0.005,0.66,NA,13,6,17.64,2.84,86.64,92.71,624.74,NA
SEPTIEMBRE,6,0,0.012,0.004,0.64,NA,13,9,17.64,1.96,95.57,92.39,624.89,NA
SEPTIEMBRE,6,1,0.011,0.005,0.6,NA,12,9,17.67,2.01,98.84,92.47,624.6,NA
SEPTIEMBRE,6,2,0.009,0.005,0.6,NA,16,6,17.7,2.2,100.71,91.94,624.31,NA
SEPTIEMBRE,6,3,0.007,0.004,0.59,NA,13,6,17.65,1.95,80.35,91.62,624.15,NA
SEPTIEMBRE,6,4,0.004,0.005,0.64,0.011,17,4,17.57,1.84,79.98,91.83,624.09,NA
SEPTIEMBRE,6,5,0.003,0.005,0.72,0.011,17,20,17.44,1.74,99.55,91.7,624.03,NA
SEPTIEMBRE,6,6,0.003,0.005,1.1,0.012,20,1,17.16,1.97,106.77,92.25,624.36,NA
SEPTIEMBRE,6,7,0.004,0.005,1.39,0.012,37,1,17.07,2.17,99.32,92.49,624.81,NA
SEPTIEMBRE,6,8,0.005,0.005,1.31,0.011,44,7,17.25,2.21,98.68,91.8,625.24,NA
SEPTIEMBRE,6,9,0.006,0.005,1.11,0.009,40,12,18.21,2.62,91.99,88.18,625.77,0.45
SEPTIEMBRE,6,10,0.008,0.005,0.99,0.008,30,18,19.76,2.46,99.53,80.65,626.19,1.07
SEPTIEMBRE,6,11,0.013,0.005,0.92,0.007,18,13,21.13,2.61,90.46,71.82,626.04,1.69
SEPTIEMBRE,6,12,0.018,0.004,0.84,0.005,19,10,23.41,2.24,125.27,57.95,625.72,2.85
SEPTIEMBRE,6,13,0.025,0.004,0.85,0.006,18,8,24.5,2.16,124.38,52.62,625.48,3.15
SEPTIEMBRE,6,14,0.032,0.005,0.79,NA,17,7,25.88,2.11,117.69,48.95,624.98,4.14
SEPTIEMBRE,6,15,0.033,0.004,0.64,NA,10,8,26.98,2.42,207.61,42.87,624.16,3.31
SEPTIEMBRE,6,16,0.037,0.004,0.65,NA,16,7,28.15,2,223.57,39.26,623.53,2.38
SEPTIEMBRE,6,17,0.029,0.005,0.86,NA,36,7,22.65,3.08,200.47,65.42,623.55,NA
SEPTIEMBRE,6,18,0.014,0.005,1.32,0.015,20,11,21.93,1.36,151.14,73.71,623.62,NA
SEPTIEMBRE,6,19,0.011,0.005,0.95,0.012,23,11,21.5,2.71,190.36,72.97,624.07,NA
SEPTIEMBRE,6,20,0.02,0.005,0.76,NA,23,11,20.19,2.94,211.23,74.1,624.73,NA
SEPTIEMBRE,6,21,0.015,0.005,0.77,0.009,11,6,20.34,2.4,193.9,67.88,625.15,NA
SEPTIEMBRE,6,22,0.015,0.004,0.66,NA,27,7,19.48,2.51,246.3,75.45,626.17,NA
SEPTIEMBRE,6,23,0.02,0.004,0.59,NA,10,10,18.55,2.33,273.51,81.95,626.65,NA
SEPTIEMBRE,7,0,0.017,0.005,0.6,NA,13,7,17.99,1.78,169.12,86.95,626.83,NA
SEPTIEMBRE,7,1,0.02,0.005,0.58,NA,11,5,18.34,2.12,61.48,82.51,626.73,NA
SEPTIEMBRE,7,2,0.014,0.005,0.61,NA,12,2,17.41,2.49,97.62,90.52,626.64,NA
SEPTIEMBRE,7,3,0.014,0.005,0.61,NA,17,15,17.03,2.34,97.98,94.51,626.42,NA
SEPTIEMBRE,7,4,0.014,0.005,0.61,NA,10,11,16.77,2.32,85.46,95.21,626.03,NA
SEPTIEMBRE,7,5,0.015,0.005,0.63,NA,9,5,16.4,2.17,87.82,95.14,626.02,NA
SEPTIEMBRE,7,6,0.011,0.005,0.87,0.01,12,4,16.16,2,92.96,94.77,626.19,NA
SEPTIEMBRE,7,7,0.007,0.005,1.25,0.014,18,17,15.95,1.98,102.18,95.04,626.38,NA
SEPTIEMBRE,7,8,0.005,0.005,1.32,0.014,15,1,16.23,1.64,108.34,94.99,626.62,NA
SEPTIEMBRE,7,9,0.012,0.005,1.02,0.009,11,1,17.31,1.95,118.01,92.14,626.86,0.6
SEPTIEMBRE,7,10,0.017,0.005,0.97,0.007,12,6,18.46,1.93,117.3,85,626.87,1.21
SEPTIEMBRE,7,11,0.021,0.005,0.83,0.006,11,7,19.88,1.6,151.94,78.55,626.6,1.85
SEPTIEMBRE,7,12,0.029,0.005,0.73,NA,11,9,22.61,1.51,223.04,65.45,626.08,3.22
SEPTIEMBRE,7,13,0.037,0.005,0.7,NA,23,10,23.47,1.56,201.37,58.58,625.51,2.46
SEPTIEMBRE,7,14,0.04,0.005,0.72,NA,20,12,24.16,1.85,250.71,58.42,624.89,3.19
SEPTIEMBRE,7,15,0.037,0.005,0.69,NA,22,16,25.72,2.37,253.46,52.11,623.83,3.44
SEPTIEMBRE,7,16,0.043,0.005,0.71,NA,19,11,25.75,2.5,234.84,53.12,623.02,1.72
SEPTIEMBRE,7,17,0.035,0.005,0.83,NA,37,9,22.38,3.25,151.02,68.32,622.94,NA
SEPTIEMBRE,7,18,0.018,0.005,1.2,0.017,42,11,19.97,2.19,54.79,83.43,623.05,NA
SEPTIEMBRE,7,19,0.017,0.005,1.03,NA,18,22,19.31,2.13,104.54,85.56,623.29,NA
SEPTIEMBRE,7,20,0.012,0.005,1.09,0.015,22,10,19,2.32,128.97,86.04,623.78,NA
SEPTIEMBRE,7,21,0.017,0.005,0.69,NA,21,4,18.33,2.5,259.45,90.43,624.64,NA
SEPTIEMBRE,7,22,0.02,0.005,0.65,NA,14,4,17.79,1.92,256.48,92.17,625.15,NA
SEPTIEMBRE,7,23,0.018,0.005,0.6,NA,12,16,17.28,2.25,261.66,93.85,625.43,NA
SEPTIEMBRE,8,0,0.019,0.005,0.59,NA,10,1,16.9,2.31,249.45,94.73,625.32,NA
SEPTIEMBRE,8,1,0.019,0.005,0.57,NA,9,1,16.57,1.77,258.06,95.42,625.23,NA
SEPTIEMBRE,8,2,0.018,0.005,0.57,NA,9,1,16.43,1.94,246.09,96.06,624.94,NA
SEPTIEMBRE,8,3,0.019,0.005,0.63,NA,9,4,16.26,1.86,237.69,96.55,624.54,NA
SEPTIEMBRE,8,4,0.017,0.005,0.6,NA,12,6,16.35,1.58,245.89,96.82,624.25,NA
SEPTIEMBRE,8,5,0.015,0.004,0.61,NA,12,6,16.39,1.56,248.36,97.06,624.01,NA
SEPTIEMBRE,8,6,0.009,0.005,0.75,0.009,8,8,16.37,1.66,242.75,97.33,623.8,NA
SEPTIEMBRE,8,7,0.007,0.005,0.86,0.009,13,15,16.32,1.55,232.01,97.46,623.78,NA
SEPTIEMBRE,8,8,0.009,0.005,0.87,0.007,15,1,16.67,1.57,262.7,97.44,623.81,NA
SEPTIEMBRE,8,9,0.013,0.005,0.71,0.005,14,6,17.78,1.84,281.25,96.31,624.11,0.57
SEPTIEMBRE,8,10,0.019,0.005,0.7,0.004,9,9,20.3,1.57,242.25,79.13,624.13,1.76
SEPTIEMBRE,8,11,0.023,0.005,0.83,0.007,14,8,21.46,1.39,131.05,68.38,623.92,1.39
SEPTIEMBRE,8,12,0.029,0.012,0.87,0.009,30,11,22.24,1.31,142.69,65.35,623.51,2.14
SEPTIEMBRE,8,13,0.036,0.008,0.77,NA,26,19,23.97,1.73,213.06,60.76,622.83,3.37
SEPTIEMBRE,8,14,0.039,0.007,0.71,NA,20,19,24.85,1.81,217.03,56.25,622.06,2.66
SEPTIEMBRE,8,15,0.033,0.006,0.78,NA,19,13,23.28,3.45,128.76,66.2,621.54,0.7
SEPTIEMBRE,8,16,0.022,0.006,0.88,0.008,35,14,21.35,3.62,58.77,72.22,621.06,0.32
SEPTIEMBRE,8,17,0.021,0.007,0.95,0.008,14,15,22.18,2.7,101.79,66.52,620.52,0.32
SEPTIEMBRE,8,18,0.019,0.006,0.98,0.009,27,10,22.2,2.71,141.28,70.05,620.35,NA
SEPTIEMBRE,8,19,0.017,0.005,0.96,0.01,29,9,21.17,2.27,156.97,73.21,620.4,NA
SEPTIEMBRE,8,20,0.01,0.005,1.03,0.014,38,10,20.11,1.08,207.07,78.65,620.77,NA
SEPTIEMBRE,8,21,0.007,0.005,0.85,NA,36,9,19.65,1.15,276.87,82.93,621.31,NA
SEPTIEMBRE,8,22,0.005,0.005,1.08,NA,32,11,19.36,0.82,237.61,83.81,621.83,NA
SEPTIEMBRE,8,23,0.004,0.005,1.04,0.015,48,14,18.95,1.18,147.07,85.49,622.23,NA
SEPTIEMBRE,9,0,0.004,0.005,0.82,0.014,34,24,18.2,1.16,121.84,88.16,621.93,NA
SEPTIEMBRE,9,1,0.004,0.005,0.73,0.014,38,19,17.76,1.53,141.62,86.31,621.84,NA
SEPTIEMBRE,9,2,0.006,0.005,0.67,NA,23,14,17.13,2.45,105.42,84.92,621.6,NA
SEPTIEMBRE,9,3,0.008,0.005,0.63,NA,19,12,16.57,2.27,99.41,85.81,621.38,NA
SEPTIEMBRE,9,4,0.005,0.005,0.66,0.012,26,12,16.26,2.07,84.92,87.06,620.95,NA
SEPTIEMBRE,9,5,0.005,0.005,0.7,0.011,30,20,15.91,2,98.88,88.61,620.69,NA
SEPTIEMBRE,9,6,0.004,0.005,0.99,0.011,31,1,15.56,2.19,99.55,87.92,620.78,NA
SEPTIEMBRE,9,7,0.004,0.005,1.17,0.012,47,5,15.39,1.88,109.2,87.63,621.28,NA
SEPTIEMBRE,9,8,0.006,0.005,1.22,0.013,53,10,16.24,2.23,94.05,81.12,621.63,NA
SEPTIEMBRE,9,9,0.014,0.005,0.95,0.011,44,19,18.49,2.8,84.97,69.43,621.94,0.84
SEPTIEMBRE,9,10,0.024,0.005,0.89,0.009,35,24,20.15,3.04,81.28,60.85,622.08,2
SEPTIEMBRE,9,11,0.031,0.005,0.87,0.009,32,15,22.12,2.86,109.42,53.58,622.08,3.1
SEPTIEMBRE,9,12,0.041,0.005,0.74,NA,17,15,24.13,2.07,137.25,43,621.85,3.89
SEPTIEMBRE,9,13,0.049,0.005,0.77,NA,23,16,25.68,2.09,151.59,37.36,621.36,4.16
SEPTIEMBRE,9,14,0.051,0.005,0.79,NA,18,11,26.96,2.41,124.47,32.21,620.73,4.22
SEPTIEMBRE,9,15,0.054,0.009,0.74,NA,24,13,27.19,2.28,147.66,31.83,620,3.29
SEPTIEMBRE,9,16,0.055,0.009,0.69,NA,20,18,27.89,2.07,191.29,31.99,619.37,1.95
SEPTIEMBRE,9,17,0.052,0.008,0.75,NA,24,14,27.13,2.19,126.72,33.71,619.1,NA
SEPTIEMBRE,9,18,0.045,0.006,0.85,NA,36,10,26,1.7,186.99,35.94,619.16,NA
SEPTIEMBRE,9,19,0.037,0.006,0.84,NA,33,7,25.27,1.75,257.86,39.39,619.33,NA
SEPTIEMBRE,9,20,0.024,0.005,0.9,NA,48,10,23.84,1.53,272.64,48.52,619.8,NA
SEPTIEMBRE,9,21,0.023,0.006,0.93,NA,60,20,22.79,1.83,292.07,55.04,620.34,NA
SEPTIEMBRE,9,22,0.025,0.005,0.82,NA,49,21,21.85,1.86,304.56,64.54,621.09,NA
SEPTIEMBRE,9,23,0.02,0.005,0.83,NA,43,15,21.41,1.93,255.63,68.59,621.5,NA
SEPTIEMBRE,10,0,0.019,0.005,0.68,NA,41,1,20.57,2.69,218.99,75.41,621.63,NA
SEPTIEMBRE,10,1,0.021,0.005,0.62,NA,28,2,19.84,2.29,216.53,82.53,621.77,NA
SEPTIEMBRE,10,2,0.023,0.005,0.59,NA,17,17,19.33,2.58,229.16,83.06,621.57,NA
SEPTIEMBRE,10,3,0.023,0.005,0.59,NA,15,14,18.8,1.7,260.35,84.58,621.4,NA
SEPTIEMBRE,10,4,0.02,0.005,0.6,NA,15,11,18.54,0.92,271.59,86.97,621.34,NA
SEPTIEMBRE,10,5,0.016,0.005,0.64,NA,17,8,18.47,1.21,203.11,88.27,621.37,NA
SEPTIEMBRE,10,6,0.012,0.005,0.85,0.011,32,8,18.78,1.21,91.77,87.63,621.62,NA
SEPTIEMBRE,10,7,0.005,0.005,1,0.015,51,23,18.43,1.85,110.85,86.24,622.19,NA
SEPTIEMBRE,10,8,0.009,0.005,1.12,0.015,60,18,19.1,2.24,100.85,72.94,622.8,NA
SEPTIEMBRE,10,9,0.018,0.005,0.95,0.011,52,20,20.7,2.8,90.18,65.13,623.2,0.66
SEPTIEMBRE,10,10,0.03,0.005,0.91,0.009,39,16,21.81,3.81,86.48,58.83,623.33,1.41
SEPTIEMBRE,10,11,0.042,0.005,0.89,0.009,43,15,23.61,3.04,83.61,51.54,623.49,2.95
SEPTIEMBRE,10,12,0.051,0.005,0.85,NA,33,13,25.37,2.99,91.9,44.85,623.37,3.86
SEPTIEMBRE,10,13,0.051,0.005,0.79,NA,27,10,26.7,3.16,83.69,37.12,622.91,4.43
SEPTIEMBRE,10,14,0.058,0.005,0.83,NA,26,11,27.96,2.82,108.99,34.29,622.33,4.23
SEPTIEMBRE,10,15,0.057,0.005,0.79,NA,32,16,28.29,2.83,74.37,30.33,621.73,2.64
SEPTIEMBRE,10,16,0.056,0.005,0.78,NA,30,13,28.75,2.79,78.67,29.33,621.29,1.99
SEPTIEMBRE,10,17,0.054,0.005,0.82,NA,22,14,28.44,2.44,95.93,29.1,621.08,0.48
SEPTIEMBRE,10,18,0.052,0.005,0.8,NA,25,11,28.37,2.85,95.17,30.78,621.01,NA
SEPTIEMBRE,10,19,0.038,0.005,1.08,NA,52,9,26.59,1.93,77.08,35.71,621.41,NA
