DATOS HORARIOS 2022_DIF,,,,,,,,,,,,,,
NOTA: LOS DATOS SON PREVALIDADOS,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
MES,DIA,HORA,O3 [ppm],SO2 [ppm],CO [ppm],NO2 [ppm],PM10 [µg/m³],PM2.5 [µg/m³],TEMP,WS,WD,HR,PBAR,UV
NOVIEMBRE,2,19,0.031,0.006,1.39,0.015,39,NA,25.66,2.01,87.55,28.79,623.38,NA
NOVIEMBRE,2,20,0.028,0.015,1.47,0.011,51,NA,23.97,4.51,45.75,35.43,623.85,NA
NOVIEMBRE,2,21,0.022,0.037,1.39,0.012,53,NA,22.44,3.37,76.35,40.23,624.44,NA
NOVIEMBRE,2,22,0.022,0.008,1.17,0.008,51,NA,20.78,4.14,82.02,48.37,624.95,NA
NOVIEMBRE,2,23,0.024,0.007,1.09,0.006,52,NA,19.62,4.39,75.81,55.68,625.26,NA
NOVIEMBRE,3,0,0.021,0.006,1.07,0.006,34,NA,18.18,3.28,82.46,62.84,625.36,NA
NOVIEMBRE,3,1,0.019,0.006,1.04,0.006,31,NA,17.22,2.70,82.46,68.72,625.23,NA
NOVIEMBRE,3,2,0.020,0.006,1.02,0.005,28,NA,16.47,3.16,86.68,72.94,625.10,NA
NOVIEMBRE,3,3,0.020,0.006,1.01,0.004,27,NA,15.70,2.84,92.47,77.96,624.92,NA
NOVIEMBRE,3,4,0.016,0.006,1.02,0.006,23,NA,15.01,2.00,105.47,80.86,624.65,NA
NOVIEMBRE,3,5,0.013,0.006,1.02,0.008,29,NA,14.31,2.59,118.49,82.92,624.76,NA
NOVIEMBRE,3,6,0.013,0.006,1.11,0.008,27,NA,13.92,2.80,119.27,82.87,624.96,NA
NOVIEMBRE,3,7,0.009,0.006,1.41,0.012,34,NA,13.89,2.84,108.01,80.77,625.30,NA
NOVIEMBRE,3,8,0.007,0.007,1.55,0.014,46,NA,13.89,3.24,90.18,79.61,625.71,0.21
NOVIEMBRE,3,9,0.013,0.007,1.39,0.011,64,NA,15.59,2.79,82.55,74.07,626.12,0.89
NOVIEMBRE,3,10,0.023,0.006,1.28,0.009,76,NA,18.46,3.37,77.05,62.54,626.20,1.89
NOVIEMBRE,3,11,0.029,0.006,1.29,0.010,61,NA,20.74,2.57,107.16,52.58,626.03,2.85
NOVIEMBRE,3,12,0.040,0.006,1.23,0.009,52,NA,23.48,1.50,151.31,40.69,625.20,3.58
NOVIEMBRE,3,13,0.052,0.007,1.11,0.007,51,NA,25.50,1.63,198.54,33.25,624.22,3.89
NOVIEMBRE,3,14,0.067,0.060,1.42,0.009,57,NA,27.58,1.73,206.85,25.26,623.37,3.50
NOVIEMBRE,3,15,0.070,0.035,1.28,0.007,61,NA,28.78,1.99,206.88,23.00,622.57,2.77
NOVIEMBRE,3,16,0.065,0.017,1.16,0.008,53,NA,29.03,1.97,121.87,20.53,622.08,1.74
NOVIEMBRE,3,17,0.066,0.010,1.07,0.006,46,NA,29.30,1.97,234.80,19.27,621.67,0.74
NOVIEMBRE,3,18,0.063,0.008,1.12,0.008,39,NA,27.97,1.88,277.82,20.30,621.85,NA
NOVIEMBRE,3,19,0.024,0.008,1.71,0.037,61,NA,25.85,1.26,273.13,24.98,622.03,NA
NOVIEMBRE,3,20,0.008,0.009,2.02,0.045,137,NA,23.89,1.17,276.29,30.29,622.29,NA
NOVIEMBRE,3,21,0.005,0.008,2.27,0.042,190,NA,22.74,0.79,280.92,33.77,622.86,NA
NOVIEMBRE,3,22,0.005,0.008,2.04,0.038,196,NA,21.30,0.92,269.93,37.21,623.06,NA
NOVIEMBRE,3,23,0.018,0.008,1.41,0.023,162,NA,20.55,2.12,227.53,37.52,623.12,NA
NOVIEMBRE,4,0,0.027,0.007,1.18,0.014,99,NA,19.59,1.98,151.75,41.76,623.27,NA
NOVIEMBRE,4,1,0.011,0.007,1.32,0.025,60,NA,18.88,1.06,142.88,44.65,623.38,NA
NOVIEMBRE,4,2,0.006,0.007,1.29,0.026,77,NA,17.73,1.07,267.06,49.45,623.27,NA
NOVIEMBRE,4,3,0.009,0.007,1.18,0.021,83,NA,16.54,0.66,252.60,54.38,622.98,NA
NOVIEMBRE,4,4,0.005,0.007,1.26,0.022,56,NA,16.25,0.66,234.53,56.56,622.81,NA
NOVIEMBRE,4,5,0.004,0.006,1.21,0.022,65,NA,15.52,0.62,179.86,60.23,622.96,NA
NOVIEMBRE,4,6,0.005,0.006,1.31,0.021,66,NA,15.07,0.73,147.93,62.40,623.14,NA
NOVIEMBRE,4,7,0.004,0.007,1.69,0.020,69,NA,14.43,1.32,91.95,64.36,623.52,NA
NOVIEMBRE,4,8,0.005,0.007,2.05,0.019,88,NA,14.82,1.82,97.33,61.78,623.92,0.19
NOVIEMBRE,4,9,0.008,0.007,1.93,0.022,128,NA,17.28,1.78,100.28,55.38,624.27,0.80
NOVIEMBRE,4,10,0.026,0.007,1.37,0.016,129,NA,20.94,1.40,196.15,49.57,624.40,1.71
NOVIEMBRE,4,11,0.046,0.007,1.22,0.007,79,NA,23.13,2.01,237.51,41.85,624.24,2.71
NOVIEMBRE,4,12,0.053,0.007,1.10,0.006,57,NA,25.14,2.11,234.51,33.88,623.52,3.43
NOVIEMBRE,4,13,0.061,0.006,1.06,0.005,66,NA,26.63,3.06,279.26,29.78,622.72,3.70
NOVIEMBRE,4,14,0.062,0.006,1.07,0.005,77,NA,28.18,2.83,276.97,28.12,621.85,3.43
NOVIEMBRE,4,15,0.056,0.006,1.07,0.005,68,NA,28.59,3.43,259.98,26.03,621.01,2.76
NOVIEMBRE,4,16,0.055,0.006,1.07,0.005,70,NA,29.00,2.72,256.49,24.58,620.56,1.67
NOVIEMBRE,4,17,0.055,0.006,1.05,0.005,60,NA,28.57,2.75,279.88,24.45,620.39,0.72
NOVIEMBRE,4,18,0.049,0.006,1.12,0.009,69,NA,27.36,2.69,272.90,26.67,620.48,NA
NOVIEMBRE,4,19,0.029,0.006,1.31,0.020,204,NA,24.97,2.00,273.22,31.57,620.74,NA
NOVIEMBRE,4,20,0.024,0.006,1.35,0.021,100,NA,23.39,1.95,261.22,34.14,621.28,NA
NOVIEMBRE,4,21,0.032,0.006,1.21,0.014,80,NA,21.63,2.58,252.66,36.75,621.85,NA
NOVIEMBRE,4,22,0.041,0.006,1.30,0.016,73,NA,20.33,1.96,248.88,38.06,622.24,NA
NOVIEMBRE,4,23,0.040,0.006,1.22,0.013,68,NA,19.00,2.10,277.54,40.85,622.44,NA
NOVIEMBRE,5,0,0.036,0.006,1.15,0.012,69,NA,17.83,1.78,268.82,44.11,622.53,NA
NOVIEMBRE,5,1,0.033,0.006,1.12,0.011,63,NA,17.37,1.69,248.56,44.17,622.44,NA
NOVIEMBRE,5,2,0.033,0.006,1.10,0.009,52,NA,17.03,1.76,251.44,44.38,622.23,NA
NOVIEMBRE,5,3,0.031,0.006,1.12,0.009,50,NA,15.57,1.04,271.49,49.89,622.04,NA
NOVIEMBRE,5,4,0.013,0.006,1.16,0.017,45,NA,15.03,1.03,212.77,51.16,621.92,NA
NOVIEMBRE,5,5,0.008,0.006,1.23,0.020,52,NA,14.53,0.83,212.51,52.65,621.89,NA
NOVIEMBRE,5,6,0.008,0.006,1.29,0.021,57,NA,13.94,0.90,210.74,55.49,621.95,NA
NOVIEMBRE,5,7,0.005,0.006,1.46,0.023,69,NA,13.18,1.09,109.49,59.23,622.36,NA
NOVIEMBRE,5,8,0.005,0.007,1.55,0.020,71,NA,13.55,1.52,78.77,56.45,622.85,0.21
NOVIEMBRE,5,9,0.011,0.008,1.71,0.021,100,NA,16.19,1.67,99.72,48.15,623.21,0.75
NOVIEMBRE,5,10,0.027,0.008,1.53,0.017,135,NA,19.31,1.59,109.87,41.70,623.40,1.80
NOVIEMBRE,5,11,0.042,0.007,1.23,0.010,97,NA,22.41,1.44,190.00,35.53,623.28,2.84
NOVIEMBRE,5,12,0.050,0.007,1.15,0.007,89,NA,24.53,1.58,213.11,29.28,622.68,3.60
NOVIEMBRE,5,13,0.049,0.006,1.10,0.005,50,NA,26.18,2.48,254.25,26.66,621.79,3.90
NOVIEMBRE,5,14,0.046,0.006,1.13,0.005,49,NA,27.40,2.47,178.96,24.80,620.88,3.72
NOVIEMBRE,5,15,0.044,0.006,1.09,0.005,36,NA,28.32,2.29,217.64,21.80,620.17,2.88
NOVIEMBRE,5,16,0.046,0.006,1.09,0.005,25,NA,28.84,2.33,222.86,20.42,619.63,1.82
NOVIEMBRE,5,17,0.046,0.006,1.11,0.005,26,NA,28.93,2.09,240.76,19.65,619.38,0.79
NOVIEMBRE,5,18,0.041,0.006,1.11,0.007,32,NA,27.64,2.53,288.74,19.79,619.55,NA
NOVIEMBRE,5,19,0.017,0.006,1.57,0.027,41,NA,25.13,1.39,301.74,25.04,619.83,NA
NOVIEMBRE,5,20,0.003,0.007,2.64,0.034,85,NA,23.40,0.77,208.37,29.23,620.26,NA
NOVIEMBRE,5,21,0.003,0.007,2.23,0.031,129,NA,21.29,1.45,211.80,32.90,620.89,NA
NOVIEMBRE,5,22,0.005,0.007,1.80,0.028,140,NA,20.66,1.57,198.59,32.58,621.34,NA
NOVIEMBRE,5,23,0.016,0.006,1.34,0.016,105,NA,19.35,1.59,244.29,35.06,621.68,NA
NOVIEMBRE,6,0,0.013,0.006,1.41,0.016,60,NA,17.52,1.15,290.00,39.79,621.89,NA
NOVIEMBRE,6,1,0.006,0.006,1.49,0.020,61,NA,16.88,0.60,205.54,43.02,621.85,NA
NOVIEMBRE,6,2,0.006,0.008,1.61,0.023,62,NA,16.70,0.82,141.20,44.96,621.76,NA
NOVIEMBRE,6,3,0.004,0.007,1.60,0.020,108,NA,15.78,1.22,184.91,50.94,621.66,NA
NOVIEMBRE,6,4,0.004,0.006,1.27,0.020,74,NA,13.98,1.68,109.45,61.82,621.66,NA
NOVIEMBRE,6,5,0.005,0.006,1.27,0.019,62,NA,13.94,0.95,128.56,61.44,621.75,NA
NOVIEMBRE,6,6,0.006,0.007,1.31,0.018,58,NA,13.93,0.95,122.58,62.10,621.99,NA
NOVIEMBRE,6,7,0.007,0.007,1.34,0.018,63,NA,13.63,1.87,113.53,66.65,622.35,NA
NOVIEMBRE,6,8,0.007,0.007,1.54,0.017,63,NA,13.51,1.40,88.03,65.76,622.94,0.20
NOVIEMBRE,6,9,0.014,0.007,1.44,0.015,77,NA,15.46,2.03,90.48,58.99,623.34,0.84
NOVIEMBRE,6,10,0.025,0.007,1.45,0.012,82,NA,18.78,1.89,97.00,54.80,623.58,1.80
NOVIEMBRE,6,11,0.039,0.007,1.27,0.009,60,NA,22.04,1.46,129.16,44.54,623.47,2.77
NOVIEMBRE,6,12,0.054,0.007,1.20,0.007,50,NA,23.81,1.44,150.67,32.78,622.92,3.52
NOVIEMBRE,6,13,0.067,0.008,1.17,0.007,47,NA,26.27,1.55,202.63,27.10,622.14,3.85
NOVIEMBRE,6,14,0.065,0.008,1.17,0.006,59,NA,28.20,1.83,192.91,24.42,621.23,3.57
NOVIEMBRE,6,15,0.065,0.007,1.10,0.005,45,NA,28.73,1.79,174.53,22.93,620.60,2.70
NOVIEMBRE,6,16,0.062,0.007,1.13,0.006,37,NA,29.42,1.79,207.19,21.05,620.13,1.74
NOVIEMBRE,6,17,0.058,0.006,1.08,0.005,34,NA,29.78,1.61,238.34,17.77,620.00,0.74
NOVIEMBRE,6,18,0.056,0.009,1.09,0.006,25,NA,28.14,1.57,283.63,17.28,620.27,NA
NOVIEMBRE,6,19,0.026,0.009,1.66,0.028,39,NA,25.42,1.58,288.80,22.14,620.60,NA
NOVIEMBRE,6,20,0.009,0.007,1.98,0.038,104,NA,23.16,1.18,235.14,26.69,620.94,NA
NOVIEMBRE,6,21,0.003,0.007,2.63,0.041,88,NA,21.86,0.91,243.18,29.17,621.45,NA
NOVIEMBRE,6,22,0.006,0.008,2.47,0.037,122,NA,20.51,1.69,167.44,32.26,622.06,NA
NOVIEMBRE,6,23,0.022,0.007,1.40,0.016,136,NA,20.35,3.61,81.11,34.91,622.60,NA
NOVIEMBRE,7,0,0.026,0.006,1.15,0.009,85,NA,20.52,3.25,89.06,36.88,622.90,NA
NOVIEMBRE,7,1,0.024,0.006,1.12,0.009,46,NA,18.43,2.53,110.42,42.11,623.05,NA
NOVIEMBRE,7,2,0.025,0.006,1.06,0.008,43,NA,17.95,2.58,97.20,43.31,623.08,NA
NOVIEMBRE,7,3,0.022,0.010,1.05,0.011,29,NA,17.10,2.12,98.79,46.66,622.90,NA
NOVIEMBRE,7,4,0.021,0.008,1.04,0.009,31,NA,16.08,1.62,108.02,49.25,622.90,NA
NOVIEMBRE,7,5,0.016,0.006,1.04,0.012,22,NA,14.97,1.36,114.05,52.08,623.10,NA
NOVIEMBRE,7,6,0.011,0.006,1.19,0.016,30,NA,14.54,1.27,105.72,55.12,623.32,NA
NOVIEMBRE,7,7,0.004,0.007,1.55,0.020,38,NA,13.88,1.47,85.57,61.04,623.74,NA
NOVIEMBRE,7,8,0.006,0.007,1.70,0.021,58,NA,14.35,2.08,95.44,59.85,624.31,0.21
NOVIEMBRE,7,9,0.013,0.007,1.63,0.017,98,NA,16.44,2.67,97.03,54.30,624.75,0.87
NOVIEMBRE,7,10,0.026,0.007,1.41,0.012,79,NA,19.57,2.86,90.25,45.20,624.90,1.87
NOVIEMBRE,7,11,0.037,0.006,1.30,0.010,64,NA,22.53,3.93,92.38,33.17,624.89,2.87
NOVIEMBRE,7,12,0.041,0.007,1.24,0.008,66,NA,24.36,3.47,74.60,27.80,624.44,3.59
NOVIEMBRE,7,13,0.040,0.009,1.29,0.009,49,NA,26.15,3.62,85.57,21.23,623.61,3.93
NOVIEMBRE,7,14,0.040,0.007,1.26,0.008,51,NA,27.71,3.09,92.69,16.67,622.81,3.60
NOVIEMBRE,7,15,0.040,0.012,1.13,0.006,51,NA,28.57,3.42,97.37,11.91,622.20,2.85
NOVIEMBRE,7,16,0.041,0.007,1.14,0.006,42,NA,28.71,3.33,93.88,12.10,621.84,1.82
NOVIEMBRE,7,17,0.039,0.008,1.25,0.009,30,NA,28.67,2.95,80.86,12.48,621.72,0.78
NOVIEMBRE,7,18,0.031,0.012,1.35,0.014,36,NA,27.94,1.89,77.71,13.06,621.88,NA
NOVIEMBRE,7,19,0.020,0.024,1.71,0.014,62,NA,25.31,4.71,45.06,22.61,622.32,NA
NOVIEMBRE,7,20,0.023,0.009,1.24,0.008,76,NA,22.51,5.08,35.13,35.21,623.02,NA
NOVIEMBRE,7,21,0.024,0.006,1.12,0.006,53,NA,21.09,5.10,42.20,39.68,623.66,NA
NOVIEMBRE,7,22,0.023,0.025,1.71,0.007,36,NA,20.24,4.80,49.63,44.51,624.07,NA
NOVIEMBRE,7,23,0.018,0.135,1.47,0.010,39,NA,19.71,3.60,77.13,47.48,624.49,NA
NOVIEMBRE,8,0,0.017,0.011,1.10,0.008,42,NA,17.81,2.75,90.11,55.62,624.86,NA
NOVIEMBRE,8,1,0.018,0.009,1.04,0.008,28,NA,17.11,3.37,86.58,62.51,624.79,NA
NOVIEMBRE,8,2,0.018,0.009,1.03,0.008,25,NA,16.42,2.90,86.58,69.19,624.74,NA
NOVIEMBRE,8,3,0.016,0.010,1.04,0.008,25,NA,15.97,2.44,85.19,72.78,624.58,NA
NOVIEMBRE,8,4,0.014,0.009,1.04,0.009,18,NA,15.93,2.11,112.67,73.55,624.54,NA
NOVIEMBRE,8,5,0.015,0.008,1.06,0.008,4,NA,15.07,1.90,113.19,79.40,624.46,NA
NOVIEMBRE,8,6,0.012,0.007,1.16,0.008,4,NA,14.21,2.49,111.86,81.07,624.63,NA
NOVIEMBRE,8,7,0.006,0.007,1.47,0.012,22,NA,13.58,2.58,111.01,83.15,625.15,NA
NOVIEMBRE,8,8,0.005,0.007,1.72,0.013,41,NA,14.36,2.42,100.63,79.42,625.60,0.20
NOVIEMBRE,8,9,0.011,0.008,1.51,0.012,63,NA,17.30,3.24,86.55,68.01,625.94,0.88
NOVIEMBRE,8,10,0.022,0.008,1.23,0.007,72,NA,19.70,5.14,74.08,55.75,626.08,1.90
NOVIEMBRE,8,11,0.026,0.007,1.30,0.007,72,NA,21.61,4.50,87.01,46.28,625.96,2.87
NOVIEMBRE,8,12,0.030,0.007,1.26,0.007,57,NA,22.89,4.06,94.44,40.65,625.42,3.61
NOVIEMBRE,8,13,0.033,0.007,1.26,0.008,40,NA,24.57,3.44,86.65,36.12,624.64,3.88
NOVIEMBRE,8,14,0.033,0.008,1.28,0.008,45,NA,25.89,3.65,91.09,31.35,623.73,3.63
NOVIEMBRE,8,15,0.034,0.008,1.23,0.008,46,NA,26.81,3.53,87.88,28.43,622.97,2.81
NOVIEMBRE,8,16,0.033,0.011,1.19,0.007,40,NA,27.56,3.05,81.27,25.21,622.55,1.74
NOVIEMBRE,8,17,0.031,0.009,1.24,0.009,35,NA,27.12,3.27,80.86,25.52,622.43,0.73
NOVIEMBRE,8,18,0.025,0.008,1.26,0.009,39,NA,25.74,4.03,55.94,28.79,622.72,NA
NOVIEMBRE,8,19,0.020,0.006,1.29,0.010,46,NA,23.29,4.43,41.94,32.65,623.27,NA
NOVIEMBRE,8,20,0.022,0.006,1.17,0.007,46,NA,21.65,5.01,42.21,36.69,623.70,NA
NOVIEMBRE,8,21,0.022,0.006,1.12,0.007,41,NA,20.18,4.79,43.64,38.56,624.34,NA
NOVIEMBRE,8,22,0.019,0.042,1.18,0.009,26,NA,19.15,4.69,60.62,40.92,625.01,NA
NOVIEMBRE,8,23,0.016,0.013,1.13,0.009,44,NA,17.80,3.03,83.41,49.38,625.36,NA
NOVIEMBRE,9,0,0.016,0.012,1.06,0.009,4,NA,16.70,3.66,74.13,54.54,625.34,NA
NOVIEMBRE,9,1,0.013,0.021,1.03,0.010,23,NA,15.93,3.24,81.29,59.61,625.32,NA
NOVIEMBRE,9,2,0.023,0.009,1.05,0.006,22,NA,14.66,2.21,89.14,65.69,625.46,NA
NOVIEMBRE,9,3,0.019,0.010,1.05,0.007,21,NA,14.05,2.83,82.30,69.71,625.23,NA
NOVIEMBRE,9,4,0.027,0.008,1.08,0.008,19,NA,13.18,2.76,89.87,73.36,625.01,NA
NOVIEMBRE,9,5,0.020,0.011,1.10,0.011,23,NA,12.37,2.27,85.85,77.19,624.98,NA
NOVIEMBRE,9,6,0.016,0.009,1.15,0.009,33,NA,12.16,2.10,108.06,77.53,624.89,NA
NOVIEMBRE,9,7,0.008,0.007,1.46,0.012,28,NA,11.31,2.32,101.35,80.60,625.10,NA
NOVIEMBRE,9,8,0.019,0.007,1.56,0.012,31,NA,11.66,2.06,85.66,78.34,625.58,0.21
NOVIEMBRE,9,9,0.015,0.013,1.58,0.012,58,NA,14.92,1.92,92.06,67.83,626.00,0.87
NOVIEMBRE,9,10,0.021,0.011,1.39,0.007,70,NA,17.61,3.03,79.45,59.19,626.12,1.91
NOVIEMBRE,9,11,0.026,0.008,1.31,0.008,36,NA,19.50,2.33,104.41,51.45,625.94,2.87
NOVIEMBRE,9,12,0.032,0.022,1.20,0.008,39,NA,21.41,1.85,141.15,43.42,625.34,3.52
NOVIEMBRE,9,13,0.042,0.030,1.33,0.007,35,NA,23.25,2.16,202.98,37.34,624.45,3.87
NOVIEMBRE,9,14,0.048,0.010,1.22,0.006,38,NA,24.92,2.04,225.44,31.48,623.44,3.59
NOVIEMBRE,9,15,0.047,0.007,1.14,0.006,44,NA,26.36,2.15,236.08,27.69,622.56,2.76
NOVIEMBRE,9,16,0.052,0.006,1.07,0.005,37,NA,27.23,1.93,252.08,24.59,622.02,1.70
NOVIEMBRE,9,17,0.052,0.006,1.01,0.005,28,NA,27.04,2.03,253.72,23.58,621.71,0.69
NOVIEMBRE,9,18,0.043,0.010,1.15,0.011,40,NA,26.30,1.53,177.62,24.23,621.82,NA
NOVIEMBRE,9,19,0.018,0.012,2.19,0.029,39,NA,24.09,1.27,186.74,28.57,621.96,NA
NOVIEMBRE,9,20,0.009,0.014,2.97,0.038,108,NA,22.43,0.95,128.25,33.09,622.32,NA
NOVIEMBRE,9,21,0.011,0.028,1.87,0.021,187,NA,21.44,2.67,66.65,34.70,622.89,NA
NOVIEMBRE,9,22,0.007,0.012,1.52,0.017,71,NA,19.63,2.53,93.00,40.76,623.23,NA
NOVIEMBRE,9,23,0.014,0.007,1.27,0.010,72,NA,18.71,3.21,90.88,46.70,623.46,NA
NOVIEMBRE,10,0,0.009,0.007,1.23,0.012,39,NA,17.29,2.65,97.21,56.07,623.57,NA
NOVIEMBRE,10,1,0.013,0.007,1.15,NA,42,NA,16.28,2.95,83.47,59.64,623.32,NA
NOVIEMBRE,10,2,0.016,0.007,1.13,NA,37,NA,15.47,3.20,84.77,62.92,623.09,NA
NOVIEMBRE,10,3,0.011,0.006,1.14,NA,10,NA,14.70,2.16,94.36,66.39,622.81,NA
NOVIEMBRE,10,4,0.009,0.006,1.15,NA,36,NA,13.87,2.00,101.23,71.19,622.54,NA
NOVIEMBRE,10,5,0.006,0.006,1.20,0.013,29,NA,13.46,1.48,93.96,74.59,622.63,NA
NOVIEMBRE,10,6,0.004,0.006,1.25,0.014,36,NA,13.02,1.54,82.00,76.18,622.60,NA
NOVIEMBRE,10,7,0.003,0.007,1.60,0.014,42,NA,12.59,1.03,115.14,77.39,622.89,NA
NOVIEMBRE,10,8,0.004,0.010,1.77,0.014,51,NA,13.10,1.16,92.26,75.16,623.35,0.19
NOVIEMBRE,10,9,0.006,0.008,1.71,0.014,67,NA,14.76,2.04,91.76,68.84,623.68,0.84
NOVIEMBRE,10,10,0.015,0.008,1.49,0.011,83,NA,17.61,2.07,112.61,59.52,623.76,1.84
NOVIEMBRE,10,11,0.025,0.007,1.45,0.010,53,NA,20.50,1.68,133.02,48.96,623.59,2.73
NOVIEMBRE,10,12,0.043,0.007,1.27,NA,55,NA,22.74,1.71,196.78,40.34,623.00,3.43
NOVIEMBRE,10,13,0.055,0.007,1.25,NA,47,NA,24.72,2.56,255.84,34.01,622.19,3.73
NOVIEMBRE,10,14,0.058,0.008,1.28,NA,44,NA,26.34,2.90,256.26,27.33,621.26,3.34
NOVIEMBRE,10,15,0.066,0.008,1.23,NA,56,NA,26.98,2.77,254.27,26.87,620.46,2.53
NOVIEMBRE,10,16,0.064,0.008,1.25,NA,58,NA,27.15,2.83,203.65,26.25,619.90,1.56
