DATOS HORARIOS 2010_ NATIVITAS,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
Año,Mes,Día,Hora,O3,SO2,NO2,CO,PM10,WS,WD,TEMP,HR,PBAR,RADSOL,,
2010,AGO,1,0,NA,27.44,NA,1.91,21.84,1.57,234.24,18.69,69.88,627.74,3.76,,
2010,AGO,1,1,NA,26.93,NA,1.87,17.93,0.73,233.62,17.08,75.37,627.38,4.04,,
2010,AGO,1,2,NA,26.9,NA,1.88,13.85,0.49,271.06,16.86,75.95,626.85,3.75,,
2010,AGO,1,3,NA,26.35,NA,1.87,25.22,0.29,199.05,16.53,77.48,626.36,3.96,,
2010,AGO,1,4,NA,26.25,NA,1.87,17.47,0.29,184.87,15.76,79.15,626.36,4.1,,
2010,AGO,1,5,NA,25.81,NA,1.86,17.65,0.28,102.07,15.47,81.98,626.28,4.1,,
2010,AGO,1,6,NA,26.26,NA,1.86,25,0.59,113.12,15.17,84.36,626.55,4.06,,
2010,AGO,1,7,NA,27.68,NA,1.91,31.31,0.37,142.12,15.37,85.77,626.8,20.46,,
2010,AGO,1,8,NA,26.79,NA,1.98,29.4,0.78,114.03,18.87,78.57,627.5,175.17,,
2010,AGO,1,9,NA,25.94,NA,1.93,24.51,1.66,107.55,21.62,68.22,627.75,392.38,,
2010,AGO,1,10,NA,24.88,NA,1.92,14.83,2.5,102.93,23.84,56.59,627.83,615.42,,
2010,AGO,1,11,NA,24.39,NA,1.9,11.47,2.35,100.41,25.39,48.99,627.62,803.6,,
2010,AGO,1,12,NA,23.99,NA,1.9,7.35,2.27,98.94,26.6,42.97,627.19,949.81,,
2010,AGO,1,13,NA,24.07,NA,1.89,9.89,2.1,145.45,27.45,39.68,626.58,1021.72,,
2010,AGO,1,14,NA,24.08,NA,1.89,7.57,1.88,116.14,28.15,35.41,625.92,992.41,,
2010,AGO,1,15,NA,24.62,NA,1.95,NA,1.67,110.24,28.09,31.59,625,595.34,,
2010,AGO,1,16,NA,29.53,NA,1.89,NA,1.78,119.77,29.88,23.89,624.23,784.19,,
2010,AGO,1,17,NA,31.28,NA,1.84,NA,2.06,152.05,30.51,20.3,623.52,652.09,,
2010,AGO,1,18,NA,35.61,NA,1.93,32.7,2.42,143.54,30.74,18.64,623.08,479.17,,
2010,AGO,1,19,NA,41.6,NA,1.84,42.39,2.52,99.07,29.64,21.8,623.35,200.52,,
2010,AGO,1,20,NA,43.92,NA,1.8,27.54,3.81,43.09,26.83,29.69,624.04,14.65,,
2010,AGO,1,21,NA,42.79,NA,1.7,20.89,4.46,46.16,25.21,34.85,624.69,3.53,, 
2010,AGO,1,22,NA,44.31,NA,1.69,27.71,4.55,54.31,23.19,43.51,625.49,3.38,,
2010,AGO,1,23,NA,41.18,NA,1.68,23.6,4.15,71.23,21.95,51.7,625.96,3.5,,
2010,AGO,2,0,NA,36.13,NA,1.69,12.26,2.9,92.41,20.53,57.33,626.37,3.72,,
2010,AGO,2,1,NA,32.66,NA,1.66,9.23,2.45,97.88,19.25,61.54,626.59,3.86,,
2010,AGO,2,2,NA,30.43,NA,1.72,10.09,1.71,117.26,18.28,64.63,626.82,3.91,,
2010,AGO,2,3,NA,29.46,NA,1.68,7.3,1.9,96.76,17.8,67.32,626.7,3.83,,
2010,AGO,2,4,NA,28.41,NA,1.75,12.23,1.65,116.5,16.84,71.76,626.84,4.02,,
2010,AGO,2,5,NA,27.82,NA,1.77,18.6,1.73,130.69,15.72,75.95,626.82,4,,
2010,AGO,2,6,NA,27.36,NA,1.82,24.07,1.12,142.93,14.79,78.28,626.93,4.11,,
2010,AGO,2,7,NA,26.75,NA,1.87,40.65,0.46,141.15,15.14,79.12,627.26,24.07,,
2010,AGO,2,8,NA,26.37,NA,1.94,44.55,0.65,145.53,19.05,73.98,627.62,187.59,,
2010,AGO,2,9,NA,26.19,NA,1.98,35.21,2.83,87.55,22.01,59.09,627.93,403.52,,
2010,AGO,2,10,NA,25.96,NA,1.92,25.21,3.94,72.03,23.44,51.32,628.08,610.58,,
2010,AGO,2,11,NA,25.63,NA,1.89,23.37,3.62,82.85,25.16,45.71,627.78,765.94,,
2010,AGO,2,12,NA,25.82,NA,1.89,23.12,3.65,70.45,26.24,41.27,627.45,890.39,,
2010,AGO,2,13,NA,26.03,NA,1.92,16.15,3.18,87.19,27.76,33.65,626.83,944.76,,
2010,AGO,2,14,NA,26.05,NA,1.89,19.03,3.5,101.27,28.9,25.19,626.1,1004.37,,
2010,AGO,2,15,NA,25.6,NA,1.91,17.32,3.31,104.21,29.6,22.07,625.32,953.02,,
2010,AGO,2,16,NA,25.43,NA,1.83,23.15,2.77,80.05,30.45,20.85,624.75,821.13,,
2010,AGO,2,17,NA,25.94,NA,1.87,16.38,3.61,83.76,30.88,18.05,624.25,645.39,,
2010,AGO,2,18,NA,26.71,NA,1.89,29.96,3.24,79.99,30.96,18.06,623.92,396.93,,
2010,AGO,2,19,NA,40.46,NA,2.09,100.78,3.65,65.72,29.55,29.02,624,202.87,,
2010,AGO,2,20,NA,75.68,NA,1.86,53.1,4.68,44.27,26.21,40.76,625.02,19.51,,
2010,AGO,2,21,NA,55.93,NA,1.75,32.95,4.52,43.07,23.97,47.41,626.23,3.41,,
2010,AGO,2,22,NA,50.45,NA,1.65,27.06,4.86,45.5,22.57,51.41,627.15,3.64,,
2010,AGO,2,23,NA,60.77,NA,1.53,27.03,4.59,52.99,21.45,57.09,627.91,3.56,,
2010,AGO,3,0,NA,72.18,NA,1.51,12.9,4.63,54.64,20.76,56.69,627.98,3.76,,
2010,AGO,3,1,NA,72.16,NA,1.55,10.03,4.47,62.09,19.75,56.11,628.18,3.78,,
2010,AGO,3,2,NA,74.06,NA,1.5,17.15,4.3,55.93,18.96,58.94,628.2,4.03,,
