DATOS HORARIOS 2010_ NATIVITAS,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
Año,Mes,Día,Hora,O3,SO2,NO2,CO,PM10,WS,WD,TEMP,HR,PBAR,RADSOL,,
2010,DIC,1,0,NA,33.86,NA,1.14,107.47,4.59,69.54,12.48,46.95,630.06,3.99,,
2010,DIC,1,1,NA,32.78,NA,1.11,57.87,4.41,71.84,11.77,51.28,629.9,3.81,,
2010,DIC,1,2,NA,31.2,NA,1.09,42.46,4,78.86,11.11,52.75,629.72,3.96,,
2010,DIC,1,3,NA,31.56,NA,1.07,37.07,3.84,78.44,10,53.13,629.58,4.28,,
2010,DIC,1,4,NA,31.12,NA,1.06,33.48,3.51,77.73,9.39,53.21,629.77,3.9,,
2010,DIC,1,5,NA,30.93,NA,1.04,31.74,3.44,78.12,8.89,54.59,629.97,4,,
2010,DIC,1,6,NA,30.64,NA,1.07,31.96,2.84,67.55,8.45,56.62,630.1,4.18,,
2010,DIC,1,7,NA,30.22,NA,1.23,35.87,1.9,81.77,8.16,57.14,630.52,4.15,,
2010,DIC,1,8,NA,30.7,NA,1.54,58.64,2.31,88.14,7.76,57.18,631.18,37.32,,
2010,DIC,1,9,NA,31.06,NA,1.61,68.98,2.93,76.35,10.05,54.13,631.76,219.87,,
2010,DIC,1,10,NA,30.68,NA,1.31,73.74,4.19,75.78,12.18,49.37,632.12,423.52,,
2010,DIC,1,11,NA,30.3,NA,1.27,65.3,3.61,81.02,14.07,43.18,631.92,596.6,,
2010,DIC,1,12,NA,29.91,NA,1.32,70.32,3.3,90.38,16.63,38.13,631.03,709.83,,
2010,DIC,1,13,NA,30.03,NA,1.27,67.95,2.82,94.82,18.87,33.44,629.87,732.3,,
2010,DIC,1,14,NA,30.43,NA,1.38,68.55,1.89,88.29,21.26,28.69,628.48,601.7,,
2010,DIC,1,15,NA,30.31,NA,1.31,68.19,0.79,96,23.39,25.47,627.36,633.2,,
2010,DIC,1,16,NA,30.1,NA,1.29,63.84,0.3,149.33,25.19,23.45,626.72,483.06,,
2010,DIC,1,17,NA,30.92,NA,1.31,71.34,0.24,147.36,25.7,21.59,626.42,292.13,,
2010,DIC,1,18,NA,33.93,NA,1.52,72.3,0.26,190.41,24.38,22.05,626.5,105.04,,
2010,DIC,1,19,NA,34.13,NA,2.67,104.12,0.27,319.73,21.3,25.94,626.75,5.16,,
2010,DIC,1,20,NA,33.33,NA,3.06,223.11,0.27,176.83,19.24,31.13,627.26,3.3,,
2010,DIC,1,21,NA,34.7,NA,2.84,274.2,0.27,151.91,17.49,33.68,627.93,3.56,, 
2010,DIC,1,22,NA,34.98,NA,2.69,255.44,0.29,140.06,16.2,39.24,628.51,3.5,,
2010,DIC,1,23,NA,36.35,NA,2.15,171.65,0.66,153.35,14.81,41.65,628.98,3.73,,
2010,DIC,2,0,NA,36.35,NA,1.44,108.89,0.32,109.2,13.6,44.99,629.09,3.71,,
2010,DIC,2,1,NA,35.68,NA,1.31,64.3,0.43,120.75,12.52,47.02,628.9,3.71,,
2010,DIC,2,2,NA,35.76,NA,1.02,58.66,0.63,102.86,11.69,49.14,628.78,4.02,,
2010,DIC,2,3,NA,36.14,NA,0.84,54.63,0.75,96.51,10.53,52.36,628.67,4.04,,
2010,DIC,2,4,NA,34.98,NA,0.72,42.94,0.61,91.71,9.72,54.73,628.68,3.92,,
2010,DIC,2,5,NA,34,NA,0.81,46.32,0.34,102.66,9.25,57.02,628.78,4.02,,
2010,DIC,2,6,NA,34.03,NA,0.7,44.51,0.41,91.37,8.6,59.1,628.81,4.1,,
2010,DIC,2,7,NA,33.75,NA,0.83,54.52,0.52,105.85,7.75,61.36,629.11,4.27,,
2010,DIC,2,8,NA,33.89,NA,1.16,97.38,0.53,106.1,8,61.85,629.67,41.33,,
2010,DIC,2,9,NA,34.11,NA,NA,89.78,1.16,86.65,10.89,53.72,630.37,231.58,,
2010,DIC,2,10,NA,34.1,NA,NA,107.99,0.76,103.95,14.98,43.7,630.72,427.02,,
2010,DIC,2,11,NA,37.47,NA,NA,114.93,0.33,109.92,19.12,34.17,630.7,587.1,,
2010,DIC,2,12,NA,37.45,NA,1.52,128.31,0.25,158.48,23.35,27.41,629.97,696.5,,
2010,DIC,2,13,NA,40.24,NA,1.58,114.68,0.24,123.62,25.73,21.15,628.87,650.21,,
2010,DIC,2,14,NA,47.91,NA,1.66,91.94,0.27,253.82,27.12,17.01,627.56,652.88,,
2010,DIC,2,15,NA,47.11,NA,1.56,56.87,0.48,241.93,27.36,13.09,626.6,597.74,,
