DATOS HORARIOS 2010_ NATIVITAS,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
Año,Mes,Día,Hora,O3,SO2,NO2,CO,PM10,WS,WD,TEMP,HR,PBAR,RADSOL,,
2010,NOV,1,0,NA,37.13,NA,1.57,23.84,1.37,95.53,20,40.75,628.22,3.31,,
2010,NOV,1,1,NA,36.18,NA,1.47,24.47,0.95,90.79,18.96,47.5,628.22,3.48,,
2010,NOV,1,2,NA,35.81,NA,1.42,18.03,0.31,78.9,17.69,49.77,628.02,3.43,,
2010,NOV,1,3,NA,34.52,NA,1.56,17.96,0.28,135.36,16.8,51.8,627.85,3.67,,
2010,NOV,1,4,NA,34.82,NA,1.54,26.66,0.34,104.19,15.74,56.24,627.7,3.67,,
2010,NOV,1,5,NA,35.36,NA,1.43,19.12,0.33,93.36,15.74,59.58,627.8,3.86,,
2010,NOV,1,6,NA,35.08,NA,1.5,22.91,0.29,105.83,14.76,63.59,628.11,3.85,,
2010,NOV,1,7,NA,34.8,NA,1.56,41.37,0.28,124.53,13.46,68.25,628.73,4.83,,
2010,NOV,1,8,NA,34.5,NA,1.81,55.83,0.28,97.99,14.96,64.36,629.4,96.84,,
2010,NOV,1,9,NA,34.96,NA,1.73,59.95,0.33,88.34,18.72,54.08,630.04,304.58,,
2010,NOV,1,10,NA,35.05,NA,1.73,73.34,0.36,98.67,22.14,44.86,630.35,501.97,,
2010,NOV,1,11,NA,36.95,NA,1.74,54.26,0.5,105.01,24.86,36.26,630.04,668.15,,
2010,NOV,1,12,NA,36.76,NA,1.77,58.77,0.32,167.02,27.41,32.02,629.32,785.36,,
2010,NOV,1,13,NA,36.09,NA,1.59,41.06,0.25,258.33,29.35,25.38,628.36,803.27,,
2010,NOV,1,14,NA,38.06,NA,1.93,53.35,0.36,255.77,29.55,22.63,627.25,694.62,,
2010,NOV,1,15,NA,42.07,NA,1.99,63.04,0.31,240.57,30.61,20.46,626.39,708.51,,
2010,NOV,1,16,NA,42.67,NA,1.84,47.54,0.26,219.06,29.84,20.78,625.93,325.34,,
2010,NOV,1,17,NA,40.83,NA,1.78,68.12,0.44,221.81,28.98,23.15,625.69,265.82,,
