DATOS HORARIOS 2023_CRUZ ROJA,,,,,,,,,,,,,
NOTA: LOS DATOS SON PREVALIDADOS,,,,,,,,,,,,,
,,,,,,,,,,,,,
MES,DIA,HORA,O3 [ppm],SO2 [ppm],CO [ppm],NO2 [ppm],PM10 [µg/m³],PM2.5 [µg/m³],TEMP,WS,WD,HR,PBAR
FEBRERO,1,0,0.021,0.005,0.57,0.015,35,26,20.32,0.45,233.41,49.74,623.87
FEBRERO,1,1,0.013,0.009,0.52,0.020,41,26,19.23,0.45,80.83,50.85,623.83
FEBRERO,1,2,0.012,0.010,0.54,0.022,56,31,18.51,0.58,114.63,52.53,623.89
FEBRERO,1,3,0.020,0.015,0.40,0.015,43,30,17.20,1.42,97.88,59.71,623.84
FEBRERO,1,4,0.021,0.014,0.37,0.011,31,23,15.82,2.60,103.13,63.42,623.68
FEBRERO,1,5,0.023,0.018,0.34,0.008,29,24,14.65,2.52,105.29,67.93,623.65
FEBRERO,1,6,0.016,0.034,0.34,0.011,27,26,14.14,1.67,97.15,70.97,623.89
FEBRERO,1,7,0.010,0.107,0.39,0.019,57,38,13.72,0.75,91.89,73.27,624.25
FEBRERO,1,8,0.009,0.063,0.60,0.019,54,53,13.28,0.86,100.24,74.40,624.88
FEBRERO,1,9,0.012,0.065,0.62,0.020,53,46,14.44,1.94,99.47,71.07,625.44
FEBRERO,1,10,0.023,0.049,0.56,0.012,52,40,16.83,3.31,101.66,64.78,625.87
FEBRERO,1,11,0.033,0.044,0.46,0.008,50,41,19.02,2.81,105.51,58.48,626.14
FEBRERO,1,12,0.042,0.042,0.58,0.008,46,40,20.89,1.80,127.73,51.73,625.63
FEBRERO,1,13,0.050,0.030,0.52,0.010,40,32,22.73,1.02,133.75,45.41,624.76
FEBRERO,1,14,0.050,0.009,0.57,0.008,36,25,23.78,1.51,159.63,38.95,623.84
FEBRERO,1,15,0.053,0.005,0.50,0.007,26,28,24.50,1.97,155.82,35.95,623.02
FEBRERO,1,16,0.059,0.004,0.49,0.006,29,26,25.52,0.76,236.67,33.50,622.38
FEBRERO,1,17,0.061,0.003,0.52,0.007,37,26,25.97,1.89,264.95,32.06,622.16
FEBRERO,1,18,0.054,0.004,0.68,0.013,41,28,26.12,0.48,280.57,31.77,622.29
FEBRERO,1,19,0.035,0.004,1.21,0.030,41,31,25.10,0.45,282.88,33.66,622.53
FEBRERO,1,20,0.019,0.004,1.25,0.029,46,33,23.97,1.82,211.01,35.98,623.08
FEBRERO,1,21,0.026,0.002,0.56,0.011,40,27,22.51,3.49,155.11,38.17,623.78
FEBRERO,1,22,0.025,0.003,0.57,0.009,37,18,21.61,2.07,209.78,42.32,624.49
FEBRERO,1,23,0.029,0.004,0.53,0.008,39,21,20.52,1.28,216.55,47.51,624.97
FEBRERO,2,0,0.028,0.004,0.49,0.007,28,21,19.31,0.59,219.28,50.55,625.26
FEBRERO,2,1,0.026,0.003,0.43,0.008,33,17,18.55,0.45,231.84,50.59,625.14
FEBRERO,2,2,0.020,0.003,0.43,0.011,28,20,17.30,0.45,245.23,53.77,625.16
FEBRERO,2,3,0.011,0.003,0.43,0.020,30,22,16.20,0.51,301.64,56.41,624.89
FEBRERO,2,4,0.010,0.004,0.42,0.021,31,23,15.55,0.45,264.26,58.00,624.73
FEBRERO,2,5,0.014,0.003,0.39,0.018,30,24,14.92,0.46,241.04,58.83,624.70
FEBRERO,2,6,0.016,0.003,0.44,0.015,29,20,14.06,0.45,218.33,60.55,624.79
FEBRERO,2,7,0.010,0.004,0.88,0.020,30,20,12.77,0.45,286.71,63.64,625.20
FEBRERO,2,8,0.011,0.006,2.02,0.022,52,27,12.63,0.45,270.97,64.33,625.64
FEBRERO,2,9,0.010,0.004,1.43,0.022,51,36,14.36,0.45,244.67,60.53,626.22
FEBRERO,2,10,0.016,0.004,0.85,0.019,98,33,16.28,0.55,274.72,55.65,626.64
FEBRERO,2,11,0.030,0.003,0.69,0.013,70,30,18.61,0.58,240.69,51.51,626.63
FEBRERO,2,12,0.040,0.003,0.61,0.009,52,29,21.14,0.47,221.76,45.02,626.23
FEBRERO,2,13,0.044,0.002,0.54,0.006,56,25,22.47,0.91,233.44,39.41,625.48
FEBRERO,2,14,0.040,0.002,0.57,0.009,30,NA,24.42,1.58,238.29,25.65,624.67
FEBRERO,2,15,0.044,0.001,0.58,0.009,39,19,25.67,1.80,236.68,21.66,624.00
FEBRERO,2,16,0.047,0.001,0.51,0.007,67,26,26.28,3.08,269.99,17.09,623.51
FEBRERO,2,17,0.049,0.001,0.47,0.007,40,17,26.51,2.93,276.91,16.99,623.27
