DATOS HORARIOS 2023_CRUZ ROJA,,,,,,,,,,,,,
NOTA,LOS DATOS SON PREVALIDADOS,,,,,,,,,,,,
,,,,,,,,,,,,,
MES,DIA,HORA,O3 [ppm],SO2 [ppm],CO [ppm],NO2 [ppm],PM10 [µg/m³],PM2.5 [µg/m³],TEMP,WS,WD,HR,PBAR
JUNIO,10,19,0.059,0.001,0.61,0.011,165,25,35.13,1.75,226.80,11.65,619.82
JUNIO,10,20,0.045,0.001,0.76,0.018,41,22,33.54,1.14,236.61,14.54,620.13
JUNIO,10,21,0.044,0.001,0.74,0.017,46,28,31.29,1.12,240.79,18.03,620.41
JUNIO,10,22,0.047,0.001,0.82,0.019,45,22,29.62,0.51,234.15,21.22,620.90
JUNIO,10,23,0.039,0.001,0.80,0.014,48,26,29.09,0.45,241.09,22.51,621.48
JUNIO,11,0,0.031,0.001,0.61,0.016,41,22,27.19,0.45,282.16,28.23,621.84
JUNIO,11,1,0.029,0.001,0.67,0.014,39,21,26.55,0.52,257.62,33.07,621.95
JUNIO,11,2,0.023,0.001,0.49,0.014,39,26,25.03,0.45,231.76,37.62,621.95
JUNIO,11,3,0.019,0.002,0.53,0.016,41,24,24.45,0.45,166.09,39.59,621.97
JUNIO,11,4,0.031,0.002,0.46,0.008,36,27,24.27,0.45,219.36,39.52,622.03
JUNIO,11,5,0.016,0.003,0.51,0.018,35,17,22.80,0.45,314.22,43.02,622.19
JUNIO,11,6,0.014,0.003,0.59,0.018,41,27,21.74,0.45,298.96,45.00,622.39
JUNIO,11,7,0.012,0.002,0.59,0.019,39,25,21.80,0.45,262.16,44.66,622.78
JUNIO,11,8,0.027,0.002,0.70,0.013,36,21,23.60,0.45,264.72,43.76,623.00
JUNIO,11,9,0.037,0.002,0.57,0.009,45,36,24.66,0.49,280.96,45.20,623.21
JUNIO,11,10,0.046,0.002,0.69,0.009,44,33,26.56,0.54,247.97,40.20,622.90
JUNIO,11,11,0.052,0.001,0.60,0.007,55,28,28.84,0.53,261.26,30.97,622.86
JUNIO,11,12,0.055,0.001,0.52,0.006,30,24,30.67,0.57,263.48,21.33,622.56
JUNIO,11,13,0.057,0.001,0.57,0.009,22,15,32.50,0.52,251.83,16.72,622.08
JUNIO,11,14,0.064,0.001,0.53,0.005,25,22,34.13,0.49,238.75,14.46,621.47
JUNIO,11,15,0.065,0.001,0.48,0.007,23,27,35.02,0.49,219.82,10.72,620.80
