DATOS HORARIOS CRUZ ROJA,,,,,,,,,,,,,
NOTA: LOS DATOS SON PREVALIDADOS,,,,,,,,,,,,,
,,,,,,,,,,,,,
MES,DIA,HORA,O3 [ppm],SO2 [ppm],CO [ppm],NO2 [ppm],PM10 [µg/m³],PM2.5 [µg/m³],TEMP,WS,WD,HR,PBAR
ABRIL,4,2,0.040,0.002,0.39,0.004,40,19,22.61,1.17,209.13,NA,621.31
ABRIL,4,3,0.036,0.002,0.37,0.003,36,26,21.67,2.60,226.02,NA,620.96
ABRIL,4,4,0.032,0.002,0.36,0.004,36,31,20.96,0.45,244.22,NA,621.03
ABRIL,4,5,0.027,0.001,0.36,0.005,38,22,20.33,0.45,255.59,NA,621.04
ABRIL,4,6,0.024,0.001,0.37,0.008,35,21,19.56,0.45,256.12,NA,620.91
ABRIL,4,7,0.016,0.002,0.54,0.015,31,20,18.64,0.46,267.73,NA,621.24
ABRIL,4,8,0.012,0.002,0.70,0.017,41,21,18.23,0.52,290.85,NA,621.54
ABRIL,4,9,0.017,0.002,0.69,0.013,36,24,19.32,0.45,274.06,NA,622.03
ABRIL,4,10,0.029,0.002,0.63,0.009,32,22,21.90,0.62,250.74,NA,622.19
ABRIL,4,11,0.040,0.002,0.61,0.009,31,24,24.74,1.48,241.42,NA,621.94
ABRIL,4,12,0.049,0.001,0.61,0.006,25,29,26.61,2.22,261.40,NA,621.39
ABRIL,4,13,0.055,0.002,0.52,0.008,28,25,28.18,2.59,247.84,NA,620.71
ABRIL,4,14,0.056,0.002,0.55,0.009,29,19,29.73,2.39,252.86,NA,619.86
ABRIL,4,15,0.064,0.002,0.47,0.006,35,26,30.49,2.89,273.55,NA,619.04
ABRIL,4,16,0.057,0.002,0.61,0.011,40,29,30.21,2.82,262.05,NA,618.56
ABRIL,4,17,0.055,0.002,0.56,0.011,36,24,30.34,2.95,243.95,NA,618.36
ABRIL,4,18,0.053,0.002,0.63,0.013,38,32,30.06,3.29,239.17,NA,618.45
ABRIL,4,19,0.048,0.002,0.84,0.017,42,28,29.68,1.13,236.92,NA,618.63
ABRIL,4,20,0.035,0.002,0.93,0.022,53,29,28.36,1.31,241.46,NA,619.02
ABRIL,4,21,0.027,0.002,0.84,0.023,52,28,27.00,1.10,252.09,NA,619.53
ABRIL,4,22,0.032,0.002,0.52,0.014,51,31,25.17,2.11,262.14,NA,620.16
ABRIL,4,23,0.034,0.002,0.50,0.012,43,28,24.01,1.35,257.24,NA,620.73
ABRIL,5,0,0.034,0.001,0.41,0.010,37,28,22.78,0.45,264.20,NA,621.00
ABRIL,5,1,0.036,0.001,0.42,0.009,33,28,22.39,0.45,221.33,NA,621.28
ABRIL,5,2,0.033,0.001,0.39,0.011,39,27,21.50,0.45,230.66,NA,621.09
ABRIL,5,3,0.036,0.001,0.32,0.005,35,20,20.10,0.45,230.21,NA,620.84
ABRIL,5,4,0.015,0.002,0.35,0.020,29,25,18.56,0.45,263.82,NA,620.72
ABRIL,5,5,0.016,0.002,0.38,0.019,38,24,17.50,0.45,277.65,NA,620.86
ABRIL,5,6,0.016,0.003,0.48,0.018,34,27,17.37,0.45,284.97,NA,621.20
ABRIL,5,7,0.011,0.003,0.77,0.024,51,24,17.10,0.45,285.05,NA,621.48
ABRIL,5,8,0.012,0.004,0.84,0.023,54,29,17.24,0.45,285.94,NA,621.50
ABRIL,5,9,0.021,0.003,0.90,0.022,50,33,20.39,0.48,236.65,NA,621.87
ABRIL,5,10,0.039,0.002,0.69,0.011,38,31,22.51,0.50,243.50,NA,622.05
ABRIL,5,11,0.049,0.001,0.54,0.009,30,29,24.49,0.84,239.87,NA,621.78
ABRIL,5,12,0.056,0.001,0.62,0.008,37,26,26.24,0.91,246.21,NA,621.37
ABRIL,5,13,0.063,0.001,0.49,0.005,29,28,27.26,1.13,255.91,NA,620.70
ABRIL,5,14,0.058,0.001,0.58,0.007,31,22,28.50,1.31,230.04,NA,620.15
ABRIL,5,15,0.059,0.001,0.57,0.010,31,24,29.19,1.54,245.34,NA,619.39
ABRIL,5,16,0.069,0.001,0.48,0.006,37,25,29.20,2.76,293.77,NA,618.84
ABRIL,5,17,0.063,0.001,0.52,0.006,38,25,29.45,2.15,289.11,NA,618.37
ABRIL,5,18,0.059,0.001,0.58,0.009,29,28,30.08,1.09,290.39,NA,618.16
ABRIL,5,19,0.049,0.001,0.76,0.016,34,26,29.92,0.99,261.41,NA,618.07
ABRIL,5,20,0.022,0.002,1.29,0.032,41,27,28.49,0.48,262.69,NA,618.62
ABRIL,5,21,0.022,0.002,1.12,0.025,60,34,26.63,0.81,235.16,NA,619.59
ABRIL,5,22,0.029,0.001,0.75,0.018,54,32,25.39,0.62,216.15,NA,620.09
ABRIL,5,23,0.031,0.001,0.62,0.014,32,23,24.61,0.48,232.73,NA,620.61
ABRIL,6,0,0.028,0.026,0.46,0.013,41,26,23.72,0.85,116.11,NA,621.08
ABRIL,6,1,0.018,0.027,0.58,0.021,47,28,22.71,0.45,234.32,NA,620.91
ABRIL,6,2,0.015,0.004,0.53,0.021,39,33,21.47,0.45,302.95,NA,621.10
ABRIL,6,3,0.012,0.004,0.51,0.022,41,26,20.44,0.45,200.14,NA,621.04
ABRIL,6,4,0.013,0.004,0.47,0.021,33,27,20.05,0.45,149.17,NA,620.85
ABRIL,6,5,0.016,0.004,0.46,0.022,39,24,19.23,0.45,224.54,NA,621.00
ABRIL,6,6,0.014,0.003,0.41,0.020,34,25,18.26,0.45,115.80,NA,621.50
ABRIL,6,7,0.017,0.004,0.67,0.024,35,24,18.14,0.45,130.81,NA,621.90
ABRIL,6,8,0.012,0.005,1.33,0.028,54,28,18.55,0.45,164.35,NA,622.36
ABRIL,6,9,0.021,0.005,0.92,0.022,66,36,19.68,0.48,122.75,NA,622.51
ABRIL,6,10,0.045,0.018,0.88,0.015,52,39,22.97,0.45,158.48,NA,622.61
ABRIL,6,11,0.067,0.043,0.84,0.011,60,47,24.43,0.60,176.54,NA,622.21
ABRIL,6,12,0.072,0.012,0.53,0.006,46,51,25.86,1.09,150.50,NA,621.66
ABRIL,6,13,0.064,0.005,0.55,0.006,33,33,27.82,1.62,174.89,NA,620.81
ABRIL,6,14,0.059,0.003,0.50,0.005,30,28,29.42,2.92,161.16,NA,619.83
ABRIL,6,15,0.051,NA,NA,0.006,42,27,30.49,4.75,150.55,NA,618.87
ABRIL,6,16,0.055,0.002,0.43,0.006,35,6,30.80,4.83,145.22,NA,618.27
ABRIL,6,17,0.052,0.002,0.43,0.006,38,6,30.32,5.42,145.07,NA,617.98
ABRIL,6,18,0.046,0.002,0.42,0.007,43,2,29.29,4.88,147.21,NA,618.10
ABRIL,6,19,0.047,0.002,0.50,0.009,58,NA,29.15,3.80,215.23,NA,618.75
ABRIL,6,20,0.039,0.003,0.65,0.012,57,NA,27.29,3.31,234.85,NA,619.49
ABRIL,6,21,0.034,0.003,0.57,0.010,45,26,25.70,3.27,238.67,NA,620.36
ABRIL,6,22,0.034,0.003,0.52,0.009,38,28,24.23,1.86,219.09,NA,621.27
ABRIL,6,23,0.031,0.004,0.46,0.006,36,28,22.42,1.11,126.34,NA,622.14
ABRIL,7,0,0.026,0.003,0.52,0.011,29,26,22.02,0.45,113.70,NA,622.33
ABRIL,7,1,0.022,0.004,0.41,0.008,26,22,20.47,0.45,70.64,NA,622.19
ABRIL,7,2,0.026,0.020,0.38,0.007,30,22,20.01,0.76,101.47,NA,621.89
ABRIL,7,3,0.025,0.087,0.38,0.006,31,20,19.39,0.92,84.05,NA,621.70
ABRIL,7,4,0.025,0.058,0.47,0.006,31,40,19.18,0.45,101.39,NA,621.52
ABRIL,7,5,0.021,0.024,0.41,0.007,22,26,18.31,0.45,138.27,NA,621.52
ABRIL,7,6,0.021,0.047,0.37,0.007,25,21,17.91,0.45,84.44,NA,621.77
ABRIL,7,7,0.014,0.038,0.47,0.011,27,31,17.18,0.45,110.66,NA,622.22
ABRIL,7,8,0.016,0.017,0.56,0.016,20,26,17.56,0.45,258.13,NA,622.67
ABRIL,7,9,0.023,0.028,0.63,0.014,31,23,19.25,0.55,220.87,NA,623.11
ABRIL,7,10,0.032,0.049,0.46,0.005,30,30,21.78,1.55,104.29,NA,623.05
ABRIL,7,11,0.043,0.018,0.45,0.004,22,30,23.72,1.13,139.91,NA,622.73
ABRIL,7,12,0.051,0.008,0.46,0.004,25,24,25.34,1.60,154.29,NA,622.35
ABRIL,7,13,0.051,0.004,0.47,0.005,22,22,26.92,2.25,181.65,NA,621.55
ABRIL,7,14,0.055,0.003,0.44,0.005,21,98,28.36,1.81,199.44,NA,620.65
ABRIL,7,15,0.057,0.002,0.44,0.004,23,88,29.11,1.47,223.09,NA,619.89
ABRIL,7,16,0.059,0.002,0.39,0.003,23,55,29.50,1.17,199.23,NA,619.21
ABRIL,7,17,0.053,0.002,0.34,0.003,21,49,30.86,1.77,192.29,NA,618.79
ABRIL,7,18,0.049,0.001,0.37,0.005,24,38,30.64,3.78,175.17,NA,618.82
ABRIL,7,19,0.045,0.001,0.39,0.005,35,34,29.09,3.71,168.98,NA,619.23
ABRIL,7,20,0.036,0.001,0.60,0.009,37,35,27.73,2.60,214.58,NA,620.03
ABRIL,7,21,0.038,0.001,0.56,0.008,42,30,25.92,3.16,226.84,NA,620.98
ABRIL,7,22,0.031,0.001,0.62,0.010,31,24,24.19,2.02,245.52,NA,621.50
ABRIL,7,23,0.030,0.001,0.53,0.009,22,24,22.93,1.33,253.40,NA,621.79
ABRIL,8,0,0.031,0.001,0.49,0.008,27,20,22.11,0.58,256.01,NA,622.04
ABRIL,8,1,0.026,0.001,0.44,0.009,16,14,20.82,0.45,210.45,NA,622.28
ABRIL,8,2,0.026,0.005,0.41,0.008,23,17,19.99,0.45,128.91,NA,622.23
ABRIL,8,3,0.020,0.007,0.47,0.013,33,20,19.36,0.52,125.97,NA,622.14
ABRIL,8,4,0.019,0.018,0.43,0.011,35,26,18.46,0.46,88.70,NA,622.04
ABRIL,8,5,0.015,0.050,0.41,0.012,41,28,17.34,0.45,109.81,NA,621.92
ABRIL,8,6,0.018,0.019,0.40,0.008,28,21,15.95,0.51,110.97,NA,622.20
ABRIL,8,7,0.020,0.024,0.42,0.007,24,12,15.64,1.49,98.56,NA,622.60
ABRIL,8,8,0.020,0.054,0.42,0.008,28,19,16.63,1.68,89.06,NA,623.26
ABRIL,8,9,0.026,0.070,0.44,0.009,151,27,18.95,1.46,95.24,NA,623.72
ABRIL,8,10,0.034,0.029,0.45,0.006,NA,34,21.14,2.44,106.07,NA,623.67
ABRIL,8,11,0.046,0.028,0.49,0.005,NA,23,23.43,0.83,113.84,NA,623.47
ABRIL,8,12,0.056,0.026,0.57,0.005,66,22,25.11,0.99,157.38,NA,623.07
ABRIL,8,13,0.060,0.018,0.60,0.008,58,22,26.56,0.68,227.18,NA,622.51
ABRIL,8,14,0.064,0.017,0.58,0.009,29,27,27.74,1.86,224.54,NA,621.67
ABRIL,8,15,0.069,0.009,0.37,0.004,35,30,28.91,0.92,154.02,NA,620.91
ABRIL,8,16,0.064,0.002,0.35,0.003,25,29,29.79,0.94,222.13,NA,620.14
ABRIL,8,17,0.061,0.002,0.40,0.004,20,27,30.58,1.43,264.37,NA,619.74
ABRIL,8,18,0.065,0.001,0.34,0.003,24,25,30.53,0.98,257.77,NA,619.65
ABRIL,8,19,0.055,0.001,0.49,0.009,28,26,29.61,0.56,256.04,NA,619.83
ABRIL,8,20,0.037,0.001,0.71,0.017,25,23,28.70,0.45,229.40,NA,620.38
ABRIL,8,21,0.032,0.001,0.89,0.019,29,17,27.77,1.03,231.69,NA,621.05
ABRIL,8,22,0.033,0.001,0.56,0.010,35,18,25.32,2.12,240.16,NA,621.63
ABRIL,8,23,0.038,0.003,0.46,0.005,22,13,24.59,1.17,106.61,NA,622.53
ABRIL,9,0,0.029,0.011,0.56,0.008,23,12,23.42,0.49,87.33,NA,622.78
ABRIL,9,1,0.022,0.022,0.54,0.010,39,16,21.77,0.46,119.64,NA,622.76
ABRIL,9,2,0.033,0.007,0.34,0.003,24,20,20.63,1.40,48.47,NA,622.65
ABRIL,9,3,0.029,0.004,0.35,0.003,15,14,19.77,0.50,121.09,NA,622.82
ABRIL,9,4,0.021,0.004,0.42,0.007,22,10,18.77,0.45,200.12,NA,622.95
ABRIL,9,5,0.020,0.004,0.37,0.005,25,15,17.65,0.45,150.15,NA,622.94
ABRIL,9,6,0.014,0.003,0.38,0.010,16,10,16.65,0.49,170.86,NA,623.24
ABRIL,9,7,0.018,0.005,0.39,0.006,18,8,15.96,0.53,109.09,NA,623.61
ABRIL,9,8,0.024,0.018,0.45,0.007,16,19,16.66,1.19,105.52,NA,624.32
ABRIL,9,9,0.028,0.022,0.45,0.005,22,26,18.75,0.64,118.80,NA,624.66
ABRIL,9,10,0.037,0.024,0.59,0.004,29,25,21.42,1.15,152.45,NA,624.80
ABRIL,9,11,0.051,0.030,0.94,0.006,27,32,23.40,0.48,205.00,NA,624.49
ABRIL,9,12,0.058,0.018,0.67,0.004,27,31,24.65,1.34,239.72,NA,624.08
ABRIL,9,13,0.059,0.008,0.51,0.004,24,22,26.10,1.04,225.02,NA,623.44
ABRIL,9,14,0.056,0.003,0.55,0.006,21,23,27.21,2.02,216.72,NA,622.72
ABRIL,9,15,0.056,0.002,0.47,0.003,20,24,28.54,1.11,231.08,NA,621.94
ABRIL,9,16,0.055,0.002,0.44,0.003,23,25,29.36,1.94,260.12,NA,621.33
ABRIL,9,17,0.052,0.001,0.37,0.002,23,27,29.66,1.81,258.03,NA,620.84
ABRIL,9,18,0.051,0.001,0.43,0.004,23,20,29.66,0.72,265.18,NA,620.62
ABRIL,9,19,0.052,0.001,0.35,0.003,23,18,28.82,1.45,288.24,NA,620.58
ABRIL,9,20,0.031,0.001,0.84,0.020,26,20,27.85,0.45,270.37,NA,620.71
ABRIL,9,21,0.018,0.002,1.21,0.027,36,19,26.89,0.45,259.47,NA,621.21
ABRIL,9,22,0.019,0.002,0.93,0.021,49,25,25.10,1.21,196.77,NA,621.91
ABRIL,9,23,0.033,0.020,0.52,0.004,40,20,23.39,4.81,58.24,NA,622.81
ABRIL,10,0,0.033,0.051,0.71,0.002,26,12,21.55,5.07,63.23,NA,623.34
ABRIL,10,1,0.032,0.049,2.11,0.003,30,13,19.96,5.92,55.69,NA,623.59
ABRIL,10,2,0.034,0.007,0.28,0.001,17,15,18.70,4.72,52.87,NA,623.52
ABRIL,10,3,0.035,0.004,0.26,NA,11,14,18.31,3.41,49.65,NA,623.69
ABRIL,10,4,0.035,0.003,0.24,NA,9,12,17.92,1.72,50.81,NA,623.65
ABRIL,10,5,0.032,0.008,0.29,0.002,9,11,17.63,0.98,74.59,NA,623.66
ABRIL,10,6,0.026,0.107,0.28,0.007,22,16,17.36,2.37,92.97,NA,623.66
ABRIL,10,7,0.028,0.105,0.30,0.006,29,38,16.96,3.63,81.34,NA,623.99
ABRIL,10,8,0.028,0.109,0.35,0.006,21,30,16.99,3.43,72.48,NA,624.27
ABRIL,10,9,0.032,0.168,0.38,0.004,21,22,18.61,3.62,80.41,NA,624.63
ABRIL,10,10,0.033,0.050,0.41,0.004,21,21,19.97,3.79,93.33,NA,624.71
ABRIL,10,11,0.034,0.054,0.46,0.005,28,23,21.33,2.47,97.50,NA,624.64
ABRIL,10,12,0.043,0.048,0.77,0.006,25,20,23.58,0.91,117.76,NA,624.21
ABRIL,10,13,0.054,0.052,1.04,0.008,29,23,25.44,0.69,209.49,NA,623.58
ABRIL,10,14,0.053,0.021,0.83,0.008,25,29,26.93,0.70,240.17,NA,622.78
ABRIL,10,15,0.052,0.007,0.57,0.006,26,23,27.95,0.77,209.39,NA,622.04
ABRIL,10,16,0.056,0.005,0.57,0.007,17,17,28.85,0.76,230.89,NA,621.53
ABRIL,10,17,0.057,0.003,0.48,0.005,24,24,29.39,1.57,229.92,NA,621.30
ABRIL,10,18,0.054,0.002,0.39,0.004,27,22,28.71,1.58,130.82,NA,620.98
ABRIL,10,19,0.057,0.002,0.40,0.003,37,18,28.16,0.82,70.44,NA,621.12
ABRIL,10,20,0.043,0.002,0.40,0.005,32,24,25.80,2.72,48.58,NA,621.50
ABRIL,10,21,0.034,0.036,1.06,0.005,26,17,23.88,4.40,63.06,NA,622.04
ABRIL,10,22,0.032,0.136,1.89,0.005,27,18,22.58,5.48,72.30,NA,622.62
ABRIL,10,23,0.032,0.060,1.00,0.004,22,16,21.43,4.38,62.67,NA,623.39
ABRIL,11,0,0.031,0.020,1.11,0.003,16,15,20.08,4.90,53.11,NA,624.02
ABRIL,11,1,0.032,0.017,0.55,0.002,17,13,19.39,4.43,53.83,NA,623.91
ABRIL,11,2,0.031,0.006,0.27,0.001,7,12,18.91,2.87,57.42,NA,623.80
ABRIL,11,3,0.031,0.005,0.27,0.001,11,10,18.50,2.26,57.26,NA,623.59
ABRIL,11,4,0.031,0.005,0.27,0.001,9,5,18.06,2.28,49.12,NA,623.45
ABRIL,11,5,0.028,0.036,0.37,0.002,7,5,17.89,0.74,81.56,NA,623.42
ABRIL,11,6,0.028,0.038,0.61,0.004,14,17,18.01,1.37,66.01,NA,623.53
ABRIL,11,7,0.016,0.040,0.49,0.012,12,12,17.07,0.46,137.07,NA,623.85
ABRIL,11,8,0.022,0.014,0.48,0.009,11,14,18.06,0.77,85.19,NA,624.04
ABRIL,11,9,0.031,0.065,0.40,0.002,14,17,19.23,4.83,67.83,NA,624.40
ABRIL,11,10,0.033,0.062,0.87,0.002,14,10,20.64,5.27,72.84,NA,624.64
ABRIL,11,11,0.037,0.044,0.95,0.002,15,9,21.70,4.54,64.65,NA,624.51
ABRIL,11,12,0.041,0.023,0.50,0.002,11,11,23.03,3.39,62.68,NA,624.09
ABRIL,11,13,0.045,0.020,0.62,0.002,12,12,24.59,3.39,74.38,NA,623.38
ABRIL,11,14,0.047,0.033,0.50,0.003,19,17,25.59,3.27,89.33,NA,622.56
ABRIL,11,15,0.050,0.018,0.36,0.004,21,21,26.54,2.76,111.58,NA,621.58
ABRIL,11,16,0.058,0.016,0.36,0.004,25,20,27.37,2.11,111.40,NA,620.57
ABRIL,11,17,0.057,0.008,0.38,0.004,36,24,26.79,2.05,103.16,NA,620.13
ABRIL,11,18,0.049,0.019,0.55,0.003,40,25,24.42,5.46,137.21,NA,620.39
ABRIL,11,19,0.037,0.007,0.39,0.006,87,25,18.56,2.43,92.96,NA,621.22
ABRIL,11,20,0.025,0.018,1.05,0.014,10,18,20.01,1.82,86.22,NA,620.76
ABRIL,11,21,0.029,0.006,0.30,0.009,12,12,19.62,2.13,70.09,NA,621.30
ABRIL,11,22,0.034,0.040,1.27,0.006,12,11,19.15,4.73,68.90,NA,622.79
ABRIL,11,23,0.037,0.064,1.30,0.005,10,12,18.27,4.66,70.11,NA,623.45
ABRIL,12,0,0.035,0.056,0.71,0.005,9,12,16.95,4.15,93.45,NA,623.64
ABRIL,12,1,0.031,0.023,0.75,0.005,5,12,16.41,3.16,67.11,NA,623.92
ABRIL,12,2,0.033,0.008,0.25,0.003,4,12,16.37,2.77,52.95,NA,623.80
ABRIL,12,3,0.033,0.084,0.44,0.004,5,10,16.18,1.97,70.95,NA,623.22
ABRIL,12,4,0.028,0.046,0.29,0.007,10,9,15.54,1.05,49.16,NA,622.80
ABRIL,12,5,0.025,0.029,0.29,0.008,16,7,15.08,1.46,100.44,NA,622.56
ABRIL,12,6,0.019,0.051,0.29,0.010,31,16,14.49,0.83,99.42,NA,622.83
ABRIL,12,7,0.012,0.035,0.38,0.015,33,14,13.80,1.58,95.66,NA,623.01
ABRIL,12,8,0.015,0.048,0.45,0.015,19,17,14.89,1.02,86.13,NA,623.30
ABRIL,12,9,0.023,0.085,0.41,0.013,29,26,16.64,2.10,90.61,NA,623.60
ABRIL,12,10,0.031,0.071,0.39,0.010,27,35,18.55,1.63,110.33,NA,623.51
ABRIL,12,11,0.036,0.053,0.43,0.012,24,33,20.25,1.05,144.01,NA,623.07
ABRIL,12,12,0.050,0.024,0.45,0.007,19,27,22.35,0.68,159.20,NA,622.46
ABRIL,12,13,0.062,0.008,0.45,0.006,23,19,24.71,0.70,142.73,NA,621.65
