DATOS HORARIOS 2023_CRUZ ROJA,,,,,,,,,,,,,
NOTA: LOS DATOS SON PREVALIDADOS,,,,,,,,,,,,,
,,,,,,,,,,,,,
MES,DIA,HORA,O3 [ppm],SO2 [ppm],CO [ppm],NO2 [ppm],PM10 [µg/m³],PM2.5 [µg/m³],TEMP,WS,WD,HR,PBAR
ENERO,2,0,0.007,0.002,0.81,0.014,16,27,14.35,0.45,203.26,78.09,624.18
ENERO,2,1,0.007,0.002,0.56,0.013,7,16,13.88,0.45,235.65,79.20,623.91
ENERO,2,2,0.007,0.002,0.73,0.013,12,13,13.49,0.45,192.32,80.90,623.72
ENERO,2,3,0.007,0.002,0.67,0.011,11,18,12.90,0.45,276.81,82.22,623.74
ENERO,2,4,0.007,0.002,0.44,0.010,10,9,11.94,0.45,212.95,82.94,623.22
ENERO,2,5,0.016,0.002,0.56,0.011,11,9,11.93,0.45,189.14,83.02,623.41
ENERO,2,6,0.011,0.002,0.72,0.009,16,13,11.49,0.45,258.56,82.42,623.57
ENERO,2,7,0.008,0.003,0.81,0.009,14,17,10.71,0.45,279.34,82.55,623.76
ENERO,2,8,0.008,0.004,1.65,0.010,29,14,10.94,0.45,216.62,81.71,624.35
ENERO,2,9,0.008,0.003,1.31,0.014,21,22,12.62,0.45,236.02,77.27,624.94
ENERO,2,10,0.012,0.002,0.89,0.014,24,22,16.26,0.45,162.40,65.64,625.21
ENERO,2,11,0.018,0.001,0.61,0.009,16,23,17.55,0.45,237.14,65.83,624.96
ENERO,2,12,0.024,0.001,0.50,0.007,13,23,19.51,2.04,241.68,58.62,624.54
ENERO,2,13,0.026,0.001,0.53,0.007,6,17,21.87,4.14,230.82,39.13,623.69
ENERO,2,14,0.030,0.001,0.57,0.008,10,9,22.93,4.63,245.47,27.81,622.86
ENERO,2,15,0.031,0.000,0.59,0.008,10,11,22.47,5.04,264.93,29.32,622.20
ENERO,2,16,0.026,0.000,0.57,0.011,13,13,21.87,4.09,266.45,27.50,621.78
ENERO,2,17,0.029,0.000,0.49,0.009,11,11,22.13,4.54,268.42,27.45,621.78
ENERO,2,18,0.025,0.001,0.62,0.012,24,11,21.69,4.16,259.54,31.71,622.10
ENERO,2,19,0.014,0.001,1.10,0.019,25,29,20.45,1.34,256.00,39.25,622.77
ENERO,2,20,0.009,0.001,1.17,0.022,29,17,18.87,0.95,263.36,43.18,623.37
ENERO,2,21,0.010,0.001,0.96,0.018,32,19,17.59,1.18,245.58,46.13,623.68
ENERO,2,22,0.008,0.002,0.91,0.018,32,21,16.19,0.46,152.40,50.33,624.07
ENERO,2,23,0.009,0.002,1.10,0.019,39,25,16.10,0.45,156.62,49.83,624.16
ENERO,3,0,0.007,0.002,0.64,0.019,28,32,14.61,0.45,165.31,53.63,624.28
ENERO,3,1,0.007,0.002,0.66,0.015,31,16,13.74,0.45,251.24,57.18,624.31
ENERO,3,2,0.013,0.001,0.37,0.010,14,20,14.75,0.51,210.72,50.71,623.96
ENERO,3,3,0.007,0.003,0.35,0.014,14,18,13.18,0.45,157.37,57.78,623.75
ENERO,3,4,0.007,0.004,0.36,0.014,10,12,12.53,0.45,276.27,59.61,623.77
ENERO,3,5,0.007,0.001,0.35,0.013,14,14,12.09,0.46,278.07,59.44,623.52
ENERO,3,6,0.007,0.002,0.41,0.013,17,18,11.65,0.45,250.91,62.24,623.56
ENERO,3,7,0.008,0.002,0.76,0.014,22,14,11.40,0.47,205.10,64.95,624.01
ENERO,3,8,0.008,0.004,2.01,0.018,41,13,12.07,0.45,259.91,63.22,624.31
ENERO,3,9,0.008,0.004,1.99,0.020,51,23,13.16,0.45,244.13,60.73,624.94
ENERO,3,10,0.011,0.002,0.89,0.017,34,24,15.49,0.47,257.99,56.29,625.37
ENERO,3,11,0.024,0.001,0.52,0.009,23,19,18.29,0.87,282.05,50.41,625.30
ENERO,3,12,0.030,0.001,0.51,0.008,11,15,19.97,1.15,265.22,45.02,624.95
ENERO,3,13,0.036,0.001,0.53,0.009,10,14,21.54,2.17,255.59,41.13,624.26
ENERO,3,14,0.034,0.001,0.55,0.008,16,13,23.21,4.01,237.34,34.39,623.34
ENERO,3,15,0.035,0.000,0.50,0.007,15,13,24.02,4.59,241.11,30.02,622.60
ENERO,3,16,0.038,0.000,0.56,0.007,13,17,24.51,4.36,239.27,27.63,622.01
ENERO,3,17,0.038,0.000,0.52,0.010,13,14,24.70,4.60,250.67,24.19,621.86
ENERO,3,18,0.034,0.000,0.65,0.012,22,15,24.32,3.11,253.82,27.33,622.02
ENERO,3,19,0.019,0.001,1.05,0.019,21,18,22.65,1.68,248.86,33.38,622.33
ENERO,3,20,0.010,0.002,1.26,0.024,35,16,20.92,0.66,262.25,38.29,622.89
ENERO,3,21,0.009,0.002,1.27,0.022,54,36,19.40,0.45,251.71,42.42,623.55
ENERO,3,22,0.009,0.002,1.09,0.019,57,47,17.98,0.45,169.68,47.12,624.08
ENERO,3,23,0.010,0.001,0.83,0.017,30,26,17.51,0.45,179.94,47.08,624.54
ENERO,4,0,0.007,0.003,0.68,0.020,34,25,15.65,0.45,198.15,51.11,624.96
ENERO,4,1,0.007,0.002,0.79,0.018,36,17,15.06,0.45,228.03,53.86,624.76
ENERO,4,2,0.008,0.003,1.23,0.016,42,31,14.76,0.45,228.74,57.38,624.64
ENERO,4,3,0.008,0.003,0.72,0.015,38,25,12.46,0.45,280.52,61.08,624.60
ENERO,4,4,0.007,0.004,0.55,0.016,26,25,11.98,0.45,80.39,62.74,624.46
ENERO,4,5,0.008,0.004,0.62,0.014,24,17,12.29,0.45,153.25,63.50,624.33
ENERO,4,6,0.009,0.004,0.71,0.013,33,27,11.32,0.45,184.10,66.82,624.30
ENERO,4,7,0.009,0.003,0.76,0.015,42,25,11.00,0.45,125.69,66.32,624.69
ENERO,4,8,0.007,0.005,1.34,0.012,30,23,9.87,0.45,234.64,68.37,625.06
ENERO,4,9,0.007,0.006,1.54,0.017,33,23,11.56,0.45,204.34,64.23,625.58
ENERO,4,10,0.011,0.005,1.01,0.021,53,31,14.65,0.50,128.92,57.44,626.11
ENERO,4,11,0.021,0.080,0.78,0.025,57,46,17.59,0.45,153.98,51.44,626.19
ENERO,4,12,0.041,0.080,0.88,0.018,66,71,20.38,0.51,184.41,46.14,625.89
ENERO,4,13,0.056,0.034,0.66,0.016,42,46,21.94,0.47,217.74,41.96,625.25
ENERO,4,14,0.050,0.008,0.69,0.015,29,35,23.45,0.53,234.73,36.78,624.29
ENERO,4,15,0.063,0.004,0.70,0.013,26,25,24.69,0.53,224.76,31.44,623.70
ENERO,4,16,0.073,0.021,0.83,0.013,43,48,25.40,0.52,198.32,27.64,623.11
ENERO,4,17,0.069,0.025,0.81,0.017,35,34,26.22,0.48,247.79,22.10,623.01
ENERO,4,18,0.055,0.011,0.92,0.023,28,36,25.53,0.71,252.61,23.35,623.07
ENERO,4,19,0.018,0.005,2.31,0.047,38,24,23.76,0.45,248.91,28.10,623.33
ENERO,4,20,0.007,0.007,3.77,0.049,64,25,22.06,0.45,221.29,30.57,623.83
ENERO,4,21,0.006,0.007,3.02,0.043,77,44,19.89,0.45,124.62,37.66,624.21
ENERO,4,22,0.006,0.010,3.28,0.042,70,40,18.72,0.45,118.47,42.10,624.64
ENERO,4,23,0.011,0.016,1.60,0.041,86,48,17.40,0.54,98.88,43.60,625.03
ENERO,5,0,0.019,0.036,0.76,0.028,67,54,16.85,1.73,103.07,43.78,625.23
ENERO,5,1,0.029,0.046,0.45,0.015,39,43,16.64,0.88,95.43,46.55,625.34
ENERO,5,2,0.016,0.083,0.40,0.021,45,24,15.37,2.04,100.48,51.54,625.34
ENERO,5,3,0.014,0.070,0.34,0.020,44,44,14.57,0.63,102.19,54.32,625.23
ENERO,5,4,0.020,0.034,0.37,0.012,26,27,13.73,0.51,102.96,57.19,625.11
ENERO,5,5,0.019,0.029,0.34,0.012,24,19,13.37,1.48,112.14,59.00,625.02
ENERO,5,6,0.019,0.025,0.40,0.016,29,21,12.74,0.56,93.95,63.12,625.33
ENERO,5,7,0.014,0.077,0.37,0.019,36,35,13.30,1.28,90.13,63.72,625.72
ENERO,5,8,0.011,0.098,0.44,0.021,58,48,13.01,1.78,83.48,66.92,626.21
ENERO,5,9,0.014,0.123,0.51,0.021,62,60,13.90,1.88,95.66,62.53,626.86
ENERO,5,10,0.017,0.067,0.64,0.019,69,75,15.91,2.05,108.41,54.86,627.27
ENERO,5,11,0.035,0.057,0.43,0.010,49,49,20.18,2.27,92.35,43.03,627.17
ENERO,5,12,0.046,0.049,0.45,0.007,32,41,22.14,2.67,81.92,37.18,626.81
ENERO,5,13,0.052,0.056,0.33,0.006,25,21,23.71,3.33,85.53,32.10,626.04
ENERO,5,14,0.059,0.051,0.39,0.005,27,28,24.85,2.83,75.31,28.54,625.05
ENERO,5,15,0.051,0.011,0.41,0.005,12,21,26.11,2.34,86.72,19.94,624.21
ENERO,5,16,0.053,0.013,0.40,0.007,15,13,26.39,3.00,109.06,18.99,623.75
ENERO,5,17,0.054,0.002,0.47,0.010,22,18,26.40,2.80,121.20,21.25,623.38
ENERO,5,18,0.052,0.002,0.62,0.015,39,19,26.05,1.47,115.23,23.84,623.45
ENERO,5,19,0.040,0.001,0.48,0.011,45,15,24.01,3.43,67.64,25.65,623.98
ENERO,5,20,0.035,0.000,0.31,0.005,24,13,21.76,3.91,50.50,28.82,624.60
ENERO,5,21,0.039,0.001,0.27,0.003,15,8,20.05,5.37,50.08,38.56,625.16
ENERO,5,22,0.037,0.001,0.28,0.003,15,10,19.16,3.63,62.06,38.89,625.87
ENERO,5,23,0.027,0.067,0.36,0.010,20,12,17.40,2.73,93.11,46.87,626.22
ENERO,6,0,0.025,0.089,0.33,0.013,37,31,16.26,3.15,91.92,49.19,626.42
ENERO,6,1,0.034,0.167,0.69,0.008,34,35,16.48,4.90,78.19,47.02,626.40
ENERO,6,2,0.035,0.069,1.00,0.006,17,13,16.23,3.55,64.15,48.08,626.14
ENERO,6,3,0.035,0.017,0.32,0.004,10,12,14.76,1.44,109.56,52.09,625.97
ENERO,6,4,0.027,0.013,0.31,0.005,13,11,12.22,1.75,115.51,59.60,625.85
ENERO,6,5,0.028,0.024,0.30,0.006,16,9,11.63,1.95,106.08,62.32,625.93
ENERO,6,6,0.025,0.044,0.32,0.008,16,9,11.38,1.30,103.00,64.02,625.96
ENERO,6,7,0.021,0.040,0.43,0.011,20,21,11.26,2.24,97.99,64.60,626.09
ENERO,6,8,0.018,0.027,0.54,0.016,26,23,11.32,2.02,96.96,64.09,626.57
ENERO,6,9,0.020,0.018,0.70,0.017,22,20,12.49,2.14,102.13,60.77,627.20
ENERO,6,10,0.026,0.076,0.53,0.013,35,24,14.82,2.82,88.60,54.36,627.49
ENERO,6,11,0.035,0.104,0.46,0.010,33,30,18.13,2.82,92.67,44.28,627.38
ENERO,6,12,0.041,0.051,0.41,0.008,30,30,20.46,3.39,97.45,37.05,626.90
ENERO,6,13,0.047,0.019,0.45,0.007,25,23,22.26,1.29,131.54,32.78,626.17
ENERO,6,14,0.050,0.024,0.50,0.008,19,24,24.39,0.97,128.42,23.55,625.23
ENERO,6,15,0.053,0.029,0.67,0.011,23,26,24.92,1.03,202.90,19.84,624.43
ENERO,6,16,0.056,0.018,0.53,0.008,20,21,25.71,0.90,172.77,17.60,623.98
ENERO,6,17,0.054,0.014,0.54,0.009,23,20,26.02,0.90,151.28,16.22,623.80
ENERO,6,18,0.043,0.011,0.91,0.019,26,23,25.66,1.05,235.94,16.12,623.76
ENERO,6,19,0.016,0.007,1.97,0.038,38,18,23.72,0.58,221.99,19.78,624.00
ENERO,6,20,0.011,0.005,1.85,0.038,65,24,21.71,0.45,222.69,22.91,624.14
ENERO,6,21,0.010,0.006,1.56,0.034,70,33,19.95,0.76,130.39,26.62,624.78
ENERO,6,22,0.021,0.003,0.62,0.015,37,28,19.25,1.37,53.00,23.87,625.26
ENERO,6,23,0.025,0.001,0.47,0.010,14,8,18.59,1.04,61.73,24.77,625.42
ENERO,7,0,0.017,0.043,0.47,0.013,24,7,16.79,2.64,94.76,31.30,625.65
ENERO,7,1,0.019,0.079,0.30,0.012,30,10,15.86,2.38,100.74,36.67,625.52
ENERO,7,2,0.017,0.037,0.28,0.011,33,28,13.89,0.47,106.31,43.40,625.69
ENERO,7,3,0.017,0.035,0.30,0.010,19,17,13.26,0.67,126.32,48.10,625.68
ENERO,7,4,0.020,0.024,0.29,0.010,24,19,12.80,0.57,94.44,50.57,625.60
ENERO,7,5,0.018,0.021,0.39,0.015,27,14,12.13,0.45,119.22,53.21,625.61
ENERO,7,6,0.017,0.019,0.44,0.017,33,23,11.43,0.45,106.72,57.12,625.79
ENERO,7,7,0.010,0.092,0.42,0.020,44,27,12.04,0.45,91.59,61.61,625.84
ENERO,7,8,0.011,0.023,0.75,0.019,44,46,11.09,0.62,144.14,61.24,626.27
ENERO,7,9,0.011,0.013,0.79,0.016,44,36,11.30,0.79,140.24,57.54,626.91
ENERO,7,10,0.015,0.032,0.71,0.018,52,33,13.92,2.05,109.95,55.23,627.27
ENERO,7,11,0.025,0.016,0.56,0.014,50,36,17.14,2.19,105.59,49.02,627.14
ENERO,7,12,0.036,0.007,0.51,0.013,39,30,20.24,1.21,133.48,41.70,626.57
ENERO,7,13,0.050,0.006,0.48,0.009,30,26,22.76,0.49,146.19,34.20,625.69
ENERO,7,14,0.057,0.015,0.53,0.009,25,21,24.75,0.63,181.44,21.08,624.75
ENERO,7,15,0.065,0.019,0.46,0.007,24,22,25.16,0.62,187.59,17.96,623.94
ENERO,7,16,0.068,0.012,0.47,0.007,25,24,25.55,0.75,191.21,17.66,623.61
ENERO,7,17,0.058,0.003,0.58,0.012,24,19,25.51,1.32,221.94,17.95,623.57
ENERO,7,18,0.052,0.001,0.66,0.016,24,21,25.15,1.36,250.31,17.61,623.68
ENERO,7,19,0.022,0.002,1.75,0.037,36,19,23.59,0.45,232.37,20.09,623.93
ENERO,7,20,0.008,0.004,2.79,0.046,61,27,21.46,0.45,276.43,25.81,624.29
ENERO,7,21,0.008,0.004,1.93,0.040,67,35,19.15,0.45,97.43,32.11,624.69
ENERO,7,22,0.008,0.008,5.39,0.037,88,34,18.50,0.46,90.80,35.02,625.01
ENERO,7,23,0.009,0.016,2.25,0.034,119,45,17.05,1.21,98.71,38.06,625.33
ENERO,8,0,0.013,0.015,1.12,0.029,66,48,16.35,0.94,202.98,37.53,625.65
ENERO,8,1,0.008,0.007,1.65,0.030,79,43,14.86,0.45,212.01,42.14,625.53
ENERO,8,2,0.012,0.017,1.12,0.026,69,52,15.57,0.60,91.93,38.56,625.28
ENERO,8,3,0.022,0.045,0.48,0.017,39,30,14.84,1.47,104.36,39.41,625.05
ENERO,8,4,0.022,0.023,0.46,0.015,36,27,13.37,0.45,111.32,42.35,624.94
ENERO,8,5,0.011,0.016,0.58,0.023,38,24,11.79,0.45,251.60,47.63,625.10
ENERO,8,6,0.010,0.006,0.69,0.022,43,31,11.67,0.45,207.14,48.02,625.37
ENERO,8,7,0.015,0.006,0.59,0.019,34,28,11.50,0.45,102.47,46.60,625.65
ENERO,8,8,0.010,0.031,0.93,0.020,33,21,11.14,0.45,76.86,48.97,626.05
ENERO,8,9,0.016,0.061,0.47,0.018,35,28,12.94,1.37,83.62,42.64,626.53
ENERO,8,10,0.024,0.021,0.56,0.015,48,41,14.87,2.83,105.68,39.71,626.77
ENERO,8,11,0.033,0.009,0.51,0.012,37,30,17.84,2.80,107.58,34.73,626.71
ENERO,8,12,0.040,0.014,0.45,0.011,32,26,20.62,2.92,113.00,26.36,626.26
ENERO,8,13,0.049,0.005,0.44,0.007,19,20,22.66,1.80,125.92,20.44,625.48
ENERO,8,14,0.059,0.002,0.44,0.007,26,17,24.76,0.98,145.80,16.86,624.62
ENERO,8,15,0.064,0.015,0.37,0.004,21,27,25.51,1.99,107.97,14.03,623.82
ENERO,8,16,0.066,0.002,0.47,0.007,25,24,25.70,1.39,182.92,13.11,623.30
ENERO,8,17,0.067,0.006,0.48,0.006,26,23,26.25,0.54,199.80,10.97,622.91
ENERO,8,18,0.059,0.001,0.51,0.010,19,24,25.84,0.50,246.57,12.03,622.94
ENERO,8,19,0.036,0.001,0.93,0.028,25,21,23.72,0.45,293.47,15.59,623.17
ENERO,8,20,0.018,0.002,1.70,0.037,40,21,21.92,0.45,244.05,19.62,623.62
ENERO,8,21,0.015,0.003,1.29,0.032,58,31,19.67,0.91,72.95,25.09,624.27
ENERO,8,22,0.030,0.050,0.53,0.011,46,36,18.84,2.68,84.24,36.21,624.74
ENERO,8,23,0.028,0.099,0.47,0.010,52,21,18.21,4.02,79.63,44.26,625.31
ENERO,9,0,0.033,0.203,0.52,0.006,22,26,17.03,5.07,80.72,52.13,625.75
ENERO,9,1,0.030,0.070,1.01,0.006,18,21,16.45,4.44,61.74,57.84,625.86
ENERO,9,2,0.035,0.011,0.48,0.002,21,17,15.55,4.28,55.32,62.10,625.83
ENERO,9,3,0.034,0.010,0.59,0.002,14,18,15.07,3.90,51.45,64.19,625.72
ENERO,9,4,0.034,0.013,0.68,0.002,11,10,14.72,3.39,50.66,65.03,625.55
ENERO,9,5,0.034,0.004,0.28,0.001,10,9,14.28,2.72,51.00,65.79,625.63
ENERO,9,6,0.022,0.084,0.31,0.008,18,9,13.18,1.62,91.91,69.43,625.61
ENERO,9,7,0.015,0.033,0.45,0.011,27,22,11.68,0.79,103.48,73.91,625.85
ENERO,9,8,0.015,0.028,0.48,0.011,28,21,11.43,1.37,97.50,74.55,626.24
ENERO,9,9,0.013,0.021,0.69,0.015,26,18,12.44,1.75,107.00,71.02,626.98
ENERO,9,10,0.018,0.039,0.61,0.012,38,30,14.89,1.45,108.21,63.48,627.38
ENERO,9,11,0.030,0.058,0.47,0.009,44,36,17.22,2.47,103.82,55.20,627.26
ENERO,9,12,0.034,0.020,0.57,0.013,37,45,19.42,1.26,147.54,47.64,626.88
ENERO,9,13,0.049,0.028,0.71,0.013,34,24,21.48,0.49,215.64,40.05,626.10
ENERO,9,14,0.057,0.006,0.63,0.009,36,31,22.65,1.33,243.30,36.19,625.12
ENERO,9,15,0.062,0.003,0.68,0.010,25,26,23.86,1.37,247.49,32.48,624.23
ENERO,9,16,0.065,0.002,0.61,0.009,52,23,24.04,1.29,241.79,30.72,623.74
ENERO,9,17,0.065,0.002,0.63,0.009,28,27,24.55,1.68,265.39,29.14,623.51
ENERO,9,18,0.063,0.002,0.58,0.008,29,21,24.42,0.71,259.37,28.86,623.68
ENERO,9,19,0.037,0.002,1.07,0.025,39,24,22.70,0.61,284.13,33.06,623.71
ENERO,9,20,0.017,0.002,1.21,0.035,37,24,21.19,0.45,132.32,37.21,623.95
ENERO,9,21,0.013,0.004,1.45,0.039,68,27,19.95,0.45,54.58,39.96,624.39
ENERO,9,22,0.007,0.007,2.65,0.041,82,44,18.86,0.46,226.89,44.25,624.78
ENERO,9,23,0.007,0.005,1.59,0.035,105,64,17.18,0.45,246.26,47.51,624.94
ENERO,10,0,0.007,0.004,1.30,0.034,92,45,16.55,0.49,231.55,48.26,625.12
ENERO,10,1,0.007,0.007,0.66,0.031,73,43,15.75,0.45,145.35,48.81,625.19
ENERO,10,2,0.009,0.004,0.59,0.031,56,39,15.99,0.48,125.23,48.34,625.16
ENERO,10,3,0.011,0.005,0.60,0.029,55,42,15.68,0.64,111.53,49.38,625.01
ENERO,10,4,0.013,0.011,0.57,0.026,65,44,15.03,0.52,95.93,51.55,624.76
ENERO,10,5,0.012,0.046,0.45,0.022,52,47,14.45,1.13,93.64,58.94,624.72
ENERO,10,6,0.010,0.073,0.40,0.023,57,44,13.89,0.55,90.77,64.45,624.89
ENERO,10,7,0.011,0.024,0.48,0.019,38,43,12.86,1.36,111.20,67.37,625.20
ENERO,10,8,0.014,0.024,0.60,0.017,34,24,12.61,1.09,97.60,71.98,625.65
ENERO,10,9,0.015,0.045,0.50,0.014,33,33,13.73,0.74,72.65,69.54,626.09
ENERO,10,10,0.020,0.065,0.50,0.013,32,27,15.97,1.64,97.21,64.07,626.33
ENERO,10,11,0.031,0.060,0.42,0.007,40,37,18.58,2.75,94.77,56.28,626.33
ENERO,10,12,0.037,0.028,0.45,0.008,36,39,19.83,3.34,110.13,51.99,625.99
ENERO,10,13,0.051,0.007,0.47,0.008,35,29,21.29,2.90,134.36,45.00,625.12
ENERO,10,14,0.065,0.005,0.49,0.008,34,26,23.06,2.01,130.17,37.46,624.06
ENERO,10,15,0.068,0.005,0.47,0.008,31,31,24.49,1.34,159.07,28.70,623.20
ENERO,10,16,0.067,0.009,0.46,0.007,33,24,25.54,0.54,163.74,24.05,622.69
ENERO,10,17,0.062,0.010,0.49,0.007,34,26,24.99,2.05,157.63,24.37,622.49
ENERO,10,18,0.053,0.002,0.51,0.008,58,25,24.06,1.22,149.74,25.92,622.59
ENERO,10,19,0.032,0.002,0.97,0.022,51,16,22.42,1.10,145.69,31.75,623.16
ENERO,10,20,0.032,0.001,0.90,0.021,49,25,20.23,1.48,144.53,40.35,623.67
ENERO,10,21,0.028,0.023,0.72,0.021,47,22,18.99,0.50,81.40,44.38,624.21
ENERO,10,22,0.032,0.016,0.61,0.017,45,30,18.56,1.45,106.86,45.11,624.54
ENERO,10,23,0.030,0.002,0.52,0.016,34,27,17.52,0.57,129.84,47.40,624.90
ENERO,11,0,0.022,0.045,0.48,0.019,40,29,17.48,1.49,91.05,47.05,624.99
ENERO,11,1,0.030,0.050,0.42,0.012,35,32,17.29,2.70,85.86,49.98,624.93
ENERO,11,2,0.034,0.066,0.37,0.009,33,33,16.76,1.29,94.24,49.51,624.86
ENERO,11,3,0.035,0.053,0.32,0.008,24,24,16.43,2.00,95.30,52.50,624.56
ENERO,11,4,0.032,0.018,0.34,0.010,28,29,15.40,0.55,118.52,55.99,624.42
ENERO,11,5,0.020,0.005,0.39,0.017,28,20,14.43,0.45,128.73,59.60,624.56
ENERO,11,6,0.017,0.025,0.39,0.020,35,28,13.75,0.45,97.40,62.65,624.74
ENERO,11,7,0.013,0.027,0.50,0.024,36,37,13.18,0.45,89.08,63.87,625.05
ENERO,11,8,0.011,0.028,0.78,0.024,38,31,12.34,0.47,106.94,63.08,625.34
ENERO,11,9,0.014,0.007,0.77,0.021,46,34,12.79,1.30,115.29,60.28,625.76
ENERO,11,10,0.022,0.009,0.72,0.020,47,35,15.21,1.56,112.32,54.53,626.12
ENERO,11,11,0.029,0.034,0.58,0.018,59,29,17.75,2.24,103.49,50.66,626.11
ENERO,11,12,0.043,0.018,0.56,0.016,52,50,20.30,0.67,132.34,45.68,625.76
ENERO,11,13,0.060,0.018,0.57,0.013,42,44,22.50,0.47,180.46,38.13,625.01
ENERO,11,14,0.072,0.016,0.69,0.012,38,32,23.51,1.12,250.34,33.65,623.84
ENERO,11,15,0.068,0.007,0.59,0.011,39,37,23.73,1.47,263.83,27.85,623.15
ENERO,11,16,0.060,0.002,0.52,0.011,19,26,24.75,0.89,257.29,19.32,622.58
ENERO,11,17,0.058,0.002,0.54,0.010,23,21,24.91,1.41,267.64,19.32,622.43
ENERO,11,18,0.060,0.002,0.56,0.012,30,22,24.18,1.31,289.11,23.77,622.44
ENERO,11,19,0.034,0.002,1.12,0.027,36,24,22.45,0.47,309.00,28.64,622.71
ENERO,11,20,0.017,0.003,1.28,0.035,49,23,20.92,0.45,270.30,32.04,623.17
ENERO,11,21,0.008,0.004,2.05,0.040,71,35,19.85,0.49,177.31,34.52,623.70
ENERO,11,22,0.012,0.003,1.27,0.033,100,61,19.18,0.48,186.82,40.20,623.96
ENERO,11,23,0.007,0.004,1.53,0.034,69,35,17.21,0.45,227.34,43.99,624.26
ENERO,12,0,0.007,0.003,0.98,0.031,77,49,16.06,0.46,235.13,48.18,624.51
ENERO,12,1,0.008,0.002,0.74,0.028,54,39,15.36,0.45,215.29,49.98,624.71
ENERO,12,2,0.007,0.002,0.71,0.028,59,31,14.77,0.45,210.74,52.25,624.68
ENERO,12,3,0.007,0.003,0.72,0.026,45,40,14.05,0.45,238.04,53.54,624.65
ENERO,12,4,0.007,0.004,0.70,0.027,63,38,13.74,0.57,246.51,53.78,624.52
ENERO,12,5,0.009,0.002,0.56,0.025,56,41,13.07,0.45,223.69,53.95,624.69
ENERO,12,6,0.009,0.002,0.63,0.026,57,47,13.67,0.45,241.56,51.77,624.94
ENERO,12,7,0.009,0.002,1.05,0.025,64,44,13.47,0.47,207.64,53.81,625.35
ENERO,12,8,0.008,0.005,1.14,0.025,67,49,11.92,0.45,108.71,57.92,625.85
ENERO,12,9,0.008,0.014,1.27,0.029,68,43,13.91,0.45,81.79,54.04,626.38
ENERO,12,10,0.016,0.033,0.92,0.027,81,50,16.55,0.45,113.63,51.09,626.93
ENERO,12,11,0.034,0.086,0.94,0.021,70,54,19.71,0.45,162.23,42.83,627.07
ENERO,12,12,0.069,0.104,1.77,0.016,64,63,21.15,0.51,214.00,38.78,626.63
ENERO,12,13,0.080,0.046,1.26,0.014,49,50,23.08,0.65,169.33,32.37,625.68
