DATOS HORARIOS 2018_CRUZ ROJA,,,,,,,,,,,,,
,,,,,,,,,,,,,
MES,DIA,HORA,O3,SO2,CO,NO2,PM10,PM2.5,WS,WD,TEMP,HR,PBAR
ABR,5,6,0.94,95.46,0.1,10.31,42.76,31.36,3.31,87.7,17.85,69.21,623.74
ABR,5,7,1.08,73.22,0.01,9.51,36.33,NA,3.68,81.59,17.37,70.57,624.12
ABR,5,8,0.96,97.72,0.09,9.69,47.91,30.81,2.87,89.85,17.72,69.52,624.45
ABR,5,9,2.64,76.37,0.29,6.9,50.59,47.7,3.83,98.89,19.19,65.04,624.71
ABR,5,10,4.59,73.47,0.27,6.59,50.86,50.77,3.04,98.69,21.09,58.44,624.91
ABR,5,11,10.21,29.33,0.1,5.69,49.96,49.3,1.81,128.89,23.26,48.66,624.83
ABR,5,12,15.37,13.88,0.14,4.74,50.8,28.06,2.3,250.49,25.61,34.64,624.33
ABR,5,13,13.85,11.2,0.11,6.94,33.17,21.52,2.53,258.56,27.23,24.08,623.63
ABR,5,14,16.62,10.4,0.06,6.6,35.64,13.28,3.43,266.45,28.17,22.49,622.81
ABR,5,15,17.46,10.19,0.13,7.05,36.97,23.95,4.07,250.09,29.22,19.39,622.06
ABR,5,16,17.93,10.08,0.06,6.26,45.11,23,4.13,263.15,29.99,16.78,621.36
ABR,5,17,17.43,9.77,0.07,6.97,46.54,28.73,3.79,251.27,30.35,15.44,621.06
ABR,5,18,15.49,9.89,0.11,9.06,41.13,22.87,4.56,246.45,30.38,13.12,620.89
ABR,5,19,12.06,9.64,0.23,13.57,44.92,36.65,3.6,267.2,29.27,13.67,620.92
ABR,5,20,6.33,9.63,0.46,19.58,55.68,20.93,2.63,251.66,27.11,17.91,621.2
ABR,5,21,5.32,9.51,0.45,17.77,67.29,29.3,2.53,246.68,25.2,22.43,621.57
ABR,5,22,6.71,9.69,0.35,13.68,59.51,23.81,2.48,226.14,23.71,25.23,622.12
ABR,5,23,7.57,9.12,0.14,10.74,50.86,39.76,2.08,253.48,22.42,30.95,622.59
ABR,6,0,6.1,9.36,0.09,13.04,47.46,19.85,1.41,296.93,20.95,35.11,622.89
ABR,6,1,5.96,9.29,0.1,12.7,51.09,19.77,1.86,304.32,20.13,39.12,622.94
ABR,6,2,7.9,9.79,0.05,10.98,48.54,24.64,2.58,251.96,20.09,43.51,622.84
ABR,6,3,8.46,9.54,0.01,8.19,40.28,27.18,1.17,292.97,18.97,47.9,622.88
ABR,6,4,6.8,10.09,0.01,9.29,40.66,20.36,1,168.83,18.47,49.59,622.83
ABR,6,5,1.85,10.35,0.12,14.45,49.73,18.34,0.66,234.22,18.13,50.42,622.9
ABR,6,6,1.04,12.15,0.29,13.67,55.25,22.41,0.67,323.1,16.96,53.4,623.2
ABR,6,7,0.86,15.47,0.87,13.51,82.25,28.8,0.81,285.92,16.13,54.72,623.58
ABR,6,8,0.8,13.07,1.17,14.27,102.87,56.02,1.37,230.73,17.58,50.34,623.99
ABR,6,9,3.47,10.15,0.48,13.41,80.05,44.31,2.34,227.34,20.38,45.9,624.32
ABR,6,10,11.39,9.59,0.21,7.05,49.99,37.85,3.19,239.36,22.72,38.53,624.42
ABR,6,11,11.58,8.91,0.13,4.34,31.11,NA,3.31,254.25,24.13,29.16,624.3
ABR,6,12,11.76,8.81,0.01,2.7,28.97,NA,3.2,225.2,25.23,23.99,623.87
ABR,6,13,11.3,8.91,0.04,2.7,21.76,14.02,3.48,253.75,26.49,21.53,623.25
ABR,6,14,11.86,8.91,0.01,2.7,23.73,17.74,3.39,243.26,27.54,21.09,622.42
ABR,6,15,12.22,8.92,0.04,2.7,26.16,13.2,4.23,238.88,28.8,14.66,621.57
ABR,6,16,12.81,9.05,0.04,2.7,36.41,17.98,4.57,242.47,29.52,10.99,621.02
ABR,6,17,12.77,9.06,0.06,2.77,31.09,11.49,4.93,237.94,29.93,9.88,620.51
ABR,6,18,13.6,9.11,0.14,5.22,39.91,14.31,4.72,245.17,29.72,9.95,620.38
ABR,6,19,10.96,8.65,0.17,7.3,36.55,14.83,3.93,266.19,28.92,8.72,620.5
ABR,6,20,4.97,9.57,0.42,14.87,48.06,11.48,3.33,264.19,26.93,12.74,620.67
ABR,6,21,4.51,8.85,0.43,14.44,57.02,33.57,2.78,250.58,25.09,19.4,620.95
ABR,6,22,5.8,8.83,0.31,9.81,48.96,20.85,3.1,226.59,23.74,23.87,621.43
ABR,6,23,4.88,8.78,0.21,8.76,47.79,16.84,2.17,249.74,22.05,28.92,621.94
ABR,7,0,6.09,8.82,0.14,7.38,48.75,19.48,2.32,289.3,20.46,31.83,622.34
ABR,7,1,6.38,8.91,0.11,7.14,40.8,19.53,2.26,264.03,20.16,32.04,622.43
ABR,7,2,6.34,8.93,0.12,8.62,41.13,21.45,1.93,292.74,19.31,35.55,622.48
ABR,7,3,5.57,9.45,0.09,9.85,44.18,27.32,1.43,280.17,18.44,38.45,622.35
ABR,7,4,4.59,9.32,0.1,9.67,43.71,27.31,1.55,185.64,18.52,39.8,622.13
ABR,7,5,5.23,8.91,0.06,5.05,44.01,28.93,1.74,234.11,17.86,43.69,622.19
ABR,7,6,4.18,8.97,0.08,4.85,33.3,25.77,1.6,267.12,16.69,48.31,622.66
ABR,7,7,0.8,9.06,0.37,9.22,45.98,21.6,1.02,278.35,15.81,49.94,623.16
ABR,7,8,0.8,9.56,0.67,9.95,69.16,25.45,1,290.12,17.22,46.51,623.76
ABR,7,9,0.8,9.48,0.42,6.7,62.35,32.4,1.89,268.79,18.52,37.72,624.23
ABR,7,10,3.95,9.12,0.28,5.38,59.81,31.72,2.62,276.33,21.47,29.36,624.41
ABR,7,11,5.28,8.88,0.16,3.93,32.11,24.08,2.99,269.05,23.66,19.19,624.3
ABR,7,12,5.29,8.76,0.13,3.9,34.66,10.93,3.47,239.06,24.88,15.04,623.96
ABR,7,13,6.79,8.88,0.11,3.84,28.57,10.3,4.29,254.54,26.2,13.78,623.34
ABR,7,14,9.51,8.72,0.1,3.99,24.02,9.58,3.89,237.08,27.14,11.52,622.58
ABR,7,15,9.61,8.6,0.13,4.39,22.81,11.5,3.81,235.71,28.15,7.9,621.86
ABR,7,16,12.64,8.8,0.01,4.61,22.83,11.01,3.41,233.52,28.76,4.97,621.36
ABR,7,17,13.32,8.86,0.01,4.85,19.03,9.83,3.5,231.6,29.21,3.18,620.91
ABR,7,18,15.15,8.59,0.01,6.42,24.92,9.82,3.66,243.59,29.33,3.7,620.73
ABR,7,19,13.48,8.51,0.07,10.58,22.39,8.27,3.02,251.68,28.56,3.71,620.95
