DATOS HORARIOS 2018_CRUZ ROJA,,,,,,,,,,,,,
,,,,,,,,,,,,,
MES,DIA,HORA,O3,SO2,CO,NO2,PM10,PM2.5,WS,WD,TEMP,HR,PBAR
JUL,1,0,13.8,9.43,0.09,6.46,11.67,11.83,2.27,228.38,20.49,57.59,624.89
JUL,1,1,13.53,9.15,0.03,4.55,17.16,12.99,1.77,303.13,19.56,63.67,624.65
JUL,1,2,11.18,9.25,0.02,5.37,14.88,11.89,1.83,305.8,19.11,68.21,624.07
JUL,1,3,8.65,9.2,0.01,6.86,17.78,8.76,0.81,252.72,18.98,69.82,623.69
JUL,1,4,5.34,10.19,0.03,8.66,16.26,15.34,2.52,137.35,18.56,70.46,623.88
JUL,1,5,5.03,13.73,0.01,9.65,17.13,17.19,1.8,117,18.07,70.34,624.17
JUL,1,6,1.2,15.47,0.07,13.43,28.82,13.36,1.07,222.97,17.44,75.63,624.53
JUL,1,7,0.8,17.47,0.23,14.66,46.04,21.19,0.92,107.65,18.34,74.72,624.79
JUL,1,8,3.4,32.02,0.2,10.44,31.58,NA,1.27,56.46,20.47,69.15,624.98
JUL,1,9,7.34,27.85,0.14,6.16,36.05,32.8,1.54,72.41,21.87,63.7,625.06
JUL,1,10,10.32,15.59,0.19,5.58,53.32,30.42,1.77,297.21,21.73,64.29,624.99
JUL,1,11,10.7,25.48,0.24,8.95,49.57,24.38,1.42,242.34,22.45,61.26,624.99
JUL,1,12,12.33,40.99,0.22,9.71,56.15,39.95,1.34,152.76,24.32,55.21,624.66
JUL,1,13,13.32,32.85,0.21,11.23,58.12,45.77,1.86,172.36,25.7,50.65,624.12
JUL,1,14,23.15,25.26,0.16,6.95,64.35,44.98,1.65,140.02,26.18,47.91,623.76
JUL,1,15,21.74,30,0.2,9.65,57.93,42.93,2.09,194.45,27.43,44.52,623.11
JUL,1,16,20.96,16.91,0.19,9.02,61.48,47.71,2.19,179.13,27.79,43.22,622.6
JUL,1,17,22.62,24.43,0.27,9.07,56.75,39.23,2.1,252.24,28.64,40.68,621.98
JUL,1,18,22.59,14.17,0.06,3.92,36.44,NA,2.31,294.92,29.19,38.02,621.73
JUL,1,19,20.4,9.72,0.03,2.7,46.31,26.42,3.58,58.83,27.92,40.4,621.74
