DATOS HORARIOS 2018_CRUZ ROJA,,,,,,,,,,,,,
,,,,,,,,,,,,,
MES,DIA,HORA,O3,SO2,CO,NO2,PM10,PM2.5,WS,WD,TEMP,HR,PBAR
AGO,1,0,5.94,55.83,0.37,12.1,29.02,16.68,4.81,73,23.14,46.87,624.97
AGO,1,1,5.88,5.95,NA,3.5,21.39,19.82,3.05,177,18.52,34.52,619.07
AGO,1,2,8.92,6.6,NA,2.7,24.76,18.13,3.75,93.42,17.65,37.78,620.18
AGO,1,3,6.03,6.19,NA,3.18,11.39,16.16,2.29,74.49,16.68,43.74,620.89
AGO,1,4,5.97,6.46,NA,3.61,10.67,15.16,0.77,51.57,15.26,50.72,621.98
AGO,1,5,6.16,6.67,NA,7.47,19.04,15.57,0.45,29.37,14.41,56.81,621.88
AGO,1,6,4.41,7.05,NA,5.53,16.82,NA,1.07,48.35,14.19,63.09,621.46
AGO,1,7,0.8,8.24,0.33,10.03,23.96,15.47,2.5,80.82,14.49,64.78,621.71
AGO,1,8,2.15,7.57,0.08,7.07,47.2,17.94,4.03,77.66,16.01,59.59,620.67
AGO,1,9,6.83,9,0.05,4.68,41.74,NA,2.92,74.83,18.02,49.46,618.85
AGO,1,10,7.91,8.61,0.06,4.57,30.04,20.11,1.94,80.21,19.72,44.91,616.93
AGO,1,11,7.06,8.41,0.39,7.86,19.69,18.48,2.32,203.04,22.21,40.62,614.37
AGO,1,12,12.89,8.25,0.36,7.09,43.43,30.19,2.35,144.13,22.72,35.9,614.67
AGO,1,13,15.8,8.13,0.16,5.83,30.88,14.8,2.48,106.88,24.69,29.86,611.41
AGO,1,14,16,7.8,0.09,3.64,24.37,13.6,2.68,70.62,25.33,27.69,609.18
AGO,1,15,17.37,7.66,0.04,3.39,22.15,18.37,3.84,73.61,25.37,29.78,606.35
AGO,1,16,14.88,7.65,0.09,4.65,27.49,14.33,3.16,75.4,25.93,26.32,603.32
AGO,1,17,17.49,9.83,NA,3.85,22.78,24.75,4.11,67.9,25.43,27.35,602.04
AGO,1,18,17.48,10.76,0.05,4.15,21.78,14.8,4.43,66.45,25.51,26.51,601.07
AGO,1,19,17.03,9.41,NA,4.77,29.78,9.12,4.45,67.33,24.4,28.5,601.95
AGO,1,20,13.88,10.53,0.08,6.64,28.84,14.9,2.32,73.34,22.61,32.38,605.45
AGO,1,21,12.82,8.93,NA,5.29,33.04,8.27,3.5,74.84,21.01,40.89,609.91
AGO,1,22,12.81,7.66,NA,3.66,33.83,11.39,4.07,72.27,19.74,43.88,614.15
AGO,1,23,8.13,5.85,NA,3.09,26.57,12.32,2.71,79.84,18.74,46.69,616.27
AGO,2,0,4.51846,6.48,NA,3.09,28.54,19.9833,3.4,72.82,18.48,45.26,616.15
AGO,2,1,2.79912,7.52,NA,3.2,23.46,26.6935,2.12,92.02,17.53,48.44,616.72
