DATOS HORARIOS 2018_ CRUZ ROJA,,,,,,,,,,,,,
,,,,,,,,,,,,,
MES,DIA,HORA,O3,SO2,CO,NO2,PM10,PM2.5,WS,WD,TEMP,HR,PBAR
ENE,1,0,0.8,28.71,1.56,32.06,232.16,126.33,2.26,89.85,18.17,34.96,626.49
ENE,1,1,2.4,30.41,0.54,20.81,139.37,NA,2.64,99.52,18.04,32.13,626.71
ENE,1,2,1.31,24.1,0.61,20.41,161.72,103.92,2.56,98.37,16.41,37.16,627.04
ENE,1,3,1.05,55.47,0.25,17.02,83.8,NA,2.58,83.8,15.61,42.44,627.03
ENE,1,4,4.47,31.42,0.19,10.74,51.09,36.82,2.66,60.63,14.98,46.48,627.08
ENE,1,5,6.02,25.64,0.08,7.26,29.38,20.27,2.92,61.3,13.63,58.33,627.19
ENE,1,6,1.9,48.89,0.11,11.17,32.69,14.59,2,73.03,12.88,62.52,627.4
ENE,1,7,3.79,52.46,0.15,9.81,31.58,20.39,2.53,79.78,12.87,62.85,627.59
ENE,1,8,2.61,35.13,0.09,12.15,32.32,21.89,3.32,91.22,12.26,67.06,627.73
ENE,1,9,9.6,52.13,0.05,7.38,22.43,NA,4.73,76.98,13.31,62.58,628.43
ENE,1,10,15.22,61.55,0.02,2.92,21.77,21.18,5.42,77.25,14.85,57.78,629.09
ENE,1,11,17.17,42.05,0.01,2.7,24.04,16.33,5.34,71.47,16.36,53.45,629.12
ENE,1,12,18.39,36,0.01,2.8,27.14,19.65,4.98,77.33,18.23,48.83,628.54
ENE,1,13,21.34,31.24,0.01,3.76,38.02,17.25,4.9,88.57,20.13,43.35,627.65
ENE,1,14,23.52,22.73,0.02,3.51,52.4,20.39,4.53,98.96,21.42,38.97,626.63
ENE,1,15,26.18,25.64,0.04,4.2,43.39,18.26,4.37,93.98,22.44,35.29,625.86
ENE,1,16,29.29,25.26,0.06,5.43,50.54,23.56,3.71,94.18,23.07,32.36,625.45
ENE,1,17,30.86,33.08,0.07,6.28,50.16,28.29,3.37,91.57,23.26,31.81,625.06
ENE,1,18,27.49,33.5,0.05,7.29,51.09,27.08,4.13,82.52,22.58,35.59,625.09
ENE,1,19,17.4,31.56,0.08,7.77,59.6,24.37,5.19,89.74,20.38,43.61,625.53
ENE,1,20,13.14,73.42,0.08,6.17,60.37,26.58,7.18,71.43,18.54,49.54,626.24
ENE,1,21,10.99,63.89,0.04,3.74,67.95,12.74,6.69,76.76,16.54,55.15,626.96
