DATOS HORARIOS 2018_CRUZ ROJA,,,,,,,,,,,,,
,,,,,,,,,,,,,
MES,DIA,HORA,O3,SO2,CO,NO2,PM10,PM2.5,WS,WD,TEMP,HR,PBAR
JUN,1,0,12.65,17.77,0.07,7.44,26.97,21.1,2.33,97.4,25.68,20.37,621.15
JUN,1,1,4.54,125.71,0.05,15.82,59.34,26.05,1.98,85.64,24.09,29.81,621.27
JUN,1,2,2.81,99.9,0.05,15.98,64.44,NA,3.31,95.67,23.21,39.14,620.99
JUN,1,3,2.79,151.32,0.06,20.84,60.47,NA,2.7,86.26,22.75,43.32,620.87
JUN,1,4,0.8,142.69,0.06,22.5,65.29,55.55,2.87,89.49,21.89,49.42,620.94
JUN,1,5,1.6,56.44,0.09,9.53,43.18,NA,2.78,55.11,21.21,51.68,621.25
JUN,1,6,0.81,153.56,0.16,12.12,32.66,25.34,3.95,72.93,20.62,54.52,621.53
JUN,1,7,0.8,48.27,0.22,11.64,36.5,NA,3.54,56.46,20.35,58.09,622
JUN,1,8,0.8,21.69,0.23,7.77,27.89,NA,3.73,53.37,21.08,57.75,622.41
JUN,1,9,5.95,37.16,0.18,9.49,34.14,26.73,4.1,78.58,22.45,52,622.5
JUN,1,10,7.36,73.9,0.38,12.99,42.62,28.56,2.57,88.7,25.14,41.38,622.33
JUN,1,11,13.92,50.51,0.33,9.5,40.79,NA,2.02,75.99,27.72,27.42,621.91
JUN,1,12,10.6,41.19,0.15,12.95,31.64,NA,2.78,110.17,29.34,18.47,621.56
JUN,1,13,10.84,37.34,0.17,13.72,31.85,29.91,3.36,112.73,31.14,15.42,620.89
JUN,1,14,12.98,23.53,0.07,7.53,28.38,NA,3.65,82.29,32.79,11.13,620.39
JUN,1,15,16.97,19.88,0.09,5.93,20.51,15.88,4.26,57.83,33.66,11.42,619.66
JUN,1,16,13.82,20.28,0.12,5.61,28.12,16.08,3.9,69.05,34.84,5.75,619.08
JUN,1,17,13.23,10.21,0.02,4.35,23.25,9.08,3.97,57.9,35.08,5.12,618.59
JUN,1,18,13.75,9.34,0.06,4.67,31.81,10.31,4.39,82.22,34.33,8.48,618.53
JUN,1,19,12.64,9.55,0.03,4.39,36.74,12.98,5.56,57.3,32.37,11.2,618.92
JUN,1,20,11.51,9.98,0.07,5.04,44.06,14.22,5.85,54.32,30.06,21.87,619.47
JUN,1,21,13.8,9.83,0.06,4.3,40.48,17.13,5,55.13,28.05,25.34,620.22
JUN,1,22,15.75,10.06,0.06,4.52,28.67,19.21,4.02,56.74,26.27,29.6,620.88
JUN,1,23,12.24,45.63,0.16,7.21,26.56,20.45,3.77,59.79,25.32,31.72,621.56
JUN,2,0,14.44,17.86,0.05,4.68,29.74,23.56,4.3,47.96,24.33,30.87,621.73
JUN,2,1,12.75,12.21,0.01,3.78,24.38,11.52,4.23,60.43,22.76,35.57,621.86
JUN,2,2,13.77,10.68,0.01,3.12,20.91,NA,2.91,57.8,21.55,43.22,621.88
JUN,2,3,11.52,12.24,0.02,3.54,21.04,NA,2.8,56.06,20.84,51.81,621.98
JUN,2,4,11.36,11.3,0.04,2.7,28.48,26.36,2.68,53.46,20.56,56.79,622
JUN,2,5,9.03,10.85,0.05,3.15,26.52,26.81,2.21,146.16,19.91,61.05,622.05
JUN,2,6,5.3,11.71,0.12,6.35,31.22,28.01,1.23,1.4,19.55,62.43,622.07
JUN,2,7,0.8,12.24,0.21,12.15,35.73,33.62,1.87,53.05,19.78,61.13,622.2
JUN,2,8,4.05,11.11,0.17,7.05,34.33,31.27,2.39,59.52,20.78,59.76,622.54
JUN,2,9,10.36,18.75,0.23,5.75,34.73,31.15,3.24,63.31,22.69,54.31,622.57
JUN,2,10,11.52,18.55,0.21,4.98,30.1,NA,3.66,73.92,24.15,47.22,622.42
JUN,2,11,14.82,18.55,0.26,4.79,27.82,26.11,3.47,72.46,25.71,40,622.12
JUN,2,12,17.51,37.31,0.71,5.96,33.59,NA,4.43,63.03,26.94,33.94,621.94
JUN,2,13,19.86,30.53,0.25,6.46,34,27.04,3.73,82.67,28.73,28.68,621.36
JUN,2,14,19.99,22.11,0.28,6.25,29.4,NA,3.59,80.5,30.26,23.09,620.6
JUN,2,15,20.85,29.89,0.21,6.62,29.07,22.53,3.26,79.81,31.22,20.58,620.12
JUN,2,16,22.73,18.45,0.2,4.32,28.79,NA,3.26,76.43,31.96,16.45,619.53
JUN,2,17,21.59,12.62,0.05,2.91,23.15,20.31,4.27,62.47,32.5,14.88,619.32
JUN,2,18,20.69,10.71,0.02,2.94,30.83,16.79,4.57,66.83,32.03,15.38,619.39
JUN,2,19,18.65,9.03,0.03,2.76,36.43,19.87,5.71,64.19,30.59,17.28,619.79
JUN,2,20,16.79,8.88,0.04,3.1,35.47,15.24,5.02,62.76,28.68,20.74,620.47
JUN,2,21,15.96,8.95,0.05,4.13,24.33,9.47,4.87,52.74,27.16,20.94,621.03
JUN,2,22,16.77,9.39,0.04,3.42,24.52,11.9,4.92,58.73,25.75,24.97,621.48
JUN,2,23,12.8,51.17,0.1,8.05,19.35,14.56,4.23,64.53,24.52,29.59,621.97
JUN,3,0,10.05,43.58,0.12,8.34,35.09,27.47,4.34,56.22,23.32,39.95,622.24
JUN,3,1,5.01,100.29,0.32,11.3,34.14,19.43,4.47,74.24,22.44,48.35,622.17
JUN,3,2,5.15,79.97,0.18,9.51,43.06,NA,3.24,63.68,21.61,51.98,622.25
JUN,3,3,9.24,14.12,0.08,4.1,26.88,NA,2.6,62.31,20.95,55.36,622.39
JUN,3,4,8.16,14.97,0.09,4.88,26.09,NA,2.87,51.26,20.21,61.04,622.47
JUN,3,5,7.2,11.94,0.09,4.44,27.25,26.36,2.42,102.96,19.55,63.01,622.48
JUN,3,6,8.27,12.34,0.11,5.01,25.21,22.97,1.66,61.13,19.35,63.07,622.7
JUN,3,7,2.3,73.71,0.55,11.43,33.62,26.97,2.45,75.95,19.91,61.49,623.04
JUN,3,8,6.21,81.44,0.67,11.77,34.2,NA,2.93,77.76,21.12,56.13,623.26
JUN,3,9,10.18,46.23,0.18,7.34,29.67,NA,5.28,67.29,22.31,48.4,623.44
JUN,3,10,11.99,50.76,0.2,7.25,22.15,NA,4.76,72.62,24.08,40.67,623.33
JUN,3,11,11.19,44.31,0.08,9.4,26.59,21.87,5.8,85.61,25.72,34.67,623.15
JUN,3,12,12.8,48.43,0.06,9.66,34.57,30.29,5.37,86.23,27.13,30.62,622.82
JUN,3,13,12.89,40.87,0.05,9.87,36.52,26.86,5.43,92.86,28.57,26.68,622.26
JUN,3,14,13.35,38.76,0.08,9.68,31.56,21.31,5.32,89.62,29.91,23.63,621.71
JUN,3,15,13.22,31.53,0.08,9.15,32.91,21.61,5.1,93.32,30.77,22.18,621.15
JUN,3,16,12.65,34.55,0.06,8.82,27.98,20.67,4.85,91.78,31.46,21.23,620.59
JUN,3,17,11.8,40.24,0.02,8.3,33.81,27.4,5.43,90.93,31.68,19.49,620.36
JUN,3,18,14.12,50.9,0.3,6.47,29.07,20.62,4.86,61.38,31.11,20.65,620.34
JUN,3,19,13.56,19.36,0.11,4.67,32.09,16.36,5.67,58.59,30.17,23.95,620.67
JUN,3,20,13.3,10.47,0.06,3.93,31.22,13.69,5.81,47.53,28.18,31.13,621.37
JUN,3,21,12.18,10.21,0.05,3.47,48.78,13.87,6.47,53.53,25.82,38.12,622.11
JUN,3,22,10.66,10.03,0.03,3.21,29.05,17.17,6.05,49.33,24.35,40.17,622.72
JUN,3,23,9.96,9.7,0.01,2.9,17.08,10.87,5,50.91,23.17,42.92,623.5
JUN,4,0,10.18,9.8,0.01,2.7,10.99,NA,4.23,49.68,22.29,47.25,624.04
JUN,4,1,9.01,25.25,0.01,3.71,11.66,NA,4.64,49.55,21.78,50.15,624.07
JUN,4,2,6.2,54.96,0.04,7.6,24.68,20.09,4.7,49.62,21.09,54.14,623.87
JUN,4,3,7.24,42.01,0.07,5.78,26.04,NA,4.78,50.4,20.41,57.44,623.35
JUN,4,4,4.45,105.27,0.49,8.5,29.09,26.31,5.07,71.35,20.14,58.96,623.11
JUN,4,5,4.65,113.82,0.27,6.66,22.13,NA,4.08,80.02,19.08,64.4,623.49
JUN,4,6,1.09,179.18,0.79,14.29,29.32,19.8,2.24,68.62,19.04,62.06,624.03
JUN,4,7,0.8,147.67,0.71,15.5,51.44,37.71,3.06,51.57,19.23,58.57,624.4
JUN,4,8,3.45,28.94,0.37,9.99,27.02,NA,2.34,81.45,20.52,51.89,624.75
JUN,4,9,5.58,39.54,0.23,7.98,21.24,NA,5.03,75.42,21.48,45.07,624.72
JUN,4,10,10.06,51.34,0.2,9.23,21.23,NA,4.17,74.7,23.38,42.29,624.34
JUN,4,11,12.18,56.88,0.1,15.65,26.73,NA,4.59,86.83,25.15,35.48,623.83
JUN,4,12,15.75,49.44,0.09,11.02,38.99,33.52,4.89,94.9,27,28.57,623.18
JUN,4,13,15.5,29.82,0.12,11.05,27.43,24.72,4.17,112.56,28.64,22.89,622.56
JUN,4,14,20.71,34.08,0.09,8.67,21.55,18.77,3.26,99.72,29.83,20.63,621.85
JUN,4,15,21.34,20.57,0.06,6.9,20.38,NA,3.28,93.59,31.34,16.7,621.04
JUN,4,16,22.06,19.19,0.05,6.5,13.17,11.54,2.89,109.92,32.16,15.95,620.35
JUN,4,17,24.36,18.52,0.05,5.2,17.8,NA,2.51,81.77,32.98,14.96,619.85
