DATOS HORARIOS 2018_CRUZ ROJA,,,,,,,,,,,,,
,,,,,,,,,,,,,
MES,DIA,HORA,O3,SO2,CO,NO2,PM10,PM2.5,WS,WD,TEMP,HR,PBAR
MZO,3,2,11.87,13.22,0.11,2.85,36.75,19.81,3.68,51.06,17.81,46.52,625.19
MZO,3,3,10.54,79.83,0.06,2.7,34.44,14.96,3.39,71.4,16.84,49.21,625.1
MZO,3,4,7.14,140.02,0.41,2.7,40.39,23.27,3.64,74.2,16.29,50.47,624.94
MZO,3,5,8.31,161.32,0.23,2.7,43.7,28.55,2.93,79.17,15.81,51.52,624.98
MZO,3,6,6.55,108.92,0.01,4.79,43.41,30.6,1.91,78.76,14.51,55.08,625.18
MZO,3,7,4.21,49.79,0.04,4.08,47.86,35.31,2.59,102.53,13.41,57.97,625.51
MZO,3,8,3.24,102.18,0.1,6.54,45.95,23.43,2.23,89.74,13.24,59.74,626
MZO,3,9,4.49,89.15,0.09,11.48,62.91,58.65,3.45,81.12,14.67,56.48,626.51
MZO,3,10,5.73,80.03,0.14,11.72,60.47,38.91,3.28,95.46,17.04,52.28,626.84
MZO,3,11,8.16,97.54,0.44,10.99,71.27,51.32,2.23,105.72,19.65,45.42,626.67
MZO,3,12,16.92,105.51,0.93,11.44,68.63,52.47,1.77,61.67,21.84,39.73,626.17
MZO,3,13,23.06,27.1,0.36,7.33,57.26,47.67,2.1,309.45,23.76,35.63,625.37
MZO,3,14,26.56,18.75,0.38,7.29,45.15,24.1,2.17,230.17,25.48,33.13,624.41
MZO,3,15,25.17,14.44,0.33,8.82,59.61,34.18,1.9,214.95,27.11,28.45,623.5
MZO,3,16,27.96,19.64,0.26,6.13,53.81,28.23,1.57,250.8,28.76,22.85,622.73
MZO,3,17,32.67,44.76,0.41,5.39,53.55,31.06,1.27,300.11,30.15,18.89,622.14
MZO,3,18,28.22,31.87,0.45,8.75,54.42,34.55,1.89,270.35,29.85,17.01,621.92
MZO,3,19,17.7,18.31,0.62,17.48,52.68,27.54,2.2,243.61,28.92,16.12,621.82
MZO,3,20,5.83,14.78,1.1,28.03,67.26,29.07,1.88,276.32,26.53,23.35,621.98
MZO,3,21,8.28,12.42,0.59,24.09,84.38,31.84,2.21,43.33,25.09,26.23,622.71
MZO,3,22,10.38,52.92,0.26,11.32,46.74,28.67,2.49,72.94,24.23,26.25,623.29
MZO,3,23,5.15,137.11,0.6,14.61,72.55,34.26,3.11,76.01,23.31,29.39,623.62
MZO,4,0,3.29,47.88,0.3,13.48,71.65,34.37,2.25,124.23,21.46,30.5,624.06
MZO,4,1,4.72,75.47,0.17,11.87,62.01,32.91,2.18,77.11,20.42,36.7,624.04
MZO,4,2,2.71,48.45,0.16,9.92,53.14,32.66,1.64,99.32,18.89,43.04,624.01
MZO,4,3,0.96,36.5,0.12,9.14,46.23,24.59,2.64,111.37,17.78,47.59,623.84
MZO,4,4,4.57,36.07,0.07,6.37,41.96,22.99,2.43,108.96,17.05,49.15,623.86
MZO,4,5,4.51,55.12,0.04,4.67,42.62,26.4,2.85,100.45,15.92,54.82,623.82
MZO,4,6,3.37,100.59,0.01,5.68,49.43,34.24,2.9,90.67,15.34,58.55,624.05
MZO,4,7,2.47,92.23,0.01,10.55,53.3,55.49,2.71,87.09,15.18,58.81,624.33
MZO,4,8,3.64,91.2,0.04,9.85,45.32,38.85,2.15,94.45,14.54,61.62,624.6
MZO,4,9,4.26,94.44,0.04,9,53.6,44.58,3.14,94.54,15.5,59.43,624.86
MZO,4,10,5.63,86.42,0.04,9.34,60.08,45.42,2.59,101.38,18.07,53.4,625.1
MZO,4,11,12.16,21.22,0.1,8.16,47.73,48.04,1.64,155.1,20.81,45.95,625.02
MZO,4,12,17.18,13.18,0.11,8.53,46.51,31.91,2.53,246.17,22.83,41.87,624.47
MZO,4,13,21.49,12.13,0.14,7.26,43.09,27.01,2.72,241.68,24.54,38.13,623.79
MZO,4,14,24.49,10.87,0.13,7.1,38.55,22.75,3.17,248.57,26.24,34.54,622.97
MZO,4,15,25.39,10.11,0.07,5.73,40.62,28.53,3.1,289.23,27.8,25.06,622.22
MZO,4,16,25.54,9.14,0.01,5.04,30.57,NA,2.51,285.53,29.2,18.76,621.53
MZO,4,17,28.04,17.04,0.02,2.7,34.01,25.47,1.9,285.19,29.77,16.13,621.1
MZO,4,18,28.35,22.75,0.1,2.7,34.16,31.51,1.78,259.61,30.01,13.64,620.94
MZO,4,19,21.75,19.67,0.21,4.9,37.87,20.69,1.54,219.03,29.15,12.39,621
MZO,4,20,8.39,9.85,0.73,18.11,49.38,22.62,1.94,227.37,27.04,18.96,621.26
MZO,4,21,5.39,8.76,0.86,19.94,66.03,29.96,1.25,229.12,25.06,24.16,621.5
MZO,4,22,2.76,10.02,0.9,18.75,75.74,23.54,1.37,198.91,23.37,28.18,622.1
MZO,4,23,4.56,85.53,1.01,17.86,95.87,34.41,1.9,70.53,22.73,34.48,622.62
MZO,5,0,4.84,22.07,0.39,13.4,77.97,42.57,1.17,126.51,21.98,41.88,622.73
MZO,5,1,5.9,16.62,0.17,9.23,62.61,33.77,1.53,107.71,21.31,45.19,622.65
MZO,5,2,3.66,23.37,0.1,6.8,51.28,35.58,1.89,116.57,20.05,43.17,622.53
MZO,5,3,3.43,12.63,0.08,7.89,66.74,29.23,1.61,129.72,19.19,45.19,622.41
MZO,5,4,4.58,10.43,0.05,6.18,52.99,33.56,0.99,223.1,18.69,50.37,622.4
MZO,5,5,4.95,9.53,0.02,5.44,47.07,30.43,1.34,259.03,17.55,55.41,622.55
MZO,5,6,0.8,9.95,0.11,6.01,43.28,25.52,0.68,284.63,15.92,57.37,622.76
MZO,5,7,0.8,9.94,0.48,7.22,59.16,31.04,0.88,248.92,15.91,61.02,623.03
MZO,5,8,0.8,9.91,1.17,7.14,83.5,38.67,0.91,262.62,16.11,61.79,623.41
MZO,5,9,2.69,10.34,0.88,11.55,80.9,44.34,1.4,251.5,18.13,59.48,623.76
MZO,5,10,8.84,10.38,0.43,13.55,57.83,36.02,2.21,282.86,19.6,54.77,624.11
MZO,5,11,13.66,10.5,0.29,12.87,52.16,34.65,2.03,280.45,21.58,47.68,624
MZO,5,12,18.99,10.16,0.33,7.68,54.71,29.47,2.44,237.93,23.47,43.1,623.57
MZO,5,13,22.43,9.52,0.15,4.89,41.49,23.3,2.89,255.7,25.42,36.38,622.7
MZO,5,14,25.74,9.01,0.07,4.62,35.44,20.31,2.48,280.92,26.9,28.52,621.9
MZO,5,15,25.7,8.44,0.06,4.79,32.72,17.37,2.33,286.98,28.15,22.49,621.18
MZO,5,16,25.99,8.37,0.05,2.7,26.6,16.82,2.36,258.7,29.18,16.93,620.62
MZO,5,17,26.73,8.06,0.06,2.7,32.85,20.17,2.4,250.91,29.48,16.43,620.29
MZO,5,18,25.27,7.93,0.13,5.07,34.51,18.57,2.76,255.15,29.4,16.64,620.22
MZO,5,19,15.78,7.94,0.51,17.13,38.66,21.17,2.18,248.22,28.55,18.17,620.32
MZO,5,20,6.92,8.45,1.05,24.2,55.42,20.98,1.79,235.64,27.06,22.5,620.42
MZO,5,21,5.37,8.3,1.05,23.42,64.54,24.14,1.36,246.15,25.24,28.41,620.8
MZO,5,22,8.47,8.88,0.61,19.06,69.93,27.13,1.98,208.84,23.86,30.02,621.37
MZO,5,23,9.51,8.64,0.44,15.2,64.13,28.58,1.61,228.45,22.95,31.48,621.82
MZO,6,0,11.38,8.01,0.24,10.54,55.42,27.65,1.76,240.61,21.99,33.22,622.15
MZO,6,1,5.1,8.93,0.23,12.17,52.53,25.2,1.58,292.14,19.59,40.26,622.35
MZO,6,2,3.15,8.73,0.21,12.8,70.65,31.77,0.88,330.58,18.78,42.02,622.51
MZO,6,3,4.18,9.48,0.18,12.33,64.94,32.12,0.99,208.06,18.65,41.99,622.45
MZO,6,4,7.42,8.37,0.06,11.71,54.97,35.55,1.02,230.14,18.25,45.68,622.28
MZO,6,5,8.7,8.07,0.02,8.59,40.61,29.98,0.9,222.49,17.4,49.05,622.17
MZO,6,6,10.72,7.9,0.03,6.26,37.57,25.25,1.46,204.12,16.68,53.39,622.34
MZO,6,7,3.05,9.5,0.33,8,49.03,18.24,0.98,327.12,14.7,55.67,622.57
MZO,6,8,0.8,18.34,1.1,10.27,71.49,28.73,0.68,337.5,15.66,53.89,623.09
MZO,6,9,0.8,12.58,0.85,12.49,91.25,42.72,1.08,293.93,17.69,47.77,623.33
MZO,6,10,8.38,9.93,0.41,17.74,72.09,39.85,1.58,294.97,20.08,42.25,623.61
MZO,6,11,12.75,9.46,0.35,19.5,61.64,35.44,2.35,242.05,22.31,37.28,623.58
MZO,6,12,20.31,8.58,0.19,9.95,38.32,24.51,2.45,250.62,24.43,29.29,623.19
MZO,6,13,24.15,8.46,0.13,6.81,38.2,23.93,2.4,258.91,26.19,26,622.63
MZO,6,14,24.85,8.26,0.15,5.71,NA,14.8,3.09,258.91,27.37,23.19,621.82
MZO,6,15,24.69,8.03,0.22,6.16,NA,17.03,2.52,225.97,28.44,21.08,621.02
MZO,6,16,25.39,7.61,0.1,6.36,45.38,13.47,1.8,266.82,29.37,18.47,620.24
MZO,6,17,23.47,7.88,0.11,5.98,36.58,22.28,2.33,262.33,29.88,15.42,619.9
MZO,6,18,22.67,8.01,0.27,9,41.91,19.08,2.62,246.44,29.52,17.93,619.84
MZO,6,19,17.7,8.21,0.57,18.13,51.56,21.63,2.27,248.49,28.66,19.86,620.02
MZO,6,20,6.52,9.76,1.1,28.21,67.91,23.62,1.36,258.08,27.21,23.11,620.45
MZO,6,21,4.58,8.66,1.13,26.41,94.5,31.73,2.6,209.9,26.1,24.86,621.06
MZO,6,22,11.44,7.65,0.3,14.05,64.41,33.81,2.42,219.91,23.98,29.46,621.75
MZO,6,23,9.26,8.07,0.21,11.34,48.52,21.43,2.24,301.63,21.38,39.32,622.17
MZO,7,0,9.43,65.32,0.34,10.77,53.68,28.47,2.44,60.75,21.69,38.68,622.81
MZO,7,1,6.83,16.99,0.17,5.3,68.09,40.03,3.49,117.37,21.9,51.93,623.02
MZO,7,2,4.25,36.46,0.1,4.34,74.55,27.61,3.87,101.33,20.74,58.27,622.94
MZO,7,3,4.07,24.29,0.1,3.04,55.26,41.97,3.6,105.85,19.66,62.03,622.58
MZO,7,4,2.99,19.62,0.06,2.7,40.85,33.02,2.2,109.93,18.68,65.46,622.55
MZO,7,5,1.82,50.77,0.05,3.16,54.36,31.64,2.41,99.75,18.13,68.19,622.73
MZO,7,6,1.09,104.68,0.04,8.19,67.39,51.87,2.5,91.17,17.94,67.8,623.06
MZO,7,7,0.87,98.55,0.2,10.42,72.97,69.71,2.35,95.18,17.2,69.82,623.54
MZO,7,8,0.8,74.19,0.24,10.47,55.24,NA,2.64,62.2,17.28,68.38,624.1
MZO,7,9,2.05,157.45,0.37,10.62,46.32,37.07,3.65,73.16,18.8,63.38,624.32
MZO,7,10,7.16,76.63,0.13,6.41,44.16,33.23,5.33,80,20.11,58.88,624.42
MZO,7,11,9.32,59.64,0.12,6.79,72.42,45.46,5.46,87.49,21.68,54.32,624.48
MZO,7,12,12.65,51.94,0.13,8.26,70.15,49.72,4.84,93.15,23.41,47.8,624.26
MZO,7,13,17.55,38.9,0.12,6.86,85.67,44.79,4.02,95.61,24.92,41.17,623.61
MZO,7,14,19.8,40.09,0.13,7.7,56.43,35.77,3.3,100.81,26.27,35.97,622.77
MZO,7,15,25.02,34.36,0.19,7.42,67.53,35.1,2.5,129.36,27.53,30.2,621.94
MZO,7,16,26.94,21.64,0.23,9.11,69.48,22.88,2.66,71.89,28.31,26.77,621.28
MZO,7,17,22.51,31.17,0.44,6.54,52.38,34.68,4.41,64.52,27.42,31.48,621.12
MZO,7,18,16.4,52.64,0.14,6.21,59.46,32.92,5.24,84.85,26.1,35.45,621.1
MZO,7,19,9.86,88.51,0.12,9.51,91.09,40.61,5.73,86.13,24.52,41.04,621.33
MZO,7,20,6.16,96.32,0.11,13.32,132.92,62.09,6.1,84.95,22.23,45.79,621.89
MZO,7,21,4.06,95.57,0.09,13.64,109.2,58.33,6.19,84.69,20.72,49.75,622.49
MZO,7,22,3.29,103.01,0.09,13.7,85.52,49.66,5.51,80.41,19.18,53.66,623.05
MZO,7,23,3.08,106.09,0.07,13.58,79.5,58.85,4.64,80.53,18.14,55.86,623.41
MZO,8,0,5.13,116.29,0.12,10.08,47.78,44.27,5.15,80.32,17.39,56.58,623.4
MZO,8,1,3.97,108.98,0.03,9.93,38.33,18.79,4.45,79.3,16.67,58.7,623.37
MZO,8,2,3.75,123.7,0.15,11.49,39.55,32.87,3.05,79.88,16.11,60.43,623.61
MZO,8,3,5.47,108.83,0.14,6.76,18,NA,1.93,91.21,16.02,60.73,623.65
MZO,8,4,2.67,69.5,0.04,5.42,22.14,19.12,2.37,105.59,14.69,63.52,623.67
MZO,8,5,2.67,46.91,0.01,3.67,24.04,14.78,2.65,103.21,13.72,66.2,623.67
MZO,8,6,2.42,120.14,0.01,5.8,29.89,19.48,2.56,88.34,13.35,67.8,623.88
MZO,8,7,1.43,102.14,0.01,8.85,50.48,NA,2.19,93.34,12.84,69.18,624.35
MZO,8,8,0.8,56.96,0.2,8.94,31.82,27.92,2.57,104.13,13.1,68.38,624.86
MZO,8,9,0.8,86.03,0.19,9.55,41.95,25.75,3.67,95.55,14.59,65.49,625.18
MZO,8,10,2.35,137.47,0.08,11.93,72.65,45.14,3.48,100.33,16.62,61.81,625.43
MZO,8,11,5.18,69.63,0.09,14.06,74.77,70.09,2.14,112.57,19.53,54.36,625.22
MZO,8,12,14.44,20.49,0.13,10.5,62.39,39.56,1.86,149.49,22.45,45.39,624.73
MZO,8,13,16.32,13.81,0.13,4.04,53.22,35.42,2.44,244.59,24.73,36.13,623.89
MZO,8,14,13.97,12.28,0.12,5.18,35.84,22.15,3.21,228.02,25.84,29.46,623.15
MZO,8,15,16.86,10.86,0.07,3.78,30.03,18.83,3.08,239.44,26.98,27.02,622.15
MZO,8,16,17.45,9.52,0.06,2.7,28.05,16.34,3.07,247.17,27.63,25.1,621.49
MZO,8,17,15.56,9.15,0.05,2.7,27.88,13.68,3.1,226.68,28.22,19.45,621.19
MZO,8,18,15.54,8.75,0.16,5.23,30.96,14.59,2.98,233.34,28.27,19.46,620.91
MZO,8,19,12.84,8.61,0.32,10.43,40.68,18.94,2.94,239.45,27.41,20.96,621.12
MZO,8,20,6.21,8.45,0.56,16.3,54.36,18.31,2.76,244.91,25.6,22.14,621.36
MZO,8,21,4.63,8.6,0.7,18.02,61.01,18.08,2.13,232.55,23.86,25.51,621.67
MZO,8,22,6.56,8.37,0.56,17.36,70.41,26.01,1.82,237.06,22.77,27.85,622.09
MZO,8,23,7.2,8.4,0.21,7.41,56.86,21.1,1.95,233.74,21.91,32.59,622.56
MZO,9,0,8.84,8.28,0.07,4.29,46.83,16.67,1.76,254.95,20.25,38.31,622.8
MZO,9,1,8.22,9.01,0.01,7.59,41.89,25.26,1.75,317.28,19.08,40.52,622.94
MZO,9,2,5.59,9.37,0.03,11.86,44.48,21.31,1.43,252.81,18.49,41.9,622.8
MZO,9,3,3.89,9.26,0.01,12.87,45.6,29.97,1.32,249.5,18.07,43.27,622.7
MZO,9,4,4.25,9.27,0.02,11.4,39.6,26.99,1.39,284.35,17.55,44.85,622.51
MZO,9,5,1.74,12.17,0.1,14.99,49.15,32.57,0.69,257.06,16.36,47.8,622.51
MZO,9,6,1.85,10.49,0.14,13.22,47.41,31.91,0.65,74.54,16.27,48.2,622.61
MZO,9,7,2.39,9.32,0.37,10.35,41.66,28.21,1.17,231.82,16.05,51.49,622.94
MZO,9,8,0.8,10.71,1.22,15.7,83.87,21.15,1.24,260.58,15.98,53.04,623.26
MZO,9,9,0.8,15.49,0.63,14.31,93.15,43.54,1.17,77.54,17,48.89,623.66
MZO,9,10,4.29,20.1,0.56,16.68,73.21,36.25,1.29,272.33,19.88,44.65,623.76
MZO,9,11,9.25,9.86,0.23,4.92,60.15,39.5,1.9,243.51,22,43.01,623.71
MZO,9,12,11.8,9.8,0.17,3.8,36.8,22.97,3.16,257.45,23.47,39.19,623.26
MZO,9,13,14.46,9.56,0.14,3.91,38.99,17.17,3.44,241.52,24.99,33.96,622.48
MZO,9,14,14.91,9.37,0.17,5.85,35.44,19.23,4,246.66,26.73,26.92,621.62
MZO,9,15,16.17,8.76,0.16,6.3,48.25,21.65,4.29,251.97,27.98,20.69,620.74
MZO,9,16,14.83,9.1,0.19,8.2,43.24,18.1,4.67,226.94,28.76,17.7,620.21
MZO,9,17,15.95,8.6,0.14,6.19,43.62,17.8,5.19,232.47,29.05,14.67,619.96
MZO,9,18,16.37,8.33,0.16,6.67,44.97,21.4,5.2,231.95,28.85,14.92,620.03
MZO,9,19,13.86,8.34,0.28,9.17,55.7,10.18,4.69,232.56,27.53,18.15,620.36
MZO,9,20,11.39,8.52,0.35,11.13,48.57,14.54,4.38,235.12,25.56,22.49,620.89
MZO,9,21,9.75,8.26,0.55,12.83,47.39,16.81,3.28,238.51,23.87,28.47,621.34
MZO,9,22,6.26,8.24,0.45,14.55,51.45,19.23,2.1,225.61,22.73,30.57,621.73
MZO,9,23,5.33,8.31,0.32,14.69,48.82,17.62,1.7,291.92,21.4,34.77,622.15
MZO,10,0,7.27,8.47,0.16,10.56,42.26,24.55,1.95,302.53,20.16,39.47,622.39
MZO,10,1,6.31,8.03,0.17,11.67,45.3,25.16,2.22,256.14,19.95,39.85,622.43
MZO,10,2,7.73,8.17,0.06,8.74,39.48,21.77,2.18,249.35,18.93,42.53,622.38
MZO,10,3,8.15,7.75,0.01,6.85,35.44,21.26,1.8,248.35,17.7,45.2,622.38
MZO,10,4,5.05,7.87,0.01,7.98,30.25,20.52,1.44,281.85,16.11,49.34,622.32
MZO,10,5,4.2,8.01,0.03,7.98,33.78,19.8,1.2,232.05,15.8,49.43,622.36
MZO,10,6,6.8,8.12,0.01,3.44,32.19,15.71,1.85,211.28,16.17,48.71,622.55
MZO,10,7,2.99,8.06,0.21,10.16,35.83,17.1,0.54,286.47,15.41,52.61,622.81
MZO,10,8,0.8,29.37,0.75,11.88,57.27,19.05,0.87,58.84,15.33,51.72,623.18
MZO,10,9,2.36,27.26,0.6,16.02,67.41,35.84,0.96,196.29,18.55,43.95,623.53
MZO,10,10,6.55,9.71,0.31,8.7,59.85,34.65,2.17,232.06,20.26,41.73,623.78
MZO,10,11,10,8.91,0.21,5.43,38.26,29.69,2.37,243.62,21.99,33.93,623.8
MZO,10,12,14.02,8.69,0.13,4.92,47.1,22.06,2.5,278.16,23.95,29.29,623.43
MZO,10,13,17.46,8.21,0.04,2.7,34.13,22.17,3.12,290.24,25.68,23.31,622.51
MZO,10,14,19.28,8.27,0.01,3.76,32.74,15.7,3.12,274.85,27.16,19.03,621.58
MZO,10,15,17.06,8.08,0.03,4.68,25.68,14.39,2.74,254.63,28.87,12.57,620.73
MZO,10,16,15.36,8.05,0.1,6.85,19.51,14.4,3.03,233.58,29.65,10.81,619.96
MZO,10,17,16.53,7.93,0.06,5.76,27.61,9.6,3.38,239.88,30.11,10.5,619.54
MZO,10,18,16.99,8,0.12,6.74,29.62,11.7,3.17,224.44,30.12,12.99,619.51
MZO,10,19,13.57,7.88,0.29,12.18,53.48,16.02,2.76,222.27,29.02,13.64,619.72
MZO,10,20,6.46,8.63,0.58,20.9,44.94,17.53,2.39,217.22,26.96,14.86,620.12
MZO,10,21,4.98,8.8,0.72,22.37,61.76,22.81,2.15,221.18,25.15,19,620.58
MZO,10,22,5.31,8.1,0.57,20.93,61.23,28.03,1.32,264,23.62,21.65,620.91
MZO,10,23,1.94,8.69,0.91,24.62,60.64,23.25,1.11,3.85,22.33,26.37,620.97
MZO,11,0,2.18,8.76,1.06,24.19,70.65,29.48,1,246.24,21.37,27.8,621.32
MZO,11,1,0.8,8.96,0.95,21.52,73.23,26.45,0.98,253.41,20.47,30.12,621.32
MZO,11,2,0.91,9.93,0.34,16.42,67.34,25.9,1.13,303.55,18.2,34.98,621.55
MZO,11,3,1.06,8.15,0.46,17.55,65.16,22.71,0.84,246.43,17.48,34.74,621.64
MZO,11,4,2.43,8.7,0.28,17.8,60.17,20.55,1.75,204.73,17.95,34.65,621.71
MZO,11,5,4.19,8.02,0.07,13.19,41.06,21.24,1.12,224.98,17.53,35.96,621.77
MZO,11,6,1.53,15.42,0.11,15.65,47.86,17.17,1.01,77.44,15.07,44,622.17
MZO,11,7,1.59,16.19,0.43,16.46,52.64,23.33,0.62,126.01,15.4,43.35,622.73
MZO,11,8,1.2,16.76,0.65,15.39,69.26,31.5,0.79,101.41,15.77,41.99,623.19
MZO,11,9,2.65,19.47,0.85,20.3,101.15,38.92,0.84,137.53,18.94,35.49,623.59
MZO,11,10,7.39,11.28,0.37,11.99,81.09,55.31,1.43,233.67,21.21,34.44,623.79
MZO,11,11,12.94,8.83,0.1,7.26,40.43,32.02,1.74,260.57,23.63,28.82,623.77
MZO,11,12,15.99,8.27,0.02,3.34,21.65,17.89,1.68,215.65,26.09,22.04,623.18
MZO,11,13,15.22,8.18,0.11,2.78,18.05,10.16,2.28,259.4,27.83,17.49,622.5
MZO,11,14,16.41,8.05,0.17,5.53,17.91,9.34,1.94,225.81,29.51,14.89,621.65
MZO,11,15,16.27,7.83,0.16,3.87,18.39,8.62,1.8,227.2,30.32,12.34,620.96
MZO,11,16,20.37,7.84,0.12,2.76,15.76,8.35,1.71,246.77,31.24,9.18,620.29
MZO,11,17,23.43,8.2,0.17,3.29,22.07,8.09,2.28,237.95,31.55,12.01,620.08
MZO,11,18,23.25,7.82,0.16,2.7,21.9,10.73,2,249.98,31.81,11.79,620.16
MZO,11,19,19.14,7.93,0.32,8.44,29.76,11.01,1.79,236.1,31.14,12.45,620.37
MZO,11,20,5.01,8.18,1.02,29.33,43.01,9.6,1.55,213.62,29.23,14.84,620.69
MZO,11,21,1.26,8.67,1.53,31.78,58.98,11.71,1.25,244.31,27.39,18.19,621.07
MZO,11,22,1.2,9.46,1.43,27.3,91.04,24.43,1.01,344.49,25.04,25,621.51
MZO,11,23,0.8,9.35,1.05,24.39,96.15,29.01,1.09,275.97,23.99,25.6,621.92
MZO,12,0,1.64,159.23,0.53,15.37,72.29,26.46,4.39,75.69,24.56,26.2,622.46
MZO,12,1,2.67,91.32,0.17,13.98,65.69,29.32,5.84,78.38,23.69,34.8,622.56
