MES,DIA,HORA,O3,SO2,CO,NO2,PM10,PM25,TEMP,WIND_SPEED,WIND_DIR,HUMIDITY,PBAR,UV
ENERO,9.0,7.0,0.0008,0.0108,1.645,0.03566,88.0,41.0,9.31,0.91,283.32,63.77,626.55,0.01
ENERO,9.0,8.0,0.0009,0.0096,1.8998,0.03403,90.0,29.0,9.55,0.91,216.94,62.0,627.03,0.06
ENERO,9.0,9.0,0.0039,0.0145,2.0069,0.04218,102.0,42.0,12.3,0.76,271.68,50.69,627.71,0.4
ENERO,9.0,10.0,0.0155,0.0165,1.8702,0.04109,101.0,73.0,15.82,1.15,151.73,42.74,627.99,1.05
ENERO,9.0,11.0,0.0313,0.0134,1.7106,0.03461,84.0,70.0,18.45,1.12,168.57,36.73,628.02,1.87
ENERO,9.0,12.0,0.0502,0.0207,1.5705,0.02181,78.0,54.0,20.97,1.44,226.12,31.56,627.55,2.61
ENERO,9.0,13.0,0.0549,0.0186,1.4271,0.01315,50.0,48.0,22.83,1.55,190.11,27.9,626.77,3.1
ENERO,9.0,14.0,0.0522,0.0084,1.285,0.00713,23.0,42.0,24.69,1.79,246.12,21.16,625.86,3.17
ENERO,9.0,15.0,0.0578,0.0174,1.4671,0.01303,21.0,30.0,26.26,1.82,180.64,19.54,625.07,2.57
ENERO,9.0,16.0,0.0637,0.0432,1.6757,0.01428,31.0,20.0,26.48,1.94,173.41,17.45,624.55,1.62
ENERO,9.0,17.0,0.0703,0.0271,1.52,0.01401,39.0,24.0,26.83,1.52,207.01,18.28,624.33,0.83
ENERO,9.0,18.0,0.0614,0.0217,1.5216,0.02193,45.0,25.0,25.86,1.71,188.77,19.26,624.28,0.28
ENERO,9.0,19.0,0.034,0.0159,1.8583,0.0509,86.0,25.0,23.17,1.96,219.9,21.85,624.61,0.03
ENERO,9.0,20.0,0.0186,0.0092,1.9032,0.05407,82.0,49.0,20.93,1.29,195.81,24.3,625.03,0.01
ENERO,9.0,21.0,0.0113,0.0106,2.1464,0.06909,100.0,20.0,20.52,2.07,102.0,26.27,625.69,0.01
ENERO,9.0,22.0,0.0132,0.0081,1.9564,0.04262,85.0,39.0,19.91,2.16,84.22,27.56,626.2,0.01
ENERO,9.0,23.0,0.0162,0.0065,1.5753,0.03418,88.0,23.0,18.92,2.72,74.23,32.54,626.52,0.01
ENERO,10.0,0.0,0.0197,0.0061,1.4356,0.02915,60.0,21.0,17.83,2.65,66.87,36.08,626.65,0.01
ENERO,10.0,1.0,0.026,0.006,1.3082,0.01627,48.0,14.0,16.79,2.35,86.55,38.36,626.66,0.01
ENERO,10.0,2.0,0.0275,0.0059,1.2398,0.01071,35.0,13.0,15.61,2.68,88.6,39.24,626.87,0.01
ENERO,10.0,3.0,0.0281,0.0062,1.2069,0.00776,34.0,12.0,14.83,2.94,96.57,54.3,626.99,0.01
ENERO,10.0,4.0,0.0281,0.0063,1.2056,0.00685,36.0,19.0,14.15,3.14,91.77,63.97,626.87,0.01
ENERO,10.0,5.0,0.0261,0.0062,1.2243,0.01021,36.0,26.0,13.64,2.75,95.01,68.24,627.16,0.01
ENERO,10.0,6.0,0.0291,0.0061,1.2399,0.00686,29.0,23.0,14.03,3.92,79.58,68.49,627.12,0.01
ENERO,10.0,7.0,0.0197,0.0061,1.4451,0.02092,36.0,23.0,13.41,3.04,99.25,70.23,627.41,0.01
ENERO,10.0,8.0,0.0117,0.0084,1.6359,0.0325,47.0,27.0,12.91,2.92,81.9,72.89,627.79,0.05
ENERO,10.0,9.0,0.0158,0.0069,1.7556,0.02835,57.0,31.0,13.94,3.03,77.05,71.25,628.26,0.38
ENERO,10.0,10.0,0.0257,0.0065,1.523,0.01703,58.0,25.0,16.33,4.72,75.43,61.96,628.51,1.1
ENERO,10.0,11.0,0.0301,0.0059,1.4151,0.01311,99.0,31.0,18.15,6.15,76.99,50.42,628.46,1.7
ENERO,10.0,12.0,0.034,0.0058,1.4197,0.01283,115.0,28.0,20.02,6.44,85.76,40.51,627.94,2.77
ENERO,10.0,13.0,0.036,0.0056,1.3677,0.01122,168.0,35.0,21.09,7.23,80.51,36.97,627.24,3.03
ENERO,10.0,14.0,0.0349,0.0055,1.3772,0.01155,133.0,25.0,22.18,6.99,72.02,34.68,626.26,3.08
ENERO,10.0,15.0,0.035,0.0054,1.4043,0.01292,85.0,21.0,22.98,6.0,74.44,32.39,625.53,2.52
ENERO,10.0,16.0,0.0335,0.0054,1.3509,0.01152,60.0,21.0,23.04,5.78,76.38,32.31,625.12,1.68
ENERO,10.0,17.0,0.031,0.0053,1.3861,0.0129,69.0,15.0,22.5,5.85,79.38,32.85,625.0,0.94
ENERO,10.0,18.0,0.0269,0.0053,1.3625,0.01183,74.0,15.0,20.78,6.54,79.06,38.02,625.37,0.28
ENERO,10.0,19.0,0.0208,0.0055,1.4005,0.01357,88.0,8.0,18.79,5.56,74.63,45.15,626.16,0.02
ENERO,10.0,20.0,0.0165,0.0081,1.3536,0.01388,122.0,2.0,17.49,5.88,63.12,51.45,626.84,0.01
ENERO,10.0,21.0,0.017,0.0071,1.3287,0.011,39.0,5.0,16.22,5.61,65.77,56.36,627.48,0.01
ENERO,10.0,22.0,0.0172,0.0064,1.3161,0.00794,25.0,9.0,15.01,5.14,70.9,60.88,627.98,0.01
ENERO,10.0,23.0,0.0179,0.0056,1.2686,0.00645,15.0,9.0,14.14,4.9,75.49,64.61,628.13,0.01
ENERO,11.0,0.0,0.0194,0.0053,1.1936,0.0042,66.0,8.0,13.56,4.68,74.84,66.55,628.22,0.01
ENERO,11.0,1.0,0.02,0.0052,1.1927,0.00342,25.0,8.0,13.2,4.84,74.78,67.39,628.04,0.01
ENERO,11.0,2.0,0.0204,0.0052,1.1918,0.00336,6.0,7.0,13.07,3.93,77.18,66.8,628.04,0.01
ENERO,11.0,3.0,0.0202,0.0051,1.1956,0.00291,5.0,6.0,12.55,3.99,80.35,68.19,627.87,0.01
ENERO,11.0,4.0,0.02,0.0051,1.1907,0.00375,2.0,8.0,12.32,3.8,78.19,68.6,627.59,0.01
ENERO,11.0,5.0,0.0191,0.0051,1.2079,0.00523,5.0,6.0,12.14,3.39,89.64,68.96,627.57,0.01
ENERO,11.0,6.0,0.0174,0.0051,1.2443,0.00603,9.0,4.0,11.66,3.5,83.29,70.68,627.71,0.01
ENERO,11.0,7.0,0.0133,0.0052,1.4292,0.01272,7.0,7.0,11.19,3.17,83.98,72.56,627.93,0.01
ENERO,11.0,8.0,0.0097,0.0053,1.5214,0.0185,14.0,8.0,11.03,3.35,79.53,72.92,628.24,0.06
ENERO,11.0,9.0,0.0145,0.0053,1.5124,0.01246,18.0,6.0,12.24,4.16,77.46,67.89,628.83,0.44
ENERO,11.0,10.0,0.0174,0.0052,1.5112,0.01048,18.0,5.0,14.06,4.5,73.67,61.46,629.15,1.1
ENERO,11.0,11.0,0.0216,0.0052,1.4356,0.01071,29.0,7.0,16.3,5.55,82.04,53.56,628.9,1.83
ENERO,11.0,12.0,0.0245,0.0051,1.4189,0.00986,64.0,12.0,17.46,6.94,87.33,48.0,628.45,2.56
ENERO,11.0,13.0,0.0281,0.0053,1.4168,0.01028,77.0,12.0,18.89,6.73,85.97,41.66,627.85,3.29
ENERO,11.0,14.0,0.0302,0.0054,1.4665,0.01369,66.0,10.0,20.27,5.91,83.5,37.44,626.88,3.19
ENERO,11.0,15.0,0.0328,0.0053,1.4195,0.01239,68.0,12.0,21.25,6.01,90.06,34.49,625.99,2.72
ENERO,11.0,16.0,0.0344,0.0056,1.3995,0.01373,58.0,18.0,21.97,5.51,95.08,32.39,625.44,1.9
ENERO,11.0,17.0,0.0312,0.0061,1.4491,0.0171,54.0,11.0,21.93,5.15,94.06,31.64,625.21,1.03
ENERO,11.0,18.0,0.0289,0.0058,1.4373,0.01792,61.0,12.0,20.76,5.08,89.65,33.38,625.34,0.33
ENERO,11.0,19.0,0.0201,0.0054,1.5623,0.02528,52.0,9.0,19.13,4.03,87.34,37.37,625.61,0.03
ENERO,11.0,20.0,0.015,0.0056,1.5958,0.02733,61.0,7.0,17.86,4.22,76.77,40.34,626.06,0.01
ENERO,11.0,21.0,0.0178,0.0058,1.4156,0.01779,45.0,11.0,17.49,4.34,66.16,40.43,626.68,0.01
ENERO,11.0,22.0,0.0151,0.0076,1.3838,0.01681,32.0,9.0,16.39,3.54,71.3,45.97,627.19,0.01
ENERO,11.0,23.0,0.0153,0.0052,1.3653,0.01331,30.0,6.0,14.98,3.87,74.96,53.31,627.43,0.01
ENERO,12.0,0.0,0.0193,0.0051,1.2535,0.00803,23.0,9.0,14.41,4.17,73.01,56.52,627.52,0.01
ENERO,12.0,1.0,0.0204,0.0052,1.2268,0.007,7.0,9.0,13.86,3.2,80.27,59.49,627.48,0.01
ENERO,12.0,2.0,0.0177,0.0053,1.2104,0.00861,10.0,7.0,12.82,2.62,88.48,64.76,627.44,0.01
ENERO,12.0,3.0,0.017,0.0052,1.1994,0.00759,8.0,8.0,12.0,2.44,90.88,69.14,627.21,0.01
ENERO,12.0,4.0,0.014,0.005,1.2094,0.01239,9.0,7.0,11.4,2.38,94.25,72.59,626.86,0.01
ENERO,12.0,5.0,0.0097,0.0092,1.2343,0.01753,12.0,6.0,10.68,2.18,103.82,75.99,626.85,0.01
ENERO,12.0,6.0,0.0052,0.024,1.2941,0.02228,23.0,4.0,9.87,2.15,99.15,80.13,627.0,0.01
ENERO,12.0,7.0,0.0017,0.0153,1.454,0.02882,24.0,6.0,9.4,2.29,88.2,81.88,627.21,0.01
ENERO,12.0,8.0,0.0013,0.0219,1.7845,0.03064,34.0,19.0,9.46,1.97,99.73,81.81,627.5,0.06
ENERO,12.0,9.0,0.0047,0.0238,1.7785,0.02606,48.0,14.0,11.07,2.0,86.07,75.16,628.09,0.45
ENERO,12.0,10.0,0.0106,0.0399,1.5359,0.02223,40.0,19.0,13.52,1.68,92.28,66.1,628.49,1.12
ENERO,12.0,11.0,0.0191,0.0084,1.4823,0.01493,34.0,14.0,15.8,2.35,103.68,59.16,628.44,1.98
ENERO,12.0,12.0,0.026,0.0267,1.4833,0.01521,21.0,9.0,17.55,1.94,114.94,52.9,627.98,2.77
ENERO,12.0,13.0,0.0371,0.0551,1.6768,0.01744,32.0,18.0,19.67,1.62,151.66,45.26,627.19,3.14
ENERO,12.0,14.0,0.0519,0.0499,1.6699,0.0206,43.0,24.0,22.16,1.5,172.0,39.34,626.16,2.9
ENERO,12.0,15.0,0.0664,0.03,1.5162,0.01563,46.0,37.0,22.93,2.02,220.93,37.01,625.54,2.53
ENERO,12.0,16.0,0.0657,0.0124,1.3995,0.0123,38.0,25.0,23.9,1.91,237.97,34.0,625.15,1.72
ENERO,12.0,17.0,0.0616,0.0071,1.3798,0.01375,41.0,22.0,23.96,2.4,241.72,31.99,624.95,1.0
ENERO,12.0,18.0,0.0574,0.0064,1.3071,0.01109,42.0,17.0,23.56,1.7,276.32,31.85,624.93,0.31
ENERO,12.0,19.0,0.0326,0.0065,1.7395,0.04641,54.0,12.0,22.09,1.45,217.94,34.23,625.17,0.03
ENERO,12.0,20.0,0.0034,0.0072,2.6415,0.08716,99.0,15.0,20.64,1.06,166.92,37.78,625.54,0.01
ENERO,12.0,21.0,0.0053,0.0107,2.8823,0.0803,180.0,30.0,19.65,1.91,74.95,39.69,626.1,0.01
ENERO,12.0,22.0,0.0071,0.0072,1.869,0.0604,97.0,42.0,18.72,1.96,78.96,36.16,626.45,0.01
ENERO,12.0,23.0,0.0085,0.0063,1.7346,0.04782,64.0,24.0,17.4,1.64,86.32,36.73,626.62,0.01
ENERO,13.0,0.0,0.0047,0.0189,1.6799,0.05021,71.0,21.0,16.27,1.55,110.58,37.51,626.69,0.01
ENERO,13.0,1.0,0.0056,0.0131,1.4507,0.04389,73.0,18.0,15.39,1.88,94.31,38.14,626.63,0.01
ENERO,13.0,2.0,0.0058,0.0113,1.3709,0.0388,43.0,22.0,14.19,1.64,108.22,41.5,626.62,0.01
ENERO,13.0,3.0,0.0103,0.0067,1.3217,0.0297,34.0,16.0,13.89,1.76,130.52,43.7,626.55,0.01
ENERO,13.0,4.0,0.0022,0.0088,1.3839,0.04122,37.0,13.0,12.61,1.83,86.35,49.47,626.41,0.01
ENERO,13.0,9.0,0.0021,0.0101,1.9377,0.03906,73.0,47.0,12.01,2.21,104.18,56.59,627.08,0.44
ENERO,13.0,10.0,0.0071,0.0289,1.8311,0.03813,72.0,20.0,14.59,2.52,99.6,50.97,627.48,1.17
ENERO,13.0,11.0,0.0168,0.0139,1.7362,0.03592,76.0,30.0,17.85,2.04,126.39,41.76,627.53,1.97
ENERO,13.0,12.0,0.034,0.0194,1.5423,0.02359,50.0,35.0,20.78,1.53,184.7,34.0,627.06,2.66
ENERO,13.0,13.0,0.0453,0.018,1.4198,0.01536,41.0,27.0,22.22,1.94,176.97,30.39,626.21,2.99
ENERO,13.0,14.0,0.0538,0.0271,1.528,0.01444,29.0,33.0,23.81,1.97,209.13,27.17,625.17,2.97
ENERO,13.0,15.0,0.059,0.012,1.3749,0.01019,27.0,23.0,24.5,2.69,254.7,24.87,624.36,2.51
ENERO,13.0,16.0,0.0633,0.0075,1.2719,0.0077,29.0,16.0,24.97,2.64,272.85,22.22,623.85,1.73
ENERO,13.0,17.0,0.0565,0.0062,1.2741,0.00822,32.0,13.0,25.05,2.71,253.69,19.69,623.57,0.96
ENERO,13.0,18.0,0.053,0.0059,1.299,0.01252,40.0,14.0,24.4,2.32,259.47,18.59,623.51,0.31
ENERO,13.0,19.0,0.0284,0.0061,1.7257,0.05383,57.0,13.0,22.25,1.29,239.22,22.1,623.65,0.03
ENERO,13.0,20.0,0.0121,0.0136,2.1647,0.07149,99.0,20.0,20.89,2.28,68.82,27.25,624.0,0.01
ENERO,13.0,21.0,0.0312,0.0517,1.9478,0.03026,70.0,30.0,20.67,3.79,44.76,17.7,624.52,0.01
ENERO,13.0,22.0,0.0246,0.0095,1.5696,0.02644,64.0,9.0,17.62,2.96,78.62,30.45,625.07,0.01
ENERO,13.0,23.0,0.0182,0.0059,1.4112,0.02305,47.0,8.0,15.51,2.96,87.75,42.93,625.17,0.01
ENERO,14.0,0.0,0.0201,0.0056,1.3188,0.02003,30.0,7.0,14.63,2.65,92.95,47.56,625.23,0.01
ENERO,14.0,1.0,0.0203,0.0057,1.2694,0.01675,27.0,9.0,13.47,3.35,86.66,52.32,625.23,0.01
ENERO,14.0,2.0,0.0232,0.0053,1.235,0.01372,20.0,12.0,12.53,2.84,87.64,55.17,625.17,0.01
ENERO,14.0,3.0,0.0163,0.0064,1.2506,0.02199,17.0,9.0,11.07,2.29,91.93,59.61,624.93,0.01
ENERO,14.0,4.0,0.0152,0.0124,1.2754,0.02127,17.0,9.0,10.1,2.62,89.97,63.19,624.69,0.01
ENERO,14.0,5.0,0.0127,0.0183,1.3052,0.02603,29.0,11.0,9.35,2.1,101.55,66.93,624.7,0.01
ENERO,14.0,6.0,0.0111,0.0169,1.3845,0.02751,31.0,16.0,8.58,2.2,88.4,69.98,624.81,0.01
ENERO,14.0,7.0,0.0032,0.0107,1.552,0.03949,54.0,12.0,7.52,1.52,82.09,73.9,625.13,0.01
ENERO,14.0,8.0,0.001,0.0087,1.8708,0.04511,46.0,43.0,7.61,1.6,78.26,72.48,625.51,0.06
ENERO,14.0,9.0,0.0064,0.0087,1.9455,0.03908,57.0,40.0,10.13,1.48,78.17,57.98,626.08,0.45
ENERO,14.0,10.0,0.0158,0.0084,1.7565,0.02855,54.0,26.0,12.06,2.41,81.4,53.02,626.32,1.16
ENERO,14.0,11.0,0.0199,0.0116,1.6355,0.02799,45.0,21.0,15.07,2.29,101.61,48.23,626.11,1.99
ENERO,14.0,12.0,0.0309,0.0144,1.6126,0.02735,51.0,22.0,17.93,1.66,115.39,36.01,625.54,2.75
ENERO,14.0,13.0,0.0397,0.0068,1.5038,0.02233,40.0,27.0,20.57,1.59,171.75,28.03,624.71,3.1
ENERO,14.0,14.0,0.0489,0.0064,1.3476,0.0116,26.0,26.0,23.13,2.17,254.22,20.58,623.61,3.22
ENERO,14.0,15.0,0.0499,0.0064,1.3163,0.00796,11.0,23.0,24.3,3.19,260.62,17.37,622.64,2.77
ENERO,14.0,16.0,0.0504,0.0066,1.3306,0.00799,16.0,11.0,24.84,3.26,255.33,16.46,622.05,1.87
ENERO,14.0,17.0,0.048,0.0067,1.2963,0.00782,24.0,12.0,25.11,2.86,262.9,17.87,621.63,1.05
ENERO,14.0,18.0,0.0451,0.007,1.3569,0.01527,26.0,13.0,24.6,2.37,246.03,19.15,621.43,0.34
ENERO,14.0,19.0,0.0342,0.0069,1.618,0.03625,58.0,11.0,22.47,2.14,209.82,21.79,621.56,0.03
ENERO,14.0,20.0,0.0067,0.0069,2.2991,0.07895,87.0,14.0,20.69,1.45,182.05,24.1,621.85,0.01
ENERO,14.0,21.0,0.0136,0.0063,2.0501,0.06004,98.0,27.0,19.71,1.45,202.42,24.12,622.2,0.01
ENERO,14.0,22.0,0.0241,0.0061,1.65,0.03421,64.0,23.0,18.78,1.58,205.6,27.96,622.43,0.01
ENERO,14.0,23.0,0.0062,0.0075,2.3676,0.06285,80.0,18.0,17.06,1.01,111.71,32.12,622.79,0.01
ENERO,15.0,0.0,0.0021,0.0083,2.5188,0.0631,127.0,38.0,15.85,0.78,136.69,36.18,623.05,0.01
ENERO,15.0,1.0,0.0017,0.0095,2.4101,0.05595,165.0,60.0,14.55,0.56,138.66,40.08,623.1,0.01
ENERO,15.0,4.0,0.0016,0.0084,1.652,0.05134,60.0,26.0,11.96,0.75,222.06,48.63,622.9,0.01
ENERO,15.0,5.0,0.0013,0.0073,1.6418,0.04864,60.0,33.0,11.77,0.58,260.37,51.24,622.91,0.01
ENERO,15.0,6.0,0.0015,0.0082,1.7069,0.05063,62.0,31.0,11.75,0.75,190.82,55.7,623.21,0.01
ENERO,15.0,7.0,0.0012,0.0081,2.1212,0.05556,72.0,35.0,11.71,1.03,192.58,65.39,623.7,0.01
ENERO,15.0,9.0,0.002,0.0089,2.5241,0.05645,108.0,29.0,13.39,1.46,81.72,64.79,624.3,0.42
ENERO,15.0,10.0,0.0109,0.0097,1.9837,0.04516,127.0,57.0,16.05,1.42,121.9,59.72,624.83,0.99
ENERO,15.0,11.0,0.0293,0.009,1.5212,0.01407,74.0,40.0,18.92,1.93,262.12,54.38,624.82,1.91
ENERO,15.0,12.0,0.0359,0.0064,1.4029,0.00562,19.0,28.0,20.16,2.29,248.77,46.89,624.38,2.83
ENERO,15.0,13.0,0.0395,0.0077,1.3092,0.00482,13.0,16.0,22.12,2.38,268.48,38.47,623.67,3.25
ENERO,15.0,14.0,0.0428,0.0092,1.336,0.00646,9.0,23.0,23.69,1.96,226.89,34.15,622.78,3.26
ENERO,15.0,15.0,0.0479,0.0145,1.4572,0.01039,13.0,21.0,25.24,1.86,194.66,28.85,621.88,2.82
ENERO,15.0,16.0,0.0426,0.008,1.3475,0.00763,16.0,22.0,26.11,2.16,225.51,24.5,621.12,2.03
ENERO,15.0,17.0,0.0415,0.0058,1.241,0.00339,19.0,10.0,25.98,2.05,238.03,23.56,621.02,1.1
ENERO,15.0,18.0,0.0335,0.0568,1.4581,0.01556,39.0,10.0,24.34,3.83,88.33,25.29,621.32,0.29
ENERO,15.0,19.0,0.0224,0.0091,1.7205,0.02992,82.0,17.0,20.98,2.88,98.58,37.87,621.78,0.01
ENERO,15.0,20.0,0.0056,0.0079,2.6126,0.05733,40.0,17.0,20.0,1.56,125.14,43.23,621.96,0.01
ENERO,15.0,21.0,0.001,0.0077,3.3247,0.06192,69.0,20.0,18.78,1.04,211.9,46.69,622.36,0.01
ENERO,15.0,23.0,0.0026,0.0076,1.9946,0.04692,66.0,21.0,16.87,1.27,219.51,45.73,623.16,0.01
ENERO,16.0,1.0,0.0083,0.02,1.5818,0.0313,64.0,26.0,16.62,2.2,148.83,48.46,624.06,0.01
ENERO,16.0,2.0,0.0237,0.0082,1.3682,0.00903,36.0,26.0,15.82,1.88,228.3,54.45,624.11,0.01
ENERO,16.0,3.0,0.0181,0.0065,1.3349,0.01292,20.0,10.0,14.73,1.26,222.58,61.53,624.02,0.01
ENERO,16.0,4.0,0.016,0.0066,1.3395,0.01257,31.0,12.0,12.97,2.41,116.66,78.41,624.0,0.01
ENERO,16.0,5.0,0.022,0.0111,1.339,0.01003,41.0,15.0,11.43,3.24,96.2,75.15,623.68,0.01
ENERO,16.0,6.0,0.0229,0.0086,1.3449,0.0087,45.0,12.0,10.68,2.94,95.95,71.34,623.75,0.01
ENERO,16.0,7.0,0.0262,0.0095,1.3476,0.00758,57.0,25.0,10.0,3.58,82.99,67.68,623.92,0.01
ENERO,16.0,8.0,0.0207,0.006,1.4602,0.01731,58.0,15.0,9.47,2.79,92.28,68.28,624.43,0.06
ENERO,16.0,9.0,0.0212,0.0059,1.5021,0.01588,51.0,7.0,10.57,2.66,85.08,63.27,625.05,0.47
ENERO,16.0,10.0,0.0252,0.0059,1.6257,0.01782,63.0,25.0,12.79,3.1,100.59,56.64,625.63,1.23
ENERO,16.0,11.0,0.0336,0.0058,1.5678,0.01348,61.0,30.0,15.12,4.23,87.33,47.99,625.79,2.09
ENERO,16.0,12.0,0.0367,0.0064,1.6436,0.01698,56.0,18.0,16.95,3.02,105.48,46.94,625.35,2.97
ENERO,16.0,13.0,0.0428,0.0075,1.5234,0.01282,49.0,21.0,18.9,2.18,112.01,38.94,624.6,3.43
ENERO,16.0,14.0,0.0483,0.0096,1.4062,0.0093,31.0,17.0,20.87,1.87,188.88,36.78,623.58,3.46
ENERO,16.0,15.0,0.053,0.0076,1.3467,0.00682,24.0,22.0,22.58,1.65,237.08,35.47,622.79,2.96
ENERO,16.0,16.0,0.0502,0.0059,1.3402,0.00704,28.0,21.0,23.72,1.97,249.02,33.4,622.25,2.02
ENERO,16.0,17.0,0.0486,0.0055,1.3136,0.00551,24.0,14.0,23.46,2.4,274.02,32.32,622.03,1.15
ENERO,16.0,18.0,0.0495,0.0056,1.3117,0.00701,34.0,10.0,22.46,2.33,288.76,34.34,622.07,0.35
ENERO,16.0,19.0,0.0366,0.006,1.5685,0.02474,50.0,9.0,20.82,0.94,305.74,38.35,622.33,0.03
ENERO,16.0,20.0,0.0091,0.0065,2.4533,0.06381,61.0,17.0,19.65,1.04,246.41,42.44,622.57,0.01
ENERO,16.0,21.0,0.0112,0.0063,2.0751,0.04835,90.0,24.0,18.22,2.19,190.37,45.86,623.29,0.01
ENERO,16.0,22.0,0.0199,0.0056,1.5547,0.01893,45.0,12.0,17.16,2.68,226.03,48.65,623.68,0.01
ENERO,16.0,23.0,0.0182,0.0053,1.4753,0.01867,31.0,16.0,16.24,2.11,235.8,53.1,623.75,0.01
ENERO,17.0,0.0,0.0126,0.0055,1.4774,0.02228,29.0,20.0,15.02,1.17,282.95,57.8,623.77,0.01
ENERO,17.0,1.0,0.0055,0.0056,1.5256,0.03202,34.0,14.0,14.18,0.64,200.05,62.01,623.8,0.01
ENERO,17.0,2.0,0.0085,0.0056,1.4703,0.02482,32.0,21.0,13.8,0.79,142.92,62.78,623.86,0.01
ENERO,17.0,4.0,0.001,0.006,1.4902,0.03815,32.0,13.0,12.51,0.77,100.1,69.42,623.73,0.01
ENERO,17.0,6.0,0.0006,0.0082,1.5693,0.03832,38.0,23.0,11.6,0.81,109.81,73.22,623.79,0.01
ENERO,17.0,7.0,0.0006,0.0116,1.8972,0.03501,71.0,33.0,10.74,1.2,86.51,76.69,624.02,0.01
ENERO,17.0,8.0,0.0005,0.0099,2.1826,0.03196,96.0,32.0,10.16,1.3,95.59,78.54,624.47,0.06
ENERO,17.0,9.0,0.0021,0.0612,2.226,0.03663,73.0,34.0,11.7,1.87,103.5,71.42,625.04,0.44
ENERO,17.0,10.0,0.0061,0.1005,2.1424,0.03883,108.0,31.0,14.03,1.92,99.72,64.89,625.48,1.11
ENERO,17.0,11.0,0.0184,0.0137,1.6907,0.02617,69.0,52.0,18.19,1.33,196.01,57.08,625.51,2.07
ENERO,17.0,12.0,0.0315,0.0103,1.4622,0.01033,40.0,34.0,19.54,2.06,263.32,51.82,625.12,2.77
ENERO,17.0,13.0,0.0378,0.0071,1.3444,0.00412,22.0,24.0,20.46,2.34,259.31,45.44,624.44,3.31
ENERO,17.0,14.0,0.04,0.0063,1.3734,0.00614,14.0,22.0,22.45,1.91,222.43,38.9,623.55,3.5
ENERO,17.0,15.0,0.0412,0.0059,1.3678,0.00615,15.0,26.0,23.17,2.42,217.34,34.61,622.58,3.01
ENERO,17.0,16.0,0.0452,0.0058,1.298,0.00494,21.0,21.0,23.91,2.48,264.53,30.94,622.01,2.08
ENERO,17.0,17.0,0.0396,0.0056,1.3694,0.01062,32.0,10.0,22.65,2.44,265.84,29.05,621.85,0.7
ENERO,17.0,18.0,0.0325,0.0056,1.4049,0.0196,41.0,10.0,21.86,1.62,256.3,31.2,621.94,0.25
ENERO,17.0,19.0,0.0272,0.0058,1.5755,0.02721,38.0,11.0,20.95,0.77,299.14,33.19,622.14,0.03
ENERO,17.0,20.0,0.0169,0.0094,1.9125,0.03517,58.0,16.0,19.47,2.92,106.01,34.47,622.62,0.01
ENERO,17.0,21.0,0.0096,0.0182,2.0535,0.04509,50.0,13.0,17.89,1.81,133.83,37.18,623.17,0.01
ENERO,17.0,22.0,0.0089,0.0068,1.6672,0.03728,56.0,17.0,16.18,2.25,157.06,42.62,623.64,0.01
ENERO,17.0,23.0,0.0035,0.0066,1.802,0.0444,45.0,13.0,15.2,1.38,153.95,46.22,623.91,0.01
ENERO,18.0,0.0,0.0003,0.008,1.7922,0.04766,53.0,20.0,14.18,1.02,190.07,49.26,624.06,0.01
ENERO,18.0,2.0,0.0028,0.0133,1.5298,0.04085,60.0,23.0,13.35,1.05,129.0,57.15,624.01,0.01
ENERO,18.0,3.0,0.0028,0.0193,1.5325,0.03826,39.0,19.0,12.96,1.52,112.27,55.04,623.82,0.01
ENERO,18.0,4.0,0.0024,0.0209,1.4164,0.03936,39.0,19.0,12.24,1.48,120.79,53.49,623.66,0.01
ENERO,18.0,5.0,0.0009,0.0154,1.4835,0.04396,39.0,23.0,11.79,1.22,126.6,54.88,623.65,0.01
ENERO,18.0,6.0,0.0007,0.0595,1.668,0.04659,65.0,32.0,11.73,1.28,126.08,56.04,623.86,0.01
ENERO,18.0,7.0,0.0007,0.0775,1.9257,0.04364,101.0,34.0,10.97,1.11,102.1,59.98,624.15,0.01
ENERO,18.0,9.0,0.0019,0.0283,2.1469,0.04003,101.0,33.0,11.77,1.94,105.76,55.85,625.08,0.45
ENERO,18.0,10.0,0.0074,0.1217,2.0368,0.04041,102.0,39.0,14.3,2.06,94.5,54.36,625.45,1.17
ENERO,18.0,11.0,0.0195,0.014,1.7152,0.02757,67.0,50.0,18.05,1.33,142.72,46.41,625.47,2.06
ENERO,18.0,12.0,0.0328,0.0113,1.5247,0.0166,44.0,40.0,20.27,1.75,225.72,40.74,625.1,2.93
ENERO,18.0,13.0,0.0398,0.0081,1.3955,0.0064,26.0,28.0,21.75,2.35,259.84,36.7,624.29,3.43
ENERO,18.0,14.0,0.0472,0.0067,1.3306,0.00472,10.0,23.0,23.04,2.74,273.71,33.59,623.22,3.47
ENERO,18.0,15.0,0.0508,0.0064,1.3166,0.00516,22.0,23.0,24.11,3.33,276.18,29.56,622.39,2.92
ENERO,18.0,16.0,0.0495,0.0059,1.3288,0.00589,12.0,15.0,24.92,2.84,260.25,24.96,621.98,2.05
ENERO,18.0,17.0,0.0473,0.0057,1.2559,0.00489,23.0,12.0,24.93,2.76,267.93,22.56,621.74,1.17
ENERO,18.0,18.0,0.0481,0.0057,1.301,0.00661,19.0,9.0,24.45,2.63,257.47,22.63,621.69,0.41
