DATOS MÓVILES  DE ACUERDO AL ÍNDICE AIRE Y SALUD_NATIVITAS 2022,,,,,,,,
NOTA: LOS DATOS SON PREVALIDADOS,,,,,,,,
,,,,,,,,
MES,DIA,HORA,O3 Horario [ppm],O3 Promedio de 8 hrs. [ppm],SO2 promedio de 24 hrs. [ppm],CO Promedio de 8 hrs. [ppm],PM10 Promedio ponderado  de 12 hrs. [µg/m³],NO2 Horario [ppm]
DICIEMBRE,5,12,0.033,0.015,0.009,NA,48,0.006
DICIEMBRE,5,13,0.042,0.019,0.009,NA,45,0.006
DICIEMBRE,5,14,0.052,0.025,0.009,NA,43,0.005
DICIEMBRE,5,15,0.060,0.031,0.009,NA,47,0.006
DICIEMBRE,5,16,0.062,0.037,0.009,NA,42,0.005
DICIEMBRE,5,17,0.058,0.043,0.009,NA,44,0.005
DICIEMBRE,5,18,0.038,0.046,0.009,NA,43,0.010
DICIEMBRE,5,19,0.009,0.044,0.009,NA,55,0.024
DICIEMBRE,5,20,0.011,0.042,0.009,NA,124,0.023
DICIEMBRE,5,21,0.060,0.044,0.006,NA,188,0.020
DICIEMBRE,5,22,0.027,0.041,0.006,NA,241,0.020
DICIEMBRE,5,23,0.008,0.034,0.006,NA,202,0.020
DICIEMBRE,6,0,0.025,0.030,0.006,NA,165,0.019
DICIEMBRE,6,1,0.014,0.024,0.006,NA,163,0.019
DICIEMBRE,6,2,0.008,0.020,0.006,NA,139,0.019
DICIEMBRE,6,3,0.004,0.020,0.006,NA,116,0.018
DICIEMBRE,6,4,0.006,0.019,0.006,NA,96,0.018
DICIEMBRE,6,5,0.006,0.012,0.006,NA,87,0.017
DICIEMBRE,6,6,0.005,0.010,0.006,NA,82,0.017
DICIEMBRE,6,7,0.007,0.010,0.006,NA,83,0.016
DICIEMBRE,6,8,0.007,0.007,0.007,NA,82,0.015
DICIEMBRE,6,9,0.009,0.006,0.007,NA,80,0.014
DICIEMBRE,6,10,0.022,0.008,0.007,NA,80,0.012
DICIEMBRE,6,11,0.039,0.013,0.007,NA,76,0.008
DICIEMBRE,6,12,0.054,0.019,0.007,NA,70,0.007
DICIEMBRE,6,13,0.061,0.025,0.007,NA,68,0.007
DICIEMBRE,6,14,0.068,0.033,0.007,NA,57,0.006
DICIEMBRE,6,15,0.074,0.042,0.008,NA,54,0.005
DICIEMBRE,6,16,0.071,0.050,0.009,NA,50,0.004
DICIEMBRE,6,17,0.067,0.057,0.010,NA,49,0.004
DICIEMBRE,6,18,0.057,0.061,0.010,NA,55,0.008
DICIEMBRE,6,19,0.017,0.059,0.010,NA,80,0.028
DICIEMBRE,6,20,0.011,0.053,0.010,NA,141,0.030
DICIEMBRE,6,21,0.011,0.047,0.010,NA,172,0.030
DICIEMBRE,6,22,0.012,0.040,0.011,NA,177,0.025
DICIEMBRE,6,23,0.015,0.033,0.011,NA,212,0.024
DICIEMBRE,7,0,0.016,0.026,0.011,NA,187,0.019
DICIEMBRE,7,1,0.017,0.019,0.011,NA,150,0.015
DICIEMBRE,7,2,0.016,0.014,0.011,NA,132,0.021
DICIEMBRE,7,3,0.013,0.014,0.011,NA,122,0.019
DICIEMBRE,7,4,0.008,0.013,0.011,NA,104,0.018
DICIEMBRE,7,5,0.020,0.015,0.011,NA,97,0.016
DICIEMBRE,7,6,0.006,0.014,0.011,NA,93,0.014
DICIEMBRE,7,7,0.004,0.012,0.011,NA,77,0.013
DICIEMBRE,7,8,0.004,0.011,0.011,NA,79,0.013
DICIEMBRE,7,9,0.012,0.010,0.011,NA,80,0.014
DICIEMBRE,7,10,0.019,0.011,0.011,NA,85,0.013
DICIEMBRE,7,11,0.037,0.014,0.011,NA,75,0.009
DICIEMBRE,7,12,0.054,0.020,0.011,NA,68,0.007
DICIEMBRE,7,13,0.066,0.025,0.013,NA,64,0.009
DICIEMBRE,7,14,0.079,0.035,0.013,NA,71,0.006
DICIEMBRE,7,15,0.064,0.042,0.012,NA,68,0.004
DICIEMBRE,7,16,0.061,0.049,0.011,NA,62,0.004
DICIEMBRE,7,17,0.062,0.055,0.011,NA,60,0.004
DICIEMBRE,7,18,0.063,0.061,0.011,NA,58,0.007
DICIEMBRE,7,19,0.045,0.062,0.011,NA,90,0.029
DICIEMBRE,7,20,0.023,0.058,0.012,NA,122,0.020
DICIEMBRE,7,21,0.026,0.053,0.013,NA,101,0.008
DICIEMBRE,7,22,0.038,0.048,0.013,NA,85,0.010
DICIEMBRE,7,23,0.019,0.042,0.013,NA,71,0.008
DICIEMBRE,8,0,0.023,0.037,0.013,NA,57,0.006
DICIEMBRE,8,1,0.026,0.033,0.013,NA,51,0.004
DICIEMBRE,8,2,0.024,0.028,0.013,NA,47,0.004
DICIEMBRE,8,3,0.021,0.025,0.013,NA,43,0.004
DICIEMBRE,8,4,0.019,0.024,0.013,NA,41,0.005
DICIEMBRE,8,5,0.016,0.023,0.013,NA,39,0.005
DICIEMBRE,8,6,0.014,0.020,0.013,NA,37,0.006
DICIEMBRE,8,7,0.011,0.019,0.013,NA,41,0.007
DICIEMBRE,8,8,0.011,0.018,0.013,NA,49,0.008
DICIEMBRE,8,9,0.015,0.016,0.013,NA,51,0.007
DICIEMBRE,8,10,0.022,0.016,0.013,NA,57,0.005
DICIEMBRE,8,11,0.028,0.017,0.013,NA,58,0.004
DICIEMBRE,8,12,0.035,0.019,0.012,NA,59,0.003
DICIEMBRE,8,13,0.042,0.022,0.011,NA,58,0.004
DICIEMBRE,8,14,0.048,0.027,0.011,NA,50,0.004
DICIEMBRE,8,15,0.054,0.032,0.012,NA,49,0.005
DICIEMBRE,8,16,0.059,0.038,0.013,NA,52,0.004
DICIEMBRE,8,17,0.059,0.044,0.013,NA,56,0.004
DICIEMBRE,8,18,0.051,0.047,0.013,NA,59,0.005
DICIEMBRE,8,19,0.019,0.046,0.012,NA,87,0.021
DICIEMBRE,8,20,0.010,0.043,0.012,NA,128,0.027
DICIEMBRE,8,21,0.028,0.041,0.014,NA,152,0.019
DICIEMBRE,8,22,0.020,0.038,0.018,NA,121,0.009
DICIEMBRE,8,23,0.019,0.033,0.018,NA,92,0.007
DICIEMBRE,9,0,0.018,0.028,0.019,NA,70,0.008
DICIEMBRE,9,1,0.020,0.023,0.019,NA,55,0.005
DICIEMBRE,9,2,0.024,0.020,0.019,NA,45,0.003
DICIEMBRE,9,3,0.023,0.020,0.019,NA,39,0.003
DICIEMBRE,9,4,0.017,0.021,0.019,NA,36,0.005
DICIEMBRE,9,5,0.011,0.019,0.018,NA,37,0.007
DICIEMBRE,9,6,0.006,0.017,0.018,NA,38,0.009
DICIEMBRE,9,7,0.008,0.016,0.018,NA,40,0.008
DICIEMBRE,9,8,0.009,0.015,0.018,NA,46,0.009
DICIEMBRE,9,9,0.013,0.014,0.018,NA,57,0.008
DICIEMBRE,9,10,0.025,0.014,0.018,NA,61,0.005
DICIEMBRE,9,11,0.030,0.015,0.018,NA,60,0.004
DICIEMBRE,9,12,0.036,0.017,0.018,NA,55,0.003
DICIEMBRE,9,13,0.041,0.021,0.018,NA,49,0.003
DICIEMBRE,9,14,0.047,0.026,0.017,NA,48,0.003
DICIEMBRE,9,15,0.056,0.032,0.016,NA,50,0.005
DICIEMBRE,9,16,0.060,0.038,0.016,NA,56,0.005
DICIEMBRE,9,17,0.060,0.044,0.016,NA,57,0.005
DICIEMBRE,9,18,0.054,0.048,0.017,NA,61,0.008
DICIEMBRE,9,19,0.027,0.048,0.017,NA,70,0.023
DICIEMBRE,9,20,0.009,0.044,0.017,NA,97,0.031
DICIEMBRE,9,21,0.011,0.041,0.013,NA,136,0.029
DICIEMBRE,9,22,0.017,0.037,0.009,NA,135,0.011
DICIEMBRE,9,23,0.015,0.032,0.009,NA,96,0.008
DICIEMBRE,10,0,0.015,0.026,0.008,NA,75,0.008
DICIEMBRE,10,1,0.017,0.021,0.007,NA,56,0.006
DICIEMBRE,10,2,0.015,0.016,0.007,NA,42,0.005
DICIEMBRE,10,3,0.012,0.014,0.007,NA,35,0.005
DICIEMBRE,10,4,0.013,0.014,0.007,NA,32,0.005
DICIEMBRE,10,5,0.013,0.015,0.007,NA,36,0.005
DICIEMBRE,10,6,0.004,0.013,0.007,NA,39,0.009
DICIEMBRE,10,7,0.018,0.013,0.007,NA,46,0.009
DICIEMBRE,10,8,0.011,0.013,0.007,NA,54,0.009
DICIEMBRE,10,9,0.009,0.012,0.007,NA,67,0.009
DICIEMBRE,10,10,0.017,0.012,0.007,NA,75,0.007
DICIEMBRE,10,11,0.025,0.014,0.007,NA,71,0.006
DICIEMBRE,10,12,0.038,0.017,0.008,NA,67,0.006
DICIEMBRE,10,13,0.054,0.022,0.009,NA,72,0.007
DICIEMBRE,10,14,0.063,0.029,0.009,NA,72,0.006
DICIEMBRE,10,15,0.070,0.036,0.008,NA,67,0.005
DICIEMBRE,10,16,0.070,0.043,0.008,NA,61,0.004
DICIEMBRE,10,17,0.069,0.051,0.007,NA,57,0.005
DICIEMBRE,10,18,0.063,0.056,0.007,NA,60,0.008
DICIEMBRE,10,19,0.022,0.056,0.007,NA,90,0.027
DICIEMBRE,10,20,0.013,0.053,0.007,NA,136,0.029
DICIEMBRE,10,21,0.011,0.048,0.007,NA,160,0.030
DICIEMBRE,10,22,0.012,0.041,0.007,NA,168,0.028
DICIEMBRE,10,23,0.020,0.035,0.007,NA,172,0.021
DICIEMBRE,11,0,0.031,0.030,0.007,NA,140,0.011
DICIEMBRE,11,1,0.021,0.024,0.007,NA,125,0.016
DICIEMBRE,11,2,0.019,0.019,0.007,NA,124,0.016
DICIEMBRE,11,3,0.014,0.018,0.007,NA,117,0.017
DICIEMBRE,11,4,0.011,0.017,0.007,NA,118,0.016
DICIEMBRE,11,5,0.008,0.017,0.007,NA,119,0.017
DICIEMBRE,11,6,0.007,0.016,0.007,NA,105,0.016
DICIEMBRE,11,7,0.006,0.015,0.007,NA,94,0.015
DICIEMBRE,11,8,0.008,0.012,0.007,NA,96,0.015
DICIEMBRE,11,9,0.015,0.011,0.007,NA,99,0.013
DICIEMBRE,11,10,0.028,0.012,0.007,NA,97,0.013
DICIEMBRE,11,11,0.046,0.016,0.008,NA,97,0.010
DICIEMBRE,11,12,0.060,0.022,0.007,NA,89,0.006
DICIEMBRE,11,13,0.069,0.030,0.006,NA,73,0.005
DICIEMBRE,11,14,0.068,0.038,0.006,NA,61,0.005
DICIEMBRE,11,15,0.067,0.045,0.006,NA,55,0.003
DICIEMBRE,11,16,0.062,0.052,0.006,NA,48,0.004
DICIEMBRE,11,17,0.059,0.057,0.006,NA,47,0.005
DICIEMBRE,11,18,0.055,0.061,0.006,NA,52,0.007
DICIEMBRE,11,19,0.021,0.058,0.006,NA,75,0.023
DICIEMBRE,11,20,0.010,0.051,0.006,NA,126,0.028
DICIEMBRE,11,21,NA,NA,0.006,NA,162,0.025
DICIEMBRE,11,22,0.014,NA,0.006,NA,170,0.024
DICIEMBRE,11,23,0.015,NA,0.006,NA,157,0.022
DICIEMBRE,12,0,0.017,NA,0.006,NA,141,0.019
DICIEMBRE,12,1,0.019,NA,0.006,NA,135,0.014
DICIEMBRE,12,2,0.015,NA,0.006,NA,112,0.013
DICIEMBRE,12,3,0.010,NA,0.006,NA,104,0.017
DICIEMBRE,12,4,0.009,NA,0.006,NA,101,0.015
DICIEMBRE,12,5,0.013,0.014,0.006,NA,91,0.011
DICIEMBRE,12,6,0.007,0.013,0.006,NA,79,0.014
DICIEMBRE,12,7,0.005,0.012,0.006,NA,75,0.014
DICIEMBRE,12,8,0.007,0.011,0.006,NA,78,0.013
DICIEMBRE,12,9,0.014,0.010,0.006,NA,97,0.012
DICIEMBRE,12,10,0.021,0.011,0.006,NA,88,0.010
DICIEMBRE,12,11,0.039,0.014,0.006,NA,76,0.008
DICIEMBRE,12,12,0.052,0.020,0.006,NA,68,0.006
DICIEMBRE,12,13,0.058,0.025,0.006,NA,59,0.004
DICIEMBRE,12,14,0.057,0.031,0.006,NA,50,0.004
DICIEMBRE,12,15,0.063,0.039,0.006,NA,43,0.004
DICIEMBRE,12,16,0.063,0.046,0.006,NA,48,0.005
DICIEMBRE,12,17,0.060,0.052,0.006,NA,48,0.004
DICIEMBRE,12,18,0.055,0.056,0.006,NA,51,0.007
DICIEMBRE,12,19,0.034,0.055,0.006,NA,60,0.018
DICIEMBRE,12,20,0.022,0.052,0.006,NA,63,0.019
DICIEMBRE,12,21,0.024,0.047,0.006,NA,84,0.018
DICIEMBRE,12,22,0.025,0.043,0.006,NA,121,0.018
DICIEMBRE,12,23,0.028,0.039,0.006,NA,128,0.012
DICIEMBRE,13,0,0.028,0.035,0.006,NA,111,0.011
DICIEMBRE,13,1,0.017,0.029,0.005,NA,100,0.015
DICIEMBRE,13,2,0.014,0.024,0.005,NA,98,0.015
DICIEMBRE,13,3,0.012,0.021,0.005,NA,97,0.016
DICIEMBRE,13,4,0.022,0.021,0.005,NA,87,0.011
DICIEMBRE,13,5,0.014,0.020,0.005,NA,82,0.016
DICIEMBRE,13,6,0.013,0.019,0.005,NA,76,0.014
DICIEMBRE,13,7,0.009,0.016,0.005,NA,68,0.015
DICIEMBRE,13,8,0.008,0.014,0.005,NA,80,0.017
DICIEMBRE,13,9,0.014,0.013,0.005,NA,99,0.017
DICIEMBRE,13,10,0.029,0.015,0.005,NA,92,0.013
DICIEMBRE,13,11,0.044,0.019,0.005,NA,80,0.006
DICIEMBRE,13,12,0.055,0.023,0.005,NA,59,0.004
DICIEMBRE,13,13,0.056,0.028,0.005,NA,56,0.004
DICIEMBRE,13,14,0.055,0.034,0.005,NA,63,0.003
DICIEMBRE,13,15,0.054,0.039,0.005,NA,70,0.003
DICIEMBRE,13,16,0.056,0.045,0.005,NA,74,0.004
DICIEMBRE,13,17,0.057,0.051,0.005,NA,65,0.004
DICIEMBRE,13,18,0.050,0.053,0.005,NA,59,0.007
DICIEMBRE,13,19,0.028,0.051,0.005,NA,67,0.016
DICIEMBRE,13,20,0.022,0.047,0.005,NA,84,0.018
DICIEMBRE,13,21,0.026,0.044,0.005,NA,104,0.014
DICIEMBRE,13,22,0.033,0.041,0.005,NA,104,0.010
DICIEMBRE,13,23,0.031,0.038,0.005,NA,102,0.008
DICIEMBRE,14,0,0.027,0.034,0.005,NA,85,0.007
DICIEMBRE,14,1,0.019,0.030,0.005,NA,72,0.011
DICIEMBRE,14,2,0.013,0.025,0.005,NA,73,0.011
DICIEMBRE,14,3,0.014,0.023,0.005,NA,69,0.011
DICIEMBRE,14,4,0.006,0.021,0.005,NA,66,0.017
DICIEMBRE,14,5,0.007,0.019,0.005,NA,65,0.015
DICIEMBRE,14,6,0.007,0.016,0.005,NA,67,0.016
DICIEMBRE,14,7,0.007,0.012,0.005,NA,75,0.016
DICIEMBRE,14,8,0.008,0.010,0.005,NA,84,0.017
DICIEMBRE,14,9,0.011,0.009,0.005,NA,90,0.020
DICIEMBRE,14,10,0.021,0.010,0.005,NA,91,0.019
DICIEMBRE,14,11,0.040,0.013,0.005,NA,88,0.008
DICIEMBRE,14,12,0.046,0.018,0.005,NA,71,0.004
DICIEMBRE,14,13,0.048,0.023,0.005,NA,59,0.004
DICIEMBRE,14,14,0.047,0.028,0.005,NA,55,0.004
DICIEMBRE,14,15,0.053,0.034,0.005,NA,51,0.004
DICIEMBRE,14,16,0.050,0.039,0.005,NA,47,0.004
DICIEMBRE,14,17,0.047,0.044,0.005,NA,48,0.003
DICIEMBRE,14,18,0.043,0.047,0.005,NA,53,0.006
DICIEMBRE,14,19,0.021,0.045,0.005,NA,69,0.015
DICIEMBRE,14,20,0.016,0.041,0.005,NA,80,0.015
DICIEMBRE,14,21,0.013,0.036,0.005,NA,89,0.016
DICIEMBRE,14,22,0.009,0.032,0.005,NA,92,0.018
DICIEMBRE,14,23,0.014,0.027,0.005,NA,106,0.019
DICIEMBRE,15,0,0.016,0.022,0.005,NA,117,0.013
DICIEMBRE,15,1,0.015,0.018,0.005,NA,110,0.016
DICIEMBRE,15,2,0.016,0.015,0.005,NA,125,0.015
DICIEMBRE,15,3,0.028,0.016,0.005,NA,125,0.015
DICIEMBRE,15,4,0.027,0.017,0.005,NA,129,0.013
DICIEMBRE,15,5,0.035,0.020,0.005,NA,117,0.011
DICIEMBRE,15,6,0.017,0.021,0.005,NA,107,0.013
DICIEMBRE,15,7,0.008,0.020,0.005,NA,88,0.013
DICIEMBRE,15,8,0.009,0.020,0.005,NA,95,0.013
DICIEMBRE,15,9,0.010,0.019,0.005,NA,104,0.016
DICIEMBRE,15,10,0.017,0.019,0.006,NA,119,0.017
DICIEMBRE,15,11,0.038,0.020,0.007,NA,113,0.010
DICIEMBRE,15,12,0.048,0.023,0.007,NA,96,0.008
DICIEMBRE,15,13,0.057,0.026,0.007,NA,84,0.010
DICIEMBRE,15,14,0.052,0.030,0.007,NA,72,0.006
DICIEMBRE,15,15,0.054,0.036,0.007,NA,57,0.003
DICIEMBRE,15,16,0.057,0.041,0.007,NA,50,0.005
DICIEMBRE,15,17,0.052,0.047,0.007,NA,44,0.006
DICIEMBRE,15,18,0.041,0.050,0.007,NA,46,0.011
DICIEMBRE,15,19,0.015,0.047,0.007,NA,66,0.027
DICIEMBRE,15,20,0.018,0.043,0.007,NA,124,0.026
DICIEMBRE,15,21,0.025,0.039,0.008,NA,201,0.025
DICIEMBRE,15,22,NA,NA,0.008,NA,237,0.024
DICIEMBRE,15,23,NA,NA,0.008,NA,228,0.023
DICIEMBRE,16,0,NA,NA,0.008,NA,212,0.020
DICIEMBRE,16,1,NA,NA,0.008,NA,183,0.018
DICIEMBRE,16,2,NA,NA,0.008,NA,188,0.017
DICIEMBRE,16,3,NA,NA,0.008,NA,184,0.014
DICIEMBRE,16,4,NA,NA,0.008,NA,161,0.015
DICIEMBRE,16,5,NA,NA,0.008,NA,143,0.017
DICIEMBRE,16,6,NA,NA,0.008,NA,130,0.015
DICIEMBRE,16,7,NA,NA,0.008,NA,116,0.015
DICIEMBRE,16,8,NA,NA,0.008,NA,110,0.014
DICIEMBRE,16,9,0.008,NA,0.008,NA,98,0.017
DICIEMBRE,16,10,0.013,NA,0.008,NA,103,0.017
DICIEMBRE,16,11,0.030,NA,0.007,NA,98,0.014
DICIEMBRE,16,12,0.042,NA,0.006,NA,89,0.011
DICIEMBRE,16,13,0.055,NA,0.006,NA,72,0.007
DICIEMBRE,16,14,0.062,NA,0.006,NA,64,0.006
DICIEMBRE,16,15,0.055,NA,0.006,NA,59,0.004
DICIEMBRE,16,16,0.058,0.040,0.006,NA,55,0.006
DICIEMBRE,16,17,0.057,0.047,0.006,NA,54,0.006
DICIEMBRE,16,18,0.042,0.050,0.006,NA,49,0.013
DICIEMBRE,16,19,0.011,0.048,0.006,NA,67,0.029
DICIEMBRE,16,20,0.012,0.044,0.006,NA,133,0.029
DICIEMBRE,16,21,0.015,0.039,0.006,NA,200,0.026
DICIEMBRE,16,22,0.013,0.033,0.006,NA,196,0.021
DICIEMBRE,16,23,0.013,0.028,0.006,NA,154,0.015
DICIEMBRE,17,0,0.012,0.022,0.006,NA,121,0.017
DICIEMBRE,17,1,0.013,0.016,0.006,NA,120,0.017
DICIEMBRE,17,2,0.012,0.013,0.006,NA,125,0.017
DICIEMBRE,17,3,0.011,0.013,0.007,NA,120,0.015
DICIEMBRE,17,4,0.012,0.013,0.007,NA,117,0.014
DICIEMBRE,17,5,0.044,0.016,0.006,NA,121,0.014
DICIEMBRE,17,6,0.014,0.016,0.007,NA,120,0.013
DICIEMBRE,17,7,0.010,0.016,0.007,NA,113,0.014
DICIEMBRE,17,8,0.011,0.016,0.007,NA,109,0.014
DICIEMBRE,17,9,0.012,0.016,0.007,NA,131,0.017
DICIEMBRE,17,10,0.018,0.016,0.007,NA,127,0.015
DICIEMBRE,17,11,0.031,0.019,0.007,NA,109,0.009
DICIEMBRE,17,12,0.041,0.023,0.007,NA,85,0.006
DICIEMBRE,17,13,0.051,0.024,0.007,NA,69,0.007
DICIEMBRE,17,14,0.061,0.029,0.007,NA,61,0.006
DICIEMBRE,17,15,0.067,0.036,0.007,NA,55,0.006
