DATOS MÓVILES  DE ACUERDO AL ÍNDICE AIRE Y SALUD_NATIVITAS 2022,,,,,,,,
NOTA: LOS DATOS SON PREVALIDADOS,,,,,,,,
,,,,,,,,
MES,DIA,HORA,O3 Horario [ppm],O3 Promedio de 8 hrs. [ppm],SO2 promedio de 24 hrs. [ppm],CO Promedio de 8 hrs. [ppm],PM10 Promedio ponderado  de 12 hrs. [µg/m³],NO2 Horario [ppm]
OCTUBRE,9,6,NA,NA,0.025,0.639,7,0.004
OCTUBRE,9,7,NA,NA,0.026,0.647,8,0.004
OCTUBRE,9,8,NA,NA,0.026,0.658,10,0.004
OCTUBRE,9,9,NA,NA,0.027,0.665,11,0.003
OCTUBRE,9,10,NA,NA,0.027,0.676,10,0.003
OCTUBRE,9,11,NA,NA,0.027,0.687,10,0.003
OCTUBRE,9,12,NA,NA,0.027,0.702,8,0.003
OCTUBRE,9,13,NA,NA,0.027,0.714,6,0.003
OCTUBRE,9,14,NA,NA,0.027,0.715,8,0.003
OCTUBRE,9,15,NA,NA,0.026,0.714,8,0.003
OCTUBRE,9,16,NA,NA,0.026,0.708,8,0.004
OCTUBRE,9,17,NA,NA,0.026,0.699,NA,0.004
OCTUBRE,9,18,NA,NA,0.026,0.693,NA,0.004
OCTUBRE,9,19,NA,NA,0.027,0.699,NA,0.004
OCTUBRE,9,20,NA,NA,0.027,0.706,17,0.005
OCTUBRE,9,21,NA,NA,0.027,0.703,16,0.004
OCTUBRE,9,22,NA,NA,0.028,0.689,16,0.004
OCTUBRE,9,23,NA,NA,0.029,0.668,43,0.003
OCTUBRE,10,0,NA,NA,0.029,0.648,39,0.003
OCTUBRE,10,1,NA,NA,0.03,0.627,29,0.002
OCTUBRE,10,2,NA,NA,0.031,0.608,22,0.003
OCTUBRE,10,3,NA,NA,0.031,0.578,16,0.004
OCTUBRE,10,4,NA,NA,0.032,0.542,12,0.004
OCTUBRE,10,5,NA,NA,0.032,0.522,12,0.004
OCTUBRE,10,6,NA,NA,0.033,0.53,15,0.007
OCTUBRE,10,7,NA,NA,0.033,0.557,16,0.009
OCTUBRE,10,8,NA,NA,0.033,0.582,19,0.009
OCTUBRE,10,9,NA,NA,0.033,0.601,19,0.005
OCTUBRE,10,10,NA,NA,0.033,0.61,16,0.004
OCTUBRE,10,11,NA,NA,0.033,0.621,17,0.004
OCTUBRE,10,12,NA,NA,0.034,0.636,16,0.004
OCTUBRE,10,13,NA,NA,0.034,0.646,17,0.004
OCTUBRE,10,14,NA,NA,0.035,0.635,19,0.004
OCTUBRE,10,15,NA,NA,0.035,0.609,20,0.004
OCTUBRE,10,16,NA,NA,0.036,0.591,24,0.004
OCTUBRE,10,17,NA,NA,0.037,0.587,31,0.005
OCTUBRE,10,18,NA,NA,0.037,0.59,28,0.005
OCTUBRE,10,19,NA,NA,0.038,0.597,31,0.007
OCTUBRE,10,20,NA,NA,0.038,0.603,28,0.005
OCTUBRE,10,21,NA,NA,0.037,0.6,26,0.006
OCTUBRE,10,22,NA,NA,0.037,0.596,22,0.006
OCTUBRE,10,23,NA,NA,0.036,0.588,18,0.004
OCTUBRE,11,0,NA,NA,0.036,0.577,14,0.004
OCTUBRE,11,1,NA,NA,0.036,0.561,16,0.004
OCTUBRE,11,2,NA,NA,0.035,0.546,13,0.005
OCTUBRE,11,3,NA,NA,0.035,0.527,10,0.005
OCTUBRE,11,4,NA,NA,0.035,0.512,10,0.005
OCTUBRE,11,5,NA,NA,0.034,0.506,10,0.006
OCTUBRE,11,6,NA,NA,0.034,0.515,12,0.007
OCTUBRE,11,7,NA,NA,0.033,0.549,17,0.01
OCTUBRE,11,8,NA,NA,0.033,0.584,22,0.01
OCTUBRE,11,9,NA,NA,0.032,0.611,24,0.008
OCTUBRE,11,10,NA,NA,0.032,0.621,20,0.005
OCTUBRE,11,11,NA,NA,0.031,0.631,15,0.004
OCTUBRE,11,12,NA,NA,0.031,0.64,14,0.005
OCTUBRE,11,13,NA,NA,0.031,0.649,17,0.005
OCTUBRE,11,14,NA,NA,0.031,0.647,16,0.005
OCTUBRE,11,15,NA,NA,0.031,0.618,21,0.006
OCTUBRE,11,16,NA,NA,0.03,0.59,16,0.004
OCTUBRE,11,17,NA,NA,0.03,0.588,18,0.005
OCTUBRE,11,18,NA,NA,0.029,0.629,21,0.006
OCTUBRE,11,19,NA,NA,0.029,0.66,27,0.01
OCTUBRE,11,20,NA,NA,0.028,0.668,30,0.008
OCTUBRE,11,21,NA,NA,0.028,0.667,26,0.005
OCTUBRE,11,22,NA,NA,0.028,0.663,23,0.005
OCTUBRE,11,23,NA,NA,0.028,0.66,20,0.004
OCTUBRE,12,0,NA,NA,0.028,0.655,14,0.004
OCTUBRE,12,1,NA,NA,0.028,0.634,12,0.004
OCTUBRE,12,2,NA,NA,0.028,0.585,13,0.006
OCTUBRE,12,3,NA,NA,0.027,0.546,12,0.005
OCTUBRE,12,4,NA,NA,0.027,0.525,12,0.007
OCTUBRE,12,5,NA,NA,0.027,0.519,15,0.008
OCTUBRE,12,6,NA,NA,0.027,0.54,20,0.01
OCTUBRE,12,7,NA,NA,0.028,0.599,31,0.01
OCTUBRE,12,8,NA,NA,0.028,0.663,43,0.01
OCTUBRE,12,9,NA,NA,0.028,0.693,41,0.008
OCTUBRE,12,10,NA,NA,0.027,0.71,35,0.006
