DATOS MÓVILES  DE ACUERDO AL ÍNDICE AIRE Y SALUD_NATIVITAS 2022,,,,,,,,
NOTA: LOS DATOS SON PREVALIDADOS,,,,,,,,
,,,,,,,,
MES,DIA,HORA,O3 Horario [ppm],O3 Promedio de 8 hrs. [ppm],SO2 promedio de 24 hrs. [ppm],CO Promedio de 8 hrs. [ppm],PM10 Promedio ponderado  de 12 hrs. [µg/m³],NO2 Horario [ppm]
MAYO,16,14,0.067,0.047,0.012,1.20,34,0.006
MAYO,16,15,0.063,0.052,0.012,1.19,33,0.006
MAYO,16,16,0.056,0.057,0.011,1.18,29,0.007
MAYO,16,17,0.056,0.059,0.012,1.18,32,0.010
MAYO,16,18,0.056,0.060,0.012,1.17,36,0.014
MAYO,16,19,0.054,0.060,0.011,1.17,38,0.015
MAYO,16,20,0.041,0.057,0.011,1.18,41,0.013
MAYO,16,21,0.036,0.054,0.011,1.20,40,0.011
MAYO,16,22,0.035,0.049,0.011,1.21,33,0.011
MAYO,16,23,0.032,0.046,0.011,1.21,37,0.010
MAYO,17,0,0.027,0.042,0.011,1.22,66,0.014
MAYO,17,1,0.028,0.039,0.011,1.20,68,0.015
MAYO,17,2,0.034,0.036,0.011,1.20,52,0.010
MAYO,17,3,0.038,0.034,0.011,1.17,40,0.008
MAYO,17,4,0.031,0.033,0.011,1.16,36,0.010
MAYO,17,5,0.025,0.031,0.011,1.15,32,0.013
MAYO,17,6,0.018,0.029,0.011,1.16,34,0.019
MAYO,17,7,0.004,0.025,0.011,1.19,47,0.030
MAYO,17,8,0.013,0.024,0.010,1.22,66,0.026
MAYO,17,9,0.031,0.024,0.010,1.24,77,0.017
MAYO,17,10,0.048,0.026,0.010,1.26,64,0.009
MAYO,17,11,0.060,0.029,0.009,1.28,61,0.009
MAYO,17,12,0.073,0.034,0.009,1.30,59,0.009
MAYO,17,13,0.078,0.041,0.009,1.32,55,0.008
MAYO,17,14,0.066,0.047,0.009,1.32,50,0.005
MAYO,17,15,0.071,0.055,0.009,1.29,43,0.006
MAYO,17,16,0.080,0.063,0.009,1.25,37,0.006
MAYO,17,17,0.082,0.070,0.008,1.23,42,0.006
MAYO,17,18,0.070,0.072,0.008,1.25,45,0.010
MAYO,17,19,0.050,0.071,0.007,1.29,60,0.017
MAYO,17,20,0.043,0.067,0.007,1.35,81,0.019
MAYO,17,21,0.040,0.063,0.007,1.38,84,0.014
MAYO,17,22,0.033,0.059,0.007,1.42,87,0.014
MAYO,17,23,0.036,0.054,0.006,1.41,96,0.008
MAYO,18,0,0.035,0.048,0.006,1.41,99,0.008
MAYO,18,1,0.035,0.043,0.006,1.39,99,0.005
MAYO,18,2,0.038,0.039,0.006,1.36,75,0.004
MAYO,18,3,0.037,0.037,0.005,1.31,49,0.004
MAYO,18,4,0.032,0.035,0.005,1.24,39,0.017
MAYO,18,5,0.014,0.032,0.005,1.19,33,0.020
MAYO,18,6,0.005,0.029,0.005,1.18,41,0.028
