DATOS MÓVILES  DE ACUERDO AL ÍNDICE AIRE Y SALUD_NATIVITAS 2022,,,,,,,,
NOTA: LOS DATOS SON PREVALIDADOS,,,,,,,,
,,,,,,,,
MES,DIA,HORA,O3 Horario [ppm],O3 Promedio de 8 hrs. [ppm],SO2 promedio de 24 hrs. [ppm],CO Promedio de 8 hrs. [ppm],PM10 Promedio ponderado  de 12 hrs. [µg/m³],NO2 Horario [ppm]
JUL,5,11,0.022,NA,5.371,1.40,15,0.005
JUL,5,12,0.030,NA,5.377,1.40,14,0.005
JUL,5,13,0.042,NA,5.373,1.40,41,0.005
JUL,5,14,0.053,NA,5.379,1.40,33,0.005
JUL,5,15,0.050,NA,5.382,1.39,23,0.004
JUL,5,16,0.049,41.077,5.381,1.37,19,0.005
JUL,5,17,0.044,41.432,5.327,1.37,19,0.007
JUL,5,18,0.026,39.552,5.354,1.41,28,0.013
JUL,5,19,0.029,40.442,5.277,1.43,25,0.009
JUL,5,20,0.030,40.497,4.887,1.45,21,0.008
JUL,5,21,0.033,39.316,3.649,1.45,24,0.006
JUL,5,22,0.026,36.027,3.569,1.45,21,0.007
JUL,5,23,0.022,32.518,3.538,1.45,17,0.008
JUL,6,0,0.023,29.283,3.524,1.45,18,0.008
JUL,6,1,0.014,25.597,3.512,1.43,18,0.013
JUL,6,2,0.015,24.131,3.346,1.38,19,0.011
JUL,6,3,0.018,22.770,3.287,1.35,16,0.009
JUL,6,4,0.013,20.600,3.273,1.33,18,0.011
JUL,6,5,0.010,17.760,3.281,1.34,18,0.013
JUL,6,6,0.005,15.105,3.315,1.36,22,0.018
JUL,6,7,0.007,13.130,3.340,1.42,21,0.018
JUL,6,8,0.012,11.721,3.359,1.46,22,0.014
JUL,6,9,0.024,13.023,3.383,1.48,18,0.010
JUL,6,10,0.028,14.636,3.406,1.49,18,0.007
JUL,6,11,0.035,16.792,3.422,1.50,24,0.006
JUL,6,12,0.041,20.309,3.427,1.50,25,0.004
JUL,6,13,0.045,24.629,3.424,1.49,26,0.004
JUL,6,14,0.050,30.250,3.411,1.47,25,0.004
JUL,6,15,0.056,36.407,3.400,1.41,28,0.004
JUL,6,16,0.066,43.151,3.392,1.36,24,0.005
JUL,6,17,0.070,48.873,3.391,1.34,20,0.006
JUL,6,18,0.052,51.900,3.394,1.38,29,0.011
JUL,6,19,0.038,52.170,3.405,1.42,33,0.015
JUL,6,20,0.032,50.992,3.568,1.44,28,0.011
JUL,6,21,0.040,50.335,3.674,1.44,25,0.007
JUL,6,22,0.040,49.106,3.715,1.45,24,0.010
JUL,6,23,0.030,45.896,3.731,1.46,25,0.013
JUL,7,0,0.027,41.085,3.748,1.46,23,0.012
JUL,7,1,0.020,34.761,3.771,1.45,16,0.007
JUL,7,2,NA,32.327,3.790,1.41,15,0.007
JUL,7,3,NA,31.449,3.802,1.36,19,0.013
JUL,7,4,0.017,28.935,3.811,1.34,21,0.010
JUL,7,5,NA,NA,3.810,1.33,43,0.014
JUL,7,6,0.002,NA,3.785,1.34,43,0.016
JUL,7,7,0.002,NA,3.763,1.37,37,0.015
JUL,7,8,0.007,NA,3.741,1.39,37,0.014
JUL,7,9,0.025,NA,3.712,1.41,38,0.007
JUL,7,10,0.034,14.321,3.683,1.42,33,0.005
JUL,7,11,0.041,18.090,3.665,1.42,27,0.005
JUL,7,12,0.045,22.193,3.651,1.43,23,0.005
JUL,7,13,0.053,26.006,3.644,1.44,30,0.005
JUL,7,14,0.054,32.570,3.650,1.41,37,0.005
JUL,7,15,0.057,39.476,3.847,1.39,30,0.005
JUL,7,16,0.056,45.632,3.890,1.37,23,0.005
JUL,7,17,0.057,49.726,3.910,1.36,24,0.006
JUL,7,18,0.052,51.933,3.886,1.36,25,0.007
JUL,7,19,0.047,52.756,3.878,1.37,27,0.008
JUL,7,20,0.040,52.045,3.715,1.38,29,0.009
JUL,7,21,0.036,49.896,3.626,1.39,60,0.010
JUL,7,22,0.031,46.917,3.594,1.40,48,0.007
JUL,7,23,0.027,43.146,3.578,1.40,30,0.007
JUL,8,0,0.016,38.183,3.561,1.39,21,0.011
JUL,8,1,0.013,32.697,3.539,1.39,21,0.010
JUL,8,2,0.011,27.545,3.523,1.38,19,0.012
JUL,8,3,0.008,22.595,3.508,1.37,22,0.010
JUL,8,4,NA,20.155,3.490,1.34,24,0.009
JUL,8,5,0.004,15.594,3.477,1.31,24,0.012
JUL,8,6,0.003,11.656,3.477,1.33,27,0.012
JUL,8,7,0.010,9.201,3.484,1.35,30,0.009
JUL,8,8,0.012,8.621,3.483,1.38,30,0.009
JUL,8,9,0.022,9.835,3.484,1.39,30,0.007
JUL,8,10,0.029,12.410,3.481,1.40,28,0.006
JUL,8,11,0.037,16.531,3.481,1.40,28,0.005
JUL,8,12,0.044,19.923,3.489,1.41,22,0.005
JUL,8,13,0.050,25.709,3.636,1.42,44,0.005
JUL,8,14,0.050,31.581,3.705,1.40,79,0.005
JUL,8,15,0.055,37.232,3.545,1.37,55,0.006
JUL,8,16,0.065,43.860,3.531,1.35,35,0.005
JUL,8,17,0.063,48.932,3.534,1.34,26,0.007
JUL,8,18,0.045,50.917,4.364,1.36,24,0.009
JUL,8,19,0.028,49.873,6.468,1.41,27,0.010
JUL,8,20,0.023,47.283,9.809,1.50,26,0.011
JUL,8,21,0.025,44.197,11.327,1.50,30,0.006
JUL,8,22,0.023,40.850,11.716,1.50,27,0.007
JUL,8,23,0.020,36.407,11.880,1.50,26,0.007
JUL,9,0,0.023,31.151,11.951,1.50,23,0.005
JUL,9,1,0.018,25.545,11.999,1.49,25,0.007
JUL,9,2,0.014,21.683,12.044,1.45,22,0.006
JUL,9,3,0.019,20.553,12.311,1.39,21,0.005
JUL,9,4,0.020,20.169,12.766,1.29,20,0.005
JUL,9,5,0.013,18.638,12.963,1.29,22,0.011
JUL,9,6,0.012,17.190,13.044,1.29,24,0.011
JUL,9,7,0.011,16.107,13.092,1.30,25,0.012
JUL,9,8,0.014,14.970,13.132,1.31,28,0.009
JUL,9,9,0.020,15.296,13.183,1.33,29,0.008
JUL,9,10,0.030,17.323,13.231,1.34,28,0.005
JUL,9,11,0.036,19.464,13.253,1.36,26,0.005
JUL,9,12,0.044,22.439,13.261,1.37,19,0.004
JUL,9,13,0.047,26.683,13.130,1.37,16,0.005
JUL,9,14,0.052,31.744,13.060,1.37,15,0.004
JUL,9,15,0.056,37.442,13.034,1.36,14,0.005
JUL,9,16,0.053,42.324,13.063,1.37,16,0.005
JUL,9,17,0.031,43.710,13.119,1.39,21,0.011
JUL,9,18,0.024,42.972,12.310,1.46,19,0.016
JUL,9,19,0.029,42.028,11.636,1.50,38,0.009
JUL,9,20,0.030,40.290,8.586,1.52,50,0.007
JUL,9,21,0.017,36.499,7.298,1.57,50,0.012
JUL,9,22,0.022,32.679,7.129,1.57,NA,0.007
JUL,9,23,0.012,27.180,7.040,1.58,NA,0.010
JUL,10,0,0.019,22.965,7.011,1.57,31,0.006
JUL,10,1,0.019,21.435,6.990,1.53,21,0.005
JUL,10,2,0.014,20.227,6.964,1.45,21,0.007
JUL,10,3,NA,19.014,6.821,1.41,23,0.007
JUL,10,4,0.010,16.215,6.672,1.37,20,0.006
JUL,10,5,0.013,15.724,6.642,1.32,19,0.007
JUL,10,6,0.013,14.520,6.604,1.32,21,0.006
JUL,10,7,0.008,13.951,6.577,1.32,21,0.009
JUL,10,8,0.012,12.846,6.565,1.34,23,0.008
JUL,10,9,0.023,13.395,6.530,1.35,22,0.005
JUL,10,10,0.030,15.690,6.496,1.35,19,0.004
JUL,10,11,0.035,18.155,6.478,1.36,17,0.004
JUL,10,12,0.043,22.219,6.464,1.36,13,0.003
JUL,10,13,0.051,26.894,6.455,1.37,11,0.004
JUL,10,14,0.054,32.064,6.459,1.37,12,0.004
JUL,10,15,0.051,37.440,6.453,1.36,10,0.004
JUL,10,16,0.053,42.611,6.401,1.34,10,0.004
JUL,10,17,0.053,46.307,6.431,1.34,10,0.004
JUL,10,18,0.052,48.996,6.415,1.33,10,0.004
JUL,10,19,0.048,50.515,4.989,1.33,9,0.004
JUL,10,20,0.048,51.180,4.778,1.36,20,0.010
JUL,10,21,0.040,49.851,4.555,1.37,26,0.006
JUL,10,22,0.038,47.771,4.334,1.37,30,0.005
JUL,10,23,0.034,45.646,4.262,1.38,27,0.004
JUL,11,0,0.033,43.134,4.214,1.39,23,0.006
JUL,11,1,0.027,39.883,4.182,1.39,21,0.007
JUL,11,2,0.014,35.120,4.158,1.41,22,0.011
JUL,11,3,0.014,30.905,4.033,1.42,25,0.010
JUL,11,4,0.012,26.387,3.731,1.41,24,0.010
JUL,11,5,0.005,22.050,3.563,1.41,28,0.013
JUL,11,6,0.002,17.570,3.519,1.45,30,0.018
JUL,11,7,NA,15.155,3.499,1.54,33,0.016
JUL,11,8,0.012,12.175,3.471,1.60,34,0.016
JUL,11,9,0.022,11.575,3.455,1.64,31,0.014
JUL,11,10,0.028,13.643,3.440,1.65,26,0.017
JUL,11,11,0.041,17.467,3.433,1.66,28,0.016
JUL,11,12,0.055,23.689,3.434,1.67,25,0.008
JUL,11,13,0.058,31.264,3.435,1.66,17,0.005
JUL,11,14,0.062,39.845,3.436,1.62,17,0.005
JUL,11,15,0.059,42.191,3.443,1.54,12,0.004
JUL,11,16,0.062,48.416,3.440,1.46,11,0.004
JUL,11,17,0.063,53.543,3.336,1.42,10,0.004
JUL,11,18,0.064,57.980,3.329,1.40,12,0.005
JUL,11,19,0.059,60.299,3.323,1.39,19,0.006
JUL,11,20,0.044,58.881,3.248,1.39,25,0.011
JUL,11,21,0.042,56.818,3.232,1.40,31,0.008
JUL,11,22,0.034,53.347,3.234,1.41,26,0.011
JUL,11,23,0.022,48.757,3.237,1.41,43,0.010
JUL,12,0,0.029,44.714,3.241,1.41,34,0.005
JUL,12,1,0.047,42.652,3.254,1.41,34,0.003
JUL,12,2,0.046,40.406,3.255,1.41,17,0.005
JUL,12,3,0.041,38.185,3.258,1.39,19,0.004
JUL,12,4,0.039,37.488,3.263,1.36,15,0.006
JUL,12,5,0.037,36.942,3.269,1.35,18,0.006
JUL,12,6,0.034,36.948,3.271,1.35,20,0.010
JUL,12,7,0.025,37.340,3.259,1.37,21,0.014
JUL,12,8,0.034,37.870,3.248,1.39,25,0.010
JUL,12,9,0.041,37.129,3.241,1.41,18,0.008
JUL,12,10,0.046,37.145,3.590,1.44,20,0.010
JUL,12,11,0.062,39.705,4.239,1.47,28,0.009
JUL,12,12,0.072,43.878,4.561,1.50,31,0.007
JUL,12,13,0.071,48.144,4.701,1.51,27,0.006
JUL,12,14,0.073,52.931,4.804,1.49,22,0.005
JUL,12,15,0.073,58.892,4.927,1.48,18,0.005
JUL,12,16,0.072,63.732,5.064,1.46,17,0.004
JUL,12,17,0.073,67.681,5.159,1.45,19,0.005
JUL,12,18,0.057,69.030,5.852,1.49,24,0.013
JUL,12,19,0.051,67.618,6.042,1.51,25,0.013
JUL,12,20,0.037,63.200,6.078,1.53,32,0.019
JUL,12,21,0.040,59.262,6.110,1.56,30,0.016
JUL,12,22,0.034,54.381,6.535,1.62,31,0.015
JUL,12,23,0.030,49.010,6.834,1.62,31,0.012
JUL,13,0,0.018,42.184,6.997,1.64,32,0.017
JUL,13,1,0.018,35.412,7.091,1.64,31,0.011
JUL,13,2,0.020,30.814,7.150,1.57,26,0.008
JUL,13,3,0.016,26.485,7.704,1.53,21,0.007
JUL,13,4,0.025,25.076,7.959,1.48,21,0.004
JUL,13,5,0.019,22.458,8.572,1.44,24,0.008
JUL,13,6,0.010,19.504,8.725,1.38,27,0.011
JUL,13,7,0.004,16.252,8.801,1.39,32,0.015
JUL,13,8,0.008,15.073,8.866,1.41,41,0.013
JUL,13,9,0.021,15.370,8.917,1.42,42,0.010
JUL,13,10,0.033,17.004,8.608,1.43,38,0.006
JUL,13,11,0.045,20.686,7.985,1.43,32,0.005
JUL,13,12,0.053,24.128,7.679,1.44,28,0.004
JUL,13,13,0.065,29.864,7.555,1.44,27,0.005
JUL,13,14,0.062,36.377,7.453,1.44,24,0.004
JUL,13,15,0.066,44.130,7.326,1.41,16,0.003
JUL,13,16,0.068,51.619,7.195,1.38,17,0.004
JUL,13,17,0.072,57.976,7.112,1.36,17,0.004
JUL,13,18,0.058,61.128,6.417,1.36,20,0.006
JUL,13,19,0.044,60.912,6.230,1.39,26,0.012
JUL,13,20,0.042,59.526,6.232,1.41,23,0.009
JUL,13,21,0.038,56.113,6.214,1.42,23,0.009
JUL,13,22,0.037,52.972,5.796,1.43,24,0.009
JUL,13,23,0.032,48.811,5.506,1.43,23,0.008
JUL,14,0,0.036,44.754,5.357,1.44,20,0.006
JUL,14,1,0.039,40.693,5.269,1.44,23,0.006
JUL,14,2,0.029,37.089,5.222,1.43,18,0.008
JUL,14,3,0.026,34.894,4.681,1.39,15,0.008
JUL,14,4,0.016,31.706,4.452,1.38,16,0.013
JUL,14,5,0.008,27.961,3.983,1.37,22,0.019
JUL,14,6,0.007,24.201,3.920,1.38,24,0.018
JUL,14,7,0.003,20.549,3.899,1.40,33,0.019
JUL,14,8,0.005,16.726,3.883,1.43,46,0.017
JUL,14,9,0.013,13.472,3.837,1.44,48,0.006
JUL,14,10,NA,NA,NA,NA,41,NA
JUL,14,11,NA,NA,NA,NA,32,NA
JUL,14,12,NA,NA,NA,NA,27,NA
JUL,14,13,NA,NA,NA,NA,23,NA
JUL,14,14,NA,NA,NA,NA,14,NA
JUL,14,15,NA,NA,NA,NA,19,NA
JUL,14,16,NA,NA,NA,NA,18,NA
JUL,14,17,NA,NA,NA,NA,25,NA
JUL,14,18,0.034,NA,NA,NA,28,0.007
JUL,14,19,0.034,NA,NA,NA,41,0.007
JUL,14,20,0.041,NA,NA,NA,64,0.006
JUL,14,21,0.033,NA,NA,NA,46,0.007
JUL,14,22,0.027,NA,NA,NA,35,0.007
JUL,14,23,0.026,32.626,NA,0.66,27,0.007
JUL,15,0,0.028,31.978,NA,0.65,22,0.006
JUL,15,1,0.027,31.318,NA,0.65,19,0.006
JUL,15,2,0.031,30.855,NA,0.63,19,0.005
JUL,15,3,0.026,29.890,NA,0.62,18,0.005
JUL,15,4,0.012,26.217,NA,0.62,20,0.011
JUL,15,5,0.025,25.160,NA,0.61,20,0.014
JUL,15,6,0.004,22.192,NA,0.62,23,0.015
JUL,15,7,0.006,19.722,NA,0.64,29,0.011
JUL,15,8,0.012,17.728,NA,0.67,33,0.010
JUL,15,9,0.021,17.025,NA,0.67,37,0.006
JUL,15,10,0.032,17.180,NA,0.68,31,0.005
JUL,15,11,0.036,18.332,5.389,0.69,30,0.004
JUL,15,12,0.042,22.104,5.292,0.69,41,0.004
JUL,15,13,0.048,24.998,5.200,0.70,83,0.004
JUL,15,14,0.050,30.820,5.111,0.70,98,0.004
JUL,15,15,0.051,36.420,5.019,0.68,93,0.003
JUL,15,16,0.058,42.104,4.943,0.65,75,0.004
JUL,15,17,0.043,44.867,4.881,0.66,54,0.006
JUL,15,18,0.030,44.618,3.868,0.69,39,0.010
JUL,15,19,0.032,44.130,3.626,0.71,32,0.009
JUL,15,20,0.034,43.150,3.566,0.72,31,0.009
JUL,15,21,0.029,40.757,3.534,0.73,26,0.007
JUL,15,22,0.027,37.875,3.518,0.73,34,0.005
JUL,15,23,0.023,34.365,3.510,0.73,27,0.005
JUL,16,0,0.023,30.068,3.506,0.73,17,0.005
JUL,16,1,0.023,27.525,3.501,0.71,11,0.004
JUL,16,2,0.022,26.507,3.489,0.68,11,0.005
JUL,16,3,0.020,25.030,3.476,0.65,11,0.006
JUL,16,4,0.018,23.038,3.424,0.63,13,0.006
JUL,16,5,0.011,20.824,3.386,0.61,15,0.008
JUL,16,6,0.008,18.466,3.359,0.62,21,0.012
JUL,16,7,0.007,16.488,3.343,0.62,24,0.011
JUL,16,8,0.009,14.663,3.335,0.64,25,0.011
JUL,16,9,0.014,13.588,3.331,0.66,23,0.009
JUL,16,10,0.024,13.902,3.329,0.68,19,0.005
JUL,16,11,0.031,15.247,3.327,0.69,19,0.004
JUL,16,12,0.037,17.657,3.318,0.70,19,0.004
JUL,16,13,0.043,21.695,3.310,0.70,16,0.004
JUL,16,14,0.050,26.976,3.310,0.69,19,0.004
JUL,16,15,0.050,32.380,3.330,0.69,15,0.005
JUL,16,16,0.049,37.398,3.498,0.70,15,0.006
JUL,16,17,0.047,41.445,3.600,0.70,12,0.004
JUL,16,18,0.039,43.314,3.623,0.69,17,0.004
JUL,16,19,0.042,44.695,3.614,0.69,24,0.005
JUL,16,20,0.031,43.944,3.645,0.74,19,0.010
JUL,16,21,0.028,41.999,3.682,0.75,15,0.008
JUL,16,22,0.026,38.962,3.692,0.75,12,0.006
JUL,16,23,0.025,35.876,3.699,0.76,11,0.007
JUL,17,0,0.026,33.088,3.710,0.74,12,0.006
JUL,17,1,0.025,30.334,3.715,0.74,19,0.007
JUL,17,2,0.022,28.134,3.724,0.75,19,0.007
JUL,17,3,0.023,25.849,3.727,0.74,18,0.006
JUL,17,4,0.025,25.080,3.736,0.70,19,0.005
JUL,17,5,0.023,24.456,3.739,0.69,17,0.005
JUL,17,6,0.018,23.379,3.747,0.69,17,0.008
JUL,17,7,0.011,21.623,3.750,0.69,19,0.011
JUL,17,8,0.013,19.916,3.753,0.70,17,0.010
JUL,17,9,0.019,19.279,3.752,0.70,19,0.007
JUL,17,10,0.026,19.795,3.753,0.70,20,0.005
JUL,17,11,0.031,20.748,3.759,0.71,15,0.004
JUL,17,12,0.038,22.308,3.756,0.71,51,0.004
JUL,17,13,0.042,24.720,3.762,0.71,51,0.004
JUL,17,14,0.046,28.222,3.758,0.70,31,0.003
JUL,17,15,0.046,32.553,3.748,0.69,19,0.003
JUL,17,16,0.048,36.973,3.610,0.67,15,0.003
JUL,17,17,0.043,39.854,4.213,0.71,15,0.006
JUL,17,18,0.038,41.422,4.482,0.71,20,0.006
JUL,17,19,0.036,42.025,4.549,0.71,19,0.007
JUL,17,20,0.034,41.580,4.543,0.71,24,0.005
JUL,17,21,0.041,41.400,4.522,0.72,21,0.004
JUL,17,22,0.041,40.815,4.523,0.71,21,0.004
JUL,17,23,0.039,39.982,4.524,0.72,21,0.004
JUL,18,0,0.036,38.431,4.526,0.72,14,0.005
JUL,18,1,0.029,36.783,4.594,0.68,14,0.006
JUL,18,2,0.032,36.038,4.717,0.69,11,0.005
JUL,18,3,0.020,34.091,4.851,0.69,14,0.009
JUL,18,4,0.016,31.852,4.934,0.68,17,0.008
JUL,18,5,0.011,28.151,4.982,0.68,22,0.011
JUL,18,6,0.002,23.241,5.019,0.68,24,0.014
JUL,18,7,0.002,18.558,5.047,0.70,37,0.014
JUL,18,8,0.007,14.983,5.061,0.72,35,0.014
JUL,18,9,0.016,13.347,5.082,0.71,35,0.010
JUL,18,10,0.024,12.260,5.095,0.70,NA,0.007
JUL,18,11,0.029,13.389,5.167,0.69,NA,0.006
JUL,18,12,0.036,15.787,5.254,0.70,28,0.006
JUL,18,13,0.040,19.363,5.343,0.71,34,0.006
JUL,18,14,0.048,25.182,5.447,0.71,29,0.005
JUL,18,15,0.054,31.687,5.559,0.69,25,0.004
JUL,18,16,0.056,37.842,5.647,0.67,24,0.005
JUL,18,17,0.061,43.410,NA,0.67,18,0.005
JUL,18,18,0.048,46.469,NA,0.67,26,0.005
JUL,18,19,0.040,47.768,NA,0.67,24,0.007
JUL,18,20,0.028,46.884,NA,0.69,17,0.010
JUL,18,21,0.024,44.963,NA,0.71,17,0.010
JUL,18,22,0.025,42.015,NA,0.73,16,0.009
JUL,18,23,0.021,37.868,NA,0.73,16,0.009
JUL,19,0,0.017,32.927,NA,0.73,19,0.009
JUL,19,1,0.017,27.491,NA,0.72,21,0.009
JUL,19,2,0.015,23.366,NA,0.72,20,0.009
JUL,19,3,0.002,18.607,NA,0.72,24,0.013
JUL,19,4,0.001,15.205,NA,0.70,23,0.013
JUL,19,5,0.002,12.431,NA,0.68,22,0.012
JUL,19,6,0.002,9.567,NA,0.68,27,0.012
JUL,19,7,NA,7.980,NA,0.71,34,0.010
JUL,19,8,0.003,5.985,NA,0.75,30,0.011
JUL,19,9,0.010,4.912,NA,0.78,33,0.013
JUL,19,10,0.022,5.933,NA,0.81,42,0.015
JUL,19,11,0.027,9.631,NA,0.81,36,0.010
JUL,19,12,0.046,16.040,NA,0.86,30,0.013
JUL,19,13,0.063,24.709,NA,0.91,36,0.013
JUL,19,14,0.088,37.011,NA,0.93,40,0.011
JUL,19,15,0.103,45.229,NA,0.94,39,0.010
JUL,19,16,0.099,57.242,NA,0.92,28,0.008
JUL,19,17,0.086,66.790,NA,0.92,40,0.008
JUL,19,18,0.066,72.214,NA,0.94,38,0.008
JUL,19,19,0.063,76.616,NA,0.94,37,0.006
JUL,19,20,0.051,77.205,NA,0.94,39,0.013
JUL,19,21,0.039,74.270,NA,0.93,41,0.013
JUL,19,22,0.024,66.329,NA,0.94,42,0.017
JUL,19,23,0.027,56.906,NA,0.93,41,0.014
JUL,20,0,0.031,48.457,NA,0.91,33,0.010
JUL,20,1,0.034,41.976,NA,0.88,31,0.007
JUL,20,2,0.030,37.504,NA,0.84,33,0.008
JUL,20,3,0.035,34.109,14.223,0.82,27,0.004
JUL,20,4,0.036,32.219,13.682,0.77,20,0.004
JUL,20,5,0.031,31.202,13.198,0.72,19,0.005
