DATOS MÓVILES  DE ACUERDO AL ÍNDICE AIRE Y SALUD_NATIVITAS 2022,,,,,,,,
NOTA: LOS DATOS SON PREVALIDADOS,,,,,,,,
,,,,,,,,
MES,DIA,HORA,O3 Horario [ppm],O3 Promedio de 8 hrs. [ppm],SO2 promedio de 24 hrs. [ppm],CO Promedio de 8 hrs. [ppm],PM10 Promedio ponderado  de 12 hrs. [µg/m³],NO2 Horario [ppm]
ABRIL,14,1,0.007,0.022,0.002,1.26,53,0.027
ABRIL,14,2,0.011,0.018,0.002,1.27,47,0.019
ABRIL,14,3,0.004,0.013,0.002,1.27,47,0.026
ABRIL,14,4,0.004,0.011,0.002,1.21,46,0.025
ABRIL,14,5,0.006,0.011,0.002,1.16,43,0.023
ABRIL,14,6,0.003,0.009,0.002,1.16,47,0.024
ABRIL,14,7,0.003,0.007,0.002,1.20,45,0.026
ABRIL,14,8,0.004,0.005,0.002,1.24,53,0.025
ABRIL,14,9,0.021,0.007,0.002,1.27,71,0.020
ABRIL,14,10,0.037,0.010,0.003,1.30,65,0.018
ABRIL,14,11,0.048,0.016,0.003,1.31,56,0.011
ABRIL,14,12,0.058,0.023,0.003,1.31,42,0.006
ABRIL,14,13,0.061,0.029,0.003,1.29,34,0.005
ABRIL,14,14,0.062,0.037,0.003,1.27,29,0.006
ABRIL,14,15,0.060,0.044,0.003,1.22,30,0.004
ABRIL,14,16,0.062,0.051,0.003,1.15,27,0.004
ABRIL,14,17,0.066,0.057,0.004,1.16,36,0.009
ABRIL,14,18,0.060,0.060,0.005,1.15,39,0.010
ABRIL,14,19,0.054,0.060,0.005,1.14,39,0.009
ABRIL,14,20,0.037,0.058,0.005,1.18,43,0.021
ABRIL,14,21,0.009,0.051,0.005,1.35,60,0.045
ABRIL,14,22,0.010,0.045,0.005,1.52,77,0.044
ABRIL,14,23,0.028,0.041,0.005,1.55,84,0.012
ABRIL,15,0,0.027,0.037,0.005,1.56,70,0.013
ABRIL,15,1,0.027,0.032,0.005,1.54,63,0.013
ABRIL,15,2,0.028,0.028,0.005,1.52,59,0.009
ABRIL,15,3,0.026,0.024,0.005,1.51,56,0.009
ABRIL,15,4,0.024,0.022,0.005,1.47,53,0.010
ABRIL,15,5,0.024,0.024,0.005,1.31,59,0.009
ABRIL,15,6,0.024,0.026,0.005,1.14,61,0.009
ABRIL,15,7,0.012,0.024,0.005,1.15,62,0.019
ABRIL,15,8,0.020,0.023,0.005,1.19,77,0.021
ABRIL,15,9,0.030,0.023,0.005,1.19,70,0.012
ABRIL,15,10,0.042,0.025,0.005,1.20,62,0.009
ABRIL,15,11,0.045,0.027,0.005,1.20,51,0.006
ABRIL,15,12,0.045,0.030,0.005,1.20,34,0.005
ABRIL,15,13,0.047,0.033,0.005,1.18,21,0.004
ABRIL,15,14,0.048,0.036,0.004,1.17,NA,0.004
ABRIL,15,15,0.049,0.041,0.004,1.12,NA,0.004
ABRIL,15,16,0.051,0.045,0.004,1.06,NA,0.003
ABRIL,15,17,0.052,0.047,0.003,1.03,NA,0.004
ABRIL,15,18,0.052,0.049,0.003,1.00,NA,0.003
ABRIL,15,19,0.045,0.049,0.003,1.00,NA,0.007
ABRIL,15,20,0.033,0.047,0.003,1.02,NA,0.013
ABRIL,15,21,0.025,0.044,0.003,1.06,NA,0.018
ABRIL,15,22,0.022,0.041,0.003,1.10,NA,0.018
ABRIL,15,23,0.007,0.036,0.003,1.17,NA,0.028
ABRIL,16,0,0.015,0.031,0.003,1.21,NA,0.020
ABRIL,16,1,0.022,0.028,0.002,1.24,NA,0.012
ABRIL,16,2,0.019,0.023,0.002,1.27,43,0.013
ABRIL,16,3,0.016,0.020,0.002,1.29,58,0.015
ABRIL,16,4,0.014,0.017,0.002,1.28,57,0.014
ABRIL,16,5,0.012,0.016,0.002,1.26,48,0.016
ABRIL,16,6,0.005,0.014,0.002,1.26,46,0.022
ABRIL,16,7,0.012,0.014,0.002,1.23,44,0.018
ABRIL,16,8,0.010,0.014,0.002,1.25,63,0.022
ABRIL,16,9,0.023,0.014,0.003,1.28,61,0.020
ABRIL,16,10,0.042,0.017,0.003,1.28,53,0.012
ABRIL,16,11,0.050,0.021,0.003,1.26,45,0.006
ABRIL,16,12,0.050,0.025,0.003,1.25,37,0.006
ABRIL,16,13,0.052,0.030,0.003,1.23,29,0.006
ABRIL,16,14,0.058,0.037,0.003,1.21,26,0.006
ABRIL,16,15,0.059,0.043,0.003,1.18,26,0.006
ABRIL,16,16,0.061,0.049,0.003,1.11,26,0.004
ABRIL,16,17,0.067,0.055,0.003,1.06,26,0.004
ABRIL,16,18,0.063,0.057,0.003,1.03,29,0.005
ABRIL,16,19,0.056,0.058,0.003,1.04,33,0.007
ABRIL,16,20,0.028,0.056,0.003,1.11,49,0.027
ABRIL,16,21,0.024,0.052,0.003,1.20,71,0.028
ABRIL,16,22,0.040,0.050,0.004,1.23,67,0.016
ABRIL,16,23,0.041,0.047,0.004,1.26,61,0.016
ABRIL,17,0,0.034,0.044,0.004,1.30,55,0.018
ABRIL,17,1,0.031,0.040,0.004,1.35,57,0.016
ABRIL,17,2,0.033,0.036,0.004,1.38,61,0.013
ABRIL,17,3,0.046,0.035,0.005,1.39,61,0.016
