DATOS HORARIOS 2023_NATIVITAS,,,,,,,,,,,
NOTA,LOS DATOS SON PREVALIDADOS,,,,,,,,,,
,,,,,,,,,,,
MES,DIA,HORA,O3 [ppm],SO2 [ppm],NO2 [ppm],CO [ppm],PM10 [µg/m³],TEMP,WS,WD,HR
JUNIO,14,0,0.026,0.007,0.005,0.33,44,23.26,2.51,129.00,14.45
JUNIO,14,1,0.036,0.023,0.008,0.35,24,23.35,3.38,86.35,17.14
JUNIO,14,2,0.031,0.030,0.008,0.35,40,21.97,2.41,61.97,20.30
JUNIO,14,3,0.032,0.030,0.006,0.34,35,20.67,0.99,219.47,20.91
JUNIO,14,4,0.023,0.009,0.009,0.35,44,19.04,0.97,195.23,23.09
JUNIO,14,5,0.025,0.009,0.011,0.44,47,18.32,0.96,100.19,26.11
JUNIO,14,6,0.040,0.009,0.017,0.52,45,17.39,0.96,75.71,30.16
JUNIO,14,7,0.019,0.009,0.019,0.73,55,18.24,0.96,110.69,31.72
JUNIO,14,8,0.022,0.009,0.017,0.89,138,22.61,1.02,99.96,27.36
JUNIO,14,9,0.031,0.010,0.013,0.69,142,25.72,0.95,146.29,25.77
JUNIO,14,10,0.053,0.029,0.009,0.68,117,28.87,0.97,258.92,22.85
JUNIO,14,11,0.081,0.048,0.008,0.63,93,30.27,1.22,231.25,18.91
JUNIO,14,12,0.080,0.021,0.005,0.59,99,31.41,1.48,197.83,16.38
JUNIO,14,13,0.093,0.038,0.006,0.59,73,32.17,1.97,244.36,13.84
JUNIO,14,14,0.070,0.017,0.004,0.48,56,33.10,2.33,115.63,10.13
JUNIO,14,15,0.070,0.010,0.003,0.43,47,33.89,2.02,169.40,9.92
JUNIO,14,16,0.068,0.010,0.004,0.43,45,34.56,2.13,120.80,9.82
JUNIO,14,17,0.065,0.009,0.003,0.40,35,35.43,2.34,139.32,8.90
JUNIO,14,18,0.066,0.009,0.003,0.36,42,35.14,1.28,180.43,8.27
JUNIO,14,19,0.066,0.007,0.004,0.42,51,33.29,1.32,199.16,9.09
JUNIO,14,20,0.046,0.010,0.016,0.78,75,30.76,1.08,231.11,10.13
JUNIO,14,21,0.024,0.014,0.010,0.66,64,29.76,2.34,70.23,8.49
JUNIO,14,22,0.017,0.012,0.011,0.52,57,27.44,2.06,94.91,9.00
JUNIO,14,23,0.029,0.008,0.006,0.45,80,25.08,1.93,150.77,24.67
JUNIO,15,0,0.023,0.010,0.012,0.69,88,23.60,1.20,100.43,33.21
JUNIO,15,1,0.024,0.011,0.012,0.89,120,22.17,1.07,121.84,35.55
JUNIO,15,2,NA,0.010,0.013,0.81,131,21.07,0.96,145.68,40.00
JUNIO,15,3,NA,0.008,0.004,0.51,86,21.14,2.03,211.21,42.23
JUNIO,15,4,0.028,0.007,0.003,0.47,71,20.71,2.85,239.36,47.15
JUNIO,15,5,0.023,0.007,0.004,0.48,57,19.42,1.81,263.97,52.88
JUNIO,15,6,0.020,0.007,0.005,0.52,60,18.64,1.08,252.64,56.46
JUNIO,15,7,0.017,0.007,0.006,0.63,49,19.67,1.07,251.40,57.51
JUNIO,15,8,0.017,0.007,0.007,0.72,51,23.40,1.18,262.75,50.51
JUNIO,15,9,0.023,0.007,0.009,0.75,69,25.58,1.60,264.79,43.67
JUNIO,15,10,0.038,0.007,0.007,0.68,74,28.03,1.43,269.04,36.21
JUNIO,15,11,0.054,0.007,0.007,0.71,91,29.37,1.80,238.84,31.52
JUNIO,15,12,0.062,0.007,0.005,0.64,95,30.64,1.97,224.34,26.26
JUNIO,15,13,0.064,0.009,0.004,0.57,76,31.81,1.98,190.87,21.28
JUNIO,15,14,0.065,0.010,0.004,0.56,63,33.25,1.99,166.44,17.50
JUNIO,15,15,0.066,0.008,0.003,0.49,63,33.61,2.56,148.45,16.48
JUNIO,15,16,0.071,0.008,0.004,0.50,69,34.46,2.42,144.25,14.50
JUNIO,15,17,0.070,0.007,0.004,0.47,66,35.33,2.67,141.38,12.73
JUNIO,15,18,0.067,0.008,0.004,0.49,76,35.17,2.49,107.06,11.29
JUNIO,15,19,0.035,0.009,0.009,0.53,64,33.60,2.43,91.84,8.52
JUNIO,15,20,0.017,0.018,0.012,0.55,73,30.77,2.77,55.43,7.99
JUNIO,15,21,0.022,0.036,0.009,0.52,56,29.74,2.84,66.80,9.18
JUNIO,15,22,0.020,0.008,0.008,0.47,71,27.08,1.97,130.13,12.93
JUNIO,15,23,0.029,0.007,0.005,0.46,72,25.49,1.95,128.18,30.73
JUNIO,16,0,0.022,0.007,0.010,0.56,65,22.96,1.34,106.32,41.14
JUNIO,16,1,0.018,0.007,0.010,0.56,78,21.68,0.99,138.74,43.51
JUNIO,16,2,0.014,0.008,0.012,0.51,73,21.43,1.06,76.39,32.08
JUNIO,16,3,0.012,0.010,0.014,0.53,60,20.19,1.00,230.64,34.47
JUNIO,16,4,0.010,0.010,0.015,0.53,63,20.12,0.96,235.51,40.82
JUNIO,16,5,0.011,0.008,0.013,0.58,73,19.59,0.96,213.32,42.38
JUNIO,16,6,0.020,0.007,0.008,0.57,72,19.35,1.02,220.82,52.42
JUNIO,16,7,0.007,0.008,0.017,0.82,105,19.25,0.96,122.19,50.06
JUNIO,16,8,0.008,0.008,0.017,0.89,135,22.73,0.95,110.18,45.22
JUNIO,16,9,0.018,0.008,0.018,0.98,128,26.44,0.95,173.51,38.13
JUNIO,16,10,0.038,0.020,0.011,0.74,120,29.19,1.00,191.93,30.78
JUNIO,16,11,0.061,0.034,0.008,0.67,97,30.24,1.24,225.13,28.65
JUNIO,16,12,0.080,0.031,0.007,0.74,109,31.19,1.54,233.12,28.15
JUNIO,16,13,0.062,0.010,0.004,0.62,78,31.67,1.88,225.92,27.71
JUNIO,16,14,0.062,0.009,0.004,0.62,58,32.53,1.49,218.10,24.39
JUNIO,16,15,0.064,0.010,0.004,0.56,60,33.54,2.04,195.23,19.80
JUNIO,16,16,0.069,0.011,0.004,0.53,64,33.80,2.01,144.49,17.81
JUNIO,16,17,0.073,0.010,0.004,0.50,65,34.51,2.23,153.22,16.32
JUNIO,16,18,0.075,0.024,0.006,0.53,77,34.30,1.45,204.36,16.42
JUNIO,16,19,0.073,0.018,0.008,0.69,105,32.78,1.71,264.70,18.26
JUNIO,16,20,0.049,0.011,0.017,1.05,111,30.61,1.11,274.72,20.91
JUNIO,16,21,0.034,0.011,0.014,0.91,115,29.67,2.57,183.03,20.76
JUNIO,16,22,0.031,0.012,0.009,0.61,99,27.98,1.88,113.89,26.28
JUNIO,16,23,0.032,0.008,0.005,0.54,86,25.68,3.02,124.07,39.62
JUNIO,17,0,0.028,0.010,0.009,0.58,70,25.18,2.48,88.03,41.41
JUNIO,17,1,0.033,0.015,0.008,0.52,77,24.71,2.84,79.19,38.87
JUNIO,17,2,0.038,0.020,0.008,0.50,72,23.66,2.36,78.47,39.72
JUNIO,17,3,0.035,0.017,0.007,0.50,68,22.19,1.64,83.81,45.10
JUNIO,17,4,0.034,0.019,0.007,0.50,63,21.48,1.16,105.37,47.95
JUNIO,17,5,0.032,0.013,0.007,0.52,57,20.90,1.23,109.90,49.67
JUNIO,17,6,0.031,0.020,0.008,0.53,59,20.10,1.76,98.47,53.37
JUNIO,17,7,0.028,0.010,0.008,0.61,75,20.19,1.02,140.89,55.04
JUNIO,17,8,0.028,0.008,0.009,0.67,101,22.39,1.62,115.76,52.55
JUNIO,17,9,0.040,0.009,0.006,0.68,92,24.87,2.47,90.63,46.66
JUNIO,17,10,0.049,0.008,0.006,0.68,95,28.01,1.44,171.42,39.38
JUNIO,17,11,0.063,0.010,0.006,0.72,85,29.92,1.39,148.80,33.20
JUNIO,17,12,0.086,0.044,0.008,0.77,105,31.25,1.51,248.99,31.34
JUNIO,17,13,0.092,0.039,0.007,0.72,108,32.02,1.63,176.88,29.03
JUNIO,17,14,0.085,0.029,0.006,0.67,107,33.34,1.64,197.95,24.82
JUNIO,17,15,0.063,0.020,0.005,0.58,80,33.67,3.05,119.93,17.95
JUNIO,17,16,0.064,0.008,0.004,0.55,66,34.40,2.50,123.41,16.67
JUNIO,17,17,0.072,0.007,0.003,0.50,60,34.39,2.48,154.18,16.42
JUNIO,17,18,0.074,0.007,0.003,0.51,73,33.45,3.03,179.28,17.14
JUNIO,17,19,0.052,0.008,0.005,0.61,195,28.39,3.75,239.22,32.18
JUNIO,17,20,0.042,0.008,0.008,0.70,145,25.72,1.43,250.03,37.47
JUNIO,17,21,0.036,0.008,0.010,0.83,95,25.84,2.82,299.28,38.85
JUNIO,17,22,0.038,0.008,0.010,0.80,92,24.27,1.06,238.13,43.15
JUNIO,17,23,0.028,0.008,0.009,0.75,92,23.91,1.46,215.90,44.64
JUNIO,18,0,0.027,0.008,0.006,0.65,81,23.23,1.52,239.11,49.90
JUNIO,18,1,0.021,0.008,0.009,0.69,70,22.23,1.02,262.57,53.12
JUNIO,18,2,0.019,0.008,0.010,0.65,71,21.70,0.96,182.20,54.55
JUNIO,18,3,0.007,0.009,0.016,0.65,79,20.26,1.18,123.74,59.29
JUNIO,18,4,0.009,0.008,0.015,0.64,86,19.66,0.97,122.75,60.29
JUNIO,18,5,0.007,0.007,0.013,0.63,77,18.90,1.15,131.61,63.87
JUNIO,18,6,0.008,0.007,0.013,0.69,88,18.64,1.27,130.19,62.27
JUNIO,18,7,0.011,0.008,0.011,0.73,82,19.15,1.14,123.37,61.95
JUNIO,18,8,0.017,0.008,0.008,0.75,81,21.44,1.81,106.14,57.44
JUNIO,18,9,0.029,0.008,0.005,0.71,152,24.72,2.40,103.58,48.46
JUNIO,18,10,0.040,0.007,0.005,0.73,247,27.16,1.91,111.87,42.90
JUNIO,18,11,0.050,0.008,0.004,0.68,101,29.82,1.40,131.30,35.43
JUNIO,18,12,0.060,0.008,0.004,0.71,70,31.03,1.44,160.11,32.66
JUNIO,18,13,0.061,0.008,0.004,0.69,65,32.40,1.64,180.68,28.87
JUNIO,18,14,0.054,0.010,0.003,0.59,54,33.37,1.66,164.75,20.49
JUNIO,18,15,0.054,0.013,0.004,0.56,43,33.99,2.11,126.61,16.55
JUNIO,18,16,0.059,0.008,0.004,0.59,52,33.91,2.98,145.27,18.11
JUNIO,18,17,0.043,0.007,0.007,0.68,77,28.67,3.64,283.12,25.67
JUNIO,18,18,0.041,0.007,0.007,0.68,39,29.59,1.68,296.02,24.64
JUNIO,18,19,0.046,0.007,0.006,0.66,57,28.48,2.90,251.23,31.15
JUNIO,18,20,0.041,0.007,0.007,0.69,90,26.40,2.70,258.75,38.80
JUNIO,18,21,0.033,0.007,0.011,0.83,75,25.41,2.62,302.23,39.45
JUNIO,18,22,0.032,0.007,0.012,0.88,72,24.14,1.58,303.56,41.27
JUNIO,18,23,0.026,0.007,0.014,0.95,72,23.44,0.96,263.37,41.97
JUNIO,19,0,0.027,0.007,0.010,0.77,75,22.43,0.95,214.92,44.61
JUNIO,19,1,0.024,0.007,0.009,0.65,73,21.55,0.96,206.95,47.24
JUNIO,19,2,0.026,0.007,0.006,0.59,58,20.86,0.96,266.92,49.68
JUNIO,19,3,0.025,0.007,0.007,0.58,44,20.21,0.96,277.33,51.85
JUNIO,19,4,0.019,0.007,0.009,0.63,47,19.47,0.96,221.26,54.47
JUNIO,19,5,0.015,0.007,0.011,0.67,54,18.83,0.96,176.77,57.33
JUNIO,19,6,NA,0.008,0.016,0.78,68,17.58,0.96,123.09,64.18
JUNIO,19,7,0.006,0.008,0.015,0.88,93,18.04,0.96,136.20,61.44
JUNIO,19,8,0.012,0.008,0.013,0.82,83,22.27,1.12,114.61,46.88
JUNIO,19,9,0.025,0.008,0.010,0.76,101,24.58,2.25,98.76,39.89
JUNIO,19,10,0.038,0.008,0.007,0.73,79,27.88,1.10,162.82,37.35
JUNIO,19,11,0.050,0.008,0.004,0.69,71,30.27,1.11,219.25,33.94
JUNIO,19,12,0.059,0.013,0.004,0.67,67,30.78,1.66,155.34,31.01
JUNIO,19,13,0.065,0.023,0.005,0.68,78,31.43,1.72,147.56,28.23
JUNIO,19,14,0.066,0.022,0.005,0.61,66,32.26,2.22,123.39,21.75
JUNIO,19,15,0.069,0.018,0.005,0.57,59,33.48,2.94,101.72,14.82
JUNIO,19,16,0.063,0.019,0.005,0.49,59,34.65,3.09,97.59,9.71
JUNIO,19,17,0.053,0.008,0.004,0.46,83,35.24,4.84,101.05,7.50
JUNIO,19,18,0.051,0.007,0.005,0.49,70,35.12,3.76,104.40,8.89
JUNIO,19,19,0.044,0.007,0.006,0.59,215,33.42,3.90,98.59,11.96
JUNIO,19,20,NA,0.022,0.010,0.61,166,30.82,3.63,72.12,14.18
JUNIO,19,21,0.029,0.008,0.006,0.50,85,29.56,4.78,61.61,12.60
JUNIO,19,22,0.034,0.007,0.004,0.45,62,28.35,4.86,63.08,13.87
JUNIO,19,23,0.028,0.042,0.009,0.45,56,26.35,2.63,102.11,16.88
JUNIO,20,0,0.027,0.007,0.006,0.44,61,24.19,1.91,124.92,19.73
JUNIO,20,1,0.022,0.007,0.007,0.44,57,22.62,1.53,128.18,24.12
JUNIO,20,2,0.026,0.034,0.008,0.45,45,22.27,2.47,88.82,29.54
JUNIO,20,3,0.022,0.046,0.010,0.44,60,20.96,2.59,86.71,36.30
JUNIO,20,4,0.027,0.033,0.007,0.45,51,20.60,2.32,87.12,38.27
JUNIO,20,5,0.021,0.009,0.007,0.47,51,18.88,1.00,125.37,43.08
JUNIO,20,6,0.018,0.008,0.008,0.52,43,17.83,1.97,107.83,47.97
JUNIO,20,7,0.017,0.008,0.010,0.70,54,18.94,1.44,85.79,47.26
JUNIO,20,8,0.022,0.008,0.010,0.74,102,22.12,2.45,98.20,41.12
JUNIO,20,9,0.033,0.009,0.006,0.66,86,24.16,3.70,92.04,36.74
JUNIO,20,10,0.043,0.009,0.006,0.66,78,26.49,3.10,92.91,33.16
JUNIO,20,11,0.054,0.009,0.005,0.67,131,29.07,1.70,130.76,33.03
JUNIO,20,12,0.056,0.009,0.004,0.65,108,30.38,1.61,162.77,32.18
JUNIO,20,13,0.057,0.028,0.006,0.67,69,31.69,1.84,128.13,24.93
JUNIO,20,14,0.060,0.019,0.004,0.55,57,32.48,2.49,125.62,16.60
JUNIO,20,15,0.064,0.015,0.004,0.53,50,33.63,2.70,116.07,13.13
JUNIO,20,16,0.060,0.020,0.004,0.47,59,34.68,2.24,138.98,10.45
JUNIO,20,17,0.056,0.011,0.005,0.48,62,35.12,3.65,100.28,9.34
JUNIO,20,18,0.052,0.007,0.004,0.48,65,34.54,3.73,108.17,9.72
JUNIO,20,19,0.045,0.011,0.008,0.60,66,33.10,3.22,91.01,11.58
JUNIO,20,20,0.033,0.016,0.007,0.54,74,31.21,3.93,51.94,12.12
JUNIO,20,21,0.028,0.010,0.008,0.59,62,29.10,2.99,64.89,14.11
JUNIO,20,22,0.028,0.010,0.008,0.52,61,27.80,3.46,52.88,17.66
JUNIO,20,23,0.027,0.024,0.007,0.49,63,26.25,3.53,53.78,23.92
JUNIO,21,0,0.028,0.025,0.007,0.49,65,25.55,3.02,91.21,27.04
JUNIO,21,1,0.022,0.008,0.007,0.53,74,22.25,1.66,130.92,32.20
JUNIO,21,2,0.020,0.007,0.009,0.47,47,22.16,2.25,88.77,29.29
JUNIO,21,3,0.027,0.029,0.010,0.48,53,22.16,2.79,81.98,32.48
JUNIO,21,4,0.022,0.008,0.008,0.49,56,20.59,1.72,112.69,34.96
JUNIO,21,5,0.017,0.008,0.010,0.53,49,19.29,1.61,132.15,40.80
JUNIO,21,6,0.016,0.008,0.011,0.60,53,18.99,1.49,127.45,47.77
JUNIO,21,7,0.010,0.008,0.016,0.80,78,19.68,0.99,144.91,48.58
JUNIO,21,8,0.017,0.010,0.013,0.88,113,22.81,0.98,101.73,41.69
JUNIO,21,9,0.028,0.010,0.010,0.75,98,25.79,1.39,105.99,33.56
JUNIO,21,10,0.042,0.009,0.006,0.64,90,27.77,1.57,118.88,28.85
JUNIO,21,11,0.053,0.009,0.005,0.67,73,29.64,1.43,117.65,28.01
JUNIO,21,12,0.059,0.009,0.005,0.65,78,31.07,1.52,159.03,26.42
JUNIO,21,13,0.058,0.015,0.005,0.62,64,31.95,2.18,111.12,22.71
JUNIO,21,14,0.062,0.013,0.005,0.61,70,32.62,2.89,89.07,17.60
JUNIO,21,15,0.070,0.021,0.005,0.56,65,33.83,2.37,123.33,14.39
JUNIO,21,16,0.065,0.013,0.004,0.52,62,34.54,2.43,133.18,12.08
JUNIO,21,17,0.058,0.022,0.006,0.54,56,34.70,1.46,111.50,11.42
JUNIO,21,18,0.045,0.021,0.007,0.57,70,34.57,2.44,111.57,11.58
JUNIO,21,19,0.035,0.018,0.008,0.62,78,32.98,3.26,72.63,12.42
JUNIO,21,20,0.036,0.035,0.007,0.56,92,31.28,4.56,52.53,13.75
JUNIO,21,21,0.034,0.021,0.007,0.54,83,29.46,4.83,58.25,16.11
JUNIO,21,22,0.032,0.032,0.007,0.49,70,27.85,4.01,71.74,16.26
JUNIO,21,23,0.024,0.027,0.010,0.47,78,26.03,3.40,79.36,19.46
JUNIO,22,0,0.018,0.055,0.015,0.49,81,24.47,2.41,108.20,23.03
JUNIO,22,1,0.024,0.007,0.008,0.46,70,22.49,1.69,147.90,24.85
JUNIO,22,2,0.020,0.009,0.011,0.52,57,21.47,1.56,114.01,29.78
JUNIO,22,3,0.016,0.011,0.014,0.54,78,21.20,2.00,101.20,31.16
JUNIO,22,4,0.020,0.012,0.012,0.52,54,20.81,1.80,101.09,34.39
JUNIO,22,5,0.009,0.008,0.016,0.56,57,18.57,1.50,133.73,39.15
JUNIO,22,6,0.012,0.011,0.015,0.62,66,18.28,1.01,98.04,43.86
JUNIO,22,7,0.011,0.008,0.015,0.66,77,19.16,1.28,120.25,41.08
JUNIO,22,8,0.016,0.008,0.014,0.79,90,22.26,1.78,123.27,38.19
JUNIO,22,9,0.028,0.009,0.011,0.77,106,25.27,2.33,97.63,30.64
JUNIO,22,10,0.041,0.009,0.008,0.68,123,28.18,1.55,108.26,26.41
JUNIO,22,11,0.053,0.009,0.004,0.58,75,30.32,1.54,136.05,19.35
JUNIO,22,12,0.060,0.011,0.004,0.59,115,31.42,1.85,129.44,17.17
JUNIO,22,13,0.066,0.011,0.004,0.58,108,32.61,1.85,144.66,14.32
JUNIO,22,14,0.054,0.018,0.005,0.56,88,33.53,4.38,103.69,11.45
JUNIO,22,15,0.055,0.016,0.005,0.54,103,34.17,4.19,99.55,11.21
JUNIO,22,16,0.055,0.007,0.004,0.52,74,34.85,3.09,112.71,10.83
JUNIO,22,17,0.050,0.021,0.005,0.54,65,34.82,2.95,90.46,10.86
JUNIO,22,18,0.042,0.036,0.005,0.55,100,34.10,5.35,58.56,11.72
JUNIO,22,19,0.039,0.028,0.006,0.55,97,32.46,6.10,50.73,13.93
JUNIO,22,20,0.038,0.044,0.006,0.55,108,30.50,6.01,46.54,17.72
JUNIO,22,21,0.036,0.037,0.006,0.56,114,28.87,6.14,57.24,23.57
JUNIO,22,22,0.033,0.008,0.006,0.56,78,27.18,4.56,63.34,27.67
JUNIO,22,23,0.028,0.037,0.009,0.53,66,25.46,3.89,79.59,30.14
JUNIO,23,0,0.026,0.015,0.007,0.48,71,23.43,1.84,144.18,28.30
JUNIO,23,1,0.034,0.008,0.004,0.46,51,23.64,3.63,101.39,27.65
JUNIO,23,2,0.031,0.008,0.005,0.47,46,22.54,4.32,102.46,29.68
JUNIO,23,3,0.030,0.008,0.005,0.49,49,21.50,4.38,101.28,36.03
JUNIO,23,4,0.025,0.011,0.008,0.54,53,20.44,3.92,90.80,44.84
JUNIO,23,5,0.026,0.008,0.007,0.54,54,19.45,3.37,102.81,49.94
JUNIO,23,6,0.026,0.013,0.008,0.60,56,18.91,2.34,98.51,58.18
JUNIO,23,7,0.022,0.031,0.011,0.72,70,19.31,1.54,86.54,57.04
JUNIO,23,8,0.027,0.027,0.009,0.75,104,22.14,2.65,97.41,47.39
JUNIO,23,9,0.036,0.010,0.006,0.71,100,24.02,3.64,95.66,43.78
JUNIO,23,10,0.045,0.012,0.006,0.70,81,26.17,3.34,85.17,34.52
JUNIO,23,11,0.055,0.010,0.005,0.67,70,28.26,2.42,97.99,27.86
JUNIO,23,12,0.054,0.015,0.005,0.63,66,29.69,3.52,87.08,20.93
JUNIO,23,13,0.056,0.016,0.005,0.65,64,31.07,4.40,95.86,18.92
JUNIO,23,14,0.054,0.021,0.005,0.61,73,32.26,4.00,92.11,17.66
JUNIO,23,15,0.048,0.034,0.006,0.59,66,33.07,4.06,94.74,15.51
JUNIO,23,16,0.044,0.022,0.005,0.55,85,33.72,4.60,93.50,13.60
JUNIO,23,17,0.041,0.017,0.006,0.56,102,32.31,5.07,85.14,13.77
JUNIO,23,18,0.039,0.015,0.007,0.60,117,31.19,4.04,85.12,15.37
JUNIO,23,19,0.036,0.019,0.009,0.62,310,30.03,4.30,83.83,18.32
JUNIO,23,20,0.031,0.041,0.009,0.62,143,28.33,4.37,64.90,22.77
JUNIO,23,21,0.032,0.046,0.006,0.58,96,26.93,4.89,47.23,25.21
JUNIO,23,22,0.031,0.012,0.006,0.55,58,25.32,4.38,60.44,26.45
JUNIO,23,23,0.031,0.045,0.006,0.58,58,24.36,3.91,53.83,32.35
JUNIO,24,0,0.027,0.042,0.008,0.54,59,23.31,3.10,76.58,34.38
JUNIO,24,1,0.028,0.008,0.004,0.51,54,21.84,2.18,95.25,36.75
JUNIO,24,2,0.029,0.008,0.006,0.53,45,20.24,1.05,136.79,39.09
JUNIO,24,3,0.027,0.014,0.006,0.52,36,19.64,1.39,83.87,42.41
JUNIO,24,4,0.027,0.012,0.005,0.53,37,19.09,1.79,77.15,46.37
JUNIO,24,5,0.022,0.013,0.006,0.57,46,18.34,3.21,49.58,50.91
JUNIO,24,6,0.021,0.014,0.007,0.59,44,17.94,2.23,68.51,52.40
JUNIO,24,7,0.019,0.036,0.011,0.69,57,18.71,2.33,76.03,49.89
JUNIO,24,8,0.023,0.017,0.008,0.70,94,20.69,3.48,95.77,45.46
JUNIO,24,9,0.029,0.030,0.008,0.68,72,22.73,4.24,81.85,43.10
JUNIO,24,10,0.039,0.019,0.006,0.71,88,24.43,4.82,83.70,40.31
JUNIO,24,11,0.043,0.015,0.006,0.69,159,26.35,4.09,83.74,32.05
JUNIO,24,12,0.050,0.014,0.004,0.65,NA,28.33,2.90,115.83,27.95
JUNIO,24,13,0.047,0.026,0.006,0.64,143,30.13,2.46,113.87,23.27
JUNIO,24,14,0.050,0.012,0.004,0.62,59,31.37,3.10,121.35,20.32
JUNIO,24,15,0.053,0.008,0.003,0.60,61,32.22,2.81,121.25,18.42
JUNIO,24,16,0.045,0.017,0.006,0.61,64,32.49,3.46,94.16,14.88
JUNIO,24,17,0.038,0.022,0.007,0.63,102,31.57,3.94,82.49,16.73
JUNIO,24,18,0.037,0.017,0.006,0.58,77,31.42,4.40,73.61,17.37
JUNIO,24,19,0.036,0.027,0.006,0.56,98,30.64,4.30,64.57,19.05
JUNIO,24,20,0.033,0.014,0.005,0.56,312,28.29,5.63,56.38,22.30
JUNIO,24,21,0.031,0.020,0.004,0.56,120,25.99,6.07,50.80,26.72
JUNIO,24,22,0.032,0.012,0.004,0.55,86,24.19,5.88,48.02,30.03
JUNIO,24,23,0.028,0.020,0.005,0.54,64,22.87,4.80,55.64,34.73
JUNIO,25,0,0.027,0.031,0.004,0.53,59,21.91,5.69,56.51,41.44
JUNIO,25,1,0.027,0.047,0.004,0.53,41,21.36,5.12,52.18,47.45
JUNIO,25,2,0.024,0.026,0.005,0.54,38,20.77,2.67,80.22,50.55
JUNIO,25,3,0.024,0.010,0.003,0.54,36,19.83,2.17,97.67,54.09
JUNIO,25,4,0.023,0.008,0.003,0.55,30,19.10,2.18,105.09,56.76
JUNIO,25,5,0.022,0.008,0.003,0.57,21,18.58,2.65,101.73,61.17
JUNIO,25,6,0.022,0.008,0.003,0.59,38,18.15,2.06,87.27,66.19
JUNIO,25,7,0.016,0.009,0.006,0.68,37,18.92,1.06,78.41,67.06
JUNIO,25,8,0.020,0.011,0.004,0.68,37,22.10,2.31,66.68,56.27
JUNIO,25,9,0.022,0.014,0.005,0.68,34,23.57,3.61,91.47,47.84
JUNIO,25,10,0.026,0.011,0.004,0.67,31,24.92,3.14,88.21,43.58
JUNIO,25,11,0.031,0.008,0.003,0.68,49,26.14,2.69,104.41,38.82
JUNIO,25,12,0.034,0.010,0.004,0.69,61,28.00,2.90,85.23,34.29
JUNIO,25,13,0.035,0.009,0.004,0.67,37,29.14,3.05,89.97,31.79
JUNIO,25,14,0.035,0.008,0.003,0.65,33,29.85,3.64,96.76,29.07
JUNIO,25,15,0.034,0.008,0.004,0.65,52,30.52,3.59,99.68,26.18
JUNIO,25,16,0.032,0.014,0.005,0.68,73,30.31,3.12,92.25,25.44
JUNIO,25,17,0.030,0.022,0.004,0.86,47,29.76,3.25,199.21,26.64
JUNIO,25,18,0.029,0.041,0.005,1.11,58,28.26,4.69,97.47,26.89
JUNIO,25,19,0.028,0.032,0.005,0.70,78,27.81,4.44,81.16,28.94
JUNIO,25,20,0.027,0.034,0.005,0.57,87,25.76,6.11,51.53,32.96
JUNIO,25,21,0.023,0.021,0.005,0.62,61,23.81,5.69,61.25,43.26
JUNIO,25,22,0.022,0.009,0.004,0.59,43,22.97,5.82,67.34,47.63
JUNIO,25,23,0.022,0.024,0.005,0.57,38,22.10,6.28,55.34,49.66
JUNIO,26,0,0.024,0.019,0.004,0.55,34,21.18,5.26,58.65,51.66
JUNIO,26,1,0.023,0.011,0.003,0.55,36,20.25,3.69,69.09,55.89
JUNIO,26,2,0.022,0.009,0.003,0.56,16,19.42,3.98,70.34,60.85
JUNIO,26,3,0.018,0.017,0.006,0.63,23,18.69,3.50,82.64,64.90
JUNIO,26,4,0.020,0.015,0.004,0.60,20,18.74,3.11,76.99,63.57
JUNIO,26,5,0.022,0.010,0.003,0.56,13,18.51,2.15,61.90,63.38
JUNIO,26,6,0.021,0.010,0.003,0.59,10,17.99,2.41,49.10,64.83
JUNIO,26,7,0.017,0.012,0.005,0.69,21,18.09,1.44,63.71,65.39
JUNIO,26,8,0.018,0.009,0.005,0.75,20,21.11,2.86,62.51,55.95
JUNIO,26,9,0.021,0.016,0.006,0.76,24,22.47,4.31,75.41,51.01
JUNIO,26,10,0.024,0.015,0.005,0.74,44,23.84,4.55,82.07,46.56
JUNIO,26,11,0.027,0.012,0.004,0.72,112,24.85,4.61,75.38,42.56
JUNIO,26,12,0.028,0.010,0.004,0.71,112,24.93,4.26,64.44,41.05
JUNIO,26,13,0.029,0.016,0.006,0.79,49,25.79,4.07,77.56,37.85
JUNIO,26,14,0.035,0.013,0.005,0.73,48,27.71,3.99,78.52,32.82
JUNIO,26,15,0.036,0.017,0.005,0.69,50,28.43,3.36,84.92,30.86
JUNIO,26,16,0.037,0.016,0.004,0.65,43,29.38,3.36,93.92,28.92
JUNIO,26,17,0.041,0.022,0.006,0.66,56,29.47,3.19,79.95,28.36
JUNIO,26,18,0.034,0.019,0.006,0.72,78,28.32,3.87,79.17,30.49
JUNIO,26,19,0.027,0.028,0.006,0.72,63,27.76,4.61,59.71,31.79
JUNIO,26,20,0.024,0.064,0.006,0.65,93,26.07,4.53,83.32,36.02
JUNIO,26,21,0.024,0.010,0.005,0.64,65,22.50,3.15,154.71,53.31
JUNIO,26,22,0.026,0.007,0.004,0.62,48,23.41,4.26,89.22,41.71
JUNIO,26,23,0.027,0.007,0.003,0.58,42,22.20,4.37,91.67,45.41
JUNIO,27,0,0.031,0.007,0.003,0.56,35,21.28,5.43,84.36,49.79
JUNIO,27,1,0.024,0.047,0.008,0.58,37,20.65,4.29,78.51,53.90
