DATOS HORARIOS 2023_NATIVITAS,,,,,,,,,,,
NOTA: LOS DATOS SON PREVALIDADOS,,,,,,,,,,,
,,,,,,,,,,,
MES,DIA,HORA,O3 [ppm],SO2 [ppm],NO2 [ppm],CO [ppm],PM10 [µg/m³],TEMP,WS,WD,HR
ABRIL,13,9,0.017,0.007,0.013,1.58,70,20.86,1.377677,193.57,NA
ABRIL,13,10,0.039,0.006,0.005,1.46,56,22.78,2.556263,255.13,NA
ABRIL,13,11,0.043,0.007,0.003,1.40,42,24.10,3.55506,240.38,NA
ABRIL,13,12,0.045,0.006,0.003,1.39,44,24.76,3.542418,251.69,NA
ABRIL,13,13,0.044,0.006,0.003,1.38,37,24.88,4.171843,268.15,NA
ABRIL,13,14,0.044,0.006,0.002,1.33,45,26.41,5.221163,252.91,NA
ABRIL,13,15,0.045,0.006,0.003,1.33,66,27.22,5.937108,265.42,NA
ABRIL,13,16,0.048,0.006,0.003,1.33,53,27.66,5.694977,260.58,NA
ABRIL,13,17,0.049,0.006,0.003,1.34,58,27.51,4.925297,263.24,NA
ABRIL,13,18,0.048,0.006,0.003,1.33,50,26.85,5.016593,261.87,NA
ABRIL,13,19,0.046,0.006,0.005,1.37,65,25.26,4.083663,260.06,NA
ABRIL,13,20,0.036,0.006,0.008,1.52,88,23.18,3.255167,250.93,NA
ABRIL,13,21,0.031,0.006,0.010,1.62,99,21.78,2.551502,244.17,NA
ABRIL,13,22,0.030,0.006,0.007,1.51,101,20.46,2.763098,229.90,NA
ABRIL,13,23,0.031,0.006,0.006,1.45,73,18.97,2.714572,256.96,NA
ABRIL,14,0,0.041,0.006,0.006,1.43,53,17.44,1.750588,267.90,NA
ABRIL,14,1,0.027,0.006,0.006,1.39,43,16.40,1.009337,166.84,NA
ABRIL,14,2,0.021,0.007,0.009,1.45,NA,15.29,0.988188,154.47,NA
ABRIL,14,3,0.023,0.006,0.008,1.44,NA,14.61,0.984578,223.87,NA
ABRIL,14,4,0.015,0.008,0.015,1.60,NA,13.66,0.963598,129.71,NA
ABRIL,14,5,0.013,0.008,0.016,1.65,NA,12.98,1.018042,98.86,NA
ABRIL,14,6,0.009,0.007,0.016,1.54,NA,12.00,1.257507,109.86,NA
ABRIL,14,7,0.012,0.007,0.015,1.77,NA,11.97,1.181845,93.05,NA
ABRIL,14,8,0.015,0.008,0.014,2.03,NA,14.50,1.13943,116.84,NA
ABRIL,14,9,0.024,0.010,0.012,1.75,NA,19.80,1.697312,104.59,NA
ABRIL,14,10,0.035,0.008,0.007,1.50,NA,23.67,1.417558,207.83,NA
ABRIL,14,11,0.040,0.006,0.004,1.45,NA,25.87,2.188932,210.82,NA
ABRIL,14,12,0.043,0.006,0.002,1.37,NA,26.82,3.06014,208.62,NA
ABRIL,14,13,0.046,0.005,0.002,1.36,NA,27.77,3.411073,235.41,NA
ABRIL,14,14,0.047,0.006,0.003,1.27,NA,28.64,3.801328,252.72,NA
ABRIL,14,15,0.045,0.006,0.003,1.22,NA,28.96,4.580333,258.21,NA
ABRIL,14,16,0.041,0.006,0.003,1.30,NA,28.92,5.441088,273.91,NA
ABRIL,14,17,0.042,0.006,0.003,1.29,NA,28.57,4.646013,261.65,NA
ABRIL,14,18,0.041,0.006,0.004,1.33,NA,27.36,4.279913,266.79,NA
ABRIL,14,19,0.034,0.006,0.007,1.47,NA,26.03,4.325007,282.99,NA
ABRIL,14,20,0.029,0.006,0.008,1.48,NA,24.66,3.222585,267.64,NA
ABRIL,14,21,0.033,0.006,0.007,1.48,74,23.22,3.22941,240.80,NA
ABRIL,14,22,0.030,0.006,0.006,1.44,69,22.23,2.712062,236.93,NA
ABRIL,14,23,0.026,0.006,0.006,1.43,63,20.48,2.552643,246.08,NA
ABRIL,15,0,0.027,0.006,0.006,1.41,51,19.20,2.432248,258.16,NA
ABRIL,15,1,0.023,0.006,0.006,1.41,45,18.14,1.119693,214.53,NA
ABRIL,15,2,0.026,0.006,0.005,1.37,55,16.98,1.277733,221.91,NA
ABRIL,15,3,0.023,0.006,0.005,1.34,50,15.78,1.31625,221.19,NA
ABRIL,15,4,0.027,0.006,0.004,1.31,39,15.30,1.265258,270.31,NA
ABRIL,15,5,0.025,0.006,0.004,1.31,44,14.53,1.024523,257.79,NA
ABRIL,15,6,0.018,0.006,0.007,1.36,43,14.47,0.970972,256.84,NA
ABRIL,15,7,0.012,0.007,0.012,1.62,46,14.78,1.129787,296.27,NA
ABRIL,15,8,0.009,0.007,0.014,1.80,83,15.38,1.296597,283.82,NA
ABRIL,15,9,0.016,0.006,0.011,1.63,73,18.39,2.110058,268.15,NA
ABRIL,15,10,0.027,0.007,0.010,1.56,66,22.42,2.167048,278.30,NA
ABRIL,15,11,0.043,0.006,0.004,1.39,45,24.84,2.313197,258.64,NA
ABRIL,15,12,0.043,0.006,0.003,1.34,51,26.06,3.399467,280.94,NA
ABRIL,15,13,0.042,0.006,0.003,1.34,30,26.90,3.678918,285.22,NA
ABRIL,15,14,0.037,0.006,0.002,1.29,27,27.34,4.078063,253.89,NA
ABRIL,15,15,0.040,0.006,0.002,1.33,22,28.41,3.66931,263.95,NA
ABRIL,15,16,0.043,0.006,0.003,1.32,35,28.55,4.104277,260.72,NA
ABRIL,15,17,0.042,0.006,0.003,1.30,56,28.57,4.522263,245.90,NA
ABRIL,15,18,0.042,0.006,0.002,1.28,71,27.61,4.944875,256.55,NA
ABRIL,15,19,0.042,0.006,0.005,1.37,49,26.15,3.959615,276.63,NA
ABRIL,15,20,0.032,0.006,0.009,1.54,67,23.52,2.652198,267.72,NA
ABRIL,15,21,0.022,0.006,0.015,1.86,75,22.26,2.686328,285.74,NA
ABRIL,15,22,0.011,0.007,0.018,2.00,108,20.93,1.787692,307.17,NA
ABRIL,15,23,0.011,0.006,0.013,1.73,92,19.61,1.770912,307.86,NA
ABRIL,16,0,0.008,0.007,0.014,1.77,71,18.85,1.249888,246.61,NA
ABRIL,16,1,0.010,0.006,0.012,1.61,79,18.00,2.283198,249.57,NA
ABRIL,16,2,0.015,0.006,0.009,1.53,71,17.10,1.260558,219.02,NA
ABRIL,16,3,0.012,0.033,0.013,1.78,77,15.73,1.452992,115.74,NA
ABRIL,16,4,0.005,0.007,0.012,1.50,69,14.31,1.495792,129.16,NA
ABRIL,16,5,0.007,0.007,0.011,1.49,74,13.88,0.965573,149.44,NA
ABRIL,16,6,0.007,0.007,0.012,1.53,74,13.87,1.132188,116.55,NA
ABRIL,16,7,0.012,0.007,0.009,1.46,70,13.80,1.7507,114.10,NA
ABRIL,16,8,0.017,0.007,0.008,1.49,60,16.91,1.88317,140.45,NA
ABRIL,16,9,0.026,0.007,0.006,1.46,68,20.53,2.659488,122.47,NA
ABRIL,16,10,0.041,0.007,0.004,1.44,50,23.06,3.961803,102.11,NA
ABRIL,16,11,0.048,0.008,0.004,1.42,45,25.42,3.901695,110.24,NA
ABRIL,16,12,0.057,0.008,0.004,1.41,37,27.14,3.332163,103.80,NA
ABRIL,16,13,0.057,0.007,0.003,1.36,36,28.77,3.303605,122.39,NA
ABRIL,16,14,0.055,0.007,0.002,1.35,62,29.93,2.674318,176.78,NA
ABRIL,16,15,0.054,0.007,0.003,1.35,48,29.93,3.076267,167.33,NA
ABRIL,16,16,0.053,0.006,0.002,1.32,42,30.48,2.856435,192.54,NA
ABRIL,16,17,0.052,0.006,0.003,1.38,40,30.14,2.656477,233.27,NA
ABRIL,16,18,0.053,0.007,0.004,1.38,43,29.39,2.537107,262.95,NA
ABRIL,16,19,0.043,0.038,0.004,1.44,77,25.92,5.853902,78.04,NA
ABRIL,16,20,0.037,0.021,0.004,1.42,127,23.06,6.219818,58.49,NA
ABRIL,16,21,0.036,0.009,0.004,1.40,99,20.66,6.506223,71.81,NA
ABRIL,16,22,0.043,0.007,0.003,1.38,159,18.60,7.1889,82.92,NA
ABRIL,16,23,0.045,0.007,0.003,1.36,214,17.21,6.76161,79.02,NA
ABRIL,17,0,0.044,0.007,0.002,1.35,61,16.18,6.283785,81.84,NA
ABRIL,17,1,0.041,0.006,0.002,1.34,35,15.70,6.024172,77.25,NA
ABRIL,17,2,0.033,0.007,0.002,1.35,18,15.10,4.365475,66.44,NA
ABRIL,17,3,0.033,0.006,0.002,1.35,11,14.84,4.753548,58.46,NA
ABRIL,17,4,0.032,0.007,0.002,1.37,11,14.44,3.755772,71.72,NA
ABRIL,17,5,0.033,0.006,0.003,1.38,10,14.02,3.418402,82.59,NA
ABRIL,17,6,0.035,0.006,0.003,1.39,11,13.83,3.174988,80.30,NA
ABRIL,17,7,0.027,0.006,0.006,1.52,21,13.79,3.403105,83.85,NA
ABRIL,17,8,0.029,0.006,0.006,1.55,32,16.06,3.865373,82.21,NA
ABRIL,17,9,0.030,0.006,0.004,1.49,28,18.45,4.752042,89.59,NA
ABRIL,17,10,0.034,0.006,0.004,1.50,31,20.54,4.866363,96.98,NA
ABRIL,17,11,0.041,0.007,0.004,1.50,43,22.54,4.166745,99.39,NA
ABRIL,17,12,0.049,0.007,0.004,1.48,43,25.08,2.656597,110.55,NA
ABRIL,17,13,0.052,0.007,0.003,1.49,38,26.76,2.550122,168.80,NA
ABRIL,17,14,0.053,0.007,0.003,1.52,36,27.40,2.859472,188.65,NA
ABRIL,17,15,0.055,0.007,0.003,1.45,36,28.33,2.489243,181.21,NA
ABRIL,17,16,0.055,0.006,0.002,1.41,37,29.56,3.287023,221.94,NA
ABRIL,17,17,0.052,0.006,0.004,1.47,51,27.85,3.021852,257.83,NA
ABRIL,17,18,0.049,0.006,0.004,1.41,82,26.13,4.595208,175.73,NA
ABRIL,17,19,0.047,0.006,0.003,1.39,81,23.38,4.576812,165.87,NA
ABRIL,17,20,0.039,0.006,0.006,1.50,68,21.17,3.549345,182.27,NA
ABRIL,17,21,0.028,0.007,0.012,1.62,68,19.79,2.013015,194.24,NA
ABRIL,17,22,0.041,0.008,0.015,1.73,77,19.08,1.158517,163.04,NA
ABRIL,17,23,0.046,0.008,0.013,1.69,92,18.50,1.13707,204.72,NA
ABRIL,18,0,0.026,0.006,0.006,1.47,58,18.08,1.167013,258.99,NA
ABRIL,18,1,0.027,0.006,0.005,1.42,38,17.57,1.343445,271.32,NA
ABRIL,18,2,0.021,0.007,0.007,1.40,35,17.01,1.42515,261.73,NA
ABRIL,18,3,0.012,0.007,0.012,1.45,44,15.98,1.225645,171.02,NA
ABRIL,18,4,0.025,0.008,0.008,1.38,51,15.75,1.95597,233.11,NA
ABRIL,18,5,0.024,0.007,0.006,1.41,53,15.16,1.382408,211.45,NA
ABRIL,18,6,0.022,0.007,0.006,1.46,48,14.69,1.327362,265.00,NA
ABRIL,18,7,0.013,0.007,0.011,1.75,55,14.33,0.981608,260.10,NA
ABRIL,18,8,0.018,0.007,0.010,1.80,63,18.69,1.640312,255.80,NA
ABRIL,18,9,0.028,0.006,0.005,1.56,61,21.04,2.839378,250.52,NA
ABRIL,18,10,0.036,0.006,0.003,1.46,68,22.86,3.717187,260.50,NA
ABRIL,18,11,0.037,0.006,0.002,1.39,47,23.83,5.012418,264.72,NA
ABRIL,18,12,0.041,0.006,0.003,1.42,35,25.53,4.710055,273.26,NA
ABRIL,18,13,0.038,0.006,0.002,1.35,27,26.76,4.884015,259.80,NA
ABRIL,18,14,0.042,0.006,0.003,1.36,30,27.79,4.987802,249.39,NA
ABRIL,18,15,0.042,0.006,0.002,1.34,39,28.67,4.981833,252.54,NA
ABRIL,18,16,0.043,0.006,0.002,1.32,37,29.08,4.922218,244.41,NA
ABRIL,18,17,0.044,0.006,0.003,1.34,45,29.49,4.18699,251.27,NA
ABRIL,18,18,0.042,0.006,0.003,1.34,44,28.73,4.43583,260.67,NA
ABRIL,18,19,0.037,0.006,0.005,1.43,49,26.93,3.921268,269.55,NA
ABRIL,18,20,0.028,0.006,0.008,1.51,68,24.11,2.872807,262.35,NA
ABRIL,18,21,0.024,0.006,0.009,1.57,70,22.73,3.05068,263.00,NA
ABRIL,18,22,0.024,0.006,0.010,1.60,80,21.24,1.781517,243.42,NA
ABRIL,18,23,0.023,0.006,0.010,1.58,72,20.21,1.431345,255.90,NA
ABRIL,19,0,0.020,0.007,0.009,1.40,61,19.05,1.182605,215.47,NA
ABRIL,19,1,0.011,0.010,0.014,1.50,64,17.74,0.957953,244.04,NA
ABRIL,19,2,0.017,0.007,0.009,1.45,56,17.03,1.091185,236.25,NA
ABRIL,19,3,0.010,0.007,0.014,1.46,45,16.44,1.468083,259.82,NA
ABRIL,19,4,0.016,0.007,0.010,1.41,54,15.44,1.445723,259.62,NA
ABRIL,19,5,0.018,0.006,0.008,1.41,49,14.63,1.034047,169.12,NA
ABRIL,19,6,0.021,0.006,0.006,1.44,40,14.49,1.318542,282.95,NA
ABRIL,19,7,0.014,0.006,0.011,1.72,53,14.72,1.052917,282.98,NA
ABRIL,19,8,0.012,0.007,0.015,2.21,160,19.76,0.967242,232.71,NA
ABRIL,19,9,0.025,0.007,0.010,1.77,120,22.39,2.238562,277.09,NA
ABRIL,19,10,0.040,0.007,0.004,1.51,66,24.53,2.467312,273.30,NA
ABRIL,19,11,0.047,0.007,0.004,1.51,53,26.33,3.153282,280.27,NA
ABRIL,19,12,0.051,0.006,0.003,1.47,48,27.64,4.046585,277.44,NA
ABRIL,19,13,0.051,0.006,0.003,1.45,38,29.06,4.013282,266.67,NA
ABRIL,19,14,0.048,0.006,0.004,1.48,53,30.36,4.331328,272.82,NA
ABRIL,19,15,0.053,0.006,0.003,1.39,52,31.13,3.835108,264.31,NA
ABRIL,19,16,0.051,0.006,0.003,1.40,40,31.89,3.852225,260.23,NA
ABRIL,19,17,0.049,0.006,0.003,1.36,46,31.91,3.8045,257.33,NA
ABRIL,19,18,0.050,0.006,0.003,1.36,61,30.79,4.113983,250.06,NA
ABRIL,19,19,0.044,0.006,0.005,1.46,61,29.49,3.331813,255.76,NA
ABRIL,19,20,0.037,0.007,0.009,1.53,76,27.05,3.015257,241.17,NA
ABRIL,19,21,0.034,0.007,0.009,1.58,80,25.20,2.594392,242.35,NA
ABRIL,19,22,0.035,0.007,0.006,1.46,80,24.21,2.923613,243.86,NA
ABRIL,19,23,0.034,0.007,0.006,1.46,58,22.63,2.631265,271.91,NA
ABRIL,20,0,0.023,0.007,0.012,1.52,67,20.96,1.734307,270.08,NA
ABRIL,20,1,0.019,0.007,0.013,1.57,74,19.47,0.958977,255.75,NA
ABRIL,20,2,0.023,0.007,0.008,1.45,64,18.96,1.063323,255.23,NA
ABRIL,20,3,0.025,0.007,0.005,1.40,44,18.19,0.973125,165.87,NA
ABRIL,20,4,0.015,0.007,0.012,1.44,55,17.26,1.133273,177.29,NA
ABRIL,20,5,0.026,0.007,0.005,1.40,56,16.98,1.231867,242.47,NA
ABRIL,20,6,0.023,0.007,0.007,1.45,48,16.51,1.343838,255.74,NA
ABRIL,20,7,0.017,0.009,0.017,1.87,58,16.00,0.96824,105.61,NA
ABRIL,20,8,0.027,0.009,0.018,2.17,116,20.00,1.11113,116.11,NA
ABRIL,20,9,0.027,0.007,0.009,1.65,101,24.04,1.622255,206.94,NA
ABRIL,20,10,0.038,0.007,0.004,1.50,71,26.50,1.997952,244.79,NA
ABRIL,20,11,0.043,0.007,0.003,1.48,58,28.16,2.542077,264.25,NA
ABRIL,20,12,0.051,0.007,0.003,1.49,59,29.62,2.449097,250.68,NA
ABRIL,20,13,0.051,0.006,0.003,1.46,50,30.96,2.175997,227.20,NA
ABRIL,20,14,0.048,0.006,0.003,1.45,35,32.52,2.418872,211.68,NA
ABRIL,20,15,0.044,0.006,0.003,1.39,31,32.62,3.40438,259.70,NA
ABRIL,20,16,0.044,0.006,0.003,1.37,29,33.20,2.617615,257.99,NA
ABRIL,20,17,0.040,0.006,0.003,1.37,30,33.21,3.345525,271.21,NA
ABRIL,20,18,0.045,0.006,0.003,1.38,32,32.46,3.391365,269.82,NA
ABRIL,20,19,0.042,0.006,0.005,1.46,52,30.24,3.055075,260.79,NA
ABRIL,20,20,0.033,0.007,0.008,1.53,69,28.57,2.89077,206.27,NA
ABRIL,20,21,0.039,0.007,0.004,1.42,193,27.22,4.67045,217.95,NA
ABRIL,20,22,0.038,0.007,0.004,1.45,121,25.28,3.716808,232.97,NA
ABRIL,20,23,0.035,0.007,0.005,1.46,73,23.82,2.590355,240.94,NA
ABRIL,21,0,0.032,0.007,0.005,1.46,69,22.94,2.086383,244.20,NA
ABRIL,21,1,0.033,0.007,0.004,1.39,63,21.87,2.779477,252.62,NA
ABRIL,21,2,0.031,0.007,0.003,1.39,52,20.58,2.49499,207.00,NA
ABRIL,21,3,0.031,0.007,0.003,1.37,50,19.53,2.14647,245.47,NA
ABRIL,21,4,0.030,0.007,0.003,1.36,41,18.23,2.287703,266.98,NA
ABRIL,21,5,0.029,0.007,0.003,1.38,44,17.36,1.525288,271.18,NA
ABRIL,21,6,0.022,0.007,0.007,1.44,41,16.71,0.975875,174.52,NA
ABRIL,21,7,0.009,0.009,0.015,1.91,74,16.35,1.216205,202.23,NA
ABRIL,21,8,0.014,0.009,0.016,2.05,85,21.41,1.00466,183.24,NA
ABRIL,21,9,0.031,0.008,0.013,1.88,101,25.55,1.106658,216.18,NA
ABRIL,21,10,0.041,0.007,0.007,1.64,78,27.00,1.98056,269.25,NA
ABRIL,21,11,0.046,0.007,0.004,1.53,48,28.56,2.76764,271.66,NA
ABRIL,21,12,0.045,0.006,0.003,1.44,30,29.94,3.081735,258.24,NA
ABRIL,21,13,0.043,0.006,0.003,1.43,26,31.09,3.612833,273.66,NA
ABRIL,21,14,0.041,0.006,0.003,1.47,32,31.56,4.306903,279.59,NA
ABRIL,21,15,0.038,0.006,0.003,1.39,27,32.68,4.193355,280.78,NA
ABRIL,21,16,0.039,0.006,0.003,1.38,34,32.80,3.889378,272.63,NA
ABRIL,21,17,0.040,0.006,0.004,1.38,34,32.44,4.035242,276.94,NA
ABRIL,21,18,0.041,0.006,0.004,1.36,46,31.51,3.648145,266.62,NA
ABRIL,21,19,0.038,0.006,0.006,1.47,83,30.03,2.402692,256.68,NA
ABRIL,21,20,0.025,0.006,0.012,1.68,93,27.61,1.738547,228.10,NA
ABRIL,21,21,0.038,0.007,0.009,1.52,116,26.14,2.875813,231.79,NA
ABRIL,21,22,0.042,0.007,0.009,1.54,93,24.98,2.261502,245.59,NA
ABRIL,21,23,0.029,0.008,0.015,1.67,92,23.64,2.55966,233.25,NA
ABRIL,22,0,0.038,0.016,0.007,1.48,80,22.57,3.019227,109.26,NA
ABRIL,22,1,0.029,0.032,0.008,1.42,91,21.15,5.284475,84.76,NA
ABRIL,22,2,0.033,0.023,0.005,1.37,85,19.98,5.756237,75.75,NA
ABRIL,22,3,0.037,0.014,0.004,1.37,115,19.13,6.080788,87.68,NA
ABRIL,22,4,0.032,0.052,0.010,1.38,102,18.90,5.193287,76.62,NA
ABRIL,22,5,0.029,0.028,0.006,1.38,75,17.97,4.746557,59.02,NA
ABRIL,22,6,0.027,0.049,0.010,1.40,49,17.29,3.80498,68.94,NA
ABRIL,22,7,0.023,0.035,0.010,1.49,59,16.95,3.384408,89.64,NA
ABRIL,22,8,0.028,0.010,0.007,1.57,65,18.63,3.661373,103.01,NA
ABRIL,22,9,0.030,0.008,0.007,1.56,66,20.21,4.306965,92.60,NA
ABRIL,22,10,0.035,0.009,0.007,1.60,70,22.71,3.563235,96.71,NA
ABRIL,22,11,0.046,0.008,0.005,1.55,74,26.28,2.252967,140.74,NA
ABRIL,22,12,0.054,0.007,0.004,1.54,68,28.82,2.14837,211.52,NA
ABRIL,22,13,0.050,0.007,0.003,1.45,55,30.21,2.841075,216.23,NA
ABRIL,22,14,0.042,0.006,0.003,1.41,38,31.62,3.453145,251.31,NA
ABRIL,22,15,0.041,0.006,0.003,1.41,45,31.47,4.829498,247.25,NA
ABRIL,22,16,0.044,0.006,0.004,1.45,80,30.44,4.49486,256.63,NA
ABRIL,22,17,0.043,0.006,0.004,1.42,63,30.24,4.587162,259.34,NA
ABRIL,22,18,0.042,0.006,0.004,1.41,53,29.60,4.862185,270.43,NA
ABRIL,22,19,0.037,0.006,0.006,1.48,67,27.68,3.461065,252.71,NA
ABRIL,22,20,0.038,0.007,0.006,1.52,95,26.08,3.5272,219.73,NA
ABRIL,22,21,0.030,0.007,0.008,1.59,93,23.87,2.8279,177.66,NA
ABRIL,22,22,0.030,0.007,0.006,1.51,82,21.95,2.449605,167.20,NA
ABRIL,22,23,0.028,0.007,0.006,1.54,72,20.79,1.982773,140.16,NA
ABRIL,23,0,0.026,0.007,0.009,1.64,78,19.68,1.416415,111.49,NA
ABRIL,23,1,0.054,0.009,0.011,1.66,80,18.76,1.045167,102.57,NA
ABRIL,23,2,0.034,0.008,0.013,1.89,68,18.15,0.957755,191.38,NA
ABRIL,23,3,0.018,0.008,0.016,2.14,83,17.76,1.019832,239.26,NA
ABRIL,23,4,0.020,0.008,0.015,2.07,110,17.62,1.135478,225.25,NA
ABRIL,23,5,0.022,0.008,0.015,2.02,108,16.08,0.962747,202.03,NA
ABRIL,23,6,0.015,0.007,0.013,1.85,90,15.89,0.981115,244.80,NA
ABRIL,23,7,0.022,0.007,0.010,1.74,70,15.71,1.196032,255.66,NA
ABRIL,23,8,0.017,0.007,0.013,1.92,57,19.63,1.583813,279.19,NA
ABRIL,23,9,0.037,0.008,0.009,1.74,48,23.08,2.38279,294.88,NA
ABRIL,23,10,0.045,0.007,0.006,1.74,49,25.61,3.163467,287.15,NA
ABRIL,23,11,0.047,0.008,0.003,1.59,74,27.21,3.713105,260.80,NA
ABRIL,23,12,0.052,0.007,0.003,1.55,51,29.04,3.329597,260.55,NA
ABRIL,23,13,0.052,0.007,0.003,1.53,68,29.48,4.236637,243.35,NA
ABRIL,23,14,0.050,0.007,0.003,1.49,71,30.39,5.456945,263.79,NA
ABRIL,23,15,0.046,0.007,0.002,1.42,143,30.81,6.332702,248.20,NA
ABRIL,23,16,0.048,0.007,0.003,1.41,257,31.07,5.79218,247.46,NA
ABRIL,23,17,0.048,0.007,0.003,1.39,170,30.40,5.550957,249.71,NA
ABRIL,23,18,0.046,0.007,0.003,1.38,81,29.91,4.666222,256.76,NA
ABRIL,23,19,0.046,0.007,0.004,1.41,62,28.52,4.540608,253.93,NA
ABRIL,23,20,0.041,0.007,0.005,1.50,70,26.31,3.707937,242.53,NA
ABRIL,23,21,0.037,0.007,0.005,1.52,91,24.60,4.401105,234.26,NA
ABRIL,23,22,0.034,0.007,0.005,1.52,77,23.06,3.637068,248.70,NA
ABRIL,23,23,0.031,0.007,0.006,1.52,60,21.45,2.959447,270.26,NA
ABRIL,24,0,0.029,0.007,0.007,1.59,58,20.10,1.176617,224.92,NA
ABRIL,24,1,0.030,0.007,0.006,1.48,52,19.63,1.553307,277.62,NA
ABRIL,24,2,0.027,0.007,0.006,1.46,43,18.87,1.282303,270.92,NA
ABRIL,24,3,0.025,0.007,0.006,1.45,50,18.20,0.968288,252.63,NA
ABRIL,24,4,0.031,0.007,0.009,1.51,50,17.20,1.13142,186.13,NA
ABRIL,24,5,0.020,0.007,0.009,1.49,52,16.22,1.185035,249.77,NA
ABRIL,24,6,0.021,0.006,0.007,1.51,57,16.50,1.204022,267.59,NA
ABRIL,24,7,0.011,0.007,0.014,1.94,68,16.37,1.149505,289.41,NA
ABRIL,24,8,0.019,0.007,0.013,2.00,68,20.42,1.492388,306.13,NA
ABRIL,24,9,0.030,0.007,0.009,1.76,57,23.27,2.234555,266.30,NA
ABRIL,24,10,0.043,0.007,0.007,1.64,57,26.13,1.645272,247.38,NA
ABRIL,24,11,0.043,0.007,0.004,1.52,52,27.19,3.33398,284.35,NA
ABRIL,24,12,0.047,0.006,0.003,1.47,43,28.12,3.964947,266.93,NA
ABRIL,24,13,0.047,0.006,0.003,1.51,39,28.92,3.982535,271.01,NA
ABRIL,24,14,0.046,0.006,0.003,1.41,46,29.85,4.876263,242.76,NA
ABRIL,24,15,0.047,0.006,0.003,1.40,80,29.72,5.041692,246.18,NA
ABRIL,24,16,0.048,0.006,0.003,1.39,80,28.92,5.284722,250.24,NA
ABRIL,24,17,0.048,0.006,0.003,1.38,67,27.97,5.347985,251.53,NA
ABRIL,24,18,0.045,0.006,0.004,1.42,62,27.39,5.442442,273.99,NA
ABRIL,24,19,0.044,0.007,0.005,1.46,76,25.98,4.368848,268.54,NA
ABRIL,24,20,0.039,0.006,0.007,1.51,83,24.64,3.661587,269.38,NA
ABRIL,24,21,0.035,0.007,0.008,1.56,78,23.32,3.367173,261.33,NA
ABRIL,24,22,0.030,0.007,0.009,1.59,94,21.73,2.26562,261.86,NA
ABRIL,24,23,0.031,0.007,0.006,1.52,93,21.01,2.46397,257.16,NA
ABRIL,25,0,0.034,0.007,0.004,1.45,76,20.27,2.278415,264.01,NA
ABRIL,25,1,0.034,0.007,0.003,1.43,64,19.10,2.292323,237.58,NA
ABRIL,25,2,0.035,0.006,0.003,1.43,50,18.76,2.671413,277.79,NA
ABRIL,25,3,0.030,0.006,0.006,1.47,50,17.20,2.48441,316.17,NA
ABRIL,25,4,0.020,0.007,0.010,1.49,55,16.52,1.609873,265.61,NA
ABRIL,25,5,0.013,0.007,0.013,1.52,64,15.79,1.264137,305.29,NA
ABRIL,25,6,0.015,0.007,0.013,1.57,66,15.02,1.573027,276.73,NA
ABRIL,25,7,0.018,0.007,0.013,1.81,58,14.88,1.457582,282.91,NA
ABRIL,25,8,0.014,0.007,0.014,2.08,79,18.27,1.545092,311.28,NA
ABRIL,25,9,0.027,0.007,0.011,1.86,86,21.78,2.121428,284.74,NA
ABRIL,25,10,0.038,0.007,0.006,1.60,69,24.08,3.196815,275.84,NA
ABRIL,25,11,0.043,0.006,0.004,1.55,52,25.43,4.131515,288.16,NA
ABRIL,25,12,0.047,0.006,0.003,1.48,49,26.55,3.688195,271.76,NA
ABRIL,25,13,0.048,0.006,0.004,1.57,47,27.51,4.539542,279.20,NA
ABRIL,25,14,0.048,0.006,0.003,1.48,57,28.21,4.095525,255.01,NA
ABRIL,25,15,0.047,0.006,0.003,1.43,44,28.26,3.74826,239.64,NA
ABRIL,25,16,0.054,0.006,0.003,1.42,57,29.53,4.142072,242.10,NA
ABRIL,25,17,0.063,0.007,0.004,1.49,69,29.10,4.416813,253.20,NA
ABRIL,25,18,0.061,0.007,0.003,1.42,81,28.30,4.324492,240.24,NA
ABRIL,25,19,0.056,0.007,0.005,1.46,90,26.29,3.711032,238.43,NA
ABRIL,25,20,0.045,0.008,0.011,1.71,110,24.04,2.098398,218.91,NA
ABRIL,25,21,0.035,0.007,0.010,1.64,107,22.44,2.267632,238.61,NA
ABRIL,25,22,0.034,0.007,0.010,1.65,77,21.49,2.437155,254.97,NA
ABRIL,25,23,0.035,0.007,0.009,1.51,58,20.28,2.523355,239.48,NA
ABRIL,26,0,0.036,0.007,0.005,1.43,57,20.11,2.635583,257.99,NA
ABRIL,26,1,0.032,0.007,0.006,1.47,49,18.56,2.384802,282.73,NA
ABRIL,26,2,0.034,0.007,0.007,1.52,59,17.64,1.968523,264.23,NA
ABRIL,26,3,0.028,0.007,0.006,1.49,52,16.43,1.455442,265.68,NA
ABRIL,26,4,0.028,0.007,0.007,1.51,59,15.68,1.210945,288.15,NA
ABRIL,26,5,0.021,0.007,0.010,1.54,59,15.42,1.339868,305.32,NA
ABRIL,26,6,0.018,0.007,0.010,1.63,64,14.68,1.12304,254.75,NA
ABRIL,26,7,0.014,0.007,0.013,1.81,102,14.44,0.993972,158.72,NA
ABRIL,26,8,0.013,0.009,0.013,1.88,136,20.01,1.04755,213.12,NA
ABRIL,26,9,0.021,0.006,0.008,1.73,109,23.18,1.28457,268.43,NA
ABRIL,26,10,0.034,0.006,0.006,1.58,63,24.77,1.970027,241.87,NA
