DATOS HORARIOS 2023_NATIVITAS,,,,,,,,,,,
NOTA: LOS DATOS SON PREVALIDADOS,,,,,,,,,,,
,,,,,,,,,,,
MES,DIA,HORA,O3 [ppm],SO2 [ppm],NO2 [ppm],CO [ppm],PM10 [µg/m³],TEMP,WS,WD,HR
FEBRERO,13,18,0.050,0.005,0.006,0.49,68,24.71,4.13,263.16,29.37
FEBRERO,13,19,0.039,0.005,0.007,0.54,80,23.49,4.04,267.46,30.71
FEBRERO,13,20,0.032,0.005,0.007,0.51,74,21.07,4.46,261.79,32.08
FEBRERO,13,21,0.027,0.005,0.008,0.52,77,19.75,3.51,247.67,33.67
FEBRERO,13,22,0.027,0.005,0.007,0.52,57,18.46,2.85,249.16,37.85
FEBRERO,13,23,0.021,0.005,0.009,0.57,50,16.55,2.01,256.50,42.78
FEBRERO,14,0,0.021,0.005,0.007,0.43,50,15.51,2.50,271.67,46.39
FEBRERO,14,1,0.024,0.005,0.005,0.35,26,15.17,3.01,239.12,49.05
FEBRERO,14,2,0.025,0.005,0.003,0.33,28,14.48,2.93,251.50,51.81
FEBRERO,14,3,0.024,0.005,0.004,0.33,20,13.67,2.83,281.34,55.37
FEBRERO,14,4,0.021,0.005,0.006,0.37,25,12.62,2.03,298.13,56.90
FEBRERO,14,5,0.020,0.005,0.008,0.39,24,12.07,2.00,294.73,58.15
FEBRERO,14,6,0.016,0.005,0.010,0.44,28,11.08,1.68,273.04,59.97
FEBRERO,14,7,0.013,0.005,0.013,0.71,40,10.63,1.62,262.30,62.09
FEBRERO,14,8,0.009,0.006,0.017,1.63,78,10.82,0.97,257.62,62.93
FEBRERO,14,9,0.012,0.008,0.018,1.24,96,17.00,1.02,251.01,51.62
FEBRERO,14,10,0.025,0.007,0.012,0.68,63,19.82,1.62,269.35,41.53
FEBRERO,14,11,0.034,0.006,0.006,0.50,42,21.94,1.65,228.95,35.67
FEBRERO,14,12,0.034,0.005,0.004,0.42,42,22.87,3.66,264.53,30.10
FEBRERO,14,13,0.037,0.005,0.004,0.42,45,24.49,3.73,263.04,24.86
FEBRERO,14,14,0.038,0.005,0.004,0.41,50,25.84,4.08,252.56,21.69
FEBRERO,14,15,0.043,0.005,0.004,0.38,52,26.64,4.50,262.38,20.84
FEBRERO,14,16,0.046,0.005,0.004,0.36,66,27.00,4.56,244.11,18.82
FEBRERO,14,17,0.041,0.005,0.004,0.37,126,26.01,4.37,247.20,18.31
FEBRERO,14,18,0.037,0.005,0.005,0.39,88,25.23,4.48,256.61,18.77
FEBRERO,14,19,0.030,0.005,0.007,0.48,76,22.45,4.27,252.28,21.45
FEBRERO,14,20,0.025,0.005,0.007,0.44,60,20.35,3.54,229.91,20.33
FEBRERO,14,21,0.024,0.005,0.006,0.44,48,19.06,3.14,219.76,25.00
FEBRERO,14,22,0.016,0.006,0.011,0.49,46,17.38,2.18,198.67,29.99
FEBRERO,14,23,0.015,0.006,0.013,0.51,65,15.88,1.62,208.94,34.64
FEBRERO,15,0,0.018,0.005,0.009,0.43,46,15.21,1.43,213.23,39.38
FEBRERO,15,1,0.009,0.007,0.013,0.47,44,13.88,1.07,234.26,42.10
FEBRERO,15,2,0.009,0.006,0.014,0.46,41,12.55,1.05,132.91,46.84
FEBRERO,15,3,0.007,0.006,0.015,0.47,44,11.13,1.08,225.01,48.05
FEBRERO,15,4,0.012,0.006,0.015,0.49,40,11.16,1.02,222.90,50.37
FEBRERO,15,5,0.012,0.006,0.013,0.55,46,10.40,1.03,240.36,51.67
FEBRERO,15,6,0.015,0.006,0.013,0.59,55,9.58,0.98,222.85,54.66
FEBRERO,15,7,0.022,0.007,0.013,1.13,66,9.12,1.14,209.52,57.69
FEBRERO,15,8,0.015,0.007,0.014,1.49,93,10.19,0.97,193.27,58.34
FEBRERO,15,9,0.022,0.007,0.018,1.20,134,15.43,1.40,135.57,45.39
FEBRERO,15,10,0.017,0.007,0.016,0.73,114,19.17,1.22,186.72,37.30
FEBRERO,15,11,0.030,0.006,0.009,0.55,73,20.79,2.26,241.95,33.24
FEBRERO,15,12,0.041,0.006,0.005,0.45,29,22.65,2.30,272.65,29.36
FEBRERO,15,13,0.043,0.006,0.004,0.44,35,24.05,2.91,253.93,23.93
FEBRERO,15,14,0.045,0.005,0.004,0.41,32,25.05,2.90,247.84,19.91
FEBRERO,15,15,0.034,0.005,0.003,0.35,36,26.35,3.40,246.74,17.07
FEBRERO,15,16,0.037,0.005,0.003,0.35,33,26.46,3.92,251.29,17.65
FEBRERO,15,17,0.037,0.005,0.003,0.35,43,26.48,4.29,258.07,16.89
FEBRERO,15,18,0.036,0.005,0.004,0.38,48,25.77,4.28,263.93,17.50
FEBRERO,15,19,0.030,0.005,0.008,0.49,45,23.49,3.28,264.75,20.49
FEBRERO,15,20,0.018,0.005,0.017,0.83,66,20.52,1.98,249.02,25.94
FEBRERO,15,21,0.013,0.006,0.018,1.00,89,19.21,1.23,232.93,26.68
FEBRERO,15,22,0.013,0.006,0.014,0.82,101,17.65,1.50,245.21,28.44
FEBRERO,15,23,0.018,0.005,0.008,0.60,70,16.77,1.89,247.99,30.31
FEBRERO,16,0,0.016,0.005,0.007,0.42,46,15.71,1.71,260.90,31.18
FEBRERO,16,1,0.018,0.007,0.014,0.59,41,14.20,0.98,113.93,33.00
FEBRERO,16,2,0.024,0.012,0.015,0.88,123,12.70,0.97,152.95,36.50
FEBRERO,16,3,0.015,0.008,0.013,0.74,77,12.06,1.22,296.41,36.69
FEBRERO,16,4,0.012,0.007,0.013,0.52,42,11.87,1.36,277.66,42.18
FEBRERO,16,5,0.010,0.006,0.012,0.51,40,10.75,1.61,253.59,46.44
FEBRERO,16,6,0.013,0.006,0.013,0.56,47,10.29,1.01,187.69,47.79
FEBRERO,16,7,0.015,0.006,0.013,1.07,70,9.76,1.11,244.36,48.57
FEBRERO,16,8,0.025,0.007,0.013,1.65,112,10.20,0.97,103.57,51.70
FEBRERO,16,9,0.023,0.008,0.020,1.85,182,15.57,1.03,194.57,42.31
FEBRERO,16,10,0.024,0.007,0.023,1.25,123,19.72,1.19,217.74,32.12
FEBRERO,16,11,0.033,0.006,0.012,0.67,71,21.46,1.99,276.54,28.95
FEBRERO,16,12,0.043,0.006,0.005,0.45,44,23.52,2.29,256.42,25.75
FEBRERO,16,13,0.041,0.006,0.004,0.48,28,24.75,3.31,289.52,22.95
FEBRERO,16,14,0.044,0.005,0.004,0.46,29,26.07,3.11,272.63,20.36
FEBRERO,16,15,0.038,0.005,0.004,0.39,23,27.03,3.73,269.07,17.87
FEBRERO,16,16,0.034,0.005,0.004,0.37,24,27.86,3.09,259.71,16.17
FEBRERO,16,17,0.035,0.005,0.004,0.38,36,27.75,4.16,276.76,15.15
FEBRERO,16,18,0.038,0.005,0.008,0.52,41,26.42,3.66,301.91,17.55
FEBRERO,16,19,0.020,0.005,0.017,1.08,46,24.10,2.65,300.54,19.75
FEBRERO,16,20,0.014,0.005,0.015,0.83,64,22.06,2.69,276.33,22.54
FEBRERO,16,21,0.008,0.006,0.020,1.47,94,20.17,1.34,276.92,24.88
FEBRERO,16,22,0.008,0.006,0.018,1.65,141,18.27,1.81,253.12,28.19
FEBRERO,16,23,0.006,0.006,0.017,0.97,104,17.76,1.34,248.80,28.93
FEBRERO,17,0,0.008,0.005,0.016,0.73,90,16.71,1.17,224.45,30.50
FEBRERO,17,1,0.017,0.005,0.014,0.62,64,15.73,1.02,244.43,31.85
FEBRERO,17,2,0.052,0.007,0.016,0.54,67,14.57,2.81,98.20,36.41
FEBRERO,17,3,0.008,0.006,0.018,0.58,84,13.50,2.48,113.16,45.98
FEBRERO,17,4,0.017,0.006,0.015,0.53,81,13.51,3.36,108.67,60.70
FEBRERO,17,5,0.026,0.005,0.009,0.47,58,13.37,3.66,100.70,68.15
FEBRERO,17,6,0.030,0.005,0.007,0.46,54,12.84,2.78,99.28,67.61
FEBRERO,17,7,0.023,0.006,0.010,0.59,59,12.27,3.27,101.19,70.08
FEBRERO,17,8,0.025,0.007,0.012,0.65,77,12.14,3.74,94.52,75.35
FEBRERO,17,9,0.035,0.010,0.008,0.61,68,14.99,4.79,67.57,68.13
FEBRERO,17,10,0.034,0.011,0.006,0.57,78,16.91,5.87,62.27,59.53
FEBRERO,17,11,0.040,0.013,0.007,0.54,89,18.52,5.85,67.47,53.37
FEBRERO,17,12,0.056,0.008,0.006,0.57,98,20.76,5.33,87.00,45.73
FEBRERO,17,13,0.060,0.007,0.006,0.55,79,21.71,5.06,86.95,41.36
FEBRERO,17,14,0.059,0.008,0.007,0.54,68,23.49,4.58,90.51,36.15
FEBRERO,17,15,0.069,0.006,0.006,0.56,74,25.10,4.43,93.92,31.45
FEBRERO,17,16,0.069,0.009,0.007,0.53,84,26.34,4.12,87.82,26.69
FEBRERO,17,17,0.068,0.009,0.007,0.54,67,26.79,4.06,80.99,25.92
FEBRERO,17,18,0.070,0.008,0.008,0.62,83,25.59,4.93,71.78,27.80
FEBRERO,17,19,0.042,0.015,0.008,0.54,106,22.08,5.54,57.23,28.38
FEBRERO,17,20,0.031,0.021,0.011,0.59,112,18.51,4.49,70.53,30.23
FEBRERO,17,21,0.035,0.005,0.007,0.49,129,15.66,5.83,89.52,32.44
FEBRERO,17,22,0.046,0.005,0.006,0.43,138,13.12,5.50,85.89,34.91
FEBRERO,17,23,0.046,0.005,0.005,0.39,85,11.19,6.04,87.22,38.08
FEBRERO,18,0,0.046,0.005,0.004,0.36,86,9.53,6.40,82.09,40.47
FEBRERO,18,1,0.042,0.005,0.003,0.35,61,8.14,5.39,79.77,43.40
FEBRERO,18,2,0.047,0.005,0.003,0.35,31,7.45,5.02,84.07,45.62
FEBRERO,18,3,0.045,0.005,0.003,0.36,28,6.54,4.95,84.66,48.08
FEBRERO,18,4,0.048,0.005,0.003,0.36,27,6.00,4.86,84.58,50.92
FEBRERO,18,5,0.048,0.005,0.003,0.37,25,5.46,4.13,86.55,53.72
FEBRERO,18,6,0.039,0.005,0.004,0.38,20,4.99,3.66,87.61,56.47
FEBRERO,18,7,0.027,0.005,0.007,0.46,26,4.57,3.33,90.58,58.57
FEBRERO,18,8,0.025,0.005,0.009,0.54,49,4.75,3.51,89.58,58.80
FEBRERO,18,9,0.026,0.005,0.008,0.57,71,7.60,4.25,102.71,53.04
FEBRERO,18,10,0.030,0.005,0.006,0.54,58,10.00,4.63,99.41,49.62
FEBRERO,18,11,0.035,0.005,0.006,0.54,54,13.15,3.72,96.23,42.76
FEBRERO,18,12,0.048,0.014,0.007,0.56,58,17.90,1.63,136.80,33.98
FEBRERO,18,13,0.054,0.017,0.007,0.55,65,21.11,1.67,173.37,30.29
FEBRERO,18,14,0.063,0.012,0.007,0.64,71,23.36,1.65,226.76,29.06
FEBRERO,18,15,0.065,0.007,0.005,0.55,59,25.11,1.96,232.45,27.43
FEBRERO,18,16,0.069,0.008,0.006,0.60,53,26.95,1.71,193.09,24.08
FEBRERO,18,17,0.074,0.014,0.007,0.64,65,27.13,1.72,232.92,23.22
FEBRERO,18,18,0.070,0.010,0.008,0.69,70,26.17,1.82,239.01,23.50
FEBRERO,18,19,0.059,0.012,0.014,0.96,81,23.27,1.47,273.49,26.97
FEBRERO,18,20,0.034,0.009,0.032,1.82,122,20.96,1.62,231.87,32.22
FEBRERO,18,21,0.072,0.007,0.014,0.81,114,20.19,3.46,79.18,30.88
FEBRERO,18,22,0.051,0.005,0.006,0.48,75,18.80,4.59,81.52,29.78
FEBRERO,18,23,0.049,0.005,0.006,0.50,54,17.52,4.14,86.34,32.29
FEBRERO,19,0,0.047,0.005,0.006,0.47,53,16.33,4.12,88.40,33.59
FEBRERO,19,1,0.049,0.005,0.004,0.43,33,14.63,3.39,86.04,36.76
FEBRERO,19,2,0.053,0.005,0.004,0.41,35,13.51,3.72,88.43,39.46
FEBRERO,19,3,0.040,0.005,0.003,0.43,37,12.39,3.90,97.31,42.67
FEBRERO,19,4,0.034,0.005,0.004,0.44,43,10.89,3.48,106.60,46.47
FEBRERO,19,5,0.037,0.005,0.004,0.43,37,9.78,3.23,110.21,49.86
FEBRERO,19,6,0.034,0.005,0.005,0.45,41,9.04,3.38,96.34,53.28
FEBRERO,19,7,0.030,0.005,0.009,0.56,47,8.18,2.69,90.42,56.99
FEBRERO,19,8,0.043,0.006,0.010,0.63,52,7.98,3.05,81.75,59.33
FEBRERO,19,9,0.025,0.006,0.009,0.65,61,11.42,3.43,99.08,51.01
FEBRERO,19,10,0.037,0.005,0.007,0.60,55,14.73,4.28,102.61,41.80
FEBRERO,19,11,0.048,0.005,0.006,0.57,57,17.94,3.70,87.79,35.93
FEBRERO,19,12,0.053,0.006,0.005,0.55,47,22.09,1.86,205.08,31.22
FEBRERO,19,13,0.058,0.006,0.006,0.61,53,24.19,2.44,258.97,28.27
FEBRERO,19,14,0.056,0.006,0.005,0.60,47,25.25,2.52,248.44,27.49
FEBRERO,19,15,0.060,0.006,0.006,0.58,45,26.55,2.54,227.92,23.62
FEBRERO,19,16,0.066,0.007,0.004,0.50,44,27.42,2.24,232.79,20.92
FEBRERO,19,17,0.063,0.006,0.006,0.58,46,27.42,2.75,259.89,20.30
FEBRERO,19,18,0.063,0.006,0.007,0.59,54,26.42,2.64,271.29,21.20
FEBRERO,19,19,0.051,0.006,0.013,0.83,57,23.98,2.66,302.81,23.22
FEBRERO,19,20,0.018,0.006,0.031,1.69,73,21.74,1.34,309.99,25.61
FEBRERO,19,21,0.017,0.006,0.029,1.54,119,19.91,1.37,171.98,29.13
FEBRERO,19,22,0.024,0.007,0.022,1.07,156,18.67,1.76,172.44,32.15
FEBRERO,19,23,0.045,0.006,0.015,0.78,117,17.78,2.50,94.06,35.03
FEBRERO,20,0,0.029,0.005,0.008,0.51,66,16.51,2.47,127.93,37.82
FEBRERO,20,1,0.025,0.005,0.009,0.49,60,15.14,2.16,112.25,42.64
FEBRERO,20,2,0.025,0.005,0.009,0.48,53,13.83,2.20,110.82,47.23
FEBRERO,20,3,0.022,0.005,0.007,0.46,46,12.52,2.23,126.30,52.22
FEBRERO,20,4,0.022,0.005,0.007,0.44,40,11.74,1.47,157.22,54.66
FEBRERO,20,5,0.019,0.005,0.010,0.47,39,11.42,1.40,111.13,58.63
FEBRERO,20,6,0.010,0.005,0.016,0.50,42,10.69,1.25,112.02,60.95
FEBRERO,20,7,0.008,0.005,0.018,0.72,49,10.34,1.35,94.42,62.83
FEBRERO,20,8,0.049,0.006,0.019,0.97,76,10.39,1.31,74.68,62.05
FEBRERO,20,9,0.016,0.005,0.015,0.77,91,14.18,2.81,101.36,53.31
FEBRERO,20,10,0.029,0.005,0.011,0.66,83,17.43,2.69,111.82,45.17
FEBRERO,20,11,0.037,0.006,0.008,0.58,68,20.30,3.05,116.62,37.86
FEBRERO,20,12,0.047,0.011,0.010,0.67,74,23.09,2.24,127.40,32.02
FEBRERO,20,13,0.060,0.015,0.008,0.62,73,26.09,1.90,174.00,27.27
FEBRERO,20,14,0.067,0.007,0.005,0.55,70,27.32,2.43,125.60,22.96
FEBRERO,20,15,0.066,0.006,0.004,0.49,58,28.28,2.97,127.34,18.95
FEBRERO,20,16,0.068,0.006,0.004,0.48,68,29.57,2.24,156.00,14.82
FEBRERO,20,17,0.074,0.006,0.004,0.47,72,29.53,2.14,109.93,14.49
FEBRERO,20,18,0.074,0.006,0.005,0.50,49,28.72,1.83,105.04,14.73
FEBRERO,20,19,0.067,0.007,0.010,0.73,54,26.20,1.12,131.28,15.96
FEBRERO,20,20,0.020,0.007,0.033,1.95,88,22.93,1.63,235.46,20.56
FEBRERO,20,21,0.014,0.006,0.031,1.63,117,21.17,1.61,257.17,24.79
FEBRERO,20,22,0.036,0.021,0.020,0.95,126,20.39,2.86,126.18,26.30
FEBRERO,20,23,0.048,0.008,0.014,0.66,100,19.35,2.14,113.63,31.08
FEBRERO,21,0,0.053,0.007,0.019,0.70,98,17.43,1.81,118.61,38.77
FEBRERO,21,1,0.038,0.007,0.019,0.60,71,16.89,1.69,114.38,41.83
FEBRERO,21,2,0.027,0.007,0.018,0.61,83,15.48,1.42,156.75,41.66
FEBRERO,21,3,0.026,0.006,0.009,0.52,56,15.02,1.25,224.02,45.60
FEBRERO,21,4,0.029,0.005,0.005,0.47,40,14.79,2.52,272.87,50.26
FEBRERO,21,5,0.022,0.006,0.010,0.58,48,13.49,1.53,282.81,53.42
FEBRERO,21,6,0.015,0.006,0.015,0.63,50,12.82,1.29,274.17,54.88
FEBRERO,21,7,0.011,0.006,0.017,0.84,59,12.30,1.01,221.95,56.86
FEBRERO,21,8,0.009,0.006,0.017,1.22,81,13.21,1.52,251.95,62.81
FEBRERO,21,9,0.020,0.006,0.011,0.84,80,16.86,2.41,255.76,57.63
FEBRERO,21,10,0.034,0.006,0.006,0.61,55,20.19,2.36,249.91,47.70
FEBRERO,21,11,0.041,0.005,0.005,0.56,50,22.04,3.26,252.28,38.90
FEBRERO,21,12,0.045,0.005,0.005,0.56,57,23.20,4.00,272.34,34.36
FEBRERO,21,13,0.046,0.005,0.005,0.56,39,24.46,3.68,265.33,31.78
FEBRERO,21,14,0.047,0.005,0.005,0.58,41,25.24,3.99,262.18,29.99
FEBRERO,21,15,0.052,0.005,0.005,0.54,47,25.49,3.69,270.09,28.58
FEBRERO,21,16,0.052,0.005,0.004,0.53,67,26.37,4.04,251.13,26.21
FEBRERO,21,17,0.051,0.005,0.004,0.52,58,25.83,3.68,241.31,26.29
FEBRERO,21,18,0.049,0.005,0.005,0.55,61,24.36,3.74,258.69,28.47
FEBRERO,21,19,0.044,0.005,0.008,0.64,63,23.19,3.53,263.65,30.34
FEBRERO,21,20,0.033,0.005,0.013,0.81,71,21.60,2.56,243.37,32.18
FEBRERO,21,21,0.037,0.005,0.008,0.66,79,21.24,3.36,219.03,33.16
FEBRERO,21,22,0.040,0.006,0.005,0.53,102,19.74,3.97,231.24,38.76
FEBRERO,21,23,0.032,0.005,0.006,0.55,61,17.90,2.46,239.06,41.99
FEBRERO,22,0,0.032,0.005,0.005,0.49,40,16.63,2.95,241.03,44.82
FEBRERO,22,1,0.033,0.005,0.004,0.45,27,15.89,3.19,238.18,47.82
FEBRERO,22,2,0.030,0.005,0.004,0.46,28,15.04,3.22,278.45,52.06
FEBRERO,22,3,0.037,0.005,0.005,0.49,28,13.76,1.76,243.13,54.09
FEBRERO,22,4,0.028,0.005,0.005,0.46,32,13.02,1.49,259.29,58.10
FEBRERO,22,5,0.024,0.005,0.005,0.45,28,12.87,2.35,263.81,63.09
FEBRERO,22,6,0.019,0.005,0.007,0.50,38,12.35,1.86,252.22,65.45
FEBRERO,22,7,0.014,0.005,0.010,0.62,35,11.58,1.46,203.96,66.91
FEBRERO,22,8,0.011,0.006,0.012,0.75,54,11.03,1.39,193.97,68.97
FEBRERO,22,9,0.014,0.006,0.012,0.98,66,15.49,2.44,282.93,60.01
FEBRERO,22,10,0.027,0.006,0.007,0.65,57,17.80,3.56,258.74,51.16
FEBRERO,22,11,0.035,0.006,0.006,0.59,49,19.43,3.63,270.02,44.63
FEBRERO,22,12,0.034,0.005,0.005,0.55,41,19.66,4.40,263.64,38.48
FEBRERO,22,13,0.036,0.005,0.004,0.52,46,20.30,3.94,250.14,34.40
FEBRERO,22,14,0.039,0.005,0.004,0.55,39,22.05,3.57,258.22,31.04
FEBRERO,22,15,0.041,0.005,0.005,0.55,45,24.29,3.82,274.39,27.39
FEBRERO,22,16,0.042,0.005,0.005,0.54,42,23.05,4.03,271.26,25.36
FEBRERO,22,17,0.043,0.005,0.004,0.49,56,24.67,4.58,269.08,20.87
FEBRERO,22,18,0.042,0.005,0.005,0.49,67,24.39,4.23,260.60,20.34
FEBRERO,22,19,0.034,0.005,0.008,0.59,73,21.91,3.62,267.52,24.44
FEBRERO,22,20,0.023,0.005,0.013,0.73,98,19.04,2.63,261.96,30.42
FEBRERO,22,21,0.018,0.005,0.018,1.03,100,17.56,2.17,251.04,32.99
FEBRERO,22,22,0.020,0.005,0.012,0.73,72,16.68,2.42,254.03,34.43
FEBRERO,22,23,0.021,0.005,0.008,0.61,58,15.79,2.33,240.45,36.18
FEBRERO,23,0,0.020,0.005,0.007,0.52,52,14.58,1.74,252.86,37.78
FEBRERO,23,1,0.016,0.005,0.009,0.53,48,13.19,1.89,253.18,42.49
FEBRERO,23,2,0.016,0.005,0.011,0.50,32,12.78,1.24,255.45,44.21
FEBRERO,23,3,0.018,0.005,0.015,0.53,31,11.75,1.55,275.70,46.75
FEBRERO,23,4,0.019,0.005,0.014,0.53,36,11.17,1.42,258.55,52.29
FEBRERO,23,5,0.024,0.005,0.011,0.54,36,10.17,1.10,216.64,55.41
FEBRERO,23,6,0.022,0.005,0.010,0.59,37,10.05,1.04,223.43,57.70
FEBRERO,23,7,0.015,0.006,0.016,0.92,45,9.31,0.97,196.87,60.25
FEBRERO,23,8,0.013,0.006,0.017,0.99,70,9.31,1.13,96.57,62.42
FEBRERO,23,9,0.027,0.007,0.020,1.39,124,15.32,0.96,108.83,48.81
FEBRERO,23,10,0.020,0.007,0.021,1.00,124,18.69,1.03,170.37,41.18
FEBRERO,23,11,0.041,0.006,0.011,0.77,88,20.75,2.12,252.39,35.04
FEBRERO,23,12,0.049,0.006,0.008,0.65,61,22.41,2.39,258.87,30.95
FEBRERO,23,13,0.060,0.007,0.006,0.62,49,24.07,2.02,210.67,27.32
FEBRERO,23,14,0.070,0.007,0.007,0.68,52,25.49,2.10,199.85,24.87
FEBRERO,23,15,0.078,0.010,0.006,0.61,50,26.76,2.06,225.89,22.15
FEBRERO,23,16,0.088,0.025,0.009,0.71,60,27.23,2.54,278.72,19.16
FEBRERO,23,17,0.080,0.014,0.007,0.60,65,27.34,2.32,248.73,17.64
FEBRERO,23,18,0.075,0.014,0.009,0.64,64,26.25,2.68,280.75,16.31
FEBRERO,23,19,0.047,0.007,0.014,0.89,59,23.99,2.82,297.09,14.66
FEBRERO,23,20,0.012,0.006,0.036,2.09,89,20.91,1.20,286.85,18.05
FEBRERO,23,21,0.009,0.007,0.034,3.40,133,18.73,0.99,304.41,21.25
FEBRERO,23,22,0.010,0.007,0.032,2.72,150,17.76,0.96,276.28,26.83
FEBRERO,23,23,0.020,0.008,0.028,2.45,172,16.44,1.27,225.17,31.31
FEBRERO,24,0,NA,0.008,0.031,1.32,163,15.53,1.30,201.05,33.59
FEBRERO,24,1,NA,0.007,0.026,0.87,126,14.98,1.41,178.04,33.51
FEBRERO,24,2,NA,0.011,0.027,1.04,107,13.98,1.04,130.18,36.36
FEBRERO,24,3,NA,0.011,0.027,0.94,118,12.75,1.21,118.35,39.52
FEBRERO,24,4,0.035,0.007,0.024,0.76,115,12.08,0.97,131.33,40.92
FEBRERO,24,5,0.024,0.007,0.022,0.80,95,11.05,0.97,193.58,41.76
FEBRERO,24,6,0.014,0.006,0.020,0.89,99,10.91,0.98,157.18,42.89
FEBRERO,24,7,0.042,0.008,0.023,1.08,107,10.50,0.97,174.54,46.22
FEBRERO,24,8,0.020,0.007,0.021,1.42,128,11.26,0.98,158.87,47.32
FEBRERO,24,9,NA,NA,NA,1.23,160,16.15,1.13,98.53,40.19
FEBRERO,24,10,NA,NA,NA,0.91,164,18.15,2.60,121.02,36.38
FEBRERO,24,11,NA,NA,NA,0.77,98,19.82,2.66,117.43,33.52
FEBRERO,24,12,NA,NA,NA,0.66,97,23.56,3.53,102.99,25.58
FEBRERO,24,13,NA,NA,NA,0.58,97,25.76,3.96,96.61,18.12
FEBRERO,24,14,NA,NA,NA,0.61,132,27.77,2.93,118.39,15.92
FEBRERO,24,15,NA,NA,NA,0.53,84,28.98,3.02,177.15,14.49
FEBRERO,24,16,0.078,0.007,NA,0.50,70,30.14,2.56,139.81,12.57
FEBRERO,24,17,0.079,0.009,NA,0.50,66,30.58,2.00,173.03,12.24
FEBRERO,24,18,0.079,0.008,NA,0.64,84,29.41,3.10,270.72,13.45
FEBRERO,24,19,0.062,0.008,NA,0.97,90,26.24,3.22,297.69,16.59
FEBRERO,24,20,0.043,0.019,NA,0.77,91,24.36,4.81,76.77,19.59
FEBRERO,24,21,0.043,0.012,NA,0.58,93,22.37,5.47,53.69,25.13
FEBRERO,24,22,0.041,0.019,NA,0.59,97,20.32,4.60,83.59,32.77
FEBRERO,24,23,0.039,0.035,NA,0.56,99,18.65,4.79,78.14,40.03
FEBRERO,25,0,0.039,0.028,NA,0.54,74,17.12,3.16,90.55,45.34
FEBRERO,25,1,0.038,0.018,NA,0.53,59,15.79,2.72,78.21,50.63
FEBRERO,25,2,0.035,0.011,NA,0.49,39,15.24,3.56,63.21,53.86
FEBRERO,25,3,0.038,0.019,NA,0.49,43,15.08,2.90,80.46,55.92
FEBRERO,25,4,0.034,0.024,NA,0.50,49,14.23,2.14,134.99,59.50
FEBRERO,25,5,0.030,0.011,NA,0.54,41,13.30,2.28,115.67,60.31
FEBRERO,25,6,0.033,0.009,NA,0.53,46,12.68,1.27,87.03,63.16
FEBRERO,25,7,0.017,0.007,NA,0.60,38,11.72,1.69,116.96,67.76
FEBRERO,25,8,0.014,0.006,NA,0.71,63,11.47,2.16,123.36,69.78
FEBRERO,25,9,0.025,0.007,0.012,0.77,83,14.73,2.80,99.62,61.71
FEBRERO,25,10,0.036,0.012,0.009,0.69,90,18.06,3.50,97.52,53.60
FEBRERO,25,11,0.046,0.008,0.006,0.63,68,20.13,3.77,104.21,47.78
FEBRERO,25,12,0.054,0.006,0.005,0.64,64,22.23,3.00,124.36,40.33
FEBRERO,25,13,0.063,0.008,0.005,0.62,60,24.62,2.01,181.18,33.08
FEBRERO,25,14,0.076,0.013,0.007,0.70,65,26.01,2.17,246.94,29.51
FEBRERO,25,15,0.073,0.007,0.005,0.66,63,26.99,2.33,231.93,27.78
FEBRERO,25,16,0.068,0.006,0.006,0.64,58,27.69,2.63,255.53,24.26
FEBRERO,25,17,0.071,0.009,0.005,0.64,57,27.77,1.99,193.98,22.06
FEBRERO,25,18,0.067,0.007,0.004,0.57,65,26.89,1.75,227.16,21.95
FEBRERO,25,19,0.055,0.007,0.010,0.77,65,24.27,1.37,257.92,23.12
FEBRERO,25,20,0.021,0.007,0.031,1.65,109,22.05,1.02,255.67,25.97
FEBRERO,25,21,0.023,0.007,0.026,1.66,155,20.81,1.99,171.82,28.60
FEBRERO,25,22,0.032,0.005,0.007,0.64,105,19.33,3.13,178.25,28.52
FEBRERO,25,23,0.017,0.006,0.018,1.09,97,18.27,1.13,174.32,30.28
FEBRERO,26,0,0.064,0.010,0.022,1.35,107,17.29,1.56,159.04,34.06
FEBRERO,26,1,0.068,0.007,0.011,0.73,83,16.47,2.16,101.05,43.26
FEBRERO,26,2,0.043,0.006,0.010,0.68,66,15.48,1.91,125.63,55.87
FEBRERO,26,3,0.018,0.006,0.010,0.70,67,14.02,1.02,176.16,59.93
FEBRERO,26,4,0.024,0.006,0.010,0.67,61,13.87,1.36,143.27,64.61
FEBRERO,26,5,0.018,0.009,0.018,0.75,60,12.87,1.14,185.93,61.24
FEBRERO,26,6,0.028,0.008,0.017,0.80,77,12.35,1.12,138.51,63.18
FEBRERO,26,7,0.017,0.007,0.017,0.93,75,11.52,1.11,198.45,62.33
FEBRERO,26,8,0.014,0.007,0.016,1.38,91,12.30,0.97,191.21,61.21
FEBRERO,26,9,0.018,0.007,0.017,1.12,108,17.78,1.09,202.12,52.60
FEBRERO,26,10,0.041,0.008,0.011,0.83,101,20.41,1.42,141.06,45.82
FEBRERO,26,11,0.061,0.025,0.009,0.80,79,23.20,1.49,235.11,39.03
FEBRERO,26,12,0.063,0.010,0.007,0.73,72,24.53,2.02,228.52,33.30
FEBRERO,26,13,0.055,0.007,0.005,0.66,41,25.99,2.25,249.63,28.37
