DATOS HORARIOS 2023_NATIVITAS,,,,,,,,,,,
NOTA,LOS DATOS SON PREVALIDADOS,,,,,,,,,,
,,,,,,,,,,,
MES,DIA,HORA,O3 [ppm],SO2 [ppm],NO2 [ppm],CO [ppm],PM10 [µg/m³],TEMP,WS,WD,HR
MAYO,14,22,0.032,0.021,0.007,1.88,50,21,2.46,90.24,34.47
MAYO,14,23,0.029,0.007,0.006,1.74,54,19,4.25,98.09,46.22
MAYO,15,0,0.025,0.019,0.007,1.91,59,17,2.93,137.55,61.54
MAYO,15,1,0.028,0.009,0.004,1.68,31,16,4.14,97.41,65.26
MAYO,15,2,0.029,0.007,0.003,1.67,19,16,4.08,89.38,63.97
MAYO,15,3,0.028,0.007,0.004,1.68,15,16,3.46,92.26,63.26
MAYO,15,4,0.024,0.007,0.005,1.71,15,15,3.05,110.88,63.26
MAYO,15,5,0.024,0.007,0.005,1.71,19,14,2.49,134.90,65.08
MAYO,15,6,0.021,0.007,0.006,1.73,19,14,1.76,121.83,66.61
MAYO,15,7,NA,NA,NA,NA,NA,NA,NA,NA,NA
MAYO,15,8,NA,NA,NA,NA,NA,NA,NA,NA,NA
MAYO,15,9,0.024,0.007,0.007,1.88,24,20,3.99,95.77,49.65
MAYO,15,10,0.033,0.007,0.005,1.83,59,22,3.69,110.59,40.03
MAYO,15,11,0.044,0.007,0.004,1.84,87,25,2.91,139.68,32.96
MAYO,15,12,0.047,0.007,0.003,1.76,73,27,2.50,164.51,26.54
MAYO,15,13,0.053,0.007,0.003,1.82,44,29,2.36,237.11,23.60
MAYO,15,14,0.053,0.007,0.003,1.74,65,29,2.50,202.59,20.41
MAYO,15,15,0.044,0.006,0.003,1.73,86,29,3.15,263.85,17.69
MAYO,15,16,0.046,0.006,0.003,1.71,28,30,3.73,273.96,15.28
MAYO,15,17,0.046,0.006,0.003,1.73,31,30,3.39,263.97,14.91
MAYO,15,18,0.045,0.006,0.005,1.85,76,28,3.08,256.68,18.53
MAYO,15,19,0.045,0.007,0.006,1.83,173,26,3.17,174.71,23.64
MAYO,15,20,0.038,0.035,0.009,2.20,92,24,2.86,100.93,29.55
MAYO,15,21,0.038,0.008,0.006,1.80,40,22,4.11,106.69,37.05
MAYO,15,22,0.034,0.007,0.007,1.78,66,19,4.17,99.65,52.32
MAYO,15,23,0.031,0.007,0.007,1.77,52,18,4.28,96.36,57.68
MAYO,16,0,0.035,0.007,0.006,1.73,33,17,4.44,86.94,59.02
MAYO,16,1,0.033,0.006,0.005,1.70,17,17,3.07,95.59,58.05
MAYO,16,2,0.044,0.007,0.007,1.75,18,16,2.41,130.99,60.36
MAYO,16,3,0.041,0.007,0.008,1.81,27,15,2.40,123.44,62.91
MAYO,16,4,0.026,0.007,0.009,1.77,16,15,2.67,126.45,63.25
MAYO,16,5,0.023,0.006,0.007,1.75,NA,16,2.40,114.14,59.53
MAYO,16,6,0.014,0.006,0.010,1.79,37,15,2.61,125.92,62.91
MAYO,16,7,0.015,0.007,0.012,1.87,42,15,2.88,134.59,63.55
MAYO,16,8,0.016,0.007,0.011,1.98,52,17,2.13,118.08,60.39
MAYO,16,9,0.025,0.008,0.008,1.91,56,21,2.38,108.87,46.62
MAYO,16,10,0.037,0.007,0.006,1.91,61,25,1.67,148.68,37.82
MAYO,16,11,0.049,0.007,0.004,1.88,76,26,2.17,218.54,32.42
MAYO,16,12,0.054,0.007,0.003,1.87,56,27,2.36,212.88,28.41
MAYO,16,13,0.048,0.006,0.003,1.83,55,28,2.89,249.18,23.06
MAYO,16,14,0.047,0.006,0.004,1.92,50,28,3.65,240.26,20.87
MAYO,16,15,0.050,0.006,0.004,1.83,47,29,2.57,227.38,20.15
MAYO,16,16,0.047,0.006,0.004,1.85,54,29,3.52,247.65,17.89
MAYO,16,17,0.045,0.006,0.004,1.81,52,28,3.89,285.99,17.57
MAYO,16,18,0.044,0.006,0.004,1.79,55,27,3.62,255.64,17.83
MAYO,16,19,0.041,0.006,0.005,1.86,112,26,2.53,227.91,18.83
MAYO,16,20,0.041,0.006,0.005,1.85,100,24,2.82,172.57,23.64
MAYO,16,21,0.041,0.008,0.004,1.76,91,23,4.05,163.19,29.86
MAYO,16,22,0.031,0.006,0.004,1.77,61,21,3.53,171.18,36.60
MAYO,16,23,0.028,0.007,0.005,1.82,54,20,2.06,213.52,38.95
MAYO,17,0,0.032,0.006,0.003,1.73,38,20,2.20,247.00,35.24
MAYO,17,1,0.033,0.006,0.003,1.73,33,19,2.63,243.67,38.53
MAYO,17,2,0.032,0.006,0.003,1.74,36,19,2.16,267.45,44.41
MAYO,17,3,0.030,0.006,0.003,1.76,33,18,1.63,267.09,47.13
MAYO,17,4,0.027,0.006,0.005,1.78,41,18,1.21,180.30,48.69
MAYO,17,5,0.028,0.007,0.004,1.79,35,17,1.00,216.84,49.57
MAYO,17,6,0.024,0.007,0.008,1.83,52,16,1.03,145.30,51.94
MAYO,17,7,0.015,0.006,0.010,1.96,56,16,1.01,205.40,53.40
MAYO,17,8,0.020,0.006,0.008,2.05,51,19,1.63,274.54,50.92
MAYO,17,9,0.025,0.006,0.008,2.03,58,23,1.90,273.66,41.32
MAYO,17,10,0.036,0.006,0.006,1.89,55,25,2.55,271.23,34.62
MAYO,17,11,0.040,0.006,0.004,1.85,36,27,2.80,272.20,27.82
MAYO,17,12,0.043,0.006,0.003,1.80,39,28,3.10,273.13,22.30
MAYO,17,13,0.044,0.006,0.003,1.86,37,28,3.55,247.68,20.52
MAYO,17,14,0.045,0.006,0.002,1.78,36,29,3.10,218.38,18.74
MAYO,17,15,0.044,0.006,0.002,1.72,29,29,3.31,241.38,16.26
MAYO,17,16,0.044,0.006,0.002,1.72,38,30,3.58,257.95,15.12
MAYO,17,17,0.045,0.006,0.003,1.73,46,29,3.48,256.32,16.09
MAYO,17,18,0.044,0.006,0.003,1.73,50,29,3.39,238.65,16.48
MAYO,17,19,0.041,0.006,0.005,1.81,67,27,3.41,261.04,17.86
MAYO,17,20,0.040,0.006,0.007,1.93,69,26,2.69,256.14,20.16
MAYO,17,21,0.038,0.007,0.008,1.95,77,25,2.84,258.15,21.58
MAYO,17,22,0.042,0.007,0.006,1.89,98,24,3.14,242.84,25.15
MAYO,17,23,0.039,0.007,0.005,1.85,82,22,2.59,220.26,31.56
MAYO,18,0,0.040,0.006,0.004,1.77,61,21,2.87,247.20,36.72
MAYO,18,1,0.038,0.007,0.005,1.84,64,20,1.30,256.88,40.20
MAYO,18,2,0.031,0.007,0.007,1.86,73,19,1.08,235.73,42.49
MAYO,18,3,0.021,0.008,0.012,1.86,84,18,1.71,114.25,45.18
MAYO,18,4,0.024,0.007,0.009,1.82,64,17,1.03,120.84,48.23
MAYO,18,5,0.007,0.007,0.018,1.89,63,16,1.23,126.91,50.41
MAYO,18,6,0.008,0.007,0.016,1.98,65,16,1.43,101.50,52.09
MAYO,18,7,0.007,0.007,0.015,2.04,81,16,1.36,121.33,55.47
MAYO,18,8,0.012,0.007,0.015,2.13,88,20,1.18,126.12,51.50
MAYO,18,9,0.028,0.007,0.010,2.11,111,25,1.34,225.21,41.69
MAYO,18,10,0.042,0.007,0.004,1.93,73,26,2.09,243.89,34.63
MAYO,18,11,0.044,0.007,0.003,1.89,52,28,2.67,270.68,29.11
MAYO,18,12,0.048,0.006,0.003,1.85,40,28,3.03,258.25,24.91
MAYO,18,13,0.058,0.007,0.003,1.87,49,30,2.24,222.89,22.29
MAYO,18,14,0.058,0.006,0.003,1.84,55,30,3.12,243.35,19.22
MAYO,18,15,0.060,0.006,0.003,1.83,53,31,3.04,237.87,17.56
MAYO,18,16,0.062,0.006,0.004,1.81,53,31,3.36,255.66,16.38
MAYO,18,17,0.060,0.006,0.004,1.81,49,31,2.88,270.21,15.98
MAYO,18,18,0.058,0.006,0.004,1.81,54,31,2.79,268.95,14.76
MAYO,18,19,0.057,0.007,0.004,1.86,58,30,2.13,250.93,16.78
MAYO,18,20,0.045,0.007,0.005,1.86,83,27,3.21,209.11,25.61
MAYO,18,21,0.037,0.006,0.005,1.88,82,25,3.12,226.95,28.58
MAYO,18,22,0.034,0.006,0.005,1.82,88,23,2.46,223.05,30.79
MAYO,18,23,0.027,0.016,0.007,1.88,77,23,2.07,161.63,30.63
MAYO,19,0,0.026,0.023,0.009,2.01,90,23,1.79,88.01,31.40
MAYO,19,1,0.019,0.017,0.012,1.91,89,23,1.00,150.22,33.78
MAYO,19,2,0.021,0.009,0.009,1.78,78,22,1.51,110.73,42.86
MAYO,19,3,0.025,0.010,0.006,1.78,60,21,1.41,187.37,43.58
MAYO,19,4,0.035,0.009,0.003,1.76,57,21,1.35,222.97,41.11
MAYO,19,5,0.033,0.009,0.005,1.76,50,20,1.83,154.86,44.79
MAYO,19,6,0.028,0.008,0.007,1.77,47,19,2.57,103.62,53.25
MAYO,19,7,0.025,0.007,0.008,1.83,58,18,3.35,135.35,58.15
MAYO,19,8,0.037,0.007,0.004,1.80,145,18,4.19,135.34,58.74
MAYO,19,9,0.042,0.010,0.003,1.84,354,21,4.07,158.85,49.43
MAYO,19,10,0.043,0.008,0.003,1.83,72,24,2.49,155.02,40.75
MAYO,19,11,0.047,0.007,0.004,1.88,35,27,2.20,260.03,33.14
MAYO,19,12,0.050,0.007,0.004,1.93,51,28,2.47,257.56,32.06
MAYO,19,13,0.057,0.007,0.004,1.95,60,29,2.65,226.88,28.47
MAYO,19,14,0.068,0.008,0.005,1.96,60,30,2.20,233.96,25.48
MAYO,19,15,0.074,0.017,0.004,1.97,68,30,2.50,195.19,23.08
MAYO,19,16,0.080,0.024,0.004,1.92,72,31,2.41,168.21,20.65
MAYO,19,17,0.067,0.010,0.003,1.84,77,29,2.75,135.22,21.92
MAYO,19,18,0.058,0.008,0.004,1.81,101,27,3.66,190.90,26.27
MAYO,19,19,0.045,0.007,0.007,2.00,136,24,4.20,266.60,38.95
MAYO,19,20,0.041,0.007,0.008,2.05,102,22,3.49,266.96,42.70
MAYO,19,21,0.036,0.007,0.009,2.08,95,22,3.82,244.27,46.31
MAYO,19,22,0.033,0.009,0.009,2.03,141,18,2.78,131.92,70.57
MAYO,19,23,0.036,0.011,0.006,1.91,86,17,2.03,143.13,76.80
MAYO,20,0,0.037,0.009,0.006,1.87,37,18,2.24,244.76,69.68
MAYO,20,1,0.026,0.008,0.007,1.83,26,17,2.38,112.92,75.76
MAYO,20,2,0.025,0.026,0.009,1.85,36,17,2.47,101.35,75.61
MAYO,20,3,0.028,0.012,0.005,1.77,21,17,2.68,297.56,72.29
MAYO,20,4,0.025,0.009,0.006,1.81,22,17,2.98,291.15,71.41
MAYO,20,5,0.022,0.008,0.006,1.83,24,17,3.45,314.50,75.91
MAYO,20,6,0.020,0.007,0.006,1.88,33,16,2.87,299.62,81.12
MAYO,20,7,0.018,0.007,0.008,1.98,23,16,2.92,307.06,79.82
MAYO,20,8,0.017,0.007,0.009,2.02,33,18,2.48,304.64,75.38
MAYO,20,9,0.023,0.007,0.008,2.05,27,20,3.18,299.38,66.14
MAYO,20,10,0.030,0.007,0.008,2.07,45,20,2.77,287.53,62.59
MAYO,20,11,0.038,0.007,0.006,2.02,37,21,3.10,301.43,57.30
MAYO,20,12,0.042,0.007,0.006,2.00,25,23,2.53,275.10,50.76
MAYO,20,13,0.046,0.007,0.005,1.97,32,23,2.01,200.40,48.70
MAYO,20,14,0.042,0.011,0.007,2.13,39,22,2.48,202.59,49.06
MAYO,20,15,0.046,0.014,0.007,2.15,31,24,2.58,214.28,44.68
MAYO,20,16,0.046,0.026,0.005,2.23,42,25,3.22,95.38,38.64
MAYO,20,17,0.046,0.017,0.005,2.00,41,24,3.67,96.13,42.60
MAYO,20,18,0.047,0.025,0.005,2.03,51,24,3.47,77.62,43.13
MAYO,20,19,0.043,0.046,0.006,2.34,52,23,2.50,131.95,43.63
MAYO,20,20,0.034,0.018,0.008,2.06,105,22,2.52,62.09,46.49
MAYO,20,21,0.033,0.018,0.006,2.02,139,21,3.61,52.57,47.89
MAYO,20,22,0.034,0.050,0.005,1.97,37,21,4.34,47.52,50.07
MAYO,20,23,0.028,0.015,0.008,1.98,32,20,2.73,59.56,53.94
MAYO,21,0,0.033,0.010,0.004,1.86,30,20,3.49,64.70,57.83
MAYO,21,1,0.034,0.009,0.004,1.83,16,20,3.34,70.46,59.26
MAYO,21,2,0.030,0.008,0.004,1.85,20,19,2.80,96.19,61.60
MAYO,21,3,0.027,0.007,0.005,1.83,20,19,1.96,72.11,63.50
MAYO,21,4,0.029,0.007,0.004,1.82,20,18,2.08,78.11,65.04
MAYO,21,5,0.028,0.007,0.004,1.82,18,18,3.19,89.06,68.92
MAYO,21,6,0.028,0.007,0.004,1.84,25,17,2.76,79.86,72.19
MAYO,21,7,0.022,0.007,0.006,1.92,36,17,1.96,80.21,73.36
MAYO,21,8,0.022,0.007,0.005,1.97,36,19,3.56,88.35,66.66
MAYO,21,9,0.028,0.007,0.004,1.90,36,21,4.78,78.87,58.22
MAYO,21,10,0.032,0.007,0.003,1.91,31,23,4.60,81.99,51.00
MAYO,21,11,0.038,0.007,0.003,1.92,22,25,4.31,84.62,43.15
MAYO,21,12,0.043,0.007,0.003,1.91,28,26,4.05,91.17,37.73
MAYO,21,13,0.047,0.007,0.003,1.89,25,27,3.60,93.36,34.30
MAYO,21,14,0.049,0.008,0.003,1.89,32,29,2.72,113.81,28.86
MAYO,21,15,0.051,0.012,0.003,1.91,34,30,2.34,113.44,26.66
MAYO,21,16,0.053,0.015,0.003,1.92,33,29,2.26,186.48,26.74
MAYO,21,17,0.053,0.011,0.004,1.96,40,30,1.97,218.27,24.01
MAYO,21,18,0.057,0.007,0.003,1.84,43,30,2.10,244.03,24.31
MAYO,21,19,0.056,0.007,0.004,1.92,61,28,2.95,248.22,27.19
MAYO,21,20,0.048,0.007,0.005,1.99,71,26,2.39,205.90,33.51
MAYO,21,21,0.043,0.007,0.006,1.92,81,24,2.75,243.52,38.35
MAYO,21,22,0.035,0.016,0.006,2.08,67,24,4.02,183.80,43.23
MAYO,21,23,0.036,0.010,0.005,1.83,53,21,4.16,84.63,56.43
MAYO,22,0,0.031,0.008,0.004,1.80,35,19,4.15,76.69,72.58
MAYO,22,1,0.029,0.008,0.003,1.77,19,18,4.08,72.19,76.57
MAYO,22,2,0.029,0.007,0.004,1.75,11,17,3.49,81.83,77.29
MAYO,22,3,0.028,0.007,0.004,1.76,12,17,3.78,77.37,77.86
MAYO,22,4,0.024,0.007,0.004,1.81,10,18,3.10,84.40,76.90
MAYO,22,5,0.015,0.007,0.005,1.86,20,16,2.62,90.05,82.43
MAYO,22,6,0.016,0.007,0.006,1.83,12,16,1.85,121.68,84.63
MAYO,22,7,0.010,0.007,0.008,1.98,16,16,2.52,95.57,84.71
MAYO,22,8,0.010,0.007,0.008,2.01,43,18,2.46,114.06,80.28
MAYO,22,9,0.020,0.007,0.007,1.98,35,20,2.69,108.41,66.32
MAYO,22,10,0.033,0.007,0.004,1.91,28,24,2.27,127.28,52.02
MAYO,22,11,0.042,0.007,0.005,1.97,38,27,1.65,224.08,42.58
MAYO,22,12,0.056,0.007,0.004,1.97,42,28,2.67,245.33,36.01
MAYO,22,13,0.070,0.008,0.004,2.03,88,29,3.02,260.40,32.62
MAYO,22,14,0.076,0.008,0.005,2.08,68,30,2.96,255.83,29.65
MAYO,22,15,0.072,0.007,0.004,1.98,56,31,2.80,244.59,25.07
MAYO,22,16,0.070,0.007,0.004,1.92,53,32,2.60,232.46,22.91
MAYO,22,17,0.068,0.006,0.004,1.91,73,32,2.46,241.12,21.41
MAYO,22,18,0.069,0.007,0.005,1.95,60,31,3.10,261.88,23.14
MAYO,22,19,0.056,0.007,0.004,1.88,104,27,4.86,172.79,33.38
MAYO,22,20,0.051,0.007,0.006,1.95,113,26,3.43,166.57,36.10
MAYO,22,21,0.038,0.098,0.015,1.95,151,24,5.94,78.35,43.98
MAYO,22,22,0.040,0.043,0.007,1.83,121,22,5.81,92.72,52.60
MAYO,22,23,0.039,0.009,0.005,1.81,42,20,5.25,94.88,57.27
MAYO,23,0,0.034,0.042,0.009,1.77,38,20,4.44,75.65,59.09
MAYO,23,1,0.031,0.027,0.006,1.78,36,19,3.78,90.17,63.83
MAYO,23,2,0.030,0.010,0.004,1.78,19,19,3.75,102.20,65.58
MAYO,23,3,0.024,0.008,0.006,1.80,20,18,2.25,113.69,68.68
MAYO,23,4,0.019,0.007,0.006,1.83,26,17,2.14,119.92,72.29
MAYO,23,5,0.016,0.007,0.008,1.85,19,17,2.28,110.89,74.67
MAYO,23,6,0.012,0.007,0.010,1.90,23,16,2.18,96.53,76.55
MAYO,23,7,0.008,0.007,0.013,2.08,34,17,2.09,102.42,76.27
MAYO,23,8,0.011,0.007,0.011,2.11,61,19,2.55,112.12,68.47
MAYO,23,9,0.020,0.007,0.009,2.07,47,22,2.74,116.85,58.62
MAYO,23,10,0.035,0.007,0.006,2.02,42,26,1.48,158.09,46.06
MAYO,23,11,0.047,0.007,0.005,2.05,51,28,2.17,265.23,38.05
MAYO,23,12,0.055,0.007,0.004,2.01,54,29,2.64,265.57,34.29
MAYO,23,13,0.059,0.007,0.004,1.97,51,30,2.44,242.85,30.71
MAYO,23,14,0.061,0.007,0.003,1.98,60,31,2.74,260.84,26.49
MAYO,23,15,0.059,0.006,0.003,1.88,62,32,3.11,247.05,22.51
MAYO,23,16,0.064,0.006,0.003,1.91,53,32,3.67,280.58,21.56
MAYO,23,17,0.065,0.007,0.004,1.91,60,32,3.63,269.81,21.19
MAYO,23,18,0.063,0.006,0.003,1.88,63,32,2.89,239.04,20.83
MAYO,23,19,0.056,0.007,0.004,1.88,201,29,4.45,164.24,30.47
MAYO,23,20,0.045,0.007,0.004,1.89,145,27,3.89,168.78,34.61
MAYO,23,21,0.040,0.007,0.006,1.97,95,26,2.71,139.25,36.02
MAYO,23,22,0.039,0.009,0.007,1.87,81,25,5.69,86.88,41.48
MAYO,23,23,0.032,0.007,0.007,1.84,72,22,5.21,92.02,50.55
MAYO,24,0,0.035,0.007,0.006,1.81,38,21,4.27,100.00,55.60
MAYO,24,1,0.041,0.007,0.005,1.80,11,21,3.17,105.47,55.18
MAYO,24,2,0.039,0.007,0.005,1.81,24,20,2.92,117.99,57.63
MAYO,24,3,0.032,0.007,0.006,1.84,31,19,2.45,137.95,61.41
MAYO,24,4,0.026,0.007,0.009,1.90,39,18,2.17,141.61,65.45
MAYO,24,5,0.022,0.007,0.011,1.96,54,18,1.51,144.59,66.80
MAYO,24,6,0.012,0.007,0.017,2.03,62,17,1.19,111.53,69.83
MAYO,24,7,0.008,0.007,0.017,2.04,69,17,1.48,128.37,70.21
MAYO,24,8,0.012,0.007,0.014,2.14,65,20,1.63,151.12,62.13
MAYO,24,9,0.031,0.007,0.006,2.08,77,25,1.98,253.93,41.83
MAYO,24,10,0.042,0.007,0.004,1.95,62,27,2.08,238.04,30.47
MAYO,24,11,0.049,0.006,0.004,1.93,47,29,2.58,263.17,25.19
MAYO,24,12,0.055,0.007,0.004,1.95,45,29,3.57,278.08,22.47
MAYO,24,13,0.054,0.006,0.003,1.94,44,31,3.24,269.85,19.31
MAYO,24,14,0.050,0.006,0.003,1.88,37,31,3.36,254.38,16.37
MAYO,24,15,0.050,0.006,0.003,1.84,35,32,3.74,261.33,14.77
MAYO,24,16,0.053,0.006,0.003,1.80,39,32,3.19,247.82,13.56
MAYO,24,17,0.056,0.006,0.003,1.79,40,32,3.51,260.57,13.87
MAYO,24,18,0.054,0.006,0.003,1.80,49,32,3.50,253.85,13.95
MAYO,24,19,0.055,0.007,0.004,1.83,71,30,4.08,241.69,14.02
MAYO,24,20,0.055,0.007,0.007,1.90,87,28,3.23,232.09,16.24
MAYO,24,21,0.045,0.007,0.007,1.92,91,26,2.84,231.84,17.99
MAYO,24,22,0.039,0.007,0.008,1.95,77,25,2.54,240.72,19.80
MAYO,24,23,0.030,0.007,0.010,2.02,80,23,1.52,278.05,22.06
MAYO,25,0,0.029,0.014,0.013,1.95,71,22,2.80,89.14,28.79
MAYO,25,1,0.034,0.008,0.007,1.83,65,21,2.51,120.16,48.76
MAYO,25,2,0.026,0.007,0.007,1.83,49,20,2.88,113.33,56.25
MAYO,25,3,0.028,0.007,0.007,1.82,45,19,2.22,119.91,62.03
MAYO,25,4,0.031,0.007,0.007,1.84,44,18,2.35,112.60,66.84
MAYO,25,5,0.028,0.007,0.008,1.85,45,17,2.15,111.94,70.08
MAYO,25,6,0.026,0.006,0.008,1.88,45,17,2.08,111.65,72.96
MAYO,25,7,0.017,0.007,0.010,1.96,51,17,2.22,123.17,74.02
MAYO,25,8,0.022,0.007,0.008,2.13,74,20,3.09,102.89,66.53
MAYO,25,9,0.028,0.006,0.006,2.02,68,22,3.62,86.82,58.38
MAYO,25,10,0.038,0.007,0.006,2.03,61,25,2.67,139.41,47.68
MAYO,25,11,0.054,0.007,0.005,2.03,69,28,1.99,191.94,36.59
MAYO,25,12,0.059,0.007,0.004,1.99,60,29,2.52,237.72,32.38
MAYO,25,13,0.060,0.009,0.004,2.02,57,30,2.72,256.37,28.10
MAYO,25,14,0.061,0.008,0.004,1.99,57,31,3.21,240.78,22.60
MAYO,25,15,0.060,0.007,0.003,1.91,52,32,3.21,255.78,20.96
MAYO,25,16,0.062,0.007,0.004,1.94,57,32,3.51,272.49,19.99
MAYO,25,17,0.066,0.007,0.004,1.90,62,32,3.48,261.59,19.69
MAYO,25,18,0.061,0.007,0.004,1.92,135,31,3.52,272.53,19.74
MAYO,25,19,0.055,0.007,0.005,1.99,138,30,2.81,263.37,21.46
MAYO,25,20,0.044,0.007,0.010,2.26,79,28,1.19,250.00,22.73
MAYO,25,21,0.039,0.007,0.007,2.03,113,27,2.81,169.73,32.64
MAYO,25,22,0.034,0.007,0.010,2.07,101,26,2.14,249.12,26.53
MAYO,25,23,0.029,0.019,0.011,2.08,100,25,2.50,116.07,34.87
MAYO,26,0,0.029,0.014,0.005,1.84,94,22,4.38,62.72,54.59
MAYO,26,1,0.029,0.029,0.005,1.84,64,21,5.04,70.30,60.31
MAYO,26,2,0.028,0.030,0.006,1.80,56,20,4.94,73.58,62.61
MAYO,26,3,0.027,0.031,0.005,1.79,54,19,4.48,74.24,63.89
MAYO,26,4,0.026,0.019,0.005,1.79,39,18,4.45,67.45,64.31
MAYO,26,5,0.032,0.011,0.004,1.80,38,19,4.15,61.81,62.99
MAYO,26,6,0.036,0.011,0.007,1.85,38,18,2.49,101.25,64.10
MAYO,26,7,0.025,0.008,0.009,1.93,53,17,1.84,115.33,67.61
MAYO,26,8,0.022,0.007,0.007,2.02,53,19,3.40,96.66,62.32
MAYO,26,9,0.029,0.007,0.006,1.97,65,22,4.04,91.04,54.52
MAYO,26,10,0.038,0.007,0.005,1.96,62,24,3.78,93.20,46.98
MAYO,26,11,0.047,0.007,0.004,1.94,58,27,2.83,124.44,40.16
MAYO,26,12,0.059,0.007,0.004,1.99,58,29,2.31,160.64,34.19
MAYO,26,13,0.067,0.013,0.004,1.96,62,30,2.30,131.69,28.31
MAYO,26,14,0.079,0.025,0.005,2.02,72,32,2.23,217.86,23.30
MAYO,26,15,0.079,0.015,0.004,2.00,75,33,2.31,175.03,18.10
MAYO,26,16,0.080,0.013,0.005,2.02,65,33,3.07,241.16,17.49
MAYO,26,17,0.076,0.010,0.004,1.95,63,33,2.68,243.53,17.58
MAYO,26,18,0.069,0.008,0.004,1.93,65,32,2.25,231.26,18.34
MAYO,26,19,0.053,0.028,0.010,2.00,122,28,4.49,81.82,23.45
MAYO,26,20,0.048,0.028,0.013,2.06,97,27,2.61,98.76,26.62
MAYO,26,21,0.036,0.022,0.009,2.16,68,27,4.36,147.35,29.72
MAYO,26,22,0.026,0.014,0.007,1.88,61,24,4.26,91.18,41.11
MAYO,26,23,0.027,0.012,0.005,1.84,56,23,5.21,77.75,49.12
MAYO,27,0,0.026,0.015,0.004,1.79,53,21,5.11,59.59,55.32
MAYO,27,1,0.021,0.013,0.005,1.80,57,17,3.70,95.66,82.11
MAYO,27,2,0.020,0.009,0.004,1.81,36,16,2.40,170.83,91.21
MAYO,27,3,0.025,0.007,0.003,1.82,23,16,2.45,186.94,94.04
MAYO,27,4,0.029,0.007,0.003,1.83,21,16,1.01,170.28,93.11
MAYO,27,5,0.019,0.007,0.007,1.88,24,16,1.12,220.88,93.08
MAYO,27,6,0.021,0.007,0.007,1.89,20,16,1.65,282.11,93.86
MAYO,27,7,0.021,0.007,0.009,2.02,19,16,1.15,190.23,91.78
MAYO,27,8,0.022,0.010,0.010,2.18,30,18,1.34,139.12,82.58
MAYO,27,9,0.023,0.008,0.007,2.02,35,21,1.73,111.39,70.07
MAYO,27,10,0.030,0.007,0.005,1.99,38,23,1.74,123.70,62.23
MAYO,27,11,0.040,0.007,0.004,1.93,36,25,2.12,145.39,51.56
MAYO,27,12,0.049,0.011,0.005,2.08,37,27,1.53,148.92,43.67
MAYO,27,13,0.063,0.021,0.005,2.19,49,28,1.60,165.68,39.95
MAYO,27,14,0.072,0.022,0.005,2.12,59,30,1.29,194.40,33.12
MAYO,27,15,0.071,0.014,0.004,1.99,56,30,2.03,189.25,31.17
MAYO,27,16,0.044,0.109,0.008,3.44,66,28,5.11,73.30,25.86
MAYO,27,17,0.040,0.030,0.008,2.19,56,28,2.75,115.09,24.45
MAYO,27,18,0.048,0.039,0.007,2.36,43,28,1.27,145.16,24.44
MAYO,27,19,0.038,0.033,0.010,2.49,46,26,1.81,97.79,30.07
MAYO,27,20,0.041,0.008,0.006,1.88,53,24,4.81,170.23,37.03
MAYO,27,21,0.039,0.024,0.008,2.43,66,20,3.65,117.90,60.24
MAYO,27,22,0.030,0.018,0.010,2.22,40,19,1.39,60.84,66.51
MAYO,27,23,0.029,0.011,0.008,2.00,30,19,1.63,126.51,62.82
MAYO,28,0,0.026,0.009,0.007,1.93,31,19,3.36,97.13,67.98
MAYO,28,1,0.030,0.008,0.005,1.89,19,18,2.88,84.63,67.84
MAYO,28,2,0.033,0.033,0.005,2.25,25,18,3.12,84.06,67.73
MAYO,28,3,0.035,0.012,0.003,1.86,24,17,2.91,84.10,70.09
MAYO,28,4,0.020,0.009,0.004,1.88,30,17,2.51,124.76,82.23
MAYO,28,5,0.019,0.008,0.004,1.89,27,16,2.86,104.68,87.26
MAYO,28,6,0.019,0.007,0.004,1.92,27,16,1.55,89.69,89.86
MAYO,28,7,0.015,0.007,0.006,2.00,32,16,1.44,118.79,88.93
MAYO,28,8,0.018,0.007,0.006,2.07,24,19,1.29,75.28,81.96
MAYO,28,9,0.023,0.007,0.004,2.02,27,22,1.76,85.19,66.97
MAYO,28,10,0.034,0.007,0.004,2.01,29,24,1.78,114.35,55.64
MAYO,28,11,0.043,0.007,0.004,2.03,32,26,1.68,153.73,46.02
MAYO,28,12,0.050,0.007,0.004,2.08,47,27,1.67,262.82,42.30
MAYO,28,13,0.055,0.007,0.004,2.08,53,28,2.79,276.16,35.90
MAYO,28,14,0.060,0.007,0.004,2.02,50,29,2.99,263.65,33.08
MAYO,28,15,0.063,0.007,0.004,2.03,54,29,3.08,280.41,31.22
MAYO,28,16,0.060,0.007,0.004,1.97,62,30,3.36,257.02,27.64
MAYO,28,17,0.055,0.007,0.004,1.93,69,28,4.80,170.71,32.55
MAYO,28,18,0.048,0.007,0.004,1.88,72,25,5.83,159.93,37.59
MAYO,28,19,0.042,0.006,0.004,1.87,65,24,5.40,165.23,39.03
MAYO,28,20,0.035,0.007,0.005,1.92,56,23,3.04,152.91,43.81
MAYO,28,21,0.030,0.007,0.008,2.10,81,21,2.13,120.23,51.41
MAYO,28,22,0.028,0.007,0.006,1.96,65,20,1.52,143.04,53.74
MAYO,28,23,0.028,0.007,0.006,1.99,62,20,1.83,145.18,57.80
