DATOS HORARIOS 2023_NATIVITAS,,,,,,,,,,,
NOTA: LOS DATOS SON PREVALIDADOS,,,,,,,,,,,
,,,,,,,,,,,
MES,DIA,HORA,O3 [ppm],SO2 [ppm],NO2 [ppm],CO [ppm],PM10 [µg/m³],TEMP,WS,WD,HR
MARZO,14,15,0.056,0.006,0.003,0.96,46,28,4.48,275.43,17.78
MARZO,14,16,0.058,0.006,0.003,0.95,42,28,3.47,263.09,18.05
MARZO,14,17,0.056,0.006,0.003,0.92,53,28,3.02,258.06,19.40
MARZO,14,18,0.049,0.006,0.003,0.90,53,27,3.76,225.06,17.95
MARZO,14,19,0.041,0.006,0.003,0.90,84,24,5.23,180.99,24.44
MARZO,14,20,0.032,0.006,0.005,0.92,80,21,3.54,163.12,28.84
MARZO,14,21,0.029,0.006,0.005,0.93,62,20,3.03,143.19,32.37
MARZO,14,22,NA,0.007,0.008,1.03,57,19,2.62,120.56,35.41
MARZO,14,23,0.043,0.006,0.008,1.01,58,17,1.47,138.75,37.39
MARZO,15,0,0.040,0.006,0.010,0.95,57,17,2.42,105.81,38.92
MARZO,15,1,0.028,0.006,0.007,0.92,34,17,2.87,101.46,39.68
MARZO,15,2,0.032,0.006,0.009,0.92,30,16,2.80,117.98,43.61
MARZO,15,3,0.040,0.007,0.007,0.91,33,15,3.36,105.07,49.19
MARZO,15,4,0.028,0.008,0.006,0.89,41,15,3.97,83.74,59.06
MARZO,15,5,0.028,0.006,0.004,0.88,33,14,5.10,98.10,61.98
MARZO,15,6,0.029,0.006,0.004,0.88,27,14,5.46,89.88,62.71
MARZO,15,7,0.022,0.007,0.007,1.04,27,14,3.66,91.32,62.08
MARZO,15,8,0.023,0.007,0.010,1.06,53,14,2.99,117.38,60.78
MARZO,15,9,0.023,0.007,0.009,1.09,67,17,3.64,110.44,54.13
MARZO,15,10,0.028,0.007,0.007,1.05,56,20,3.39,104.74,44.88
MARZO,15,11,0.035,0.007,0.005,0.99,44,22,2.89,128.02,36.64
MARZO,15,12,0.041,0.007,0.004,0.98,44,23,2.20,135.82,33.67
MARZO,15,13,0.047,0.006,0.002,0.95,39,26,2.26,173.11,28.24
MARZO,15,14,0.049,0.006,0.003,0.96,30,27,2.29,186.19,24.75
MARZO,15,15,0.052,0.006,0.003,0.99,41,26,2.49,232.00,23.54
MARZO,15,16,0.041,0.006,0.002,0.91,138,24,6.30,170.94,29.47
MARZO,15,17,0.038,0.005,0.003,0.90,79,23,5.35,185.86,26.46
MARZO,15,18,0.038,0.005,0.004,0.98,191,20,5.41,255.13,34.88
MARZO,15,19,0.036,0.008,0.006,1.12,82,17,4.67,228.61,48.63
MARZO,15,20,0.033,0.030,0.006,1.28,46,17,4.14,75.69,51.77
MARZO,15,21,0.028,0.010,0.006,1.03,39,17,3.73,108.09,49.15
MARZO,15,22,0.029,0.007,0.006,0.99,56,17,4.04,101.25,51.67
MARZO,15,23,0.030,0.006,0.005,1.00,34,16,3.14,127.62,52.02
MARZO,16,0,0.031,0.006,0.003,0.93,25,16,3.49,201.24,57.07
MARZO,16,1,0.028,0.006,0.003,0.90,39,14,2.77,242.59,66.09
MARZO,16,2,0.024,0.006,0.006,0.92,36,13,1.73,180.80,71.14
MARZO,16,3,0.031,0.006,0.006,0.92,26,13,1.63,77.38,70.54
MARZO,16,4,0.029,0.006,0.005,0.90,24,13,2.91,106.86,68.50
MARZO,16,5,0.031,0.006,0.006,0.90,30,12,1.86,83.76,69.14
MARZO,16,6,0.021,0.006,0.008,0.93,27,12,2.50,127.16,70.70
MARZO,16,7,0.012,0.006,0.008,0.99,26,11,1.60,135.50,73.62
MARZO,16,8,0.008,0.006,0.012,1.19,39,13,1.20,126.60,70.45
MARZO,16,9,0.019,0.006,0.008,1.07,63,17,1.60,145.00,57.22
MARZO,16,10,0.029,0.006,0.006,1.05,50,21,1.66,223.86,45.40
MARZO,16,11,0.036,0.006,0.004,1.01,32,22,2.63,265.42,38.80
MARZO,16,12,0.042,0.006,0.003,0.96,26,23,3.27,262.85,32.82
MARZO,16,13,0.042,0.005,0.003,0.97,31,24,4.66,259.57,26.27
MARZO,16,14,0.044,0.005,0.003,0.98,39,25,4.40,246.92,22.83
MARZO,16,15,0.050,0.005,0.003,0.94,33,26,3.90,253.65,23.33
MARZO,16,16,0.048,0.005,0.004,0.98,29,27,3.79,274.11,20.70
MARZO,16,17,0.045,0.005,0.003,0.94,30,27,4.18,270.32,17.86
MARZO,16,18,0.045,0.005,0.003,0.93,27,26,3.15,258.45,16.98
MARZO,16,19,0.040,0.005,0.004,0.99,44,24,3.73,212.23,21.61
MARZO,16,20,0.031,0.005,0.005,0.97,170,20,4.29,168.27,38.59
MARZO,16,21,0.026,0.006,0.007,1.09,97,19,3.18,177.18,42.85
MARZO,16,22,0.028,0.006,0.008,1.10,103,18,1.65,136.93,42.40
MARZO,16,23,0.024,0.007,0.007,1.05,109,17,1.23,171.39,44.91
MARZO,17,0,0.025,0.006,0.004,0.95,95,16,1.71,208.29,47.31
MARZO,17,1,0.022,0.006,0.006,0.94,73,15,1.58,198.83,50.29
MARZO,17,2,0.024,0.006,0.004,0.91,87,15,2.17,219.96,53.33
MARZO,17,3,0.024,0.005,0.003,0.90,88,14,2.13,265.62,55.51
MARZO,17,4,0.021,0.006,0.004,0.90,100,13,2.00,270.66,59.09
MARZO,17,5,0.016,0.006,0.005,0.93,92,13,1.43,260.18,61.46
MARZO,17,6,0.011,0.006,0.008,0.99,85,12,0.97,221.43,61.34
MARZO,17,7,0.008,0.006,0.010,1.17,142,12,1.62,197.23,64.30
MARZO,17,8,0.011,0.006,0.009,1.25,138,14,1.93,245.59,62.33
MARZO,17,9,0.013,0.006,0.012,1.41,109,19,1.83,288.87,51.66
MARZO,17,10,0.020,0.006,0.008,1.26,88,21,2.15,294.41,43.75
MARZO,17,11,0.032,0.006,0.004,1.04,72,23,2.82,273.13,39.54
MARZO,17,12,0.037,0.006,0.003,1.02,44,24,2.89,246.25,33.95
MARZO,17,13,0.039,0.005,0.003,1.01,32,24,3.38,272.82,29.94
MARZO,17,14,0.042,0.005,0.003,0.99,27,26,3.05,230.18,26.68
MARZO,17,15,0.043,0.005,0.003,1.00,36,26,3.39,258.63,24.28
MARZO,17,16,0.047,0.005,0.002,0.96,36,27,3.09,242.10,20.20
MARZO,17,17,0.049,0.005,0.002,0.96,36,27,3.14,244.97,19.57
MARZO,17,18,0.050,0.005,0.003,0.96,42,26,2.98,236.88,19.50
MARZO,17,19,0.044,0.005,0.004,1.04,50,25,3.23,249.61,21.08
MARZO,17,20,0.030,0.005,0.009,1.24,56,23,2.95,250.13,22.82
MARZO,17,21,0.028,0.005,0.010,1.23,72,21,2.58,238.91,24.85
MARZO,17,22,0.029,0.006,0.005,1.05,69,20,3.42,232.79,31.35
MARZO,17,23,0.028,0.005,0.004,1.02,69,19,2.92,236.25,37.73
MARZO,18,0,0.027,0.006,0.004,0.99,43,19,2.66,236.62,40.34
MARZO,18,1,0.025,0.006,0.004,0.97,37,18,2.29,275.87,42.45
MARZO,18,2,0.026,0.006,0.005,0.95,28,17,2.22,252.40,42.68
MARZO,18,3,0.023,0.006,0.005,0.93,33,16,1.92,258.28,45.35
MARZO,18,4,0.022,0.006,0.004,0.92,26,15,2.27,259.96,47.05
MARZO,18,5,0.017,0.006,0.006,0.94,32,14,1.26,270.20,49.26
MARZO,18,6,0.014,0.006,0.007,0.98,30,13,1.02,247.27,50.91
MARZO,18,7,0.011,0.006,0.010,1.17,38,12,1.16,256.86,52.12
MARZO,18,8,0.010,0.006,0.012,1.48,61,15,1.23,292.24,50.71
MARZO,18,9,0.020,0.006,0.009,1.22,57,19,1.82,291.87,42.25
MARZO,18,10,0.025,0.006,0.008,1.14,50,21,2.49,279.24,38.11
MARZO,18,11,0.035,0.006,0.004,1.02,42,23,2.43,247.43,34.27
MARZO,18,12,0.037,0.006,0.003,0.97,87,24,3.36,241.87,32.41
MARZO,18,13,0.037,0.006,0.003,1.00,34,25,3.60,274.56,29.23
MARZO,18,14,0.039,0.006,0.003,0.99,152,26,3.63,248.79,24.41
MARZO,18,15,0.041,0.006,0.003,0.99,54,26,3.99,255.39,23.06
MARZO,18,16,0.041,0.006,0.003,1.01,52,26,4.46,260.19,21.95
MARZO,18,17,0.039,0.006,0.003,1.01,84,26,4.94,254.50,22.18
MARZO,18,18,0.036,0.006,0.003,1.00,107,25,4.28,231.32,24.53
MARZO,18,19,0.032,0.006,0.004,1.00,103,23,3.80,225.12,27.42
MARZO,18,20,0.028,0.006,0.004,1.01,86,22,4.45,237.92,27.49
MARZO,18,21,0.022,0.006,0.005,1.05,59,20,3.24,209.49,31.63
MARZO,18,22,0.017,0.007,0.009,1.15,73,18,1.84,198.52,36.20
MARZO,18,23,0.017,0.007,0.011,1.23,92,17,0.97,192.12,39.13
MARZO,19,0,0.018,0.006,0.006,1.11,62,16,1.21,149.27,41.40
MARZO,19,1,NA,0.007,0.010,1.24,45,15,1.52,158.06,44.55
MARZO,19,2,NA,0.007,0.007,0.99,41,14,3.25,85.71,55.36
MARZO,19,3,0.021,0.006,0.005,1.00,32,12,3.85,106.48,66.00
MARZO,19,4,0.023,0.006,0.004,0.97,37,11,4.77,105.82,70.64
MARZO,19,5,0.025,0.005,0.003,0.96,30,10,4.20,94.50,71.28
MARZO,19,6,0.025,0.006,0.003,0.95,24,10,3.72,92.53,67.39
MARZO,19,7,0.021,0.005,0.004,1.00,26,9,3.65,99.47,70.33
MARZO,19,8,0.021,0.005,0.004,1.03,32,10,3.69,97.97,68.18
MARZO,19,9,0.026,0.005,0.004,1.07,31,13,4.71,100.32,60.20
MARZO,19,10,0.030,0.006,0.004,1.09,34,15,4.94,93.94,55.12
MARZO,19,11,0.034,0.007,0.004,1.10,35,18,3.83,92.91,48.42
MARZO,19,12,0.035,0.010,0.004,1.04,27,21,2.61,110.95,37.93
MARZO,19,13,0.040,0.009,0.003,1.01,32,23,2.75,137.26,30.89
MARZO,19,14,0.041,0.006,0.002,0.97,17,24,2.73,169.25,25.85
MARZO,19,15,0.044,0.006,0.003,1.02,22,25,2.61,183.91,23.10
MARZO,19,16,0.046,0.006,0.002,0.98,20,26,2.00,209.96,21.75
MARZO,19,17,0.043,0.005,0.003,1.01,25,26,3.39,268.68,18.92
MARZO,19,18,0.042,0.005,0.003,0.99,33,26,3.27,265.80,18.82
MARZO,19,19,0.038,0.005,0.004,1.02,44,24,3.56,263.29,19.51
MARZO,19,20,0.029,0.006,0.007,1.19,42,21,2.65,259.47,20.20
MARZO,19,21,0.034,0.007,0.006,1.11,105,18,4.53,121.08,32.52
MARZO,19,22,0.033,0.025,0.008,1.04,129,14,5.34,80.65,47.59
MARZO,19,23,0.030,0.009,0.004,0.99,64,12,4.81,88.05,53.28
MARZO,20,0,0.029,0.017,0.006,0.98,45,11,5.03,86.96,58.07
MARZO,20,1,0.026,0.029,0.008,0.95,46,10,4.66,83.09,61.88
MARZO,20,2,0.027,0.008,0.003,0.95,19,9,4.25,93.26,62.95
MARZO,20,3,0.026,0.006,0.002,0.95,16,8,4.13,96.25,65.78
MARZO,20,4,0.025,0.006,0.002,0.94,14,8,3.88,100.97,68.63
MARZO,20,5,0.022,0.005,0.003,0.95,16,7,3.45,109.31,71.65
MARZO,20,6,0.020,0.005,0.004,0.96,11,6,3.47,99.15,73.72
MARZO,20,7,0.017,0.005,0.005,1.03,26,6,3.10,97.81,75.94
MARZO,20,8,0.021,0.006,0.005,1.05,25,8,3.72,105.25,71.53
MARZO,20,9,0.024,0.005,0.004,1.05,36,11,4.34,93.44,61.89
MARZO,20,10,0.029,0.005,0.004,1.09,43,14,4.23,94.11,52.55
MARZO,20,11,0.032,0.006,0.003,1.05,50,17,3.51,107.31,44.30
MARZO,20,12,0.037,0.014,0.004,1.02,48,20,2.43,131.30,35.64
MARZO,20,13,0.043,0.008,0.003,1.02,36,23,1.93,223.82,27.85
MARZO,20,14,0.048,0.006,0.003,1.06,27,24,2.35,226.08,23.92
MARZO,20,15,0.047,0.006,0.003,1.02,27,26,3.68,253.47,19.87
MARZO,20,16,0.050,0.006,0.003,1.00,40,27,3.59,255.92,18.33
MARZO,20,17,0.049,0.005,0.003,0.99,50,26,4.95,265.37,14.77
MARZO,20,18,0.050,0.006,0.003,1.01,37,26,4.39,271.88,14.17
MARZO,20,19,0.046,0.005,0.005,1.04,57,24,3.64,263.63,13.82
MARZO,20,20,0.031,0.006,0.010,1.29,58,21,2.35,264.82,16.22
MARZO,20,21,0.021,0.006,0.010,1.30,75,19,1.71,222.91,19.74
MARZO,20,22,0.026,0.006,0.006,1.16,73,18,2.36,205.84,21.85
MARZO,20,23,0.019,0.006,0.010,1.23,59,16,1.15,230.77,23.33
MARZO,21,0,0.025,0.006,0.009,1.20,51,15,1.09,267.01,26.28
MARZO,21,1,0.019,0.006,0.011,1.15,49,14,1.08,159.30,28.60
MARZO,21,2,0.017,0.006,0.010,1.02,38,13,1.82,312.00,29.80
MARZO,21,3,0.017,0.006,0.010,1.00,35,13,2.03,297.33,30.35
MARZO,21,4,0.017,0.006,0.011,1.00,35,12,1.21,229.37,32.96
MARZO,21,5,0.017,0.007,0.012,1.03,37,11,1.19,201.37,35.19
MARZO,21,6,0.019,0.008,0.014,1.11,61,11,1.10,257.74,36.31
MARZO,21,7,0.023,0.007,0.013,1.42,59,10,1.04,249.23,39.00
MARZO,21,8,0.017,0.008,0.014,2.41,76,14,1.21,287.83,39.92
MARZO,21,9,0.020,0.007,0.014,1.87,99,19,1.62,275.78,30.97
MARZO,21,10,0.032,0.006,0.006,1.11,65,21,1.78,271.23,28.59
MARZO,21,11,0.038,0.006,0.003,1.02,36,23,1.80,216.10,27.29
MARZO,21,12,0.041,0.006,0.002,0.98,32,24,2.31,208.55,22.69
MARZO,21,13,0.043,0.006,0.002,0.94,29,26,2.89,194.09,17.10
MARZO,21,14,0.045,0.005,0.002,0.97,29,27,3.57,234.80,12.61
MARZO,21,15,0.048,0.005,0.003,0.98,31,28,3.77,266.27,11.74
MARZO,21,16,0.048,0.005,0.003,0.97,21,29,3.46,277.26,10.92
MARZO,21,17,0.048,0.006,0.003,0.97,26,29,3.36,288.45,10.62
MARZO,21,18,0.044,0.006,0.004,1.02,27,28,3.14,285.82,10.72
MARZO,21,19,0.042,0.006,0.008,1.24,34,26,2.72,303.64,12.14
MARZO,21,20,0.015,0.006,0.021,1.90,54,23,1.12,308.31,14.05
MARZO,21,21,0.008,0.007,0.023,3.35,101,21,0.97,268.75,16.39
MARZO,21,22,0.011,0.007,0.020,2.69,160,19,1.12,226.23,20.43
MARZO,21,23,0.018,0.006,0.015,1.56,133,19,1.26,266.31,21.75
MARZO,22,0,0.021,0.006,0.010,1.19,67,17,1.45,273.62,22.84
MARZO,22,1,0.013,0.006,0.012,1.25,78,16,0.96,145.39,26.68
MARZO,22,2,NA,0.008,0.015,1.25,95,14,1.55,105.57,30.47
MARZO,22,3,NA,0.009,0.015,1.30,85,13,0.96,143.47,32.20
MARZO,22,4,0.035,0.008,0.014,1.23,81,12,0.97,154.39,31.86
MARZO,22,5,0.021,0.007,0.013,1.28,73,12,0.97,147.16,34.32
MARZO,22,6,0.018,0.007,0.010,1.33,79,11,0.97,264.93,33.61
MARZO,22,7,0.013,0.008,0.013,1.57,82,11,1.04,190.62,38.25
MARZO,22,8,0.021,0.007,0.013,2.39,118,15,0.97,210.30,40.08
MARZO,22,9,0.018,0.008,0.021,2.01,114,20,1.16,281.72,31.48
MARZO,22,10,0.032,0.008,0.013,1.36,99,22,2.10,262.67,26.56
MARZO,22,11,0.048,0.007,0.006,1.15,66,25,2.11,278.41,24.73
MARZO,22,12,0.054,0.006,0.004,1.09,47,26,2.45,243.39,23.03
MARZO,22,13,0.062,0.007,0.004,1.10,44,28,2.59,246.91,19.31
MARZO,22,14,0.067,0.007,0.004,1.11,33,29,2.08,236.63,16.87
MARZO,22,15,0.066,0.006,0.003,1.02,40,30,2.77,163.62,14.95
MARZO,22,16,0.063,0.009,0.003,1.01,43,30,2.39,169.19,13.09
MARZO,22,17,0.062,0.008,0.003,0.99,33,31,1.92,185.95,12.78
MARZO,22,18,0.062,0.006,0.002,0.97,34,30,2.05,150.06,13.16
MARZO,22,19,0.055,0.007,0.007,1.24,56,28,2.28,272.67,14.17
MARZO,22,20,0.026,0.007,0.022,1.76,82,25,1.66,301.43,16.69
MARZO,22,21,0.009,0.007,0.030,3.08,122,23,0.96,235.69,18.88
MARZO,22,22,0.036,0.007,0.016,2.00,179,22,2.25,187.70,23.27
MARZO,22,23,0.049,0.028,0.010,1.18,93,21,2.12,108.06,27.42
MARZO,23,0,0.027,0.015,0.010,1.24,65,20,1.07,201.68,28.80
MARZO,23,1,0.013,0.010,0.014,1.39,67,19,1.23,199.87,31.91
MARZO,23,2,0.012,0.007,0.013,1.28,85,18,0.97,217.70,33.73
MARZO,23,3,0.010,0.009,0.016,1.34,74,17,1.03,214.95,36.71
MARZO,23,4,0.010,0.009,0.013,1.28,74,16,1.00,244.33,37.98
MARZO,23,5,0.011,0.009,0.014,1.18,65,15,1.16,270.83,40.18
MARZO,23,6,0.014,0.008,0.014,1.21,64,14,1.42,240.14,42.19
MARZO,23,7,0.015,0.007,0.014,1.46,66,14,1.87,250.17,42.60
MARZO,23,8,0.013,0.007,0.015,1.94,97,16,0.98,206.74,41.20
MARZO,23,9,0.020,0.007,0.013,1.66,126,22,1.22,229.80,33.06
MARZO,23,10,0.035,0.006,0.005,1.15,76,24,2.31,257.40,31.46
MARZO,23,11,0.045,0.006,0.004,1.11,47,25,2.86,278.68,27.88
MARZO,23,12,0.052,0.006,0.003,1.07,38,27,3.10,267.67,25.02
MARZO,23,13,0.050,0.006,0.003,1.12,41,28,2.95,242.94,22.47
MARZO,23,14,0.052,0.007,0.003,1.08,37,29,3.01,252.95,20.86
MARZO,23,15,0.056,0.006,0.002,1.06,42,30,2.68,222.71,20.35
MARZO,23,16,0.054,0.007,0.003,1.07,42,30,3.00,230.17,18.66
MARZO,23,17,0.055,0.007,0.003,1.03,51,31,2.62,250.07,17.51
MARZO,23,18,0.055,0.007,0.004,1.08,87,29,2.47,269.44,17.68
MARZO,23,19,0.051,0.007,0.006,1.23,52,27,1.52,268.21,19.27
MARZO,23,20,0.036,0.006,0.011,1.35,67,25,2.01,257.85,22.94
MARZO,23,21,0.037,0.006,0.009,1.29,84,24,2.74,256.66,26.03
MARZO,23,22,0.039,0.006,0.005,1.10,95,24,4.03,241.13,27.44
MARZO,23,23,0.035,0.006,0.003,1.02,86,22,3.30,252.98,30.01
MARZO,24,0,0.031,0.006,0.005,1.05,48,20,1.85,296.70,31.73
MARZO,24,1,0.032,0.006,0.004,1.01,53,20,3.00,279.23,33.13
MARZO,24,2,0.030,0.006,0.005,1.01,45,19,2.27,234.76,34.37
MARZO,24,3,0.030,0.006,0.003,0.98,49,18,2.02,229.42,37.07
MARZO,24,4,0.028,0.006,0.003,0.97,34,17,1.81,227.46,40.24
MARZO,24,5,0.024,0.006,0.005,1.00,38,16,1.52,231.90,42.31
MARZO,24,6,0.021,0.006,0.006,1.04,38,15,1.93,274.42,44.84
MARZO,24,7,0.011,0.006,0.012,1.27,44,14,1.52,268.61,46.39
MARZO,24,8,0.010,0.006,0.013,1.62,77,17,1.52,247.15,45.61
MARZO,24,9,0.016,0.007,0.013,1.61,83,21,1.99,287.35,35.24
MARZO,24,10,0.036,0.006,0.005,1.14,70,23,2.97,259.57,27.62
MARZO,24,11,0.041,0.006,0.003,1.07,44,25,3.80,266.03,22.64
MARZO,24,12,0.044,0.006,0.003,1.06,32,26,3.89,266.04,19.64
MARZO,24,13,0.045,0.006,0.003,1.08,37,27,4.22,268.72,17.66
MARZO,24,14,0.045,0.006,0.003,1.09,44,28,4.60,259.60,15.87
MARZO,24,15,0.047,0.006,0.003,1.04,56,29,4.50,258.22,15.17
MARZO,24,16,0.047,0.006,0.003,1.05,51,29,4.43,263.28,14.12
MARZO,24,17,0.049,0.006,0.003,1.03,52,29,4.26,276.31,13.47
MARZO,24,18,0.053,0.007,0.004,1.07,48,29,4.03,275.14,14.45
MARZO,24,19,0.042,0.006,0.007,1.18,67,27,4.00,276.69,14.56
MARZO,24,20,0.022,0.006,0.014,1.39,61,25,3.39,286.53,15.16
MARZO,24,21,0.016,0.007,0.016,1.49,83,22,1.26,229.58,17.31
MARZO,24,22,0.015,0.006,0.016,1.64,104,21,1.30,235.29,19.24
MARZO,24,23,0.017,0.007,0.018,1.75,105,20,0.96,263.27,20.74
MARZO,25,0,0.024,0.006,0.010,1.25,82,19,2.14,281.19,23.39
MARZO,25,1,0.016,0.008,0.018,1.23,82,19,2.32,292.02,22.59
MARZO,25,2,0.024,0.008,0.015,1.18,78,18,1.79,270.82,23.18
MARZO,25,3,0.034,0.006,0.008,1.11,68,16,1.70,251.68,27.60
MARZO,25,4,0.030,0.006,0.004,1.04,47,16,1.52,263.91,29.34
MARZO,25,5,0.020,0.006,0.010,1.10,41,15,1.31,295.21,30.77
MARZO,25,6,0.016,0.007,0.014,1.15,58,14,1.12,266.12,33.88
MARZO,25,7,0.019,0.010,0.015,1.35,64,13,1.13,174.77,37.24
MARZO,25,8,0.017,0.010,0.016,1.42,126,16,1.15,144.34,35.34
MARZO,25,9,0.036,0.019,0.012,1.27,149,21,1.02,160.20,28.82
MARZO,25,10,0.047,0.015,0.009,1.22,108,24,1.32,225.83,23.00
MARZO,25,11,0.054,0.008,0.007,1.19,74,26,1.64,231.51,18.86
MARZO,25,12,0.050,0.007,0.003,1.05,44,28,2.74,247.86,15.65
MARZO,25,13,0.051,0.006,0.003,1.09,35,28,2.47,260.35,14.67
MARZO,25,14,0.052,0.006,0.003,1.07,36,30,3.44,250.98,14.71
MARZO,25,15,0.055,0.007,0.003,1.07,37,30,3.10,222.43,14.39
MARZO,25,16,0.054,0.008,0.003,1.05,43,30,3.49,254.09,13.66
MARZO,25,17,0.055,0.007,0.002,1.01,48,31,2.66,229.22,13.78
MARZO,25,18,0.050,0.007,0.004,1.05,43,29,2.88,267.90,12.82
MARZO,25,19,0.048,0.007,0.006,1.15,48,28,2.04,264.15,13.99
MARZO,25,20,0.037,0.007,0.010,1.32,83,26,1.47,224.33,17.91
MARZO,25,21,0.036,0.007,0.009,1.30,99,24,2.65,233.68,18.19
MARZO,25,22,0.034,0.007,0.005,1.10,80,23,3.65,246.45,18.67
MARZO,25,23,0.029,0.006,0.006,1.11,62,21,2.42,242.58,22.01
MARZO,26,0,0.026,0.007,0.007,1.12,50,20,2.01,262.76,25.63
MARZO,26,1,0.021,0.006,0.011,1.21,48,19,1.17,251.45,26.74
MARZO,26,2,0.018,0.007,0.012,1.29,58,18,1.62,195.02,29.49
MARZO,26,3,0.027,0.007,0.006,1.05,69,17,2.02,220.35,31.63
MARZO,26,4,0.028,0.007,0.004,1.04,41,17,1.95,277.83,31.81
MARZO,26,5,0.024,0.006,0.006,1.08,42,15,1.75,266.95,35.14
MARZO,26,6,0.023,0.007,0.006,1.11,43,14,1.39,264.71,38.59
MARZO,26,7,0.020,0.006,0.007,1.19,48,14,1.14,228.91,40.74
MARZO,26,8,0.025,0.007,0.007,1.31,63,17,0.97,233.52,38.43
MARZO,26,9,0.032,0.007,0.006,1.24,53,22,1.34,269.36,31.83
MARZO,26,10,0.048,0.007,0.008,1.28,56,24,1.71,248.41,26.15
MARZO,26,11,0.045,0.007,0.003,1.15,42,26,2.33,269.88,23.06
MARZO,26,12,0.049,0.006,0.003,1.12,34,27,2.37,261.33,20.39
MARZO,26,13,0.047,0.006,0.003,1.09,33,28,3.84,264.76,16.54
MARZO,26,14,0.050,0.006,0.002,1.06,54,29,4.46,267.55,13.61
MARZO,26,15,0.051,0.006,0.003,1.07,56,30,4.67,263.14,11.58
MARZO,26,16,0.052,0.006,0.002,1.03,69,31,4.11,251.33,12.98
MARZO,26,17,0.052,0.006,0.002,1.01,57,30,4.10,254.28,12.96
MARZO,26,18,0.051,0.006,0.004,1.06,46,30,3.64,280.88,12.42
MARZO,26,19,0.044,0.006,0.007,1.16,43,28,3.82,297.19,12.26
MARZO,26,20,0.032,0.006,0.011,1.31,60,25,2.58,268.34,15.62
MARZO,26,21,0.022,0.007,0.014,1.49,86,24,1.84,234.88,18.59
MARZO,26,22,0.019,0.007,0.014,1.48,107,21,1.23,216.97,20.04
MARZO,26,23,0.025,0.007,0.010,1.30,84,21,1.94,281.00,22.07
MARZO,27,0,0.023,0.007,0.010,1.32,79,19,1.62,242.78,23.11
MARZO,27,1,0.025,0.006,0.007,1.07,88,19,1.85,293.01,24.32
MARZO,27,2,0.021,0.006,0.008,1.07,48,17,1.32,268.21,26.30
MARZO,27,3,0.022,0.007,0.007,1.05,39,17,2.18,257.06,29.23
MARZO,27,4,0.025,0.006,0.005,1.03,38,15,1.00,261.33,30.65
MARZO,27,5,0.025,0.006,0.004,1.06,31,15,0.97,248.94,31.72
MARZO,27,6,0.023,0.007,0.008,1.20,38,14,0.96,208.29,35.82
MARZO,27,7,0.043,0.009,0.013,1.67,80,12,0.97,148.34,38.24
MARZO,27,8,0.015,0.008,0.015,2.15,116,15,1.15,150.83,36.79
MARZO,27,9,0.026,0.009,0.020,1.64,146,20,0.97,155.82,29.83
MARZO,27,10,0.039,0.008,0.018,1.61,120,24,1.35,260.45,24.37
MARZO,27,11,0.049,0.007,0.006,1.21,75,26,1.82,252.18,18.95
MARZO,27,12,0.055,0.007,0.003,1.14,55,29,2.25,239.35,16.25
MARZO,27,13,0.058,0.007,0.004,1.22,50,29,3.74,286.51,15.06
MARZO,27,14,0.056,0.007,0.004,1.16,45,30,3.47,279.75,15.34
MARZO,27,15,0.056,0.007,0.003,1.07,41,31,3.23,249.03,13.93
MARZO,27,16,0.055,0.007,0.003,1.08,48,32,3.31,273.07,13.49
MARZO,27,17,0.055,0.007,0.003,1.09,48,32,3.65,281.83,13.15
MARZO,27,18,0.052,0.007,0.004,1.09,49,31,3.38,290.59,12.99
MARZO,27,19,0.045,0.007,0.011,1.50,61,29,3.42,305.49,15.57
MARZO,27,20,0.031,0.007,0.013,1.44,80,26,2.74,280.25,18.09
MARZO,27,21,0.020,0.007,0.014,1.44,87,24,2.22,263.75,20.79
MARZO,27,22,0.022,0.007,0.013,1.39,93,22,1.58,257.38,22.45
MARZO,27,23,0.030,0.007,0.007,1.17,75,21,2.37,264.77,25.82
MARZO,28,0,0.028,0.007,0.009,1.13,67,20,3.05,290.09,27.98
MARZO,28,1,0.035,0.007,0.005,1.02,44,20,2.33,261.40,27.94
MARZO,28,2,0.046,0.007,0.005,1.05,44,18,0.97,175.67,29.69
MARZO,28,3,0.035,0.007,0.004,1.02,56,17,1.21,245.21,30.74
MARZO,28,4,0.030,0.007,0.004,1.02,37,16,1.42,224.11,32.51
MARZO,28,5,0.028,0.006,0.005,1.04,39,16,1.43,260.64,33.59
MARZO,28,6,0.017,0.007,0.010,1.14,40,14,1.14,283.79,36.92
MARZO,28,7,0.007,0.007,0.015,1.47,66,13,1.00,248.24,40.37
MARZO,28,8,0.009,0.007,0.017,2.10,103,17,0.96,185.54,36.72
MARZO,28,9,0.077,0.015,0.020,1.66,198,21,1.55,107.20,29.32
MARZO,28,10,0.059,0.016,0.011,1.36,129,25,1.11,191.68,23.22
MARZO,28,11,0.082,0.016,0.009,1.43,94,27,1.27,229.60,18.00
MARZO,28,12,0.097,0.076,0.011,1.46,86,29,1.81,244.97,14.72
MARZO,28,13,0.088,0.047,0.007,1.29,109,30,2.23,197.67,15.31
MARZO,28,14,0.079,0.031,0.005,1.23,81,31,2.42,218.69,16.51
MARZO,28,15,0.075,0.022,0.004,1.17,67,32,2.43,208.25,14.87
