DATOS MÓVILES  DE ACUERDO AL ÍNDICE AIRE Y SALUD_DIF 2023,,,,,,,,,
NOTA: LOS DATOS SON PREVALIDADOS,,,,,,,,,
,,,,,,,,,
MES,DIA,HORA,O3 Horario [ppm],O3 Promedio de 8 hrs. [ppm],SO2 promedio de 24 hrs. [ppm],CO Promedio de 8 hrs. [ppm],PM10 Promedio ponderado  de 12 hrs. [µg/m³],PM2.5 Promedio ponderado  de 12 hrs.  [µg/m³],NO2 Horario [ppm]
FEBRERO,1,0,0.018,0.030,0.009,1.12,71,34,0.014
FEBRERO,1,1,0.018,0.025,0.009,1.13,62,29,0.014
FEBRERO,1,2,0.009,0.019,0.009,1.12,54,26,0.020
FEBRERO,1,3,0.008,0.016,0.009,1.09,54,31,0.019
FEBRERO,1,4,0.013,0.016,0.009,1.03,56,29,0.014
FEBRERO,1,5,0.013,0.015,0.009,1.02,54,29,0.012
FEBRERO,1,6,0.010,0.013,0.009,1.01,49,27,0.015
FEBRERO,1,7,0.005,0.012,0.009,1.02,47,27,0.017
FEBRERO,1,8,0.002,0.010,0.009,1.05,50,29,0.020
FEBRERO,1,9,0.006,0.008,0.009,1.07,55,30,0.019
FEBRERO,1,10,0.017,0.009,0.009,1.09,67,28,0.014
FEBRERO,1,11,0.025,0.011,0.009,1.10,69,28,0.012
FEBRERO,1,12,0.032,0.014,0.009,1.11,86,28,0.013
FEBRERO,1,13,0.041,0.017,0.009,1.12,75,26,0.011
FEBRERO,1,14,0.042,0.021,0.010,1.13,68,22,0.011
FEBRERO,1,15,0.045,0.026,0.010,1.12,86,17,0.011
FEBRERO,1,16,0.048,0.032,0.010,1.10,67,16,0.010
FEBRERO,1,17,0.053,0.038,0.010,1.07,58,18,0.008
FEBRERO,1,18,0.053,0.042,0.010,1.05,59,21,0.008
FEBRERO,1,19,0.037,0.044,0.010,1.05,53,29,0.018
FEBRERO,1,20,0.010,0.041,0.009,1.07,57,38,0.026
FEBRERO,1,21,0.021,0.039,0.009,1.07,76,34,0.013
FEBRERO,1,22,0.023,0.036,0.009,1.06,65,27,0.012
FEBRERO,1,23,0.024,0.034,0.009,1.06,67,27,0.011
FEBRERO,2,0,0.025,0.031,0.009,1.05,57,25,0.010
FEBRERO,2,1,0.025,0.027,0.009,1.04,54,22,0.010
FEBRERO,2,2,0.020,0.023,0.009,1.04,47,22,0.012
FEBRERO,2,3,0.015,0.020,0.009,1.03,40,22,0.014
FEBRERO,2,4,0.006,0.020,0.009,0.99,38,22,0.021
FEBRERO,2,5,0.010,0.019,0.009,0.98,39,25,0.019
FEBRERO,2,6,0.009,0.017,0.009,0.98,41,24,0.020
FEBRERO,2,7,0.006,0.014,0.009,1.00,40,24,0.021
FEBRERO,2,8,0.006,0.012,0.009,1.03,53,27,0.020
FEBRERO,2,9,0.007,0.010,0.009,1.08,69,26,0.022
FEBRERO,2,10,0.022,0.010,0.009,1.09,92,28,0.012
FEBRERO,2,11,0.033,0.012,0.009,1.09,70,24,0.009
FEBRERO,2,12,0.038,0.016,0.009,1.09,58,23,0.008
FEBRERO,2,13,0.041,0.020,0.008,1.09,52,19,0.007
FEBRERO,2,14,0.037,0.024,0.008,1.09,45,16,0.008
FEBRERO,2,15,0.044,0.029,0.008,1.07,41,12,0.007
FEBRERO,2,16,0.046,0.034,0.008,1.04,38,12,0.007
FEBRERO,2,17,0.047,0.039,0.008,0.99,42,11,0.007
FEBRERO,2,18,0.047,0.042,0.008,0.98,64,14,0.009
FEBRERO,2,19,0.028,0.041,0.008,0.99,58,19,0.018
FEBRERO,2,20,0.004,0.037,0.008,1.03,64,27,0.033
FEBRERO,2,21,0.004,0.032,0.008,1.11,91,35,0.032
FEBRERO,2,22,0.007,0.028,0.008,1.15,113,41,0.027
FEBRERO,2,23,0.007,0.024,0.008,1.17,111,35,0.025
FEBRERO,3,0,0.004,0.019,0.008,1.19,95,30,0.026
FEBRERO,3,1,0.013,0.014,0.008,1.21,86,35,0.026
FEBRERO,3,2,0.007,0.009,0.008,1.22,101,36,0.026
FEBRERO,3,3,0.019,0.008,0.009,1.24,89,32,0.013
FEBRERO,3,4,0.020,0.010,0.013,1.20,90,32,0.011
FEBRERO,3,5,0.020,0.012,0.016,1.13,106,38,0.010
FEBRERO,3,6,0.026,0.014,0.017,1.08,86,27,0.008
FEBRERO,3,7,0.026,0.017,0.017,1.07,66,20,0.009
FEBRERO,3,8,0.023,0.019,0.018,1.05,70,19,0.013
FEBRERO,3,9,0.024,0.020,0.020,1.04,67,16,0.012
FEBRERO,3,10,0.027,0.023,0.020,1.03,72,17,0.009
FEBRERO,3,11,0.029,0.024,0.020,1.01,115,18,0.009
FEBRERO,3,12,0.031,0.026,0.020,1.00,149,17,0.009
FEBRERO,3,13,0.034,0.027,0.020,1.02,174,23,0.010
FEBRERO,3,14,0.035,0.029,0.020,1.03,203,22,0.011
FEBRERO,3,15,0.038,0.030,0.020,1.04,177,21,0.011
FEBRERO,3,16,0.040,0.032,0.020,1.04,154,19,0.010
FEBRERO,3,17,0.040,0.034,0.020,1.04,131,19,0.011
FEBRERO,3,18,0.036,0.035,0.020,1.05,114,17,0.012
FEBRERO,3,19,0.029,0.035,0.020,1.05,107,22,0.013
FEBRERO,3,20,0.028,0.035,0.026,1.12,105,22,0.012
FEBRERO,3,21,0.025,0.034,0.030,1.12,116,24,0.012
FEBRERO,3,22,0.027,0.033,0.031,1.11,91,20,0.011
FEBRERO,3,23,0.031,0.032,0.031,1.10,66,15,0.008
FEBRERO,4,0,0.029,0.031,0.031,1.09,50,11,0.008
FEBRERO,4,1,0.029,0.029,0.031,1.08,36,12,0.008
FEBRERO,4,2,0.030,0.028,0.030,1.07,28,9,0.007
FEBRERO,4,3,0.029,0.029,0.029,1.05,22,8,0.007
FEBRERO,4,4,0.029,0.029,0.026,0.98,19,7,0.007
FEBRERO,4,5,0.026,0.029,0.022,0.96,17,8,0.009
FEBRERO,4,6,0.024,0.028,0.021,0.95,18,8,0.011
FEBRERO,4,7,0.014,0.026,0.021,0.96,15,7,0.018
FEBRERO,4,8,0.007,0.023,0.020,0.98,23,10,0.021
FEBRERO,4,9,0.012,0.021,0.018,1.00,38,12,0.019
FEBRERO,4,10,0.026,0.021,0.018,1.02,54,12,0.011
FEBRERO,4,11,0.030,0.021,0.018,1.03,49,11,0.012
FEBRERO,4,12,0.031,0.021,0.018,1.05,49,13,0.013
FEBRERO,4,13,0.038,0.023,0.018,1.07,52,13,0.012
FEBRERO,4,14,0.047,0.026,0.018,1.08,49,14,0.011
FEBRERO,4,15,0.057,0.031,0.019,1.08,48,14,0.010
FEBRERO,4,16,0.061,0.038,0.020,1.08,48,15,0.009
FEBRERO,4,17,0.053,0.043,0.020,1.06,45,15,0.008
FEBRERO,4,18,0.056,0.047,0.020,1.05,41,18,0.008
FEBRERO,4,19,0.042,0.048,0.020,1.05,42,22,0.016
FEBRERO,4,20,0.005,0.045,0.014,1.09,52,27,0.038
FEBRERO,4,21,0.004,0.041,0.010,1.20,77,34,0.035
FEBRERO,4,22,0.005,0.035,0.010,1.40,124,47,0.033
FEBRERO,4,23,0.006,0.029,0.011,1.46,184,54,0.033
FEBRERO,5,0,0.008,0.022,0.011,1.49,224,50,0.025
FEBRERO,5,1,0.010,0.017,0.011,1.51,155,39,0.022
FEBRERO,5,2,0.008,0.011,0.011,1.52,111,32,0.023
FEBRERO,5,3,0.008,0.007,0.011,1.52,93,29,0.020
FEBRERO,5,4,0.006,0.007,0.011,1.47,79,28,0.021
FEBRERO,5,5,0.005,0.007,0.011,1.37,69,24,0.021
FEBRERO,5,6,0.005,0.007,0.011,1.17,67,26,0.020
FEBRERO,5,7,0.005,0.007,0.011,1.10,66,23,0.020
FEBRERO,5,8,0.005,0.007,0.011,1.09,60,21,0.020
FEBRERO,5,9,0.010,0.006,0.011,1.09,62,21,0.018
FEBRERO,5,10,0.017,0.008,0.011,1.09,66,20,0.015
FEBRERO,5,11,0.026,0.010,0.011,1.10,69,19,0.015
FEBRERO,5,12,0.035,0.013,0.011,1.11,64,17,0.013
FEBRERO,5,13,0.040,0.018,0.011,1.12,55,12,0.012
FEBRERO,5,14,0.044,0.023,0.011,1.12,48,12,0.012
FEBRERO,5,15,0.047,0.028,0.010,1.12,51,12,0.010
FEBRERO,5,16,0.046,0.033,0.010,1.11,52,10,0.009
FEBRERO,5,17,0.045,0.038,0.010,1.10,51,10,0.010
FEBRERO,5,18,0.042,0.041,0.010,1.09,48,12,0.011
FEBRERO,5,19,0.036,0.042,0.010,1.08,45,20,0.012
FEBRERO,5,20,0.028,0.041,0.016,1.13,57,33,0.015
FEBRERO,5,21,0.028,0.039,0.026,1.20,65,33,0.014
FEBRERO,5,22,0.027,0.037,0.033,1.21,71,34,0.014
FEBRERO,5,23,0.023,0.034,0.032,1.21,65,31,0.012
FEBRERO,6,0,0.030,0.032,0.032,1.20,63,24,0.009
FEBRERO,6,1,0.025,0.030,0.032,1.19,50,21,0.010
FEBRERO,6,2,0.024,0.028,0.032,1.18,42,18,0.011
FEBRERO,6,3,0.022,0.026,0.032,1.17,36,19,0.010
FEBRERO,6,4,0.020,0.025,0.032,1.11,36,15,0.011
FEBRERO,6,5,0.017,0.024,0.032,1.03,36,15,0.014
FEBRERO,6,6,0.015,0.022,0.032,1.01,37,17,0.016
FEBRERO,6,7,0.008,0.020,0.032,1.01,41,20,0.018
