DATOS MÓVILES  DE ACUERDO AL ÍNDICE AIRE Y SALUD_DIF 2023,,,,,,,,,
NOTA: LOS DATOS SON PREVALIDADOS,,,,,,,,,
,,,,,,,,,
MES,DIA,HORA,O3 Horario [ppm],O3 Promedio de 8 hrs. [ppm],SO2 promedio de 24 hrs. [ppm],CO Promedio de 8 hrs. [ppm],PM10 Promedio ponderado  de 12 hrs. [µg/m³],PM2.5 Promedio ponderado  de 12 hrs.  [µg/m³],NO2 Horario [ppm]
ENERO,1,0,0.011,0.01,0.008,2.66,93,NA,0.017
ENERO,1,1,0.014,0.009,0.008,2.69,109,NA,0.018
ENERO,1,2,0.019,0.009,0.008,2.73,164,NA,0.02
ENERO,1,3,0.012,0.01,0.008,2.7,216,NA,0.019
ENERO,1,4,0.011,0.011,0.009,2.66,187,NA,0.018
ENERO,1,5,0.015,0.012,0.009,2.68,161,NA,0.02
ENERO,1,6,0.015,0.013,0.009,2.71,156,NA,0.019
ENERO,1,7,0.01,0.013,0.009,2.73,156,NA,0.017
ENERO,1,8,0.008,0.013,0.009,2.73,144,NA,0.015
ENERO,1,9,0.009,0.012,0.009,2.73,124,NA,0.012
ENERO,1,10,0.017,0.012,0.009,2.66,106,NA,0.012
ENERO,1,11,0.029,0.014,0.009,2.57,90,NA,0.011
ENERO,1,12,0.035,0.017,0.009,2.49,77,NA,0.009
ENERO,1,13,0.038,0.02,0.009,2.35,63,NA,0.008
ENERO,1,14,0.039,0.023,0.009,2.25,51,NA,0.008
ENERO,1,15,0.039,0.027,0.009,2.16,47,NA,0.007
ENERO,1,16,0.033,0.03,0.009,2.1,40,NA,0.01
ENERO,1,17,0.024,0.032,0.009,2.07,37,NA,0.011
ENERO,1,18,0.015,0.032,0.009,2.06,32,NA,0.011
ENERO,1,19,0.008,0.029,0.009,2.08,27,NA,0.016
ENERO,1,20,NA,NA,0.009,2.12,23,NA,0.019
ENERO,1,21,NA,NA,0.009,2.19,25,NA,0.02
ENERO,1,22,NA,NA,0.009,2.29,25,NA,0.019
ENERO,1,23,NA,NA,0.009,2.34,27,NA,0.017
ENERO,2,0,NA,NA,0.009,2.37,30,NA,0.017
ENERO,2,1,NA,NA,0.009,2.41,32,NA,0.016
ENERO,2,2,NA,NA,0.008,2.43,32,NA,0.015
ENERO,2,3,NA,NA,0.008,2.4,29,NA,0.014
