DATOS MÓVILES  DE ACUERDO AL ÍNDICE AIRE Y SALUD_DIF 2023,,,,,,,,,
NOTA,LOS DATOS SON PREVALIDADOS ,,,,,,,,
,,,,,,,,,
MES,DIA,HORA,O3 Horario [ppm],O3 Promedio de 8 hrs. [ppm],SO2 promedio de 24 hrs. [ppm],CO Promedio de 8 hrs. [ppm],PM10 Promedio ponderado  de 12 hrs. [µg/m³],PM2.5 Promedio ponderado  de 12 hrs.  [µg/m³],NO2 Horario [ppm]
JULIO,1,0,NA,NA,NA,0.602,NA,NA,NA
JULIO,1,1,0.021,NA,NA,0.543,20,12,0.011
JULIO,1,2,0.023,NA,NA,0.513,17,9,0.011
JULIO,1,3,0.02,NA,NA,0.48,18,10,0.012
JULIO,1,4,0.016,NA,NA,0.443,17,11,0.013
JULIO,1,5,0.012,NA,NA,0.416,16,13,0.015
JULIO,1,6,0.011,NA,NA,0.389,17,12,0.015
JULIO,1,7,0.009,NA,NA,0.406,14,15,0.016
JULIO,1,8,0.01,0.015,NA,0.441,15,13,0.016
JULIO,1,9,0.018,0.015,NA,0.468,20,15,0.013
JULIO,1,10,0.023,0.015,NA,0.499,24,16,0.013
JULIO,1,11,0.032,0.017,NA,0.531,27,13,0.011
JULIO,1,12,0.036,0.019,NA,0.557,32,14,0.011
JULIO,1,13,0.04,0.022,NA,0.574,40,8,0.009
JULIO,1,14,0.039,0.026,NA,0.583,77,6,0.01
JULIO,1,15,0.044,0.03,NA,0.557,57,4,0.009
JULIO,1,16,0.051,0.035,NA,0.515,45,3,0.008
JULIO,1,17,0.045,0.039,NA,0.485,33,5,0.009
JULIO,1,18,0.037,0.041,NA,0.456,30,23,0.01
JULIO,1,19,0.028,0.04,NA,0.44,35,25,0.014
JULIO,1,20,0.023,0.038,NA,0.449,26,28,0.017
JULIO,1,21,0.025,0.037,NA,0.486,29,25,0.021
JULIO,1,22,0.021,0.034,NA,0.501,33,26,0.017
JULIO,1,23,0.021,0.031,NA,0.517,28,21,0.016
JULIO,2,0,0.023,0.028,0.009,0.54,28,17,0.016
JULIO,2,1,0.025,0.025,0.009,0.554,27,18,0.015
JULIO,2,2,0.027,0.024,0.009,0.558,25,17,0.014
JULIO,2,3,0.02,0.023,0.009,0.547,24,15,0.016
JULIO,2,4,0.021,0.023,0.009,0.518,19,14,0.014
JULIO,2,5,0.015,0.022,0.009,0.473,21,15,0.017
JULIO,2,6,0.012,0.021,0.009,0.453,22,19,0.019
JULIO,2,7,0.009,0.019,0.009,0.46,28,22,0.02
JULIO,2,8,0.019,0.018,0.009,0.462,31,17,0.014
JULIO,2,9,0.02,0.018,0.009,0.477,30,16,0.016
JULIO,2,10,0.031,0.018,0.009,0.487,33,14,0.011
JULIO,2,11,0.036,0.02,0.009,0.508,27,12,0.012
JULIO,2,12,0.045,0.023,0.009,0.524,31,9,0.01
JULIO,2,13,0.048,0.027,0.009,0.53,27,7,0.01
JULIO,2,14,0.05,0.032,0.009,0.533,23,5,0.01
JULIO,2,15,0.053,0.038,0.009,0.52,24,5,0.01
JULIO,2,16,0.067,0.044,0.01,0.518,26,5,0.009
JULIO,2,17,0.064,0.049,0.01,0.504,25,5,0.011
JULIO,2,18,0.064,0.053,0.011,0.499,24,13,0.011
JULIO,2,19,0.053,0.056,0.011,0.469,23,18,0.011
JULIO,2,20,0.05,0.056,0.011,0.445,35,24,0.01
JULIO,2,21,0.042,0.055,0.011,0.436,69,32,0.012
JULIO,2,22,0.046,0.055,0.011,0.429,43,30,0.009
JULIO,2,23,0.034,0.053,0.01,0.428,30,29,0.012
JULIO,3,0,0.039,0.049,0.01,0.405,24,24,0.009
JULIO,3,1,0.036,0.046,0.01,0.386,20,16,0.01
JULIO,3,2,0.034,0.042,0.01,0.37,16,11,0.009
