DATOS MÓVILES  DE ACUERDO AL ÍNDICE AIRE Y SALUD_DIF 2023,,,,,,,,,
NOTA,LOS DATOS SON PREVALIDADOS ,,,,,,,,
,,,,,,,,,
MES,DIA,HORA,O3 Horario [ppm],O3 Promedio de 8 hrs. [ppm],SO2 promedio de 24 hrs. [ppm],CO Promedio de 8 hrs. [ppm],PM10 Promedio ponderado  de 12 hrs. [µg/m³],PM2.5 Promedio ponderado  de 12 hrs.  [µg/m³],NO2 Horario [ppm]
ABRIL,1,0,0.010,0.001,0.000,NA,78,42,0.031
ABRIL,1,1,0.028,0.005,0.001,NA,86,39,0.016
ABRIL,1,2,0.022,0.007,0.001,NA,66,34,0.020
ABRIL,1,3,0.010,0.009,0.001,NA,55,33,0.027
ABRIL,1,4,0.019,0.011,0.002,NA,53,30,0.019
ABRIL,1,5,0.027,0.014,0.002,0.940,48,27,0.013
ABRIL,1,6,0.011,0.016,0.002,0.936,44,28,0.023
ABRIL,1,7,0.009,0.017,0.003,0.937,44,30,0.025
ABRIL,1,8,0.010,0.017,0.003,0.945,67,28,0.025
ABRIL,1,9,0.032,0.018,0.003,0.950,74,29,0.013
ABRIL,1,10,0.041,0.020,0.004,0.951,65,26,0.012
ABRIL,1,11,0.052,0.025,0.005,0.950,60,28,0.012
ABRIL,1,12,0.063,0.031,0.006,0.954,62,28,0.011
ABRIL,1,13,0.071,0.036,0.006,0.956,62,27,0.009
ABRIL,1,14,0.077,0.044,0.007,0.959,59,21,0.011
ABRIL,1,15,0.075,0.053,0.008,0.957,61,18,0.011
ABRIL,1,16,0.065,0.059,0.008,0.935,66,17,0.011
ABRIL,1,17,0.076,0.065,0.009,0.928,64,18,0.009
ABRIL,1,18,0.079,0.070,0.009,0.922,89,20,0.009
ABRIL,1,19,0.071,0.072,0.010,0.917,89,29,0.011
ABRIL,1,20,0.039,0.069,0.010,0.923,69,36,0.026
ABRIL,1,21,0.024,0.063,0.011,0.944,69,45,0.027
ABRIL,1,22,0.033,0.058,0.011,0.945,97,53,0.012
ABRIL,1,23,0.031,0.052,0.012,0.944,127,52,0.012
ABRIL,2,0,0.029,0.048,0.012,0.942,101,46,0.011
ABRIL,2,1,0.033,0.042,0.012,0.942,79,42,0.009
ABRIL,2,2,0.035,0.037,0.012,0.942,79,42,0.008
ABRIL,2,3,0.035,0.032,0.013,0.939,54,34,0.007
ABRIL,2,4,0.032,0.032,0.013,0.926,50,32,0.008
ABRIL,2,5,0.028,0.032,0.013,0.900,47,32,0.010
ABRIL,2,6,0.024,0.031,0.013,0.897,53,34,0.012
ABRIL,2,7,0.023,0.030,0.013,0.895,54,33,0.013
ABRIL,2,8,0.022,0.029,0.013,0.899,51,31,0.014
ABRIL,2,9,0.028,0.028,0.013,0.905,54,30,0.012
ABRIL,2,10,0.034,0.028,0.012,0.913,60,31,0.011
ABRIL,2,11,0.048,0.030,0.012,0.921,62,27,0.009
ABRIL,2,12,0.058,0.033,0.012,0.925,81,27,0.009
ABRIL,2,13,0.062,0.037,0.012,0.929,105,25,0.009
ABRIL,2,14,0.065,0.042,0.012,0.928,87,18,0.008
ABRIL,2,15,0.067,0.048,0.011,0.927,71,14,0.007
ABRIL,2,16,0.067,0.054,0.011,0.918,66,13,0.007
ABRIL,2,17,0.067,0.058,0.011,0.911,56,12,0.007
ABRIL,2,18,0.064,0.062,0.011,0.900,47,12,0.007
ABRIL,2,19,0.061,0.064,0.011,0.895,39,20,0.009
ABRIL,2,20,0.034,0.061,0.011,0.914,39,28,0.028
ABRIL,2,21,0.022,0.056,0.010,0.937,51,36,0.034
ABRIL,2,22,0.025,0.051,0.010,0.950,62,37,0.026
ABRIL,2,23,0.027,0.046,0.010,0.959,60,36,0.019
ABRIL,3,0,0.029,0.041,0.010,0.967,55,37,0.015
ABRIL,3,1,0.019,0.035,0.010,0.976,53,33,0.022
ABRIL,3,2,0.021,0.030,0.009,0.982,60,34,0.019
ABRIL,3,3,0.040,0.027,0.009,0.982,63,31,0.008
ABRIL,3,4,0.029,0.027,0.009,0.959,51,29,0.011
ABRIL,3,5,0.025,0.027,0.009,0.934,46,30,0.012
ABRIL,3,6,0.021,0.026,0.009,0.920,45,31,0.015
ABRIL,3,7,0.017,0.025,0.009,0.915,47,30,0.018
ABRIL,3,8,0.010,0.023,0.009,0.921,59,29,0.024
ABRIL,3,9,0.023,0.023,0.010,0.928,68,29,0.021
ABRIL,3,10,0.040,0.026,0.010,0.928,70,28,0.012
ABRIL,3,11,0.050,0.027,0.009,0.934,86,26,0.009
ABRIL,3,12,0.055,0.030,0.009,0.937,69,19,0.008
ABRIL,3,13,0.057,0.034,0.009,0.938,64,14,0.008
ABRIL,3,14,0.061,0.039,0.009,0.937,61,11,0.008
ABRIL,3,15,0.065,0.045,0.008,0.933,203,7,0.008
ABRIL,3,16,0.068,0.052,0.008,0.918,150,8,0.007
ABRIL,3,17,0.066,0.058,0.008,0.905,96,17,0.009
ABRIL,3,18,0.068,0.061,0.008,0.900,69,19,0.008
ABRIL,3,19,0.063,0.063,0.008,0.895,53,23,0.011
ABRIL,3,20,0.042,0.061,0.008,0.895,52,30,0.014
ABRIL,3,21,0.045,0.060,0.008,0.898,69,28,0.013
ABRIL,3,22,0.043,0.057,0.008,0.900,56,33,0.011
ABRIL,3,23,0.040,0.054,0.008,0.901,53,37,0.009
ABRIL,4,0,0.038,0.051,0.008,0.903,53,35,0.009
ABRIL,4,1,0.039,0.047,0.008,0.903,64,36,0.008
ABRIL,4,2,0.035,0.043,0.008,0.903,50,34,0.008
ABRIL,4,3,0.032,0.039,0.008,0.901,48,29,0.008
ABRIL,4,4,0.029,0.038,0.008,0.897,52,26,0.008
ABRIL,4,5,0.026,0.035,0.008,0.893,62,25,0.010
ABRIL,4,6,0.022,0.033,0.008,0.890,55,24,0.013
ABRIL,4,7,0.018,0.030,0.008,0.889,48,23,0.015
ABRIL,4,8,0.016,0.027,0.008,0.891,45,24,0.016
ABRIL,4,9,0.020,0.025,0.008,0.895,47,21,0.013
ABRIL,4,10,0.033,0.024,0.008,0.897,50,18,0.009
ABRIL,4,11,0.042,0.026,0.008,0.898,30,15,0.008
ABRIL,4,12,0.049,0.028,0.008,0.899,77,13,0.007
ABRIL,4,13,0.056,0.032,0.008,0.900,60,10,0.007
ABRIL,4,14,0.058,0.036,0.008,0.901,53,10,0.007
ABRIL,4,15,0.062,0.042,0.008,0.899,74,9,0.008
ABRIL,4,16,0.061,0.048,0.008,0.897,68,14,0.008
ABRIL,4,17,0.059,0.053,0.008,0.894,88,16,0.009
ABRIL,4,18,0.058,0.056,0.008,0.893,70,20,0.008
ABRIL,4,19,0.056,0.057,0.008,0.895,113,24,0.011
ABRIL,4,20,0.042,0.056,0.008,0.901,90,33,0.017
ABRIL,4,21,0.037,0.054,0.008,0.905,136,35,0.015
ABRIL,4,22,0.036,0.051,0.008,0.909,101,38,0.013
ABRIL,4,23,0.031,0.048,0.008,0.911,76,36,0.013
ABRIL,5,0,0.030,0.044,0.008,0.912,61,33,0.014
ABRIL,5,1,0.030,0.040,0.008,0.913,58,33,0.015
ABRIL,5,2,0.030,0.036,0.008,0.914,62,36,0.013
ABRIL,5,3,0.033,0.034,0.008,0.911,56,28,0.009
ABRIL,5,4,0.027,0.032,0.008,0.904,46,26,0.010
ABRIL,5,5,0.023,0.030,0.008,0.898,41,25,0.013
ABRIL,5,6,0.019,0.028,0.008,0.896,42,26,0.016
ABRIL,5,7,0.011,0.025,0.008,0.899,44,28,0.022
ABRIL,5,8,0.013,0.023,0.008,0.913,51,26,0.022
ABRIL,5,9,0.025,0.023,0.008,0.918,63,26,0.016
ABRIL,5,10,0.042,0.024,0.008,0.920,96,22,0.009
ABRIL,5,11,0.049,0.026,0.008,0.921,51,20,0.008
ABRIL,5,12,0.057,0.030,0.008,0.923,49,16,0.008
ABRIL,5,13,0.059,0.034,0.008,0.925,44,14,0.008
ABRIL,5,14,0.057,0.039,0.008,0.926,42,14,0.009
ABRIL,5,15,0.059,0.045,0.008,0.923,44,10,0.009
ABRIL,5,16,0.065,0.052,0.008,0.908,73,13,0.009
ABRIL,5,17,0.059,0.056,0.008,0.902,69,17,0.008
ABRIL,5,18,0.059,0.058,0.008,0.899,56,17,0.008
ABRIL,5,19,0.052,0.058,0.008,0.903,47,21,0.013
ABRIL,5,20,0.036,0.056,0.008,0.909,56,30,0.019
ABRIL,5,21,0.029,0.052,0.008,0.917,59,36,0.021
ABRIL,5,22,0.033,0.049,0.008,0.921,62,35,0.016
ABRIL,5,23,0.031,0.045,0.008,0.925,64,31,0.015
ABRIL,6,0,0.028,0.041,0.008,0.930,54,32,0.017
ABRIL,6,1,0.024,0.036,0.008,0.934,52,33,0.017
ABRIL,6,2,0.015,0.031,0.008,0.937,52,33,0.021
ABRIL,6,3,0.020,0.027,0.008,0.933,50,31,0.015
ABRIL,6,4,0.020,0.025,0.008,0.928,44,27,0.015
ABRIL,6,5,0.018,0.024,0.008,0.921,44,27,0.019
ABRIL,6,6,0.019,0.022,0.008,0.919,44,28,0.020
ABRIL,6,7,0.008,0.019,0.008,0.926,47,30,0.026
ABRIL,6,8,0.008,0.017,0.008,0.948,53,32,0.028
ABRIL,6,9,0.020,0.016,0.008,0.964,74,32,0.021
ABRIL,6,10,0.043,0.020,0.008,0.971,84,29,0.014
ABRIL,6,11,0.055,0.024,0.008,0.978,72,31,0.012
ABRIL,6,12,0.062,0.029,0.009,0.985,63,27,0.012
ABRIL,6,13,0.057,0.034,0.009,0.990,58,20,0.010
ABRIL,6,14,0.051,0.038,0.009,0.992,52,14,0.011
ABRIL,6,15,0.051,0.043,0.009,0.986,53,11,0.011
ABRIL,6,16,0.048,0.048,0.009,0.966,65,11,0.012
ABRIL,6,17,0.045,0.051,0.009,0.952,67,15,0.011
ABRIL,6,18,0.043,0.051,0.009,0.946,62,17,0.010
ABRIL,6,19,0.049,0.051,0.009,0.940,57,25,0.009
ABRIL,6,20,0.042,0.048,0.009,0.935,64,32,0.010
ABRIL,6,21,0.038,0.046,0.009,0.931,68,34,0.009
ABRIL,6,22,0.035,0.044,0.009,0.926,60,36,0.010
ABRIL,6,23,0.030,0.041,0.009,0.925,53,38,0.012
ABRIL,7,0,0.023,0.038,0.009,0.926,63,33,0.012
ABRIL,7,1,0.021,0.035,0.009,0.923,56,30,0.011
ABRIL,7,2,0.025,0.033,0.009,0.921,49,25,0.009
ABRIL,7,3,0.025,0.030,0.009,0.919,40,23,0.009
ABRIL,7,4,0.023,0.028,0.009,0.915,36,19,0.009
ABRIL,7,5,0.022,0.026,0.009,0.913,33,20,0.010
ABRIL,7,6,0.020,0.024,0.009,0.912,31,19,0.011
ABRIL,7,7,0.018,0.022,0.009,0.912,29,20,0.013
ABRIL,7,8,0.015,0.021,0.009,0.912,32,19,0.016
ABRIL,7,9,0.025,0.022,0.008,0.915,36,17,0.011
ABRIL,7,10,0.032,0.022,0.008,0.920,39,17,0.009
ABRIL,7,11,0.040,0.024,0.008,0.927,41,15,0.009
ABRIL,7,12,0.047,0.027,0.008,0.935,44,12,0.010
ABRIL,7,13,0.050,0.031,0.008,0.938,43,12,0.008
ABRIL,7,14,0.054,0.035,0.008,0.938,41,9,0.007
ABRIL,7,15,0.055,0.040,0.008,0.933,38,8,0.007
ABRIL,7,16,0.054,0.045,0.008,0.925,41,7,0.008
ABRIL,7,17,0.051,0.048,0.008,0.917,41,7,0.008
ABRIL,7,18,0.047,0.050,0.008,0.912,35,14,0.008
ABRIL,7,19,0.042,0.050,0.008,0.905,37,20,0.009
ABRIL,7,20,0.039,0.049,0.008,0.899,44,25,0.009
ABRIL,7,21,0.039,0.048,0.008,0.899,46,31,0.008
ABRIL,7,22,0.035,0.045,0.008,0.900,43,32,0.008
ABRIL,7,23,0.032,0.042,0.008,0.902,39,29,0.010
ABRIL,8,0,0.033,0.040,0.008,0.901,37,29,0.009
ABRIL,8,1,0.032,0.037,0.008,0.902,33,25,0.008
ABRIL,8,2,0.021,0.034,0.008,0.907,29,24,0.014
ABRIL,8,3,0.018,0.031,0.008,0.910,33,25,0.014
ABRIL,8,4,0.017,0.028,0.008,0.913,35,24,0.014
ABRIL,8,5,0.014,0.025,0.008,0.912,41,25,0.014
ABRIL,8,6,0.014,0.023,0.008,0.913,39,24,0.012
ABRIL,8,7,0.013,0.020,0.008,0.917,32,19,0.013
ABRIL,8,8,0.016,0.018,0.008,0.925,37,16,0.012
ABRIL,8,9,0.023,0.017,0.008,0.933,39,15,0.010
ABRIL,8,10,0.031,0.018,0.008,0.937,42,16,0.010
