DATOS MÓVILES  DE ACUERDO AL ÍNDICE AIRE Y SALUD_DIF 2023,,,,,,,,,
NOTA,LOS DATOS SON PREVALIDADOS ,,,,,,,,
,,,,,,,,,
MES,DIA,HORA,O3 Horario [ppm],O3 Promedio de 8 hrs. [ppm],SO2 promedio de 24 hrs. [ppm],CO Promedio de 8 hrs. [ppm],PM10 Promedio ponderado  de 12 hrs. [µg/m³],PM2.5 Promedio ponderado  de 12 hrs.  [µg/m³],NO2 Horario [ppm]
JUNIO,11,6,0.010,0.030,0.008,0.340,47,33,0.022
JUNIO,11,7,0.010,0.026,0.008,0.353,49,32,0.021
JUNIO,11,8,0.022,0.024,0.008,0.368,55,29,0.015
JUNIO,11,9,0.038,0.025,0.008,0.376,61,29,0.011
JUNIO,11,10,0.047,0.027,0.008,0.391,60,27,0.010
JUNIO,11,11,0.055,0.030,0.008,0.394,60,26,0.008
JUNIO,11,12,0.058,0.034,0.008,0.392,52,22,0.007
JUNIO,11,13,0.063,0.038,0.008,0.384,45,18,0.007
JUNIO,11,14,0.061,0.044,0.008,0.370,38,13,0.007
JUNIO,11,15,0.065,0.051,0.008,0.346,40,9,0.007
JUNIO,11,16,0.063,0.056,0.008,0.316,40,9,0.007
JUNIO,11,17,0.064,0.060,0.008,0.301,35,12,0.008
JUNIO,11,18,0.062,0.061,0.008,0.281,31,14,0.009
JUNIO,11,19,0.062,0.062,0.008,0.270,36,20,0.009
JUNIO,11,20,0.049,0.061,0.008,0.293,36,22,0.016
JUNIO,11,21,0.027,0.057,0.008,0.375,41,26,0.027
JUNIO,11,22,0.036,0.053,0.008,0.386,51,39,0.011
JUNIO,11,23,0.035,0.050,0.008,0.400,62,38,0.011
JUNIO,12,0,0.032,0.046,0.008,0.425,51,37,0.012
JUNIO,12,1,0.024,0.041,0.008,0.432,48,40,0.013
JUNIO,12,2,0.030,0.037,0.008,0.434,51,38,0.011
JUNIO,12,3,0.031,0.033,0.008,0.437,45,34,0.010
JUNIO,12,4,0.024,0.030,0.008,0.418,41,34,0.013
JUNIO,12,5,0.026,0.030,0.008,0.341,42,32,0.010
JUNIO,12,6,0.026,0.029,0.008,0.335,42,28,0.010
JUNIO,12,7,0.021,0.027,0.008,0.358,42,27,0.013
JUNIO,12,8,0.024,0.026,0.008,0.371,58,22,0.011
JUNIO,12,9,0.032,0.027,0.008,0.383,52,19,0.009
JUNIO,12,10,0.041,0.028,0.008,0.390,49,19,0.008
JUNIO,12,11,0.047,0.030,0.008,0.394,54,21,0.007
JUNIO,12,12,0.053,0.034,0.008,0.393,66,18,0.008
JUNIO,12,13,0.056,0.038,0.008,0.403,56,17,0.009
JUNIO,12,14,0.065,0.042,0.008,0.415,53,15,0.010
JUNIO,12,15,0.060,0.047,0.008,0.389,55,11,0.009
JUNIO,12,16,0.060,0.052,0.008,0.371,50,11,0.011
JUNIO,12,17,0.064,0.056,0.008,0.362,47,16,0.011
JUNIO,12,18,0.059,0.058,0.008,0.381,58,19,0.013
JUNIO,12,19,0.053,0.059,0.008,0.405,259,22,0.014
JUNIO,12,20,0.031,0.056,0.009,0.424,165,27,0.015
JUNIO,12,21,0.023,0.052,0.009,0.428,120,27,0.015
JUNIO,12,22,0.023,0.047,0.009,0.419,83,31,0.013
JUNIO,12,23,0.022,0.042,0.009,0.409,61,30,0.013
JUNIO,13,0,0.019,0.037,0.009,0.394,45,25,0.013
JUNIO,13,1,0.021,0.031,0.009,0.383,39,22,0.011
JUNIO,13,2,0.018,0.026,0.009,0.360,37,24,0.014
JUNIO,13,3,0.020,0.022,0.009,0.330,42,23,0.014
JUNIO,13,4,0.012,0.020,0.009,0.310,41,25,0.018
JUNIO,13,5,0.008,0.018,0.009,0.299,34,26,0.021
JUNIO,13,6,0.010,0.016,0.009,0.304,42,26,0.021
JUNIO,13,7,0.011,0.015,0.009,0.351,45,25,0.020
JUNIO,13,8,0.014,0.014,0.009,0.415,52,24,0.021
JUNIO,13,9,0.021,0.014,0.009,0.469,58,25,0.020
JUNIO,13,10,0.037,0.017,0.010,0.493,58,24,0.014
JUNIO,13,11,0.049,0.020,0.010,0.506,59,16,0.010
JUNIO,13,12,0.055,0.026,0.010,0.518,48,12,0.011
JUNIO,13,13,0.057,0.032,0.010,0.536,38,8,0.012
JUNIO,13,14,0.059,0.038,0.010,0.548,35,6,0.012
JUNIO,13,15,0.060,0.044,0.010,0.518,41,4,0.011
JUNIO,13,16,0.063,0.050,0.010,0.469,51,3,0.010
JUNIO,13,17,0.052,0.054,0.010,0.430,42,7,0.011
JUNIO,13,18,0.042,0.054,0.010,0.417,43,9,0.011
JUNIO,13,19,0.040,0.053,0.011,0.412,59,15,0.010
JUNIO,13,20,0.036,0.051,0.011,0.413,65,22,0.011
JUNIO,13,21,0.031,0.048,0.011,0.400,82,28,0.010
JUNIO,13,22,0.031,0.044,0.011,0.375,65,28,0.009
JUNIO,13,23,0.029,0.040,0.012,0.363,43,29,0.010
JUNIO,14,0,0.028,0.036,0.012,0.351,43,27,0.010
JUNIO,14,1,0.040,0.034,0.012,0.334,36,22,0.009
JUNIO,14,2,0.032,0.033,0.013,0.320,29,22,0.014
JUNIO,14,3,0.033,0.032,0.014,0.309,33,24,0.012
JUNIO,14,4,0.031,0.032,0.014,0.287,36,23,0.012
