DATOS MÓVILES  DE ACUERDO AL ÍNDICE AIRE Y SALUD_DIF 2023,,,,,,,,,
NOTA: LOS DATOS SON PREVALIDADOS,,,,,,,,,
,,,,,,,,,
MES,DIA,HORA,O3 Horario [ppm],O3 Promedio de 8 hrs. [ppm],SO2 promedio de 24 hrs. [ppm],CO Promedio de 8 hrs. [ppm],PM10 Promedio ponderado  de 12 hrs. [µg/m³],PM2.5 Promedio ponderado  de 12 hrs.  [µg/m³],NO2 Horario [ppm]
MARZO,1,0,0.0251,0.0421,0.0137,0.96,56,41,0.011
MARZO,1,1,0.0260,0.0373,0.0138,0.98,59,34,0.016
MARZO,1,2,0.0179,0.0312,0.0137,1.00,57,32,0.014
MARZO,1,3,0.0169,0.0276,0.0138,0.94,54,33,0.017
MARZO,1,4,0.0224,0.0261,0.0137,0.87,52,27,0.011
MARZO,1,5,0.0240,0.0243,0.0134,0.84,46,24,0.007
MARZO,1,6,0.0154,0.0221,0.0133,0.84,41,26,0.012
MARZO,1,7,0.0100,0.0197,0.0132,0.86,42,26,0.017
MARZO,1,8,0.0291,0.0202,0.0134,0.96,60,31,0.022
MARZO,1,9,0.0314,0.0209,0.0135,1.04,80,35,0.028
MARZO,1,10,0.0215,0.0213,0.0126,1.09,90,33,0.023
MARZO,1,11,0.0430,0.0246,0.0085,1.09,88,31,0.008
MARZO,1,12,0.0520,0.0283,0.0071,1.09,82,23,0.005
MARZO,1,13,0.0509,0.0317,0.0069,1.10,64,17,0.005
MARZO,1,14,0.0520,0.0362,0.0068,1.10,51,12,0.005
MARZO,1,15,0.0462,0.0408,0.0067,1.06,46,8,0.004
MARZO,1,16,0.0497,0.0433,0.0067,0.94,53,10,0.004
MARZO,1,17,0.0475,0.0453,0.0066,0.83,50,9,0.004
MARZO,1,18,0.0459,0.0484,0.0065,0.75,44,12,0.006
MARZO,1,19,0.0391,0.0479,0.0064,0.76,42,18,0.009
MARZO,1,20,0.0249,0.0445,0.0064,0.79,41,25,0.016
MARZO,1,21,0.0153,0.0401,0.0064,0.87,45,31,0.022
MARZO,1,22,0.0301,0.0373,0.0064,0.90,54,35,0.014
