DATOS MÓVILES  DE ACUERDO AL ÍNDICE AIRE Y SALUD_DIF 2022,,,,,,,,,
NOTA: LOS DATOS SON PREVALIDADOS,,,,,,,,,
,,,,,,,,,
MES,DIA,HORA,O3 Horario [ppm],O3 Promedio de 8 hrs. [ppm],SO2 promedio de 24 hrs. [ppm],CO Promedio de 8 hrs. [ppm],PM10 Promedio ponderado  de 12 hrs. [µg/m³],PM2.5 Promedio ponderado  de 12 hrs.  [µg/m³],NO2 Horario [ppm]
MAYO,1,0,NA,NA,NA,1.36,NA,NA,NA
MAYO,1,1,0.015,NA,NA,1.40,NA,NA,NA
MAYO,1,2,0.004,NA,NA,1.45,NA,NA,NA
MAYO,1,3,0.004,NA,NA,1.47,NA,NA,NA
MAYO,1,4,0.003,NA,NA,1.49,NA,NA,NA
MAYO,1,5,0.013,NA,NA,1.53,NA,NA,NA
MAYO,1,6,0.013,NA,NA,1.57,NA,NA,NA
MAYO,1,7,0.005,NA,NA,1.64,NA,NA,NA
MAYO,1,8,0.012,0.009,NA,1.69,NA,NA,NA
MAYO,1,9,0.030,0.011,NA,1.73,NA,NA,NA
MAYO,1,10,0.052,0.017,NA,1.80,NA,NA,NA
MAYO,1,11,0.068,0.025,NA,1.84,NA,NA,NA
MAYO,1,12,0.083,0.034,NA,1.86,107,55,NA
MAYO,1,13,0.084,0.043,NA,1.84,95,52,NA
MAYO,1,14,0.056,0.049,NA,1.81,70,43,NA
MAYO,1,15,0.065,0.056,NA,1.73,53,33,NA
MAYO,1,16,0.071,0.064,NA,1.64,46,27,NA
MAYO,1,17,0.071,0.069,NA,1.57,45,27,NA
MAYO,1,18,0.068,0.071,NA,1.45,44,24,NA
MAYO,1,19,0.066,0.070,NA,1.38,49,23,NA
MAYO,1,20,0.050,0.066,NA,1.32,56,22,NA
MAYO,1,21,0.049,0.062,NA,1.32,67,22,NA
MAYO,1,22,0.037,0.059,NA,1.34,82,35,NA
MAYO,1,23,0.034,0.056,NA,1.34,77,40,NA
MAYO,2,0,0.028,0.050,0.019,1.34,69,34,NA
MAYO,2,1,0.030,0.045,0.019,1.34,59,32,NA
MAYO,2,2,0.025,0.040,0.019,1.33,56,29,NA
MAYO,2,3,0.014,0.033,0.019,1.35,57,27,NA
MAYO,2,4,0.021,0.030,0.019,1.34,58,26,NA
MAYO,2,5,0.019,0.026,0.019,1.33,57,23,NA
MAYO,2,6,0.011,0.023,0.019,1.33,59,30,NA
MAYO,2,7,0.007,0.019,0.018,1.37,69,29,NA
MAYO,2,8,0.007,0.017,0.018,1.44,86,26,NA
MAYO,2,9,0.023,0.016,0.017,1.48,102,37,NA
MAYO,2,10,0.040,0.018,0.014,1.49,93,38,NA
MAYO,2,11,0.055,0.023,0.011,1.49,80,35,NA
MAYO,2,12,0.061,0.028,0.009,1.49,73,32,NA
MAYO,2,13,0.063,0.033,0.008,1.50,67,33,NA
MAYO,2,14,0.064,0.040,0.008,1.49,71,35,NA
MAYO,2,15,0.064,0.047,0.008,1.45,64,36,NA
MAYO,2,16,0.067,0.054,0.008,1.38,58,31,NA
MAYO,2,17,0.065,0.060,0.008,1.35,58,30,NA
MAYO,2,18,0.064,0.063,0.008,1.34,49,26,NA
MAYO,2,19,0.056,0.063,0.008,1.34,57,23,NA
MAYO,2,20,0.039,0.060,0.008,1.35,71,22,NA
MAYO,2,21,0.047,0.058,0.008,1.36,87,27,NA
MAYO,2,22,0.046,0.056,0.008,1.37,107,37,NA
MAYO,2,23,0.043,0.053,0.008,1.37,100,42,NA
MAYO,3,0,0.040,0.050,0.008,1.38,91,43,NA
MAYO,3,1,0.036,0.046,0.008,1.40,94,46,NA
MAYO,3,2,0.043,0.044,0.008,1.41,86,56,NA
MAYO,3,3,0.037,0.041,0.008,1.41,76,75,NA
MAYO,3,4,0.036,0.041,0.008,1.39,74,80,NA
MAYO,3,5,0.033,0.039,0.008,1.38,67,63,NA
MAYO,3,6,0.019,0.036,0.008,1.39,66,75,NA
MAYO,3,7,0.002,0.031,0.008,1.44,78,68,NA
MAYO,3,8,0.010,0.027,0.008,1.51,96,80,NA
MAYO,3,9,0.017,0.025,0.008,1.54,104,100,NA
MAYO,3,10,0.039,0.024,0.008,1.54,93,99,NA
MAYO,3,11,0.046,0.025,0.008,1.54,77,76,NA
MAYO,3,12,0.047,0.027,0.007,1.54,60,49,NA
MAYO,3,13,0.052,0.029,0.007,1.54,47,33,NA
MAYO,3,14,0.059,0.034,0.007,1.52,43,25,NA
MAYO,3,15,0.064,0.042,0.007,1.46,43,24,NA
MAYO,3,16,0.068,0.049,0.007,1.39,43,23,NA
MAYO,3,17,0.072,0.056,0.007,1.36,46,23,NA
MAYO,3,18,0.070,0.060,0.007,1.36,47,28,NA
MAYO,3,19,0.065,0.062,0.007,1.37,55,77,NA
MAYO,3,20,0.030,0.060,0.007,1.42,77,74,NA
MAYO,3,21,0.022,0.056,0.007,1.48,105,64,NA
MAYO,3,22,0.048,0.055,0.007,1.50,107,58,NA
MAYO,3,23,0.039,0.052,0.007,1.49,96,49,NA
MAYO,4,0,0.033,0.047,0.007,1.49,89,40,NA
MAYO,4,1,0.022,0.041,0.007,1.50,96,37,NA
MAYO,4,2,0.025,0.035,0.007,1.49,88,39,NA
MAYO,4,3,0.014,0.029,0.008,1.48,87,45,NA
MAYO,4,4,0.017,0.027,0.008,1.44,91,56,NA
MAYO,4,5,0.013,0.026,0.008,1.38,105,65,NA
MAYO,4,6,0.007,0.021,0.008,1.40,99,51,NA
MAYO,4,7,0.003,0.017,0.008,1.56,136,52,NA
MAYO,4,8,0.006,0.013,0.008,1.81,188,58,NA
MAYO,4,9,0.019,0.013,0.008,1.88,220,81,NA
MAYO,4,10,0.040,0.015,0.008,1.90,163,67,NA
MAYO,4,11,0.057,0.020,0.008,1.90,118,52,NA
MAYO,4,12,0.063,0.026,0.008,1.89,82,40,NA
MAYO,4,13,0.063,0.032,0.008,1.88,61,31,NA
MAYO,4,14,0.066,0.040,0.008,1.85,52,23,NA
MAYO,4,15,0.074,0.049,0.008,1.70,53,23,NA
MAYO,4,16,0.078,0.057,0.008,1.45,55,28,NA
MAYO,4,17,0.079,0.065,0.008,1.37,56,29,NA
MAYO,4,18,0.078,0.070,0.008,1.35,59,31,NA
MAYO,4,19,0.070,0.071,0.008,1.35,64,29,NA
MAYO,4,20,0.052,0.070,0.008,1.38,72,29,NA
MAYO,4,21,0.048,0.068,0.008,1.39,80,30,NA
