DATOS MÓVILES 2019_CRUZ ROJA,,,,,,,,
,,,,,,,,
,,,,,,,,
MES,DIA,HORA,MO3,MSO2,MCO,NO2,MPM10,MPM2.5
MZO,3,16,34.48,1.47,0.384,0.30,43,19
MZO,3,17,37.82,1.46,0.370,0.20,43,19
MZO,3,18,38.49,1.45,0.352,0.20,43,19
MZO,3,19,37.16,1.44,0.349,1.96,43,19
MZO,3,20,34.25,1.40,0.397,11.60,43,19
MZO,3,21,30.87,1.40,0.457,14.30,42,19
MZO,3,22,26.66,1.39,0.517,15.95,42,19
MZO,3,23,22.48,1.36,0.555,19.17,42,19
MZO,4,0,17.66,1.49,0.597,18.71,42,19
MZO,4,1,12.87,2.26,0.605,12.43,42,19
MZO,4,2,10.02,2.70,0.598,9.88,41,19
MZO,4,3,8.90,3.16,0.582,6.18,41,20
MZO,4,4,7.76,3.57,0.526,6.41,41,20
MZO,4,5,7.18,4.75,0.456,3.99,42,20
MZO,4,6,7.64,6.65,0.385,3.34,43,22
MZO,4,7,6.64,7.92,0.332,1.74,43,22
MZO,4,8,6.80,10.11,0.281,8.07,44,23
MZO,4,9,8.22,12.20,0.270,8.00,45,23
MZO,4,10,10.57,13.99,0.274,5.79,46,24
MZO,4,11,14.95,14.82,0.286,4.13,48,25
MZO,4,12,19.38,15.17,0.302,1.58,49,26
MZO,4,13,23.01,15.24,0.330,1.60,51,27
MZO,4,14,27.43,15.28,0.365,2.60,51,27
MZO,4,15,32.97,15.30,0.393,3.41,51,27
MZO,4,16,36.93,15.31,0.409,1.21,52,28
MZO,4,17,39.53,15.31,0.424,3.14,52,28
MZO,4,18,40.24,15.31,0.444,5.79,52,28
MZO,4,19,36.67,15.32,0.482,12.01,53,28
MZO,4,20,32.65,15.34,0.545,15.52,54,28
MZO,4,21,30.61,15.35,0.582,14.18,54,29
MZO,4,22,27.82,15.34,0.590,4.73,54,29
MZO,4,23,23.56,15.35,0.592,4.38,54,29
MZO,5,0,19.47,15.22,0.586,8.00,53,29
MZO,5,1,16.15,14.43,0.566,10.90,52,29
MZO,5,2,13.86,13.99,0.530,9.42,52,28
MZO,5,3,13.83,13.50,0.465,3.29,52,28
MZO,5,4,14.02,13.05,0.377,3.90,51,27
MZO,5,5,13.28,11.78,0.304,5.58,49,27
MZO,5,6,10.67,9.82,0.258,13.79,48,26
MZO,5,7,9.22,8.53,0.261,14.21,47,25
MZO,5,8,8.74,6.38,0.338,14.40,47,24
MZO,5,9,10.50,4.61,0.416,18.90,47,24
MZO,5,10,17.74,4.33,0.455,15.75,47,23
MZO,5,11,23.02,7.82,0.568,17.22,47,23
MZO,5,12,28.62,8.39,0.630,9.27,48,24
MZO,5,13,30.25,8.49,0.677,7.22,48,24
MZO,5,14,35.93,8.51,0.724,7.74,48,24
MZO,5,15,41.66,8.50,0.716,4.27,49,24
MZO,5,16,46.44,8.50,0.645,3.05,49,24
MZO,5,17,49.13,8.50,0.586,3.28,49,24
MZO,5,18,45.14,8.50,0.575,3.13,49,24
MZO,5,19,39.72,8.48,0.529,11.74,48,24
MZO,5,20,33.88,8.47,0.639,31.85,48,24
MZO,5,21,30.26,9.44,0.788,30.29,49,24
MZO,5,22,25.87,11.53,0.797,6.20,51,24
MZO,5,23,21.44,14.11,0.796,2.71,52,24
MZO,6,0,17.16,19.22,0.795,1.47,52,24
MZO,6,1,11.87,22.63,0.804,2.89,52,24
MZO,6,2,8.15,25.15,0.822,5.33,52,24
MZO,6,3,7.57,27.04,0.778,1.30,52,24
MZO,6,4,7.52,29.13,0.643,4.09,52,24
MZO,6,5,6.47,30.90,0.458,1.65,51,24
MZO,6,6,5.80,32.63,0.402,0.20,51,23
MZO,6,7,5.00,34.28,0.365,1.84,50,23
MZO,6,8,4.89,35.91,0.333,3.19,48,23
MZO,6,9,5.66,37.32,0.297,1.51,47,22
MZO,6,10,7.40,37.22,0.258,0.20,46,22
MZO,6,11,9.63,35.23,0.252,0.20,44,21
MZO,6,12,13.72,35.83,0.228,1.64,43,19
MZO,6,13,19.26,36.54,0.228,2.24,42,19
MZO,6,14,25.81,36.73,0.242,0.96,42,19
MZO,6,15,31.83,36.80,0.258,0.20,42,19
MZO,6,16,37.23,36.84,0.277,0.53,42,19
MZO,6,17,41.88,36.86,0.288,0.20,42,19
MZO,6,18,44.19,36.88,0.305,3.94,43,19
MZO,6,19,42.82,36.93,0.374,15.40,44,19
MZO,6,20,40.13,36.98,0.531,31.01,44,20
MZO,6,21,36.18,36.02,0.586,13.15,43,20
MZO,6,22,30.27,33.95,0.607,7.53,41,19
MZO,6,23,25.95,31.41,0.616,8.50,41,19
MZO,7,0,21.18,26.37,0.615,15.52,41,19
MZO,7,1,16.51,23.12,0.603,10.20,40,20
MZO,7,2,14.02,20.79,0.579,10.01,41,20
MZO,7,3,13.65,19.09,0.497,12.93,42,20
MZO,7,4,12.02,17.21,0.328,12.70,43,21
MZO,7,5,11.07,15.59,0.265,11.09,43,21
MZO,7,6,10.28,14.07,0.242,15.35,44,22
MZO,7,7,8.09,12.60,0.238,15.19,46,23
MZO,7,8,6.95,11.24,0.281,16.48,47,24
MZO,7,9,8.18,10.39,0.335,14.33,48,24
MZO,7,10,10.06,9.70,0.362,9.97,49,25
MZO,7,11,14.69,7.74,0.393,10.17,50,25
MZO,7,12,21.01,6.29,0.421,5.82,50,26
MZO,7,13,26.11,5.44,0.441,1.96,50,26
MZO,7,14,33.22,5.23,0.458,5.10,50,25
MZO,7,15,40.30,5.17,0.469,5.25,50,25
MZO,7,16,46.93,5.16,0.436,3.35,50,26
MZO,7,17,51.28,5.19,0.408,4.79,50,26
MZO,7,18,51.06,5.20,0.409,5.17,50,26
MZO,7,19,47.20,5.18,0.457,22.18,50,26
MZO,7,20,42.02,5.15,0.570,30.74,50,26
MZO,7,21,39.06,5.13,0.657,26.87,50,26
MZO,7,22,34.25,5.11,0.671,8.92,50,26
MZO,7,23,29.41,5.36,0.662,6.76,51,26
MZO,8,0,23.09,5.33,0.691,10.81,51,27
MZO,8,1,17.71,5.21,0.738,21.18,51,27
MZO,8,2,16.87,5.10,0.722,13.98,52,27
MZO,8,3,18.20,4.93,0.639,1.77,51,27
MZO,8,4,18.38,4.72,0.498,0.20,51,27
MZO,8,5,17.41,4.58,0.389,2.35,51,26
MZO,8,6,16.41,4.37,0.345,0.42,50,26
MZO,8,7,13.84,4.20,0.355,9.85,49,25
MZO,8,8,16.02,3.89,0.356,9.76,49,25
MZO,8,9,18.29,3.00,0.346,8.59,48,25
MZO,8,10,19.60,2.39,0.393,12.33,48,25
MZO,8,11,22.26,2.05,0.472,12.41,49,25
MZO,8,12,26.31,1.97,0.516,6.26,49,25
MZO,8,13,28.41,1.93,0.552,4.66,49,24
MZO,8,14,30.17,1.92,0.597,5.62,49,25
MZO,8,15,35.54,1.92,0.592,4.37,49,25
MZO,8,16,38.85,1.90,0.561,3.58,48,24
MZO,8,17,41.13,1.87,0.528,6.38,48,24
MZO,8,18,42.04,1.86,0.519,10.63,48,24
MZO,8,19,38.55,1.88,0.524,17.36,49,24
MZO,8,20,34.61,1.90,0.610,27.52,49,24
MZO,8,21,32.69,1.92,0.698,25.02,48,24
MZO,8,22,30.04,1.93,0.728,16.29,48,24
MZO,8,23,27.25,1.63,0.743,10.52,49,24
MZO,9,0,23.40,1.59,0.746,8.02,49,24
MZO,9,1,19.99,1.54,0.737,12.63,49,24
MZO,9,2,17.96,1.47,0.768,11.49,49,24
MZO,9,3,18.64,1.46,0.716,5.57,49,23
MZO,9,4,19.52,1.46,0.592,4.37,49,23
MZO,9,5,17.88,1.44,0.468,2.56,49,22
MZO,9,6,15.47,1.43,0.393,11.29,50,22
MZO,9,7,13.63,1.41,0.361,13.47,50,22
MZO,9,8,12.59,1.39,0.371,11.21,50,22
MZO,9,9,13.58,1.41,0.411,17.06,51,22
MZO,9,10,15.07,1.27,0.377,12.63,51,22
MZO,9,11,17.81,1.25,0.370,4.63,49,21
MZO,9,12,21.32,1.24,0.382,3.25,49,21
MZO,9,13,26.09,1.24,0.393,0.22,48,21
MZO,9,14,30.54,1.22,0.415,1.71,48,20
MZO,9,15,34.86,1.21,0.435,4.08,48,20
MZO,9,16,40.02,1.20,0.419,3.52,49,20
MZO,9,17,42.82,1.19,0.385,1.77,48,21
MZO,9,18,43.44,1.17,0.350,0.20,48,20
MZO,9,19,40.13,1.13,0.349,3.35,47,20
MZO,9,20,34.96,1.10,0.425,19.88,47,19
MZO,9,21,30.16,1.09,0.539,24.63,46,19
MZO,9,22,26.97,1.09,0.624,18.17,45,19
MZO,9,23,23.49,1.09,0.660,11.41,44,19
MZO,10,0,18.89,1.10,0.665,6.60,43,19
MZO,10,1,15.44,1.10,0.658,8.73,44,19
MZO,10,2,12.53,1.09,0.659,2.25,44,19
MZO,10,3,12.68,1.09,0.642,3.74,44,19
MZO,10,4,13.71,1.08,0.551,0.20,43,19
MZO,10,5,13.74,1.08,0.425,2.49,43,19
MZO,10,6,12.66,1.11,0.319,6.83,44,19
MZO,10,7,11.58,1.12,0.264,5.49,44,19
MZO,10,8,11.99,1.13,0.249,3.96,44,19
MZO,10,9,9.67,1.08,0.230,0.20,42,20
MZO,10,10,10.15,1.09,0.234,NA,41,19
MZO,10,11,13.18,1.11,0.239,NA,41,19
MZO,10,12,17.22,1.11,0.243,NA,41,19
MZO,10,13,21.80,1.11,0.246,NA,41,19
MZO,10,14,26.54,1.11,0.263,NA,40,20
MZO,10,15,31.35,1.11,0.261,NA,38,20
MZO,10,16,35.46,1.11,0.250,NA,38,19
MZO,10,17,41.19,1.09,0.251,NA,37,19
MZO,10,18,42.85,1.09,0.234,NA,38,19
MZO,10,19,39.53,1.08,0.244,NA,38,19
MZO,10,20,34.75,1.11,0.306,NA,39,19
MZO,10,21,30.05,1.11,0.401,NA,40,20
MZO,10,22,25.13,1.12,0.503,NA,42,20
MZO,10,23,19.82,1.33,0.590,NA,43,20
MZO,11,0,15.30,2.17,0.672,NA,44,20
MZO,11,1,12.28,2.64,0.715,NA,44,20
MZO,11,2,9.37,3.63,0.742,NA,45,21
MZO,11,3,8.74,4.06,0.744,NA,45,21
MZO,11,4,8.76,4.14,0.689,NA,46,22
MZO,11,5,9.28,4.17,0.592,NA,47,22
MZO,11,6,10.31,4.16,0.478,NA,46,22
MZO,11,7,10.31,4.19,0.448,NA,46,22
MZO,11,8,9.35,4.39,0.530,NA,48,22
MZO,11,9,7.50,5.08,0.538,NA,50,23
MZO,11,10,9.29,5.90,0.578,NA,51,23
MZO,11,11,12.77,6.58,0.585,NA,53,24
MZO,11,12,19.03,7.22,0.612,NA,55,25
MZO,11,13,25.90,7.32,0.635,NA,57,26
MZO,11,14,34.50,7.34,0.648,NA,58,26
MZO,11,15,43.26,7.41,0.599,NA,59,27
MZO,11,16,50.07,7.46,0.448,NA,61,28
MZO,11,17,53.36,7.50,0.416,NA,62,28
MZO,11,18,53.40,7.50,0.384,NA,62,29
MZO,11,19,50.01,7.51,0.410,NA,63,29
MZO,11,20,45.65,7.49,0.463,NA,63,29
MZO,11,21,40.45,7.49,0.495,NA,64,29
MZO,11,22,32.94,8.32,0.545,NA,63,29
MZO,11,23,26.54,8.19,0.576,NA,63,29
MZO,12,0,21.48,7.37,0.584,NA,62,29
MZO,12,1,19.29,6.92,0.572,NA,61,28
MZO,12,2,18.11,5.95,0.539,NA,60,28
MZO,12,3,17.12,5.56,0.485,NA,60,28
MZO,12,4,14.79,5.56,0.396,NA,60,28
MZO,12,5,12.67,5.63,0.341,NA,60,28
MZO,12,6,11.01,5.89,0.285,NA,60,29
MZO,12,7,8.98,6.69,0.401,NA,60,30
MZO,12,8,6.72,7.33,0.473,NA,58,30
MZO,12,9,5.52,7.31,0.497,NA,58,30
MZO,12,10,6.21,7.55,0.510,NA,57,31
MZO,12,11,9.85,7.61,0.516,NA,57,31
MZO,12,12,16.35,8.13,0.535,NA,56,32
MZO,12,13,22.97,8.83,0.589,NA,56,33
MZO,12,14,30.30,9.00,0.612,NA,57,33
MZO,12,15,38.98,9.08,0.475,NA,57,33
MZO,12,16,45.56,9.18,0.412,NA,57,33
MZO,12,17,49.10,9.18,0.411,NA,57,33
MZO,12,18,47.91,9.20,0.428,NA,56,33
MZO,12,19,45.28,9.21,0.463,NA,57,33
MZO,12,20,40.65,9.21,0.491,NA,57,32
MZO,12,21,35.90,9.22,0.481,NA,57,33
MZO,12,22,30.25,8.39,0.483,NA,57,32
MZO,12,23,23.39,8.34,0.482,NA,57,32
MZO,13,0,18.60,8.32,0.458,NA,56,32
MZO,13,1,15.26,8.32,0.429,NA,56,32
MZO,13,2,16.54,8.32,0.401,NA,55,31
MZO,13,3,17.59,8.30,0.359,NA,55,31
MZO,13,4,17.19,8.24,0.309,NA,53,30
MZO,13,5,16.24,8.16,0.265,NA,52,29
MZO,13,6,14.64,7.89,0.228,NA,51,28
MZO,13,7,13.24,7.09,0.243,NA,51,27
MZO,13,8,13.41,6.29,0.332,NA,51,27
MZO,13,9,15.30,5.68,0.397,NA,51,26
MZO,13,10,15.22,4.65,0.443,NA,50,25
MZO,13,11,15.74,3.92,0.471,NA,51,23
MZO,13,12,17.59,2.78,0.496,NA,50,21
MZO,13,13,19.22,1.99,0.526,NA,49,20
MZO,13,14,21.62,1.82,0.559,NA,48,19
MZO,13,15,23.79,1.67,0.553,NA,48,18
MZO,13,16,24.84,1.53,0.479,NA,47,18
MZO,13,17,24.28,1.49,0.435,NA,47,17
MZO,13,18,23.53,1.47,0.415,NA,47,17
MZO,13,19,20.94,1.46,0.439,NA,46,16
MZO,13,20,17.96,1.46,0.508,NA,44,17
MZO,13,21,15.81,1.44,0.561,NA,44,17
MZO,13,22,14.53,1.43,0.584,NA,44,17
MZO,13,23,13.32,1.40,0.576,NA,44,17
MZO,14,0,11.84,1.38,0.563,NA,44,17
MZO,14,1,12.03,1.36,0.543,NA,43,17
MZO,14,2,13.62,1.34,0.513,NA,43,17
MZO,14,3,16.50,1.33,0.457,NA,44,17
MZO,14,4,17.73,1.31,0.363,NA,44,17
MZO,14,5,19.39,1.32,0.279,NA,44,17
MZO,14,6,18.75,1.31,0.232,NA,44,17
MZO,14,7,18.36,1.28,0.251,NA,44,17
MZO,14,8,18.14,1.26,0.369,NA,45,18
MZO,14,9,17.32,1.28,0.450,NA,46,18
MZO,14,10,19.91,1.27,0.505,NA,47,19
MZO,14,11,23.03,1.25,0.523,NA,45,19
MZO,14,12,28.95,1.24,0.535,NA,45,20
MZO,14,13,34.75,1.25,0.550,NA,45,20
MZO,14,14,41.11,1.25,0.553,NA,45,20
MZO,14,15,45.74,1.27,0.528,NA,45,20
MZO,14,16,50.68,1.26,0.421,NA,45,20
MZO,14,17,49.92,1.27,0.352,NA,44,20
MZO,14,18,48.85,1.26,0.319,NA,44,20
MZO,14,19,44.64,1.25,0.326,NA,44,20
MZO,14,20,38.19,1.24,0.432,NA,43,20
MZO,14,21,31.68,1.30,0.572,NA,44,20
MZO,14,22,26.55,1.28,0.616,NA,45,21
MZO,14,23,23.23,1.26,0.624,NA,45,21
MZO,15,0,19.80,1.26,0.608,NA,45,21
MZO,15,1,14.33,1.48,0.599,NA,46,21
MZO,15,2,10.48,1.52,0.575,NA,46,21
MZO,15,3,9.74,2.03,0.549,NA,46,21
MZO,15,4,9.39,2.43,0.431,NA,47,21
MZO,15,5,9.43,2.64,0.292,NA,47,21
MZO,15,6,7.67,2.83,0.269,NA,47,22
MZO,15,7,4.96,2.95,0.312,NA,48,22
MZO,15,8,4.79,3.02,0.404,NA,48,22
MZO,15,9,4.54,3.93,0.523,NA,48,21
MZO,15,10,6.53,4.99,0.557,NA,47,22
MZO,15,11,11.11,5.74,0.585,NA,49,23
MZO,15,12,18.17,6.15,0.616,NA,51,23
MZO,15,13,23.06,6.43,0.626,NA,59,24
MZO,15,14,28.80,6.64,0.613,NA,61,24
MZO,15,15,33.31,6.69,0.566,NA,63,24
MZO,15,16,36.73,6.72,0.493,NA,68,24
MZO,15,17,34.47,6.71,0.396,NA,70,25
MZO,15,18,33.84,6.71,0.398,NA,71,25
MZO,15,19,30.70,6.71,0.419,NA,72,25
MZO,15,20,26.11,6.69,0.446,NA,73,26
MZO,15,21,20.76,7.36,0.449,NA,75,26
MZO,15,22,16.87,8.15,0.478,NA,76,25
MZO,15,23,13.88,8.72,0.586,NA,77,25
MZO,16,0,11.39,9.49,0.679,NA,77,25
MZO,16,1,10.42,10.31,0.798,NA,77,25
MZO,16,2,9.14,10.96,0.791,NA,76,25
MZO,16,3,8.69,11.63,0.748,NA,75,24
MZO,16,4,8.47,12.60,0.693,NA,74,24
MZO,16,5,7.77,13.71,0.664,NA,74,24
MZO,16,6,6.98,14.87,0.613,NA,73,24
MZO,16,7,6.36,16.23,0.482,NA,72,23
MZO,16,8,6.42,17.69,0.363,NA,70,23
MZO,16,9,6.17,18.49,0.268,NA,68,23
MZO,16,10,6.95,18.78,0.275,NA,66,22
MZO,16,11,8.68,19.45,0.311,NA,65,21
MZO,16,12,11.96,20.34,0.336,NA,62,21
MZO,16,13,16.43,20.94,0.351,NA,55,21
MZO,16,14,21.27,21.00,0.365,NA,53,21
MZO,16,15,26.51,21.12,0.385,NA,51,20
MZO,16,16,32.06,21.72,0.410,NA,46,20
MZO,16,17,37.90,22.15,0.396,NA,45,20
MZO,16,18,41.44,22.65,0.406,NA,45,21
MZO,16,19,42.37,22.77,0.396,NA,44,21
MZO,16,20,39.45,22.93,0.419,NA,44,21
MZO,16,21,35.28,22.39,0.512,NA,40,21
MZO,16,22,31.41,21.70,0.577,NA,39,21
MZO,16,23,27.41,21.17,0.599,NA,39,21
MZO,17,0,23.01,20.40,0.606,NA,38,21
MZO,17,1,17.00,19.40,0.578,NA,38,22
MZO,17,2,12.77,19.59,0.546,NA,39,21
MZO,17,3,10.01,19.30,0.521,NA,40,22
MZO,17,4,9.32,18.67,0.475,NA,40,23
MZO,17,5,8.77,18.13,0.371,NA,40,22
MZO,17,6,7.61,18.36,0.312,NA,41,23
MZO,17,7,6.03,18.23,0.284,NA,41,23
MZO,17,8,4.52,17.98,0.272,NA,42,23
MZO,17,9,5.08,17.38,0.278,NA,42,23
MZO,17,10,6.64,17.88,0.301,NA,43,24
MZO,17,11,11.14,18.36,0.323,NA,44,25
MZO,17,12,16.24,19.13,0.472,NA,44,25
MZO,17,13,23.25,19.23,0.564,NA,44,25
MZO,17,14,30.65,19.59,0.608,NA,44,25
MZO,17,15,36.71,19.98,0.664,NA,44,25
MZO,17,16,41.19,19.55,0.682,NA,45,26
MZO,17,17,45.23,19.16,0.693,NA,44,26
MZO,17,18,47.61,18.67,0.679,NA,43,25
MZO,17,19,45.22,18.54,0.690,NA,43,26
MZO,17,20,41.60,18.39,0.602,NA,42,25
MZO,17,21,36.45,18.25,0.538,NA,42,25
MZO,17,22,30.06,18.39,0.495,NA,41,25
MZO,17,23,24.74,19.42,0.442,NA,40,24
MZO,18,0,20.28,20.79,0.418,NA,40,24
MZO,18,1,15.59,21.89,0.397,NA,41,25
MZO,18,2,11.83,22.33,0.378,NA,41,25
MZO,18,3,10.23,22.22,0.342,NA,40,25
MZO,18,4,9.53,21.84,0.276,NA,39,25
MZO,18,5,8.42,21.43,0.244,NA,39,24
MZO,18,6,7.63,20.35,0.224,NA,38,24
MZO,18,7,7.01,20.34,0.211,NA,38,24
MZO,18,8,7.13,20.10,0.204,NA,38,24
MZO,18,9,7.44,20.49,0.204,NA,38,24
MZO,18,10,8.38,20.00,0.214,NA,38,24
MZO,18,11,11.22,19.48,0.229,NA,38,24
MZO,18,12,15.37,19.16,0.265,NA,38,23
MZO,18,13,19.40,18.78,0.302,NA,38,24
MZO,18,14,22.32,18.33,0.337,NA,38,24
MZO,18,15,25.34,17.84,0.375,NA,38,24
MZO,18,16,27.63,17.68,0.405,NA,38,24
MZO,18,17,28.54,17.65,0.436,NA,38,24
MZO,18,18,28.72,17.64,0.461,NA,39,23
MZO,18,19,25.75,17.65,0.483,NA,40,23
MZO,18,20,21.28,17.67,0.503,NA,41,23
MZO,18,21,17.41,17.64,0.519,NA,41,23
MZO,18,22,15.04,17.43,0.528,NA,42,23
MZO,18,23,12.63,16.37,0.517,NA,43,23
MZO,19,0,10.02,15.05,0.503,NA,42,23
MZO,19,1,8.45,13.97,0.485,NA,41,23
MZO,19,2,6.60,13.03,0.463,NA,41,23
MZO,19,3,5.89,13.48,0.428,NA,42,22
MZO,19,4,5.48,14.52,0.371,NA,42,24
MZO,19,5,4.69,15.40,0.317,NA,43,24
MZO,19,6,3.87,16.33,0.274,NA,43,25
MZO,19,7,3.15,16.72,0.242,NA,42,25
MZO,19,8,2.97,17.64,0.224,NA,42,25
MZO,19,9,3.48,18.03,0.214,NA,42,25
MZO,19,10,4.65,18.17,0.208,NA,42,24
MZO,19,11,7.40,18.07,0.223,NA,42,24
MZO,19,12,11.15,17.03,0.236,NA,42,24
MZO,19,13,14.29,16.96,0.245,NA,41,24
MZO,19,14,16.45,16.96,0.271,NA,41,23
MZO,19,15,19.18,16.98,0.715,NA,40,22
MZO,19,16,22.12,17.01,0.910,NA,40,22
MZO,19,17,23.98,17.03,0.935,NA,39,22
MZO,19,18,25.11,17.04,0.962,NA,39,22
MZO,19,19,22.97,17.04,0.995,NA,38,22
MZO,19,20,19.76,17.02,1.080,NA,37,22
MZO,19,21,18.14,16.98,1.185,NA,36,22
MZO,19,22,17.11,16.94,1.220,NA,36,21
MZO,19,23,15.18,16.93,0.808,NA,36,21
MZO,20,0,13.95,16.84,0.630,NA,36,22
MZO,20,1,12.77,16.86,0.604,NA,36,21
MZO,20,2,11.73,16.62,0.573,NA,36,21
MZO,20,3,11.97,15.60,0.524,NA,35,21
MZO,20,4,12.14,15.51,0.426,NA,35,19
MZO,20,5,11.62,15.34,0.314,NA,36,20
MZO,20,6,11.19,14.48,0.252,NA,36,20
MZO,20,7,11.00,13.66,0.222,NA,36,20
MZO,20,8,10.10,13.49,0.198,NA,36,20
MZO,20,9,9.98,13.22,0.186,NA,38,21
MZO,20,10,11.26,13.22,0.182,NA,38,21
MZO,20,11,15.01,12.79,0.186,NA,38,21
MZO,20,12,19.98,13.50,0.236,NA,38,21
MZO,20,13,23.66,13.58,0.278,NA,38,21
MZO,20,14,27.17,13.51,0.311,NA,38,21
MZO,20,15,29.09,13.44,0.355,NA,38,22
MZO,20,16,28.63,13.93,0.464,NA,37,21
MZO,20,17,30.93,14.51,0.744,NA,37,21
MZO,20,18,28.23,15.16,0.822,NA,37,22
MZO,20,19,23.00,15.19,0.918,NA,38,22
MZO,20,20,16.59,15.21,NA,NA,38,23
MZO,20,21,11.18,15.23,NA,NA,39,24
MZO,20,22,6.81,15.23,NA,NA,39,24
MZO,20,23,4.41,15.23,NA,NA,39,24
MZO,21,0,4.62,15.66,NA,NA,40,24
MZO,21,1,4.89,15.63,NA,NA,39,23
MZO,21,2,5.16,15.71,0.651,NA,39,23
MZO,21,3,5.16,15.89,0.694,NA,38,23
MZO,21,4,5.33,15.66,0.757,NA,38,23
MZO,21,5,5.67,15.67,0.822,NA,38,22
MZO,21,6,5.18,16.28,0.793,NA,37,21
MZO,21,7,4.74,16.51,0.824,NA,37,21
MZO,21,8,4.50,15.23,0.804,NA,36,21
MZO,21,9,4.45,13.64,0.796,NA,34,20
MZO,21,10,4.91,12.26,0.733,NA,33,18
MZO,21,11,5.09,11.96,0.639,NA,32,17
MZO,21,12,5.01,10.81,0.560,NA,31,17
MZO,21,13,NA,10.57,0.432,NA,31,16
MZO,21,14,NA,10.93,NA,NA,31,16
MZO,21,15,NA,NA,NA,NA,32,16
MZO,21,16,NA,NA,NA,NA,32,16
MZO,21,17,NA,NA,NA,NA,31,16
MZO,21,18,NA,11.24,NA,NA,32,16
MZO,21,19,NA,11.63,NA,NA,32,16
MZO,21,20,NA,11.82,NA,NA,32,15
MZO,21,21,NA,13.22,NA,NA,31,14
MZO,21,22,15.60,17.19,NA,NA,33,14
MZO,21,23,14.73,20.66,NA,NA,33,14
