DATOS MÓVILES 2019_CRUZ ROJA,,,,,,,,
,,,,,,,,
,,,,,,,,
MES,DIA,HORA,MO3,MSO2,MCO,NO2,MPM10,MPM2.5
NOV,3,3,11.96,15.34,0.201,3.80,30,18
NOV,3,4,11.32,16.07,0.196,4.36,35,18
NOV,3,5,11.25,15.86,0.189,1.52,37,19
NOV,3,6,10.45,14.20,0.183,0.34,37,19
NOV,3,7,8.94,13.84,0.180,3.58,38,18
NOV,3,8,9.12,14.21,0.177,4.61,39,18
NOV,3,9,11.55,13.43,0.174,0.70,39,18
NOV,3,10,13.93,13.05,0.175,0.20,39,18
NOV,3,11,17.27,12.96,0.178,0.69,39,17
NOV,3,12,20.42,13.06,0.178,0.27,39,17
NOV,3,13,23.58,13.13,0.184,0.80,38,17
NOV,3,14,27.43,13.00,0.192,0.92,38,17
NOV,3,15,31.92,12.91,0.200,1.13,37,17
NOV,3,16,33.81,12.25,0.208,0.85,36,17
NOV,3,17,33.85,11.22,0.227,1.93,36,16
NOV,3,18,33.72,10.12,0.246,4.73,34,16
NOV,3,19,31.35,8.90,0.266,4.25,35,15
NOV,3,20,28.31,7.88,0.321,9.48,35,15
NOV,3,21,25.75,7.97,0.349,8.65,35,15
NOV,3,22,24.17,8.62,0.356,5.44,37,16
NOV,3,23,23.93,8.51,0.368,3.36,37,16
NOV,4,0,24.42,8.41,0.365,1.32,37,16
NOV,4,1,25.63,8.41,0.351,0.27,37,16
NOV,4,2,26.52,7.59,0.329,0.20,34,16
NOV,4,3,28.00,6.82,0.306,0.20,30,15
NOV,4,4,29.77,6.01,0.250,0.42,25,14
NOV,4,5,30.16,5.66,0.217,0.20,23,14
NOV,4,6,28.13,5.54,0.202,0.20,22,14
NOV,4,7,24.78,4.93,0.205,1.71,21,14
NOV,4,8,22.22,3.74,0.229,2.78,19,13
NOV,4,9,20.93,3.61,0.249,1.88,19,13
NOV,4,10,19.73,3.74,0.261,0.57,18,13
NOV,4,11,21.79,4.68,0.291,5.56,20,13
NOV,4,12,25.24,5.28,0.310,2.84,22,13
NOV,4,13,29.44,5.27,0.325,2.78,23,14
NOV,4,14,34.54,5.09,0.340,1.65,23,14
NOV,4,15,38.60,4.88,0.335,2.16,23,15
NOV,4,16,41.29,4.77,0.313,2.17,23,15
NOV,4,17,42.03,4.75,0.305,3.51,23,15
NOV,4,18,40.37,4.62,0.338,6.15,23,15
NOV,4,19,35.36,4.47,0.417,14.14,22,15
NOV,4,20,29.00,4.45,0.532,15.94,23,14
NOV,4,21,22.39,4.28,0.618,14.66,24,14
NOV,4,22,16.28,3.57,0.698,15.23,24,14
NOV,4,23,11.43,3.42,0.744,14.36,26,14
NOV,5,0,7.17,3.40,0.779,12.56,26,15
NOV,5,1,3.60,3.64,0.788,9.85,27,15
NOV,5,2,2.66,3.80,0.770,10.59,28,15
NOV,5,3,2.82,3.94,0.701,13.17,30,16
NOV,5,4,2.96,4.01,0.607,12.35,31,18
NOV,5,5,3.09,4.07,0.544,10.15,33,18
NOV,5,6,3.09,4.15,0.482,8.86,34,18
NOV,5,7,2.97,4.25,0.470,8.76,34,18
NOV,5,8,2.75,4.66,0.476,8.02,35,19
NOV,5,9,3.46,5.12,0.486,5.69,36,19
NOV,5,10,5.71,5.24,0.470,1.91,37,19
NOV,5,11,8.80,4.46,0.435,1.24,36,19
NOV,5,12,12.31,3.95,0.411,1.12,34,19
NOV,5,13,15.81,4.02,0.385,1.39,33,18
NOV,5,14,20.00,4.42,0.358,1.12,33,18
NOV,5,15,24.47,4.53,0.306,0.20,33,18
NOV,5,16,28.18,4.60,0.259,0.72,34,18
NOV,5,17,30.39,4.98,0.224,1.88,34,18
NOV,5,18,30.34,5.29,0.228,3.62,34,18
NOV,5,19,28.83,5.29,0.236,1.84,34,19
NOV,5,20,25.92,5.29,0.229,1.19,33,18
NOV,5,21,23.45,5.81,0.221,2.67,31,18
NOV,5,22,20.89,6.20,0.224,1.44,31,17
NOV,5,23,17.29,6.38,0.226,0.69,29,17
NOV,6,0,14.62,7.20,0.224,3.70,28,17
NOV,6,1,13.55,7.68,0.222,3.01,28,17
NOV,6,2,12.16,8.46,0.209,3.88,28,17
NOV,6,3,12.15,10.10,0.200,8.57,29,17
NOV,6,4,13.33,10.97,0.192,4.86,29,16
NOV,6,5,13.68,11.33,0.187,2.32,28,16
NOV,6,6,14.02,11.95,0.179,3.13,27,16
NOV,6,7,14.93,12.20,0.187,2.83,28,16
NOV,6,8,16.32,12.18,0.192,3.32,27,16
NOV,6,9,17.17,11.82,0.200,1.41,26,16
NOV,6,10,19.21,12.08,0.204,1.34,26,16
NOV,6,11,21.60,12.91,0.205,2.93,26,16
NOV,6,12,24.41,13.58,0.206,1.77,27,16
NOV,6,13,27.96,13.93,0.206,0.99,27,16
NOV,6,14,31.13,13.80,0.207,0.44,28,17
NOV,6,15,34.38,13.96,0.201,0.76,29,17
NOV,6,16,36.86,14.25,0.204,0.85,29,17
NOV,6,17,38.44,14.46,0.242,0.97,28,17
NOV,6,18,38.58,14.82,0.279,2.12,28,17
NOV,6,19,37.06,15.44,0.300,3.23,28,17
NOV,6,20,34.75,15.46,0.305,0.89,28,17
NOV,6,21,32.20,14.93,0.308,0.45,28,17
NOV,6,22,29.06,14.50,0.307,0.20,26,17
NOV,6,23,24.19,14.86,0.399,0.89,26,16
NOV,7,0,20.41,16.07,0.837,3.48,27,16
NOV,7,1,17.15,16.38,0.844,1.27,27,17
NOV,7,2,15.09,16.90,0.928,2.99,27,16
NOV,7,3,13.69,16.28,1.032,3.14,25,16
NOV,7,4,11.85,16.11,1.083,1.67,25,16
NOV,7,5,9.89,16.94,1.113,2.72,24,15
NOV,7,6,8.33,17.53,1.114,4.09,24,15
NOV,7,7,8.90,17.63,1.071,6.65,23,15
NOV,7,8,8.77,17.38,0.705,7.12,23,15
NOV,7,9,9.52,20.18,0.673,5.11,24,14
NOV,7,10,11.73,20.59,0.639,4.16,24,15
NOV,7,11,14.84,20.76,0.571,4.08,24,15
NOV,7,12,19.59,22.33,0.573,3.69,27,15
NOV,7,13,24.34,22.62,0.638,2.47,29,15
NOV,7,14,29.82,23.45,0.750,4.81,29,15
NOV,7,15,34.36,23.88,0.737,2.06,29,15
NOV,7,16,37.85,23.67,0.675,1.02,28,16
NOV,7,17,40.35,23.73,0.786,1.32,28,16
NOV,7,18,39.62,23.08,0.697,2.08,28,16
NOV,7,19,37.47,22.49,0.684,9.32,29,16
NOV,7,20,34.38,22.48,0.645,6.40,29,16
NOV,7,21,31.04,22.47,0.555,2.27,29,16
NOV,7,22,26.00,22.52,0.453,3.83,30,16
NOV,7,23,21.26,22.84,0.432,5.04,30,16
NOV,8,0,17.73,23.70,0.548,5.35,30,16
NOV,8,1,14.47,26.91,0.419,3.21,30,17
NOV,8,2,13.01,26.17,0.592,3.20,30,17
NOV,8,3,12.43,25.80,0.576,2.26,30,17
NOV,8,4,10.95,25.27,0.556,0.58,29,17
NOV,8,5,9.33,25.06,0.801,3.17,29,17
NOV,8,6,8.82,25.57,1.072,4.40,30,17
NOV,8,7,8.30,25.42,1.110,7.13,30,18
NOV,8,8,7.61,25.67,1.044,7.04,30,18
NOV,8,9,8.17,25.13,1.057,4.55,30,18
NOV,8,10,9.40,26.07,0.893,2.03,30,18
NOV,8,11,10.61,26.75,0.870,2.62,30,18
NOV,8,12,12.96,26.41,0.873,2.98,28,18
NOV,8,13,15.46,27.04,0.670,1.57,25,18
NOV,8,14,18.39,26.66,0.501,1.40,26,19
NOV,8,15,21.90,26.49,0.513,1.29,25,18
NOV,8,16,25.11,26.95,0.500,1.52,26,18
NOV,8,17,26.29,26.76,0.515,1.72,26,18
NOV,8,18,25.94,26.98,0.521,2.98,25,18
NOV,8,19,24.42,27.01,0.522,2.62,25,18
NOV,8,20,22.66,27.04,0.527,2.25,25,18
NOV,8,21,21.32,27.05,0.481,0.90,25,17
NOV,8,22,19.56,27.01,0.369,0.56,25,17
NOV,8,23,17.49,26.13,0.301,0.27,24,17
NOV,9,0,15.27,23.23,0.245,0.20,23,17
NOV,9,1,13.02,19.26,0.240,0.49,22,15
NOV,9,2,11.33,19.40,0.339,2.31,22,15
NOV,9,3,10.51,21.03,0.621,4.86,21,14
NOV,9,4,9.67,22.59,0.816,3.53,22,14
NOV,9,5,8.14,22.46,0.867,2.25,22,15
NOV,9,6,7.05,22.90,1.123,4.76,21,14
NOV,9,7,6.33,22.74,1.124,1.57,21,14
NOV,9,8,6.14,22.89,1.189,3.58,20,14
NOV,9,9,7.69,21.59,1.239,2.81,19,14
NOV,9,10,10.21,20.16,1.189,0.43,19,13
NOV,9,11,12.87,18.57,0.906,0.20,18,13
NOV,9,12,15.68,17.47,0.787,1.06,17,13
NOV,9,13,19.35,17.14,0.752,1.76,17,12
NOV,9,14,22.75,17.50,0.523,1.69,16,12
NOV,9,15,25.59,18.77,0.531,1.26,16,12
NOV,9,16,28.49,19.13,0.469,1.30,16,12
NOV,9,17,30.74,19.37,0.403,1.57,16,12
NOV,9,18,31.09,19.38,0.351,1.22,16,12
NOV,9,19,29.82,19.40,0.361,3.64,16,12
NOV,9,20,27.96,19.40,0.291,2.89,16,12
NOV,9,21,25.99,19.39,0.278,0.96,16,12
NOV,9,22,23.82,19.38,0.253,0.20,16,12
NOV,9,23,21.84,19.65,0.277,0.61,16,12
NOV,10,0,19.18,20.43,0.325,2.38,16,12
NOV,10,1,15.88,21.26,0.323,1.43,16,12
NOV,10,2,14.24,21.69,0.404,1.43,17,13
NOV,10,3,13.74,20.66,0.548,1.51,16,13
NOV,10,4,13.47,19.35,0.550,0.50,16,13
NOV,10,5,12.30,19.10,0.546,0.20,16,12
NOV,10,6,11.16,18.52,0.543,0.23,16,12
NOV,10,7,9.98,19.56,0.509,1.96,16,13
NOV,10,8,9.64,21.99,0.457,2.90,17,13
NOV,10,9,10.42,22.81,0.464,2.63,17,14
NOV,10,10,11.40,23.18,0.368,0.20,17,14
NOV,10,11,13.35,23.70,0.204,0.20,18,15
NOV,10,12,17.65,24.84,0.186,1.26,18,15
NOV,10,13,26.14,27.52,0.261,3.72,19,16
NOV,10,14,33.67,29.05,0.378,1.71,21,17
NOV,10,15,40.36,28.43,0.423,2.33,22,18
NOV,10,16,47.29,27.62,0.434,0.73,22,19
NOV,10,17,50.74,26.95,0.420,0.20,23,19
NOV,10,18,50.69,26.71,0.428,0.49,23,20
NOV,10,19,48.00,26.66,0.474,8.30,23,20
NOV,10,20,42.58,26.68,0.602,13.80,25,21
NOV,10,21,33.56,26.73,0.648,13.74,26,22
NOV,10,22,25.58,26.81,0.667,13.20,28,23
NOV,10,23,19.14,26.60,0.715,11.76,30,24
NOV,11,0,11.35,26.12,0.741,8.35,32,24
NOV,11,1,6.06,25.39,0.777,9.94,34,25
NOV,11,2,3.76,24.26,0.806,9.91,35,25
NOV,11,3,3.23,22.95,0.782,8.88,36,25
NOV,11,4,3.10,22.53,0.671,8.90,37,26
NOV,11,5,3.10,21.92,0.575,9.18,38,26
NOV,11,6,3.04,20.33,0.473,6.22,39,26
NOV,11,7,2.41,19.22,0.489,6.98,40,26
NOV,11,8,2.29,16.35,0.651,6.54,41,26
NOV,11,9,2.80,15.23,0.749,8.76,43,26
NOV,11,10,6.23,15.35,0.756,5.56,45,27
NOV,11,11,11.35,14.87,0.782,5.30,46,28
NOV,11,12,17.95,12.81,0.804,4.65,46,28
NOV,11,13,25.05,9.10,0.802,3.80,46,27
NOV,11,14,32.39,6.65,0.801,4.38,45,26
NOV,11,15,38.42,5.57,0.724,4.31,45,26
NOV,11,16,43.07,5.48,0.542,2.75,44,25
NOV,11,17,44.10,5.48,0.429,5.26,45,25
NOV,11,18,42.35,5.50,0.479,15.14,45,25
NOV,11,19,39.82,5.50,0.536,11.34,46,25
NOV,11,20,34.55,5.45,0.553,7.51,46,24
NOV,11,21,28.74,5.39,0.575,9.70,45,24
NOV,11,22,21.55,5.31,0.578,9.39,44,23
NOV,11,23,15.52,5.38,0.605,12.44,43,23
NOV,12,0,11.76,5.33,0.632,12.01,43,23
NOV,12,1,10.90,5.77,0.648,8.84,42,23
NOV,12,2,10.05,6.73,0.562,6.41,41,23
NOV,12,3,8.45,8.88,0.460,4.98,41,23
NOV,12,4,7.06,9.81,0.405,4.17,41,24
NOV,12,5,5.92,11.36,0.358,5.58,40,24
NOV,12,6,6.51,12.49,0.346,3.88,40,24
NOV,12,7,7.60,13.65,0.325,2.36,40,24
NOV,12,8,8.84,13.93,0.327,2.23,38,24
NOV,12,9,11.18,13.45,0.319,1.14,36,23
NOV,12,10,13.35,13.81,0.317,0.87,34,22
NOV,12,11,16.07,14.86,0.317,2.10,35,21
NOV,12,12,20.73,15.71,0.321,2.09,35,21
NOV,12,13,25.87,16.77,0.325,1.54,36,21
NOV,12,14,30.45,17.63,0.337,2.04,36,22
NOV,12,15,34.30,18.14,0.315,3.30,36,22
NOV,12,16,36.37,18.20,0.303,5.28,36,22
NOV,12,17,36.12,18.25,0.328,8.02,37,22
NOV,12,18,35.09,18.26,0.387,8.98,37,22
NOV,12,19,32.52,18.28,0.484,11.50,36,22
NOV,12,20,28.32,20.09,0.501,6.70,36,22
NOV,12,21,24.31,22.38,0.508,4.85,37,23
NOV,12,22,20.85,23.17,0.558,2.56,37,23
NOV,12,23,17.96,23.92,0.600,1.51,36,23
NOV,13,0,15.95,24.38,0.632,1.01,34,23
NOV,13,1,15.39,23.88,0.617,0.24,33,23
NOV,13,2,14.80,22.97,0.565,0.20,32,22
NOV,13,3,14.55,21.49,0.481,0.20,31,21
NOV,13,4,14.71,22.07,0.458,0.20,30,20
NOV,13,5,13.91,22.84,0.446,0.96,30,20
NOV,13,6,12.43,25.12,0.361,1.98,29,19
NOV,13,7,10.90,26.20,0.303,1.52,29,19
NOV,13,8,9.29,27.14,0.248,1.82,29,19
NOV,13,9,7.92,28.24,0.221,1.44,30,19
NOV,13,10,7.07,27.97,0.211,0.20,30,20
NOV,13,11,7.25,26.78,0.227,3.17,29,20
NOV,13,12,8.32,25.81,0.271,4.65,28,20
NOV,13,13,10.74,24.60,0.324,4.12,27,19
NOV,13,14,13.13,23.56,0.372,3.37,26,19
NOV,13,15,15.47,22.97,0.423,3.64,26,18
NOV,13,16,17.49,22.86,0.474,4.57,25,18
NOV,13,17,17.78,22.78,0.535,5.44,25,18
NOV,13,18,17.75,22.78,0.641,8.93,25,18
NOV,13,19,16.82,22.80,0.786,10.67,25,18
NOV,13,20,15.16,21.03,0.876,11.09,24,17
NOV,13,21,12.27,18.80,0.948,14.28,23,17
NOV,13,22,9.49,18.05,1.020,13.81,23,16
NOV,13,23,6.67,17.20,1.041,10.81,23,17
NOV,14,0,4.71,16.50,1.021,9.74,24,17
NOV,14,1,4.35,16.19,0.959,6.63,24,17
NOV,14,2,4.40,15.97,0.851,5.36,25,17
NOV,14,3,4.38,15.21,0.677,5.86,25,18
NOV,14,4,5.01,13.63,0.545,7.46,25,18
NOV,14,5,5.66,11.26,0.422,6.97,24,18
NOV,14,6,5.89,7.80,0.321,9.93,24,18
NOV,14,7,5.84,5.50,0.292,9.32,25,18
NOV,14,8,5.83,4.19,0.347,8.64,25,18
NOV,14,9,6.77,2.83,0.375,5.99,25,18
NOV,14,10,8.00,1.65,0.402,4.69,24,17
NOV,14,11,10.80,1.21,0.447,6.37,24,17
NOV,14,12,13.41,1.09,0.470,4.90,23,17
NOV,14,13,16.41,1.05,0.502,5.70,23,17
NOV,14,14,19.86,1.03,0.525,6.07,23,17
NOV,14,15,23.75,1.02,0.509,5.31,23,17
NOV,14,16,26.81,1.01,0.443,6.00,22,17
NOV,14,17,28.15,0.99,0.432,5.12,22,17
NOV,14,18,27.55,0.96,0.431,6.61,20,17
NOV,14,19,25.07,0.92,0.466,0.58,21,17
NOV,14,20,21.83,0.88,0.533,NA,21,16
NOV,14,21,18.18,0.83,0.601,NA,22,16
NOV,14,22,14.48,0.80,0.640,NA,22,16
NOV,14,23,10.59,1.05,0.664,0.20,22,16
NOV,15,0,7.23,2.27,0.644,0.34,22,15
NOV,15,1,5.02,4.47,0.705,0.20,22,16
NOV,15,2,5.43,5.52,0.776,0.20,22,16
NOV,15,3,6.44,6.06,0.726,15.95,22,16
NOV,15,4,8.40,6.44,0.640,19.09,22,15
NOV,15,5,10.59,6.48,0.538,1.84,22,15
NOV,15,6,12.31,6.48,0.456,1.21,21,15
NOV,15,7,13.90,6.48,0.413,24.91,21,15
NOV,15,8,15.55,6.46,0.413,21.04,19,14
NOV,15,9,16.27,6.46,0.336,11.85,19,13
NOV,15,10,16.99,6.95,0.369,1.21,19,13
NOV,15,11,18.21,7.86,0.377,0.39,19,12
NOV,15,12,19.46,8.67,0.401,0.45,19,12
NOV,15,13,20.71,9.10,0.444,0.68,19,12
NOV,15,14,22.83,9.36,0.496,0.47,19,12
NOV,15,15,24.45,9.42,0.505,0.20,18,12
NOV,15,16,25.79,9.82,0.629,0.20,18,12
NOV,15,17,27.18,9.98,0.643,0.20,18,12
NOV,15,18,26.87,10.23,0.533,1.38,19,12
NOV,15,19,26.27,10.47,0.524,3.86,18,12
NOV,15,20,25.24,10.66,0.515,1.90,17,11
NOV,15,21,23.49,10.89,0.485,0.23,17,11
NOV,15,22,20.51,11.44,0.457,0.89,16,11
NOV,15,23,17.65,12.95,0.463,2.61,16,10
NOV,16,0,14.84,14.85,0.358,2.84,15,11
NOV,16,1,12.72,16.80,0.334,2.99,15,11
NOV,16,2,11.73,19.58,0.315,1.36,15,11
NOV,16,3,10.69,21.91,0.284,1.46,15,12
NOV,16,4,9.96,24.41,0.263,1.01,16,12
NOV,16,5,9.21,25.71,0.250,0.23,16,12
NOV,16,6,9.63,27.66,0.226,0.30,17,13
NOV,16,7,10.48,30.28,0.206,1.16,17,14
NOV,16,8,11.67,33.78,0.181,2.36,18,15
NOV,16,9,12.47,35.16,0.187,0.20,18,15
NOV,16,10,13.53,35.95,0.205,0.20,18,15
NOV,16,11,14.48,36.28,0.220,0.43,19,16
NOV,16,12,15.00,36.35,0.253,2.50,20,17
NOV,16,13,17.10,36.32,0.325,5.80,20,17
NOV,16,14,20.94,38.59,0.510,6.08,21,17
NOV,16,15,24.58,39.19,0.569,2.38,23,19
NOV,16,16,27.09,38.81,0.608,0.99,24,18
NOV,16,17,27.35,39.39,0.694,4.50,24,18
NOV,16,18,25.78,40.43,0.894,15.36,25,19
NOV,16,19,24.18,40.96,1.055,19.59,27,20
NOV,16,20,22.50,40.81,1.142,16.57,28,21
NOV,16,21,20.49,42.31,1.134,12.34,30,21
NOV,16,22,17.15,43.59,1.043,4.16,30,21
NOV,16,23,12.69,43.61,0.997,1.40,30,21
NOV,17,0,8.78,40.83,0.970,4.62,30,21
NOV,17,1,6.94,37.39,0.894,4.58,30,21
NOV,17,2,6.89,34.45,0.691,4.06,30,21
NOV,17,3,6.80,31.97,0.526,2.95,30,20
NOV,17,4,6.88,29.03,0.410,3.88,30,19
NOV,17,5,6.50,30.22,0.347,3.44,30,19
NOV,17,6,4.73,29.69,0.252,3.67,31,19
NOV,17,7,4.36,27.40,0.238,5.68,31,19
NOV,17,8,4.47,27.21,0.228,6.17,31,18
NOV,17,9,5.73,26.20,0.219,3.99,32,19
NOV,17,10,7.47,25.40,0.217,3.13,32,19
NOV,17,11,9.45,26.04,0.207,2.79,32,19
NOV,17,12,12.56,25.38,0.213,3.46,32,19
NOV,17,13,16.05,25.32,0.276,2.03,31,18
NOV,17,14,21.65,23.96,0.369,4.15,31,18
NOV,17,15,27.99,26.31,0.391,3.71,30,17
NOV,17,16,34.20,26.87,0.401,2.30,31,18
NOV,17,17,38.00,26.46,0.413,0.20,31,19
NOV,17,18,39.93,24.98,0.419,4.38,30,19
NOV,17,19,40.16,24.15,0.457,6.05,29,18
NOV,17,20,40.84,24.18,0.505,9.30,28,17
NOV,17,21,40.21,23.11,0.477,3.55,28,17
NOV,17,22,36.83,22.23,0.422,3.63,27,18
NOV,17,23,31.64,21.90,0.430,5.87,28,19
NOV,18,0,26.00,21.45,0.449,7.74,28,19
NOV,18,1,21.63,20.34,0.448,7.25,28,20
NOV,18,2,18.08,19.10,0.447,6.15,29,20
NOV,18,3,16.67,18.40,0.424,6.82,29,20
NOV,18,4,13.84,18.83,0.365,2.63,30,21
NOV,18,5,11.10,17.07,0.334,2.26,31,21
NOV,18,6,9.11,16.14,0.301,3.10,30,21
NOV,18,7,7.95,16.16,0.308,3.88,31,21
NOV,18,8,7.00,12.77,0.368,6.00,31,22
NOV,18,9,6.98,12.78,0.415,6.88,31,21
NOV,18,10,8.39,12.79,0.420,5.52,31,22
NOV,18,11,10.24,10.82,0.417,4.07,31,22
NOV,18,12,13.48,11.16,0.417,4.62,31,22
NOV,18,13,18.76,10.69,0.425,2.16,31,23
NOV,18,14,24.04,NA,0.421,0.72,31,23
NOV,18,15,29.04,NA,0.387,0.20,30,22
NOV,18,16,34.63,NA,0.293,0.96,29,22
NOV,18,17,39.05,NA,0.225,0.20,29,21
NOV,18,18,39.15,NA,0.218,2.35,29,21
NOV,18,19,36.86,NA,0.266,8.76,29,22
NOV,18,20,33.80,NA,0.323,9.65,30,22
NOV,18,21,28.66,NA,0.331,4.57,30,22
NOV,18,22,24.31,NA,0.360,5.93,31,22
NOV,18,23,20.65,NA,0.376,2.78,31,22
NOV,19,0,17.06,NA,0.381,2.06,31,21
NOV,19,1,13.91,NA,0.384,0.91,32,21
NOV,19,2,12.99,NA,0.367,0.20,31,21
NOV,19,3,13.47,NA,0.307,4.90,31,20
NOV,19,4,12.16,NA,0.250,5.63,31,20
NOV,19,5,11.78,NA,0.231,4.93,30,20
NOV,19,6,11.33,NA,0.201,4.06,30,20
NOV,19,7,10.43,2.81,0.217,3.66,30,19
NOV,19,8,10.36,2.73,0.320,2.93,30,19
NOV,19,9,12.19,2.71,0.435,7.48,30,18
NOV,19,10,15.15,2.35,0.469,6.18,31,18
NOV,19,11,18.91,2.03,0.495,3.36,31,19
NOV,19,12,23.35,1.58,0.547,0.77,31,19
NOV,19,13,27.36,1.63,0.550,0.69,31,18
NOV,19,14,31.40,1.60,0.550,0.20,31,18
NOV,19,15,35.78,1.56,0.521,0.20,31,18
NOV,19,16,38.23,1.52,0.432,3.15,32,18
NOV,19,17,36.67,1.49,0.319,2.97,31,19
NOV,19,18,33.20,1.51,0.331,5.49,31,18
NOV,19,19,28.56,1.47,0.409,10.36,31,18
NOV,19,20,23.87,1.46,0.477,11.33,31,18
NOV,19,21,20.60,1.50,0.616,11.89,32,17
NOV,19,22,17.67,1.50,0.657,5.63,33,17
NOV,19,23,14.13,1.52,0.664,2.87,33,17
NOV,20,0,10.45,1.53,0.657,4.90,33,17
NOV,20,1,9.13,1.56,0.666,7.18,33,17
NOV,20,2,9.74,1.58,0.627,7.72,34,17
NOV,20,3,10.66,1.61,0.535,7.75,34,17
NOV,20,4,11.74,1.63,0.422,6.04,35,18
NOV,20,5,12.37,1.75,0.294,4.84,35,18
NOV,20,6,12.46,1.85,0.268,5.91,36,18
NOV,20,7,12.30,1.97,0.297,5.15,37,18
NOV,20,8,13.11,2.18,0.478,6.71,37,19
NOV,20,9,14.32,2.32,0.577,11.49,38,19
NOV,20,10,15.48,2.15,0.685,14.71,39,20
NOV,20,11,18.17,2.15,0.709,5.43,39,19
NOV,20,12,22.32,2.01,0.722,2.36,40,19
NOV,20,13,25.79,2.00,0.714,1.27,40,20
NOV,20,14,28.66,2.01,0.701,0.20,40,20
NOV,20,15,32.15,2.02,0.666,0.20,40,20
NOV,20,16,34.57,2.01,0.481,0.47,40,20
NOV,20,17,35.48,2.01,0.383,1.52,40,19
NOV,20,18,34.04,1.99,0.307,3.31,40,19
NOV,20,19,30.19,2.03,0.383,9.98,40,20
NOV,20,20,25.06,2.26,0.459,10.31,40,20
NOV,20,21,19.99,2.46,0.559,8.18,40,21
NOV,20,22,15.61,2.67,0.616,5.71,39,21
NOV,20,23,11.25,2.89,0.635,2.58,39,21
NOV,21,0,7.49,3.11,0.637,2.99,39,21
NOV,21,1,4.61,3.36,0.636,5.67,38,21
NOV,21,2,3.60,3.59,0.605,5.91,38,21
NOV,21,3,3.57,3.79,0.492,5.63,38,20
NOV,21,4,4.00,4.03,0.414,4.75,38,20
NOV,21,5,3.98,4.19,0.324,5.10,38,20
NOV,21,6,3.81,4.40,0.288,3.27,38,20
NOV,21,7,3.76,4.59,0.348,2.98,38,20
NOV,21,8,4.07,4.65,0.476,3.85,38,20
NOV,21,9,5.20,4.78,0.683,7.64,38,19
NOV,21,10,7.73,4.92,0.806,7.98,39,19
NOV,21,11,11.68,5.11,0.876,6.16,39,19
NOV,21,12,15.85,5.32,0.879,0.92,39,19
NOV,21,13,20.56,5.54,0.880,0.46,39,19
