DATOS MÓVILES 2019_CRUZ ROJA,,,,,,,,
,,,,,,,,
,,,,,,,,
MES,DIA,HORA,MO3,MSO2,MCO,NO2,MPM10,MPM2.5
FEB,2,20,28.65,2.19,0.450,26.06,47,NA
FEB,2,21,NA,2.17,0.604,26.45,46,NA
FEB,2,22,NA,2.17,0.795,23.91,46,NA
FEB,2,23,NA,2.20,0.953,23.60,48,NA
FEB,3,0,NA,2.22,1.052,20.03,48,NA
FEB,3,1,NA,2.21,1.126,17.49,48,NA
FEB,3,2,NA,2.15,1.196,16.48,49,NA
FEB,3,3,NA,2.10,1.212,16.16,49,NA
FEB,3,4,NA,2.12,1.047,14.71,50,NA
FEB,3,5,NA,2.08,0.905,11.54,49,NA
FEB,3,6,3.35,2.05,0.739,9.80,50,NA
FEB,3,7,3.42,2.27,0.603,13.02,50,NA
FEB,3,8,3.86,2.39,0.530,13.31,50,NA
FEB,3,9,4.78,2.29,0.461,9.85,49,NA
FEB,3,10,7.04,2.24,0.393,9.29,49,NA
FEB,3,11,11.06,2.23,0.343,7.63,49,NA
FEB,3,12,15.48,2.24,0.328,4.07,49,NA
FEB,3,13,21.17,2.23,0.315,4.06,49,NA
FEB,3,14,25.92,2.26,0.295,1.52,49,NA
FEB,3,15,30.17,2.28,0.282,3.20,49,NA
FEB,3,16,33.54,2.30,0.263,5.17,50,NA
FEB,3,17,36.44,2.30,0.254,3.22,50,NA
FEB,3,18,37.47,2.30,0.239,0.20,50,NA
FEB,3,19,34.89,2.30,0.239,2.91,50,NA
FEB,3,20,30.71,2.25,0.259,12.33,50,NA
FEB,3,21,25.33,2.22,0.358,20.50,49,NA
FEB,3,22,23.07,2.20,0.479,18.15,50,NA
FEB,3,23,18.14,2.17,0.558,16.86,49,NA
FEB,4,0,15.59,2.13,0.616,15.45,49,NA
FEB,4,1,10.21,2.09,0.629,13.40,49,NA
FEB,4,2,5.77,2.06,0.649,12.35,48,NA
FEB,4,3,3.32,2.02,0.642,10.46,47,NA
FEB,4,4,2.93,1.95,0.632,7.80,47,NA
FEB,4,5,2.94,1.84,0.524,6.15,46,NA
FEB,4,6,3.17,1.76,0.398,7.31,45,NA
FEB,4,7,3.18,1.60,0.315,9.19,44,NA
FEB,4,8,3.23,1.47,0.276,7.25,44,NA
FEB,4,9,3.56,1.50,0.312,8.02,44,NA
FEB,4,10,5.24,1.56,0.350,16.62,44,NA
FEB,4,11,8.37,1.56,0.382,15.67,45,NA
FEB,4,12,13.16,1.55,0.376,5.78,46,NA
FEB,4,13,18.32,1.55,0.385,3.56,46,NA
FEB,4,14,23.04,1.54,0.391,1.62,47,NA
FEB,4,15,27.39,1.51,0.382,0.20,46,NA
FEB,4,16,32.30,1.49,0.348,0.20,46,NA
FEB,4,17,36.34,1.49,0.298,1.25,46,NA
FEB,4,18,37.99,1.49,0.259,4.97,46,NA
FEB,4,19,39.54,1.48,0.283,13.50,46,NA
FEB,4,20,39.27,1.49,0.371,26.02,47,NA
FEB,4,21,NA,1.51,0.553,29.21,47,NA
FEB,4,22,NA,1.53,0.755,28.25,49,NA
FEB,4,23,NA,1.56,0.893,23.43,51,NA
FEB,5,0,NA,1.55,0.931,18.27,52,NA
FEB,5,1,NA,1.55,0.951,17.02,53,NA
FEB,5,2,NA,1.56,0.959,16.78,53,NA
FEB,5,3,NA,1.56,0.908,13.91,54,NA
FEB,5,4,NA,1.56,0.820,13.41,54,NA
FEB,5,5,NA,1.68,0.631,14.37,55,NA
FEB,5,6,NA,1.82,0.424,13.09,55,NA
FEB,5,7,4.40,1.74,0.332,11.20,56,NA
FEB,5,8,4.36,1.75,0.449,11.14,57,NA
FEB,5,9,5.24,1.76,0.595,16.19,59,NA
FEB,5,10,7.13,2.05,0.649,22.44,61,NA
FEB,5,11,10.92,2.24,0.663,14.40,63,NA
FEB,5,12,15.48,2.31,0.669,9.09,63,NA
FEB,5,13,21.89,2.33,0.676,4.81,64,NA
FEB,5,14,28.81,2.39,0.684,3.03,64,NA
FEB,5,15,35.03,2.52,0.637,0.20,64,NA
FEB,5,16,40.60,2.60,0.482,0.20,64,NA
FEB,5,17,44.71,2.60,0.310,0.20,64,NA
FEB,5,18,44.70,2.60,0.251,9.03,65,NA
FEB,5,19,46.45,2.60,0.323,24.20,65,NA
FEB,5,20,47.29,2.63,0.556,33.47,65,NA
FEB,5,21,NA,2.69,0.806,31.10,66,NA
FEB,5,22,NA,2.74,0.973,27.77,67,NA
FEB,5,23,NA,2.77,1.170,23.26,68,NA
FEB,6,0,NA,2.87,1.343,21.78,72,NA
FEB,6,1,NA,2.92,1.410,20.03,75,NA
FEB,6,2,NA,3.00,1.403,20.84,77,NA
FEB,6,3,NA,3.08,1.319,16.89,77,NA
FEB,6,4,NA,3.16,1.097,16.80,79,NA
FEB,6,5,3.30,3.16,0.856,18.47,80,NA
FEB,6,6,3.29,3.11,0.702,17.12,81,NA
FEB,6,7,3.03,3.11,0.557,16.41,82,NA
FEB,6,8,3.34,3.18,0.473,14.52,83,NA
FEB,6,9,3.97,3.22,0.488,21.22,82,NA
FEB,6,10,6.76,2.96,0.545,24.22,82,NA
FEB,6,11,11.28,2.82,0.568,15.09,81,NA
FEB,6,12,16.82,2.77,0.562,9.38,81,NA
FEB,6,13,23.73,2.78,0.568,9.83,81,NA
FEB,6,14,31.86,2.74,0.572,6.22,82,NA
FEB,6,15,39.96,2.64,0.541,3.79,83,NA
FEB,6,16,48.10,2.61,0.470,4.22,84,NA
FEB,6,17,53.04,2.67,0.418,5.05,84,NA
FEB,6,18,54.16,2.68,0.382,8.58,84,NA
FEB,6,19,49.79,2.69,0.424,20.37,85,NA
FEB,6,20,45.35,2.71,0.586,40.37,85,NA
FEB,6,21,40.04,2.63,0.635,21.50,84,NA
FEB,6,22,32.86,2.55,0.652,12.59,81,NA
FEB,6,23,25.11,2.47,0.671,14.65,78,NA
FEB,7,0,16.70,2.38,0.684,17.44,72,NA
FEB,7,1,11.26,2.32,0.677,20.37,68,NA
FEB,7,2,7.78,2.22,0.665,19.77,66,NA
FEB,7,3,7.15,2.16,0.610,20.04,65,NA
FEB,7,4,6.07,2.11,0.443,19.63,64,NA
FEB,7,5,4.45,2.01,0.391,20.43,63,NA
FEB,7,6,3.37,1.94,0.377,18.95,63,NA
FEB,7,7,2.77,1.86,0.418,17.83,62,NA
FEB,7,8,2.64,1.78,0.503,16.48,62,NA
FEB,7,9,2.92,2.15,0.565,18.65,61,NA
FEB,7,10,3.31,2.52,0.613,27.96,60,NA
FEB,7,11,5.92,2.58,0.659,22.60,61,NA
FEB,7,12,10.23,2.61,0.675,10.42,61,NA
FEB,7,13,15.05,2.65,0.673,3.21,60,NA
FEB,7,14,19.99,2.70,0.666,1.88,59,NA
FEB,7,15,24.84,2.69,0.604,0.20,58,NA
FEB,7,16,30.11,2.66,0.502,0.31,58,NA
FEB,7,17,34.97,2.65,0.436,0.20,57,NA
FEB,7,18,35.77,2.72,0.388,0.20,57,NA
FEB,7,19,37.48,2.71,0.413,0.20,56,NA
FEB,7,20,37.63,2.64,0.603,11.82,55,NA
FEB,7,21,NA,2.66,0.925,10.98,55,NA
FEB,7,22,NA,2.73,1.271,10.69,57,NA
FEB,7,23,NA,3.10,1.371,0.20,61,NA
FEB,8,0,NA,3.69,1.378,NA,63,NA
FEB,8,1,NA,4.15,1.372,NA,66,NA
FEB,8,2,NA,4.50,1.356,NA,66,NA
FEB,8,3,12.43,4.53,1.269,NA,66,NA
FEB,8,4,12.17,4.51,1.049,NA,65,NA
FEB,8,5,11.91,4.75,0.708,NA,64,NA
FEB,8,6,12.53,5.33,0.339,NA,64,NA
FEB,8,7,11.76,6.16,0.222,NA,63,NA
FEB,8,8,10.84,6.57,0.204,NA,61,NA
FEB,8,9,11.38,6.19,0.196,NA,59,NA
FEB,8,10,12.10,5.62,0.191,NA,57,NA
FEB,8,11,12.94,5.65,0.188,NA,56,NA
FEB,8,12,15.46,6.05,0.185,NA,58,NA
FEB,8,13,18.35,6.28,0.189,NA,59,NA
FEB,8,14,21.60,6.42,0.209,NA,61,NA
FEB,8,15,24.19,6.48,0.222,NA,63,NA
FEB,8,16,25.69,6.63,0.229,NA,64,NA
FEB,8,17,25.34,6.79,0.231,NA,66,NA
FEB,8,18,23.92,7.16,0.235,NA,68,NA
FEB,8,19,22.04,7.72,0.241,NA,70,NA
FEB,8,20,18.60,7.78,0.246,NA,70,NA
FEB,8,21,15.15,8.13,0.283,NA,69,NA
FEB,8,22,11.53,8.36,0.283,NA,69,NA
FEB,8,23,8.55,8.38,0.302,NA,68,NA
FEB,9,0,6.21,8.19,0.335,NA,67,NA
FEB,9,1,5.39,8.25,0.349,NA,66,NA
FEB,9,2,5.45,8.13,0.368,NA,66,NA
FEB,9,3,5.97,8.25,0.364,NA,67,NA
FEB,9,4,6.63,8.44,0.375,NA,66,NA
FEB,9,5,6.73,8.51,0.359,NA,67,NA
FEB,9,6,6.81,8.42,0.372,NA,68,NA
FEB,9,7,6.69,7.86,0.357,NA,68,NA
FEB,9,8,6.81,7.43,0.331,NA,67,NA
FEB,9,9,6.76,7.33,0.332,NA,66,NA
FEB,9,10,7.18,7.47,0.325,NA,65,NA
FEB,9,11,8.12,7.35,0.332,NA,63,NA
FEB,9,12,9.50,6.92,0.325,NA,60,NA
FEB,9,13,11.52,6.67,0.310,NA,58,NA
FEB,9,14,13.95,6.51,0.286,NA,56,NA
FEB,9,15,17.14,6.56,0.283,NA,55,NA
FEB,9,16,19.68,6.47,0.285,NA,54,NA
FEB,9,17,21.99,6.45,0.279,NA,53,NA
FEB,9,18,23.62,6.18,0.276,NA,51,NA
FEB,9,19,24.03,5.73,0.286,NA,49,NA
FEB,9,20,22.93,5.75,0.299,NA,48,NA
FEB,9,21,20.90,5.64,0.310,NA,47,NA
FEB,9,22,18.81,5.64,0.319,NA,44,NA
FEB,9,23,15.63,5.72,0.341,NA,41,NA
FEB,10,0,12.97,6.39,0.332,NA,40,NA
FEB,10,1,10.87,6.86,0.326,NA,39,NA
FEB,10,2,8.96,7.02,0.321,NA,37,NA
FEB,10,3,7.82,7.68,0.304,NA,35,NA
FEB,10,4,7.51,7.92,0.285,NA,34,NA
FEB,10,5,7.58,7.97,0.266,NA,32,NA
FEB,10,6,7.82,7.89,0.248,NA,30,NA
FEB,10,7,8.03,8.05,0.214,NA,29,NA
FEB,10,8,8.43,8.51,0.202,1.46,29,NA
FEB,10,9,8.71,8.81,0.191,1.11,29,NA
FEB,10,10,9.08,9.37,0.182,0.20,29,NA
FEB,10,11,10.42,10.20,0.176,1.85,29,NA
FEB,10,12,13.32,10.74,0.172,1.88,29,NA
FEB,10,13,17.61,10.90,0.183,4.65,29,NA
FEB,10,14,20.88,10.92,0.191,3.85,29,NA
FEB,10,15,24.62,10.86,0.210,5.25,29,NA
FEB,10,16,28.61,10.84,0.224,5.09,29,NA
FEB,10,17,32.36,10.68,0.232,2.07,28,NA
FEB,10,18,34.84,10.54,0.232,0.20,28,NA
FEB,10,19,33.90,10.46,0.258,0.20,28,NA
FEB,10,20,34.26,10.42,0.339,14.67,29,NA
FEB,10,21,33.07,10.22,0.490,23.39,30,NA
FEB,10,22,NA,9.99,0.645,21.48,31,NA
FEB,10,23,NA,9.56,0.724,16.67,33,NA
FEB,11,0,NA,8.52,0.749,11.28,33,NA
FEB,11,1,NA,7.57,0.758,11.29,34,NA
FEB,11,2,NA,7.22,0.779,11.00,35,NA
FEB,11,3,NA,6.45,0.765,9.91,37,NA
FEB,11,4,NA,6.10,0.693,11.01,38,NA
FEB,11,5,NA,5.85,0.544,11.60,39,NA
FEB,11,6,3.32,5.49,0.399,9.61,41,NA
FEB,11,7,2.58,5.13,0.349,9.32,42,NA
FEB,11,8,2.65,4.65,0.426,12.12,44,NA
FEB,11,9,3.27,4.37,0.605,12.84,46,NA
FEB,11,10,4.72,3.74,0.676,12.36,49,NA
FEB,11,11,6.75,2.88,0.717,8.57,50,NA
FEB,11,12,9.43,2.31,0.755,6.25,51,NA
FEB,11,13,12.09,2.12,0.776,4.81,51,NA
FEB,11,14,15.23,2.05,0.796,3.95,51,NA
FEB,11,15,18.54,1.98,0.782,4.68,51,NA
FEB,11,16,21.23,1.95,0.704,5.79,51,NA
FEB,11,17,23.46,1.92,0.541,7.13,52,NA
FEB,11,18,23.68,1.90,0.490,6.91,52,NA
FEB,11,19,22.04,1.88,0.496,12.32,53,NA
FEB,11,20,19.80,1.85,0.555,21.18,53,NA
FEB,11,21,17.93,1.80,0.642,21.22,54,NA
FEB,11,22,15.48,1.75,0.676,16.57,54,NA
FEB,11,23,12.69,1.71,0.683,13.84,53,NA
FEB,12,0,10.52,1.70,0.670,14.48,52,NA
FEB,12,1,9.07,1.72,0.651,13.26,52,NA
FEB,12,2,8.79,1.66,0.616,4.67,52,NA
FEB,12,3,9.70,1.61,0.559,4.21,52,NA
FEB,12,4,9.73,1.53,0.455,2.43,52,NA
FEB,12,5,9.21,1.39,0.332,9.65,51,NA
FEB,12,6,8.52,1.31,0.271,11.22,50,22
FEB,12,7,8.00,1.23,0.294,13.46,50,22
FEB,12,8,7.36,1.22,0.357,13.98,50,22
FEB,12,9,5.95,1.32,0.457,15.82,50,22
FEB,12,10,4.91,1.42,0.513,14.67,51,22
FEB,12,11,4.97,1.49,0.546,5.26,51,22
FEB,12,12,6.69,1.95,0.576,4.73,51,22
FEB,12,13,10.16,2.25,0.609,3.45,51,23
FEB,12,14,14.33,2.66,0.626,1.70,52,23
FEB,12,15,18.19,3.02,0.593,1.28,53,24
FEB,12,16,22.35,3.33,0.531,2.55,53,25
FEB,12,17,24.60,3.68,0.437,0.20,53,25
FEB,12,18,25.19,3.79,0.410,4.15,53,26
FEB,12,19,24.29,3.78,0.399,0.20,53,24
FEB,12,20,22.37,3.81,0.383,NA,53,24
FEB,12,21,19.29,3.90,0.359,NA,52,24
FEB,12,22,15.79,3.98,0.341,NA,52,23
FEB,12,23,12.56,4.16,0.332,NA,51,23
FEB,13,0,8.82,4.38,0.337,NA,50,22
FEB,13,1,6.96,4.54,0.329,NA,50,22
FEB,13,2,6.43,4.75,0.319,NA,50,22
FEB,13,3,6.44,4.97,0.304,NA,49,22
FEB,13,4,6.87,5.10,0.290,NA,48,21
FEB,13,5,7.92,5.40,0.281,NA,48,21
FEB,13,6,9.65,5.72,0.281,NA,48,20
FEB,13,7,11.21,5.92,0.266,NA,47,20
FEB,13,8,12.94,6.16,0.245,NA,45,20
FEB,13,9,15.22,6.37,0.259,NA,44,20
FEB,13,10,17.78,6.42,0.246,NA,42,20
FEB,13,11,20.09,6.43,0.239,NA,40,18
FEB,13,12,23.11,6.06,0.243,NA,39,18
FEB,13,13,25.87,5.88,0.245,NA,39,17
FEB,13,14,29.14,5.84,0.239,NA,38,16
FEB,13,15,33.00,5.61,0.243,NA,38,16
FEB,13,16,36.47,5.39,0.248,NA,37,15
FEB,13,17,38.81,5.09,0.244,NA,37,15
FEB,13,18,39.28,5.02,0.278,NA,38,15
FEB,13,19,38.02,5.06,0.369,NA,38,16
FEB,13,20,36.13,5.07,0.517,NA,38,16
FEB,13,21,33.54,5.01,0.593,NA,40,17
FEB,13,22,30.33,4.96,0.651,NA,40,18
FEB,13,23,26.53,4.81,0.683,NA,41,18
FEB,14,0,23.15,4.59,0.690,NA,41,19
FEB,14,1,20.35,4.41,0.677,NA,41,19
FEB,14,2,18.95,4.22,0.637,NA,40,19
FEB,14,3,17.92,4.02,0.548,NA,40,19
FEB,14,4,16.15,3.90,0.396,NA,41,19
FEB,14,5,14.37,3.62,0.317,7.50,42,20
FEB,14,6,12.00,3.36,0.261,11.46,42,21
FEB,14,7,9.72,3.19,0.266,10.63,43,21
FEB,14,8,7.54,2.94,0.431,12.25,45,22
FEB,14,9,6.67,2.62,0.543,10.81,47,23
FEB,14,10,7.24,2.47,0.598,11.05,48,24
FEB,14,11,9.46,2.38,0.642,7.20,49,25
FEB,14,12,12.79,2.26,0.665,0.52,50,27
FEB,14,13,15.79,2.12,0.693,0.48,51,27
FEB,14,14,18.80,1.73,0.718,2.77,51,28
FEB,14,15,22.21,1.59,0.708,7.78,51,28
FEB,14,16,24.90,1.49,0.555,4.35,52,27
FEB,14,17,26.34,1.44,0.475,4.98,51,27
FEB,14,18,25.31,1.39,0.457,5.92,51,27
FEB,14,19,22.66,1.35,0.463,9.16,50,26
FEB,14,20,21.72,1.32,0.577,16.35,50,25
FEB,14,21,18.89,1.28,0.688,16.23,49,25
FEB,14,22,16.29,1.27,0.757,17.23,49,25
FEB,14,23,14.18,1.25,0.763,9.08,49,25
FEB,15,0,12.30,1.25,0.742,5.32,49,24
FEB,15,1,9.60,1.25,0.709,6.48,49,24
FEB,15,2,7.90,1.25,0.693,11.66,49,24
FEB,15,3,7.85,1.26,0.658,12.63,49,24
FEB,15,4,7.22,1.27,0.532,11.56,49,24
FEB,15,5,6.70,1.27,0.393,11.78,49,23
FEB,15,6,5.88,1.27,0.294,10.19,49,23
FEB,15,7,4.38,1.27,0.278,10.31,49,23
FEB,15,8,3.47,1.30,0.415,10.76,49,23
FEB,15,9,3.99,1.33,0.543,16.75,49,23
FEB,15,10,6.00,1.32,0.618,18.26,50,23
FEB,15,11,9.11,1.30,0.633,8.04,50,22
FEB,15,12,12.85,1.31,0.636,3.53,49,21
FEB,15,13,15.74,1.31,0.642,0.20,49,21
FEB,15,14,19.53,1.32,0.658,0.20,48,21
FEB,15,15,23.29,1.32,0.657,5.11,47,20
FEB,15,16,27.50,1.32,0.535,6.57,46,20
FEB,15,17,31.08,1.33,0.421,4.50,46,20
FEB,15,18,31.12,1.33,0.333,4.03,46,20
FEB,15,19,31.41,1.34,0.379,17.41,46,20
FEB,15,20,27.12,1.36,0.564,30.81,46,20
FEB,15,21,27.29,1.37,0.768,25.83,46,20
FEB,15,22,NA,1.37,0.878,22.31,47,20
FEB,15,23,NA,1.39,1.010,19.16,48,20
FEB,16,0,NA,1.41,1.109,16.55,51,21
FEB,16,1,NA,1.38,1.116,9.86,51,21
FEB,16,2,NA,1.38,1.127,11.71,51,21
FEB,16,3,NA,1.38,1.063,11.35,51,21
FEB,16,4,NA,1.38,0.880,9.65,51,21
FEB,16,5,NA,1.38,0.684,10.99,51,21
FEB,16,6,NA,1.36,0.563,9.30,51,21
FEB,16,7,NA,1.35,0.448,8.75,51,21
FEB,16,8,NA,1.31,0.403,6.12,50,20
FEB,16,9,NA,1.28,0.484,15.77,49,20
FEB,16,10,NA,1.32,0.518,16.05,49,20
FEB,16,11,NA,1.32,0.542,7.64,49,21
FEB,16,12,16.52,1.31,0.549,4.02,49,21
FEB,16,13,19.22,1.31,0.555,0.20,50,21
FEB,16,14,21.79,1.30,0.578,1.62,50,21
FEB,16,15,26.44,1.31,0.570,1.84,51,22
FEB,16,16,31.37,1.33,0.530,4.02,51,22
FEB,16,17,36.24,1.34,0.453,3.00,51,22
FEB,16,18,36.62,1.36,0.430,7.59,51,22
FEB,16,19,34.13,1.37,0.461,18.18,51,22
FEB,16,20,30.91,1.33,0.504,16.88,51,23
FEB,16,21,28.62,1.29,0.531,10.53,51,23
FEB,16,22,25.25,1.27,0.549,8.16,49,23
FEB,16,23,21.82,1.24,0.550,6.77,47,23
FEB,17,0,17.97,1.22,0.538,4.78,45,22
FEB,17,1,13.47,1.22,0.524,5.98,45,22
FEB,17,2,10.93,1.21,0.504,8.04,45,22
FEB,17,3,10.96,1.20,0.453,10.86,44,22
FEB,17,4,10.56,1.19,0.391,5.03,44,22
FEB,17,5,8.68,1.16,0.348,2.95,44,22
FEB,17,6,8.10,1.12,0.312,10.00,44,22
FEB,17,7,6.93,1.09,0.290,9.63,43,22
FEB,17,8,6.16,1.05,0.331,9.60,43,22
FEB,17,9,7.23,0.99,0.379,11.92,41,22
FEB,17,10,10.83,0.91,0.402,9.37,40,21
FEB,17,11,12.81,0.90,0.405,1.69,39,21
FEB,17,12,14.70,0.89,0.424,1.51,38,20
FEB,17,13,17.35,0.89,0.452,2.72,38,20
FEB,17,14,17.84,0.91,0.465,1.25,38,20
FEB,17,15,20.69,0.94,0.473,1.11,40,20
FEB,17,16,23.51,0.96,0.421,0.86,42,20
FEB,17,17,24.71,0.99,0.369,0.66,44,20
FEB,17,18,23.70,1.04,0.341,0.92,45,20
FEB,17,19,22.02,1.11,0.343,3.89,46,20
FEB,17,20,20.11,1.17,0.371,8.86,47,20
FEB,17,21,19.14,1.20,0.393,9.63,47,19
FEB,17,22,17.56,1.20,0.402,5.46,47,19
FEB,17,23,15.44,1.20,0.412,7.23,47,19
FEB,18,0,13.18,1.20,0.413,6.73,47,19
FEB,18,1,11.73,1.20,0.416,6.56,47,19
FEB,18,2,10.32,1.20,0.404,1.82,47,19
FEB,18,3,9.74,1.19,0.381,4.05,46,19
FEB,18,4,9.02,1.20,0.330,7.95,46,19
FEB,18,5,7.69,1.20,0.282,8.30,46,18
FEB,18,6,6.87,1.25,0.264,7.94,46,18
FEB,18,7,5.93,1.34,0.323,8.90,46,18
FEB,18,8,4.98,1.40,0.471,8.72,48,19
FEB,18,9,4.08,1.48,0.658,12.77,50,18
FEB,18,10,5.11,1.83,0.788,26.35,52,18
FEB,18,11,7.94,1.96,0.897,30.91,55,19
FEB,18,12,12.75,1.99,0.935,9.09,56,20
FEB,18,13,18.96,2.00,0.957,3.56,56,20
FEB,18,14,22.88,2.00,0.958,0.27,56,20
FEB,18,15,26.04,1.97,0.899,3.65,54,20
FEB,18,16,29.32,1.92,0.764,4.68,52,20
FEB,18,17,31.64,1.88,0.589,4.92,50,19
FEB,18,18,31.03,1.81,0.497,7.63,49,19
FEB,18,19,28.37,1.72,0.445,10.03,49,18
FEB,18,20,24.27,1.65,0.470,7.91,47,18
FEB,18,21,18.60,1.62,0.501,6.68,46,18
FEB,18,22,16.48,1.61,0.526,5.48,46,18
FEB,18,23,14.65,1.63,0.548,7.03,46,18
FEB,19,0,11.23,1.63,0.553,4.66,46,19
FEB,19,1,7.74,1.63,0.529,0.20,46,18
FEB,19,2,NA,1.62,0.497,3.57,46,18
FEB,19,3,NA,1.62,0.445,5.22,46,18
FEB,19,4,NA,1.62,0.382,5.33,46,17
FEB,19,5,NA,1.65,0.324,6.04,45,17
FEB,19,6,6.28,1.63,0.290,5.06,46,17
FEB,19,7,7.13,1.83,0.270,5.88,45,17
FEB,19,8,7.87,1.88,0.331,6.44,44,17
FEB,19,9,8.63,1.92,0.417,8.37,43,17
FEB,19,10,9.32,1.73,0.457,9.89,41,16
FEB,19,11,12.38,1.67,0.470,5.89,39,16
FEB,19,12,14.68,1.70,0.490,4.06,37,15
FEB,19,13,16.11,1.68,0.518,4.67,38,15
FEB,19,14,17.66,1.67,0.546,6.74,38,15
FEB,19,15,18.65,1.65,0.545,4.63,39,15
FEB,19,16,19.29,1.65,0.468,4.07,42,15
FEB,19,17,20.10,1.65,0.396,3.04,45,15
FEB,19,18,19.58,1.65,0.373,3.39,47,16
FEB,19,19,17.41,1.66,0.393,5.66,47,16
FEB,19,20,15.46,1.68,0.423,7.90,46,16
FEB,19,21,13.74,1.69,0.445,6.59,46,16
FEB,19,22,11.74,1.70,0.441,4.17,46,16
FEB,19,23,10.32,1.68,0.423,3.38,45,15
FEB,20,0,9.35,1.69,0.406,2.12,44,14
FEB,20,1,7.84,1.71,0.390,0.82,44,15
FEB,20,2,6.85,1.72,0.371,6.05,44,15
FEB,20,3,5.91,1.73,0.335,6.24,44,15
FEB,20,4,5.12,1.74,0.292,6.03,44,15
FEB,20,5,4.68,1.71,0.242,4.71,44,15
FEB,20,6,4.35,1.74,0.217,4.67,43,15
FEB,20,7,3.87,1.57,0.255,4.70,43,15
FEB,20,8,3.56,1.67,0.328,6.26,43,15
FEB,20,9,4.42,1.67,0.401,9.29,44,15
FEB,20,10,6.08,1.75,0.430,8.67,44,15
FEB,20,11,8.49,1.96,0.450,6.79,44,15
FEB,20,12,12.09,2.00,0.459,4.57,45,15
FEB,20,13,15.74,2.06,0.470,1.44,44,15
FEB,20,14,18.29,2.08,0.473,0.20,43,15
FEB,20,15,20.59,2.08,0.450,3.19,42,15
FEB,20,16,22.02,2.08,0.404,3.36,39,15
FEB,20,17,23.46,2.09,0.359,3.43,36,15
FEB,20,18,23.07,2.10,0.352,3.88,35,14
FEB,20,19,21.17,2.10,0.383,6.27,35,14
FEB,20,20,17.95,2.11,0.428,6.33,35,14
FEB,20,21,14.54,2.10,0.471,4.56,35,14
FEB,20,22,12.27,2.10,0.496,2.43,34,14
FEB,20,23,9.92,2.09,0.492,1.31,34,14
FEB,21,0,7.81,2.07,0.483,1.66,34,14
FEB,21,1,5.32,2.06,0.465,2.13,34,13
FEB,21,2,4.05,2.06,0.438,2.30,33,13
FEB,21,3,3.58,2.08,0.388,2.41,33,13
FEB,21,4,3.15,2.08,0.326,0.97,33,13
FEB,21,5,2.88,2.10,0.272,0.60,33,13
FEB,21,6,2.50,2.07,0.248,0.20,32,13
FEB,21,7,2.41,2.01,0.305,0.20,32,12
FEB,21,8,6.30,1.89,0.446,1.47,35,12
