DATOS MÓVILES 2019_CRUZ ROJA,,,,,,,,
,,,,,,,,
,,,,,,,,
MES,DIA,HORA,MO3,MSO2,MCO,NO2,MPM10,MPM2.5
JUL,12,9,9.86,41.72,0.401,6.93,29,19
JUL,12,10,10.34,40.85,0.446,3.81,29,18
JUL,12,11,11.24,39.69,0.473,4.20,29,18
JUL,12,12,15.18,39.53,0.498,3.93,29,18
JUL,12,13,19.44,40.37,0.538,2.13,30,19
JUL,12,14,23.62,41.15,0.555,2.98,30,19
JUL,12,15,28.56,41.33,0.511,2.34,31,20
JUL,12,16,34.33,41.05,0.453,1.90,31,20
JUL,12,17,38.92,41.23,0.430,1.87,32,20
JUL,12,18,41.44,41.44,0.396,2.05,41,21
JUL,12,19,42.02,43.72,0.330,2.16,47,21
JUL,12,20,40.15,42.21,0.335,0.20,50,22
JUL,12,21,38.86,40.57,0.307,1.07,52,22
JUL,12,22,37.16,36.95,0.293,2.71,51,22
JUL,12,23,34.20,35.18,0.294,1.61,50,21
JUL,13,0,31.57,30.02,0.289,1.89,50,21
JUL,13,1,28.26,28.78,0.288,0.71,49,21
JUL,13,2,26.29,24.75,0.290,0.20,48,20
JUL,13,3,24.15,22.27,0.299,0.20,48,20
JUL,13,4,23.89,21.83,0.277,0.56,48,20
JUL,13,5,22.41,17.50,0.265,0.20,48,20
JUL,13,6,19.97,17.74,0.255,2.79,47,19
JUL,13,7,18.00,NA,0.281,6.71,47,19
JUL,13,8,15.45,NA,0.334,5.99,46,19
JUL,13,9,13.76,NA,0.367,4.60,46,19
JUL,13,10,12.07,NA,0.381,3.31,46,19
JUL,13,11,12.05,NA,0.405,3.85,46,19
JUL,13,12,12.52,NA,0.455,5.75,45,19
JUL,13,13,15.59,NA,0.502,3.38,45,18
JUL,13,14,22.70,NA,0.522,2.49,45,18
JUL,13,15,30.64,NA,0.514,2.13,45,18
JUL,13,16,37.68,NA,0.482,0.20,46,19
JUL,13,17,44.16,NA,0.454,0.23,45,19
