DATOS MÓVILES 2019_CRUZ ROJA,,,,,,,,
,,,,,,,,
,,,,,,,,
MES,DIA,HORA,MO3,MSO2,MCO,NO2,MPM10,MPM2.5
OCT,21,8,2.71,1.24,0.451,4.49,12,9
OCT,21,9,4.27,1.21,0.537,4.38,12,10
OCT,21,10,6.45,1.06,0.573,1.33,12,9
OCT,21,11,9.09,0.96,0.604,1.60,12,9
OCT,21,12,12.12,0.94,0.642,3.72,12,9
OCT,21,13,14.86,0.92,0.666,2.85,11,9
OCT,21,14,18.31,0.91,0.676,3.82,11,8
OCT,21,15,21.39,0.90,0.603,2.18,11,8
OCT,21,16,24.39,0.90,0.490,3.89,11,9
OCT,21,17,26.06,0.90,0.441,4.22,11,9
OCT,21,18,26.03,0.89,0.464,6.46,11,9
OCT,21,19,23.59,0.90,0.513,11.46,12,9
OCT,21,20,20.56,0.91,0.663,18.19,12,9
OCT,21,21,18.84,0.93,0.757,18.18,14,9
OCT,21,22,17.55,0.94,0.763,9.29,14,9
OCT,21,23,15.59,0.94,0.760,4.02,15,10
OCT,22,0,13.00,0.92,0.748,5.19,15,10
OCT,22,1,9.82,0.92,0.724,6.51,16,10
OCT,22,2,8.29,0.94,0.681,7.99,16,11
OCT,22,3,9.60,1.06,0.618,6.83,16,11
OCT,22,4,11.67,1.15,0.438,4.72,16,11
OCT,22,5,12.30,1.23,0.320,3.73,16,12
OCT,22,6,10.14,1.26,0.291,4.74,16,11
OCT,22,7,8.90,1.26,0.368,9.60,16,12
OCT,22,8,8.21,1.25,0.395,6.71,15,12
OCT,22,9,10.17,1.22,0.397,3.35,15,11
OCT,22,10,12.29,1.27,0.388,0.87,15,11
OCT,22,11,13.48,1.36,0.377,0.82,15,11
OCT,22,12,13.56,1.52,0.373,0.75,15,11
OCT,22,13,14.31,1.55,0.371,0.25,15,11
OCT,22,14,16.24,1.75,0.361,0.99,15,12
OCT,22,15,18.16,2.15,0.276,1.50,15,12
OCT,22,16,20.29,2.56,0.238,0.98,15,12
OCT,22,17,20.38,2.61,0.228,0.40,15,12
OCT,22,18,19.36,2.63,0.235,1.01,15,12
OCT,22,19,18.53,2.63,0.247,1.98,15,12
OCT,22,20,18.24,2.61,0.255,1.16,14,11
OCT,22,21,17.94,2.63,0.262,0.99,13,11
OCT,22,22,18.15,2.63,0.261,0.48,12,11
OCT,22,23,17.70,2.65,0.254,0.20,11,10
OCT,23,0,16.95,3.18,0.246,2.17,11,10
OCT,23,1,16.18,3.33,0.237,1.03,10,10
OCT,23,2,15.61,3.36,0.222,0.92,10,9
OCT,23,3,14.59,3.77,0.205,2.88,10,9
OCT,23,4,13.26,4.32,0.192,3.07,9,9
OCT,23,5,11.67,4.52,0.183,3.40,10,9
OCT,23,6,10.99,4.56,0.192,4.75,10,9
OCT,23,7,11.42,4.63,0.212,5.55,9,9
OCT,23,8,11.47,4.91,0.233,5.04,9,9
OCT,23,9,13.44,5.48,0.263,6.72,9,9
OCT,23,10,16.67,5.71,0.274,2.30,9,10
OCT,23,11,20.70,5.65,0.287,1.32,9,10
OCT,23,12,25.45,5.54,0.298,1.11,9,10
OCT,23,13,30.12,5.58,0.305,0.68,9,10
OCT,23,14,33.88,5.43,0.296,0.84,9,10
OCT,23,15,37.11,5.22,0.273,0.20,9,10
OCT,23,16,40.92,4.94,0.255,0.27,8,10
OCT,23,17,41.62,4.91,0.232,0.20,9,10
OCT,23,18,40.41,4.89,0.266,3.51,9,10
OCT,23,19,38.35,4.89,0.281,3.77,9,10
OCT,23,20,36.06,4.91,0.299,4.21,9,10
OCT,23,21,33.41,5.22,0.299,2.28,10,10
OCT,23,22,30.71,5.50,0.298,1.39,10,10
OCT,23,23,27.57,5.57,0.302,0.20,10,10
OCT,24,0,24.37,5.70,0.299,2.56,10,11
OCT,24,1,22.73,5.96,0.292,0.94,10,11
OCT,24,2,21.32,6.06,0.246,0.34,10,11
OCT,24,3,19.43,5.61,0.219,0.49,10,11
OCT,24,4,16.46,5.12,0.189,2.77,10,11
OCT,24,5,14.15,4.90,0.189,6.95,10,11
OCT,24,6,11.95,4.90,0.198,5.41,10,11
OCT,24,7,10.24,4.92,0.212,4.07,10,11
OCT,24,8,9.03,4.66,0.284,6.44,11,11
OCT,24,9,8.50,4.14,0.351,7.79,12,11
OCT,24,10,9.44,4.50,0.375,4.18,13,12
OCT,24,11,12.80,4.76,0.411,2.53,14,12
OCT,24,12,18.69,5.17,0.437,2.46,14,12
OCT,24,13,24.86,5.32,0.456,2.54,15,12
OCT,24,14,31.45,5.33,0.472,3.08,15,13
OCT,24,15,36.93,5.17,0.472,2.30,16,13
OCT,24,16,41.50,5.05,0.412,1.58,16,13
OCT,24,17,43.08,5.03,0.359,1.47,17,13
OCT,24,18,42.21,5.05,0.394,5.48,17,13
OCT,24,19,40.51,5.06,0.432,7.42,18,13
OCT,24,20,38.47,5.05,0.461,5.29,18,13
OCT,24,21,36.17,4.70,0.442,1.16,19,13
OCT,24,22,32.75,4.40,0.415,0.29,19,13
OCT,24,23,30.23,4.30,0.404,2.21,19,13
OCT,25,0,27.23,3.65,0.396,0.20,19,13
OCT,25,1,25.72,3.23,0.387,0.24,19,13
OCT,25,2,23.89,3.08,0.331,4.03,19,13
OCT,25,3,21.85,3.00,0.262,8.06,20,13
OCT,25,4,18.87,2.84,0.216,5.61,20,13
OCT,25,5,15.04,2.77,0.219,5.46,20,13
OCT,25,6,11.56,2.69,0.262,8.14,20,13
OCT,25,7,8.35,2.59,0.446,10.10,20,12
OCT,25,8,5.98,2.59,0.587,8.86,21,13
OCT,25,9,6.74,2.60,0.657,9.94,20,13
OCT,25,10,9.72,2.01,0.695,7.60,21,13
OCT,25,11,12.72,1.74,0.743,7.19,21,14
OCT,25,12,16.43,1.51,0.784,7.08,22,14
OCT,25,13,21.70,1.90,0.801,5.43,22,15
OCT,25,14,27.48,2.24,0.765,2.16,21,15
OCT,25,15,33.62,2.45,0.588,3.19,21,15
OCT,25,16,38.56,2.64,0.472,4.57,21,15
OCT,25,17,40.09,2.67,0.447,6.21,21,15
OCT,25,18,39.62,2.67,0.455,7.48,21,15
OCT,25,19,37.73,2.67,0.472,11.78,21,15
OCT,25,20,35.21,2.68,0.505,11.10,22,16
OCT,25,21,33.24,2.68,0.520,4.96,26,16
OCT,25,22,29.84,2.79,0.521,2.18,32,17
OCT,25,23,26.55,2.97,0.512,1.64,34,17
OCT,26,0,23.16,3.11,0.484,0.20,34,17
OCT,26,1,20.31,3.21,0.435,0.60,35,17
OCT,26,2,18.46,3.40,0.387,0.31,35,17
OCT,26,3,18.09,3.96,0.316,3.43,34,17
OCT,26,4,16.44,4.19,0.235,0.90,35,17
OCT,26,5,13.21,4.32,0.192,1.63,36,17
OCT,26,6,11.72,4.51,0.180,1.17,36,17
OCT,26,7,9.25,4.93,0.175,1.83,37,17
OCT,26,8,7.95,5.25,0.198,3.80,38,17
OCT,26,9,7.94,5.58,0.216,3.70,37,16
OCT,26,10,9.51,5.82,0.231,2.30,36,15
OCT,26,11,10.83,6.01,0.252,2.70,37,14
OCT,26,12,13.88,5.82,0.281,3.48,36,14
OCT,26,13,18.02,5.48,0.300,3.46,35,13
OCT,26,14,22.62,5.51,0.318,3.36,36,13
OCT,26,15,29.16,5.70,0.332,3.11,37,14
OCT,26,16,35.03,5.61,0.307,0.20,38,15
OCT,26,17,40.48,5.63,0.308,3.64,38,15
OCT,26,18,43.14,5.66,0.320,5.04,38,15
OCT,26,19,41.22,5.69,0.363,10.94,38,15
OCT,26,20,38.70,5.71,0.504,22.49,39,15
OCT,26,21,37.24,5.74,0.565,13.32,36,15
OCT,26,22,35.79,5.64,0.573,4.52,29,16
OCT,26,23,32.81,5.47,0.563,2.09,28,16
OCT,27,0,28.72,5.33,0.564,1.77,27,16
OCT,27,1,23.95,5.24,0.552,4.02,28,16
OCT,27,2,20.31,5.12,0.525,4.15,28,17
OCT,27,3,20.66,4.69,0.465,6.69,30,17
OCT,27,4,19.71,4.51,0.302,5.90,30,17
OCT,27,5,16.88,4.41,0.228,4.71,33,17
OCT,27,6,13.04,4.25,0.211,4.64,34,18
OCT,27,7,9.27,3.82,0.215,3.26,33,18
OCT,27,8,7.39,3.48,0.248,4.88,35,18
OCT,27,9,7.04,3.08,0.277,4.98,37,19
OCT,27,10,9.07,2.80,0.317,6.27,38,19
OCT,27,11,12.24,2.62,0.353,5.33,37,19
OCT,27,12,16.92,2.60,0.379,3.12,37,20
OCT,27,13,22.06,2.33,0.409,2.88,37,19
OCT,27,14,27.30,1.90,0.415,1.50,37,19
OCT,27,15,33.02,1.48,0.416,0.68,35,18
OCT,27,16,38.91,1.37,0.387,0.20,35,17
OCT,27,17,42.70,1.31,0.354,0.20,37,17
OCT,27,18,42.51,1.26,0.325,0.36,37,17
OCT,27,19,39.17,1.23,0.334,5.48,36,17
OCT,27,20,35.15,1.19,0.383,10.08,36,17
OCT,27,21,31.80,1.16,0.413,10.37,34,16
OCT,27,22,29.46,1.15,0.440,4.55,33,15
OCT,27,23,26.40,1.18,0.448,1.54,35,16
OCT,28,0,23.04,1.57,0.453,4.26,36,16
OCT,28,1,19.63,2.07,0.448,0.45,36,16
OCT,28,2,18.12,2.18,0.440,3.64,40,16
OCT,28,3,18.49,2.10,0.395,8.33,43,16
OCT,28,4,19.06,2.09,0.320,9.23,42,16
OCT,28,5,18.32,2.08,0.259,7.84,43,15
OCT,28,6,16.39,2.08,0.236,8.30,44,16
OCT,28,7,15.09,2.10,0.273,6.04,43,16
OCT,28,8,13.99,2.13,0.407,7.06,41,16
OCT,28,9,14.64,2.22,0.485,6.78,40,17
OCT,28,10,16.01,2.23,0.532,4.85,40,17
OCT,28,11,18.86,2.20,0.551,1.54,39,18
OCT,28,12,22.67,2.20,0.567,0.30,41,17
OCT,28,13,26.82,2.20,0.571,0.20,42,17
OCT,28,14,31.46,2.20,0.561,0.20,42,18
OCT,28,15,35.55,2.20,0.516,0.56,41,18
OCT,28,16,39.84,2.22,0.379,1.17,41,18
OCT,28,17,42.17,2.22,0.302,0.20,40,18
OCT,28,18,40.73,2.23,0.266,2.45,39,18
OCT,28,19,37.44,2.25,0.334,12.53,40,18
OCT,28,20,32.60,2.27,0.387,12.87,39,18
OCT,28,21,28.28,2.35,0.484,14.91,41,18
OCT,28,22,24.41,2.36,0.537,7.92,42,18
OCT,28,23,20.26,2.33,0.543,0.47,42,18
OCT,29,0,14.34,1.93,0.544,1.48,40,18
OCT,29,1,9.52,1.43,0.554,7.99,39,17
OCT,29,2,8.43,1.28,0.555,8.92,38,17
OCT,29,3,8.24,1.25,0.470,6.85,34,18
OCT,29,4,8.20,1.22,0.399,5.11,34,18
OCT,29,5,7.15,1.22,0.301,8.65,30,18
OCT,29,6,5.22,1.22,0.258,8.15,30,18
OCT,29,7,3.74,1.24,0.308,7.68,30,18
OCT,29,8,4.04,1.27,0.418,7.64,30,19
OCT,29,9,5.43,1.18,0.469,6.88,30,19
OCT,29,10,8.02,1.16,0.487,4.27,29,18
OCT,29,11,12.28,1.16,0.515,4.49,30,18
OCT,29,12,18.59,1.17,0.545,5.29,29,18
OCT,29,13,25.20,1.19,0.568,4.32,30,18
OCT,29,14,31.02,1.19,0.569,2.31,31,18
OCT,29,15,36.39,1.20,0.540,4.32,31,18
OCT,29,16,40.71,1.19,0.450,4.23,32,18
OCT,29,17,42.81,1.19,0.440,6.93,32,18
OCT,29,18,42.31,1.19,0.480,8.56,32,18
OCT,29,19,40.11,1.18,0.515,7.06,33,19
OCT,29,20,35.92,1.17,0.523,4.95,32,18
OCT,29,21,32.23,1.09,0.541,6.02,32,19
OCT,29,22,28.36,1.08,0.550,2.69,30,18
OCT,29,23,24.98,1.07,0.540,5.10,30,18
OCT,29,0,22.09,1.07,0.526,3.52,32,18
OCT,30,1,19.79,1.06,0.483,2.74,38,18
OCT,30,2,18.94,1.03,0.413,2.15,39,18
OCT,30,3,17.56,1.01,0.346,0.20,38,18
OCT,30,4,15.49,1.00,0.303,0.20,38,18
OCT,30,5,12.58,0.99,0.257,4.34,38,18
OCT,30,6,10.61,0.99,0.250,5.69,38,18
OCT,30,7,8.65,1.00,0.257,5.49,38,18
OCT,30,8,7.02,0.95,0.332,5.51,37,18
OCT,30,9,6.33,0.95,0.405,5.43,38,17
OCT,30,10,6.19,0.95,0.465,4.92,38,18
OCT,30,11,7.40,0.95,0.495,2.97,37,18
OCT,30,12,11.15,0.94,0.529,4.50,37,18
OCT,30,13,15.67,0.93,0.548,3.25,36,17
OCT,30,14,20.51,0.92,0.560,3.53,35,17
OCT,30,15,25.16,0.92,0.536,1.50,34,17
OCT,30,16,29.88,0.92,0.472,2.75,34,18
OCT,30,17,33.08,0.92,0.415,2.97,34,17
OCT,30,18,33.38,0.92,0.392,5.04,34,17
OCT,30,19,32.57,0.93,0.451,8.26,34,17
OCT,30,20,29.99,0.92,0.479,5.94,33,17
OCT,30,21,26.26,0.92,0.509,4.97,34,17
OCT,30,22,22.00,0.92,0.522,4.23,34,17
OCT,30,23,17.85,0.92,0.547,4.58,34,17
OCT,31,0,12.97,0.92,0.549,3.71,32,17
OCT,31,1,9.07,0.92,0.548,5.95,25,17
OCT,31,2,7.37,0.92,0.523,6.20,24,17
OCT,31,3,5.63,0.92,0.444,6.42,24,17
OCT,31,4,4.29,1.31,0.391,6.48,24,17
OCT,31,5,4.64,2.12,0.354,5.46,25,17
OCT,31,6,4.54,2.56,0.328,4.26,25,18
OCT,31,7,3.99,2.86,0.331,8.11,24,17
OCT,31,8,3.92,4.10,0.353,8.95,24,17
OCT,31,9,6.36,5.15,0.390,7.51,23,18
OCT,31,10,9.41,5.24,0.396,0.20,23,18
OCT,31,11,12.78,5.32,0.405,0.20,23,18
OCT,31,12,16.56,5.76,0.411,1.32,23,18
OCT,31,13,18.48,6.10,0.409,0.99,23,19
OCT,31,14,21.69,6.90,0.396,1.29,23,19
OCT,31,15,24.97,7.16,0.366,0.20,24,19
OCT,31,16,27.87,8.05,0.324,1.44,24,19
OCT,31,17,26.52,9.06,0.273,1.76,25,19
OCT,31,18,24.86,11.11,0.262,5.00,25,19
OCT,31,19,22.14,11.39,0.260,0.59,26,19
OCT,31,20,18.30,12.58,0.257,2.41,25,20
OCT,31,21,15.92,14.02,0.255,3.81,25,20
OCT,31,22,13.38,14.86,0.262,3.32,25,20
OCT,31,23,11.23,15.54,0.262,1.85,25,20
