DATOS MÓVILES 2019_CRUZ ROJA,,,,,,,,
,,,,,,,,
,,,,,,,,
MES,DIA,HORA,MO3,MSO2,MCO,NO2,MPM10,MPM2.5
DIC,9,22,29.96,3.85,0.760,7.53,80,37
DIC,9,23,24.21,3.82,0.768,4.81,78,37
DIC,10,0,19.52,3.80,0.761,7.90,76,37
DIC,10,1,15.53,3.75,0.744,9.30,74,36
DIC,10,2,16.31,3.71,0.710,11.83,72,35
DIC,10,3,18.33,3.62,0.622,5.19,70,34
DIC,10,4,19.38,3.15,0.482,1.27,68,34
DIC,10,5,17.52,3.00,0.394,5.72,67,33
DIC,10,6,14.87,3.10,0.374,12.22,65,33
DIC,10,7,13.62,3.14,0.415,11.82,62,32
DIC,10,8,13.02,2.44,0.533,12.27,61,31
DIC,10,9,14.40,2.25,0.634,14.12,62,31
DIC,10,10,15.94,2.38,0.676,10.56,63,32
DIC,10,11,19.28,2.38,0.733,7.98,62,32
DIC,10,12,25.51,2.38,0.767,6.37,61,32
DIC,10,13,32.73,2.39,0.774,3.32,60,31
DIC,10,14,39.39,2.38,0.764,4.51,60,31
DIC,10,15,45.83,2.37,0.727,4.78,60,31
DIC,10,16,52.32,2.35,0.617,5.72,60,31
DIC,10,17,55.39,2.33,0.516,4.97,59,31
DIC,10,18,52.50,2.32,0.509,10.12,59,31
DIC,10,19,47.42,2.30,0.617,21.75,59,31
DIC,10,20,39.30,2.26,0.721,20.79,60,31
DIC,10,21,31.73,2.25,0.947,23.20,62,31
DIC,10,22,24.79,2.21,1.125,20.50,64,32
DIC,10,23,17.46,2.62,1.149,14.63,66,33
DIC,11,0,12.18,4.93,1.122,7.27,68,33
DIC,11,1,9.55,6.78,1.104,2.60,69,34
DIC,11,2,11.08,8.30,1.056,2.87,68,34
DIC,11,3,13.47,9.10,0.970,2.81,67,34
DIC,11,4,15.74,10.21,0.833,1.69,67,34
DIC,11,5,18.24,11.95,0.586,3.18,67,34
DIC,11,6,20.37,13.08,0.393,2.66,67,35
DIC,11,7,23.06,13.66,0.404,2.51,65,34
DIC,11,8,23.81,13.73,0.432,1.97,63,34
DIC,11,9,24.35,14.39,0.576,2.49,60,33
DIC,11,10,25.40,14.46,0.588,0.20,58,33
DIC,11,11,26.55,15.36,0.581,0.20,57,32
DIC,11,12,29.23,16.13,0.692,0.23,57,31
DIC,11,13,32.47,17.30,0.789,0.65,57,31
DIC,11,14,36.46,17.95,0.826,0.20,57,30
DIC,11,15,39.81,18.70,0.824,0.20,57,30
DIC,11,16,42.94,19.32,0.841,0.20,56,29
DIC,11,17,44.75,19.51,0.714,0.20,56,29
DIC,11,18,44.94,19.51,0.705,0.93,56,29
DIC,11,19,43.33,19.69,0.656,2.42,54,29
DIC,11,20,41.88,20.44,0.629,4.90,52,28
DIC,11,21,39.49,20.64,0.590,0.20,48,27
DIC,11,22,35.56,21.45,0.627,1.32,44,25
DIC,11,23,30.92,23.75,0.557,4.85,40,24
DIC,12,0,26.36,24.68,0.499,6.42,37,23
DIC,12,1,22.46,25.55,0.474,3.60,35,22
DIC,12,2,19.96,25.72,0.463,1.58,34,21
DIC,12,3,18.28,26.20,0.428,0.55,34,21
DIC,12,4,15.99,26.38,0.338,2.60,33,20
DIC,12,5,13.01,27.00,0.273,2.54,32,20
DIC,12,6,10.97,30.81,0.183,8.47,32,19
DIC,12,7,9.61,32.23,0.182,7.08,32,19
DIC,12,8,8.73,34.06,0.210,6.78,32,19
DIC,12,9,7.96,35.09,0.224,5.68,32,18
DIC,12,10,8.36,35.83,0.243,7.25,33,18
DIC,12,11,10.18,37.42,0.239,4.21,32,18
DIC,12,12,13.52,38.04,0.247,5.81,33,19
DIC,12,13,19.60,38.37,0.264,4.71,33,19
DIC,12,14,24.56,37.94,0.276,1.46,33,20
DIC,12,15,29.95,37.27,0.283,1.12,32,20
DIC,12,16,35.85,36.81,0.263,1.49,32,20
DIC,12,17,40.66,36.74,0.246,0.20,32,20
DIC,12,18,39.35,36.86,0.275,3.77,32,20
DIC,12,19,36.52,36.82,0.512,18.32,32,20
DIC,12,20,32.06,36.20,0.784,16.37,33,21
DIC,12,21,25.65,36.15,1.188,15.63,34,22
DIC,12,22,20.54,35.45,1.353,12.90,38,23
DIC,12,23,15.29,32.79,1.531,11.43,40,24
DIC,13,0,9.03,29.56,1.566,7.41,42,24
DIC,13,1,3.59,26.83,1.586,7.02,43,24
DIC,13,2,3.11,25.11,1.551,8.15,44,24
DIC,13,3,4.02,23.82,1.330,6.66,46,25
DIC,13,4,4.28,22.52,1.052,1.93,47,25
DIC,13,5,4.76,20.14,0.648,4.34,48,26
DIC,13,6,5.23,15.07,0.504,6.46,49,26
DIC,13,7,5.19,13.02,0.446,5.58,51,26
DIC,13,8,5.54,11.54,0.557,5.62,53,27
DIC,13,9,6.28,9.75,0.656,7.70,54,28
DIC,13,10,8.14,9.19,0.721,9.51,57,29
DIC,13,11,10.04,7.16,0.770,5.78,58,30
DIC,13,12,13.00,5.89,0.806,4.45,58,30
DIC,13,13,16.15,4.39,0.800,2.12,57,29
DIC,13,14,20.33,4.16,0.768,0.20,57,29
DIC,13,15,24.66,4.08,0.658,0.99,57,29
DIC,13,16,28.60,3.92,0.503,0.20,57,29
DIC,13,17,30.68,3.80,0.393,0.65,56,29
DIC,13,18,28.86,3.68,0.355,4.36,56,28
DIC,13,19,25.95,3.56,0.561,13.01,56,28
DIC,13,20,22.61,3.51,1.085,12.85,57,28
DIC,13,21,19.07,3.46,1.616,12.14,59,28
DIC,13,22,14.49,3.38,1.868,10.55,59,28
DIC,13,23,10.05,3.33,2.104,8.43,60,28
DIC,14,0,5.77,3.36,2.254,9.11,61,29
DIC,14,1,3.20,3.41,2.343,8.52,63,29
DIC,14,2,3.60,3.54,2.349,6.77,64,30
DIC,14,3,3.89,3.87,2.101,6.94,65,30
DIC,14,4,3.89,3.90,1.554,7.13,66,30
DIC,14,5,4.07,3.88,1.012,6.99,66,31
DIC,14,6,4.71,3.89,0.760,6.73,67,30
DIC,14,7,4.85,4.13,0.532,7.96,67,30
DIC,14,8,5.39,3.84,0.462,5.16,66,30
DIC,14,9,6.08,4.94,0.423,10.75,66,29
DIC,14,10,7.29,4.94,0.414,7.06,65,29
DIC,14,11,10.96,4.62,0.424,6.58,66,29
DIC,14,12,17.28,4.56,0.429,4.24,67,29
DIC,14,13,24.15,4.72,0.442,2.12,69,29
DIC,14,14,29.58,4.95,0.442,0.20,69,30
DIC,14,15,37.15,4.99,0.450,2.21,70,30
DIC,14,16,44.60,5.17,0.385,2.28,70,30
DIC,14,17,49.61,5.32,0.327,2.16,71,31
DIC,14,18,50.89,5.41,0.327,10.98,71,31
DIC,14,19,47.97,5.45,0.419,20.15,72,32
DIC,14,20,41.88,5.45,0.573,22.98,73,32
DIC,14,21,36.13,5.46,0.855,26.00,73,33
DIC,14,22,29.99,5.48,0.968,14.79,72,33
DIC,14,23,22.14,5.51,1.112,19.81,72,32
DIC,15,0,13.87,5.54,1.377,16.91,73,32
DIC,15,1,8.03,5.53,1.657,14.20,74,32
DIC,15,2,5.01,5.43,1.688,12.21,75,33
DIC,15,3,3.94,5.14,1.615,10.84,75,33
DIC,15,4,3.73,5.19,1.477,9.12,75,33
DIC,15,5,2.32,5.29,1.238,8.99,75,33
DIC,15,6,2.32,5.31,1.199,9.31,75,33
DIC,15,7,2.76,5.09,1.118,7.77,76,34
DIC,15,8,4.33,4.95,0.950,7.53,77,35
DIC,15,9,6.53,3.83,0.781,15.46,77,35
DIC,15,10,10.91,3.79,0.793,11.73,77,35
DIC,15,11,17.44,3.82,0.824,10.67,76,36
DIC,15,12,24.97,3.78,0.830,5.09,76,36
DIC,15,13,32.84,3.62,0.801,2.23,75,36
DIC,15,14,40.62,3.41,0.748,1.33,74,35
DIC,15,15,48.35,3.37,0.680,1.96,74,35
DIC,15,16,54.82,3.20,0.578,0.20,74,35
DIC,15,17,58.73,3.06,0.478,0.20,73,35
DIC,15,18,57.45,2.98,0.436,4.48,73,34
DIC,15,19,52.23,2.93,0.433,9.64,72,34
DIC,15,20,45.54,2.89,0.524,12.37,71,34
DIC,15,21,40.41,2.79,0.599,11.66,69,35
DIC,15,22,35.32,2.76,0.625,4.29,67,34
DIC,15,23,29.44,2.69,0.623,2.37,64,33
DIC,16,0,22.37,2.60,0.628,2.64,61,32
DIC,16,1,16.72,2.53,0.655,7.07,57,30
DIC,16,2,14.04,2.49,0.669,8.06,55,29
DIC,16,3,13.99,2.43,0.614,8.53,53,29
DIC,16,4,13.92,2.32,0.483,3.10,52,29
DIC,16,5,11.17,2.22,0.382,4.42,51,28
DIC,16,6,8.48,2.14,0.337,7.89,49,27
DIC,16,7,6.20,2.08,0.366,6.31,48,27
DIC,16,8,5.59,2.03,0.646,7.11,47,26
DIC,16,9,8.31,1.96,0.837,11.28,48,26
DIC,16,10,11.82,1.66,0.830,13.30,48,26
DIC,16,11,13.75,1.49,0.858,11.37,47,25
DIC,16,12,17.14,1.44,0.878,1.97,47,24
DIC,16,13,21.17,1.42,0.878,0.20,47,24
DIC,16,14,25.68,1.40,0.884,0.95,47,24
DIC,16,15,31.10,1.38,0.846,1.10,47,24
DIC,16,16,35.21,1.37,0.553,0.20,46,23
DIC,16,17,34.83,1.37,0.337,1.12,46,23
DIC,16,18,30.89,1.36,0.362,6.50,46,23
DIC,16,19,27.70,1.38,0.689,15.82,46,23
DIC,16,20,24.48,1.37,0.976,14.30,46,23
DIC,16,21,21.38,1.36,1.092,11.65,47,22
DIC,16,22,17.90,1.37,1.273,10.27,48,22
DIC,16,23,13.32,1.42,1.553,8.18,50,23
DIC,17,0,9.63,1.51,1.695,8.15,53,24
DIC,17,1,7.17,1.53,1.769,7.26,55,25
DIC,17,2,7.67,1.51,1.724,8.07,56,26
DIC,17,3,8.00,1.81,1.392,10.31,56,26
DIC,17,4,7.26,1.94,1.114,10.23,58,27
DIC,17,5,6.71,1.97,1.023,10.31,59,27
DIC,17,6,6.56,1.98,0.866,11.11,60,27
DIC,17,7,6.12,2.04,0.648,10.27,62,28
DIC,17,8,5.95,2.05,0.626,11.23,64,29
DIC,17,9,6.43,2.62,0.656,12.94,63,28
DIC,17,10,8.22,3.72,0.724,13.99,64,29
DIC,17,11,11.30,5.12,0.728,12.79,65,29
DIC,17,12,16.14,7.22,0.751,11.54,66,30
DIC,17,13,22.40,8.04,0.778,8.60,67,31
DIC,17,14,29.71,8.29,0.794,8.11,68,31
DIC,17,15,37.04,8.35,0.756,6.03,69,32
DIC,17,16,43.74,8.41,0.681,8.37,70,33
DIC,17,17,49.43,8.41,0.603,7.80,71,33
DIC,17,18,47.19,8.41,0.585,11.47,72,34
DIC,17,19,43.79,8.37,0.783,28.61,72,35
DIC,17,20,38.72,8.34,0.939,27.26,72,34
DIC,17,21,32.09,8.33,1.093,28.32,74,35
DIC,17,22,24.04,9.70,1.074,9.81,76,36
DIC,17,23,17.08,11.71,1.036,5.18,75,36
DIC,18,0,11.51,13.96,0.993,3.02,73,35
DIC,18,1,6.59,14.19,1.049,1.02,72,34
DIC,18,2,8.13,14.27,0.991,0.64,70,34
DIC,18,3,10.16,14.18,0.828,0.71,69,33
DIC,18,4,12.13,14.36,0.650,0.92,67,32
DIC,18,5,13.54,14.45,0.503,0.34,65,32
DIC,18,6,14.95,15.55,0.766,2.00,63,31
DIC,18,7,15.69,15.86,0.826,0.97,60,30
DIC,18,8,15.29,15.98,0.881,1.17,57,29
DIC,18,9,15.30,16.55,1.032,2.66,54,28
DIC,18,10,15.79,15.79,1.155,1.09,51,27
DIC,18,11,16.20,14.32,1.098,0.20,49,25
DIC,18,12,17.42,12.25,1.092,0.24,47,24
DIC,18,13,19.45,12.46,1.042,0.33,46,23
DIC,18,14,21.73,12.97,0.904,0.98,45,23
DIC,18,15,24.83,15.42,0.850,2.22,44,22
DIC,18,16,27.98,15.73,0.797,0.20,43,22
DIC,18,17,30.14,17.25,0.557,0.20,43,21
DIC,18,18,30.84,18.10,0.576,0.72,42,21
DIC,18,19,30.00,18.37,0.647,2.20,42,20
DIC,18,20,29.02,19.57,0.654,5.40,40,20
DIC,18,21,27.53,20.94,0.650,1.21,37,19
DIC,18,22,25.38,21.36,0.500,3.31,33,17
DIC,18,23,22.98,20.99,0.497,4.05,31,16
DIC,19,0,20.27,20.59,0.492,2.17,30,15
DIC,19,1,17.73,22.19,0.484,4.15,29,15
DIC,19,2,16.79,24.90,0.321,6.03,29,15
DIC,19,3,16.81,25.96,0.219,1.28,29,15
DIC,19,4,16.07,27.19,0.189,2.47,28,15
DIC,19,5,15.51,28.56,0.183,2.79,29,16
DIC,19,6,14.81,29.26,0.180,3.67,29,16
DIC,19,7,13.88,31.38,0.173,6.41,29,16
DIC,19,8,13.71,33.41,0.170,5.22,30,16
DIC,19,9,14.92,35.12,0.170,5.70,30,17
DIC,19,10,16.40,36.61,0.170,2.82,31,17
DIC,19,11,18.87,38.09,0.172,1.84,32,18
DIC,19,12,22.56,39.98,0.180,2.04,33,18
DIC,19,13,26.54,40.62,0.199,3.28,34,18
DIC,19,14,30.76,41.86,0.214,4.04,35,19
DIC,19,15,35.81,39.95,0.224,1.92,35,19
DIC,19,16,40.34,39.65,0.232,0.20,34,19
DIC,19,17,42.95,38.12,0.266,2.09,34,19
DIC,19,18,40.73,37.44,0.339,7.35,34,19
DIC,19,19,36.91,37.33,0.563,25.06,35,19
DIC,19,20,32.01,36.27,0.782,25.41,38,22
DIC,19,21,26.68,35.05,0.921,24.15,40,24
DIC,19,22,23.23,33.45,1.274,26.35,43,25
DIC,19,23,20.08,32.99,1.298,17.23,46,27
DIC,20,0,16.28,32.52,1.296,10.21,47,28
DIC,20,1,13.04,31.48,1.266,9.82,47,28
DIC,20,2,13.44,30.59,1.193,14.00,48,28
DIC,20,3,14.60,31.62,0.969,17.36,49,28
DIC,20,4,15.51,31.73,0.747,14.82,50,29
DIC,20,5,16.53,31.55,0.600,15.42,51,29
DIC,20,6,15.83,30.42,0.240,16.24,51,30
DIC,20,7,14.39,29.41,0.215,15.00,52,29
DIC,20,8,13.49,29.18,0.220,12.95,52,29
DIC,20,9,13.12,27.17,0.244,13.74,52,30
DIC,20,10,13.18,27.37,0.272,15.06,53,30
DIC,20,11,13.71,26.73,0.360,15.95,54,30
DIC,20,12,15.85,24.90,0.425,16.45,55,30
DIC,20,13,20.12,26.00,0.560,17.70,56,31
DIC,20,14,23.36,24.44,0.605,12.34,57,31
DIC,20,15,24.78,23.96,0.622,9.27,58,31
DIC,20,16,25.89,23.90,0.616,7.19,58,31
DIC,20,17,26.06,23.90,0.617,0.20,58,30
DIC,20,18,25.35,23.73,0.658,0.20,57,30
DIC,20,19,23.93,23.58,0.705,0.34,56,30
DIC,20,20,20.84,23.45,0.834,0.40,53,27
DIC,20,21,15.61,23.32,0.857,0.37,52,26
DIC,20,22,11.31,23.14,0.957,0.37,51,25
DIC,20,23,8.16,21.94,1.034,0.37,49,24
DIC,21,0,8.43,20.55,1.134,0.37,50,24
DIC,21,1,6.77,19.78,1.219,0.40,51,24
DIC,21,2,6.30,17.96,1.213,0.37,52,24
DIC,21,3,8.29,15.78,1.163,0.37,52,24
DIC,21,4,8.29,14.38,1.018,0.32,53,24
DIC,21,5,8.50,14.06,0.877,0.30,53,24
DIC,21,6,8.75,13.61,0.758,11.31,53,24
DIC,21,7,8.75,12.40,0.696,11.37,53,24
DIC,21,8,5.94,10.54,0.675,11.02,53,24
DIC,21,9,5.96,10.18,0.626,13.10,53,24
DIC,21,10,7.49,8.16,0.630,9.97,52,24
DIC,21,11,7.43,7.78,0.573,6.16,50,23
DIC,21,12,10.11,8.24,0.534,5.83,49,23
