DATOS MÓVILES 2019_CRUZ ROJA,,,,,,,,
,,,,,,,,
,,,,,,,,
MES,DIA,HORA,MO3,MSO2,MCO,NO2,MPM10,MPM2.5
ENE,21,9,6.76,0.68,0.206,7.19,22,NA
ENE,21,10,7.05,0.69,0.219,6.56,23,NA
ENE,21,11,8.26,0.71,0.228,5.58,24,NA
ENE,21,12,11.18,0.80,0.239,7.50,24,NA
ENE,21,13,15.53,0.85,0.246,4.77,25,NA
ENE,21,14,21.22,0.86,0.259,4.89,26,NA
ENE,21,15,27.41,0.87,0.265,1.77,26,NA
ENE,21,16,33.13,0.87,0.255,0.20,27,6
ENE,21,17,37.53,0.86,0.231,0.20,27,6
ENE,21,18,38.36,0.87,0.219,3.88,28,6
ENE,21,19,36.55,0.91,0.271,19.98,29,6
ENE,21,20,34.94,0.96,0.371,29.35,31,7
ENE,21,21,32.85,1.04,0.498,28.83,33,8
ENE,21,22,27.08,1.14,0.745,28.86,37,9
ENE,21,23,20.87,1.18,0.855,24.01,41,11
ENE,22,0,14.85,1.22,0.931,21.02,44,12
ENE,22,1,10.16,1.25,0.964,19.21,47,13
ENE,22,2,8.52,1.30,1.005,17.65,49,14
ENE,22,3,8.16,1.37,0.980,16.89,51,15
ENE,22,4,6.77,1.42,0.884,15.50,53,16
ENE,22,5,3.80,1.51,0.778,15.98,54,17
ENE,22,6,NA,1.61,0.566,13.70,57,18
ENE,22,7,NA,1.70,0.509,14.17,60,20
ENE,22,8,NA,1.79,0.549,14.42,62,21
ENE,22,9,NA,1.88,0.623,17.08,64,23
ENE,22,10,NA,1.94,0.638,17.69,66,24
ENE,22,11,NA,2.03,0.660,18.06,67,24
ENE,22,12,NA,1.99,0.680,9.57,68,26
ENE,22,13,24.00,1.96,0.680,4.84,67,26
ENE,22,14,26.56,1.96,0.656,4.86,67,26
ENE,22,15,28.73,1.97,0.618,2.18,67,26
ENE,22,16,32.62,1.98,0.521,1.59,67,26
ENE,22,17,35.37,2.00,0.438,4.78,67,25
ENE,22,18,35.56,2.00,0.410,6.24,68,25
ENE,22,19,32.84,2.00,0.418,13.92,69,25
ENE,22,20,29.58,1.99,0.481,21.04,68,26
ENE,22,21,26.54,1.93,0.513,12.45,67,25
ENE,22,22,22.93,1.86,0.529,7.89,63,25
ENE,22,23,19.54,1.84,0.539,5.43,60,23
ENE,23,0,17.58,1.83,0.533,3.29,58,23
ENE,23,1,15.30,1.81,0.513,0.20,55,22
ENE,23,2,13.99,1.76,0.486,4.14,53,21
ENE,23,3,13.94,1.72,0.421,4.42,51,21
ENE,23,4,13.55,1.73,0.323,5.31,50,20
ENE,23,5,12.55,1.68,0.262,5.05,49,20
ENE,23,6,11.27,1.59,0.223,8.40,47,18
ENE,23,7,9.77,1.53,0.205,8.04,45,17
ENE,23,8,7.83,1.50,0.392,9.90,44,16
ENE,23,9,7.04,1.48,0.582,13.62,45,16
ENE,23,10,7.68,1.45,0.675,14.61,46,16
ENE,23,11,10.29,1.37,0.710,10.23,45,16
ENE,23,12,13.26,1.35,0.737,6.96,45,16
ENE,23,13,16.82,1.34,0.772,6.32,46,16
ENE,23,14,20.34,1.34,0.798,5.08,46,17
ENE,23,15,22.84,1.33,0.812,4.66,46,17
ENE,23,16,26.72,1.33,0.637,3.58,47,17
ENE,23,17,29.61,1.31,0.456,0.20,47,17
ENE,23,18,30.94,1.30,0.386,0.20,46,17
ENE,23,19,28.91,1.26,0.390,6.19,46,18
ENE,23,20,28.13,1.23,0.450,14.29,46,17
ENE,23,21,23.63,1.23,0.546,20.75,47,17
ENE,23,22,19.51,1.26,0.710,17.56,49,18
ENE,23,23,18.64,1.30,0.880,14.07,52,19
ENE,24,0,13.14,1.30,0.899,9.88,54,19
ENE,24,1,8.57,1.32,0.950,10.55,56,20
ENE,24,2,NA,1.37,0.970,10.85,57,20
ENE,24,3,NA,1.68,0.952,9.88,58,21
ENE,24,4,NA,1.76,0.896,7.53,60,21
ENE,24,5,NA,1.77,0.777,7.64,61,21
ENE,24,6,NA,1.77,0.588,5.07,61,22
ENE,24,7,NA,1.77,0.392,2.23,61,22
ENE,24,8,NA,1.77,0.388,5.96,60,22
ENE,24,9,NA,1.77,0.355,6.35,58,21
ENE,24,10,7.14,1.83,0.321,5.55,56,20
ENE,24,11,10.00,1.93,0.312,7.49,56,20
ENE,24,12,14.17,1.96,0.297,4.18,57,20
ENE,24,13,17.75,1.99,0.302,3.76,56,20
ENE,24,14,19.88,2.00,0.325,4.63,56,20
ENE,24,15,22.90,2.01,0.349,6.38,57,20
ENE,24,16,26.18,2.02,0.328,4.31,57,20
ENE,24,17,27.49,2.02,0.299,0.99,57,20
ENE,24,18,27.69,2.02,0.297,2.71,58,20
ENE,24,19,25.05,2.02,0.328,8.75,58,20
ENE,24,20,21.56,2.01,0.423,15.75,58,19
ENE,24,21,18.40,2.00,0.497,16.97,57,19
ENE,24,22,14.64,1.94,0.537,13.43,55,18
ENE,24,23,11.39,1.89,0.604,13.01,53,17
ENE,25,0,8.43,1.96,0.675,12.87,52,16
ENE,25,1,5.86,2.01,0.712,11.42,52,16
ENE,25,2,4.02,1.98,0.718,11.18,52,16
ENE,25,3,3.45,1.67,0.690,11.01,51,16
ENE,25,4,3.06,1.58,0.591,11.38,50,15
ENE,25,5,2.59,1.57,0.499,10.22,50,15
ENE,25,6,2.27,1.62,0.453,8.85,50,14
ENE,25,7,2.53,1.65,0.385,6.78,52,15
ENE,25,8,2.70,1.67,0.348,8.65,53,15
ENE,25,9,3.29,1.65,0.357,9.69,54,15
ENE,25,10,5.37,1.58,0.371,8.03,55,15
ENE,25,11,9.74,1.51,0.376,5.98,54,16
ENE,25,12,15.48,1.55,0.378,1.37,53,15
ENE,25,13,18.65,1.57,0.390,0.20,53,15
ENE,25,14,21.52,1.57,0.386,0.20,53,14
ENE,25,15,23.97,1.56,0.376,1.47,52,15
ENE,25,16,26.33,1.56,0.345,2.64,52,14
ENE,25,17,28.07,1.56,0.314,2.49,53,15
ENE,25,18,27.40,1.57,0.317,4.64,53,14
ENE,25,19,24.14,1.59,0.332,7.89,52,14
ENE,25,20,19.29,1.59,0.372,10.06,52,14
ENE,25,21,15.08,1.61,0.473,12.63,52,14
ENE,25,22,12.49,1.62,0.506,6.08,52,14
ENE,25,23,10.06,1.63,0.513,4.39,51,14
ENE,26,0,7.70,1.56,0.532,7.13,50,14
ENE,26,1,5.58,1.49,0.548,6.52,49,13
ENE,26,2,4.43,1.45,0.539,6.86,48,12
ENE,26,3,3.87,1.45,0.525,6.78,47,12
ENE,26,4,3.70,1.42,0.483,6.24,46,12
ENE,26,5,3.06,1.44,0.388,6.45,45,11
ENE,26,6,2.69,1.41,0.365,6.72,45,11
ENE,26,7,2.47,1.38,0.378,6.30,44,10
ENE,26,8,2.26,1.38,0.403,6.34,43,10
ENE,26,9,3.21,1.37,0.410,5.00,42,11
ENE,26,10,5.09,1.42,0.425,6.52,41,10
ENE,26,11,6.96,1.44,0.451,6.65,40,10
ENE,26,12,8.35,1.36,0.483,5.48,40,10
ENE,26,13,9.84,1.32,0.509,5.05,40,9
ENE,26,14,11.12,1.30,0.528,6.47,40,9
ENE,26,15,12.56,1.30,0.530,7.23,41,9
ENE,26,16,14.42,1.29,0.499,7.74,42,9
ENE,26,17,15.37,1.29,0.486,6.35,42,9
ENE,26,18,14.92,1.28,0.468,6.86,42,9
ENE,26,19,13.82,1.28,0.449,8.42,42,NA
ENE,26,20,13.10,1.29,0.453,13.39,42,NA
ENE,26,21,12.17,1.27,0.453,11.53,41,NA
ENE,26,22,12.05,1.28,0.465,12.01,40,NA
ENE,26,23,12.04,1.28,0.484,11.19,40,NA
ENE,27,0,11.33,1.28,0.501,11.38,40,NA
ENE,27,1,9.80,1.28,0.498,7.98,40,NA
ENE,27,2,9.07,1.28,0.482,6.36,39,NA
ENE,27,3,9.22,1.27,0.461,9.12,39,NA
ENE,27,4,9.58,1.24,0.417,8.24,38,NA
ENE,27,5,9.90,1.19,0.383,8.74,37,NA
ENE,27,6,9.42,1.16,0.328,8.77,37,NA
ENE,27,7,8.12,1.13,0.284,9.66,36,NA
ENE,27,8,7.20,1.06,0.279,13.09,34,NA
ENE,27,9,7.84,1.02,0.309,12.38,33,NA
ENE,27,10,9.11,0.95,0.331,10.38,33,NA
ENE,27,11,11.61,0.93,0.352,11.48,32,NA
ENE,27,12,14.04,0.95,0.364,5.55,32,NA
ENE,27,13,16.92,0.94,0.362,2.08,31,NA
ENE,27,14,21.00,0.94,0.369,NA,30,NA
ENE,27,15,25.87,0.93,0.357,NA,29,NA
ENE,27,16,30.33,0.93,0.312,0.37,27,NA
ENE,27,17,33.78,0.93,0.261,0.20,25,NA
ENE,27,18,34.98,0.92,0.235,0.20,24,NA
ENE,27,19,32.91,0.91,0.230,1.11,23,NA
ENE,27,20,30.78,0.89,0.278,12.66,23,NA
ENE,27,21,28.81,0.88,0.310,9.25,23,NA
ENE,27,22,24.44,0.85,0.335,5.54,23,NA
ENE,27,23,20.82,0.85,0.399,12.97,23,NA
ENE,28,0,17.64,0.86,0.419,5.46,24,NA
ENE,28,1,14.51,0.88,0.426,1.67,24,NA
ENE,28,2,11.61,0.91,0.428,0.20,24,NA
ENE,28,3,10.86,0.93,0.411,4.08,24,NA
ENE,28,4,9.59,0.95,0.349,2.68,25,NA
ENE,28,5,7.81,0.97,0.310,4.33,25,NA
ENE,28,6,7.45,0.96,0.278,4.35,26,NA
ENE,28,7,6.12,0.97,0.243,4.74,26,NA
ENE,28,8,4.69,1.08,0.389,5.30,28,NA
ENE,28,9,3.65,1.34,0.492,6.90,31,NA
ENE,28,10,4.89,1.47,0.595,8.82,33,NA
ENE,28,11,6.81,1.53,0.657,13.98,34,NA
ENE,28,12,9.49,1.55,0.698,11.15,35,NA
ENE,28,13,12.54,1.56,0.730,6.27,36,NA
ENE,28,14,15.27,1.56,0.764,5.96,36,NA
ENE,28,15,18.93,1.58,0.771,8.56,37,NA
ENE,28,16,22.06,1.57,0.624,4.58,38,NA
ENE,28,17,24.24,1.57,0.537,7.47,38,NA
ENE,28,18,24.59,1.57,0.461,9.00,39,NA
ENE,28,19,23.21,1.58,0.448,14.52,40,NA
ENE,28,20,22.02,1.59,0.495,20.31,40,NA
ENE,28,21,20.05,1.60,0.526,16.73,40,NA
ENE,28,22,18.40,1.60,0.539,16.88,41,NA
ENE,28,23,15.13,1.58,0.546,15.32,41,NA
ENE,29,0,12.11,1.57,0.584,18.98,41,NA
ENE,29,1,9.49,1.56,0.619,19.45,42,NA
ENE,29,2,7.62,1.58,0.631,17.08,44,NA
ENE,29,3,6.47,1.57,0.584,16.29,45,NA
ENE,29,4,4.92,1.55,0.493,14.56,45,NA
ENE,29,5,3.87,1.54,0.430,12.82,46,11
ENE,29,6,2.75,1.56,0.390,11.96,47,11
ENE,29,7,2.30,1.60,0.385,13.58,47,12
ENE,29,8,2.13,1.90,0.404,14.14,48,13
ENE,29,9,2.72,1.86,0.412,15.41,47,13
ENE,29,10,4.44,1.79,0.411,12.72,47,14
ENE,29,11,7.77,1.73,0.418,8.33,47,14
ENE,29,12,12.22,1.69,0.429,4.02,47,13
ENE,29,13,17.75,1.71,0.433,1.72,47,14
ENE,29,14,24.42,1.76,0.435,0.98,47,14
ENE,29,15,30.30,1.80,0.403,0.20,48,14
ENE,29,16,36.40,1.81,0.348,0.20,48,13
ENE,29,17,41.17,1.83,0.295,0.20,48,13
ENE,29,18,43.61,1.86,0.279,1.60,48,13
ENE,29,19,41.34,1.87,0.309,9.36,48,13
ENE,29,20,38.15,1.88,0.393,21.29,48,14
ENE,29,21,32.73,1.88,0.438,8.78,49,13
ENE,29,22,27.51,1.91,0.509,14.81,50,13
ENE,29,23,22.77,1.92,0.530,4.00,50,13
ENE,30,0,17.18,1.91,0.535,3.69,49,13
ENE,30,1,12.07,1.93,0.531,7.15,48,13
ENE,30,2,8.75,1.93,0.518,10.07,47,12
ENE,30,3,8.82,1.94,0.481,7.00,47,11
ENE,30,4,8.34,1.96,0.388,3.51,47,11
ENE,30,5,8.65,1.99,0.338,3.84,47,11
ENE,30,6,7.65,1.99,0.259,7.92,47,11
ENE,30,7,6.69,1.96,0.245,7.36,46,11
ENE,30,8,6.72,1.58,0.261,7.16,45,10
ENE,30,9,7.75,1.38,0.270,4.07,43,9
ENE,30,10,10.35,1.34,0.278,4.09,42,8
ENE,30,11,12.80,1.31,0.286,0.20,41,7
ENE,30,12,15.59,1.30,0.309,0.77,40,NA
ENE,30,13,18.50,1.28,0.333,0.20,40,NA
ENE,30,14,21.30,1.22,0.362,1.87,40,NA
ENE,30,15,24.66,1.18,0.379,1.87,40,NA
ENE,30,16,27.51,1.16,0.366,0.85,40,NA
ENE,30,17,28.80,1.14,0.366,0.65,40,NA
ENE,30,18,26.59,1.12,0.384,3.47,41,NA
ENE,30,19,23.81,1.11,0.458,14.50,41,NA
ENE,30,20,20.82,1.11,0.552,16.31,41,NA
ENE,30,21,18.75,1.11,0.628,12.48,41,NA
ENE,30,22,16.67,1.11,0.642,6.80,40,NA
ENE,30,23,14.12,1.09,0.642,4.57,40,NA
ENE,31,0,10.73,1.08,0.639,2.88,40,NA
ENE,31,1,9.03,1.06,0.656,6.33,40,NA
ENE,31,2,8.54,1.17,0.648,6.39,41,NA
ENE,31,3,7.76,1.20,0.578,5.09,41,NA
ENE,31,4,7.13,1.20,0.464,3.87,40,NA
ENE,31,5,5.55,1.18,0.364,2.95,40,NA
ENE,31,6,4.05,1.17,0.322,3.16,39,NA
ENE,31,7,2.73,1.25,0.345,2.99,40,NA
ENE,31,8,2.79,1.37,0.513,3.47,42,NA
ENE,31,9,3.83,1.44,0.605,6.72,44,NA
ENE,31,10,5.00,1.54,0.639,21.14,46,NA
ENE,31,11,7.07,1.57,0.673,12.48,47,NA
ENE,31,12,9.63,1.58,0.695,4.42,47,NA
ENE,31,13,12.75,1.56,0.705,0.20,47,NA
ENE,31,14,15.55,1.56,0.723,1.06,47,NA
ENE,31,15,18.17,1.56,0.682,3.08,47,NA
ENE,31,16,20.47,1.57,0.506,3.97,47,NA
ENE,31,17,21.45,1.60,0.395,4.38,47,NA
ENE,31,18,21.05,1.62,0.361,6.54,46,NA
ENE,31,19,19.06,1.64,0.383,12.68,46,NA
ENE,31,20,16.39,1.66,0.433,13.35,46,NA
ENE,31,21,13.87,1.69,0.524,13.64,46,NA
ENE,31,22,11.47,1.71,0.556,7.78,46,NA
ENE,31,23,8.85,1.74,0.576,7.09,46,NA
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
