DATOS HORARIOS 2014_ DIF,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
Año,Mes,Día,Hora,O3,SO2,NO2,CO,PM10,WS,WD,TEMP,HR,PBAR,RADSOL,,
2014,DIC,1,0,1.9,8.32,21.17,0.93,202.88,1.58,118.65,16.51,35.03,624.57,1.35,,
2014,DIC,1,1,1.9,12.64,23.76,0.64,177.96,1.69,123.71,16.38,35.23,624.78,1.32,,
2014,DIC,1,2,1.9,14.39,25.87,0.51,158.18,1.61,113.97,15.88,36.86,624.74,1.34,,
2014,DIC,1,3,1.9,9.79,21.29,0.48,106.94,1.23,85.52,15.06,42.43,624.66,1.32,,
2014,DIC,1,4,1.9,7.65,21.29,0.37,98.95,1.8,90.6,13.88,49.02,624.52,1.32,,
2014,DIC,1,5,2.96,6.59,17.77,0.27,79.03,2.42,109.03,13.28,54.47,624.53,1.3,,
2014,DIC,1,6,2.26,5.7,16.6,0.32,78.52,1.99,109.2,12.41,58.77,624.77,1.29,,
2014,DIC,1,7,1.9,5.68,17.24,0.76,76.71,2.04,84.11,12.1,63.42,625.13,12.33,,
2014,DIC,1,8,1.9,6.48,16.78,1.04,96.85,2.08,93.33,12.37,62.97,625.5,767.42,,
2014,DIC,1,9,1.9,10.23,19.94,1.15,130.68,2.37,101.98,14.44,56.25,625.8,963.6,,
2014,DIC,1,10,13.18,13.23,18.4,0.86,158.04,2.83,101.82,18.46,43.44,625.85,963.26,,
2014,DIC,1,11,33.65,8,11.55,0.52,111.68,3.63,95.92,21.32,33.53,625.61,963.85,,
2014,DIC,1,12,44.19,7.43,9.21,0.44,67.93,3.01,90.24,23.79,27.46,625.1,964.54,,
2014,DIC,1,13,45.7,8.45,8.39,0.37,59.89,2.28,81.79,26.3,20.81,624.31,966.42,,
2014,DIC,1,14,40.5,7.02,9.47,0.42,54.79,3.27,103.9,27.64,11.95,623.39,967.49,,
2014,DIC,1,15,39.82,12.46,6.95,0.34,69.19,2.27,114.4,28.53,9.9,622.75,968.01,,
2014,DIC,1,16,41.09,13.31,7.48,0.32,62.55,1.97,122.27,28.87,10.1,622.33,967.93,,
2014,DIC,1,17,38.66,7.46,10.44,0.36,48.27,2.29,116.08,28.68,10.25,622.31,969.11,,
2014,DIC,1,18,26.89,5.83,14.43,0.46,74.96,2.72,45.61,27.55,11.92,622.54,775.32,,
2014,DIC,1,19,11.3,15.03,21.9,0.81,91.69,3.65,38.69,25.33,16.39,622.98,16.89,,
2014,DIC,1,20,3.76,147.45,23.36,1.54,141.2,5.1,45.66,23.16,28.9,623.61,1.41,,
