DATOS HORARIOS 2017_NATIVITAS,,,,,,,,,,,,,
,,,,,,,,,,,,,
MES,DIA,HORA,O3,SO2,CO,NO2,PM10,WS,WD,TEMP,HR,PBAR,RADSOL
ABR,5,11,27.85,81.26,0.282,18.9,94.2,1.9,197.55,24.92,17.57,624.31,876.18
ABR,5,12,37.24,42.48,NA,9.96,67.98,2.55,299.04,26.71,13.68,623.91,1045.19
ABR,5,13,30.93,16.32,NA,4.74,36.12,2.7,279.01,27.44,12,623.41,1108.52
ABR,5,14,NA,9.98,NA,2.76,25.22,2.92,268.11,28.43,11.97,622.75,1079.35
ABR,5,15,40.71,5.31,NA,4.31,79.94,3.16,279.71,28.96,11.6,622.03,953.59
ABR,5,16,38.6,6.07,NA,5.64,46.16,2.97,294.73,29.42,11.13,621.38,790.94
ABR,5,17,39.83,6.31,0.022,3.87,34.85,2.59,290.83,30.22,9.85,621.05,619.9
ABR,5,18,35.67,7.6,0.102,4.09,32.85,2.43,272.47,29.84,9.99,621.03,371.71
ABR,5,19,25.48,11.47,0.212,5.54,39.71,1.66,336.55,27.4,9.86,621.36,67.82
ABR,5,20,5.38,22.09,0.882,11.12,78.72,1.95,67.76,24.26,12.34,621.95,38.5
ABR,5,21,11.53,9.77,0.272,12.54,163.06,6.07,82.58,21.9,37.89,623.02,25.26
ABR,5,22,17.04,8.42,0.142,6.66,197.17,6.99,83.51,19.93,47.85,623.84,45.6
ABR,5,23,15.69,8.04,0.082,5.36,145.56,5.44,66.37,18.14,54.72,624.45,14.27
ABR,6,0,15.21,8.19,0.042,3.86,77.24,4.68,66.58,17.13,57.57,624.75,27.35
ABR,6,1,14.47,3.9,0.032,2.8,74.6,4.26,69.98,16.21,61.83,624.77,16.58
ABR,6,2,14.03,2.36,0.022,2.2,68.48,4.52,77.99,15.61,64.77,624.53,15.55
ABR,6,3,14.56,2.11,0.012,1.79,63.19,4.52,76.28,15.15,66.21,624.15,23.46
ABR,6,4,12.85,1.57,0.012,1.7,57.1,3.92,85.79,14.42,69.14,624.2,4.49
