DATOS HORARIOS 2017_NATIVITAS,,,,,,,,,,,,,
,,,,,,,,,,,,,
MES,DIA,HORA,O3,SO2,CO,NO2,PM10,WS,WD,TEMP,HR,PBAR,RADSOL
FEB,3,3,18.48,1,2.022,2.93,22.22,3.43,77.1,10.96,59.35,625.36,4.61
FEB,3,4,20.06,0.8,2.002,2.34,24.32,3.28,84.25,10.57,57.61,625.19,2.45
FEB,3,5,15.52,1.59,2.002,7.9,25.98,2.72,110.44,9.41,60.31,625.27,4.74
FEB,3,6,3.58,2.82,2.032,18.83,33.97,2.66,131.69,7.58,66.08,625.47,9.23
FEB,3,7,2,4.03,2.162,22.1,41.78,2.28,111.97,7.18,69.19,625.87,2.62
FEB,3,8,2,4.15,2.222,21.55,54.81,2.29,115.9,7.69,68.52,626.3,30.54
FEB,3,9,2,4.34,2.262,19.15,63.07,3.32,100.33,10.36,62.96,626.8,223.44
FEB,3,10,9.66,2.17,2.202,10.99,39.41,4.89,71.28,13.76,51.22,627.19,454.79
FEB,3,11,19.39,1.12,2.092,5.69,39.33,5.07,82.04,15.89,41.75,627.35,655.51
FEB,3,12,22.29,1.09,2.112,5.23,38.8,5.13,88.9,18.27,32.07,626.95,804.6
FEB,3,13,27.01,1.22,2.152,5.86,38.72,4.63,85.28,20.5,27.72,626.17,879.79
FEB,3,14,31.29,1.76,NA,5.41,36.62,3.69,84.24,22.21,25.03,625.22,704.55
FEB,3,15,39.42,2.22,NA,3.26,36.84,3,105.35,23.63,22.6,624.4,808.56
FEB,3,16,36.51,2.05,0.012,2.75,25.74,3.06,123.37,24.46,18.41,623.93,669.7
FEB,3,17,33.61,1.48,0.012,1.73,44.22,2.85,136.64,24.03,18.33,623.86,453.72
FEB,3,18,33.24,1.36,0.012,1.7,45.14,2.04,123.75,23.62,18.17,623.96,225.41
FEB,3,19,27.53,1.52,0.182,8.15,45.49,1.65,106.3,20.74,21.59,624.03,27.28
FEB,3,20,9.31,15.04,0.532,18.11,75.52,2.82,87.83,18.07,29.34,624.27,1.92
FEB,3,21,9.77,25.4,0.412,8.06,80.77,4.45,72.86,16.56,44.62,624.87,2.06
FEB,3,22,9.26,8.87,0.332,6.87,64.44,4.16,69.87,15.04,51.79,625.29,2.16
FEB,3,23,10.14,1.62,0.212,3.82,47.46,4.64,73.82,13.47,59.82,625.69,2.17
FEB,4,0,9.91,1.53,0.152,3.36,45.56,4.28,64.14,12.32,65.48,625.91,2.26
FEB,4,1,9.79,1.11,0.092,3.42,47.31,4.58,84.06,11.81,67.79,626.04,5.69
FEB,4,2,10.53,1.08,0.052,2.91,38.09,4.11,68.43,11.36,69.2,626.02,2.37
FEB,4,3,12.2,1.06,0.032,1.7,30.03,3.46,80.49,11.11,68.96,625.82,3.51
FEB,4,4,10.82,1.06,0.022,2.37,28.2,3.34,83.26,10.52,70.5,625.62,2.44
FEB,4,5,8.87,0.8,0.022,3.96,34.6,2.58,111.4,10.4,71.05,625.73,2.94
FEB,4,6,5.63,0.87,0.012,5.51,33.4,2.69,108.57,9.76,73.66,625.82,3.56
FEB,4,7,4.88,0.82,0.022,5.98,33.33,3.1,90.67,9.01,76.22,626.16,3.03
FEB,4,8,2.69,1.06,0.062,7.93,39.89,3.19,83.44,8.64,79.25,626.39,23.28
FEB,4,9,6.44,1.22,0.122,8.96,39.72,2.77,95.18,10.92,72.46,626.81,185.77
FEB,4,10,12.61,1.25,0.082,4.6,36.84,4.19,75.58,14.51,61.52,627.2,415.33
FEB,4,11,16.47,1.17,0.052,3.68,42.11,5.39,94.44,16.55,55.24,627.29,625.54
FEB,4,12,19.93,1.32,0.062,4.12,48.15,4.79,88.06,18.78,48.5,626.9,810.57
FEB,4,13,25.93,1.71,0.052,3.48,35.24,3.32,89.98,21.34,38.85,626.1,910.22
FEB,4,14,31.64,1.94,0.012,1.89,35.67,2.49,151.32,23.29,33.11,625.2,805.34
FEB,4,15,35.95,1.94,0.012,1.7,43.22,2.17,158.25,24.48,30.57,624.21,797.79
FEB,4,16,37.52,3.62,0.042,2.71,54.32,2.59,86.75,24.35,26.45,623.55,534.99
FEB,4,17,41.27,20.9,0.232,5.86,63.02,2.07,29.48,23.35,29.01,623.33,375.37
FEB,4,18,39.65,9.24,0.192,5.53,56.51,2.73,306.36,22.7,26.9,623.31,183.1
FEB,4,19,25.17,3.06,0.372,15.43,63.51,2.52,287.06,20.15,30.61,623.6,14.16
FEB,4,20,14.98,2.92,0.462,16.55,81.68,3.72,352.23,19.38,35,624.07,5.99
FEB,4,21,19.2,39.45,0.382,8.32,66.58,4.2,61.45,18.11,43.43,624.65,4.73
FEB,4,22,14.6,3.39,0.232,7.97,60.95,3.58,70.89,16.94,50.32,625.08,9.41
FEB,4,23,13.93,1.93,0.162,6.58,52.3,3.36,124.82,15.88,53.73,625.75,9.38
FEB,5,0,18.98,1.36,0.122,5.44,59.4,2.77,126.67,14.26,64.1,625.87,2.17
FEB,5,1,12.08,1.72,0.122,7.38,44.67,3.97,96.48,14.36,62.49,625.43,6.33
FEB,5,2,13.33,1.42,0.062,3.83,37.76,3.83,81.97,14.02,62.2,625.3,5.18
FEB,5,3,14.47,1.28,0.022,2.47,30.51,3.56,80.69,13.63,63.1,624.98,5.02
FEB,5,4,13.47,1.31,0.012,2.42,26.41,3.31,92.49,13.15,64.47,624.65,2.22
FEB,5,5,12.3,1.19,0.012,2.83,27.06,3.08,97.06,12.85,65.1,624.64,3.39
FEB,5,6,9.7,0.8,0.012,6.06,31.19,2.44,95.67,12.53,66.32,624.87,6.01
FEB,5,7,3.44,1.8,0.022,11.75,36.34,2.42,112.98,11.96,70.57,625.15,2.86
FEB,5,8,4.77,1.13,0.042,8.91,45.56,2.6,117.21,11.57,72.77,625.51,28.02
FEB,5,9,4.66,3.74,0.092,9.81,37.92,3.41,97.54,13.51,66.69,625.8,226.63
FEB,5,10,12.47,1.64,0.102,4.87,19.83,3.98,74.63,14.87,60.18,626.11,324.71
FEB,5,11,14.51,1.06,0.102,4.66,41.75,3.89,69.58,16.02,56.37,626.23,407.29
FEB,5,12,19.37,1.05,0.072,3.97,32.39,3.63,69.83,17.27,51.62,625.92,468.72
FEB,5,13,24.71,1.65,0.062,3.77,34.21,3.04,85.29,20.41,42.52,625.12,829.26
FEB,5,14,34.13,2.34,0.052,3.93,30.49,2.78,95.34,22.53,33.06,624.15,741.93
FEB,5,15,37.98,2.53,0.012,2.67,38.86,2.81,98.08,23.76,28.22,623.32,780.53
FEB,5,16,38.74,7.31,0.012,2.6,31.74,2.67,111.88,24.72,24.69,622.75,632.7
FEB,5,17,41.89,10.52,0.082,2.05,38.61,2.19,132.75,24.8,23.68,622.63,429.19
FEB,5,18,41.97,6.01,0.082,1.7,51.64,2.26,164.09,23.83,23.57,622.77,215.94
FEB,5,19,34.86,4.82,0.262,11.53,67.23,1.9,245.26,20.79,27.45,623,19.65
FEB,5,20,15.61,3.66,0.692,26.4,132.41,1.37,226.26,18.51,31.88,623.34,2.47
FEB,5,21,3.68,3.98,1.262,34.88,170.51,1.65,100.93,17.11,35.8,623.76,5.39
FEB,5,22,9.2,6.5,0.742,23.69,104.92,1.93,65.86,16.94,39.02,624.01,2.02
FEB,5,23,13.35,2.29,0.482,14.66,51.99,2.16,88.19,15.36,40.74,624.13,2.72
FEB,6,0,12.9,1.22,0.372,12.15,67.38,1.82,90.97,13.96,47.3,624.4,9.28
FEB,6,1,11.42,1,0.272,13.17,97.11,1.94,90.84,13.57,47.62,624.62,12.43
FEB,6,2,5.52,1.19,0.232,17.03,63.35,2.19,119.78,12.02,51.87,624.51,8.04
FEB,6,3,5.45,1.37,0.132,15.49,44.34,2.18,122.9,10.38,55.73,624.33,5.19
FEB,6,4,3.37,2.6,0.102,19.1,51.59,2.17,128.34,9.95,57.46,624.21,2.45
FEB,6,5,7.85,1.56,0.082,13.9,42.19,1.85,84.51,9.72,58.02,624.29,2.44
FEB,6,6,6.65,1.37,0.082,12.99,43.88,2.25,69.44,9.35,61.41,624.35,2.45
FEB,6,7,4.31,1.29,0.122,15.34,49.66,1.42,181.98,8.47,62.44,624.89,2.54
FEB,6,8,2.43,1.74,0.392,17.4,67.84,1.81,88.07,8.84,64.7,625.3,25.66
FEB,6,9,4.82,2.01,0.312,15.24,61.28,1.93,85.1,11.42,59.56,625.79,197.52
FEB,6,10,11.88,2.25,0.202,10.7,58.9,2.28,100.22,15.07,51.16,626.19,425.23
FEB,6,11,20.51,3.08,0.182,10.85,51.21,1.81,243.46,19.7,40.95,626.44,624.84
FEB,6,12,28.59,1.15,0.132,8.18,55.6,2.18,268.7,21.96,32.13,625.85,780.82
FEB,6,13,34.19,0.8,0.092,4.95,45.2,3.58,273.21,22.65,28.2,625.26,876.69
FEB,6,14,39.79,1.15,0.072,3.89,55.26,3.66,254.92,22.96,28.52,624.47,738.77
FEB,6,15,38.82,0.8,0.042,3.1,38.87,3.49,269.62,24.22,24.61,623.72,800.18
FEB,6,16,38.88,0.82,0.032,2.6,34.01,3.17,261,24.95,23.5,623.08,657.57
FEB,6,17,40.87,0.84,0.012,1.7,40.16,2.78,235.5,24.56,23.31,622.73,444.12
FEB,6,18,41.27,0.83,0.012,1.7,52.54,2.64,215.87,23.61,25.02,622.66,211.01
FEB,6,19,34.9,0.84,0.112,6.34,75.4,2.1,204.67,21.11,27.83,622.62,29.37
FEB,6,20,14.54,0.95,0.542,25.87,125.63,1.55,210.69,18.61,30.07,622.9,13.71
FEB,6,21,10.14,0.95,0.532,24.16,159.25,1.66,244.43,17.31,32.52,623.4,3.65
FEB,6,22,8.06,4.21,0.672,27.28,135.51,1.78,112.2,16.01,36.36,623.68,12.72
FEB,6,23,2.72,2.02,0.912,29.78,124.05,1.46,301.41,15.13,38.47,623.9,4.95
FEB,7,0,3.13,1.44,0.892,26.9,84.69,1.65,243.58,14.28,40.66,624.1,3.89
FEB,7,1,4.37,1.11,0.622,22.53,96.48,1.92,209.06,13.36,41.57,624.17,5
FEB,7,2,8.33,1.07,0.402,19.31,68.24,1.98,279.21,12.91,42.48,624.24,3.95
FEB,7,3,3.01,1.4,0.362,21.43,61.53,1.54,110.85,11.38,47.83,624.18,3.46
FEB,7,4,2.1,2.99,0.332,22.31,86.99,1.32,115.7,10.4,52.56,624.07,4.1
FEB,7,5,2.2,2.38,0.282,21.73,80.14,1.63,114.32,9.56,57.28,624.05,3.55
FEB,7,6,2.04,4.14,0.362,20.69,88.32,1.74,130.25,8.13,62.04,624.32,5.28
FEB,7,7,2.25,7.78,0.472,21.35,132.8,1.49,133.79,7.65,62.99,624.76,4.79
FEB,7,8,2.04,8.19,0.712,23.25,142.81,1.79,122.25,7.7,64.56,625.13,30.26
FEB,7,9,2.59,8.65,0.932,24.7,172.68,2.02,110.22,11.49,54.4,625.46,220.16
FEB,7,10,9.23,6.76,0.502,19.77,136.54,2.05,112.52,15.71,43.73,625.52,456.8
FEB,7,11,16.21,4.76,0.382,18.08,89.22,1.76,88.34,19.53,34.63,625.55,647.95
FEB,7,12,26.16,2.54,0.302,16.27,77.96,1.8,263.32,22.91,27.69,625.2,797.65
FEB,7,13,31.89,1.3,0.192,9.59,56.61,3.29,287.02,23.67,24.49,624.54,885.82
FEB,7,14,40.31,1.7,0.182,9.33,48.96,3.58,278.41,24.35,22.98,623.82,737.4
FEB,7,15,43.99,0.85,0.082,4.25,44.53,3.56,271.39,24.9,21.19,623.06,767.49
FEB,7,16,40.68,0.88,0.022,2.91,30.74,2.75,253.05,24.52,19.42,622.48,433.96
FEB,7,17,42.62,0.8,0.012,2.48,38.75,2.09,229.12,24.63,19.12,622.14,370.19
FEB,7,18,44.45,0.8,0.032,4.82,44.42,2.05,252.55,24.41,19.7,622.04,197.1
FEB,7,19,36.09,1.28,0.232,12.98,68.92,1.59,222.82,21.75,21.38,622.14,39.38
FEB,7,20,7,2.04,1.062,38.96,253.28,1.48,203.71,18.68,24.37,622.27,1.87
FEB,7,21,2.02,6.14,2.332,45.42,364.05,1.23,32.59,17.23,29.93,622.55,7.09
FEB,7,22,2,5.48,3.072,40.92,365.44,1.26,201.6,15.7,32.69,622.88,4.38
FEB,7,23,2,4.94,2.182,37.82,343.98,1.84,319.01,15.08,37.14,623.07,2.14
FEB,8,0,2,5.36,1.402,33.08,126.46,2.09,132.26,13.31,44.14,623.16,2.24
FEB,8,1,NA,7.36,1.012,29.9,180.57,2.35,121.75,11.53,53.11,623.26,8.39
FEB,8,2,NA,4.57,0.772,31.26,121.06,2.12,150.31,11.29,48.25,623.21,21.71
FEB,8,3,NA,9.52,0.642,31.81,114.55,1.57,127.55,10.78,47.99,623.15,10.32
FEB,8,4,NA,11.31,0.582,33.48,122.43,1.53,135.02,10.07,48.78,623.06,17.38
FEB,8,5,NA,6.42,0.472,31.28,98.26,1.66,128.94,9.29,51.02,623.16,7.05
FEB,8,6,NA,4.6,0.452,28.64,106.66,1.32,163.37,8.14,54.26,623.44,12.61
FEB,8,7,NA,6.17,0.592,29.44,106.02,1.82,90.72,8.42,54.6,623.82,2.49
FEB,8,8,NA,7.91,0.712,26.57,137.68,2.15,117.75,7.44,60.26,624.2,31.77
FEB,8,9,3.05,6.25,0.542,29.5,115.44,2.4,125.21,11.42,51.15,624.65,226.66
FEB,8,10,7.22,14.42,0.562,35.66,113.32,2.85,104.74,15.29,41.09,625.15,455.93
FEB,8,11,21.34,6.11,0.392,23.43,137.34,2.9,101.73,18.64,33.93,625.41,660.56
FEB,8,12,34,3.62,0.222,14.17,73.87,1.89,110.56,22.74,26.59,625.15,808.64
FEB,8,13,43.87,2.16,0.242,9.72,63.32,1.99,114.23,25.11,22.54,624.48,885.43
FEB,8,14,47.03,1.49,0.132,3.76,58.17,2.44,161.96,26.48,18.18,623.55,759.19
FEB,8,15,44.45,1.5,0.062,1.97,25.84,2.23,186.55,27.37,15.52,622.73,808.36
FEB,8,16,44.67,1.43,0.042,2.18,28.88,2.5,196.02,27.74,14.02,622.17,661.68
FEB,8,17,43.59,1.08,0.012,1.7,34.72,2.56,248.95,27.38,13.09,621.93,470.63
FEB,8,18,41.41,1.4,0.012,1.97,39.46,2.93,264.45,25.95,13.14,622.04,234.16
FEB,8,19,30.48,1.55,0.302,16.36,55.99,2.06,254.84,23.07,14.51,622.39,36.14
FEB,8,20,7.31,2.11,0.852,37.67,104.31,1.9,263.81,20.42,17.64,622.74,12.38
FEB,8,21,2,3.66,1.752,43.15,123.46,1.63,325.7,18.75,20.06,623.13,1.87
FEB,8,22,2.06,5.67,2.382,40.39,209.08,1.42,112.31,16.54,25.59,623.6,3.19
FEB,8,23,2.36,5.66,1.382,34.49,269.57,2.56,86.94,15.36,32.31,624.15,2.73
FEB,9,0,14.07,2.88,0.692,19.07,121.29,3.6,90.88,16.09,29.93,624.55,2.69
FEB,9,1,17.3,2.72,0.392,14.7,69.64,3.92,94.9,16.34,26.85,624.68,6.05
FEB,9,2,12.37,3.21,0.292,16.45,61.09,3.25,101.07,14.37,29.95,624.82,2.76
FEB,9,3,4.37,6.41,0.282,20.87,60.63,2.61,102.62,13.06,30.76,624.82,2.87
FEB,9,4,7.81,1.78,0.142,13.29,49.03,2.42,99.24,12.26,31.24,624.73,2.89
FEB,9,5,8.38,7.7,0.242,14.92,41.1,2.74,112.45,10.85,34.16,624.82,8.29
FEB,9,6,2,10.9,0.292,19.77,81.97,1.74,113.19,9.57,37.48,625.17,2.47
FEB,9,7,2,2.48,0.202,16.8,64.88,2.23,143.06,8.57,41.16,625.78,11.4
FEB,9,8,2,2.54,0.162,17.13,57.4,2.98,135.88,8.48,50.38,626.26,41.86
FEB,9,9,5.22,4.56,0.202,11.76,58.78,3.13,108.39,12.85,50.59,626.78,254.27
FEB,9,10,19.26,1.62,0.132,7.38,61.26,4.01,94.44,16.89,40.49,627.17,488.15
FEB,9,11,23.93,0.97,0.102,5.61,65.39,5.08,86.66,18.99,31.6,627.22,691.24
FEB,9,12,28.75,8.79,0.062,5.26,79.63,5.54,80.53,21.12,26.33,626.9,837.86
FEB,9,13,30.97,0.84,0.022,3.28,118.57,6.11,92.18,22.71,22.68,626.28,925.33
FEB,9,14,31.37,0.87,0.032,3.11,110.15,6.32,92.26,23.54,22.28,625.52,789.53
FEB,9,15,31.13,1.05,0.022,2.28,81.78,6.43,93.01,24.28,21.51,624.89,844.34
FEB,9,16,30.83,1.81,0.032,3.28,70.12,5.63,91.73,25.06,20.29,624.45,686.37
FEB,9,17,30.94,1.25,0.052,3.89,73.15,6.2,98.86,24.88,20.65,624.31,474.04
FEB,9,18,29.39,1.67,0.092,7.5,101.74,5.75,100.31,23.85,22.18,624.53,236.12
FEB,9,19,20.47,1.11,0.182,10.28,83.19,4.65,88.22,21.42,25.02,624.79,37.65
FEB,9,20,14.32,3.19,0.232,11.9,76.13,3.85,59.76,18.95,32.15,625.35,35.12
FEB,9,21,14.65,5.63,0.212,11.02,54.79,3.57,54.91,17.93,38.4,626.15,40.91
FEB,9,22,14.91,5.13,0.182,7.46,46.35,4.18,63.98,16.15,48.61,626.81,17.96
FEB,9,23,16.61,13.37,0.122,6.61,51.55,4.28,75.98,14.63,57.58,627.32,2.77
FEB,10,0,15.99,17.85,0.082,6.39,48.37,4.44,63.98,13.28,63.1,627.71,38.72
FEB,10,1,17.43,10.03,0.062,5.39,37.49,3.89,78.72,12.47,65.15,627.73,6.73
FEB,10,2,16.94,10.27,0.032,4.36,45.48,4.03,75.02,11.77,66.89,627.71,6.77
FEB,10,3,18.06,9.52,0.012,3.43,34.96,4.03,72.22,11.28,67.85,627.53,3.49
FEB,10,4,16.73,10,0.012,4.11,38.28,3.48,82.77,10.6,70.02,627.44,7.55
FEB,10,5,16.5,4.3,0.012,3.62,35.33,2.92,96.51,9.75,72.99,627.49,2.47
FEB,10,6,14.38,4.14,0.012,5.83,34.95,2.92,92.05,9.34,74.05,627.54,8.18
FEB,10,7,7.75,2.32,0.092,13.64,53.36,2.75,109.34,8.24,78.48,627.94,13.21
FEB,10,8,2.92,2.27,0.162,17.63,64.63,2.44,111.15,7.79,81.08,628.35,34.45
FEB,10,9,9.18,1.81,0.202,11.81,52.78,3.25,97.74,10.61,72.94,628.78,229.43
FEB,10,10,16.16,1.58,0.112,7.19,41.76,3.65,96.11,14.22,60.11,629.08,464.49
FEB,10,11,20.95,1.2,0.062,3.8,47.76,3.9,90.53,16.54,50.89,629.11,676.01
FEB,10,12,24.91,0.86,0.022,2.64,44.17,3.75,96.88,18.82,42.03,628.81,830.05
FEB,10,13,29.6,1.32,0.032,3.01,45.82,3.23,97.71,21.1,33.58,628.07,909.25
FEB,10,14,37.95,8.26,0.052,3.51,54.85,2.4,200.12,23.52,27.01,627.04,750.94
FEB,10,15,41.57,20.23,0.102,5.4,70.53,2.07,137.23,25.1,22.15,626.01,818.85
FEB,10,16,43.57,6.18,0.052,1.7,60.25,2.57,158.95,26.08,17.15,625.34,680.68
FEB,10,17,47.06,15.85,0.122,2.05,65.44,2.48,173.65,25.91,17.81,624.95,464.63
FEB,10,18,46.89,12.66,0.192,4.62,71.96,2.47,166.43,24.84,19.14,624.99,233.03
FEB,10,19,35.67,4.56,0.372,14.61,86.84,1.98,239.19,22.15,21.47,625.12,36.44
FEB,10,20,17.28,2.76,0.672,29.96,102.9,2.13,254.11,19.07,26.64,625.29,27.11
FEB,10,21,10.46,9.86,0.842,30.6,130.86,2.43,62.38,18.17,29,625.86,31.63
FEB,10,22,13.47,18.39,0.442,13.58,61.19,3.34,64.84,18.28,29.37,626.24,13.47
FEB,10,23,10.93,2.38,0.362,12.54,43.67,2.83,77.33,16.02,34.44,626.54,16.11
FEB,11,0,7.48,1.26,0.292,13.44,60.06,2.69,95.74,13.53,43.12,626.7,2.23
FEB,11,1,10.08,3.99,0.212,11,45.91,4.02,93.26,12.74,46.52,626.63,3.93
FEB,11,2,11.44,1.32,0.182,9.09,27.43,3.19,102.66,12.34,46.82,626.62,16.3
FEB,11,3,6.28,2.18,0.132,13.94,38.71,2.52,115.4,10.37,53.81,626.53,7
FEB,11,4,4.74,1.92,0.172,14.01,42.83,2.41,110.7,8.69,61.61,626.34,16.13
FEB,11,5,3.2,1.92,0.182,15.7,47.77,2.07,122.07,7.71,64.81,626.38,20.95
FEB,11,6,2.11,2.49,0.292,17.34,74.27,2.14,105.52,7.17,67.78,626.53,2.63
FEB,11,7,NA,2.41,0.302,17.06,73.77,2.49,115.81,6.26,69.93,626.89,7.29
FEB,11,8,NA,2.56,0.372,17.83,71.42,3.27,100.49,7.06,66.13,627.22,46.45
FEB,11,9,5.18,3.14,0.392,16.79,54.75,3.78,102.81,10.58,51.32,627.57,270.1
FEB,11,10,10.32,4.38,0.362,15.51,68.08,3.74,108.06,13.63,43.65,627.82,506.37
FEB,11,11,15.18,5.85,0.352,16.64,75.88,3.6,95.8,16.89,36.16,627.78,714.14
FEB,11,12,21.79,3.29,0.242,13.01,66.22,2.83,125.56,20.12,28.42,627.36,872.77
FEB,11,13,28.68,1.46,0.132,6.49,36.52,2.08,139.59,23.31,17.78,626.63,959.26
FEB,11,14,31.71,1.11,0.112,5.38,23.44,2.18,292.93,25.1,13.09,625.71,815.94
FEB,11,15,35.28,1.2,0.142,6.76,33.26,2.4,279.52,26.02,11.15,624.92,866.94
FEB,11,16,31.27,2.61,0.032,2.23,22.38,2.53,150.22,26.86,7.47,624.22,740.25
FEB,11,17,32.94,0.8,0.012,1.7,16.08,2.61,130.9,26.94,7.07,623.85,517.65
FEB,11,18,38.68,0.8,0.012,1.7,29.47,2.06,123.55,26.15,8.38,623.86,266.71
FEB,11,19,31.03,0.8,0.122,10.56,33.72,1.57,246.76,23.37,8.97,623.89,52.26
FEB,11,20,3.51,1.55,1.072,34.52,90.46,2.03,310.72,19.61,11.82,624.09,6.26
FEB,11,21,NA,2.49,1.422,33.01,118.19,1.3,277.95,17.04,14.95,624.43,11.97
FEB,11,22,2.39,13.28,1.622,31.19,213.46,2.14,101.65,15.52,19.89,624.77,19.75
FEB,11,23,2.21,3.23,0.962,28.24,167.79,2.25,106.28,13.89,26.68,624.95,17.14
FEB,12,0,4.48,6.09,0.592,25.24,110.54,2.49,126.24,13.24,30.76,625.26,8.46
FEB,12,1,3.14,5,0.462,23.98,92.96,2.25,118.94,12,33.42,625.38,4.05
