DATOS HORARIOS 2017_NATIVITAS,,,,,,,,,,,,,
,,,,,,,,,,,,,
MES,DIA,HORA,O3,SO2,CO,NO2,PM10,WS,WD,TEMP,HR,PBAR,RADSOL
OCT,1,21,9.43,5.11,NA,5.71,14.49,3.36,81.63,17.64,68.85,622.41,7.06
OCT,1,22,8.29,4.46,NA,5.37,20.65,2.38,95.42,17.02,73.06,622.93,10.96
OCT,1,23,8.66,1.83,NA,3.91,14.83,2.57,89.37,16.53,76.33,623.19,2.15
OCT,2,0,8.13,2.03,NA,3.88,9.58,2.71,93.29,16.06,79.98,623.15,12.17
OCT,2,1,9.77,2.92,NA,1.7,13.48,2.76,89.31,15.88,80.51,622.91,7.35
OCT,2,2,9.14,5.56,NA,1.87,6.74,2.87,82.67,15.43,81.6,622.71,7.16
OCT,2,3,7,8.14,NA,2.93,4.58,2.43,103.14,14.81,84.37,622.31,2.25
OCT,2,4,5.84,10.6,NA,2.8,3.48,2.68,97.19,14.31,86.48,621.85,2.33
OCT,2,5,6.35,2.96,NA,2.34,8.79,2.37,95.94,13.87,87.63,621.61,11.19
OCT,2,6,3.39,4.28,NA,6.93,14.32,1.76,69.34,13.31,87.52,621.79,7.31
OCT,2,7,2,3.68,NA,7.5,22.77,1.85,103.19,13.36,90.46,621.96,15.57
OCT,2,8,2.19,3.71,NA,5.22,19.54,2.47,106.52,16.61,81.96,622.25,162.76
OCT,2,9,6.21,11.36,NA,3.38,20.06,3.62,88.32,19.36,69.22,622.63,383.73
OCT,2,10,7.69,16.88,NA,4.1,30.07,4.71,80.03,18.93,65.36,622.85,241.7
OCT,2,11,8.5,4.71,NA,2.88,27.45,3.94,84.11,19.68,63.35,623.01,363.81
OCT,2,12,11.3,9.61,NA,2.81,10.83,4.62,71.04,21.19,54.27,622.87,460.16
OCT,2,13,13.75,9.27,NA,3.73,13.33,4.17,80.77,22.38,49.7,622.33,537.98
OCT,2,14,14.91,7.7,NA,2.88,10.65,4.11,69.32,23.29,47.18,621.51,630.34
OCT,2,15,17.85,6.27,NA,1.7,23.17,3.52,81.6,25.1,41.38,620.95,730.93
OCT,2,16,16.95,11.99,NA,3.4,13.36,3.72,72.72,24.83,42.31,620.48,485.13
OCT,2,17,14.1,9.26,NA,4.04,26.39,3.62,75.23,23.82,45.81,620.24,161.1
OCT,2,18,10.65,4.58,NA,7.56,35.93,4.05,64.4,21.36,57.63,620.18,31.06
OCT,2,19,9.2,9.72,NA,3.19,33.69,4.47,60.24,20.54,59.62,620.55,6.49
OCT,2,20,8.84,14.7,NA,3.04,29.75,4.77,57.02,18.93,64.67,621.12,17.07
OCT,2,21,9.54,44.25,NA,2.26,22.04,5.24,57.06,17.71,66.76,621.65,12.02
OCT,2,22,8.84,33.35,NA,3.37,27.6,3.97,63.09,16.73,69.65,622.38,2.11
OCT,2,23,6.75,9,NA,4.77,19.72,3.41,90.15,16.03,72.45,622.75,6.74
OCT,3,0,4.35,8.26,NA,6.68,12.98,2.19,103.32,14.59,79.04,622.85,2.28
OCT,3,1,4.36,5.93,NA,6.52,6.76,1.85,128.44,14.12,80.94,622.85,17.31
OCT,3,2,3.78,4.46,NA,5.19,12.26,2.5,125.03,13.99,83.89,622.79,2.31
OCT,3,3,5.01,2.83,NA,3.97,3.97,2.77,110.57,13.9,85.48,622.43,14.03
OCT,3,4,2.15,3.17,NA,8.95,7.41,1.63,135.41,13.33,85.81,622.18,2.3
OCT,3,5,4.49,1.69,NA,4.95,16.68,3.14,99.97,13.47,86.65,622.29,11.34
OCT,3,6,4.83,0.8,NA,6.89,15.73,2.81,79.18,13.37,86.53,622.67,8.46
OCT,3,7,2,0.8,NA,11.38,31.11,2.58,89.02,13.63,85.17,623.09,15.81
OCT,3,8,2.44,0.8,NA,7.9,41.02,3.19,88.09,15.56,79.3,623.5,140.39
OCT,3,9,6.48,6.1,NA,5.33,34.3,4,77.39,16.01,76.05,623.89,252.15
OCT,3,10,11.44,3.65,NA,2.64,19.23,4.57,66.42,18.08,65.92,623.95,357.05
OCT,3,11,12.79,21.57,NA,3.77,13.09,4.63,69.2,19.19,60.13,624.01,440.01
OCT,3,12,15.53,15.64,NA,3.08,9.69,4.43,70.58,21.35,51.61,623.71,663.82
OCT,3,13,16.01,11.78,NA,2.58,12.3,4.42,73.97,22.32,48.41,623.1,696.77
OCT,3,14,16.41,8.16,NA,1.8,17.56,5.1,65.95,22.99,46.42,622.48,690.75
OCT,3,15,15.41,9.28,NA,1.79,19.91,5.1,64.18,23.18,46.07,622.07,620.95
OCT,3,16,14.6,9.23,NA,2.72,28.33,4.39,65.48,22.69,47.28,621.81,357.62
OCT,3,17,12.57,10.13,NA,3.25,34.07,5.59,59.94,21.42,50.99,621.66,202.39
OCT,3,18,10.59,8.56,NA,3.97,31.22,5.63,53.54,20.26,55.65,621.77,106.2
OCT,3,19,9.19,10.9,NA,5.79,28.89,3.71,59.86,19.34,59.03,622.23,26.17
OCT,3,20,7.82,13.31,NA,4.48,33.48,4.5,67.74,18.19,64.02,622.98,11.79
OCT,3,21,7.25,12.55,NA,4.38,30.89,4.12,75.43,17.55,67.97,623.62,12.47
OCT,3,22,7.87,8.2,NA,2.22,16.63,4.54,62.24,16.98,70.33,623.84,13.57
OCT,3,23,6.26,7.63,NA,3.64,14.04,2.73,105.59,16.31,73.37,624.06,7.31
OCT,4,0,6.64,5.19,NA,2.47,17.95,3.35,96.78,16.04,75.86,624.27,7.17
OCT,4,1,4.98,6.44,NA,3.76,7.48,3.06,80.55,15.67,78.74,624.25,9
OCT,4,2,6.21,8.72,NA,2.21,9.07,3.04,76.43,15.49,80.41,623.9,25.99
OCT,4,3,5.26,4.31,NA,2.38,3.46,3.02,77.57,15.16,81.91,623.6,15.55
OCT,4,4,5.71,2.37,NA,2.07,3.42,3.06,82.14,15.1,82.52,623.39,2.29
OCT,4,5,5.72,4.17,NA,1.76,14.1,3.42,72.91,15.23,82.39,623.69,19.36
OCT,4,6,4.68,9.4,NA,4.17,4.19,3.18,80.27,15.48,81.01,623.73,3.86
OCT,4,7,2,2.91,NA,6.2,20.47,2.9,105.02,15.32,81.95,624.02,6.77
OCT,4,8,2,3.83,NA,6.08,30.82,3.45,82.65,15.73,80.89,624.41,52.03
OCT,4,9,5.21,11.27,NA,2.48,14.8,4.07,65.79,17.82,72.94,624.51,274.07
OCT,4,10,6.93,13.84,NA,1.9,12.78,4.85,63.5,19.64,65.1,624.63,367.35
OCT,4,11,7.75,8.95,NA,1.8,23.98,4.77,89.79,21.33,58.27,624.9,480.28
OCT,4,12,7.22,20.54,NA,2.56,30.85,5.84,80.61,21.43,58.09,624.67,591.65
OCT,4,13,8.93,1.59,NA,1.7,40.99,6.34,94.09,21.95,54.73,624.02,422.68
OCT,4,14,10.11,4.03,NA,2.26,23.76,5.76,85.5,23.38,49.54,623.49,552.81
OCT,4,15,10.16,5.06,NA,3.17,15.28,4.9,63.54,23.04,51.5,622.99,339.19
OCT,4,16,9.13,12.58,NA,3.85,23.86,4.92,66.26,22.33,53.9,622.79,239.85
OCT,4,17,7.99,12.56,NA,3.62,27.38,5.55,71.7,22.25,54,622.69,180.68
OCT,4,18,6.92,2.63,NA,4.43,24.23,5.99,59.6,20.57,61.06,622.94,69.88
OCT,4,19,5.95,6.03,NA,3.85,21.59,4.89,62.8,19.14,64.52,623.48,14.75
OCT,4,20,6.45,12.7,NA,3.5,25.66,4.61,66.55,18.09,66.9,624.04,17.9
OCT,4,21,7.03,6.16,NA,2.98,21.23,5.19,60.39,17.39,66.24,624.48,16.81
OCT,4,22,6.85,3.7,NA,4.2,18.23,2.64,96.83,16.36,67.13,624.89,7.26
OCT,4,23,5.35,12.32,NA,4.04,14.75,4.08,79.82,15.48,71.22,624.7,11.71
OCT,5,0,5.58,16.74,NA,3.01,19.52,3.7,79.15,14.81,74.43,624.86,2.4
OCT,5,1,5.98,3.33,NA,2.14,12.18,3.53,87.75,14.56,74.84,624.96,7.61
OCT,5,2,4.8,0.8,NA,3.73,8.34,3.05,95.11,14.82,74.53,624.89,7.53
OCT,5,3,4.31,17.96,NA,4.04,12.74,4.68,77.78,15.24,74.07,624.65,11.24
OCT,5,4,4.94,19.99,NA,2.81,17.13,4.44,66.12,14.99,76.85,624.52,2.4
OCT,5,5,4.97,28.89,NA,3.74,13.37,4.86,80.63,14.28,82.95,624.24,7.56
OCT,5,6,4.8,18.04,NA,4.13,16.39,4.29,64.16,13.99,84.94,624.24,2.48
OCT,5,7,4.94,14.77,NA,4.51,19.42,4.69,68.54,13.56,86.8,624.49,11.28
OCT,5,8,5.31,16.75,NA,3.73,13.5,3.67,68.21,15.5,82.81,624.73,157.46
OCT,5,9,6.75,25.64,NA,4.16,27.86,5.02,79.82,16.71,75.18,624.8,273.3
OCT,5,10,9.15,11,NA,3.34,19.1,5.42,78.06,19.12,64.83,625,479.8
OCT,5,11,10.48,3.59,NA,2.91,22.15,4.85,83.92,19.78,62.31,624.93,506.75
OCT,5,12,12.27,6.2,NA,1.7,7.58,5.31,65.5,21,57.37,624.55,808.92
OCT,5,13,13.44,7.79,NA,1.76,11.76,5.33,72.77,22.01,51.64,624.01,621.05
OCT,5,14,14.79,5.7,NA,1.93,12.65,4.6,73.79,22.86,49.38,623.41,558.49
OCT,5,15,15.35,1.5,NA,1.7,18.02,4.29,92.18,23.04,49.65,622.98,479.38
OCT,5,16,16.89,2.12,NA,2.05,15.23,4.53,82.47,23.57,45.91,622.58,405.02
OCT,5,17,16.63,4.18,NA,3.83,41.54,5.16,74.89,23.39,42.27,622.49,292.69
OCT,5,18,15.03,4.36,NA,2.93,30.51,5.01,68.07,22.79,46.31,622.48,193.92
OCT,5,19,12.29,0.8,NA,4.44,25.1,4.56,60.27,20.22,57.16,622.63,9.51
OCT,5,20,10.86,25.09,NA,3.5,21.72,4.91,54.23,18.5,65.74,622.87,5.99
OCT,5,21,10.12,10.22,NA,4.37,19.74,3.03,61.48,17.34,70.54,623.38,2.17
OCT,5,22,7.58,7.55,NA,5.52,12.71,2.26,113.51,16.55,73.39,623.74,29.8
OCT,5,23,4.46,3.23,NA,8.41,38.79,2.43,105.76,15.42,80.01,623.96,2.27
OCT,6,0,6.54,5.45,NA,5.28,26.98,1.93,86.21,15.35,80.59,624.07,2.32
OCT,6,1,4.81,6.23,NA,6.25,10.36,1.93,161.19,15.31,80.44,624.09,12.41
OCT,6,2,4.65,3.44,NA,6.29,11.84,2.78,125.29,15.04,82.49,623.9,2.3
OCT,6,3,4,2.13,NA,6.16,5.46,2.23,111.15,14.82,83.56,623.5,2.34
OCT,6,4,3.12,2.64,NA,7.13,6.07,1.73,76.64,14.78,84.31,623.27,5.69
OCT,6,5,2.66,4.3,NA,7.84,14.04,1.49,136.22,13.79,86.43,623.45,2.34
OCT,6,6,4.27,2.5,NA,6.7,21.35,2.39,60.68,14,87.38,623.55,9.03
OCT,6,7,4.54,1.09,NA,7.7,29,2.55,79.47,14.48,85.91,623.72,5.79
OCT,6,8,4.15,4.73,NA,7.05,33.17,2.55,87.66,15.72,83.37,624.14,138.41
OCT,6,9,6.94,1.56,NA,5.33,24.84,2.42,109.41,17.69,74.33,624.45,201.48
OCT,6,10,10.34,3.37,NA,3.49,14.28,2.95,96.41,20.5,64.42,624.53,515.46
OCT,6,11,14.53,6.8,NA,2.53,23.49,4.66,67.03,22.82,48.35,624.33,803.54
OCT,6,12,15.33,6.07,NA,2.06,15.3,4.74,72.7,23.55,45.38,624.03,896.02
OCT,6,13,16.51,6.76,NA,3.01,22.58,5.13,82.37,24.12,43.46,623.19,898.32
OCT,6,14,18.23,9.57,NA,2.27,12.96,4.53,83.04,24.39,41.91,622.29,748.93
OCT,6,15,19.03,10.4,NA,3.11,18.85,4,86.97,24.35,38.7,621.59,517.13
OCT,6,16,18.62,15.03,NA,2.86,20.84,4.44,69.03,25.32,32.75,621.14,574.66
OCT,6,17,19.05,5.37,NA,1.77,19.78,4.46,68.77,25.11,31.77,620.89,435.99
OCT,6,18,17.82,10.19,NA,4.36,17.4,4.42,69.75,24.12,33.72,620.69,195.16
OCT,6,19,15.14,4.05,NA,7.75,24.15,3.96,67.23,21.57,41.51,620.74,17
OCT,6,20,12.46,11.43,NA,9.8,37.02,4.17,57.33,19.5,46.39,621.09,2.11
OCT,6,21,8.67,11.47,NA,13.84,25.93,2.71,74.24,17.78,50.9,621.69,2.17
OCT,6,22,4.71,8.84,NA,14,34.52,3.3,107.67,15.98,59.97,622.02,5.71
OCT,6,23,7.31,7.11,NA,10,32.11,3.73,80.72,16.09,62.91,622.25,5.59
OCT,7,0,5.86,6.34,NA,11.38,25.94,4.19,85.4,15.4,65.36,622.2,5.71
OCT,7,1,6.91,6.28,NA,9.05,21.93,2.88,110.89,14.37,67.97,622.09,2.37
OCT,7,2,4.66,6.1,NA,11.11,14.73,2.29,108.47,13.14,72.07,621.75,2.39
OCT,7,3,2.73,6.03,NA,12.24,17.73,2.17,118.12,11.84,77.61,621.67,2.45
OCT,7,4,2.04,8.9,NA,13.45,23.08,2.79,117.87,11.15,81.08,621.53,2.55
OCT,7,5,2.03,8.13,NA,14.55,28.09,1.58,111.12,10.98,80.24,621.67,2.53
OCT,7,6,2,7.51,NA,13.21,30.18,1.71,284.72,10.56,80.46,621.89,2.5
OCT,7,7,2,7.74,NA,12.02,39.45,1.63,140.28,10.33,83.84,621.77,9.28
OCT,7,8,2,6.89,NA,10.26,74.15,2.4,130.03,13.05,78.74,622.17,183.86
OCT,7,9,2,8.42,NA,10.16,40.83,3.03,121.11,15.73,68.34,622.64,387.31
OCT,7,10,4.5,5.7,NA,6.7,35.48,2.08,114.06,19.41,55.13,622.82,604.08
OCT,7,11,11.98,4.79,NA,4.95,16.97,1.86,161.79,22.77,44.54,622.71,781.09
OCT,7,12,20.75,3.79,NA,5.86,26.78,1.93,243.09,24.5,39.61,622.44,654.97
OCT,7,13,23.49,3.01,NA,3.97,21.4,2.8,265.32,24.8,39.87,621.94,638.29
OCT,7,14,28.01,2.74,NA,3.37,7.96,2.74,270.11,26.97,36.04,621.21,947.64
OCT,7,15,27.88,2.42,NA,4.6,17.44,3.49,286.98,26.82,35.11,620.39,765.45
OCT,7,16,30.16,2.59,NA,3.21,19.07,3.08,265.74,26.95,36.13,619.92,653.81
OCT,7,17,25.1,2.06,NA,6.5,30.2,3.73,291.03,26.06,37.43,619.98,260.35
OCT,7,18,16.95,1.46,NA,4.84,53.81,4.32,228.35,21.24,49.1,620.22,80.35
OCT,7,19,15.79,0.8,NA,3.64,49.11,4.26,178.26,17.95,55.47,621.03,5.76
OCT,7,20,12.7,0.8,NA,10.19,37.07,2.62,112.54,17.44,57.66,621.65,8.93
OCT,7,21,6.37,12.93,NA,18.14,27.72,1.68,205.8,17.31,58.33,622.15,2.19
OCT,7,22,2.24,4.7,NA,17.18,51.58,2.28,261.29,16.72,62.71,622.83,2.24
OCT,7,23,2,4.2,NA,14.43,48.22,1.89,177.13,15.74,65.53,623.35,2.28
OCT,8,0,3.17,1.74,NA,11.46,39.2,1.71,196.95,15.05,68.12,623.41,2.31
OCT,8,1,4.35,2.83,NA,11.39,30.18,1.8,221.94,15.24,69.36,623.35,2.31
OCT,8,2,3.14,7.57,NA,14.92,27,1.31,189.29,15.21,69.99,623.25,2.34
OCT,8,3,2,4.95,NA,11.93,28.16,1.56,244.82,14.34,70.67,623.15,2.36
OCT,8,4,3.39,4.03,NA,9.58,22.22,1.45,246.11,13.97,72.73,623.11,2.38
OCT,8,5,3.39,3.49,NA,7.79,14.65,2.01,272.82,14.25,74.41,622.97,2.41
OCT,8,6,4.68,3.31,NA,6.15,12.26,1.87,238.55,13.67,76.37,623.04,2.37
OCT,8,7,3.45,2.64,NA,7.69,18.14,1.52,238.28,12.79,77.75,623.3,10.03
OCT,8,8,3.6,3.01,NA,8.76,20.9,1.79,223.16,13.85,80.33,623.66,76.78
OCT,8,9,8.6,3.31,NA,5.92,29.28,2.04,227.38,17.71,74.23,624.02,329.12
OCT,8,10,17.55,3.02,NA,1.98,NA,2.56,251.58,21.88,59.6,624.24,643.32
OCT,8,11,18.93,2.41,NA,2.13,15.08,3.4,266.19,22.2,53.96,624.16,720.75
OCT,8,12,20.34,2.06,NA,2.26,9.41,3.66,271.73,23.17,48.93,623.81,711.77
OCT,8,13,22.12,1.83,NA,1.7,10.37,3.78,266.74,24.17,44.84,623.19,817.34
OCT,8,14,22.53,1.72,NA,1.75,9.11,4.14,273.22,24.38,43.54,622.59,802.98
OCT,8,15,23.86,1.2,NA,1.7,4.82,3.87,269.08,25.28,38.65,621.86,741.92
OCT,8,16,25,0.8,NA,2.01,9.76,3.62,273.7,25.79,36.4,621.3,661.4
OCT,8,17,24.31,0.8,NA,2.03,8.71,3.61,258.24,25.45,36.43,621.05,390.85
OCT,8,18,23.96,0.8,NA,2.85,20.23,3.34,255.48,23.74,40.36,621.15,162.58
OCT,8,19,18.09,0.8,NA,8.42,21.55,2.89,259.86,21.4,48.08,621.51,18.7
OCT,8,20,12.65,0.8,NA,12.13,32.65,2.88,243.01,19.84,55.15,621.97,2.06
OCT,8,21,15.18,0.8,NA,8.13,35.79,3.06,240.22,18.51,62.08,622.48,13.23
OCT,8,22,12.38,0.8,NA,7.18,31.25,2.9,241.03,17.28,69.31,622.99,10.17
OCT,8,23,10.91,0.91,NA,6.66,20.59,2.43,261.05,16.64,73.32,623.46,10.02
OCT,9,0,10.06,0.8,NA,5.82,17.85,2.03,261.28,15.92,76.13,623.61,2.28
OCT,9,1,10.52,0.8,NA,4.02,8.88,1.82,244.54,15.23,79.38,623.5,2.33
OCT,9,2,8.52,1.91,NA,5.55,13.24,1.7,242.38,14.6,80.57,623.45,9.1
OCT,9,3,8.53,2.01,NA,4.95,6.21,1.4,227.34,14.56,80.99,623.33,2.36
OCT,9,4,7.47,1.95,NA,5.51,10.45,1.67,246.07,13.75,81.71,623.12,2.41
OCT,9,5,6.72,1.88,NA,6.84,11.31,1.65,264.66,13.1,82.99,623.06,2.42
OCT,9,6,6.21,2.1,NA,8.37,17.14,2.17,248.47,13.9,85.32,623.28,9.16
OCT,9,7,4.28,2.11,NA,10.91,27.25,2.19,242.58,14.16,83.93,623.51,4.2
OCT,9,8,2.52,2.4,NA,13.24,38.88,1.91,271.53,14.27,84.76,623.81,42.11
OCT,9,9,2.44,2.77,NA,13.37,46.6,2.02,296.63,15.32,83.7,624.15,91.41
OCT,9,10,4.56,3.07,NA,13.35,35.57,2.22,267.54,17.34,80.15,624.29,259.52
OCT,9,11,13.72,2.63,NA,5.6,30.87,2.41,265.5,21.38,66.28,624.08,617.78
OCT,9,12,19.35,1.79,NA,3.29,13.49,2.53,265.6,22.72,53.14,623.8,662.12
OCT,9,13,21.32,1.46,NA,2.44,10.47,2.82,265.21,23.57,46.87,623.22,603.88
OCT,9,14,24.37,1.23,NA,1.7,3.2,2.63,272.07,24.92,41.8,622.41,919.15
OCT,9,15,26.71,1.12,NA,1.7,14.65,2.65,245.04,25.58,39.39,621.58,785.67
OCT,9,16,29.53,0.8,NA,1.7,17.33,3,285.03,26.02,37,621.12,620.67
OCT,9,17,29.61,0.8,NA,1.7,26.62,3.07,267.66,25.86,35.79,620.92,414.72
OCT,9,18,25.93,0.8,NA,4.55,28.27,2.81,295.94,24.83,38.7,620.96,150.72
OCT,9,19,16,0.8,NA,12.49,37.65,2.72,315.32,21.99,46.41,621.34,6.35
OCT,9,20,6.76,1.43,NA,24.12,47.72,1.87,281.9,20.7,49.33,621.71,1.96
OCT,9,21,3.4,2.8,NA,21.22,72.57,1.98,264.85,19.39,54.33,622.13,5.06
OCT,9,22,8.9,1.74,NA,12.62,55.11,2.17,231.03,18.23,61.25,622.53,2.09
OCT,9,23,15.18,1.27,NA,4.84,34.15,2.12,251.84,17.74,66.38,622.97,5.58
OCT,10,0,15.8,0.8,NA,1.86,19.17,1.88,223.59,17.13,70.15,623.15,2.2
OCT,10,1,4.67,0.8,NA,14.5,23.58,2.02,69.48,16.48,73.52,623.06,2.2
OCT,10,2,3.74,21.42,NA,15.21,31.53,1.48,233.63,16.6,71.8,622.7,17.04
OCT,10,3,2.58,10.99,NA,14.14,34.1,1.63,210.62,15.67,72.84,622.54,2.24
OCT,10,4,2,5.95,NA,13.21,39.26,1.58,165.56,14.59,79.25,622.48,2.37
OCT,10,5,5.09,4.9,NA,15.59,22.48,1.25,128.86,14.8,79.34,622.5,22.28
OCT,10,6,2,5.52,NA,17.99,35.95,1.86,136.41,14.26,82.06,622.88,6.28
OCT,10,7,2,4.16,NA,15.92,39.07,1.7,95.27,13.47,85.01,623.26,14.04
OCT,10,8,2,5.02,NA,14.03,26.12,2.56,110.72,15.59,82.1,623.64,146.65
OCT,10,9,4.83,9.1,NA,7.18,30.92,3.88,94.74,19,71.82,623.85,373.85
OCT,10,10,11.89,5.53,NA,5.15,33.91,5.26,89.03,21.07,61.09,623.83,604.12
OCT,10,11,15.64,5.45,NA,6.02,39.41,5.01,86.93,22.24,54.95,623.93,652.52
OCT,10,12,20.5,3.47,NA,4.86,35.33,5.12,94.94,24.5,45.02,623.6,868.46
OCT,10,13,20.13,3.09,NA,6.66,43.43,4.75,72.22,23.39,47.73,623.14,254.24
OCT,10,14,10.64,25.41,NA,9.64,62.44,4.5,305.1,17.08,78.12,623.06,115.6
OCT,10,15,9.44,28.54,NA,9.36,16.95,4.28,53.96,19.32,70.58,622.44,290.47
OCT,10,16,14.12,7.84,NA,4.63,16.88,5.36,62.56,23.03,51.36,621.79,635.92
OCT,10,17,13.12,5.69,NA,4.71,19.79,5.45,57.43,23.6,45.53,621.72,395.29
OCT,10,18,12.2,5.52,NA,5.32,23.45,5.28,58.03,22.43,46.63,621.76,126.05
OCT,10,19,10.78,10.37,NA,6.96,32.58,4.91,54.91,19.63,52.18,621.93,11.89
OCT,10,20,10.03,12.08,NA,6.55,28.46,4.14,53.86,18.15,62.96,622.51,14.06
OCT,10,21,10.2,9.65,NA,5.74,24.2,3.97,56.92,17.36,66.65,623.15,2.12
OCT,10,22,10.07,10.83,NA,5.53,24.05,3.7,62,16.89,67.38,623.67,6.2
OCT,10,23,8.74,24.02,NA,6.34,22.32,3.72,67.99,16.31,69.79,623.84,6.1
OCT,11,0,5.43,65.05,NA,8.42,29.31,3.54,83.96,15.64,73.77,623.83,12.96
OCT,11,1,7.91,24.77,NA,5.28,11.57,3.37,83.01,15.13,77.38,623.87,6.5
OCT,11,2,9.04,27.45,NA,4.08,22.31,4.04,79.42,15.61,71.97,623.73,10.06
OCT,11,3,14.57,3,NA,1.7,7.32,3.33,97.4,14.88,70.19,623.71,2.33
OCT,11,4,10.76,1.9,NA,3.55,3.96,3.31,96.44,13.84,77.76,623.45,5.87
OCT,11,5,3.76,1.33,NA,9.76,10.97,2.95,122.26,13.46,81.73,623.65,2.39
OCT,11,6,6.13,0.8,NA,6.81,16.93,3.75,92.92,13.79,81.5,624.12,2.36
OCT,11,7,2,10.95,NA,10.66,25.73,3.58,72.58,13.22,84.01,624.24,9.22
OCT,11,8,2,10.74,NA,8.99,31.41,2.6,100.69,13.68,82.84,624.64,64.8
OCT,11,9,2,25.23,NA,7,19.33,3.21,84.69,16.07,75.35,624.98,295.08
OCT,11,10,7.17,23.49,NA,4.93,24.03,5.17,71.94,18.91,60.86,625.17,403.56
OCT,11,11,7.3,37.65,NA,8.09,32.31,6.28,80.84,19.64,57.67,625.21,613.12
OCT,11,12,12.07,21.04,NA,5.55,NA,7.12,65.24,20.42,50.89,624.92,516.93
OCT,11,13,16.03,57.69,NA,5.49,95.54,6.5,78.5,21.49,45.79,624.1,714.05
OCT,11,14,18.39,26.1,NA,4.1,20.54,5.28,71.03,21.16,45.09,623.52,509.48
OCT,11,15,17.78,50.14,NA,5.63,15.35,5.61,72.41,22.42,39.81,623.03,630.52
OCT,11,16,20.36,38.27,NA,4.5,21.14,5.96,72.68,23.29,38.76,622.69,646.05
OCT,11,17,19.23,30.35,NA,5.24,38.42,5.98,83.56,22.84,39.07,622.69,368.38
OCT,11,18,14.47,40.16,NA,6.52,47.97,5.97,75.72,21.7,39.6,622.83,160.18
OCT,11,19,10.08,42.58,NA,9.72,38.46,4.46,66.07,18.79,49.9,623.22,10.84
OCT,11,20,9.31,23.11,NA,5.6,29.83,4.66,62.75,17.09,59.01,623.62,9.94
OCT,11,21,5.27,44.82,NA,10.39,20.98,3.56,83.59,16.07,64.27,624.24,6.79
OCT,11,22,6.5,24.48,NA,5.58,25.51,3.62,71.35,14.75,68.91,624.81,2.29
OCT,11,23,4.06,68.49,NA,8.58,17.51,3.21,76.07,14.32,70.38,624.9,2.35
OCT,12,0,6.01,26.54,NA,3.89,16.92,3.38,80.14,13.38,75.05,624.99,3.56
OCT,12,1,7.57,17.75,NA,1.7,7.4,4.13,69.16,12.93,78.6,624.58,2.43
OCT,12,2,4.89,19.28,NA,3.47,NA,2.5,117.72,12.15,81.26,624.57,2.41
OCT,12,3,5.68,34.17,NA,4.63,9.04,3.31,78.66,12.3,82,624.76,2.45
OCT,12,4,6.21,30.13,NA,4.47,12.43,3.5,73.71,12.27,81.63,624.79,2.43
OCT,12,5,2,43.16,NA,7.82,19.16,3.61,65.54,11.54,83.95,624.7,5.81
OCT,12,6,3.38,5.67,NA,8.05,7.41,3.23,67.8,11.72,83.68,624.67,2.49
OCT,12,7,2.83,44.65,NA,10.08,23.46,3.78,71.94,12.21,81.62,624.8,7.58
