DATOS HORARIOS 2017_NATIVITAS,,,,,,,,,,,,,
,,,,,,,,,,,,,
MES,DIA,HORA,O3,SO2,CO,NO2,PM10,WS,WD,TEMP,HR,PBAR,RADSOL
DIC,2,5,4.38,3.97,NA,10.96,16.64,2.67,116.64,6.11,76.51,625.24,7.35
DIC,2,6,2.51,7.12,NA,12.97,24.64,3.08,94.65,5.79,79.2,625.31,4.38
DIC,2,7,4.71,1.44,NA,9.75,27.32,3.09,99.28,5.58,80.51,625.62,2.95
DIC,2,8,2,1.92,NA,13.95,24.64,2.92,106.18,5.75,82.22,626.05,56.79
DIC,2,9,3.99,2.21,NA,9.93,36.72,3.76,99.38,8.83,72.4,626.59,275.63
DIC,2,10,9.68,1.78,NA,5.82,43.55,4.4,95.72,11.6,63.27,626.94,482.72
DIC,2,11,14.28,1.12,NA,3.19,29.14,4.64,97.25,14.1,53.73,626.8,656.54
DIC,2,12,17.23,0.8,NA,2.13,27.38,3.63,102.64,16.68,45.11,626.28,771.98
DIC,2,13,20.09,1.4,NA,1.7,23.07,3.4,97.35,18.77,35.72,625.36,713.73
DIC,2,14,22.92,37,NA,5.06,22.79,2.37,82.9,20.82,28.39,624.47,729.65
DIC,2,15,24.45,77.35,NA,9.5,40.5,2.1,214.2,22.37,24.95,623.85,669.15
DIC,2,16,28.89,65.78,NA,8.69,53.01,2.2,130.54,22.63,23.58,623.48,502.93
DIC,2,17,25.77,47.37,NA,8.94,60.23,2.19,117.4,21.86,23.51,623.39,277.14
DIC,2,18,23.97,28.24,NA,9.91,66.25,1.87,155.83,20.09,25.52,623.43,87.26
DIC,2,19,7.33,11.11,NA,36.66,132.52,1.32,179.35,16.38,26.83,623.55,11.89
DIC,2,20,NA,17.05,NA,50.63,312.54,1.27,294.51,14.43,28.86,623.93,19.95
DIC,2,21,NA,18.23,NA,42.54,188.37,1.79,307.53,13.75,37.16,624.36,7.24
DIC,2,22,6.72,12.62,NA,20.29,170.33,2.95,76.75,13.17,46.06,624.77,13.64
DIC,2,23,5.86,12.71,NA,20.17,56.1,3.19,97.41,12.09,54.44,625.1,19.16
DIC,3,0,10.77,5.98,NA,6.74,39.73,4.04,89.15,11.8,62.6,625.13,19.32
DIC,3,1,7.81,93.99,NA,12.85,30.7,4.44,76.68,11.47,65.87,625.06,41.63
DIC,3,2,9.83,49.87,NA,9.84,35.34,3.7,83.12,10.79,68.99,625.14,28.43
DIC,3,3,10.04,37.84,NA,8.21,24.51,3.38,78.54,9.86,73.24,624.94,26.46
DIC,3,4,8.12,62.85,NA,9.8,27.74,3.59,72.44,9.07,76.43,624.87,15.88
DIC,3,5,10.9,8.81,NA,4.68,19.17,2.99,94.86,8.57,78.67,624.88,29.21
DIC,3,6,10.15,11.86,NA,6.52,13.43,2.69,101.7,7.97,80.72,624.98,2.61
DIC,3,7,7.33,2.6,NA,10.4,18.29,2.31,107.4,7.02,84.72,625.34,16.34
DIC,3,8,7.4,2.23,NA,8.33,20.13,3.27,103.74,7.55,83.54,625.64,62.76
DIC,3,9,10.53,3.55,NA,6.02,10.57,3.18,102.75,10.7,73.58,625.95,263.02
DIC,3,10,15.35,2.05,NA,3.07,23.21,3.76,96.74,13.71,62.64,626.22,473.6
DIC,3,11,18.94,1.43,NA,2.81,25.76,4.1,90.49,15.84,54.52,626.08,649.61
DIC,3,12,22.12,0.8,NA,1.7,13.46,3.37,92,18.28,45.52,625.54,743.48
DIC,3,13,26.4,2.34,NA,1.7,16.51,2.52,128.32,20.87,36.68,624.8,665
DIC,3,14,33.22,0.8,NA,1.7,25.05,2.25,231.89,22.92,29.9,623.82,714.07
DIC,3,15,35.42,3.67,NA,1.7,34.97,2.64,265.11,23.56,25.76,623.02,680.24
DIC,3,16,36.31,6.89,NA,1.7,40.71,2.29,252.43,23.67,24.44,622.5,422.84
DIC,3,17,35.64,16.82,NA,4.24,57.67,2.15,276.1,22.14,26.06,622.36,265.89
DIC,3,18,33.2,20.35,NA,10.69,55.39,2.36,284.49,20.98,26.73,622.39,80.46
DIC,3,19,11.24,5.22,NA,47.15,89.85,1.59,289.27,17.67,31,622.48,27.89
DIC,3,20,3.27,8.05,NA,54.55,140.58,1.81,321.91,16.19,35.53,622.89,24.49
DIC,3,21,4.04,8.62,NA,47.62,124.06,1.46,306.15,14.56,40.95,623.33,27.17
DIC,3,22,2.27,11.99,NA,43.89,183.88,1.37,188.84,13.27,44.91,623.66,2.25
DIC,3,23,NA,10.28,NA,34.04,292.65,1.58,127.87,11.74,50.38,624,11.98
DIC,4,0,3.26,8.43,NA,33.97,138.89,1.76,107.86,11.18,51.87,624.11,10.34
DIC,4,1,NA,9.07,NA,29.64,122.53,1.88,142.19,9.86,54.87,624.14,10.37
DIC,4,2,NA,13.03,NA,27.59,100.45,1.37,134.01,9.15,56.35,624.18,22.82
DIC,4,3,NA,7.66,NA,26.44,75.76,2.21,73.59,8.82,58.97,623.99,22.91
DIC,4,4,NA,7.25,NA,25.15,70.23,1.95,89.52,8.23,64.28,623.84,6.48
DIC,4,5,NA,7.13,NA,22.43,73.38,1.98,134.02,6.63,66.92,623.95,2.62
DIC,4,6,2,8.85,NA,20.58,70.32,2.02,129.18,5.91,70.36,624.16,13.95
DIC,4,7,NA,7.93,NA,18.53,56.95,2.18,129.85,5.42,72.32,624.46,10.82
DIC,4,8,2.29,6.2,NA,16.85,52.2,1.91,115.52,5.93,72.74,624.87,53.23
DIC,4,9,3.64,9.5,NA,17.3,63.49,2.41,118.64,9.91,63.17,625.24,266.7
DIC,4,10,11.43,6.86,NA,11.2,80.91,2.5,111.2,13.62,53.79,625.56,392.45
DIC,4,11,22.8,9.54,NA,10.22,63.99,2.3,118.42,17.27,44.08,625.47,606.49
DIC,4,12,34.08,6.43,NA,2.96,53.6,1.76,252.19,21.53,34.25,625.01,750.24
DIC,4,13,38,3.88,NA,4.71,55.45,2.28,280.74,22.87,30.63,624.18,692.39
DIC,4,14,41.27,2.38,NA,1.79,51.44,2.28,271.24,23.8,28.32,623.28,663.11
DIC,4,15,41.03,1.33,NA,1.7,55.88,2.74,274.81,24.55,25.92,622.68,655.71
DIC,4,16,39.85,0.8,NA,1.7,54.42,2.72,281.29,24.62,23.15,622.21,471.73
DIC,4,17,40.36,0.8,NA,3.81,63.82,2.73,278.87,23.8,23.62,622.02,268.33
DIC,4,18,32.02,0.8,NA,20,78.51,1.99,269.35,21.61,25.66,622.11,67.59
DIC,4,19,8.04,0.8,NA,56.47,107.78,1.42,273.15,18.8,27.37,622.36,6.63
DIC,4,20,2.02,5.72,NA,57.64,220.31,1.25,196.23,16.64,33.57,622.76,20.95
DIC,4,21,2.82,5.24,NA,52.89,301.33,1.35,166.49,15.18,38.57,623.06,7.44
DIC,4,22,2.21,7.28,NA,50.6,281.76,1.5,284.44,14.19,40.36,623.56,6.04
DIC,4,23,2.04,7.5,NA,44.55,246.25,1.76,234.28,13.12,45.97,623.92,27.14
DIC,5,0,2.72,6.99,NA,43.79,182.84,1.64,238.61,12.69,48.28,624.09,7.66
DIC,5,1,2.68,5.9,NA,41,157.09,1.11,136.22,11.51,52.7,624.16,15.02
DIC,5,2,4.87,10.41,NA,40.03,222,1.26,41.32,10.42,51.07,624.28,6.75
DIC,5,3,2.98,13.85,NA,38.18,157.2,1.3,230.58,9.82,55.67,624.43,13.94
DIC,5,4,2.22,15.64,NA,39.03,169.75,1.64,125.06,8.47,63.35,624.52,2.51
DIC,5,5,3.27,20.08,NA,39.34,150.68,1.86,107.42,8.03,66.41,624.74,18.08
DIC,5,6,2.62,16.82,NA,37.41,153.91,1.69,105.06,7.41,68.64,625.1,13.98
DIC,5,7,NA,10.24,NA,34.53,129.24,1.63,117.63,6.94,69.86,625.45,2.93
DIC,5,8,2.39,12.76,NA,35.3,143.54,1.89,116.95,6.89,70.6,625.93,46.69
DIC,5,9,4.98,13.1,NA,32.27,142.08,2.34,105.27,11.24,58.98,626.37,247.14
DIC,5,10,16.6,7.88,NA,20.39,136.02,2.66,102.9,15.19,49.49,626.7,443.01
DIC,5,11,23.86,7.05,NA,11.92,96.2,1.87,171.03,19.16,44.09,626.59,579.16
DIC,5,12,32.1,7.28,NA,8.33,59.91,1.74,221.25,22.08,36.92,626.32,707.13
DIC,5,13,42.02,19.12,NA,8.58,58.24,2,215.56,23.58,32.75,625.54,682.72
DIC,5,14,50.2,70.15,NA,8.39,63.71,1.77,176.04,25.16,28.06,624.53,614.52
DIC,5,15,49.17,27.7,NA,6.04,91,2.04,194.92,25.84,25.67,623.84,633.19
DIC,5,16,43.66,8.12,NA,1.7,74.1,2.56,143.6,26.31,22.21,623.49,507.68
DIC,5,17,40.36,5.14,NA,1.71,59.27,2.5,134.93,25.85,21.63,623.16,306.19
DIC,5,18,36.99,3.66,NA,4.64,74.15,1.76,180.15,24.1,22.87,623.21,93.12
DIC,5,19,11.17,4.41,NA,53.75,166.52,1.51,251.7,20.33,25.43,623.3,27.18
DIC,5,20,2,9.05,NA,62.11,219.8,1.22,276.55,18.32,30.96,623.51,40.2
DIC,5,21,NA,12.07,NA,56.71,245.63,1.17,238.86,16.79,32.39,623.82,5.39
DIC,5,22,NA,24.67,NA,57.59,291.64,1.84,110.68,15.58,39.22,624.36,17.33
DIC,5,23,3.76,19.61,NA,52.16,233.66,2.2,122.81,14.78,45.47,624.8,30.16
DIC,6,0,7.02,9.72,NA,34.47,142.19,2.71,114.72,13.89,46.42,624.81,14.52
DIC,6,1,10.03,7.12,NA,19.87,88.26,3.3,103.56,13.99,42.6,624.87,2.28
DIC,6,2,9.93,4.16,NA,21.51,60.44,2.65,109.62,12.39,48.02,624.96,7.28
DIC,6,3,6.61,4.71,NA,25.53,63.08,3.08,112.37,11.44,54.49,624.91,2.39
DIC,6,4,15.52,5.37,NA,4.62,47.86,3.53,88.96,10.93,66.17,624.83,2.42
DIC,6,5,15.69,3.15,NA,4.05,30.61,4.01,94.53,10.18,73.04,624.92,13.82
DIC,6,6,14.55,2.15,NA,2.8,55.76,3.77,102.38,9.6,79.42,625.24,2.48
DIC,6,7,12.47,1.99,NA,8.23,36.49,3.78,97.89,9.65,82.12,625.74,12.99
DIC,6,8,8.3,3.67,NA,13.8,41.3,3.15,96.82,10.06,81.38,626.12,54.33
DIC,6,9,11.18,5.53,NA,8.87,51.33,3.91,89.72,12.67,73.38,626.57,252.62
DIC,6,10,18.85,0.8,NA,2.97,54.68,5.11,92.04,15,62.55,626.65,468.41
DIC,6,11,23.05,0.8,NA,2.47,45.7,4.45,91.5,17.29,51.9,626.5,642.48
DIC,6,12,26.97,1.8,NA,1.7,35.38,3.98,92.24,19.62,42.38,625.98,765.05
DIC,6,13,30.34,1.03,NA,1.75,39.17,3.28,95.43,21.4,34.9,625.2,632.11
DIC,6,14,33.62,0.8,NA,2.37,42.71,2.41,141.95,22.54,30.77,624.29,505.95
DIC,6,15,39.06,3.08,NA,2.35,49.69,1.87,159.42,24.56,27.4,623.66,574.9
DIC,6,16,40.6,4.16,NA,7.29,55.5,1.84,279.49,24.65,25.75,623.22,366.28
DIC,6,17,41.07,4.42,NA,8.86,65.2,1.64,39.21,24.26,25.78,623.02,289.31
DIC,6,18,34.16,13.85,NA,22.1,75.21,1.92,208.16,22.94,26.57,623.03,87.27
DIC,6,19,11.72,8.99,NA,60.16,115.48,1.39,309.56,19.11,31.61,623.2,2.95
DIC,6,20,2.07,11.23,NA,64.22,216.94,1.05,208.54,16.6,34.36,623.54,22.45
DIC,6,21,2.17,13.04,NA,57.76,380.67,1.44,185.15,15.38,37.01,623.89,6.33
DIC,6,22,9.6,10.25,NA,37.86,300.05,1.71,194.46,15.08,44.71,624.25,6.16
DIC,6,23,2,9.96,NA,47.79,175.97,1.62,337.44,13.79,48.03,624.56,22.22
DIC,7,0,3.2,14.04,NA,44.79,189.36,1.58,115.25,12.83,52.52,624.58,2.62
DIC,7,1,2.28,14.16,NA,36.83,179.35,2.03,112.17,11.65,58.05,624.53,6.23
DIC,7,2,4.98,18.46,NA,34.01,144.91,1.6,135.2,10.69,59.2,624.42,4.19
DIC,7,3,2.14,18.86,NA,36.87,112.24,1.26,137.26,10.51,60.38,624.29,8.55
DIC,7,4,4.02,33.47,NA,36.3,126.57,1.68,117.94,10.07,67.53,624.19,11.06
DIC,7,5,2.32,25.75,NA,35.28,100.1,2.1,110.04,9.74,72.13,623.99,8.91
DIC,7,6,2.84,16.7,NA,31.32,85.45,1.71,130.74,9.07,73.88,624.07,6.5
DIC,7,7,4.07,21.24,NA,29.48,134.69,1.94,127.07,7.97,78.54,624.02,11.06
DIC,7,8,2.29,22.44,NA,30.17,109.42,2.18,117.76,8.11,80.16,624.21,42.49
DIC,7,9,3.55,20.01,NA,24.78,114.65,2.49,100.42,10.92,71.55,624.5,221.49
DIC,7,10,9.83,22.44,NA,17.26,76.64,1.76,128.75,15.81,58.5,625.11,362.45
DIC,7,11,22.22,29.84,NA,13.27,61.15,2.09,256.62,19.99,48.17,624.97,591.03
DIC,7,12,29.25,9.41,NA,8.26,56.42,3.41,282.21,21.6,41.45,624.49,705.54
DIC,7,13,30.47,3.06,NA,4.73,53.83,3.69,257.91,21.51,40.19,623.67,505.64
DIC,7,14,30.81,1.72,NA,3.21,60.38,3.72,242.16,23.01,33.46,622.58,630.07
DIC,7,15,31.22,1.3,NA,3.37,70.56,3.98,232.25,23.58,30.74,621.75,627.59
DIC,7,16,30.19,0.8,NA,2.9,80.59,4.08,227.69,23.78,29.8,621.03,483.11
DIC,7,17,27.98,0.91,NA,4.14,55.5,3.39,234.8,23.37,30.27,620.68,228.89
DIC,7,18,23.82,0.9,NA,6.58,72.05,3.43,212.72,21.86,32.78,620.77,62.89
DIC,7,19,20.87,1.64,NA,4.37,91.5,3.83,175.12,19.66,45.06,621.09,13.77
DIC,7,20,15.69,1.11,NA,11.05,81.29,3.33,224.12,18.57,39.75,621.85,18.51
DIC,7,21,18.07,0.8,NA,5.41,68.87,3.91,225.5,17.12,45.31,622.41,3.78
DIC,7,22,15.04,0.8,NA,11.62,48.68,2.38,225.15,15.4,49.25,622.59,12.79
DIC,7,23,7.07,0.8,NA,22.9,49.25,1.6,211.06,13.68,51.7,622.68,9.09
DIC,8,0,4.6,0.8,NA,26.54,58.61,1.55,268.6,12.86,55.53,622.57,15.28
DIC,8,1,2.23,7.71,NA,28.18,51.04,1.3,331.43,11.77,57.19,622.4,2.32
DIC,8,2,3.49,7.67,NA,25.33,49.74,1.7,263.13,11.24,62.69,622.25,5.81
DIC,8,3,8.73,7.23,NA,16.03,40.35,1.7,255.25,10.73,66.2,622.15,6.93
DIC,8,4,10.54,6.34,NA,12.85,41.02,1.96,259.45,9.97,70.41,622.06,2.39
DIC,8,5,11.89,5.88,NA,10.86,28.64,2.37,277.2,10.08,71.48,621.91,7.53
DIC,8,6,9.97,5.81,NA,12.98,31.45,2.11,253.01,9.56,71.72,621.73,12.07
DIC,8,7,5.58,5.62,NA,22.52,40.67,1.93,248.58,9,71.76,621.86,7.7
DIC,8,8,2,7.62,NA,27.33,69.01,1.18,176.73,9.17,73.27,622.19,53.93
DIC,8,9,2,8.26,NA,21.38,84.74,1.97,251.39,13.61,62.96,622.58,257.56
DIC,8,10,9.3,5.74,NA,5.52,49.23,3.09,255.01,16.24,50.29,622.9,467.59
DIC,8,11,12.7,4.5,NA,1.91,27.78,3.69,243.14,17.86,40.83,622.77,636.19
DIC,8,12,14.21,3.15,NA,1.7,33.98,4.3,257.78,19.3,32.85,622.26,757.54
DIC,8,13,15.23,2.53,NA,1.7,56,4.61,246.23,20.53,28.82,621.48,730.9
DIC,8,14,16.31,1.98,NA,1.86,57.08,4.55,243.22,21.62,26.28,620.34,601.21
DIC,8,15,15.4,1.78,NA,2.61,113.29,5.9,267.68,21.97,23.82,619.76,657.09
DIC,8,16,14.44,1.31,NA,3.07,133.18,6.13,269.28,21.83,23.21,619.69,500.71
DIC,8,17,12.73,1,NA,2.85,95.58,5.92,266.9,21.31,24.55,619.96,307.91
DIC,8,18,9.18,0.8,NA,4.55,73.47,5.4,256.36,19.04,29.26,620.4,42.56
DIC,8,19,5.21,0.8,NA,7.86,69.29,3.6,243.21,17.89,32.71,621.09,6.34
DIC,8,20,3.09,1.91,NA,11.51,79.96,4.8,285.33,15.88,36.62,622.3,2.14
DIC,8,21,2,55.98,NA,11.34,179.88,3.97,67.23,9.74,39.25,623.81,6.32
DIC,8,22,4,62.87,NA,7.34,97.84,4.3,63.22,7.4,43.69,624.93,2.59
DIC,8,23,5.38,3.32,NA,5.7,57.37,4.2,92.11,5.91,44.26,625.66,3.26
DIC,9,0,7.23,0.8,NA,3.83,30.85,4.41,91.03,5.68,44.52,626.06,2.76
DIC,9,1,8.27,1.27,NA,2.07,29.07,4.72,85.18,5.47,45.68,626.42,3.32
DIC,9,2,9.38,0.8,NA,1.7,27.47,4.77,91.86,5.19,45.3,626.57,7.3
DIC,9,3,9.77,0.8,NA,1.7,18.96,4.64,90.11,4.81,45.37,626.54,6.09
DIC,9,4,8.76,9.64,NA,3.3,17.84,4.41,81.35,5,44.67,626.75,2.77
DIC,9,5,11.36,9.19,NA,2.87,21.59,5.03,77.92,5.22,40.08,627,6.21
DIC,9,6,16.8,3.07,NA,3.05,17.33,4.53,66.06,5.24,31.53,627.21,2.72
DIC,9,7,16.99,7.33,NA,7.72,12.48,3.56,64.34,5.17,28.31,627.83,2.81
DIC,9,8,14.87,8.55,NA,8.06,19.14,4.28,63.9,5.42,27.74,628.07,21.2
DIC,9,9,13.74,9.04,NA,8.11,26.46,4.48,61.33,5.87,26.67,628.49,101.89
DIC,9,10,14.57,14.97,NA,6.42,22.97,5,69.12,7.86,25.68,628.78,402
DIC,9,11,15.46,12.59,NA,5.87,33.12,4.42,84.86,10.73,22.55,628.49,639.81
DIC,9,12,17.1,6.72,NA,5.79,28.94,4.15,85.75,12.88,20.74,627.81,755.17
DIC,9,13,18.87,11.97,NA,6.89,32.26,4.39,76.62,14.91,18.69,626.92,739.38
DIC,9,14,22.04,10.19,NA,7.02,33.76,4.63,74.9,16.71,15.03,625.93,647.34
DIC,9,15,22.95,9.46,NA,7.27,35.06,3.95,66.51,18.32,14.25,625.26,686.85
DIC,9,16,23.93,6.95,NA,5.21,29,3.37,91.29,19.6,13.41,624.93,514.84
DIC,9,17,22.77,4.95,NA,7.35,33.5,3.57,90.51,19.14,13.04,624.75,288.66
DIC,9,18,15.8,4.27,NA,18.13,55.17,3.03,92.32,17.3,14.4,624.86,61.39
DIC,9,19,2,5.87,NA,30.65,101.65,2.81,71.97,14.78,18.46,625.2,3.06
DIC,9,20,5.7,24.15,NA,8.55,73.46,4.95,52.69,13.51,17,625.67,2.26
DIC,9,21,2.89,27.56,NA,8.94,43.78,5.19,48.44,11.31,23.42,626.04,6.3
DIC,9,22,3.96,32.81,NA,9.12,46.84,5.49,48.54,9.75,25.55,626.5,5.97
DIC,9,23,5,30.94,NA,7.31,43.93,4.61,63.33,8.51,26.48,626.91,2.55
DIC,10,0,3.14,15.62,NA,9.15,33.99,3.94,88.53,7.45,28.81,627.34,2.67
DIC,10,1,3.77,11.25,NA,6.34,40.95,4.18,94.32,6.16,31.03,627.64,2.68
DIC,10,2,8.96,3.13,NA,3,21.04,4,93.42,5.04,32.38,628.07,2.82
DIC,10,3,9.12,11.85,NA,5.58,7.43,3.95,86.68,4.24,33.55,628.23,2.83
DIC,10,4,7.69,8.09,NA,6.77,17.56,3.6,85.61,3.83,34.51,628.35,2.88
DIC,10,5,11.27,0.8,NA,1.7,8.73,4.44,98.6,3.05,35.09,628.18,2.88
DIC,10,6,11.87,2.23,NA,1.82,10.44,4.72,91.08,2.38,37.22,628.23,2.91
DIC,10,7,8.85,7.79,NA,4.81,14.05,4.09,84.48,2.06,39.34,628.49,3.66
DIC,10,8,5.95,28.44,NA,10.5,19.68,4.03,73.07,2.39,39.77,629.16,60.24
DIC,10,9,8.02,21.14,NA,7.87,12.87,4.49,78.91,5.79,33.26,629.89,255.06
DIC,10,10,12.54,21.67,NA,5.45,48.69,6.21,70.35,8.16,26.54,630.16,458.47
DIC,10,11,13.4,17.55,NA,5.21,56.06,6.08,68.81,9.84,23.5,630.08,631.38
DIC,10,12,15.53,7.21,NA,3.48,49.08,6.41,64.87,11.63,20.12,629.44,748.14
DIC,10,13,16.61,17.3,NA,5.61,42.14,5.81,75.43,13.69,17.89,629,739.41
DIC,10,14,18.02,13.04,NA,4.93,23.93,5.65,70.91,15.68,14.97,627.99,640.22
DIC,10,15,19.3,7.81,NA,4.3,23.98,4.86,68.3,17.46,13.51,627.31,697.06
DIC,10,16,19.73,7.75,NA,5.09,22.24,4.8,67.96,17.64,13.22,626.97,450.56
DIC,10,17,18.11,9.1,NA,4.55,26.42,4.44,63.73,17.33,13.81,626.98,268.91
DIC,10,18,14.56,29.31,NA,7.25,39.34,4.24,60.69,15.66,16,627.06,72.69
DIC,10,19,10.61,13.24,NA,9.22,44.48,4.18,56.74,13.14,20.32,627.37,3.3
DIC,10,20,9.53,33.58,NA,6.99,40.82,4.29,55.06,11.54,23.25,627.78,2.91
DIC,10,21,14.84,30.07,NA,7.64,35.69,4.43,53.12,9.89,26.54,628.3,2.45
DIC,10,22,16.21,15.06,NA,9.75,34.59,3.96,74.34,8.73,29.44,628.8,2.56
DIC,10,23,17.78,10.83,NA,7.84,28.19,3.62,71.35,7.92,30.21,629.12,2.57
DIC,11,0,13.35,6.29,NA,13.03,32.08,1.99,122.04,5.61,34.78,629.8,2.72
DIC,11,1,12.91,6.79,NA,12.16,23.87,2.67,82.26,4.47,38.94,629.64,2.78
DIC,11,2,19.36,6.98,NA,3.5,17.84,4.35,91.54,4.47,37.99,628.88,2.84
DIC,11,3,22.39,5.29,NA,1.7,7.61,3.77,97.96,4.07,38.49,628.64,2.8
DIC,11,4,14.1,11.93,NA,11.34,13.78,3.15,119.85,2.21,46.15,628.69,2.88
DIC,11,5,13.63,8.43,NA,8.6,21.65,2.57,98.24,1.51,49.74,628.97,6.24
DIC,11,6,12.41,3.73,NA,10.81,17.84,2.87,92.43,0.73,52.41,629.11,6.36
DIC,11,7,11.87,4.13,NA,13.1,17.66,4.19,104.28,0.73,53.12,629.04,3.15
DIC,11,8,12.81,2.28,NA,8.99,38.64,3.89,108.55,0.98,52.32,629.34,62.68
DIC,11,9,14.65,1.71,NA,8.77,36.55,3.56,91.99,3.26,45.87,629.68,227.64
DIC,11,10,18.64,0.8,NA,5.43,43.69,4.07,95.35,6.58,36.16,629.56,408.14
DIC,11,11,21.7,0.8,NA,3.23,37.84,4.71,94.46,9.95,29.2,629.25,637.5
DIC,11,12,25.49,0.84,NA,3.63,46.74,4.38,93.61,12.15,23.84,628.69,697.87
DIC,11,13,26.75,0.8,NA,3.23,40.41,3.79,93.03,14.57,19.4,627.85,706.68
DIC,11,14,29.18,5.69,NA,3.06,23.64,3.07,94.57,17.12,15.37,626.77,616.1
DIC,11,15,32.12,0.98,NA,1.7,34.25,2.79,124.14,18.82,12.94,625.97,602.65
DIC,11,16,33.15,16.4,NA,6.09,35.19,2.13,204.84,20.1,11.86,625.53,435.01
DIC,11,17,32.59,11.3,NA,7.08,61.98,2.02,195.75,19.2,11.91,625.26,243.57
DIC,11,18,21.78,14,NA,28.71,78.15,2.66,277.84,16.63,14.02,625.35,64.48
DIC,11,19,6,5.97,NA,57.85,132.83,2.12,294.48,14.01,17.34,625.6,2.93
DIC,11,20,2.03,7.96,NA,59.14,178.49,2.2,300.16,12.44,20.58,626.05,2.32
DIC,11,21,2.28,8.24,NA,54.62,199.9,2.18,302.53,11,23.47,626.46,2.37
DIC,11,22,2,9.88,NA,47.38,181.36,1.96,166.31,9.35,26.95,626.81,2.52
DIC,11,23,2,12.45,NA,34.91,234.69,1.68,117.68,7.73,30.76,627.1,3.72
DIC,12,0,2.42,7.28,NA,21.27,136.06,2.62,95.09,7.65,32.33,627.18,3.11
DIC,12,1,8.22,4.41,NA,9.4,57.44,2.12,98.1,6.75,35.11,627.11,6.57
DIC,12,2,7.04,5.2,NA,12.78,34.04,1.98,124.79,5.48,38.86,627.04,2.77
DIC,12,3,4.49,9.11,NA,14.86,33.56,2.56,120.97,4.53,44.74,627.02,2.79
DIC,12,4,5.85,6.96,NA,11.63,39.35,3.33,100.04,4.11,48.91,627.05,10.69
DIC,12,5,9.24,3.04,NA,8.81,25.91,3.42,101.22,3.6,49.77,627.01,2.85
DIC,12,6,8.03,4.02,NA,11.54,27.96,3.43,109.62,2.96,52.51,627.14,2.84
DIC,12,7,2.53,7.22,NA,19.76,39.88,3.15,105.68,2.55,54.75,627.42,2.96
