DATOS HORARIOS 2017_NATIVITAS,,,,,,,,,,,,,
,,,,,,,,,,,,,
MES,DIA,HORA,O3,SO2,CO,NO2,PM10,WS,WD,TEMP,HR,PBAR,RADSOL
JUN,4,12,40.14,3.12,NA,1.7,45.17,2.29,226.52,27.31,35.63,622.78,957.71
JUN,4,13,48.83,32.02,NA,4.04,82.41,2.32,168.3,28.74,26.97,622.27,1008.31
JUN,4,14,52.8,14.32,NA,3.96,160.92,2.42,232.05,29.91,23.62,621.54,1005.86
JUN,4,15,52.73,4.63,NA,3.6,38.66,2.69,296.72,30.59,20.28,620.84,933.15
JUN,4,16,54.25,1.68,NA,3.14,184.86,3.16,270.61,31.08,17.82,620.21,786.46
JUN,4,17,52.99,0.99,NA,3,285.14,3.21,274.43,30.96,14.25,619.8,566.3
JUN,4,18,51.18,0.8,NA,3.67,33.88,2.56,278.12,30.02,14.12,619.58,329.68
JUN,4,19,47.53,0.84,NA,8.21,56.21,2.62,283.32,28.41,16.27,619.62,112.97
JUN,4,20,37.86,8.66,NA,17.21,65.25,1.74,32.23,26.71,21.06,619.86,36.3
JUN,4,21,21.36,5.83,NA,24.9,92.43,1.61,140.36,25.26,24.88,620.32,32.26
JUN,4,22,22.98,2.13,NA,11.59,186.17,2.9,182.72,23.47,38.93,620.77,10.47
JUN,4,23,21.31,2.57,NA,10.66,165.13,2.18,167.24,22.53,42,621.31,35.71
JUN,5,0,17.95,2.36,NA,9.19,95.95,2.12,124.66,20.95,56.03,621.84,16.13
JUN,5,1,16.63,2.79,NA,8.35,72.77,1.78,104.82,19.92,62.79,622.32,23.53
JUN,5,2,13.88,3.91,NA,10.12,73.39,1.6,194.41,19.38,62.89,622.29,18.86
JUN,5,3,16.63,2.73,NA,7.2,50.01,1.75,230.24,18.77,58.97,622,21.07
JUN,5,4,19.67,2.65,NA,5.23,57.87,2.09,242.64,18.05,61.92,621.92,26.56
JUN,5,5,21.1,2.54,NA,4.99,66.28,2.15,263.05,17.68,67.95,622.3,14.33
JUN,5,6,9.92,3.72,NA,15.53,69.48,1.56,140.58,16.94,71.56,622.91,17.58
JUN,5,7,2,9.86,NA,20.01,94.59,1.75,105.59,17.16,72.21,623.36,44.63
JUN,5,8,9.23,14.96,NA,14.06,46.1,2.38,154.01,20.3,64.25,623.42,206.37
JUN,5,9,20.4,9.37,NA,5.91,69.59,2.92,155.6,22.15,59.71,623.48,437.19
JUN,5,10,27.54,4.48,NA,2.97,31.19,2.65,190.68,24.72,47.29,623.55,637.75
JUN,5,11,33.21,2.99,NA,1.7,49.7,3.07,176.23,26.08,38.45,623.43,825.94
JUN,5,12,37.88,2.78,NA,1.7,58.49,2.68,218.75,27.61,34.06,623.04,944.18
JUN,5,13,41.91,2.95,NA,2.18,49.46,2.63,240.51,29.07,29.98,622.39,1009.62
JUN,5,14,44.91,2.2,NA,3.36,50.09,3.26,289.19,29.69,26.61,621.61,997.09
JUN,5,15,49.19,3.29,NA,3.45,260.24,2.67,243.25,30.21,23.1,620.91,915.24
JUN,5,16,54.05,1.23,NA,3.3,685.77,3.43,276.2,30.73,20,620.25,746.03
JUN,5,17,56.14,14,NA,7.14,500.06,3.51,54.11,30.1,22.54,619.99,455.48
JUN,5,18,42.88,9.49,NA,8.55,178.23,3.43,64.61,28.42,24.35,619.95,260.41
JUN,5,19,40.67,2.46,NA,7.17,67.59,2.93,126.01,27.6,25.07,620.01,112.4
JUN,5,20,32.3,1.46,NA,9.86,102.65,3.07,152.98,25.47,31.06,620.41,22.36
JUN,5,21,26.79,0.91,NA,7.16,281.1,3.79,172.73,23.64,41.27,620.98,49.34
JUN,5,22,23.45,0.8,NA,7.37,169.52,2.71,114.25,22.89,45.38,621.89,40.38
JUN,5,23,18.41,4.22,NA,10.48,64.43,3.85,105.02,21.23,56,622.55,37.67
JUN,6,0,25.16,1.09,NA,5.28,54.84,2.44,129.1,20.8,54.57,622.87,22.68
JUN,6,1,22.15,2.39,NA,4.9,37.32,2.1,168.86,20.42,56.97,623.09,61.26
JUN,6,2,20.35,2.99,NA,5.62,45.22,2.03,181.26,20.2,58.04,623.1,21.48
JUN,6,3,19.28,3.11,NA,4.52,41.63,2.33,247.78,19.89,56.45,622.79,7.89
JUN,6,4,20.77,3.05,NA,5.03,48.22,2.31,216.88,19.3,57.13,622.4,19.89
JUN,6,5,14.89,3.35,NA,9.23,54.35,2.1,94.31,18.46,60.9,623.08,24.65
JUN,6,6,2,6.61,NA,20.16,68,2.24,107.59,17.49,67.04,623.42,30.17
JUN,6,7,2,7.41,NA,19.83,63.56,2.29,120.59,17.49,65.01,623.79,32.27
JUN,6,8,2,10.09,NA,21.14,70.63,2.18,138.73,19.99,60.46,624.17,219.18
JUN,6,9,10.9,4.81,NA,9.46,56.82,2.44,225.14,22.18,57.12,624.46,309.34
JUN,6,10,24.35,3.64,NA,3.08,36.06,2.82,223.1,24.45,49.93,624.45,503.48
JUN,6,11,38.56,1.17,NA,1.7,48.15,3.14,255.69,26.06,43.63,624.1,805.3
JUN,6,12,34.99,0.8,NA,1.7,53.86,2.93,249.97,27.85,37.7,623.69,957.8
JUN,6,13,NA,1.32,NA,2.08,42.24,3.1,271.29,28.88,32.71,623.06,985.27
JUN,6,14,NA,2.85,NA,3.06,30.75,2.74,275.64,29.41,26.45,622.47,710.61
JUN,6,15,NA,18.31,NA,9.9,45.89,3.64,61.32,27.22,28.91,622.21,227.12
JUN,6,16,25.05,3.72,NA,9.56,74.23,3.18,228.05,24.85,33.02,621.8,315.48
JUN,6,17,22.19,65.17,NA,8.54,47.88,2.49,220.06,27.7,24.66,621.15,332.41
JUN,6,18,21.29,11.89,NA,8.6,48.3,3.25,286.66,28.25,23.38,620.75,155.35
JUN,6,19,20.83,0.8,NA,6.27,65.47,3.81,264.38,26.3,24.03,620.62,83.91
JUN,6,20,10.63,17.67,NA,18.79,114.19,2.41,64.14,25.31,26.16,620.81,11.58
JUN,6,21,3.7,8.61,NA,23.25,92.37,2.82,126.91,22.87,32.99,621.33,9.86
JUN,6,22,7.82,3.72,NA,11.44,96.66,3.45,159.19,21.88,44.53,622.14,6.63
JUN,6,23,8.77,3.02,NA,9.8,75.49,3.72,113.17,21.65,50.96,622.98,5.09
JUN,7,0,10.69,3.09,NA,5.34,64.07,3.05,143.76,21.1,56.37,623.32,8.65
JUN,7,1,9.92,2.46,NA,6.8,45.28,2.98,111.95,20.74,58.05,623.46,5.05
JUN,7,2,15.46,1.72,NA,2.44,47.08,4.27,277.21,17.4,68.71,623.91,7.19
JUN,7,3,17.43,1.41,NA,1.9,58.28,4.1,290.95,14.03,86.34,624.41,2.24
JUN,7,4,13.23,1.7,NA,2.66,63.6,2.06,149.94,14.12,94.37,624.65,2.23
JUN,7,5,11.23,1.63,NA,3.87,28.37,3.3,148.96,13.71,95.42,624.48,2.27
JUN,7,6,10.74,1.92,NA,5.15,19.94,1.97,209.19,14.04,95.86,624.65,2.34
JUN,7,7,7.96,1.81,NA,9.81,14.31,1.68,84.21,14.03,95.41,624.93,29.43
JUN,7,8,4.64,5.05,NA,15.13,26.29,2.26,86.57,14.85,95.05,624.76,117.42
