DATOS HORARIOS 2017_NATIVITAS,,,,,,,,,,,,,
,,,,,,,,,,,,,
MES,DIA,HORA,O3,SO2,CO,NO2,PM10,WS,WD,TEMP,HR,PBAR,RADSOL
SEP,3,0,7.04,10.75,0.102,4.61,13.14,2.66,93.12,17.12,68.18,626.08,2.03
SEP,3,1,6.45,9.42,0.042,5.84,22.63,2.4,93.82,16.62,70.67,625.93,5.44
SEP,3,2,4.95,6.2,0.042,4.81,7.77,2.12,132.93,15.95,74.53,625.79,2.12
SEP,3,3,6.4,3.21,0.022,2,5.68,2.8,111.15,15.24,78.96,625.45,2.08
SEP,3,4,6.02,3.44,0.022,2.56,7.4,2.56,110.42,15.22,80.49,625.3,4.41
SEP,3,5,5.21,11.09,0.032,2.96,9.53,2.89,100.22,15.02,81.5,625.19,2.11
SEP,3,6,6.34,1.9,0.042,2.14,8.55,2.91,108.48,14.38,82.82,625.45,4.87
SEP,3,7,2,1.24,0.112,6.75,16.4,2.64,113.84,13.8,84.34,625.78,10.56
SEP,3,8,3.95,0.8,0.132,5.38,17.74,2.5,119.92,14.92,80.95,626.13,109.19
SEP,3,9,13.26,6.77,0.132,3.97,14.48,3.41,94.55,17.23,70.93,626.41,244.44
SEP,3,10,19.59,8.81,0.142,1.92,14.29,4.69,66.65,18.87,59.97,626.46,375.55
SEP,3,11,21.83,12.32,0.112,2.17,9.81,5.13,68.99,20.97,51.5,626.35,597.82
SEP,3,12,22.04,20.22,0.112,2.8,9.95,5.08,71.32,21.59,50.17,625.86,657.08
SEP,3,13,22.23,24.66,0.122,3.26,13.41,4.93,72.05,22.2,49.42,625.33,699.85
SEP,3,14,22.64,12.7,0.172,2.38,13.5,4.64,71.27,23.52,44.84,624.87,865.44
SEP,3,15,22.73,12.77,0.122,1.7,7.54,4.15,72.65,23.88,43.66,624.21,586.74
SEP,3,16,21.78,16.18,0.102,2.14,6.11,3.97,75.73,23.73,44.98,623.53,463.02
SEP,3,17,21.27,19.26,0.122,2,12.12,4.05,63.85,23.72,44.42,623.06,308.93
SEP,3,18,13.94,59.22,0.142,9.57,32.18,4.61,74.21,21.27,57.85,623.09,197.25
SEP,3,19,13.98,9.14,0.182,6.12,29.46,4.19,64.2,20.49,59.7,623.35,17.54
SEP,3,20,13.57,8.34,0.182,5.68,18.69,4.24,63.06,19.74,60.11,623.76,1.93
SEP,3,21,15.74,33.19,0.162,3.07,17.7,5.13,58.46,18.73,63.91,624.27,3.04
SEP,3,22,15.15,13.53,0.132,3.72,15.41,3.58,71.09,18.14,65.68,624.88,3.11
SEP,3,23,13.74,55.11,0.092,4.4,11.86,3.49,63.48,17.74,66.89,625.14,1.99
SEP,4,0,13.43,9.35,0.042,4.03,9.81,3.64,68.05,17.5,68.02,625.16,3.46
SEP,4,1,11.15,18.35,0.032,6.64,5.7,3.02,82.86,16.78,71.99,625.06,3.14
SEP,4,2,11.52,23.58,0.022,4.92,13.72,3.64,68.83,16.26,75.52,624.82,2.08
SEP,4,3,11.85,17.45,0.012,4.59,4.59,3.61,71.3,16.24,76.18,624.58,2.13
SEP,4,4,10.76,17.98,0.012,4.87,8.6,2.98,126.34,15.85,78.16,624.45,2.15
SEP,4,5,10.73,5.41,0.012,4.12,14.64,2.37,144.58,14.16,88.89,624.91,3.4
SEP,4,6,7.44,8.19,0.082,8.85,8.75,3.28,77.03,14.09,92.41,624.92,2.21
SEP,4,7,2,7.49,0.252,12.61,5.33,2.58,91.5,14.46,92.21,625.17,9.83
SEP,4,8,2,6.67,0.212,9.59,6.87,2.51,107.93,14.89,89.48,625.32,62.83
SEP,4,9,6.7,3.86,0.192,6.51,9.55,2.81,108.56,16.27,85.26,625.05,226.63
SEP,4,10,13.09,2.86,0.142,4.13,11.04,4.09,94.67,18.75,72.86,625.01,448.05
SEP,4,11,17.35,17.29,0.132,6.51,18.6,4.28,85.61,20.92,60.73,624.95,632.14
SEP,4,12,22.62,3.58,0.112,4.11,24.51,4.53,93.44,21.23,56.07,624.67,466.39
SEP,4,13,26.19,2.34,0.092,3.49,12.75,3.84,95.8,23.22,49.62,624.12,790.11
SEP,4,14,30.65,1.9,0.052,2.96,3.77,3.49,94.56,24.72,42.45,623.41,856.23
SEP,4,15,34.77,2.21,0.052,2.95,20.74,3.13,122.85,25.18,41.38,622.72,633.06
SEP,4,16,34.09,1.72,0.042,1.72,28.35,3.81,160.25,23.16,49.38,622.08,339.24
SEP,4,17,30.83,1.15,0.012,1.7,15.15,3.84,174.09,22.84,50.29,621.72,310.91
SEP,4,18,25.11,0.8,0.062,3.03,23.48,3.46,196.59,21.19,57.09,621.87,156.65
SEP,4,19,17.75,0.8,0.192,8.1,31.34,2.69,285.39,20.21,62.87,622.34,26.43
SEP,4,20,14.53,15.71,0.282,15.2,52.97,2.33,259.43,18.32,65.42,622.83,3.13
SEP,4,21,11.56,26.96,0.262,10.02,36.02,2.62,349.73,18.32,70.32,623.5,3.07
SEP,4,22,9.14,4.71,0.152,10.35,23.89,2.32,101.78,17.67,75.35,624.14,1.98
SEP,4,23,8.45,28.8,0.082,8.93,23.99,4.56,72.05,16.18,81.61,624.59,2.03
SEP,5,0,11.7,26.71,0.022,6,34.14,4.64,79.54,13.61,93.18,625.1,2.26
SEP,5,1,17.7,4.12,0.022,1.7,12.65,2.72,95.99,13.09,96.84,625.12,2.24
SEP,5,2,11.55,2.77,0.032,4.53,3.61,2.86,95.78,13.71,98.68,625.05,2.28
SEP,5,3,7.68,2.4,0.032,5.89,6.89,3.55,95.88,13.96,98.99,624.72,2.21
SEP,5,4,8.75,5.83,0.012,4.75,5.55,2.94,81.08,13.99,99.01,624.52,3.3
SEP,5,5,9.95,3.97,0.012,2.52,4.91,2.99,96.08,14,98.85,624.52,3.44
SEP,5,6,6.29,1.66,0.072,6.41,8.84,2.77,108.18,14.11,98.99,624.69,2.2
SEP,5,7,2.78,1.41,0.182,10,NA,2.56,105.92,14.21,99.02,624.93,7.89
SEP,5,8,2,1.41,0.182,9.55,10.17,2.49,112.49,14.57,98.57,625.22,54.16
SEP,5,9,7.34,0.84,0.212,6.69,12.99,2.76,100.07,14.88,97.75,625.06,118.23
SEP,5,10,11.57,0.92,0.172,4.03,NA,3.14,91.2,16.25,95.35,625.07,350.84
SEP,5,11,13.93,0.8,0.062,1.7,4.27,1.78,117.89,17.84,89.58,625.06,415.58
SEP,5,12,18.95,1.75,0.102,1.7,NA,1.78,253.39,21.37,83.68,624.81,501.97
SEP,5,13,20.09,109.19,0.662,7.48,28.12,2.29,76.96,20.29,82.69,624.25,630.41
SEP,5,14,37.52,80.96,0.492,5.95,24.99,2.01,274.51,22.7,72.02,623.48,515.66
SEP,5,15,40.06,37.27,0.352,5.62,35.08,1.82,264.86,23.11,64.93,622.76,607.36
SEP,5,16,41.03,30.3,0.272,4.96,26.59,2.18,232.98,25.53,48.74,622.16,662.91
SEP,5,17,17.39,4.02,0.142,2.96,41.16,3.43,219.75,19.9,68.98,622.12,52.31
SEP,5,18,9.89,2.12,0.162,3.07,21.82,3.51,225.53,16.85,87.82,622.48,48.09
SEP,5,19,11.12,1.28,0.142,3.62,6.14,3.04,228,16.4,87.23,622.97,16.6
SEP,5,20,8.41,0.83,0.172,4.53,12.02,1.87,229.05,15.96,88.48,623.59,2.12
SEP,5,21,5.79,0.8,0.282,7.98,11.17,1.75,263.32,15.86,88.34,624.15,3.24
SEP,5,22,6.27,0.8,0.202,8.09,18.12,1.86,61.82,15.94,88.53,624.58,3.27
SEP,5,23,6.87,0.8,0.152,6.13,16.12,3.07,99.96,15.45,90.37,624.71,2.09
SEP,6,0,13.68,0.8,0.062,1.7,12.4,3.84,103.81,14.88,91.07,624.59,2.13
SEP,6,1,14.8,4.1,0.032,1.7,NA,2.8,93.97,14.51,91.16,624.39,2.12
SEP,6,2,13.15,5.57,0.022,3.04,11.1,2.32,94.07,14.04,94.69,624.15,2.27
SEP,6,3,10.18,10.34,0.012,3.67,NA,2.38,82,14.21,96.08,623.8,2.2
SEP,6,4,7.73,3.33,0.012,5.63,NA,2.46,112.23,14.32,96.01,623.6,2.19
SEP,6,5,6.57,1.54,0.042,5.67,7.39,2.87,98.81,14.45,95.57,623.6,2.24
SEP,6,6,3.3,0.8,0.142,9.17,11.68,2.91,90.95,14.51,94.81,623.66,2.13
SEP,6,7,2,5.18,0.232,9.41,14.8,3.07,95.39,14.38,93.74,623.86,7.57
SEP,6,8,2,3.23,0.232,7.78,20.05,3.26,105.44,14.56,92.58,624.3,42
SEP,6,9,4.06,7.84,0.252,4.89,14.93,3.45,101.8,15.09,89.66,624.78,90.48
SEP,6,10,6.1,10.25,0.212,4.74,16.69,3.42,87.21,15.96,84.01,624.99,148.18
SEP,6,11,7.95,18.82,0.202,4.62,21.34,3.82,71.98,16.6,77.37,625.14,159.54
SEP,6,12,8.06,15.62,0.262,4.93,23.44,3.55,76.8,17.51,73.97,625.19,258.16
SEP,6,13,11.6,14.4,0.232,3.39,15.52,4.06,66.44,19,67.9,624.72,400.85
SEP,6,14,14.86,15.81,0.142,2.12,8.23,4.71,63.21,20.67,60.61,624.04,614.75
SEP,6,15,15.68,15.49,0.122,2.59,13.54,4.77,70.25,20.91,58.44,623.45,533.11
SEP,6,16,15.93,24.27,0.082,2.42,14.64,4.65,65.45,21.09,57.09,623.03,402.08
SEP,6,17,14.99,45.55,0.132,3.89,25,4.6,62.48,20.98,56.61,622.86,322.86
SEP,6,18,13.14,30.19,0.222,5.61,26.99,4.21,60.09,19.96,58.83,622.98,105.55
SEP,6,19,10.9,23.6,0.172,5.42,31.32,4.56,65.99,18.83,61.04,623.36,13.83
SEP,6,20,8.84,11.5,0.162,5.79,24.9,3.32,89.64,17.67,66.6,624.22,2.02
SEP,6,21,4.4,38.94,0.172,8.48,37.6,3.67,72.5,14.73,85.69,624.93,2.24
SEP,6,22,4.99,14.52,0.152,6.99,19.46,3.88,88.85,14.22,90.46,625.99,2.28
SEP,6,23,3.34,9.99,0.182,8.68,13.12,3.04,92.91,13.97,93.78,626.27,2.24
SEP,7,0,2,16.11,0.092,9.88,7.29,2.87,88.46,13.85,95.21,626.21,4.5
SEP,7,1,2.25,5.45,0.052,6.62,18.18,3.07,101.27,13.72,95.77,626.27,3.4
SEP,7,2,4.5,3.67,0.042,5.69,12.41,3.35,82.63,13.35,97.08,626.08,3.44
SEP,7,3,9.44,5.35,0.012,1.7,NA,3.61,68.43,13.24,97.38,625.69,2.25
SEP,7,4,6.9,8.47,0.012,3.64,NA,3.09,97.95,13.44,96.89,625.43,3.41
SEP,7,5,6.25,3.24,0.012,3.65,NA,3.36,104.31,13.34,96.73,625.17,3.4
SEP,7,6,7.16,7.26,0.102,9.65,9.27,3.11,90.85,13.34,95.88,624.87,2.3
SEP,7,7,5.95,15.09,0.222,14.92,16.16,2.8,86.16,13.43,94.8,625.08,9.9
SEP,7,8,10.14,2.68,0.222,7.37,15.59,3.04,110.73,13.91,91.82,625.46,86.78
SEP,7,9,13.38,0.8,0.202,4.97,11.89,3.72,100.63,15.33,87.96,625.71,243.02
SEP,7,10,17.7,9.2,0.132,4.65,16.89,3.89,75.93,16.77,80.86,625.84,331.97
SEP,7,11,22.79,5.36,0.092,1.7,16.5,4.34,73.3,18.87,67.46,625.85,505.99
SEP,7,12,23.43,18.59,0.092,1.7,14.66,4.05,71.65,19.8,60.43,625.7,499.39
SEP,7,13,22.52,21.85,0.112,2.83,19.31,4.29,72.03,21.13,54.93,625.35,689.88
SEP,7,14,23.71,6.46,0.082,1.7,21.71,4.83,67.49,20.79,54.83,624.91,476.25
SEP,7,15,25.27,12.86,0.092,2.38,17.84,4.8,65.32,21.52,53.03,624.24,637.41
SEP,7,16,24.27,12.43,0.072,1.7,15.9,4.21,82.27,22.5,49.3,623.57,566.47
SEP,7,17,22.22,14.2,0.082,2.26,19.78,4.63,67.95,21.69,51.66,623.33,174.37
SEP,7,18,21.13,20.52,0.112,2.9,23.21,5.17,58.97,20.51,57.08,623.33,124.74
SEP,7,19,22.31,13.51,0.132,5.07,24.09,4.14,64.23,19.08,61.57,623.48,25.21
SEP,7,20,20.64,22.7,0.132,5.78,27.79,4.13,57.37,17.18,67.36,623.9,4.66
SEP,7,21,20.31,26.37,0.102,5.05,25.18,4.31,61,15.93,71.82,624.43,2.05
SEP,7,22,21.39,6.83,0.142,4.5,24.75,4.39,81.86,15.17,74.84,625.03,2.09
SEP,7,23,21.78,7.6,0.112,3.87,19.94,4.79,89.52,14.55,79.38,625.55,3.31
SEP,8,0,17.78,44.23,0.042,7.93,20.3,4.95,68.26,14.14,80.97,625.64,2.21
SEP,8,1,15.18,43.63,0.042,9.23,7.26,3.71,72.02,13.75,83.24,625.48,2.23
SEP,8,2,16.52,23.74,0.022,7.32,16.72,3.59,74.6,13.46,84.55,625.29,2.26
SEP,8,3,14.83,7.96,0.012,6.93,11.18,2.89,97.29,12.95,86.45,624.99,4.65
SEP,8,4,6.06,1.18,0.012,15.48,11.75,2.44,130.03,11.98,88.58,624.85,2.31
SEP,8,5,2,0.8,0.032,16.4,22.77,2.22,114.34,11.38,92.49,624.98,2.34
SEP,8,6,3.81,38.86,0.122,15.12,29.19,3.44,77.66,11.75,91.74,624.91,2.32
SEP,8,7,9.14,21,0.282,12.74,39.65,3.73,78.11,12.01,89.52,624.96,11.52
SEP,8,8,7.85,49.64,0.322,15.39,47.26,3.61,76.16,13.88,82.93,625.27,170.83
SEP,8,9,17.1,17.57,0.322,9.12,44.13,3.84,87.55,17.08,68.18,625.6,408.38
SEP,8,10,25.74,5.39,0.252,5.04,36.93,4.39,76.2,18.91,57.05,625.73,620.41
SEP,8,11,29.63,15.88,0.132,4.46,28.87,3.84,73.26,20.63,49.31,625.64,799.69
SEP,8,12,31.87,17.22,0.152,4.74,30.65,4.08,76.99,21.97,44.03,625.27,926.63
SEP,8,13,31.99,40.47,0.172,6.08,40.22,4.54,82.74,22.87,41.26,624.79,964.33
SEP,8,14,32.19,19.71,0.122,4.67,31.91,4.62,79.47,23.78,39.51,624.27,871.78
SEP,8,15,28.52,27.81,0.122,3.92,27.01,4.44,70.45,24.34,38.81,623.71,784.81
SEP,8,16,28.8,27.85,0.132,1.76,26.77,3.9,73.12,25.24,35.73,623.13,626.96
SEP,8,17,25.38,21.01,0.202,1.7,27.39,4.29,76.73,25.14,37.59,622.85,519.98
SEP,8,18,20.82,45.61,0.462,3.92,37.45,4.01,93.47,23.98,41.59,622.9,293.84
SEP,8,19,16.84,0.8,0.132,4.25,37.06,4.92,60.65,21.2,50.56,623.15,54.88
SEP,8,20,15.1,10.96,0.092,5.42,33.81,4.11,60.36,19.04,58.74,623.59,3.07
SEP,8,21,14.76,18.16,0.072,5.75,26.83,4.63,68.13,17.73,64.41,624.1,1.97
SEP,8,22,14.28,36.68,0.042,4.87,32.33,4.16,58.56,16.65,67.96,624.61,2.06
SEP,8,23,14.96,16.71,0.042,4.73,23.26,3.79,65.18,15.95,70.24,625.02,3.19
SEP,9,0,12.93,12.39,0.162,7.14,24.96,3.33,81.86,15.63,72.82,625.23,2.08
SEP,9,1,13.51,1.77,0.092,6.28,17.25,2.78,122.17,15.11,73.98,625.16,3.18
SEP,9,2,7.87,1.14,0.032,6.22,21.11,1.69,159.46,13.68,80.39,625.1,2.2
SEP,9,3,7.91,39.51,0.082,8.45,19.33,1.75,159.41,13.68,80.2,624.92,12.9
SEP,9,4,2.35,12.15,0.032,12.2,23.43,1.43,148.72,13.02,82.62,624.68,2.23
SEP,9,5,4.71,5.69,0.052,9.27,16.39,1.48,147.92,13.37,83.33,624.64,2.3
SEP,9,6,4.72,16.04,0.092,11.01,27.92,2.4,76.97,14.13,81.25,624.84,2.22
SEP,9,7,9.13,12.02,0.142,7.37,30.76,2.92,62.31,14.87,77.57,624.99,8.78
SEP,9,8,14.98,25.49,0.232,4.29,26.6,3.54,59.17,15.83,71.82,625.23,91.27
SEP,9,9,17.35,38.86,0.152,3.58,20.65,3.29,69.84,18.62,62.2,625.44,362.31
SEP,9,10,19.08,64.67,0.112,3.11,16.83,5.02,69.68,20.88,53.02,625.49,693.39
SEP,9,11,18.47,31.11,0.092,3.51,30.89,5.59,66.2,21.41,51.23,625.38,647.96
SEP,9,12,19.5,17.77,0.092,2.37,30.64,5.92,69.57,20.75,53.64,625.17,511.83
SEP,9,13,18.05,18.11,0.142,4.07,23.05,4.9,68.47,20.63,54.73,624.89,312.62
SEP,9,14,18.85,30,0.152,4.58,14.96,4.67,66.33,20.97,53.79,624.39,272.98
SEP,9,15,19.26,19.39,0.162,4.75,16.55,4.77,68.33,21.12,53.45,623.77,238.4
SEP,9,16,19.17,68.52,0.152,4.04,33.29,4.63,62.84,21.88,50.88,623.45,343.92
SEP,9,17,19.89,50.29,0.112,2.63,13.97,4.93,65.09,22.23,49.59,623.17,342.04
SEP,9,18,17.72,74.17,0.482,3.09,19.38,4.55,74.25,21.03,54,623.2,211.49
SEP,9,19,17.47,34.01,0.172,2.39,24.35,4.68,65.66,19.67,57.59,623.49,68.79
SEP,9,20,14.75,13.63,0.152,4.24,24.93,3.98,57.19,17.65,64.72,624.04,3.3
SEP,9,21,11.81,22.3,0.182,4.64,24.74,3.63,59.58,16.25,70,624.52,2.04
SEP,9,22,10.44,34.79,0.142,4.73,17.35,3.61,57.24,15.52,73.96,624.75,6.55
SEP,9,23,6.25,8.26,0.192,8.18,19.91,2.2,105.69,14.7,79.11,625.31,6.76
SEP,10,0,6.62,7.38,0.122,5.57,12.52,3,62.13,14.65,81.15,625.4,2.2
SEP,10,1,7.48,7.78,0.072,6.08,NA,2.95,94.23,14.37,81.35,624.91,8.19
SEP,10,2,5.29,3.34,0.062,6.01,NA,2.65,107.98,13.27,86.21,624.61,3.32
SEP,10,3,6.39,2.27,0.032,4.55,NA,2.91,122.66,13.09,85.81,624.28,2.22
SEP,10,4,5.78,1.97,0.022,5.09,NA,3.29,101.72,12.86,87.23,624.2,2.31
SEP,10,5,7.35,0.8,0.012,3.26,NA,2.38,85.75,12.73,86.86,624.22,3.34
SEP,10,6,4.42,1.81,0.042,6.48,NA,1.83,106.59,12.25,88.59,624.37,2.31
SEP,10,7,2,2.18,0.102,8.69,NA,1.99,104,11.97,90.31,624.64,9.19
SEP,10,8,2,4.76,0.142,7.89,NA,2.76,114.92,13.71,87.3,624.9,57.91
SEP,10,9,2.49,3.86,0.192,5.71,NA,3.22,108.76,15.45,81.82,625.19,187.89
SEP,10,10,6.14,12.97,0.192,3.93,NA,3.58,86.92,18.8,69.32,625.26,501.56
SEP,10,11,11.23,7.34,0.112,1.7,NA,3.51,99.58,19.99,62.58,625.21,394.51
SEP,10,12,14.78,1.7,0.112,NA,NA,3.61,96.78,20.93,58.06,624.94,491.23
SEP,10,13,16.41,7.22,0.122,2.18,NA,3.02,97.77,21.54,55.62,624.5,375.5
SEP,10,14,17.4,1.55,0.132,1.7,NA,4.25,89.2,21.19,56.02,624.09,300.94
SEP,10,15,17.2,4.8,0.142,1.92,NA,4.69,72.77,20.78,58.62,623.82,303.74
SEP,10,16,15.32,18.76,0.162,4.48,NA,5.47,86.49,19.03,68.01,623.56,182.06
SEP,10,17,15.91,5.95,0.212,1.81,NA,4.68,79.08,16.72,83.8,623.62,190.38
SEP,10,18,15.12,5.81,0.212,4.56,NA,4.46,67.83,15.82,86.23,623.77,53.71
SEP,10,19,8.43,18.26,0.252,8.47,NA,3.65,83.25,15.78,89.67,623.95,18.36
SEP,10,20,8.32,9.58,0.282,8.45,NA,3.4,92.18,15.69,87.61,624.36,3.26
SEP,10,21,10.01,2.26,0.262,4.87,NA,3.44,94.92,15.38,84.14,624.92,2.1
SEP,10,22,10.77,2.38,0.192,4.93,NA,3.53,83.85,14.83,82.77,625.26,6.71
SEP,10,23,10.59,0.8,0.222,5,NA,3.3,98.11,13.79,84.73,625.6,2.23
SEP,11,0,7.74,1.82,0.102,7.68,NA,3.11,107.44,12.95,85.22,625.7,2.26
SEP,11,1,12.99,0.8,0.062,1.7,NA,3.22,95.39,12.55,81.21,625.48,2.27
SEP,11,2,12.6,0.8,0.032,3.1,NA,2.18,117.61,11.41,83.15,625.23,2.36
SEP,11,3,9.77,0.8,0.022,4.64,NA,2.71,100.6,10.65,87.01,625.01,7.03
SEP,11,4,11.64,5.07,0.012,5.41,NA,2.85,83.65,10.55,87.15,624.79,7.95
SEP,11,5,8.04,4.46,0.022,8.57,NA,2.59,99.76,9.79,89.25,624.84,2.48
SEP,11,6,5.44,2.67,0.112,9.16,NA,2.33,120.02,9.02,90.71,625.01,2.52
SEP,11,7,2.2,4.43,0.262,13.84,NA,2.62,99.09,9.39,90.86,625.1,15.27
SEP,11,8,9.26,15.71,0.272,10.64,NA,2.71,94.8,12.79,81.1,625.31,184.95
SEP,11,9,18.18,3.41,0.202,3.58,NA,3.75,96.49,15.35,67.87,625.57,416.68
SEP,11,10,23.2,5.02,0.142,2.52,NA,4.57,86.99,16.59,60.11,625.65,638.58
SEP,11,11,26.12,9.25,0.122,1.7,NA,4.89,90.5,18.3,50.25,625.53,822.53
SEP,11,12,27.78,22.52,0.122,1.9,32.13,4.74,82.74,19.96,44.69,625.25,947.8
SEP,11,13,31.46,22.01,0.112,2.9,29.25,4.36,86.7,21.37,41.81,624.77,1000.78
SEP,11,14,34.52,33.28,0.092,6.56,23.82,4.38,77.12,22.75,36.77,623.99,989.53
SEP,11,15,35.95,22.14,0.092,5.24,32.19,4.41,87.1,23.86,33.72,623.39,893.41
SEP,11,16,37.04,48.35,0.072,5.89,25.38,3.84,83.1,24.85,31.35,622.95,716.09
SEP,11,17,37.91,60.69,0.132,6.9,39.36,4.01,71.12,24.7,29.51,622.73,483.27
SEP,11,18,36.46,24.53,0.172,7.48,33.57,3.87,65.77,23.99,30.34,622.81,270.47
SEP,11,19,34.87,13.3,0.122,5.1,42.05,4.89,58.93,21.17,36.92,623.1,58.46
SEP,11,20,31.51,6.68,0.132,6.88,39.17,4.59,55.81,18.55,44.93,623.55,6.02
SEP,11,21,26.45,11.21,0.132,8.42,37.93,3.86,57.57,16.81,50.85,624.2,2.04
SEP,11,22,25.15,6.53,0.082,7.69,31.05,3.76,62.7,16.05,49.42,624.68,9.84
SEP,11,23,22.34,10.42,0.112,7.86,25.12,3.27,90.82,14.54,54.89,625.03,7
SEP,12,0,19.98,7.52,0.042,6.13,24.31,4.06,98.53,13.36,59.85,625,2.36
SEP,12,1,17.78,5.11,0.012,9.22,24.84,3.33,108.02,12.35,62.97,624.89,4.6
SEP,12,2,7.06,5.56,0.022,18.88,27.25,3.1,111.7,10.46,71.59,624.78,2.4
