DATOS HORARIOS 2010_ CRUZ ROJA,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
AÑO,MES,DIA,HORA,O3,SO2,NO2,CO,PM10,WS,WD,TEMP,HR,PBAR,,,
2010,JUN,1,0,16.89,7.4,28.93,0.91,67.82,2.77,82.36,23.87,22.92,622.94,,,
2010,JUN,1,1,17.28,14.9,27.63,0.77,192.39,5.2,55,23.33,52.57,623.44,,,
2010,JUN,1,2,16.27,12.53,26.72,0.74,67.61,3.4,67.42,22.3,61.17,623.55,,,
2010,JUN,1,3,16.41,10.56,25.68,0.7,45.09,3.43,63.76,21.53,63.49,623.4,,,
2010,JUN,1,4,15.55,8.93,24.93,0.76,37.86,2.28,94.3,19.96,67.13,623.5,,,
2010,JUN,1,5,12.3,8.19,24.33,0.92,44.87,2.6,100.82,19.04,69.8,623.69,,,
2010,JUN,1,6,13.83,7.68,22.09,1.21,50.39,2.04,91.15,18.63,70.79,623.98,,,
2010,JUN,1,7,13.17,6.78,19.76,2.16,54.92,0.99,184.68,18.27,69.47,624.27,,,
2010,JUN,1,8,11.81,7.41,17.79,2.32,95,1.38,195.57,19.95,64.94,624.44,,,
2010,JUN,1,9,15.09,10.72,16.57,1.68,76.88,2.62,81.02,21.79,60.64,624.53,,,
2010,JUN,1,10,19.83,11,16.99,1.49,52.83,2.39,104.18,23.4,52.21,624.52,,,
2010,JUN,1,11,19.32,11.08,17.74,1.31,21.25,1.58,186.46,25.54,38.48,624.22,,,
2010,JUN,1,12,18.48,8.55,18.46,1.25,30.35,1.97,155.72,27.44,31.95,623.67,,,
2010,JUN,1,13,21.74,7.28,20.46,1.02,13.52,2.17,187.29,29.36,23.33,623.05,,,
2010,JUN,1,14,21.08,8.06,24.07,1.14,11.83,2.81,207.6,30.91,16.26,622.4,,,
2010,JUN,1,15,22.79,8.79,28.86,0.99,11.24,2.87,178.75,32.03,11.09,621.66,,,
2010,JUN,1,16,26.62,9.38,34.69,0.83,28.74,2.86,166.69,32.77,10.19,621.05,,,
2010,JUN,1,17,25.36,9.81,37.28,0.87,32.49,3.12,177.25,33.04,10.46,620.5,,,
2010,JUN,1,18,21.88,10.46,40.95,1.05,35.88,3.1,187.33,33.23,11.25,620.13,,,
2010,JUN,1,19,19.31,10.36,42.17,1.12,19.49,2.54,184.94,32.88,10.35,620.08,,,
2010,JUN,1,20,17.02,9.9,37.44,1.75,51.4,2.64,164.43,31.38,12.5,620.19,,,
2010,JUN,1,21,23.15,9.63,35.92,1.03,108.59,3.95,143.86,29.33,20.33,620.8,,, 
2010,JUN,1,22,26.8,9.61,34.46,0.78,64.13,4.09,164.04,27.7,28.53,621.32,,,
2010,JUN,1,23,18.46,9.84,33.55,0.85,48.55,1.39,129.37,26.21,30.58,622.03,,,
2010,JUN,2,0,18.62,10.69,32.75,0.67,50.79,2.12,92.33,24.96,34.52,622.71,,,
2010,JUN,2,1,20.5,11.02,32.83,0.67,32.76,2.39,108.16,24.22,34.11,622.67,,,
2010,JUN,2,2,24.34,7.87,31.28,0.53,45.17,2.69,162.55,24.26,36,622.35,,,
2010,JUN,2,3,21.55,7.01,29.55,0.54,34.84,1.35,195.07,22.94,39.74,622.14,,,
2010,JUN,2,4,22.53,6.76,30.28,0.51,39.19,1.71,191.28,21.69,43.57,622.14,,,
2010,JUN,2,5,17.07,7.36,28.33,0.6,35.82,1.09,271.25,20.15,47.32,622.26,,,
2010,JUN,2,6,14.65,7.64,25.07,NA,41.32,1.04,200.82,19.3,49.97,622.5,,,
2010,JUN,2,7,14.8,7.83,22.56,NA,59.33,1.57,210,19.51,48.8,622.83,,,
2010,JUN,2,8,15.18,8.24,21.01,NA,95.86,1.68,244.1,20.67,47.74,623.11,,,
2010,JUN,2,9,17.65,7.67,18.94,NA,54.75,2.49,209.55,22.34,44.5,623.32,,,
2010,JUN,2,10,20.64,6.46,17.29,NA,31.9,3.25,209.5,24.13,37.75,623.28,,,
2010,JUN,2,11,21.43,6.58,17.51,NA,28.78,2.84,209.83,25.96,29.73,623,,,
2010,JUN,2,12,23.58,7.15,18.89,NA,10.18,3.45,217.2,27.65,23.11,622.61,,,
2010,JUN,2,13,24.11,7.36,28.99,NA,39.55,3.16,213.6,29.31,16.86,622.11,,,
2010,JUN,2,14,25.39,6.89,31.73,NA,70.9,3.71,198.4,30.92,10.46,621.42,,,
2010,JUN,2,15,22.98,7.55,37.74,NA,67.55,4.16,202.9,32.21,8.34,620.74,,,
2010,JUN,2,16,22.57,8.34,42.59,NA,55.54,3.52,212.7,32.79,7.38,620.15,,,
2010,JUN,2,17,20.63,8.71,48,NA,52.29,4.08,199.98,33.32,3.37,619.66,,,
2010,JUN,2,18,22.27,8.11,49.16,NA,59.73,4.37,198.06,33.15,2.76,619.56,,,
2010,JUN,2,19,23.31,8.48,46.73,NA,65.28,4.24,196.67,32.05,4.6,619.74,,,
2010,JUN,2,20,17.13,8.7,41.46,NA,60.8,3.49,199.33,29.51,6.64,619.98,,,
2010,JUN,2,21,15.15,8.39,35.69,NA,68.52,2.78,186.12,27,9.37,620.4,,,
2010,JUN,2,22,19.41,8.97,30.83,NA,73.83,3.32,171.3,26.22,13.58,620.85,,,
2010,JUN,2,23,19.36,8.58,27.51,NA,57.82,2.69,176.53,25.38,22.67,621.33,,,
2010,JUN,3,0,16.98,8.68,26.93,NA,60.19,1.72,193.24,23.8,28.01,621.78,,,
2010,JUN,3,1,18.25,8.98,24.07,NA,57.62,1.75,211.98,23.08,33.31,621.63,,,
2010,JUN,3,2,24.65,7.94,22.12,NA,54.74,2.87,190.52,22.74,38.67,621.23,,,
2010,JUN,3,3,22.11,7.99,21.03,NA,52.39,2.15,212.2,21.58,42.34,621.05,,,
2010,JUN,3,4,16.1,7.46,22.93,NA,55.66,1.42,257.31,19.99,47.88,621.07,,,
2010,JUN,3,5,15.39,6.89,21.03,NA,54.98,1.26,281.85,19.05,51.04,621.25,,,
2010,JUN,3,6,15.55,7.49,23.03,NA,85.12,1.04,217.13,18.69,51.28,621.64,,,
2010,JUN,3,7,15.75,7.44,24.53,NA,154.09,1.16,208.69,18.76,51.36,622.04,,,
2010,JUN,3,8,15.27,9.42,23.14,NA,103.49,1.33,234.8,20.23,48.96,622.4,,,
2010,JUN,3,9,16.51,8.61,17.85,NA,84.82,2.18,204.09,22.19,44.85,622.48,,,
2010,JUN,3,10,20.31,NA,16,NA,56.86,2.78,196.41,24.45,38.16,622.34,,,
2010,JUN,3,11,17.43,8.48,18.18,NA,41.74,2.71,219.74,26.04,29.51,622.27,,,
2010,JUN,3,12,23.17,7.88,21.15,NA,38.73,3.48,210.49,27.19,23.57,621.77,,,
2010,JUN,3,13,20.79,7.93,21.83,NA,41.08,2.9,207.14,28.8,19.54,621.22,,,
2010,JUN,3,14,20.02,7.96,22.93,NA,37.28,3.08,207.31,29.99,15.99,620.55,,,
2010,JUN,3,15,24.67,8.04,24.53,NA,43.04,4.06,170.4,30.92,11.35,619.92,,,
2010,JUN,3,16,21.11,8.53,29.25,NA,47.75,4.46,207.31,32.25,6,619.35,,,
2010,JUN,3,17,25.28,8.47,34.43,NA,50.22,4.48,193.27,32.47,4.1,618.99,,,
2010,JUN,3,18,20.92,9.09,38.76,NA,44.21,4.43,207.2,32.34,3.79,618.93,,,
2010,JUN,3,19,17.19,8.95,39.29,NA,50.96,4.1,213.15,31.39,5.33,618.94,,,
2010,JUN,3,20,13.72,10.08,36.63,NA,50.26,2.64,198.81,28.91,8.39,619.29,,,
2010,JUN,3,21,13.51,10.53,35.4,NA,65.18,2.03,187.59,27.47,8.58,619.79,,,
2010,JUN,3,22,13.84,10.9,33.58,NA,80.05,1.38,212.87,25.57,12.88,620.43,,,
2010,JUN,3,23,14.75,10.55,30.6,NA,76.89,2.18,168.84,25.06,13.46,621.14,,,
2010,JUN,4,0,14.61,9,28.02,NA,65.91,1.4,149.04,23.01,19.27,621.34,,,
2010,JUN,4,1,14.16,9.66,28.29,NA,70.43,0.81,79.64,22.35,22.94,621.32,,,
2010,JUN,4,2,14.25,6.44,26.03,NA,60.6,1.26,246.88,21.71,25.9,621.43,,,
2010,JUN,4,3,13.83,5.69,24.12,NA,49.71,0.9,208.69,20.4,27.3,621.56,,,
2010,JUN,4,4,14.07,4.95,21.53,NA,55.84,0.99,155.3,19.41,30.52,621.72,,,
2010,JUN,4,5,15.28,14.29,20.29,NA,56.5,1.47,87,18.8,36.44,621.93,,,
2010,JUN,4,6,15.86,22.98,21.86,NA,77.2,1.1,166.56,17.64,40.68,622.08,,,
2010,JUN,4,7,16.03,22.86,22.53,NA,108.79,0.95,77.24,18.79,42.52,622.38,,,
2010,JUN,4,8,16.38,23.93,38.06,NA,140.18,1.03,116.11,20.2,46.08,622.71,,,
2010,JUN,4,9,17.41,22.32,18.64,NA,130.21,1.8,121.74,21.67,49.92,622.92,,,
2010,JUN,4,10,22.57,20.79,16.05,NA,79.38,1.9,117.35,24.07,43.92,622.95,,,
2010,JUN,4,11,28.07,45.23,18.64,NA,78.47,1.22,27.72,26.49,31.67,622.85,,,
2010,JUN,4,12,29.9,NA,17.79,NA,49.32,1.6,143.13,NA,64.25,622.5,,,
2010,JUN,4,13,30.48,NA,20.22,NA,33.68,2.56,163.39,NA,50.94,621.89,,,
2010,JUN,4,14,20.97,NA,23.02,NA,32.31,3.46,263.86,30.29,12.97,621.35,,,
2010,JUN,4,15,19.3,8.19,26.71,NA,34.54,2.58,211.59,31.03,12.4,620.78,,,
2010,JUN,4,16,18.44,9.14,27.92,NA,32.08,2.2,197.6,32.28,10.94,620.2,,,
2010,JUN,4,17,18.02,8.97,33.03,NA,31.27,2.81,230.59,32.62,7.73,619.66,,,
2010,JUN,4,18,16.84,9.49,37.36,NA,25.32,2.01,225.37,32.96,5.5,619.61,,,
2010,JUN,4,19,20,9.77,39.76,NA,31.88,1.99,20.51,32.46,6.24,619.71,,,
2010,JUN,4,20,21,11.58,40.46,NA,54.75,1.38,274.89,30.64,8.82,619.94,,,
2010,JUN,4,21,16.59,11.86,39.71,NA,96.75,1.22,128.14,29.12,11.11,620.51,,,
2010,JUN,4,22,19.02,121,34.55,NA,121.61,4.76,80.98,27.42,22.88,621.44,,,
2010,JUN,4,23,22.67,97.62,32.44,NA,87.98,5.92,90.74,26.35,24.44,621.89,,,
2010,JUN,5,0,22.17,99.7,30.87,NA,82.47,4.44,101.81,24.94,35.22,622.13,,,
2010,JUN,5,1,20.15,109.37,30.92,NA,66.28,4.24,101.69,24.21,37.89,622.1,,,
2010,JUN,5,2,20.63,73.56,27.37,NA,56.95,2.63,104.68,23.06,41.1,621.98,,,
2010,JUN,5,3,20.9,81.53,26.32,NA,62.28,2.87,102.21,22.23,46.35,621.81,,,
2010,JUN,5,4,20.22,77.13,24.73,NA,52.62,2.14,109.7,21.85,49.35,621.88,,,
2010,JUN,5,5,17,26.83,24.41,NA,50.77,0.97,82.49,20.74,52.11,622.24,,,
2010,JUN,5,6,14.4,16.51,22.13,NA,64.92,1.49,260.93,18.58,57.42,622.67,,,
2010,JUN,5,7,14.61,14.11,21.41,NA,88.09,1.47,261.1,18.6,58.15,623.19,,,
2010,JUN,5,8,19.61,42.17,NA,NA,88.59,1.22,273.59,20.16,51.63,623.67,,,
2010,JUN,5,9,17.95,18.78,23.85,NA,90.96,1.55,227.5,22.38,48.15,623.97,,,
2010,JUN,5,10,21.78,20.44,17.61,NA,73.87,2.04,203.02,24.45,40.89,623.92,,,
2010,JUN,5,11,22.94,14.05,19.45,NA,53.97,2.85,240.99,26.46,30.66,623.59,,,
2010,JUN,5,12,20.66,10.25,19.86,NA,46.89,2.56,243.97,28.13,26.81,623.1,,,
2010,JUN,5,13,22.78,9.42,20.66,NA,52.04,2.77,236.29,29.47,23.52,622.56,,,
2010,JUN,5,14,25.79,8.94,23.24,NA,47.34,2.82,236.6,31.06,17.79,621.92,,,
2010,JUN,5,15,22.68,9.42,25.32,NA,45.86,2.84,246.78,32.2,13.46,621.27,,,
2010,JUN,5,16,29.32,8.61,27.23,NA,48.53,3.29,218.94,32.7,11.72,620.69,,,
2010,JUN,5,17,22.86,9.36,30.5,NA,47.22,2.5,223.83,33.57,10.32,620.26,,,
